
[00:00:00.000 --> 00:00:04.020]  開始之前我們一起低頭有個祈禱
[00:23:20.800 --> 00:23:26.800]  亦要在屬靈上教導指正他們
[00:23:26.800 --> 00:23:29.800]  膽怯一點也不奇怪
[00:23:29.800 --> 00:23:33.800]  所以保羅在這裏再三吩咐哥倫多的信徒
[00:23:33.800 --> 00:23:37.800]  你要接納和尊重提摩泰
[00:23:37.800 --> 00:23:39.800]  不可以藐視他
[00:23:39.800 --> 00:23:42.800]  要待他好像待保羅一樣
[00:23:42.800 --> 00:23:45.800]  你要支持他的事工
[00:23:45.800 --> 00:23:47.800]  就好像如果他要上路的話
[00:23:47.800 --> 00:23:50.800]  他們要送行他
[00:23:50.800 --> 00:23:54.800]  就好像他送行保羅一樣
[00:23:54.800 --> 00:23:58.800]  其實你看回保羅自己初出道的時候
[00:23:58.800 --> 00:24:00.800]  都沒有人相信他
[00:24:00.800 --> 00:24:04.800]  因為他之前是一個逼迫基督徒的猶太人
[00:24:04.800 --> 00:24:09.800]  就算他信了主 大家都對他很有戒心
[00:24:09.800 --> 00:24:14.800]  不過當時有一個信徒巴拿巴接待他
[00:24:14.800 --> 00:24:18.800]  引薦他去見當時的領袖
[00:24:18.800 --> 00:24:22.800]  亦都成為他的夥伴出去侍奉
[00:24:22.800 --> 00:24:27.800]  保羅當日經歷巴拿巴對他的愛和幫助
[00:24:27.800 --> 00:24:32.800]  今日他亦都同樣去扶立提摩泰
[00:24:32.800 --> 00:24:37.800]  為天國的事工加添工人
[00:24:37.800 --> 00:24:42.800]  在第十二節 保羅提到阿波羅
[00:24:42.800 --> 00:24:45.800]  從這一節的內容你可以看到
[00:24:45.800 --> 00:24:47.800]  其實哥倫多的信徒
[00:24:47.800 --> 00:24:52.800]  是很想阿波羅可以快些回去探望他們
[00:24:52.800 --> 00:24:55.800]  在哥倫多前書的第一章
[00:24:55.800 --> 00:25:00.800]  保羅曾經指責過教會內分黨分派
[00:25:00.800 --> 00:25:04.800]  其中有些人特別擁護阿波羅
[00:25:04.800 --> 00:25:07.800]  所以你都可以猜到
[00:25:07.800 --> 00:25:13.800]  阿波羅在當中是一個很受歡迎的領袖
[00:25:13.800 --> 00:25:18.800]  這裏保羅稱呼他為阿波羅弟兄
[00:25:18.800 --> 00:25:21.800]  顯示了在教會裏面
[00:25:21.800 --> 00:25:24.800]  之前說到的分黨分派事情
[00:25:24.800 --> 00:25:28.800]  並不是由保羅或阿波羅而起
[00:25:28.800 --> 00:25:33.800]  而這個紛爭亦沒有造成他們之間任何的芥蒂
[00:25:33.800 --> 00:25:37.800]  雖然有人將保羅與阿波羅比較
[00:25:37.800 --> 00:25:41.800]  但這兩個領袖對準基督
[00:25:41.800 --> 00:25:47.800]  成為合作夥伴去傳揚福音 建立教會
[00:25:47.800 --> 00:25:55.800]  這裏保羅說他再三勸阿波羅回到哥倫多的教會
[00:25:55.800 --> 00:26:00.800]  反映了保羅有與阿波羅見面
[00:26:00.800 --> 00:26:02.800]  他們有在一起
[00:26:02.800 --> 00:26:07.800]  而且他們會為著事公去商討 溝通
[00:26:07.800 --> 00:26:12.800]  他們以神的國為重 合一來侍奉
[00:26:12.800 --> 00:26:18.800]  至於阿波羅為何現在絕不願意去哥倫多呢
[00:26:18.800 --> 00:26:21.800]  可能他好像保羅一樣
[00:26:21.800 --> 00:26:24.800]  在其他地方見到有更大的福音需要
[00:26:24.800 --> 00:26:29.800]  所以他就留下來侍奉 看神的大靈
[00:26:29.800 --> 00:26:34.800]  但亦可能他不想現在回去的時候
[00:26:34.800 --> 00:26:39.800]  被一些不成熟的信徒成為追捧的對象
[00:26:39.800 --> 00:26:43.800]  再一次將他與保羅或提摩泰
[00:26:43.800 --> 00:26:46.800]  或其他屬靈領袖來比較
[00:26:46.800 --> 00:26:48.800]  壞了神的事公
[00:26:48.800 --> 00:26:52.800]  不過無論這些是否真實的原因
[00:26:52.800 --> 00:26:57.800]  保羅與阿波羅都是我們所有侍奉者的榜樣
[00:26:57.800 --> 00:27:03.800]  因為他們真的傾向人之間的比較紛爭
[00:27:03.800 --> 00:27:07.800]  他們很專心 同心地去做神的工作
[00:27:07.800 --> 00:27:12.800]  當中我們看到他們是以愛相待 合一
[00:27:12.800 --> 00:27:15.800]  對種神來侍奉
[00:27:15.800 --> 00:27:22.800]  其實人際關係往往是我們侍奉的人的一個絆腳石
[00:27:22.800 --> 00:27:27.800]  就算你是屬靈的領袖都避不了
[00:27:27.800 --> 00:27:30.800]  在過去甚至到現在
[00:27:30.800 --> 00:27:34.800]  我們都聽到很多人 甚至是目者
[00:27:34.800 --> 00:27:40.800]  可能因為人際關係上的問題而退下來不侍奉
[00:27:40.800 --> 00:27:44.800]  我今年年初就參加了一個退修營
[00:27:44.800 --> 00:27:49.800]  主題是人際衝突與靈命塑造
[00:27:49.800 --> 00:27:54.800]  當中都聽到不少教會的目者
[00:27:54.800 --> 00:27:59.800]  因為曾經經歷過一些人際關係上的傷害
[00:27:59.800 --> 00:28:02.800]  甚至現在要離場休養
[00:28:02.800 --> 00:28:05.800]  其實無論我們信主多久
[00:28:05.800 --> 00:28:07.800]  我們都不能擺脫
[00:28:07.800 --> 00:28:10.800]  其實我們都有屬肉體的一面
[00:28:10.800 --> 00:28:13.800]  我們的心靈都容易受傷
[00:28:13.800 --> 00:28:16.800]  我參加這個退修營
[00:28:16.800 --> 00:28:19.800]  這不是一個什麼的訴苦大會
[00:28:19.800 --> 00:28:23.800]  帶領的老師是一個神學院老師
[00:28:23.800 --> 00:28:26.800]  他引領我們去思考
[00:28:26.800 --> 00:28:29.800]  原來你每一次的人際衝突
[00:28:29.800 --> 00:28:33.800]  都可以變成一個靈命成長的機會
[00:28:33.800 --> 00:28:36.800]  就是在這些張力
[00:28:36.800 --> 00:28:38.800]  在這些痛苦之中
[00:28:38.800 --> 00:28:42.800]  迫使我們去檢視我們自己的生命
[00:28:42.800 --> 00:28:45.800]  我們承認我們自己的限制
[00:28:45.800 --> 00:28:47.800]  我們的軟弱
[00:28:47.800 --> 00:28:49.800]  再一次轉眼仰望
[00:28:49.800 --> 00:28:53.800]  為我們死而復活的耶穌基督
[00:28:53.800 --> 00:28:57.800]  我們在基督的愛裏
[00:28:57.800 --> 00:29:00.800]  再一次得到祂的肯定
[00:29:00.800 --> 00:29:04.800]  接納、赦免和醫治
[00:29:04.800 --> 00:29:08.800]  再一次領受從祂而來豐盛的恩典
[00:29:08.800 --> 00:29:11.800]  回去侍奉
[00:29:11.800 --> 00:29:13.800]  這是我們每一個基督徒
[00:29:13.800 --> 00:29:16.800]  都要謙卑學習的功課
[00:29:16.800 --> 00:29:19.800]  如果你記得《仕途行傳》那裏
[00:29:19.800 --> 00:29:21.800]  亦都曾經記載過
[00:29:21.800 --> 00:29:24.800]  保羅和那位提攜他的巴拿巴
[00:29:24.800 --> 00:29:28.800]  都曾經因為在宣教計劃上
[00:29:28.800 --> 00:29:31.800]  帶不帶一個仕途馬可
[00:29:31.800 --> 00:29:33.800]  而有分歧
[00:29:33.800 --> 00:29:35.800]  最後兩個人分道揚鑣
[00:29:35.800 --> 00:29:37.800]  分手收場
[00:29:37.800 --> 00:29:41.800]  但在新約的其他書信裏
[00:29:41.800 --> 00:29:45.800]  我們看到保羅、巴拿巴和馬可
[00:29:45.800 --> 00:29:47.800]  他們沒有再有嫌隙
[00:29:47.800 --> 00:29:52.800]  他們大家一同在天國的事上努力
[00:29:52.800 --> 00:29:55.800]  在教會的事工上
[00:29:55.800 --> 00:29:59.800]  我們都有一些可能你覺得不可愛的人
[00:29:59.800 --> 00:30:01.800]  我們究竟怎樣可以
[00:30:01.800 --> 00:30:05.800]  和一些你覺得不可愛的人合作呢?
[00:30:05.800 --> 00:30:08.800]  唯有我們自己都看到
[00:30:08.800 --> 00:30:10.800]  我們自己的本相
[00:30:10.800 --> 00:30:12.800]  其實都和他們一樣
[00:30:12.800 --> 00:30:14.800]  都是不可愛的
[00:30:14.800 --> 00:30:16.800]  我們都有缺陷
[00:30:16.800 --> 00:30:18.800]  我們都會傷害人
[00:30:18.800 --> 00:30:22.800]  但我們都是一同得到基督的救贖
[00:30:22.800 --> 00:30:27.800]  這就是我們侍奉的動力
[00:30:27.800 --> 00:30:29.800]  今天我們看的經文
[00:30:29.800 --> 00:30:32.800]  好像有幾個不同的主題
[00:30:32.800 --> 00:30:37.800]  包括捐獻、行程計劃和童工
[00:30:37.800 --> 00:30:40.800]  不過從保羅的分享
[00:30:40.800 --> 00:30:43.800]  我們可以看到這十二節的聖經裏
[00:30:43.800 --> 00:30:47.800]  背後有一個很重要的訊息
[00:30:47.800 --> 00:30:51.800]  十字架的救恩是一個愛的救恩
[00:30:51.800 --> 00:30:56.800]  基督建立的教會是一個愛的群體
[00:30:56.800 --> 00:31:00.800]  因為基督的愛先改變我們
[00:31:00.800 --> 00:31:05.800]  我們才有能力從祂而來
[00:31:05.800 --> 00:31:09.800]  有愛和恩典去看捐獻
[00:31:09.800 --> 00:31:13.800]  看侍奉計劃和童工
[00:31:13.800 --> 00:31:15.800]  教會的各項侍奉
[00:31:15.800 --> 00:31:17.800]  其實只是一個平台
[00:31:17.800 --> 00:31:20.800]  讓我們去實踐基督的愛
[00:31:20.800 --> 00:31:23.800]  唯有我們常常去念祭
[00:31:23.800 --> 00:31:26.800]  主怎樣去為我們釘死
[00:31:26.800 --> 00:31:29.800]  救贖我們的恩情
[00:31:29.800 --> 00:31:32.800]  讓神的愛成為我們的推動力
[00:31:32.800 --> 00:31:36.800]  我們才能在捐獻、侍奉計劃
[00:31:36.800 --> 00:31:39.800]  在人際關係甚至其他事情上
[00:31:39.800 --> 00:31:42.800]  放下自己的心意
[00:31:42.800 --> 00:31:46.800]  成就神的心意
[00:31:46.800 --> 00:31:51.800]  願意今天的經文我們都一起得到提醒
[00:31:51.800 --> 00:31:53.800]  我們以保羅為榜樣
[00:31:53.800 --> 00:31:57.800]  以基督的愛來做他的功
[00:31:57.800 --> 00:32:02.800]  以基督的愛來拓展神的國
[00:32:02.800 --> 00:32:05.800]  這個時候我也想大家思想一下
[00:32:05.800 --> 00:32:10.800]  其實你是用什麼心態去奉獻
[00:32:10.800 --> 00:32:17.800]  用什麼心態去計劃教會或者團契的事工
[00:32:17.800 --> 00:32:21.800]  你和弟兄姊妹的關係又是怎樣的呢
[00:32:21.800 --> 00:32:25.800]  如果我們發現自己有受傷的地方
[00:32:25.800 --> 00:32:29.800]  或者我們自己有虧欠又做得不好的地方
[00:32:29.800 --> 00:32:34.800]  願意我們一起去回到福音的起點
[00:32:34.800 --> 00:32:36.800]  去到十字架的面前
[00:32:36.800 --> 00:32:40.800]  我們在神的面前去坦然開放
[00:32:40.800 --> 00:32:44.800]  讓神的愛先充滿我們的心
[00:32:44.800 --> 00:32:47.800]  讓基督在十字架上的袋贖
[00:32:47.800 --> 00:32:49.800]  塗抹我們一切的過犯
[00:32:49.800 --> 00:32:52.800]  求主給力量、勇氣
[00:32:52.800 --> 00:32:57.800]  我們去用愛去活出我們基督徒的生命
[00:32:57.800 --> 00:33:00.800]  用愛來建立神的國度
[00:33:00.800 --> 00:33:03.800]  我們有一些安靜的時間
[00:33:03.800 --> 00:33:06.800]  我會帶領大家有禱告
[00:33:22.800 --> 00:33:25.800]  我們一起禱告吧
[00:33:25.800 --> 00:33:27.800]  七天父我們多謝你
[00:33:27.800 --> 00:33:30.800]  讓我們在聖經裏面有屬靈的領袖
[00:33:30.800 --> 00:33:32.800]  作我們的榜樣
[00:33:32.800 --> 00:33:34.800]  他們不是完美的
[00:33:34.800 --> 00:33:38.800]  但他們的生命可以被你改變
[00:33:38.800 --> 00:33:40.800]  多謝你今天藉著經文
[00:33:40.800 --> 00:33:44.800]  讓我們看到保羅怎樣在金錢運用
[00:33:44.800 --> 00:33:47.800]  怎樣在教會的事工
[00:33:47.800 --> 00:33:52.800]  或者在同工的關係上的教導和實踐
[00:33:52.800 --> 00:33:57.800]  求你幫助我們去檢視我們自己的心
[00:33:57.800 --> 00:34:01.800]  在這些方面我們有沒有偏差的意念呢?
[00:34:01.800 --> 00:34:05.800]  在人際關係或者其他的地方
[00:34:05.800 --> 00:34:10.800]  我們有沒有傷害人或者受傷呢?
[00:34:10.800 --> 00:34:12.800]  求主幫助我們
[00:34:12.800 --> 00:34:17.800]  去到十字架面前得赦免得醫治
[00:34:17.800 --> 00:34:19.800]  求你亦加力量
[00:34:19.800 --> 00:34:21.800]  加勇氣給我們每一個
[00:34:21.800 --> 00:34:25.800]  去活出一個聖徒的生命
[00:34:25.800 --> 00:34:28.800]  用愛來代人處事
[00:34:28.800 --> 00:34:32.800]  見證你就是那位改變生命的主
[00:34:32.800 --> 00:34:34.800]  讓人在我們生命裏面
[00:34:34.800 --> 00:34:37.800]  看到愛和慈悲
[00:34:37.800 --> 00:34:42.800]  讓人在我們生命裏面看到愛
[00:34:42.800 --> 00:34:45.800]  讓人在我們生命裏面看到你
[00:34:45.800 --> 00:34:46.800]  我們這樣禱告
[00:34:46.800 --> 00:34:48.800]  奉主耶穌基督的明智祈求
[00:34:48.800 --> 00:34:49.800]  阿門
