
[00:00:00.000 --> 00:00:02.900]  好多謝陳牧師的介紹
[00:17:55.900 --> 00:17:57.900]  你更加痛苦
[00:17:57.900 --> 00:18:01.900]  所以人生的歷程走完
[00:18:01.900 --> 00:18:04.900]  就要進入一個新的軌跡
[00:18:04.900 --> 00:18:09.900]  神帶我離開12年去牛津讀神學
[00:18:09.900 --> 00:18:11.900]  但在我離開之前
[00:18:11.900 --> 00:18:13.900]  神給多一份祝福給我
[00:18:13.900 --> 00:18:16.900]  我太太有個叔叔叫做十叔
[00:18:16.900 --> 00:18:19.900]  他在2009年的時候中風
[00:18:19.900 --> 00:18:22.900]  很快就壞了半邊腦
[00:18:22.900 --> 00:18:23.900]  2009年的時候
[00:18:23.900 --> 00:18:26.900]  我們兩個和弟兄姊妹要做一個決定
[00:18:26.900 --> 00:18:29.900]  醫或不醫 做或不做手術
[00:18:29.900 --> 00:18:31.900]  最終決定做手術
[00:18:31.900 --> 00:18:33.900]  做了之後他不能動了
[00:18:33.900 --> 00:18:35.900]  不能說話
[00:18:35.900 --> 00:18:39.900]  還能吃 還能睡
[00:18:39.900 --> 00:18:43.900]  於是就進了一間安老院
[00:18:43.900 --> 00:18:45.900]  在那裏住了幾年
[00:18:45.900 --> 00:18:47.900]  直至到有一天
[00:18:47.900 --> 00:18:50.900]  我們每一次去探望他的時候
[00:18:50.900 --> 00:18:53.900]  都和他講福音 和他祈禱
[00:18:53.900 --> 00:18:55.900]  我不知道他聽不聽到
[00:18:55.900 --> 00:18:57.900]  很難知道他有什麼反應
[00:18:57.900 --> 00:19:00.900]  但都憑信心繼續做
[00:19:00.900 --> 00:19:05.900]  到12年有一天我們在四川做訪問
[00:19:05.900 --> 00:19:07.900]  接到電話 家人打來
[00:19:07.900 --> 00:19:11.900]  十叔病危 醫生說沒時間接
[00:19:11.900 --> 00:19:13.900]  馬上在四川趕回來
[00:19:13.900 --> 00:19:15.900]  在機場打電話給楊律師
[00:19:15.900 --> 00:19:17.900]  楊律師很好
[00:19:17.900 --> 00:19:21.900]  帶上師母 帶上我們的護葬 回座
[00:19:21.900 --> 00:19:23.900]  Paul Yee 就去醫院探望
[00:19:23.900 --> 00:19:26.900]  我們半天就趕回來香港
[00:19:26.900 --> 00:19:29.900]  我記得在律政治醫院的大門口
[00:19:29.900 --> 00:19:30.900]  和楊律師講
[00:19:30.900 --> 00:19:34.900]  我不知道十叔會不會聽到我們講的福音
[00:19:34.900 --> 00:19:38.900]  楊律師說我們要有信心
[00:19:38.900 --> 00:19:42.900]  我們不知道聖靈的工作是什麼
[00:19:42.900 --> 00:19:45.900]  我們不要低估聖靈的能力
[00:19:45.900 --> 00:19:49.900]  於是我們上去探望十叔
[00:19:49.900 --> 00:19:52.900]  三年來我沒見過他這麼精靈
[00:19:52.900 --> 00:19:56.900]  懂得和我們打招呼
[00:19:56.900 --> 00:19:59.900]  然後牧師就和他講福音
[00:19:59.900 --> 00:20:03.900]  說人有罪 人要耶穌的救贖
[00:20:03.900 --> 00:20:07.900]  耶穌三天後復活 給我們永生
[00:20:07.900 --> 00:20:11.900]  十叔你願不願意信主
[00:20:11.900 --> 00:20:16.900]  而我們聽他啊啊聲和面部表情
[00:20:16.900 --> 00:20:19.900]  我們知道他聽得明白
[00:20:19.900 --> 00:20:26.900]  所以楊律師當天就幫他施洗
[00:20:26.900 --> 00:20:29.900]  神給了我們一個很大的祝福
[00:20:29.900 --> 00:20:32.900]  讓我們一二年離開香港之前
[00:20:32.900 --> 00:20:36.900]  將這個心裡面的掛念放下
[00:20:36.900 --> 00:20:40.900]  也都神給十叔多幾個願的生命
[00:20:40.900 --> 00:20:44.900]  到我們冬天回來過聖誕之前
[00:20:44.900 --> 00:20:48.900]  就幫他做身後事 回天教
[00:20:48.900 --> 00:20:51.900]  神就是這麼奇妙
[00:20:51.900 --> 00:20:55.900]  神的祝福是這麼全面
[00:20:55.900 --> 00:20:58.900]  一年很快就過了
[00:20:58.900 --> 00:21:01.900]  在鄂述讀完這一年的神學
[00:21:01.900 --> 00:21:06.900]  回來香港做一些探訪
[00:21:06.900 --> 00:21:09.900]  以前我在紅十字會學校
[00:21:09.900 --> 00:21:13.900]  認識了一批老師和一批學生
[00:21:13.900 --> 00:21:15.900]  紅十字會學校是怎樣的呢
[00:21:15.900 --> 00:21:18.900]  就是和大家搞的小學中學堂
[00:21:18.900 --> 00:21:21.900]  那些學生他們可以上課
[00:21:21.900 --> 00:21:23.900]  不過在病房上課
[00:21:23.900 --> 00:21:25.900]  或者在家裡上課
[00:21:25.900 --> 00:21:29.900]  老師在病床旁邊受教
[00:21:29.900 --> 00:21:31.900]  我們認識了這一間學校
[00:21:31.900 --> 00:21:34.900]  有時和校長一起去探訪
[00:21:34.900 --> 00:21:36.900]  那些同學探訪的病人
[00:21:36.900 --> 00:21:40.900]  這個男生叫做銘聰
[00:21:40.900 --> 00:21:46.900]  銘聰因為肌肉問題
[00:21:46.900 --> 00:21:50.900]  他的脊椎和肌肉有病
[00:21:50.900 --> 00:21:52.900]  越來越不能動
[00:21:52.900 --> 00:21:55.900]  到最後階段 臉不能動
[00:21:55.900 --> 00:21:57.900]  不能說話
[00:21:57.900 --> 00:22:00.900]  贊成或不贊成的事情
[00:22:00.900 --> 00:22:02.900]  是靠身下的理責
[00:22:02.900 --> 00:22:04.900]  那天我們去探訪他
[00:22:04.900 --> 00:22:06.900]  我和他說福音
[00:22:06.900 --> 00:22:08.900]  我說人有病不要緊
[00:22:08.900 --> 00:22:11.900]  最重要你願意信耶穌
[00:22:11.900 --> 00:22:13.900]  祂赦免你的罪
[00:22:13.900 --> 00:22:15.900]  祂給你永生
[00:22:15.900 --> 00:22:17.900]  你願不願意信主耶穌
[00:22:17.900 --> 00:22:19.900]  祂生了生你
[00:22:19.900 --> 00:22:22.900]  跟媽媽說 祂信了
[00:22:22.900 --> 00:22:26.900]  所以主耶穌如果要救一個人
[00:22:26.900 --> 00:22:29.900]  其實是不論他的情況
[00:22:29.900 --> 00:22:31.900]  另一個小朋友
[00:22:31.900 --> 00:22:35.900]  就是這位叫做子豐
[00:22:35.900 --> 00:22:38.900]  子豐的病不是很痛
[00:22:38.900 --> 00:22:42.900]  是心裏面生癌症 很特別
[00:22:42.900 --> 00:22:46.900]  是一個遺傳病
[00:22:46.900 --> 00:22:48.900]  他爸爸有這種癌症
[00:22:48.900 --> 00:22:51.900]  他有個姐姐好像也有
[00:22:51.900 --> 00:22:54.900]  他爸爸生在胃
[00:22:54.900 --> 00:22:58.900]  生幾年到2011年的時候
[00:22:58.900 --> 00:23:00.900]  就去世了
[00:23:00.900 --> 00:23:02.900]  他爸爸信耶穌
[00:23:02.900 --> 00:23:04.900]  信耶穌之後
[00:23:04.900 --> 00:23:08.900]  子豐就見到爸爸變得很平安
[00:23:08.900 --> 00:23:10.900]  用光了他的脾氣
[00:23:10.900 --> 00:23:17.900]  所以他都聽牧師和老師講福音
[00:23:17.900 --> 00:23:21.900]  在2011年過後到2013年
[00:23:21.900 --> 00:23:24.900]  有一次他信了主耶穌
[00:23:24.900 --> 00:23:26.900]  我和太太去探訪他
[00:23:26.900 --> 00:23:30.900]  不知道什麼時候是2013年
[00:23:30.900 --> 00:23:31.900]  為什麼呢
[00:23:31.900 --> 00:23:33.900]  因為校長告訴我們
[00:23:33.900 --> 00:23:35.900]  他快不行了
[00:23:35.900 --> 00:23:37.900]  所以那天我去探訪他
[00:23:37.900 --> 00:23:38.900]  我和子豐講
[00:23:38.900 --> 00:23:40.900]  我說不要緊 子豐
[00:23:40.900 --> 00:23:44.900]  我們在這生人的日子是有限的
[00:23:44.900 --> 00:23:46.900]  但耶穌離開這個世界之前
[00:23:46.900 --> 00:23:48.900]  他告訴我們
[00:23:48.900 --> 00:23:52.900]  在他天父的家裏有很多住處
[00:23:52.900 --> 00:23:55.900]  他離開是為我們準備地方
[00:23:55.900 --> 00:23:57.900]  曾經也告訴我們
[00:23:57.900 --> 00:24:00.900]  我們去到天家的時候
[00:24:00.900 --> 00:24:04.900]  在新天新地神會抹去我們一切的眼淚
[00:24:04.900 --> 00:24:06.900]  在那裏再沒有死亡
[00:24:06.900 --> 00:24:09.900]  沒有哭泡沒有疼痛
[00:24:09.900 --> 00:24:11.900]  所以我們做基督徒
[00:24:11.900 --> 00:24:15.900]  我們是會有永恆的盼望
[00:24:15.900 --> 00:24:17.900]  子豐聽了
[00:24:17.900 --> 00:24:20.900]  那幾天他看到一個異象
[00:24:20.900 --> 00:24:23.900]  他說看到很美麗很美麗的天堂
[00:24:23.900 --> 00:24:26.900]  他說要告訴媽媽
[00:24:26.900 --> 00:24:32.900]  最緊要告訴校長和林先生林太聽
[00:24:32.900 --> 00:24:34.900]  他看到天堂
[00:24:34.900 --> 00:24:38.900]  再過一段時間他在12月底就過生
[00:24:38.900 --> 00:24:40.900]  但過生之前他做什麼呢
[00:24:40.900 --> 00:24:42.900]  他寫了一個見證
[00:24:42.900 --> 00:24:46.900]  在他自己安息禮拜的程序裏面
[00:24:46.900 --> 00:24:50.900]  鼓勵人要信耶穌
[00:24:50.900 --> 00:24:55.900]  所以在世上我們跑人生的競技場
[00:24:55.900 --> 00:24:58.900]  有時我們會跌到一跤
[00:24:58.900 --> 00:25:01.900]  這張相是2016年的奧運
[00:25:01.900 --> 00:25:03.900]  很出名的一張相
[00:25:03.900 --> 00:25:08.900]  是跑5000公尺的女子長跑
[00:25:08.900 --> 00:25:12.900]  有兩個運動員踢到大家跌倒了
[00:25:12.900 --> 00:25:14.900]  這個是新西蘭的
[00:25:14.900 --> 00:25:16.900]  這個是美國的
[00:25:16.900 --> 00:25:20.900]  本來新西蘭的站起來是可以跑的
[00:25:20.900 --> 00:25:22.900]  但他們回頭看
[00:25:22.900 --> 00:25:24.900]  美國的選手還跌在那裏
[00:25:24.900 --> 00:25:27.900]  所以他們就扶他起來
[00:25:27.900 --> 00:25:28.900]  Come on
[00:25:28.900 --> 00:25:29.900]  This is the Olympics
[00:25:29.900 --> 00:25:32.900]  We must finish the race
[00:25:32.900 --> 00:25:34.900]  有人扶他一把
[00:25:34.900 --> 00:25:35.900]  他就可以站起來
[00:25:35.900 --> 00:25:39.900]  最終兩個人一塊一塊去到終點
[00:25:39.900 --> 00:25:41.900]  成績不是好
[00:25:41.900 --> 00:25:45.900]  但大會因為他們的體育精神
[00:25:45.900 --> 00:25:50.900]  讓他們可以入決賽
[00:25:50.900 --> 00:25:53.900]  不論是十叔 子豐
[00:25:53.900 --> 00:25:56.900]  或者另外那個小朋友
[00:25:56.900 --> 00:25:58.900]  他們每一個在世人眼中
[00:25:58.900 --> 00:26:01.900]  看下去都不是很有希望
[00:26:01.900 --> 00:26:05.900]  但是耶穌扶他們一把的時候
[00:26:05.900 --> 00:26:07.900]  他就有希望
[00:26:07.900 --> 00:26:10.900]  我自己75年的時候覺得人生沒有希望了
[00:26:10.900 --> 00:26:12.900]  入不到醫學院
[00:26:12.900 --> 00:26:15.900]  但耶穌扶我一把的時候
[00:26:15.900 --> 00:26:17.900]  我就變回有希望
[00:26:17.900 --> 00:26:21.900]  這個是耶穌扶彼得
[00:26:21.900 --> 00:26:23.900]  本來是水上飄
[00:26:23.900 --> 00:26:25.900]  在水上和耶穌一起走
[00:26:25.900 --> 00:26:28.900]  他沒有信心的時候就沉
[00:26:28.900 --> 00:26:31.900]  我們做人如果在人生路上沒有信心
[00:26:31.900 --> 00:26:33.900]  我們可以沉得很快
[00:26:33.900 --> 00:26:35.900]  可以沉得很快
[00:26:35.900 --> 00:26:37.900]  但耶穌扶一扶
[00:26:37.900 --> 00:26:39.900]  就可以起來
[00:26:39.900 --> 00:26:40.900]  為什麼呢
[00:26:40.900 --> 00:26:41.900]  因為耶穌告訴我們
[00:26:41.900 --> 00:26:44.900]  犯勞苦擔重擔的人
[00:26:44.900 --> 00:26:46.900]  可以到我這裡來
[00:26:46.900 --> 00:26:48.900]  我就給他們安息
[00:26:48.900 --> 00:26:50.900]  給你們安息
[00:26:50.900 --> 00:26:52.900]  因為我們在人生路上
[00:26:52.900 --> 00:26:54.900]  其實背了很多擔子
[00:26:54.900 --> 00:26:56.900]  在我們的肩頭上
[00:26:56.900 --> 00:26:58.900]  有些是人際關係
[00:26:58.900 --> 00:27:00.900]  有時是病
[00:27:00.900 --> 00:27:02.900]  有時是財政的問題
[00:27:02.900 --> 00:27:04.900]  有時是自己的人事
[00:27:04.900 --> 00:27:08.900]  罪是最難處理的
[00:27:08.900 --> 00:27:10.900]  就好像少奴保羅那樣說
[00:27:10.900 --> 00:27:12.900]  立志行善由得我
[00:27:12.900 --> 00:27:14.900]  行出來由不得我
[00:27:14.900 --> 00:27:16.900]  我真是苦
[00:27:16.900 --> 00:27:19.900]  尚不夠我脫離這個取死的身體
[00:27:19.900 --> 00:27:21.900]  我們做人幾十年
[00:27:21.900 --> 00:27:22.900]  我們清楚的
[00:27:22.900 --> 00:27:24.900]  不論是我們自己
[00:27:24.900 --> 00:27:26.900]  我們的子女
[00:27:26.900 --> 00:27:28.900]  明知有些事不應該做
[00:27:28.900 --> 00:27:30.900]  就會去做
[00:27:30.900 --> 00:27:33.900]  也都沒有能力阻止自己去做
[00:27:33.900 --> 00:27:36.900]  這些就是罪
[00:27:36.900 --> 00:27:40.900]  誰能夠教我們脫離取死的身體
[00:27:40.900 --> 00:27:43.900]  要靠主耶穌
[00:27:43.900 --> 00:27:45.900]  因為靠主耶穌
[00:27:45.900 --> 00:27:49.900]  在祂裡面不再被定罪
[00:27:49.900 --> 00:27:52.900]  聖靈會釋放我們
[00:27:52.900 --> 00:27:57.900]  讓我們脫離罪和死的路
[00:27:57.900 --> 00:27:59.900]  主耶穌說
[00:27:59.900 --> 00:28:02.900]  祂可以給我們安息
[00:28:02.900 --> 00:28:04.900]  為什麼呢
[00:28:04.900 --> 00:28:07.900]  因為我們人生最重的擔子
[00:28:07.900 --> 00:28:09.900]  罪和死
[00:28:09.900 --> 00:28:11.900]  祂已經代我們受了
[00:28:11.900 --> 00:28:14.900]  而代我們受了之後
[00:28:14.900 --> 00:28:16.900]  祂給我們復活
[00:28:16.900 --> 00:28:17.900]  祂說
[00:28:17.900 --> 00:28:18.900]  復活在我
[00:28:18.900 --> 00:28:19.900]  生命在我
[00:28:19.900 --> 00:28:20.900]  信我的人
[00:28:20.900 --> 00:28:23.900]  雖然死了也必復活
[00:28:23.900 --> 00:28:26.900]  因為我們信主耶穌的人
[00:28:26.900 --> 00:28:28.900]  我們不單止可以卸下
[00:28:28.900 --> 00:28:32.900]  自己肩頭上罪的擔子
[00:28:32.900 --> 00:28:35.900]  我們還可以跟主耶穌
[00:28:35.900 --> 00:28:36.900]  有永生
[00:28:36.900 --> 00:28:38.900]  永生什麼時候開始呢
[00:28:38.900 --> 00:28:39.900]  是不是我們死了之後
[00:28:39.900 --> 00:28:40.900]  重新起來
[00:28:40.900 --> 00:28:42.900]  復活了才開始呢
[00:28:42.900 --> 00:28:43.900]  其實不是
[00:28:43.900 --> 00:28:46.900]  永生從現在已經開始
[00:28:46.900 --> 00:28:48.900]  因為我們信主耶穌的人
[00:28:48.900 --> 00:28:50.900]  祂會差派聖靈
[00:28:50.900 --> 00:28:52.900]  進我們的心裡面
[00:28:52.900 --> 00:28:55.900]  改變我們每一個
[00:28:55.900 --> 00:28:57.900]  所以說到底
[00:28:57.900 --> 00:29:00.900]  人生的競技場
[00:29:00.900 --> 00:29:02.900]  怎樣才可以贏到呢
[00:29:02.900 --> 00:29:05.900]  耶穌有個提示給我們
[00:29:05.900 --> 00:29:06.900]  耶穌的提示就是
[00:29:06.900 --> 00:29:10.900]  祂說在這個世上我們有苦難
[00:29:10.900 --> 00:29:11.900]  但是我們可以放心
[00:29:11.900 --> 00:29:13.900]  因為主耶穌
[00:29:13.900 --> 00:29:17.900]  祂已經勝過了這個世界
[00:29:17.900 --> 00:29:20.900]  我們做人最難勝過的是誰呢
[00:29:20.900 --> 00:29:25.900]  其實最難勝過的是自己
[00:29:25.900 --> 00:29:30.900]  但是如果耶穌幫我們勝過了自己
[00:29:30.900 --> 00:29:33.900]  在這個人生的競技場
[00:29:33.900 --> 00:29:39.900]  我們就必然可以有真正的勝利
[00:29:39.900 --> 00:29:41.900]  所以在這個時間
[00:29:41.900 --> 00:29:42.900]  我們安靜一下好不好
[00:29:42.900 --> 00:29:44.900]  各位低一低頭
[00:29:44.900 --> 00:29:46.900]  我們做一個禱告
[00:29:46.900 --> 00:29:47.900]  好不好
[00:29:47.900 --> 00:29:48.900]  安靜一下
[00:29:48.900 --> 00:29:49.900]  天下
[00:29:49.900 --> 00:29:54.900]  跟大家講了很多的故事
[00:29:54.900 --> 00:29:56.900]  無論是我的叔叔的
[00:29:56.900 --> 00:29:57.900]  子豐的
[00:29:57.900 --> 00:30:00.900]  或者其他的朋友
[00:30:00.900 --> 00:30:05.900]  在座如果有哪一位的朋友
[00:30:05.900 --> 00:30:08.900]  你心裡面有親戚
[00:30:08.900 --> 00:30:09.900]  有朋友
[00:30:09.900 --> 00:30:10.900]  有同事
[00:30:10.900 --> 00:30:13.900]  你想為他們祈禱的
[00:30:13.900 --> 00:30:17.900]  你心裡面紀念一下
[00:30:17.900 --> 00:30:20.900]  紀念一下他們
[00:30:20.900 --> 00:30:28.900]  如果在座有信了主多年的一段時間的弟兄姊妹的信徒
[00:30:28.900 --> 00:30:36.900]  你心裡面你想後來更加用力去試探主耶穌
[00:30:36.900 --> 00:30:41.900]  或者你有人生一些的經歷
[00:30:41.900 --> 00:30:44.900]  你覺得自己受困的
[00:30:44.900 --> 00:30:46.900]  你想回轉的
[00:30:46.900 --> 00:30:50.900]  你都可以為這些人祈禱
[00:30:50.900 --> 00:30:53.900]  為自己祈禱
[00:30:53.900 --> 00:31:00.900]  在座如果有朋友是未信主耶穌的人
[00:31:00.900 --> 00:31:06.900]  今天主在你心裡面跟你講說話
[00:31:06.900 --> 00:31:10.900]  你可以向主祈禱
[00:31:10.900 --> 00:31:16.900]  所以剛才講三批的朋友信徒
[00:31:16.900 --> 00:31:18.900]  想紀念親友
[00:31:18.900 --> 00:31:23.900]  想為自己為心跟隨主的回轉
[00:31:23.900 --> 00:31:26.900]  想今天信主耶穌
[00:31:26.900 --> 00:31:29.900]  無論是哪一類的朋友
[00:31:29.900 --> 00:31:31.900]  請大家舉一舉手
[00:31:31.900 --> 00:31:32.900]  我看到了
[00:31:32.900 --> 00:31:36.900]  我幫你們填好
[00:31:36.900 --> 00:31:39.900]  好 看到了
[00:31:39.900 --> 00:31:44.900]  還有沒有
[00:31:44.900 --> 00:31:46.900]  如果沒有舉手的
[00:31:46.900 --> 00:31:50.900]  你心裡面想做這個祈禱的
[00:31:50.900 --> 00:31:55.900]  我帶大家去做這個祈禱
[00:31:55.900 --> 00:32:01.900]  主耶穌我們是感恩你賜給我們有生命的
[00:32:01.900 --> 00:32:04.900]  你讓我們在這個人生的路上
[00:32:04.900 --> 00:32:06.900]  有親友
[00:32:06.900 --> 00:32:08.900]  有家人
[00:32:08.900 --> 00:32:12.900]  我們心裡面記掛的人
[00:32:12.900 --> 00:32:16.900]  我們現在向主你講他們的名字
[00:32:16.900 --> 00:32:19.900]  求主你醫治他們
[00:32:19.900 --> 00:32:21.900]  拖帶他們
[00:32:21.900 --> 00:32:23.900]  保護他們
[00:32:23.900 --> 00:32:25.900]  帶他們威信主耶穌
[00:32:25.900 --> 00:32:28.900]  依靠主
[00:32:28.900 --> 00:32:31.900]  主在座可能也有弟兄姊妹
[00:32:31.900 --> 00:32:35.900]  想跟主你講
[00:32:35.900 --> 00:32:39.900]  以後要用心使用神理
[00:32:39.900 --> 00:32:43.900]  要糾正神理的正途
[00:32:43.900 --> 00:32:47.900]  主你就拖帶這些弟兄姊妹
[00:32:47.900 --> 00:32:49.900]  這些朋友
[00:32:49.900 --> 00:32:53.900]  跑人生的路是靠主你的
[00:32:53.900 --> 00:32:57.900]  主如果有身信主你的人
[00:32:57.900 --> 00:33:01.900]  主你看到他們舉的手
[00:33:01.900 --> 00:33:05.900]  他們心裡面有你的呼求
[00:33:05.900 --> 00:33:10.900]  主你今天就聽他們的呼求
[00:33:10.900 --> 00:33:15.900]  讓他們威信主耶穌
[00:33:15.900 --> 00:33:17.900]  口裡承認心裡相信
[00:33:17.900 --> 00:33:20.900]  主你賜救他們
[00:33:20.900 --> 00:33:24.900]  主我們感恩你給這班朋友
[00:33:24.900 --> 00:33:28.900]  聽神經上的信息
[00:33:28.900 --> 00:33:32.900]  主你祝福我們心信教會
[00:33:32.900 --> 00:33:35.900]  讓我們在劍道在祭祀裡面
[00:33:35.900 --> 00:33:40.900]  都造成一個有力美好的建成
[00:33:40.900 --> 00:33:42.900]  和耶穌成為一體
[00:33:42.900 --> 00:33:44.900]  多謝大家
