
[00:00:00.000 --> 00:00:04.500]  我們今天會繼續思想關聖經裡面有關於社會倫理的訊息
[00:17:38.900 --> 00:17:42.700]  「就在什麼事上定定自己的罪」
[00:17:42.700 --> 00:17:46.300]  不要按照自己的準則來行出來
[00:17:46.300 --> 00:17:48.700]  是神清楚知道的
[00:17:48.700 --> 00:17:52.100]  當聖經來講述這件事情的時候
[00:17:52.100 --> 00:17:57.100]  也表明出上帝是給人有平等的對待的
[00:17:57.100 --> 00:18:00.500]  如果你說別人沒有誠信
[00:18:00.500 --> 00:18:04.600]  上帝會按照這個準則去審判你
[00:18:05.400 --> 00:18:07.500]  如果你要求別人尊重你
[00:18:07.500 --> 00:18:10.300]  你也應當去尊重別人
[00:18:10.300 --> 00:18:13.100]  這是聖經很清楚給我們
[00:18:13.100 --> 00:18:16.300]  一種神對人的公平對待
[00:18:16.300 --> 00:18:18.100]  但是在過程當中
[00:18:18.100 --> 00:18:19.100]  你看回聖經的時候
[00:18:19.100 --> 00:18:20.500]  剛才第一章提到
[00:18:20.500 --> 00:18:23.100]  聖經宣告神的存在
[00:18:23.100 --> 00:18:24.500]  然後第二章
[00:18:24.500 --> 00:18:26.100]  聖經一開始就提到
[00:18:26.100 --> 00:18:29.300]  神是給人有平等的地位
[00:18:29.300 --> 00:18:32.500]  但是既然有神
[00:18:33.300 --> 00:18:36.100]  神也會有公義的審判
[00:18:36.100 --> 00:18:38.900]  所以接著聖經就講到審判
[00:18:38.900 --> 00:18:40.700]  大家看看第二節
[00:18:40.700 --> 00:18:49.100]  「我們知道神必照著真理審判行者些時的人
[00:18:49.100 --> 00:18:52.300]  按照真理作出審判
[00:18:52.300 --> 00:18:57.100]  不是按照個人自己所喜好的來作審判」
[00:18:57.100 --> 00:18:59.100]  今天大家會留意到
[00:18:59.100 --> 00:19:00.100]  這個世界裡面
[00:19:00.100 --> 00:19:03.100]  很多人講到人權和權利
[00:19:03.100 --> 00:19:06.700]  這種權利是不斷不斷地擴大
[00:19:06.700 --> 00:19:10.300]  是不斷按照自己所喜好的
[00:19:10.300 --> 00:19:13.500]  來將這種權利重新定義
[00:19:13.500 --> 00:19:15.700]  正如剛才我們所講
[00:19:15.700 --> 00:19:17.100]  某些婚姻的形態
[00:19:17.100 --> 00:19:19.100]  它定義是我的權利
[00:19:19.100 --> 00:19:20.900]  但聖經不是這樣講
[00:19:20.900 --> 00:19:25.700]  聖經說按照神的真理來作出判斷
[00:19:25.700 --> 00:19:28.300]  你再看看下面第三節
[00:19:28.300 --> 00:19:31.300]  在第三節最後一句
[00:19:31.700 --> 00:19:35.300]  「你以為能逃脫神的審判嗎?」
[00:19:35.300 --> 00:19:37.500]  然後第五節
[00:19:37.500 --> 00:19:39.100]  也是最後一句
[00:19:39.100 --> 00:19:44.500]  「就是祂彰顯公義審判的那天
[00:19:44.500 --> 00:19:46.900]  所要發的憤怒」
[00:19:46.900 --> 00:19:49.300]  上帝提出
[00:19:49.300 --> 00:19:51.900]  祂是創造生命的
[00:19:51.900 --> 00:19:54.100]  祂賦予生命尊嚴
[00:19:54.100 --> 00:19:57.900]  因此我們應該重視生命
[00:19:57.900 --> 00:20:00.300]  但同時祂很清楚指出
[00:20:00.500 --> 00:20:03.500]  祂會按照真理來作出審判
[00:20:03.500 --> 00:20:08.700]  人不可以按照自己的意願來頂標準
[00:20:08.700 --> 00:20:13.300]  而是按照神的真理來確定
[00:20:13.300 --> 00:20:15.300]  什麼是人的權利
[00:20:15.300 --> 00:20:19.100]  什麼是要去凝聚的
[00:20:19.100 --> 00:20:21.100]  當很多人今天講到
[00:20:21.100 --> 00:20:24.500]  這個世界應該留心人的權利的時候
[00:20:24.500 --> 00:20:26.900]  不斷將權利化大的時候
[00:20:26.900 --> 00:20:29.500]  就將人權絕對化
[00:20:31.100 --> 00:20:33.900]  大家可能這幾天看報紙
[00:20:33.900 --> 00:20:35.100]  我不知道你有沒有留意到
[00:20:35.100 --> 00:20:36.500]  昨天的報紙
[00:20:36.500 --> 00:20:40.900]  報紙提到有一些在內地的黑心食品
[00:20:40.900 --> 00:20:42.300]  我們偶爾聽到
[00:20:42.300 --> 00:20:44.300]  我不知道你看完之後
[00:20:44.300 --> 00:20:46.300]  你敢不敢再吃皮蛋
[00:20:46.300 --> 00:20:49.900]  我都永遠不會想到
[00:20:49.900 --> 00:20:53.500]  竟然有人大量製造一些皮蛋
[00:20:53.500 --> 00:20:58.500]  這些皮蛋是用工業用的硫酸
[00:20:59.500 --> 00:21:01.500]  來去做醃製
[00:21:01.500 --> 00:21:04.900]  這些工業用的硫酸酮
[00:21:04.900 --> 00:21:07.500]  帶來的是什麼後果呢
[00:21:07.500 --> 00:21:09.300]  很多人吃了皮蛋之後
[00:21:09.300 --> 00:21:11.700]  會有慢性的中毒情況
[00:21:11.700 --> 00:21:14.100]  沒錯他們想到的就是
[00:21:14.100 --> 00:21:19.500]  這些材料是能夠很快速地醃製到皮蛋
[00:21:19.500 --> 00:21:21.700]  以致他們的成本降低
[00:21:21.700 --> 00:21:24.100]  他們能夠收益更多
[00:21:24.100 --> 00:21:27.700]  今天你會知道人因為自己的利益
[00:21:27.700 --> 00:21:30.500]  而不顧人生死的事情
[00:21:30.500 --> 00:21:33.300]  這次當我們說到權利的時候
[00:21:33.300 --> 00:21:37.300]  不可以忘記人內心的那種詭詐
[00:21:37.300 --> 00:21:40.500]  不斷地來說述權利
[00:21:40.500 --> 00:21:43.900]  將自由無限地擴大
[00:21:43.900 --> 00:21:47.300]  帶來的是很多災害
[00:21:47.300 --> 00:21:49.700]  當我們今天都留意到
[00:21:49.700 --> 00:21:50.500]  很多不同的
[00:21:50.500 --> 00:21:52.700]  剛才說到一些作者
[00:21:52.700 --> 00:21:55.100]  一些人權的學者
[00:21:55.500 --> 00:21:57.700]  他們都清楚地承認一件事情
[00:21:57.700 --> 00:22:00.100]  就是今天這個世界裏面
[00:22:00.100 --> 00:22:04.700]  人權的尋索或者是發展
[00:22:04.700 --> 00:22:08.300]  已經到一個極其快速的地步
[00:22:08.300 --> 00:22:11.700]  是快速的速度來蔓延
[00:22:11.700 --> 00:22:15.300]  這些作者提出
[00:22:15.300 --> 00:22:18.500]  他說其中一個重要的顯示就是
[00:22:18.500 --> 00:22:21.100]  更加顯出人類社會
[00:22:21.100 --> 00:22:23.100]  越來越缺少智慧
[00:22:23.300 --> 00:22:25.700]  去分辨什麼是真正的人權
[00:22:25.700 --> 00:22:30.300]  什麼是一些冒牌的假的人權
[00:22:30.300 --> 00:22:31.700]  分辨不到
[00:22:31.700 --> 00:22:34.500]  所有都是自己的權利
[00:22:34.500 --> 00:22:36.700]  但是當你看回聖經說
[00:22:36.700 --> 00:22:38.900]  按照真理律則審判的時候
[00:22:38.900 --> 00:22:41.500]  在接著的第七節就這樣說
[00:22:41.500 --> 00:22:46.900]  臣以永生報答那些內心行善
[00:22:46.900 --> 00:22:52.300]  尋求榮耀尊貴和不朽的事情
[00:22:52.500 --> 00:22:55.500]  一些永恆的價值的事情
[00:22:55.500 --> 00:23:00.900]  不是單單是暫時叫人滿足的事情
[00:23:00.900 --> 00:23:04.100]  這些正是審判人的標準
[00:23:04.100 --> 00:23:04.900]  第八節
[00:23:04.900 --> 00:23:10.300]  卻以震怒和憤恨報應那些自私自利
[00:23:10.300 --> 00:23:12.700]  自私自利英文有一個很好的翻譯
[00:23:12.700 --> 00:23:13.900]  是self-seeking
[00:23:13.900 --> 00:23:17.700]  一個人當他尋求自己個人的意欲的滿足
[00:23:17.700 --> 00:23:19.900]  當他自私自利的時候
[00:23:20.100 --> 00:23:22.700]  這個不是人權的表達
[00:23:22.700 --> 00:23:25.500]  而是帶來的是神的審判
[00:23:25.500 --> 00:23:29.300]  臣以震怒和憤恨報應那些自私自利
[00:23:29.300 --> 00:23:34.300]  不順從真理而順從不義的人
[00:23:34.300 --> 00:23:38.700]  聖經就在其中清楚給我們知道
[00:23:38.700 --> 00:23:42.500]  什麼是真正的神的審判
[00:23:42.500 --> 00:23:44.100]  各位聽眾姐妹
[00:23:44.100 --> 00:23:45.700]  當我們讀《淵源經文》的時候
[00:23:45.700 --> 00:23:48.100]  我們的心都是這樣祈禱
[00:23:48.700 --> 00:23:51.500]  我們的祈禱就是 但願我們更加知道
[00:23:51.500 --> 00:23:54.500]  去尊重人的生命
[00:23:54.500 --> 00:23:57.100]  知道生命有尊嚴
[00:23:57.100 --> 00:24:00.300]  基督徒也都參與在這些事上面
[00:24:00.300 --> 00:24:04.500]  但同時我們都會留意到人那種的罪性
[00:24:04.500 --> 00:24:08.100]  在過程中留心不讓這種權利
[00:24:08.100 --> 00:24:11.900]  被人的私心掠奪了
[00:24:11.900 --> 00:24:16.900]  那個私心蓋過了那種真正對人的尊嚴
[00:24:17.300 --> 00:24:20.500]  不單單講自己要得到人的尊重
[00:24:20.500 --> 00:24:24.100]  更加知道去維護別人的尊嚴
[00:24:24.100 --> 00:24:28.500]  這個是聖經所講到平等的一種觀念
[00:24:28.500 --> 00:24:31.100]  以致我們在這個社會裡面
[00:24:31.100 --> 00:24:34.700]  都能夠分辨什麼是真正的人權
[00:24:34.700 --> 00:24:37.900]  也都知道去愛護我們身邊的生命
[00:24:37.900 --> 00:24:39.700]  來祝福這個社會
[00:24:39.700 --> 00:24:42.900]  求主施恩讓我們能夠在當中
[00:24:42.900 --> 00:24:47.100]  知道敬畏上帝而尊重生命
[00:24:47.500 --> 00:24:48.500]  我們一起來祈禱
[00:25:18.300 --> 00:25:20.100]  天父我們禱告祢
[00:25:20.100 --> 00:25:22.900]  求祢賜我們一顆敬畏祢的心
[00:25:22.900 --> 00:25:25.700]  以致我們有智慧去分辨
[00:25:25.700 --> 00:25:27.900]  什麼是人的權利
[00:25:27.900 --> 00:25:31.500]  我們知道怎樣來到真正的尊重生命
[00:25:31.500 --> 00:25:35.900]  親愛的主求祢保守我們追求榮耀尊貴
[00:25:35.900 --> 00:25:38.500]  和保守我們真正的尊重生命
[00:25:38.500 --> 00:25:41.700]  天父我們祈求祢保守我們
[00:25:41.700 --> 00:25:43.700]  以致我們有智慧去分辨
[00:25:43.700 --> 00:25:45.700]  什麼是人的權利
[00:25:46.300 --> 00:25:48.500]  尊貴和不朽的事情
[00:25:48.500 --> 00:25:50.700]  以致我們都知道這個世代
[00:25:50.700 --> 00:25:52.900]  來按照祢的準則
[00:25:52.900 --> 00:25:55.300]  來判斷不同的訴求
[00:25:55.300 --> 00:25:56.900]  求主施恩
[00:25:56.900 --> 00:25:58.300]  憐憫這個社會
[00:25:58.300 --> 00:26:01.100]  真正知道來愛護別人
[00:26:01.100 --> 00:26:03.700]  不單講求自己的權益
[00:26:03.700 --> 00:26:05.700]  更加思想自己的責任
[00:26:05.700 --> 00:26:09.100]  以致我們都能夠維護別人的尊嚴
[00:26:09.100 --> 00:26:12.300]  以致整個社會在祢眼前蒙恩
[00:26:12.300 --> 00:26:14.300]  主聽我們的禱告
[00:26:14.300 --> 00:26:15.700]  使用祢的兒女
[00:26:15.900 --> 00:26:17.500]  在社會上不同的角落
[00:26:17.500 --> 00:26:19.900]  都能夠成為祢自己的見證
[00:26:19.900 --> 00:26:23.100]  禱告奉耶穌名自求
[00:26:23.100 --> 00:26:24.100]  阿們
