
[00:00:00.000 --> 00:00:03.980]  這個題目叫《衆志成城爲救主》
[00:15:38.820 --> 00:15:43.060]  祂只是一個傳遞信息的人
[00:15:43.060 --> 00:15:45.500]  今天天使是否仍然在工作呢
[00:15:45.500 --> 00:15:46.780]  和李介鼎一樣說
[00:15:46.780 --> 00:15:50.980]  今天天使仍然在工作
[00:15:50.980 --> 00:15:54.420]  這部電影中文真的很難講
[00:15:54.420 --> 00:15:57.380]  我這些讀寫障礙的人
[00:15:57.380 --> 00:16:00.300]  《降巨嶺》
[00:16:00.300 --> 00:16:04.220]  《降巨嶺》
[00:16:04.220 --> 00:16:05.620]  這部電影
[00:16:05.620 --> 00:16:08.140]  我不討論扶龍安息日會的問題
[00:16:08.140 --> 00:16:11.100]  我只想分享這件事
[00:16:11.100 --> 00:16:14.100]  這個男主角叫戴斯蒙道斯
[00:16:14.100 --> 00:16:15.540]  在這場戰役裏面
[00:16:15.540 --> 00:16:20.500]  這場戰役令我很想去沖繩看一看這個地方
[00:16:20.500 --> 00:16:21.620]  在這場戰役裏面
[00:16:21.620 --> 00:16:23.700]  所有美軍撤退的時候
[00:16:23.700 --> 00:16:25.260]  剩下他一個
[00:16:25.260 --> 00:16:29.220]  竟然在日軍槍林彈雨下
[00:16:29.220 --> 00:16:31.860]  很瘦的真人
[00:16:31.860 --> 00:16:33.340]  真的很瘦
[00:16:33.340 --> 00:16:35.260]  瘦過誰呢
[00:16:35.260 --> 00:16:39.820]  我們的伴唱Eric差不多了
[00:16:39.820 --> 00:16:42.060]  你想想一個這樣的人
[00:16:42.060 --> 00:16:46.500]  你叫他待會兒在散會上揹75個人下去
[00:16:46.500 --> 00:16:47.540]  他揹到第七個
[00:16:47.540 --> 00:16:49.220]  不是他死就是你死
[00:16:49.220 --> 00:16:50.780]  是他跌死了你還是他死
[00:16:50.780 --> 00:16:52.620]  你想一想
[00:16:52.620 --> 00:16:54.180]  正正常常的人
[00:16:54.180 --> 00:16:57.140]  揹一個正常人下這條樓梯
[00:16:57.140 --> 00:17:00.020]  都無法想象75個人
[00:17:00.020 --> 00:17:06.580]  還要是揹着傷了走路都走不了
[00:17:06.580 --> 00:17:08.620]  兩隻腳斷了又有
[00:17:08.620 --> 00:17:11.260]  槍都爆了出來又有
[00:17:11.260 --> 00:17:13.460]  這樣救了75個人
[00:17:13.460 --> 00:17:15.140]  這個簡直是神蹟
[00:17:15.140 --> 00:17:17.980]  還要日軍開槍
[00:17:17.980 --> 00:17:20.260]  你想不想象到
[00:17:20.260 --> 00:17:22.740]  一個人
[00:17:22.740 --> 00:17:25.700]  沒有人開槍救了75個人已經很奇蹟
[00:17:25.700 --> 00:17:28.580]  還在槍林彈雨下救了
[00:17:28.580 --> 00:17:31.220]  這個根本是無法想象的神蹟
[00:17:31.220 --> 00:17:35.700]  但是另一邊的傅景輝牧師
[00:17:35.700 --> 00:17:40.140]  他在這場戰役結束後去了崗巨嶺這個地方
[00:17:40.140 --> 00:17:42.020]  走訪這個地方的時候
[00:17:42.020 --> 00:17:43.780]  他聽到的故事
[00:17:43.780 --> 00:17:46.580]  是和美軍所聽到的不一樣
[00:17:46.580 --> 00:17:51.060]  米努吉遜是根據美方的資料拍這部電影的
[00:17:51.060 --> 00:17:52.780]  也不能夠太誇張
[00:17:52.780 --> 00:17:56.780]  因爲這個傅牧師所講的一些
[00:17:56.780 --> 00:17:59.860]  在民間流傳的東西
[00:17:59.860 --> 00:18:03.180]  在當時的日本人就說
[00:18:03.180 --> 00:18:04.700]  我們見到的不是這樣
[00:18:04.700 --> 00:18:09.780]  我們不是見到一個人在崗巨嶺上面去救那些傷兵
[00:18:09.780 --> 00:18:11.580]  我們見到很多人
[00:18:11.580 --> 00:18:13.300]  日軍也見到
[00:18:13.300 --> 00:18:14.060]  因爲這樣的緣故
[00:18:14.060 --> 00:18:20.820]  日軍就更加重炮的向那個方向發射
[00:18:20.820 --> 00:18:23.660]  但是竟然發覺他們開炮開槍
[00:18:23.660 --> 00:18:25.900]  對這羣人毫無影響
[00:18:25.900 --> 00:18:27.100]  好奇怪
[00:18:27.100 --> 00:18:28.340]  所以這個牧師說
[00:18:28.340 --> 00:18:31.140]  莫非那些人是天使來的
[00:18:31.140 --> 00:18:34.060]  前來協助和保護導師
[00:18:34.060 --> 00:18:36.460]  這個是歷史上的玄迷
[00:18:36.460 --> 00:18:38.220]  我們到今天無法證實
[00:18:38.220 --> 00:18:41.140]  因爲它不會重複發生
[00:18:41.140 --> 00:18:43.460]  但是我們知道天使繼續作供
[00:18:43.460 --> 00:18:46.340]  我和一個牧師分享
[00:18:46.340 --> 00:18:48.380]  他比我年輕幾年
[00:18:48.380 --> 00:18:51.140]  原來我不信天使
[00:18:51.140 --> 00:18:52.700]  我不信的意思是這樣的
[00:18:52.700 --> 00:18:54.780]  我信聖經所講的天使
[00:18:54.780 --> 00:18:56.020]  我信天堂有天使
[00:18:56.020 --> 00:18:57.940]  我不是很信昨晚你會見到天使
[00:18:57.940 --> 00:19:01.140]  還有兩隻翅膀在那裏伐下伐下
[00:19:01.140 --> 00:19:04.700]  我是不會信的
[00:19:04.700 --> 00:19:06.620]  這個牧師說不是我信
[00:19:06.620 --> 00:19:08.180]  我說你信什麼
[00:19:08.180 --> 00:19:09.580]  你和我一樣信
[00:19:09.580 --> 00:19:10.860]  他說不是我真的信
[00:19:10.860 --> 00:19:12.140]  我說你信什麼
[00:19:12.140 --> 00:19:14.780]  他說我自小就信有真的天使
[00:19:14.780 --> 00:19:17.340]  有翅膀的天使在做事
[00:19:17.340 --> 00:19:19.700]  因爲在他旁邊的屋裏有個高婆婆
[00:19:19.700 --> 00:19:20.660]  她不是姓高
[00:19:20.660 --> 00:19:22.860]  因爲很高
[00:19:22.860 --> 00:19:24.300]  和我媽媽很熟
[00:19:24.300 --> 00:19:26.820]  這個婆婆自小見大
[00:19:26.820 --> 00:19:29.580]  她是虔誠基督徒的高婆婆
[00:19:29.580 --> 00:19:31.140]  有一天她和她媽媽分享
[00:19:31.140 --> 00:19:32.420]  告訴她媽媽
[00:19:32.420 --> 00:19:34.140]  她知道
[00:19:34.140 --> 00:19:35.580]  這個高婆婆不識字
[00:19:35.580 --> 00:19:38.260]  很敬虔很愛主
[00:19:38.260 --> 00:19:39.740]  有一晚
[00:19:39.740 --> 00:19:41.580]  有個有翅膀的天使就在她的牀邊
[00:19:41.580 --> 00:19:44.180]  拍醒她
[00:19:44.180 --> 00:19:45.100]  跟她說
[00:19:45.100 --> 00:19:48.380]  神叫我來教你讀聖經
[00:19:48.380 --> 00:19:50.180]  這個婆婆就起牀
[00:19:50.180 --> 00:19:51.820]  這個天使教她讀聖經
[00:19:51.820 --> 00:19:54.620]  就是這樣這個婆婆就懂得讀聖經
[00:19:54.620 --> 00:19:55.740]  最奇妙的就是
[00:19:55.740 --> 00:19:56.940]  這個牧師告訴我
[00:19:56.940 --> 00:19:58.180]  我把一份報紙交給她讀
[00:19:58.180 --> 00:20:00.220]  她不懂得讀
[00:20:00.220 --> 00:20:02.820]  就是說天使不是教她識字
[00:20:02.820 --> 00:20:04.820]  她只是懂得讀聖經
[00:20:04.820 --> 00:20:07.980]  所以我自小就相信有天使
[00:20:07.980 --> 00:20:10.860]  那天使仍然作供
[00:20:10.860 --> 00:20:14.180]  我們不需要學武見到天使
[00:20:14.180 --> 00:20:15.500]  但是我們知道
[00:20:15.500 --> 00:20:17.660]  天使在我們生命裏面
[00:20:17.660 --> 00:20:20.340]  是有參與的
[00:20:20.340 --> 00:20:23.980]  我們看到第二批人物是一羣牧羊人
[00:20:23.980 --> 00:20:28.140]  這羣牧羊人夜間是值班看守羊羣
[00:20:28.140 --> 00:20:29.620]  就是照常的工作
[00:20:29.620 --> 00:20:31.980]  星期三你上班
[00:20:31.980 --> 00:20:33.020]  照常工作
[00:20:33.020 --> 00:20:34.220]  到你下班
[00:20:34.220 --> 00:20:35.180]  你最後一個走
[00:20:35.180 --> 00:20:37.060]  關掉辦公室的燈
[00:20:37.060 --> 00:20:37.980]  突然
[00:20:37.980 --> 00:20:40.020]  聖經這樣說
[00:20:40.020 --> 00:20:42.900]  四面照着他的榮光
[00:20:42.900 --> 00:20:44.700]  這個才恐怖
[00:20:44.700 --> 00:20:46.860]  我都不知道怎麼打燈
[00:20:46.860 --> 00:20:48.740]  如果拍電影真的不知道怎麼打燈
[00:20:48.740 --> 00:20:50.020]  四面
[00:20:50.020 --> 00:20:52.620]  你怕不怕就怕
[00:20:52.620 --> 00:20:54.340]  這羣牧羊人就馬上怕
[00:20:54.340 --> 00:20:56.540]  然後天使跟他說
[00:20:56.540 --> 00:20:58.780]  救世主已經降生了
[00:20:58.780 --> 00:20:59.540]  有記號
[00:20:59.540 --> 00:21:01.500]  有塊布包在馬槽裏
[00:21:01.500 --> 00:21:05.740]  他好奇和信服就去找
[00:21:05.740 --> 00:21:07.620]  牧羊人蒙福的原因
[00:21:07.620 --> 00:21:10.300]  因爲他有個好奇心和信服
[00:21:10.300 --> 00:21:12.340]  完了就出去講見證
[00:21:12.340 --> 00:21:13.700]  就告訴別人
[00:21:13.700 --> 00:21:15.900]  你留意一下
[00:21:15.900 --> 00:21:17.260]  天使講
[00:21:17.260 --> 00:21:19.260]  講完牧羊人聽了
[00:21:19.260 --> 00:21:23.940]  就好奇和半信半疑地去找
[00:21:23.940 --> 00:21:27.020]  牧羊人見到就去跟其他人說
[00:21:27.020 --> 00:21:28.180]  其他人的反應是什麼
[00:21:28.180 --> 00:21:30.100]  其他人反應不像牧羊人那樣
[00:21:30.100 --> 00:21:31.300]  哎呀
[00:21:31.300 --> 00:21:32.380]  去看看
[00:21:32.380 --> 00:21:34.460]  牧羊人現在帶着他去看
[00:21:34.460 --> 00:21:37.100]  天使沒有帶牧羊人去看
[00:21:37.100 --> 00:21:39.460]  這羣人的反應是什麼
[00:21:39.460 --> 00:21:40.620]  聖經說
[00:21:40.620 --> 00:21:41.940]  差異
[00:21:41.940 --> 00:21:44.580]  哦
[00:21:44.580 --> 00:21:46.660]  這樣就完了
[00:21:46.660 --> 00:21:47.940]  繼續喫飯
[00:21:47.940 --> 00:21:49.580]  沒有人理會牧羊人
[00:21:49.580 --> 00:21:53.220]  所以其他人就見不到
[00:21:53.220 --> 00:21:56.180]  剛剛出世的救主BB
[00:21:56.180 --> 00:22:00.140]  其實當時所有聽的人都有機會見到
[00:22:00.140 --> 00:22:02.100]  只要他肯去就能看到
[00:22:02.100 --> 00:22:03.580]  但是其他人反應是
[00:22:03.580 --> 00:22:05.020]  哦
[00:22:05.020 --> 00:22:08.180]  等於很多時候我們出去講給別人聽
[00:22:08.180 --> 00:22:10.020]  我們經歷的神蹟歧視
[00:22:10.020 --> 00:22:12.180]  哦
[00:22:12.180 --> 00:22:13.900]  然後就做其他事情
[00:22:13.900 --> 00:22:14.620]  是不是
[00:22:14.620 --> 00:22:16.740]  哎呀
[00:22:16.740 --> 00:22:17.740]  又做其他事情
[00:22:17.740 --> 00:22:18.820]  你明白嗎
[00:22:18.820 --> 00:22:20.340]  但是有些人是好奇的
[00:22:20.340 --> 00:22:21.180]  哇
[00:22:21.180 --> 00:22:23.500]  那我回教會看看
[00:22:23.500 --> 00:22:26.380]  這些人就見到耶穌
[00:22:26.380 --> 00:22:28.500]  我們見到這羣牧羊人
[00:22:28.500 --> 00:22:33.100]  後來就將榮耀和讚美歸給上帝
[00:22:33.100 --> 00:22:34.700]  在他一生裏面
[00:22:34.700 --> 00:22:37.820]  這一次和救世主的相遇
[00:22:37.820 --> 00:22:40.620]  帶來了極大的震撼
[00:22:40.620 --> 00:22:43.060]  接下來就是幾位博士
[00:22:43.060 --> 00:22:45.220]  因爲傳統我們講三博士
[00:22:45.220 --> 00:22:46.940]  因爲他們帶了三份禮物
[00:22:46.940 --> 00:22:51.100]  就是黃金、活藥和乳香
[00:22:51.100 --> 00:22:52.220]  所以我們認爲是三個
[00:22:52.220 --> 00:22:54.180]  但是《圓文聖經》裏面所講的
[00:22:54.180 --> 00:22:56.140]  都是講幾位博士
[00:22:56.140 --> 00:22:57.460]  在希律作王的時候
[00:22:57.460 --> 00:22:59.580]  耶穌在猶太人的帕利恆
[00:22:59.580 --> 00:23:01.180]  有幾位博學之士
[00:23:01.180 --> 00:23:03.060]  從東方到耶路撒冷
[00:23:03.060 --> 00:23:03.820]  就說
[00:23:03.820 --> 00:23:06.580]  那生下來作猶太人之王的在哪裏
[00:23:06.580 --> 00:23:08.700]  我們從東方看見一顆星
[00:23:08.700 --> 00:23:10.580]  就得來拜祂
[00:23:10.580 --> 00:23:14.340]  這幾位博士大概用了一年多至兩年的路程
[00:23:14.340 --> 00:23:18.540]  來朝見新生王
[00:23:18.540 --> 00:23:20.460]  而他們進入房子
[00:23:20.460 --> 00:23:22.180]  看見小孩子和他的母親瑪利亞
[00:23:22.180 --> 00:23:23.740]  就俯伏下拜小孩子
[00:23:23.740 --> 00:23:26.420]  揭開寶盒拿出黃金、乳香、活藥
[00:23:26.420 --> 00:23:29.460]  作爲禮物獻給他
[00:23:29.460 --> 00:23:30.900]  在聖誕節的聖劇
[00:23:30.900 --> 00:23:32.500]  因爲時間的關係
[00:23:32.500 --> 00:23:35.780]  你會見到穆揚仁和幾位博士
[00:23:35.780 --> 00:23:38.500]  是會同臺表演的
[00:23:38.500 --> 00:23:40.460]  因爲時間的關係
[00:23:40.460 --> 00:23:44.140]  在曆元第一次的聖誕節
[00:23:44.140 --> 00:23:47.140]  穆揚仁和博士是見不到面的
[00:23:47.140 --> 00:23:50.420]  因爲穆揚仁找到耶穌的孩子之後
[00:23:50.420 --> 00:23:51.580]  他在馬槽
[00:23:51.580 --> 00:23:53.100]  背景在馬槽
[00:23:53.100 --> 00:23:55.700]  接近兩年後
[00:23:55.700 --> 00:23:58.900]  博士在房子裏面
[00:23:58.900 --> 00:24:03.380]  見到接近兩歲大的耶穌
[00:24:03.380 --> 00:24:04.860]  所以
[00:24:04.860 --> 00:24:07.620]  博士是見不到穆揚仁的
[00:24:07.620 --> 00:24:09.300]  不過聖劇是因爲時間的關係
[00:24:09.300 --> 00:24:10.340]  沒辦法
[00:24:10.340 --> 00:24:11.700]  博士要撲出來
[00:24:11.700 --> 00:24:14.180]  一起拍照
[00:24:14.180 --> 00:24:17.700]  歷史上是沒有見過對方的
[00:24:17.700 --> 00:24:20.140]  因爲在夢中得到主的指示
[00:24:20.140 --> 00:24:21.180]  不要回見希律
[00:24:21.180 --> 00:24:24.540]  他們就從別的地方回到自己的家鄉里面
[00:24:24.540 --> 00:24:28.100]  從一本書裏面的資料看到
[00:24:28.100 --> 00:24:29.420]  在十二世紀的時候
[00:24:29.420 --> 00:24:31.180]  宗雅基督教部落
[00:24:31.180 --> 00:24:34.340]  和依索比亞基督教國王的故事
[00:24:34.340 --> 00:24:37.180]  啓發了一個流傳在歐洲很久的
[00:24:37.180 --> 00:24:40.140]  叫祭司王約翰的傳說
[00:24:40.140 --> 00:24:43.740]  有一個非常強大的基督教祭司王約翰
[00:24:43.740 --> 00:24:48.940]  據說他是這幾個博士的後裔
[00:24:48.940 --> 00:24:51.260]  這個傳說就證實
[00:24:51.260 --> 00:24:53.060]  助證了一件事
[00:24:53.060 --> 00:24:54.500]  就是幾個博士朝聖之後
[00:24:54.500 --> 00:24:55.540]  不是就完結了
[00:24:55.540 --> 00:24:57.460]  他回到家鄉里面
[00:24:57.460 --> 00:25:01.820]  最少我們見到他向他的家族和後裔
[00:25:01.820 --> 00:25:04.740]  去傳頌這個故事
[00:25:04.740 --> 00:25:06.380]  這件事對他們來說
[00:25:06.380 --> 00:25:09.020]  是相當大的震撼
[00:25:09.020 --> 00:25:12.420]  和一個極大的改變
[00:25:12.420 --> 00:25:13.780]  第四批的人
[00:25:13.780 --> 00:25:15.420]  我們必須要交代的
[00:25:15.420 --> 00:25:17.580]  就是在聖誕節裏面
[00:25:17.580 --> 00:25:19.500]  很重要的兩位人物
[00:25:19.500 --> 00:25:21.980]  就是約翰和瑪利亞
[00:25:21.980 --> 00:25:22.980]  經文衆多
[00:25:22.980 --> 00:25:24.860]  我只能夠簡選兩段
[00:25:24.860 --> 00:25:26.300]  就是瑪利亞說
[00:25:26.300 --> 00:25:27.380]  我是主的侍女
[00:25:27.380 --> 00:25:29.380]  願意照你的話實現在我身上
[00:25:29.380 --> 00:25:29.900]  不要忘記
[00:25:29.900 --> 00:25:31.260]  一般的簡經家都認爲
[00:25:31.260 --> 00:25:35.740]  瑪利亞大概是十四到十七歲左右
[00:25:35.740 --> 00:25:39.460]  你能想象到嗎 弟兄姐妹 十四到十七歲
[00:25:39.460 --> 00:25:43.060]  懷孕 未過門 懷孕
[00:25:43.060 --> 00:25:47.700]  現在未結婚生孩子是很平常
[00:25:47.700 --> 00:25:49.220]  還要拍婚紗
[00:25:49.220 --> 00:25:51.900]  把肚子凸出來給你拍
[00:25:51.900 --> 00:25:54.380]  但是十四到十七歲
[00:25:54.380 --> 00:25:57.940]  就算現在都不簡單
[00:25:57.940 --> 00:26:00.460]  瑪利亞能夠說這番話
[00:26:00.460 --> 00:26:03.220]  我實在令人敬佩
[00:26:03.220 --> 00:26:07.540]  接着 約瑟她老公打算暗暗休了瑪利亞
[00:26:07.540 --> 00:26:09.340]  因爲如果要娶她過門
[00:26:09.340 --> 00:26:11.540]  未過門就有孩子
[00:26:11.540 --> 00:26:13.980]  而這個孩子不是約瑟的話
[00:26:13.980 --> 00:26:16.780]  當時的習族瑪利亞要被石頭扔死
[00:26:16.780 --> 00:26:19.700]  如果中國就是浸豬籠的
[00:26:19.700 --> 00:26:21.940]  中國爲什麼用浸豬籠的方法
[00:26:21.940 --> 00:26:24.380]  所有刑罰和地理環境有關
[00:26:24.380 --> 00:26:27.140]  因爲中國在黃河流域水太多
[00:26:27.140 --> 00:26:29.260]  要弄死你就浸死你
[00:26:29.260 --> 00:26:31.220]  以色列水是沒有的
[00:26:31.220 --> 00:26:32.460]  水是很貴的
[00:26:32.460 --> 00:26:33.500]  最多是石頭
[00:26:33.500 --> 00:26:35.700]  所以用石頭扔死你
[00:26:35.700 --> 00:26:37.940]  香港爲什麼自首爲吊頸
[00:26:37.940 --> 00:26:40.260]  因爲我們的房子有橫樑
[00:26:40.260 --> 00:26:42.580]  爲什麼跳樓 樓高
[00:26:42.580 --> 00:26:46.580]  你試試去京都跳樓
[00:26:46.580 --> 00:26:48.340]  跳了
[00:26:48.340 --> 00:26:51.180]  京都樓很矮的
[00:26:51.180 --> 00:26:52.660]  跳下去
[00:26:52.660 --> 00:26:54.980]  不會死的
[00:26:54.980 --> 00:26:59.300]  這個和地理環境有關
[00:26:59.300 --> 00:27:04.260]  我們看到約瑟在夢中和約瑟說話
[00:27:04.260 --> 00:27:08.420]  約瑟醒來就遵照主使者的吩咐
[00:27:08.420 --> 00:27:10.940]  將瑪利亞娶了過來爲妻
[00:27:10.940 --> 00:27:15.820]  你見到兩個人很單純和信服的心
[00:27:15.820 --> 00:27:19.380]  就成就了這個神蹟
[00:27:19.380 --> 00:27:21.660]  整個聖誕節裏面
[00:27:21.660 --> 00:27:25.580]  只有一個人並不是爲了救主
[00:27:25.580 --> 00:27:27.940]  而反而衝着救世主而來
[00:27:27.940 --> 00:27:29.380]  就是希律王
[00:27:29.380 --> 00:27:31.180]  希律王聽見你就心裏不安
[00:27:31.180 --> 00:27:33.260]  然後殺了全城的人也不安
[00:27:33.260 --> 00:27:35.740]  希律見自己被博學之士愚弄
[00:27:35.740 --> 00:27:37.180]  極其憤怒
[00:27:37.180 --> 00:27:39.100]  差人將百里行城裏面
[00:27:39.100 --> 00:27:40.580]  四景所有的男孩
[00:27:40.580 --> 00:27:43.980]  根據他向博士的仔細查問之後
[00:27:43.980 --> 00:27:44.660]  問到時間
[00:27:44.660 --> 00:27:46.380]  凡兩歲以內的都殺盡了
[00:27:46.380 --> 00:27:47.740]  這個就證明了
[00:27:47.740 --> 00:27:49.860]  博士又看到這顆星
[00:27:49.860 --> 00:27:52.460]  走到來是接近兩年時間
[00:27:52.460 --> 00:27:56.940]  所以殺了兩歲以內的嬰孩
[00:27:56.940 --> 00:27:57.900]  除了希律王之外
[00:27:57.900 --> 00:28:00.620]  其他每一個人都是各自爲了救世主降生
[00:28:00.620 --> 00:28:02.860]  而出了一分的力
[00:28:02.860 --> 00:28:04.060]  因爲生生亡亡出
[00:28:04.060 --> 00:28:08.860]  而威脅到希律王的權力
[00:28:08.860 --> 00:28:10.020]  兄弟姐妹
[00:28:10.020 --> 00:28:12.580]  近兩年香港發生的事
[00:28:12.580 --> 00:28:15.060]  無論是什麼顏色的型類
[00:28:15.060 --> 00:28:22.060]  無論是什麼政治理念的陣營
[00:28:22.060 --> 00:28:25.420]  說穿了那一句
[00:28:25.420 --> 00:28:27.580]  只有兩個字
[00:28:27.580 --> 00:28:29.300]  說到多麼偉大
[00:28:29.300 --> 00:28:31.460]  說到多麼艱辛
[00:28:31.460 --> 00:28:33.860]  用多麼激或者多麼斯文的方法
[00:28:33.860 --> 00:28:36.220]  都是隻有兩個字
[00:28:36.220 --> 00:28:38.740]  權力
[00:28:38.740 --> 00:28:40.500]  誰說了算
[00:28:40.500 --> 00:28:41.380]  說清楚了嗎
[00:28:41.380 --> 00:28:43.220]  就是這樣
[00:28:43.220 --> 00:28:45.220]  凡是追求權力的人
[00:28:45.220 --> 00:28:48.100]  無論是基督徒還是非基督徒
[00:28:48.100 --> 00:28:53.940]  都要殺害生生亡亡耶穌
[00:28:53.940 --> 00:28:55.100]  聽清楚我說
[00:28:55.100 --> 00:28:55.540]  兄弟姐妹
[00:28:55.540 --> 00:28:57.700]  我現在不是說非基督徒
[00:28:57.700 --> 00:28:59.460]  我說所有人
[00:28:59.460 --> 00:29:00.860]  包括基督徒
[00:29:00.860 --> 00:29:04.700]  只要他一心是追求權力的時候
[00:29:04.700 --> 00:29:11.500]  這些人是最容易在聖誕節不能接受這位耶穌
[00:29:11.500 --> 00:29:14.660]  因爲他覺得生生亡亡威脅了他
[00:29:14.660 --> 00:29:17.580]  因爲說下去你會更加明白
[00:29:17.580 --> 00:29:19.900]  而且威脅了他的地位
[00:29:19.900 --> 00:29:21.820]  你看除了希律以外
[00:29:21.820 --> 00:29:24.380]  每一個人都迎接生生亡
[00:29:24.380 --> 00:29:27.580]  唯有希律大肆殺戮
[00:29:27.580 --> 00:29:32.700]  這件事件成爲了一件極恐怖的事件
[00:29:32.700 --> 00:29:36.540]  聖誕節本應是一個歡愉
[00:29:36.540 --> 00:29:39.740]  將平安賜予他所喜悅的人
[00:29:39.740 --> 00:29:45.460]  但是希律王將恐怖帶給耶路撒冷
[00:29:45.460 --> 00:29:46.940]  我們看看
[00:29:46.940 --> 00:29:49.700]  真正的主角當然就是主耶穌基督
[00:29:49.700 --> 00:29:54.500]  我跟你說一聲耶穌纔是主角
[00:29:54.500 --> 00:29:56.020]  費亞比書就這樣形容
[00:29:56.020 --> 00:29:59.660]  當以基督耶穌的心爲心
[00:29:59.660 --> 00:30:00.620]  兄弟姐妹
[00:30:00.620 --> 00:30:02.700]  凡是追求權力的人
[00:30:02.700 --> 00:30:04.460]  無論是禪院教授
[00:30:04.460 --> 00:30:05.500]  基督徒
[00:30:05.500 --> 00:30:07.420]  參政不參政
[00:30:07.420 --> 00:30:08.820]  任何一個基督徒
[00:30:08.820 --> 00:30:11.540]  只要只是追求權力的人
[00:30:11.540 --> 00:30:16.540]  多半都會殺害這位聖誕節的主
[00:30:16.540 --> 00:30:18.220]  不能夠接受這位主
[00:30:18.220 --> 00:30:19.860]  爲什麼
[00:30:19.860 --> 00:30:22.380]  當以耶穌基督的心爲心
[00:30:22.380 --> 00:30:25.060]  是一種什麼
[00:30:25.060 --> 00:30:28.420]  耶穌得着的權並
[00:30:28.420 --> 00:30:31.820]  是超乎萬民之上
[00:30:31.820 --> 00:30:32.820]  地上
[00:30:32.820 --> 00:30:33.700]  地下
[00:30:33.700 --> 00:30:36.260]  地底下一切權並都歸給他
[00:30:36.260 --> 00:30:38.660]  所以耶穌昇天之前
[00:30:38.660 --> 00:30:40.700]  在馬達福音28章
[00:30:40.700 --> 00:30:42.660]  要發出大使命之前
[00:30:42.660 --> 00:30:43.260]  他說
[00:30:43.260 --> 00:30:45.700]  天上地上地底下一切權並歸於我
[00:30:45.700 --> 00:30:47.220]  所以你們要去
[00:30:47.220 --> 00:30:51.540]  他帶着權並差距給我們去
[00:30:51.540 --> 00:30:55.540]  耶穌得着這麼至高無上的權並
[00:30:55.540 --> 00:30:57.020]  透過什麼方法
[00:30:57.020 --> 00:30:57.860]  弟兄姐妹
[00:30:57.860 --> 00:31:00.420]  我真的很抱歉
[00:31:00.420 --> 00:31:02.700]  你要麼就撕掉那本聖經
[00:31:02.700 --> 00:31:06.340]  要麼就燒掉菲律賓書
[00:31:06.340 --> 00:31:09.220]  耶穌從來沒有用抗爭
[00:31:09.220 --> 00:31:11.060]  沒有用公民抗命
[00:31:11.060 --> 00:31:12.740]  沒有用武力
[00:31:12.740 --> 00:31:14.540]  沒有用暴力
[00:31:14.540 --> 00:31:16.820]  爭取任何權力
[00:31:16.820 --> 00:31:18.860]  這就是耶穌
[00:31:18.860 --> 00:31:20.980]  對不對
[00:31:20.980 --> 00:31:22.900]  我很抱歉
[00:31:22.900 --> 00:31:24.940]  你怎麼說
[00:31:24.940 --> 00:31:27.020]  都改變不了《斷經文》
[00:31:27.020 --> 00:31:27.660]  所以你明白
[00:31:27.660 --> 00:31:29.300]  你心裏面很不開心
[00:31:29.300 --> 00:31:31.460]  特別是網上聽的更加不開心
[00:31:31.460 --> 00:31:33.220]  想殺了我
[00:31:33.220 --> 00:31:36.380]  無法接受
[00:31:36.380 --> 00:31:37.660]  無法接受這個新生王
[00:31:37.660 --> 00:31:38.580]  所以就殺了他
[00:31:38.580 --> 00:31:39.500]  你看到嗎
[00:31:39.500 --> 00:31:40.340]  今天
[00:31:40.340 --> 00:31:41.500]  基督徒也好
[00:31:41.500 --> 00:31:43.620]  神後院教授也好
[00:31:43.620 --> 00:31:44.940]  大學教授也好
[00:31:44.940 --> 00:31:47.820]  心裏面一定要殺這個新生王
[00:31:47.820 --> 00:31:49.420]  所以就拿另一段經文
[00:31:49.420 --> 00:31:51.820]  耶穌結正聖殿
[00:31:51.820 --> 00:31:54.700]  抽一段經文來支持他行暴力
[00:31:54.700 --> 00:31:56.220]  抗爭
[00:31:56.220 --> 00:31:57.740]  聽得明白嗎
[00:31:57.740 --> 00:31:59.500]  弟兄姐妹
[00:31:59.500 --> 00:32:00.820]  在政治事件裏面
[00:32:00.820 --> 00:32:04.380]  再不要拿聖經支持你的行爲
[00:32:04.380 --> 00:32:07.020]  你自己喜歡怎麼做就怎麼做
[00:32:07.020 --> 00:32:08.180]  你聽得明白嗎
[00:32:08.180 --> 00:32:09.940]  今天中午喫飯
[00:32:09.940 --> 00:32:10.580]  喫什麼飯
[00:32:10.580 --> 00:32:12.340]  你喜歡喫什麼就喫什麼
[00:32:12.340 --> 00:32:14.980]  你不要拿經文來支持你
[00:32:14.980 --> 00:32:16.940]  你明白嗎
[00:32:16.940 --> 00:32:18.780]  你喜歡怎麼做就怎麼做
[00:32:18.780 --> 00:32:21.740]  我不是反對你怎麼做
[00:32:21.740 --> 00:32:23.660]  我沒有反對你怎麼做
[00:32:23.660 --> 00:32:27.980]  我反對的是你拿經文來支持你怎麼做
[00:32:27.980 --> 00:32:30.140]  我希望你聽清楚我所說的話
[00:32:30.140 --> 00:32:32.140]  你喜歡抗爭就抗爭
[00:32:32.140 --> 00:32:34.060]  你喜歡公民抗命就公民抗命
[00:32:34.060 --> 00:32:35.220]  你喜歡怎麼都好
[00:32:35.220 --> 00:32:38.620]  是你自己的選取
