
[00:00:00.000 --> 00:00:02.000]  各位 午安
[00:15:29.500 --> 00:15:34.300]  保羅話佢唔單單唔想去吹捧自己好光彩嘅超凡經歷
[00:15:34.300 --> 00:15:35.800]  甚至佢好驚
[00:15:35.800 --> 00:15:37.400]  呢個係一個危機
[00:15:37.400 --> 00:15:40.700]  連自己都以為自己好了不起
[00:15:40.700 --> 00:15:42.700]  佢話神要幫佢一把
[00:15:42.700 --> 00:15:45.700]  防止佢自高嘅方法係乜嘢呢
[00:15:45.700 --> 00:15:47.600]  畀咗一根刺畀佢
[00:15:47.600 --> 00:15:48.800]  第七節
[00:15:48.800 --> 00:15:51.100]  又恐怕我因所得嘅啟示太高深
[00:15:51.100 --> 00:15:52.900]  就過於高抬自己
[00:15:52.900 --> 00:15:55.300]  所以有根刺加在我身上
[00:15:55.300 --> 00:15:57.900]  就係撒旦嘅差役嚟折磨我
[00:15:57.900 --> 00:16:00.800]  免得我過於高抬自己
[00:16:00.800 --> 00:16:03.500]  保羅從三重天呢個嘅高位
[00:16:03.500 --> 00:16:05.000]  嚟個逆轉
[00:16:05.000 --> 00:16:08.800]  好謙卑地好似跌咗落去一個地上嘅深淵咁樣
[00:16:08.800 --> 00:16:13.000]  佢話畀一根刺嘅折磨
[00:16:13.000 --> 00:16:14.700]  加係保羅身上嘅呢根刺
[00:16:14.700 --> 00:16:16.800]  究竟係指啲乜嘢呢
[00:16:16.800 --> 00:16:18.800]  一根刺呢原文可以指
[00:16:18.800 --> 00:16:21.100]  我哋諗上就係一根好細嘅刺仔
[00:16:21.100 --> 00:16:24.300]  原來可以指一個好尖嘅木棒
[00:16:24.300 --> 00:16:27.000]  可以係一個武器一個行刑嘅工具
[00:16:27.000 --> 00:16:28.600]  只話可以係一根刺
[00:16:28.600 --> 00:16:30.800]  可以係一個好嚴重嘅
[00:16:30.800 --> 00:16:33.000]  對死你都得
[00:16:33.000 --> 00:16:34.600]  加在我身上呢
[00:16:34.600 --> 00:16:37.700]  可以解作係喺保羅嘅身體裏面
[00:16:37.700 --> 00:16:38.700]  又或者話
[00:16:38.700 --> 00:16:40.400]  加諸喺保羅嘅身上
[00:16:40.400 --> 00:16:43.900]  以致影響佢嘅生活都得
[00:16:43.900 --> 00:16:46.300]  一根刺具體指乜嘢呢
[00:16:46.300 --> 00:16:48.800]  聖經學者大致上有三個嚮導
[00:16:48.800 --> 00:16:51.700]  一係指身體上一啲嘅軟弱疾病
[00:16:51.700 --> 00:16:55.300]  特別係你覺得保羅可能係有眼疾
[00:16:55.300 --> 00:16:57.000]  第二個可能係個人才幹
[00:16:57.000 --> 00:16:59.300]  思想上嘅軟弱
[00:16:59.300 --> 00:17:01.800]  第三個係環境上面嘅苦難
[00:17:01.800 --> 00:17:05.100]  例如好多教會逼迫攻擊佢
[00:17:05.100 --> 00:17:06.600]  第七節佢咁樣講
[00:17:06.600 --> 00:17:08.900]  佢話
[00:17:08.900 --> 00:17:10.100]  提到呢根刺嘅時候
[00:17:10.100 --> 00:17:11.900]  佢話呢根刺
[00:17:11.900 --> 00:17:15.100]  就係撒旦嘅差異來折磨我
[00:17:15.100 --> 00:17:16.500]  係Equal得唔得呀
[00:17:16.500 --> 00:17:19.500]  呢根刺就係
[00:17:19.500 --> 00:17:22.100]  撒旦嘅差異來折磨我
[00:17:22.100 --> 00:17:25.600]  如果參考上文臨後十一章十五節
[00:17:25.600 --> 00:17:27.600]  保羅正正就係話
[00:17:27.600 --> 00:17:30.900]  當時哥倫多教會面對嗰種嘅敵人
[00:17:30.900 --> 00:17:33.100]  係撒旦嘅差異
[00:17:33.100 --> 00:17:35.300]  所以我會覺得呢根刺
[00:17:35.300 --> 00:17:38.200]  好有可能其實特別針對當下
[00:17:38.200 --> 00:17:42.300]  哥倫多教會面對嗰啲嘅超級使徒都唔定
[00:17:42.300 --> 00:17:45.300]  不過總結嚟講我哋好難肯定呢根刺係乜嘢
[00:17:45.300 --> 00:17:50.000]  可能保羅特登係想講得人人悔悔都唔定
[00:17:50.000 --> 00:17:52.000]  無論呢根刺係指乜嘢都好
[00:17:52.000 --> 00:17:53.900]  按住保羅嘅領袖
[00:17:53.900 --> 00:17:56.800]  雖然攻擊佢嘅係撒旦
[00:17:56.800 --> 00:18:00.700]  但係攻擊係受到神嘅限制
[00:18:00.700 --> 00:18:02.500]  反而神會利用呢樣嘢
[00:18:02.500 --> 00:18:06.300]  去成就神喺保羅身上嘅旨意
[00:18:06.300 --> 00:18:10.400]  神容讓呢根刺被加喺保羅嘅身上有目的
[00:18:10.400 --> 00:18:13.400]  叫保羅冇辦法逼不得已
[00:18:13.400 --> 00:18:15.700]  唔可以持久高抬自己
[00:18:15.700 --> 00:18:19.600]  要謙卑去依靠神
[00:18:19.600 --> 00:18:20.900]  嚟到呢度我睇見保羅
[00:18:20.900 --> 00:18:22.800]  佢描述咗佢侍奉人生裏面
[00:18:22.800 --> 00:18:25.100]  兩個好唔同嘅境況
[00:18:25.100 --> 00:18:27.100]  一個係高位
[00:18:27.100 --> 00:18:30.100]  一個就喺低位裏面
[00:18:30.100 --> 00:18:33.200]  當佢處理佢三層天嘅經歷嘅時候
[00:18:33.200 --> 00:18:36.200]  我睇見保羅本來喺個高位嘅時候
[00:18:36.200 --> 00:18:38.600]  可以用呢個機會表現到自己
[00:18:38.600 --> 00:18:40.600]  我幾風光 我幾點
[00:18:40.600 --> 00:18:42.800]  可以炫耀自己一番
[00:18:42.800 --> 00:18:45.900]  但係保羅特登去選擇自限
[00:18:45.900 --> 00:18:48.000]  佢將自己潛藏起嚟
[00:18:48.000 --> 00:18:50.300]  佢寧願用一個好平凡
[00:18:50.300 --> 00:18:53.500]  好軟弱嘅角色去服侍
[00:18:53.500 --> 00:18:56.300]  我諗耶穌基督係一個最好嘅典範
[00:18:56.300 --> 00:18:57.500]  佢有神嘅形象
[00:18:57.500 --> 00:18:58.800]  佢願意鍍成肉身
[00:18:58.800 --> 00:19:01.400]  喺十字架上面 鼻馬不還口
[00:19:01.400 --> 00:19:03.300]  佢甘願自限受苦
[00:19:03.300 --> 00:19:06.700]  我諗呢個係最大最大嘅學習對象
[00:19:06.700 --> 00:19:08.500]  喺我哋嘅侍奉生涯裏面
[00:19:08.500 --> 00:19:10.500]  我諗我哋一定有好多高位
[00:19:10.500 --> 00:19:12.300]  有好多低處
[00:19:12.300 --> 00:19:14.600]  喺高處就唔好鬆無鬆役
[00:19:14.600 --> 00:19:17.500]  喺低處都唔好灰心喪志
[00:19:17.500 --> 00:19:20.700]  你覺得邊樣難啲呀?
[00:19:20.700 --> 00:19:24.300]  主觀應該喺低處唔好灰心喪志
[00:19:24.300 --> 00:19:25.800]  係難啲嘅
[00:19:25.800 --> 00:19:26.700]  但其實客觀呢
[00:19:26.700 --> 00:19:29.300]  我覺得喺高位唔好鬆無鬆役
[00:19:29.300 --> 00:19:33.000]  可能其實係更大嘅試探都唔定
[00:19:33.000 --> 00:19:34.600]  有一次聽過一番咁嘅說話
[00:19:34.600 --> 00:19:38.800]  啱啱嗰次嘅服侍就即係兩個教會一齊去
[00:19:38.800 --> 00:19:40.300]  一齊去服侍啦
[00:19:40.300 --> 00:19:44.300]  啱啱呢間教會就搵咗一啲比較資深嘅
[00:19:44.300 --> 00:19:46.000]  肢體一齊出去服侍
[00:19:46.000 --> 00:19:48.600]  即係有經歷有年紀大啲嗰啲
[00:19:48.600 --> 00:19:51.200]  呢間就搵咗一啲呢年青啲嘅
[00:19:51.200 --> 00:19:53.400]  冇乜經驗嘅一齊出去服侍
[00:19:53.400 --> 00:19:55.700]  結果個實際嘅處境就好似一班
[00:19:55.700 --> 00:19:57.800]  即係經歷資深啲嘅
[00:19:57.800 --> 00:20:01.400]  就帶住一班後生去學嘢咁上下到啦
[00:20:01.400 --> 00:20:03.000]  咁其實冇乜嘢個個都
[00:20:03.000 --> 00:20:05.600]  完咗之後有位資深嘅
[00:20:05.600 --> 00:20:09.100]  姿態咁佢有心無心去咁樣講嘅
[00:20:09.100 --> 00:20:11.400]  佢都唔識做嘢嘅
[00:20:11.400 --> 00:20:12.900]  阻住曬
[00:20:12.900 --> 00:20:14.700]  寧願我哋自己一個人
[00:20:14.700 --> 00:20:17.900]  即係我哋自己做曬仲好啦咁樣
[00:20:17.900 --> 00:20:19.100]  佢唔係好
[00:20:19.100 --> 00:20:20.400]  即係佢係一個
[00:20:20.400 --> 00:20:23.900]  有心無心咁樣講咗呢句說話
[00:20:23.900 --> 00:20:25.800]  我諗其實呢喺我哋嘅心裏面呢
[00:20:25.800 --> 00:20:29.100]  我哋口唔會講呢啲嘢嘅多數都
[00:20:29.100 --> 00:20:30.400]  但係個心裏面其實呢
[00:20:30.400 --> 00:20:32.900]  我諗有陣時都想講個可
[00:20:32.900 --> 00:20:36.000]  係咪呀
[00:20:36.000 --> 00:20:39.200]  喺高處你就要即係
[00:20:39.200 --> 00:20:40.600]  自限唔好
[00:20:40.600 --> 00:20:41.700]  唔好自誇
[00:20:41.700 --> 00:20:42.600]  喺低處呢
[00:20:42.600 --> 00:20:44.700]  你想誇都冇得誇啦係咪
[00:20:44.700 --> 00:20:46.300]  咁喺低處嘅時候
[00:20:46.300 --> 00:20:49.100]  保羅佢受到一根刺嘅折磨嘅時候
[00:20:49.100 --> 00:20:50.800]  佢話畀人聽
[00:20:50.800 --> 00:20:52.500]  人其實有好多限制呀
[00:20:52.500 --> 00:20:55.200]  好多位唔到你去誇
[00:20:55.200 --> 00:20:56.900]  可能我哋身體嘅疾病
[00:20:56.900 --> 00:20:58.200]  我哋能力嘅限制
[00:20:58.200 --> 00:20:59.500]  性格嘅軟弱
[00:20:59.500 --> 00:21:00.800]  或者好多客觀環境
[00:21:00.800 --> 00:21:02.900]  我哋好難搞都唔定
[00:21:02.900 --> 00:21:04.600]  呢啲揮之不去嘅軟弱
[00:21:04.600 --> 00:21:08.000]  可以成為我哋好大嘅埋怨啦
[00:21:08.000 --> 00:21:09.400]  遺憾啦
[00:21:09.400 --> 00:21:12.900]  拖垮住我哋好多成長嘅前路
[00:21:12.900 --> 00:21:14.600]  但係我睇見保羅
[00:21:14.600 --> 00:21:17.100]  佢有唔一樣嘅熟齡眼光
[00:21:17.100 --> 00:21:20.300]  佢當中有好多好深層嘅自省
[00:21:20.300 --> 00:21:23.800]  佢睇見即使呢啲難處係嚟自撒旦
[00:21:23.800 --> 00:21:26.800]  但佢有信心當中有神嘅掌管
[00:21:26.800 --> 00:21:28.700]  可以轉化成為
[00:21:28.700 --> 00:21:30.800]  神喺佢生命裏面
[00:21:30.800 --> 00:21:33.500]  留低畀佢一個嘅提醒
[00:21:33.500 --> 00:21:37.500]  生命裏面本來係啲好負面嘅諾印
[00:21:37.500 --> 00:21:39.200]  原來可以成為
[00:21:39.200 --> 00:21:41.000]  神與我哋同行嘅
[00:21:41.000 --> 00:21:44.600]  一啲正面嘅記號
[00:21:44.600 --> 00:21:45.800]  喺我哋嘅生命歷程裏面
[00:21:45.800 --> 00:21:47.100]  最後一根刺
[00:21:47.100 --> 00:21:47.900]  可以係人
[00:21:47.900 --> 00:21:48.800]  可以係事
[00:21:48.800 --> 00:21:49.800]  可以係環境
[00:21:49.800 --> 00:21:50.400]  可以大
[00:21:50.400 --> 00:21:52.100]  可以細
[00:21:52.100 --> 00:21:55.000]  你點樣睇你生命嘅呢一根刺
[00:21:55.000 --> 00:21:56.300]  認識一位姊妹呢
[00:21:56.300 --> 00:21:59.400]  佢當時佢未信主
[00:21:59.400 --> 00:22:02.300]  佢結咗婚一段好短嘅時間
[00:22:02.300 --> 00:22:06.500]  佢發現佢嘅丈夫同佢之前嘅朋友
[00:22:06.500 --> 00:22:08.100]  即係女朋友原來係未甩嘅
[00:22:08.100 --> 00:22:10.500]  仍有好多好緊密嘅關係
[00:22:10.500 --> 00:22:12.000]  佢話結咗婚好短時間
[00:22:12.000 --> 00:22:13.600]  佢就已經離咗婚
[00:22:13.600 --> 00:22:15.900]  呢個係佢人生裏面一個非常
[00:22:15.900 --> 00:22:16.700]  即係女性嚟講
[00:22:16.700 --> 00:22:18.200]  一個好大嘅諾印
[00:22:18.200 --> 00:22:19.300]  一直佢都冇
[00:22:19.300 --> 00:22:21.100]  即係唔敢進入第二段嘅關係
[00:22:21.100 --> 00:22:24.600]  佢依家仍然係獨身嘅
[00:22:24.600 --> 00:22:27.800]  佢信咗主之後
[00:22:27.800 --> 00:22:28.900]  佢覺得神
[00:22:28.900 --> 00:22:32.100]  就係正正用佢呢個經驗
[00:22:32.100 --> 00:22:33.900]  去成為佢嘅一個負擔
[00:22:33.900 --> 00:22:36.000]  佢對嗰啲受欺壓嘅婦女
[00:22:36.000 --> 00:22:39.000]  佢特別有嗰種講唔出嘅感動
[00:22:39.000 --> 00:22:40.900]  佢係一個好靚
[00:22:40.900 --> 00:22:42.000]  好Elegant嘅女仔
[00:22:42.000 --> 00:22:43.800]  但係你諗都諗唔到
[00:22:43.800 --> 00:22:46.200]  佢依家喺啲好落後嘅地方
[00:22:46.200 --> 00:22:47.900]  去創啟地方
[00:22:47.900 --> 00:22:50.900]  去服侍呢啲受欺壓嘅婦女
[00:22:50.900 --> 00:22:54.000]  生命本來嘅一個諾印
[00:22:54.000 --> 00:22:59.800]  成為神同佢同行嘅一個正面嘅記號
[00:22:59.800 --> 00:23:01.300]  咁保羅嘅一根刺
[00:23:01.300 --> 00:23:03.800]  又俾保羅有啲咩嘅學習呢?
[00:23:03.800 --> 00:23:07.400]  我哋睇第八召第十節
[00:23:07.400 --> 00:23:08.800]  保羅係咪超人嚟嘅呢?
[00:23:08.800 --> 00:23:10.600]  嘩!真係好耐又受下苦?
[00:23:10.600 --> 00:23:11.700]  唔係喎
[00:23:11.700 --> 00:23:12.700]  第八節
[00:23:12.700 --> 00:23:15.800]  保羅仍然喺痛苦裏面三次求主
[00:23:15.800 --> 00:23:18.500]  將一根刺攞開佢
[00:23:18.500 --> 00:23:19.400]  我睇見保羅
[00:23:19.400 --> 00:23:23.100]  佢唔係刻意尋求苦難去經歷神
[00:23:23.100 --> 00:23:25.100]  有得俾佢揀嘅時候
[00:23:25.100 --> 00:23:28.200]  又如果唔會妨礙佢宣教嘅即使呢
[00:23:28.200 --> 00:23:29.900]  佢都想舒服一啲呀
[00:23:29.900 --> 00:23:30.600]  係咪呀?
[00:23:30.600 --> 00:23:32.400]  得人一個嚟嘅咋
[00:23:32.400 --> 00:23:34.500]  但係不過我哋同時睇見
[00:23:34.500 --> 00:23:38.600]  保羅對受苦佢唔會有過大嘅恐懼
[00:23:38.600 --> 00:23:42.000]  假如呢個經歷係可以見證到神嘅
[00:23:42.000 --> 00:23:45.400]  縱然佢可能自己當時唔明白都好
[00:23:45.400 --> 00:23:48.800]  佢知道地上自占自輕嘅痛苦
[00:23:48.800 --> 00:23:50.400]  對比將來嘅榮耀
[00:23:50.400 --> 00:23:53.600]  佢唔去逃避
[00:23:53.600 --> 00:23:56.200]  主有回應保羅嘅禱告
[00:23:56.200 --> 00:24:00.000]  但係喺保羅佢期望嘅結果以外
[00:24:00.000 --> 00:24:03.300]  呢根刺仍然與佢同在
[00:24:03.300 --> 00:24:06.500]  但係主加多咗個應許
[00:24:06.500 --> 00:24:07.700]  呢個係乜嘢呢?
[00:24:07.700 --> 00:24:09.500]  喺第九節
[00:24:09.500 --> 00:24:10.600]  佢對我講
[00:24:10.600 --> 00:24:12.100]  我嘅恩典係夠你用
[00:24:12.100 --> 00:24:16.600]  因為我嘅能力喺人嘅軟弱裏面顯得完全
[00:24:16.600 --> 00:24:18.200]  夠用呢個字係「現在式」
[00:24:18.200 --> 00:24:20.700]  即係話一路繼續不斷落去
[00:24:20.700 --> 00:24:25.300]  即係話我嘅恩典係繼續不斷咁樣
[00:24:25.300 --> 00:24:27.300]  夠你用
[00:24:27.300 --> 00:24:28.400]  保羅繼續講
[00:24:28.400 --> 00:24:31.500]  所以我更喜歡誇耀自己嘅軟弱
[00:24:31.500 --> 00:24:35.100]  好使基督嘅能力去浮避我
[00:24:35.100 --> 00:24:37.100]  浮避呢個字咩意思呢?
[00:24:37.100 --> 00:24:37.900]  舊約嘅時候
[00:24:37.900 --> 00:24:41.000]  記唔記得喺昌埃及嘅有啲雲彩
[00:24:41.000 --> 00:24:46.400]  喺個回眸上面去遮蓋住佢哋嘅
[00:24:46.400 --> 00:24:48.200]  成個耶和華嘅榮光
[00:24:48.200 --> 00:24:50.500]  充滿個個帳幕
[00:24:50.500 --> 00:24:53.000]  浮避同遮蓋就係同一個字
[00:24:53.000 --> 00:24:55.300]  即係好似昔日嘅以色列文咁樣
[00:24:55.300 --> 00:25:02.600]  神嘅恩典去遮蓋住我哋嘅軟弱
[00:25:02.600 --> 00:25:03.600]  基督嘅能力
[00:25:03.600 --> 00:25:09.000]  點樣可以喺一班軟弱嘅人嘅生命度顯出嚟呢?
[00:25:09.000 --> 00:25:11.000]  我諗第一樣最基本嘅
[00:25:11.000 --> 00:25:14.400]  我哋要肯承認我哋自己搞唔掂
[00:25:14.400 --> 00:25:17.200]  我哋先至會願意去求神幫助
[00:25:17.200 --> 00:25:19.200]  呢個最基本道理
[00:25:19.200 --> 00:25:21.000]  有冇試過同啲小朋友去砌
[00:25:21.000 --> 00:25:23.700]  一啲幾難砌嘅模型
[00:25:23.700 --> 00:25:25.300]  通常一齊砌
[00:25:25.300 --> 00:25:26.600]  砌下佢哋搞唔掂
[00:25:26.600 --> 00:25:28.800]  咁你就想幫下佢
[00:25:28.800 --> 00:25:30.500]  你咁樣砌
[00:25:30.500 --> 00:25:32.300]  有啲小朋友就好懶叻
[00:25:32.300 --> 00:25:33.600]  識啦識啦識啦咁樣
[00:25:33.600 --> 00:25:35.500]  就推開你嘅手
[00:25:35.500 --> 00:25:38.100]  佢就唔使你幫佢自己喺度咁樣搞
[00:25:38.100 --> 00:25:39.800]  所以佢搞唔掂
[00:25:39.800 --> 00:25:42.400]  有啲好啲乖啲嘅
[00:25:42.400 --> 00:25:44.000]  唔識砌你幫我砌
[00:25:44.000 --> 00:25:45.000]  咁你就隊畀你
[00:25:45.000 --> 00:25:46.000]  你又幫佢砌
[00:25:46.000 --> 00:25:47.200]  但你又唔使一緊砌晒
[00:25:47.200 --> 00:25:48.200]  你砌咗半啦
[00:25:48.200 --> 00:25:50.000]  我教你你跟住我咁砌啦
[00:25:50.000 --> 00:25:50.800]  咁係咪
[00:25:50.800 --> 00:25:51.800]  有時識砌下呢
[00:25:51.800 --> 00:25:53.000]  知佢搞唔掂佢冧咗
[00:25:53.000 --> 00:25:54.400]  你又幫佢唔覺意
[00:25:54.400 --> 00:25:56.400]  又幫佢即係砌多舊
[00:25:56.400 --> 00:25:58.200]  有啲你知佢一定搞唔掂㗎啦
[00:25:58.200 --> 00:26:00.200]  依一份我自己砌晒佢
[00:26:00.200 --> 00:26:03.200]  你幫我將呢一舊擺上去啦
[00:26:03.200 --> 00:26:03.900]  係咪
[00:26:03.900 --> 00:26:05.400]  即係如果佢肯同你合作
[00:26:05.400 --> 00:26:06.700]  肯聽你教呢
[00:26:06.700 --> 00:26:07.900]  其實呢
[00:26:07.900 --> 00:26:09.400]  你係真係幫到佢㗎喎
[00:26:09.400 --> 00:26:10.100]  佢話
[00:26:10.100 --> 00:26:11.200]  你明啦明啦
[00:26:11.200 --> 00:26:14.200]  佢地冇耐性等你㗎嘛
[00:26:14.200 --> 00:26:15.200]  得啦得啦你唔好搞啦
[00:26:15.200 --> 00:26:16.200]  我識啦我識啦
[00:26:16.200 --> 00:26:17.200]  咁你係幫唔到佢㗎
[00:26:17.200 --> 00:26:19.200]  想幫幫唔到
[00:26:19.200 --> 00:26:21.200]  咁我同神嘅關係有時真係咁
[00:26:21.200 --> 00:26:26.200]  如果你想神嘅剛強去奉畀你嘅軟弱呢
[00:26:26.200 --> 00:26:27.200]  第一時你要話
[00:26:27.200 --> 00:26:28.200]  你要承認
[00:26:28.200 --> 00:26:29.200]  我教唔掂
[00:26:29.200 --> 00:26:30.200]  當然啦
[00:26:30.200 --> 00:26:32.200]  我唔係話嗰啲事事順境嘅人呢
[00:26:32.200 --> 00:26:33.200]  佢地唔識得依靠神啦
[00:26:33.200 --> 00:26:34.200]  不過確實呢
[00:26:34.200 --> 00:26:36.200]  問下大家啦
[00:26:36.200 --> 00:26:38.200]  通常都係自己
[00:26:38.200 --> 00:26:39.200]  辛苦呀
[00:26:39.200 --> 00:26:40.200]  教唔掂呀
[00:26:40.200 --> 00:26:42.200]  但係揮唔到嘅手就要揮神㗎啦
[00:26:42.200 --> 00:26:44.200]  人常常都係咁
[00:26:44.200 --> 00:26:46.200]  返嗰度一個小小經歷啦
[00:26:46.200 --> 00:26:48.200]  有一晚呢
[00:26:48.200 --> 00:26:49.200]  牙痛
[00:26:49.200 --> 00:26:52.200]  食咗兩粒特強嘅啤梨痛
[00:26:52.200 --> 00:26:55.200]  等於好似冇食過藥一樣
[00:26:55.200 --> 00:26:57.200]  係一啲反應都冇
[00:26:57.200 --> 00:26:58.200]  你驚唔驚呀
[00:26:58.200 --> 00:27:00.200]  即已經係兩粒囉
[00:27:00.200 --> 00:27:01.200]  打我媽嚟喎
[00:27:01.200 --> 00:27:02.200]  點樣上網啦
[00:27:02.200 --> 00:27:03.200]  中美好
[00:27:03.200 --> 00:27:05.200]  上網炒咩
[00:27:05.200 --> 00:27:06.200]  坊間咩偏方呀
[00:27:06.200 --> 00:27:07.200]  咁咪咬舊薑呀
[00:27:07.200 --> 00:27:09.200]  又撳呢個穴位呀嗰啲咁啦
[00:27:09.200 --> 00:27:11.200]  有啲頭呀原來同你講
[00:27:11.200 --> 00:27:12.200]  咁呢
[00:27:12.200 --> 00:27:13.200]  擺張床度
[00:27:13.200 --> 00:27:14.200]  嘩
[00:27:14.200 --> 00:27:15.200]  嗰種很切嘅祈禱
[00:27:15.200 --> 00:27:17.200]  係我呢半年裏面我都未試過
[00:27:17.200 --> 00:27:18.200]  因為
[00:27:18.200 --> 00:27:19.200]  我真係驚呀
[00:27:19.200 --> 00:27:20.200]  我諗住心理急症實啦
[00:27:20.200 --> 00:27:22.200]  因為係牙痛嗰種痛係
[00:27:22.200 --> 00:27:24.200]  係裏面痛出嚟
[00:27:24.200 --> 00:27:25.200]  咁呀
[00:27:25.200 --> 00:27:26.200]  總之結果就
[00:27:26.200 --> 00:27:27.200]  朦朦朧朧
[00:27:27.200 --> 00:27:28.200]  總之瞓咗啦
[00:27:28.200 --> 00:27:29.200]  咁都講埋落去啦
[00:27:29.200 --> 00:27:31.200]  咁但係又有個好大嘅因典
[00:27:31.200 --> 00:27:34.200]  咁我同兩個同工講我牙痛呀咁樣
[00:27:34.200 --> 00:27:35.200]  另外一個同工呢
[00:27:35.200 --> 00:27:37.200]  佢真係咁啱得咁巧
[00:27:37.200 --> 00:27:39.200]  啲時候路過咋喎
[00:27:39.200 --> 00:27:42.200]  佢就話我識一個牙醫好好呀咁樣
[00:27:42.200 --> 00:27:44.200]  咁就係一句說話咁就
[00:27:44.200 --> 00:27:46.200]  搵到牙醫咁就即刻打電話
[00:27:46.200 --> 00:27:47.200]  因為新年假啦
[00:27:47.200 --> 00:27:48.200]  佢就話冇位呀
[00:27:48.200 --> 00:27:50.200]  敷曬呀不過呀你試下嚟啦
[00:27:50.200 --> 00:27:51.200]  攝一個位畀你啦
[00:27:51.200 --> 00:27:52.200]  咁就攝到位
[00:27:52.200 --> 00:27:54.200]  個牙醫用咗兩分鐘嘅時間
[00:27:54.200 --> 00:27:56.200]  幫我摸咗我隻智慧牙
[00:27:56.200 --> 00:27:58.200]  一啲痛都冇
[00:27:58.200 --> 00:28:00.200]  而且佢仲話你傳到人呀
[00:28:00.200 --> 00:28:02.200]  佢話我唔收你錢呀
[00:28:02.200 --> 00:28:07.200]  嗱即係我嗰種嗰種快嗰種完美係
[00:28:07.200 --> 00:28:09.200]  近乎係perfect呀
[00:28:09.200 --> 00:28:11.200]  啲因典係大到呢
[00:28:11.200 --> 00:28:13.200]  但係當時我梗係好開心啦係咪
[00:28:13.200 --> 00:28:16.200]  但係不過個時候呢我自己又反省啦
[00:28:16.200 --> 00:28:18.200]  其實真係好好慚愧
[00:28:18.200 --> 00:28:20.200]  點解為自己隻牙痛呢
[00:28:20.200 --> 00:28:22.200]  嗰種懇切嘅依靠神
[00:28:22.200 --> 00:28:25.200]  遠遠畀我聽到中國國內嗰啲big bug呀
[00:28:25.200 --> 00:28:27.200]  邊個邊個弟兄姊妹話癌症嗰啲
[00:28:27.200 --> 00:28:29.200]  即係覺得點解我
[00:28:29.200 --> 00:28:31.200]  嗰種懇切係唔一樣呀係咪呀
[00:28:31.200 --> 00:28:34.200]  人其實都係好好自以呀
[00:28:34.200 --> 00:28:36.200]  即係好自我中心
[00:28:36.200 --> 00:28:40.200]  我哋唔係去追求苦難
[00:28:40.200 --> 00:28:42.200]  但係確實
[00:28:42.200 --> 00:28:44.200]  我諗係好多生命嘅熬練
[00:28:44.200 --> 00:28:46.200]  真係係一啲好
[00:28:46.200 --> 00:28:48.200]  好艱難嘅日子我哋先至會
[00:28:48.200 --> 00:28:50.200]  經歷得到
[00:28:50.200 --> 00:28:52.200]  甚至苦難臨到
[00:28:52.200 --> 00:28:54.200]  喺困難裏面我哋就被迫呀
[00:28:54.200 --> 00:28:56.200]  將嗰啲平時嗰啲
[00:28:56.200 --> 00:28:58.200]  次要嘅嘢擺低晒
[00:28:58.200 --> 00:29:00.200]  我只要捉到我最核心嗰樣嘢呢
[00:29:00.200 --> 00:29:02.200]  我就仍然有信心
[00:29:02.200 --> 00:29:04.200]  我更加去論神嘅話語
[00:29:04.200 --> 00:29:06.200]  更加去捉緊神嘅應許
[00:29:06.200 --> 00:29:08.200]  到最後只要我知道
[00:29:08.200 --> 00:29:10.200]  我同神嘅關係仍然喺度
[00:29:10.200 --> 00:29:12.200]  我仍然撐得落去
[00:29:12.200 --> 00:29:14.200]  呢啲都係喺苦難裏面去迫我哋去熬練嘅生命
[00:29:14.200 --> 00:29:18.200]  保羅喺第十節做咗個總結
[00:29:18.200 --> 00:29:20.200]  佢話為基督嘅緣故
[00:29:20.200 --> 00:29:22.200]  我用軟弱凌辱
[00:29:22.200 --> 00:29:24.200]  艱難迫害困苦
[00:29:24.200 --> 00:29:26.200]  危害喜樂嘅事
[00:29:26.200 --> 00:29:28.200]  因為我咩時候軟弱
[00:29:28.200 --> 00:29:30.200]  咩時候做剛強
[00:29:30.200 --> 00:29:32.200]  保羅嘅意思唔係話
[00:29:32.200 --> 00:29:34.200]  佢嘅軟弱同佢嘅剛強
[00:29:34.200 --> 00:29:36.200]  即係同時存在
[00:29:36.200 --> 00:29:38.200]  係講
[00:29:38.200 --> 00:29:40.200]  保羅唔係話
[00:29:40.200 --> 00:29:42.200]  佢軟弱嘅時候佢會變到好剛強
[00:29:42.200 --> 00:29:44.200]  唔係咁嘅意思
[00:29:44.200 --> 00:29:46.200]  而係軟弱同剛強
[00:29:46.200 --> 00:29:48.200]  同時存在
[00:29:48.200 --> 00:29:50.200]  即係話佢自己其實係軟弱嘅
[00:29:50.200 --> 00:29:52.200]  但係因為有基督嘅同在
[00:29:52.200 --> 00:29:54.200]  以至喺耶穌基督裏面
[00:29:54.200 --> 00:29:56.200]  佢變得好剛強
[00:29:58.200 --> 00:30:00.200]  我哋喺保羅嘅侍奉生命裏面
[00:30:00.200 --> 00:30:02.200]  我哋不斷去見證到
[00:30:02.200 --> 00:30:04.200]  一個軟弱嘅人
[00:30:04.200 --> 00:30:06.200]  喺基督裏面同在
[00:30:06.200 --> 00:30:08.200]  彰顯嗰種嘅剛強
[00:30:08.200 --> 00:30:10.200]  對於我嚟講
[00:30:10.200 --> 00:30:12.200]  近期一路睇臨後嘅書
