
[00:00:00.000 --> 00:00:05.220]  今天跟大家思考的聖經也是一個耶穌裡面說的比喻
[00:16:15.580 --> 00:16:17.060]  在耶路撒冷聖殿裡面
[00:16:17.060 --> 00:16:17.940]  敬拜的東西
[00:16:17.940 --> 00:16:20.300]  就交回給他們管
[00:16:20.300 --> 00:16:21.220]  而在管的時候
[00:16:21.220 --> 00:16:23.300]  當然交回給猶太人管
[00:16:23.300 --> 00:16:26.780]  那猶太人哪一個最有權力去管呢
[00:16:26.780 --> 00:16:27.460]  按照這裡
[00:16:27.460 --> 00:16:29.740]  你們看到的就是什麼呢
[00:16:29.740 --> 00:16:31.060]  按照舊約聖經說什麼
[00:16:31.060 --> 00:16:33.300]  就是大祭司
[00:16:33.300 --> 00:16:34.580]  他們的宗教體系裡面
[00:16:34.580 --> 00:16:36.500]  最有權力的
[00:16:36.500 --> 00:16:37.940]  應該就是大祭司了
[00:16:37.940 --> 00:16:39.340]  就等於昔日舊約裡面
[00:16:39.340 --> 00:16:41.780]  亞倫就很有權力的
[00:16:41.780 --> 00:16:42.820]  是不是
[00:16:42.820 --> 00:16:43.620]  大祭司
[00:16:43.620 --> 00:16:45.220]  除了大祭司之外
[00:16:45.220 --> 00:16:48.260]  還有其他的人都參與
[00:16:48.260 --> 00:16:50.580]  就是統治著猶太人的
[00:16:50.580 --> 00:16:52.620]  而這個統治
[00:16:52.620 --> 00:16:55.220]  就是剛才我們所說的幾類人
[00:16:55.220 --> 00:16:59.180]  包括了大祭司
[00:16:59.180 --> 00:17:00.940]  原來他們這幫人聚集
[00:17:00.940 --> 00:17:03.220]  就組成了一個叫工會的物體
[00:17:03.220 --> 00:17:04.180]  叫工會
[00:17:04.180 --> 00:17:08.140]  就是一個管理猶太人的委員會
[00:17:08.140 --> 00:17:09.500]  你想像一下
[00:17:09.500 --> 00:17:12.180]  這個會裡面有三批重要的人
[00:17:12.180 --> 00:17:15.940]  第一就是大祭司和祭司
[00:17:15.940 --> 00:17:17.740]  大祭司和祭司大家可以想像
[00:17:17.740 --> 00:17:19.860]  就是管理整個聖殿等等
[00:17:19.860 --> 00:17:20.820]  另外有一些什麼
[00:17:20.820 --> 00:17:24.340]  很熟悉聖經的民事
[00:17:24.340 --> 00:17:29.580]  而當中很多都是法理菜人
[00:17:29.580 --> 00:17:30.820]  還有一批人是什麼呢
[00:17:30.820 --> 00:17:32.300]  就是民間裡面
[00:17:32.300 --> 00:17:36.460]  民間領袖都會推舉一些人做長老
[00:17:36.460 --> 00:17:37.940]  都可以參與一些
[00:17:37.940 --> 00:17:41.300]  猶太人的管理的決策裡面
[00:17:41.300 --> 00:17:43.620]  所以耶穌現在面對什麼
[00:17:43.620 --> 00:17:45.420]  在聖殿裡面
[00:17:45.420 --> 00:17:47.620]  有大祭司
[00:17:47.620 --> 00:17:48.700]  民事
[00:17:48.700 --> 00:17:52.980]  長老去圍著耶穌
[00:17:52.980 --> 00:17:54.100]  圍著耶穌
[00:17:54.100 --> 00:17:55.540]  就是在問一個問題
[00:17:55.540 --> 00:17:58.300]  耶穌你來這裡做什麼
[00:17:58.300 --> 00:18:00.020]  他說什麼
[00:18:00.020 --> 00:18:02.340]  他說你象著什麼權柄做者
[00:18:02.340 --> 00:18:05.420]  適一事給你者權柄的是誰呢
[00:18:05.420 --> 00:18:06.980]  這幫人他們管理著
[00:18:06.980 --> 00:18:10.900]  整個猶太人的最核心的統治權
[00:18:10.900 --> 00:18:12.860]  除了羅馬政府以外
[00:18:12.860 --> 00:18:14.980]  他們就是最大粒最有權的
[00:18:14.980 --> 00:18:16.660]  他們就會問一個問題
[00:18:16.660 --> 00:18:19.460]  見到耶穌來了幾次
[00:18:19.460 --> 00:18:21.780]  加上之前馬可福音已經見到耶穌
[00:18:21.780 --> 00:18:24.460]  已經開始越來越有出名的醫病趕鬼
[00:18:24.460 --> 00:18:25.100]  什麼都可以了
[00:18:25.100 --> 00:18:26.900]  越來越有名氣了
[00:18:26.900 --> 00:18:29.860]  但是現在耶穌來到聖殿裡面
[00:18:29.860 --> 00:18:32.420]  連續來了幾天
[00:18:32.420 --> 00:18:36.660]  所以這幫工會的人就走來問耶穌
[00:18:36.660 --> 00:18:42.060]  你憑著什麼權柄去做這些事情
[00:18:42.060 --> 00:18:43.180]  就是耶穌做了一些事情
[00:18:43.180 --> 00:18:43.980]  令他們覺得
[00:18:43.980 --> 00:18:45.340]  喂 你做什麼
[00:18:45.340 --> 00:18:46.220]  做這些事情
[00:18:46.220 --> 00:18:47.180]  你憑什麼
[00:18:47.180 --> 00:18:48.820]  有什麼把柄
[00:18:48.820 --> 00:18:50.900]  有什麼權力
[00:18:50.900 --> 00:18:51.980]  什麼事情呢
[00:18:51.980 --> 00:18:55.140]  如果你看回星期二再看回頭
[00:18:55.140 --> 00:18:57.100]  原來星期一發生了一些事情
[00:18:57.100 --> 00:18:58.140]  就是什麼
[00:18:58.140 --> 00:19:02.900]  耶穌潔淨聖殿
[00:19:02.900 --> 00:19:03.740]  潔淨聖殿的時候
[00:19:03.740 --> 00:19:05.500]  耶穌怎麼潔淨的
[00:19:05.500 --> 00:19:06.780]  是不是拿一把雞毛掃
[00:19:06.780 --> 00:19:08.820]  呼呼呼呼呼的
[00:19:08.820 --> 00:19:11.140]  不是怎麼樣的
[00:19:11.140 --> 00:19:12.540]  是反枱的
[00:19:12.540 --> 00:19:13.780]  你想想看小耶穌
[00:19:13.780 --> 00:19:15.020]  是反枱的
[00:19:15.020 --> 00:19:18.140]  推倒對會銀錢的桌子的
[00:19:18.140 --> 00:19:21.860]  賣那些桌子是阻礙他們的
[00:19:21.860 --> 00:19:25.060]  所以我想問你一個問題
[00:19:25.060 --> 00:19:28.620]  誰容許這些人在這裡換錢
[00:19:28.620 --> 00:19:32.220]  賣桌子那些東西
[00:19:32.220 --> 00:19:33.140]  誰呢
[00:19:33.140 --> 00:19:35.540]  當然是有權力核心的人
[00:19:35.540 --> 00:19:36.780]  簡單來說
[00:19:36.780 --> 00:19:39.940]  這個場誰管的
[00:19:39.940 --> 00:19:42.420]  聖殿這個場誰管的
[00:19:42.420 --> 00:19:43.580]  就是工會
[00:19:43.580 --> 00:19:46.900]  工會裡面其中大祭司一定是負責人
[00:19:46.900 --> 00:19:49.420]  他手下還有一幫祭司也管
[00:19:49.420 --> 00:19:51.260]  整個聖殿的
[00:19:51.260 --> 00:19:53.020]  現在耶穌來踩場
[00:19:53.020 --> 00:19:54.980]  踩場認不認得啊 普通話
[00:19:54.980 --> 00:19:58.900]  認得啊
[00:19:58.900 --> 00:20:00.020]  搞破壞
[00:20:00.020 --> 00:20:03.260]  耶穌來到踩場的時候
[00:20:03.260 --> 00:20:04.700]  搞亂檔
[00:20:04.700 --> 00:20:06.340]  搞亂他們做生意的事情
[00:20:06.340 --> 00:20:08.100]  搞亂聖殿的事情
[00:20:08.100 --> 00:20:10.900]  所以這幫權力的人問到
[00:20:10.900 --> 00:20:15.020]  你憑什麼權力來搞壞我們的權力
[00:20:15.020 --> 00:20:16.340]  你明白我的意思嗎
[00:20:16.340 --> 00:20:19.140]  你們憑什麼權力
[00:20:19.140 --> 00:20:21.420]  什麼權柄來搞亂
[00:20:21.420 --> 00:20:23.940]  我們現在管理耶路撒冷
[00:20:23.940 --> 00:20:28.220]  這裡的權力或者權柄
[00:20:28.220 --> 00:20:30.940]  你做這些事情搞什麼
[00:20:30.940 --> 00:20:33.140]  於是十八節就很清楚說
[00:20:33.140 --> 00:20:35.540]  其實在星期一那天
[00:20:35.540 --> 00:20:37.940]  這幫祭司和民事
[00:20:37.940 --> 00:20:40.460]  聽見耶穌搞亂檔
[00:20:40.460 --> 00:20:44.700]  就已經說想法只要除滅耶穌
[00:20:44.700 --> 00:20:46.420]  但因為當時人太多
[00:20:46.420 --> 00:20:49.420]  二十多萬人去到聖殿都不少人
[00:20:49.420 --> 00:20:52.460]  有些人支持耶穌
[00:20:52.460 --> 00:20:54.780]  所以他們就怕這幫人
[00:20:54.780 --> 00:20:56.460]  稀奇耶穌為什麼會
[00:20:56.460 --> 00:21:00.300]  怕這幫人太接受耶穌的說法
[00:21:00.300 --> 00:21:01.860]  一些做法
[00:21:01.860 --> 00:21:05.220]  所以他們其實很想對付耶穌
[00:21:05.220 --> 00:21:07.860]  所以就是這樣
[00:21:07.860 --> 00:21:11.420]  開始了今天這段經文的重要關鍵
[00:21:11.420 --> 00:21:13.140]  你要解釋剛才那段聖經
[00:21:13.140 --> 00:21:15.220]  最重要就是問這段聖經
[00:21:15.220 --> 00:21:17.980]  就是回應著這幫人問耶穌
[00:21:17.980 --> 00:21:22.100]  你憑什麼把柄去做這些事情
[00:21:22.100 --> 00:21:24.820]  去在聖殿裡面做這些事情
[00:21:24.820 --> 00:21:27.260]  哪一個給你權力在聖殿做事
[00:21:27.260 --> 00:21:29.900]  於是其實你看馬可福音帝
[00:21:29.900 --> 00:21:30.780]  跟著這個段落
[00:21:30.780 --> 00:21:32.980]  其實耶穌就回答了他
[00:21:32.980 --> 00:21:34.980]  就說如果你能回答我的問題
[00:21:34.980 --> 00:21:36.060]  我就回答你
[00:21:36.060 --> 00:21:36.980]  就是什麼呢
[00:21:36.980 --> 00:21:38.220]  撕裂約翰的問題
[00:21:38.220 --> 00:21:41.580]  撕裂約翰是從天來還是地上來的
[00:21:41.580 --> 00:21:43.940]  接著那幫民師就回去搶著說
[00:21:43.940 --> 00:21:44.540]  不敢回答
[00:21:44.540 --> 00:21:46.300]  因為他怕回答誰都會死
[00:21:46.300 --> 00:21:47.300]  是不是
[00:21:47.300 --> 00:21:48.580]  最後就沒有回答
[00:21:48.580 --> 00:21:50.020]  耶穌當時的答案就說
[00:21:50.020 --> 00:21:52.260]  那我也不回答你了
[00:21:52.260 --> 00:21:53.180]  是不是
[00:21:53.180 --> 00:21:55.060]  但原來耶穌說不回答他們的時候
[00:21:55.060 --> 00:21:57.580]  其實又要回答他們
[00:21:57.580 --> 00:21:59.940]  所以就是接著就去說這段聖經
[00:21:59.940 --> 00:22:02.140]  就是耶穌怎麼回答
[00:22:02.140 --> 00:22:05.220]  哪一個是有權柄的問題
[00:22:05.220 --> 00:22:08.020]  所以整個今天讀的比喻裡面
[00:22:08.020 --> 00:22:11.220]  是關乎祭司長 民師和長老
[00:22:11.220 --> 00:22:14.140]  這些工會的權柄的權力
[00:22:14.140 --> 00:22:16.460]  和耶穌的權力的問題
[00:22:16.460 --> 00:22:20.580]  哪一個才是真正的主人
[00:22:20.580 --> 00:22:22.180]  今天的問題就是這樣
[00:22:22.180 --> 00:22:23.260]  這段聖經就是說
[00:22:23.260 --> 00:22:25.980]  究竟哪一個是主人呢
[00:22:25.980 --> 00:22:29.180]  在聖殿裡面哪一個是主人
[00:22:29.180 --> 00:22:31.500]  當然今天我們也要問一個很重要的問題
[00:22:31.500 --> 00:22:32.980]  在你的人生裡面
[00:22:32.980 --> 00:22:35.140]  哪一個是你的主人
[00:22:35.140 --> 00:22:39.100]  我們試試看耶穌怎麼說這個比喻
[00:22:39.100 --> 00:22:41.820]  這個比喻正式來說
[00:22:41.820 --> 00:22:43.100]  一開始的時候這個比喻
[00:22:43.100 --> 00:22:44.780]  就在第一第二節裡面
[00:22:44.780 --> 00:22:47.980]  就介紹到有一個葡萄園
[00:22:47.980 --> 00:22:50.780]  這個葡萄園有一個主人
[00:22:50.780 --> 00:22:52.260]  葡萄園的主人
[00:22:52.260 --> 00:22:53.140]  所以剛才說到
[00:22:53.140 --> 00:22:56.380]  如果你看回這個比喻
[00:22:56.380 --> 00:22:57.580]  在馬太福音來說
[00:22:57.580 --> 00:23:01.700]  其實是在二十一章的段落
[00:23:01.700 --> 00:23:02.820]  你可以想一想
[00:23:02.820 --> 00:23:04.140]  在二十一章的時候
[00:23:04.140 --> 00:23:07.100]  其實之前發生了什麼事呢
[00:23:07.100 --> 00:23:08.220]  如果你看回馬太福音
[00:23:08.220 --> 00:23:11.660]  在二十一章之前就是第二十章
[00:23:11.660 --> 00:23:12.540]  對不對
[00:23:12.540 --> 00:23:14.420]  二十一章之前就是第二十章
[00:23:14.420 --> 00:23:15.940]  很清楚了
[00:23:15.940 --> 00:23:16.980]  第二十章說什麼呢
[00:23:16.980 --> 00:23:20.500]  就說葡萄園風雲的比喻
[00:23:20.500 --> 00:23:24.380]  葡萄園有人六點鐘開工
[00:23:24.380 --> 00:23:25.140]  九點鐘開工
[00:23:25.140 --> 00:23:26.100]  十二點鐘開工
[00:23:26.100 --> 00:23:26.780]  三點鐘開工
[00:23:26.780 --> 00:23:27.620]  五點鐘開工
[00:23:27.620 --> 00:23:28.900]  過來打工
[00:23:28.900 --> 00:23:31.100]  那個園主是什麼
[00:23:31.100 --> 00:23:33.580]  一樣都出糧
[00:23:33.580 --> 00:23:35.740]  人人有份皆大歡喜
[00:23:35.740 --> 00:23:37.620]  所以你可以想像一下
[00:23:37.620 --> 00:23:40.580]  當二十一章再說園主的時候
[00:23:40.580 --> 00:23:42.500]  讀者就很容易聯想到
[00:23:42.500 --> 00:23:45.540]  二十章那個園主是一個什麼
[00:23:45.540 --> 00:23:48.020]  大好人
[00:23:48.020 --> 00:23:49.940]  是一個很好的園主
[00:23:49.940 --> 00:23:51.940]  所以去到第二十一章的時候
[00:23:51.940 --> 00:23:54.060]  關於葡萄園的園主
[00:23:54.060 --> 00:23:55.980]  同樣他是一個好人
[00:23:55.980 --> 00:23:59.060]  同時這段聖經也要我們聯想到
[00:23:59.060 --> 00:24:02.180]  在二塞亞書第五章一節七節裡面
[00:24:02.180 --> 00:24:04.900]  又有一個關於葡萄園的比喻
[00:24:04.900 --> 00:24:07.380]  就是說到上帝和他百姓的關係
[00:24:07.380 --> 00:24:09.340]  葡萄園裡面的主人
[00:24:09.340 --> 00:24:10.900]  都是一個好的主人
[00:24:10.900 --> 00:24:12.620]  所以耶穌設上這個比喻的時候
[00:24:12.620 --> 00:24:13.860]  正正好告訴你
[00:24:13.860 --> 00:24:16.180]  葡萄園的主人
[00:24:16.180 --> 00:24:17.620]  其實是一個很好的人
[00:24:17.620 --> 00:24:18.940]  有多好呢
[00:24:18.940 --> 00:24:19.700]  你想想
[00:24:19.700 --> 00:24:21.700]  現在你做業主
[00:24:21.700 --> 00:24:24.180]  你怎樣才是一個好的業主呢
[00:24:24.180 --> 00:24:26.340]  有幾個條件的
[00:24:26.340 --> 00:24:28.260]  看一看
[00:24:28.260 --> 00:24:29.820]  包括第一
[00:24:29.820 --> 00:24:30.900]  就是這段聖經說
[00:24:30.900 --> 00:24:34.260]  他在周圍圈上尼巴
[00:24:34.260 --> 00:24:35.540]  就是說
[00:24:35.540 --> 00:24:38.460]  幫你做好圍牆
[00:24:38.460 --> 00:24:39.940]  因為你想像一下
[00:24:39.940 --> 00:24:40.940]  整個葡萄園這麼大
[00:24:40.940 --> 00:24:43.180]  哪一部分是你哪一部分不是你
[00:24:43.180 --> 00:24:45.980]  如果你旁邊的屋子
[00:24:45.980 --> 00:24:48.820]  旁邊的屋子又有一個人種葡萄園的話
[00:24:48.820 --> 00:24:51.180]  大家就經常爭論他
[00:24:51.180 --> 00:24:52.780]  所以這個園主就很清楚
[00:24:52.780 --> 00:24:54.300]  幫他做好尼巴
[00:24:54.300 --> 00:24:55.540]  跨好範圍
[00:24:55.540 --> 00:24:58.140]  這個範圍全部都是你的
[00:24:58.140 --> 00:25:00.820]  這個範圍的修成全部都是你的
[00:25:00.820 --> 00:25:02.820]  做好尼巴
[00:25:02.820 --> 00:25:04.420]  設好範圍
[00:25:04.420 --> 00:25:06.060]  那你想想如果你做業主
[00:25:06.060 --> 00:25:07.660]  好像我們這間教會
[00:25:07.660 --> 00:25:09.340]  以前我聽他們說
[00:25:09.340 --> 00:25:11.860]  以前是沒有這些外面的鐵欄的
[00:25:11.860 --> 00:25:12.580]  是不是什麼
[00:25:12.580 --> 00:25:14.220]  那些人走進來就說
[00:25:14.220 --> 00:25:16.100]  我哪有走進來你的範圍
[00:25:16.100 --> 00:25:17.380]  這是你的嗎
[00:25:17.380 --> 00:25:18.300]  是不是會說的
[00:25:18.300 --> 00:25:20.220]  現在設好教會的鐵欄
[00:25:20.220 --> 00:25:21.780]  就說你進來鐵欄
[00:25:21.780 --> 00:25:24.020]  你進了我的教會範圍
[00:25:24.020 --> 00:25:25.340]  是不是很清楚的
[00:25:25.340 --> 00:25:26.620]  所以這個園主
[00:25:26.620 --> 00:25:27.900]  就整好尼巴
[00:25:27.900 --> 00:25:30.940]  做好範圍給那個人
[00:25:30.940 --> 00:25:32.140]  第二就是什麼呢
[00:25:32.140 --> 00:25:35.140]  做好那些養殖工具給他
[00:25:35.140 --> 00:25:37.060]  這個地方是種葡萄園的
[00:25:37.060 --> 00:25:38.100]  種葡萄的
[00:25:38.100 --> 00:25:39.140]  那又怎樣
[00:25:39.140 --> 00:25:40.340]  種完葡萄
[00:25:40.340 --> 00:25:43.540]  其實他們不是賣葡萄的
[00:25:43.540 --> 00:25:44.420]  為什麼
[00:25:44.420 --> 00:25:46.140]  你種這麼多葡萄
[00:25:46.140 --> 00:25:47.620]  幾天就爛了
[00:25:47.620 --> 00:25:48.860]  葡萄會爛的
[00:25:48.860 --> 00:25:50.300]  之後不能用
[00:25:50.300 --> 00:25:52.540]  原來很多時候猶太人種葡萄
[00:25:52.540 --> 00:25:54.300]  其中一個主要的來源就是
[00:25:54.300 --> 00:25:58.220]  種完之後壓榨去做酒的
[00:25:58.220 --> 00:25:59.500]  那你做酒的時候怎麼樣呢
[00:25:59.500 --> 00:26:02.060]  那你需要一個地方
[00:26:02.060 --> 00:26:04.140]  是方便你去做酒的
[00:26:04.140 --> 00:26:04.940]  那所以呢
[00:26:04.940 --> 00:26:06.540]  他們很多時候就要做一個
[00:26:06.540 --> 00:26:07.580]  叫壓榨池
[00:26:07.580 --> 00:26:08.220]  就是什麼呢
[00:26:08.220 --> 00:26:11.140]  將所有收到的好的葡萄
[00:26:11.140 --> 00:26:12.620]  放在那個坑裡面
[00:26:12.620 --> 00:26:14.220]  這裡你見得到右邊
[00:26:14.220 --> 00:26:16.620]  一個好像一個四四方方的坑
[00:26:16.620 --> 00:26:17.500]  就派一些人
[00:26:17.500 --> 00:26:19.780]  就踩那些葡萄
[00:26:19.780 --> 00:26:22.540]  當然先洗了腳的
[00:26:22.540 --> 00:26:23.820]  所以猶太人會洗腳的
[00:26:23.820 --> 00:26:25.420]  你記得嗎
[00:26:25.420 --> 00:26:26.140]  就是很乾淨的
[00:26:26.140 --> 00:26:26.980]  就踩踩踩
[00:26:26.980 --> 00:26:29.060]  踩到葡萄汁都流出來了
[00:26:29.060 --> 00:26:30.060]  接著有一條坑
[00:26:30.060 --> 00:26:32.340]  你慢慢流那些葡萄汁
[00:26:32.340 --> 00:26:34.820]  去一個地方就儲那些
[00:26:34.820 --> 00:26:36.340]  就是那些葡萄汁
[00:26:36.340 --> 00:26:36.940]  那你想一下
[00:26:36.940 --> 00:26:38.580]  如果你是租客
[00:26:38.580 --> 00:26:39.820]  你會不會花這麼大筆錢
[00:26:39.820 --> 00:26:41.420]  裝修做一個這樣的東西呢
[00:26:41.420 --> 00:26:42.060]  做完之後呢
[00:26:42.060 --> 00:26:43.900]  如果你不租的時候是什麼呢
[00:26:43.900 --> 00:26:44.660]  要還原的
[00:26:44.660 --> 00:26:46.380]  現在租樓是不是這樣的
[00:26:46.380 --> 00:26:47.100]  是吧
[00:26:47.100 --> 00:26:48.420]  但是這個葡萄園主呢
[00:26:48.420 --> 00:26:49.820]  做好了
[00:26:49.820 --> 00:26:51.860]  你要預備你種葡萄的
[00:26:51.860 --> 00:26:53.980]  做好了做葡萄的所有設備
[00:26:53.980 --> 00:26:56.020]  都做好了給你
[00:26:56.020 --> 00:26:57.180]  你做完之後怎麼樣
[00:26:57.180 --> 00:27:00.140]  你需不需要收賣你的貨
[00:27:00.140 --> 00:27:01.060]  要啦
[00:27:01.060 --> 00:27:01.620]  那是什麼呢
[00:27:01.620 --> 00:27:03.940]  幫你做一個樓
[00:27:03.940 --> 00:27:04.700]  這個樓呢
[00:27:04.700 --> 00:27:06.860]  一方面可以是一個擺貨
[00:27:06.860 --> 00:27:08.860]  擺你儲存的葡萄汁
[00:27:08.860 --> 00:27:10.780]  甚至乎讓走的地方
[00:27:10.780 --> 00:27:14.020]  同時間也可以讓你在裡面住
[00:27:14.020 --> 00:27:16.780]  就是租客有地方可以睡的
[00:27:16.780 --> 00:27:17.380]  而且呢
[00:27:17.380 --> 00:27:18.940]  還可以有什麼事呢
[00:27:18.940 --> 00:27:19.780]  樹樓是什麼呢
[00:27:19.780 --> 00:27:20.980]  站在高一點的地方
[00:27:20.980 --> 00:27:23.380]  看看有沒有一些陌生人進來
[00:27:23.380 --> 00:27:25.620]  想侵佔你的園
[00:27:25.620 --> 00:27:27.460]  所以這個園主呢你想像一下
[00:27:27.460 --> 00:27:30.700]  是很好的園主來的
[00:27:30.700 --> 00:27:34.020]  一切都為租客著想
[00:27:34.020 --> 00:27:36.500]  我們這裡有沒有這樣的業主
[00:27:36.500 --> 00:27:38.580]  如果有我也想租你的
[00:27:38.580 --> 00:27:41.060]  你最好作一個泳池給我就可以了
[00:27:41.060 --> 00:27:43.500]  其實我都不是要求很多
[00:27:43.500 --> 00:27:45.540]  這樣就可以了
[00:27:45.540 --> 00:27:46.460]  是不是很好的
[00:27:46.460 --> 00:27:48.740]  而且最後還說
[00:27:48.740 --> 00:27:50.980]  他不是即時幫你收租的
[00:27:50.980 --> 00:27:51.740]  他說什麼
[00:27:51.740 --> 00:27:53.660]  第二招說到了時候
[00:27:53.660 --> 00:27:57.140]  就是說你已經有收成了
[00:27:57.140 --> 00:28:00.780]  你開始會有產品拿出來賣了
[00:28:00.780 --> 00:28:03.140]  那時候才跟你分賬
[00:28:03.140 --> 00:28:06.380]  猶太人來說有兩種方式去交租
[00:28:06.380 --> 00:28:07.020]  就是計租的
[00:28:07.020 --> 00:28:09.540]  一種方式最簡單就是定好銀碼
[00:28:09.540 --> 00:28:12.180]  譬如幾錢租就幾錢
[00:28:12.180 --> 00:28:15.060]  另一種做法就是分成過的
[00:28:15.060 --> 00:28:18.660]  譬如10%就是他的分成
[00:28:18.660 --> 00:28:19.780]  類似這樣
[00:28:19.780 --> 00:28:21.660]  總之無論什麼都好
[00:28:21.660 --> 00:28:23.300]  就不是我們平時租屋
[00:28:23.300 --> 00:28:24.660]  譬如租什麼
[00:28:24.660 --> 00:28:26.500]  先交兩個月的按金
[00:28:26.500 --> 00:28:29.460]  預繳一個月租
[00:28:29.460 --> 00:28:30.380]  很多東西的
[00:28:30.380 --> 00:28:30.900]  現在不是
[00:28:30.900 --> 00:28:31.700]  他說什麼
[00:28:31.700 --> 00:28:34.060]  到了時候你有收成
[00:28:34.060 --> 00:28:37.580]  才來找你交租
[00:28:37.580 --> 00:28:40.020]  所以這個業主是非常好的
[00:28:40.020 --> 00:28:44.580]  這個是十分令人期待的園主
[00:28:44.580 --> 00:28:46.860]  如果我們生命裡遇到一個這樣的園主
[00:28:46.860 --> 00:28:49.580]  我們都很開心
[00:28:49.580 --> 00:28:54.140]  這麼好的園主結果怎樣呢
[00:28:54.140 --> 00:28:58.580]  結果遇上了不幸的事件是什麼
[00:28:58.580 --> 00:29:00.820]  那些租客又不是這樣的
[00:29:00.820 --> 00:29:03.820]  那些租客是惡租霸
[00:29:03.820 --> 00:29:05.860]  當時到了要來收租的時候
[00:29:05.860 --> 00:29:06.900]  結果怎樣
[00:29:06.900 --> 00:29:11.020]  第二次就是打發僕人到那裡收租的時候
[00:29:11.020 --> 00:29:13.260]  拿那些收成的時候
[00:29:13.260 --> 00:29:14.780]  部分的收成的時候是什麼
[00:29:14.780 --> 00:29:18.340]  結果那些租客抓住他
[00:29:18.340 --> 00:29:19.420]  打他
[00:29:19.420 --> 00:29:22.820]  令到那些僕人空手而回
[00:29:22.820 --> 00:29:23.340]  沒什麼了
[00:29:23.340 --> 00:29:24.300]  交不了差了
[00:29:24.300 --> 00:29:25.820]  那些僕人回去跟主人說的時候
[00:29:25.820 --> 00:29:26.740]  那些主人怎樣
[00:29:26.740 --> 00:29:28.700]  再派人去
[00:29:28.700 --> 00:29:30.220]  再派人去的時候怎樣
[00:29:30.220 --> 00:29:30.980]  這次怎麼了
[00:29:30.980 --> 00:29:32.100]  打傷他的頭
[00:29:32.100 --> 00:29:32.580]  怎麼了
[00:29:32.580 --> 00:29:35.300]  凌辱他
[00:29:35.300 --> 00:29:36.500]  接著他又回去
[00:29:36.500 --> 00:29:37.540]  那些僕人
[00:29:37.540 --> 00:29:38.860]  接著怎樣
[00:29:38.860 --> 00:29:40.900]  那些主人再派僕人去的時候
[00:29:40.900 --> 00:29:44.900]  甚至終於殺了那些僕人
[00:29:44.900 --> 00:29:47.980]  那些租客就殺了那些僕人
[00:29:47.980 --> 00:29:52.660]  接著又再打發多幾個僕人去
[00:29:52.660 --> 00:29:54.500]  結果都被他們打
[00:29:54.500 --> 00:29:56.180]  被他們殺
[00:29:56.180 --> 00:29:58.020]  所以這裡你們看得到就是
[00:29:58.020 --> 00:30:00.820]  這段聖經描述了一個很好的原主之後
[00:30:00.820 --> 00:30:02.020]  現在接著是什麼
[00:30:02.020 --> 00:30:04.060]  有一些很惡劣
[00:30:04.060 --> 00:30:07.060]  很差的一些租客
[00:30:07.060 --> 00:30:09.540]  這些葡萄園的租戶
[00:30:09.540 --> 00:30:11.340]  以惡代善
[00:30:11.340 --> 00:30:13.180]  變本加厲
[00:30:13.180 --> 00:30:15.980]  三番四次的犯罪
[00:30:15.980 --> 00:30:17.340]  不是一次
[00:30:17.340 --> 00:30:19.740]  兩次三次不斷不斷地
[00:30:19.740 --> 00:30:21.580]  這樣去對待那個原主
[00:30:21.580 --> 00:30:23.820]  一個很好的原主
[00:30:23.820 --> 00:30:26.620]  所派來的每一個僕人
[00:30:26.620 --> 00:30:28.300]  當然在這個比喻裡面
[00:30:28.300 --> 00:30:29.940]  稍後你會知道就是
[00:30:29.940 --> 00:30:32.260]  這些一個一個派去的僕人
[00:30:32.260 --> 00:30:33.740]  在聖經裡面的描述
[00:30:33.740 --> 00:30:35.300]  正正好就是代表了
[00:30:35.300 --> 00:30:36.260]  歷世歷代
[00:30:36.260 --> 00:30:38.300]  一個又一個的先知
[00:30:38.300 --> 00:30:39.420]  去代表上帝
[00:30:39.420 --> 00:30:42.660]  去到跟以色列的百姓說話
[00:30:42.660 --> 00:30:43.940]  一個又一個的先知
[00:30:43.940 --> 00:30:47.980]  去到百姓裡面都是被拒絕
[00:30:47.980 --> 00:30:51.940]  被虐待或者被殺的
[00:30:51.940 --> 00:30:53.940]  所以聖經裡面也描述到
[00:30:53.940 --> 00:30:55.580]  那些人的惡劣是什麼呢
[00:30:55.580 --> 00:30:57.780]  就是在阿摩斯書裡面
[00:30:57.780 --> 00:31:01.340]  曾經用過的說法的方式是什麼呢
[00:31:01.340 --> 00:31:02.380]  誰誰誰
[00:31:02.380 --> 00:31:05.740]  三番四次的犯罪
[00:31:05.740 --> 00:31:08.500]  原來有些人是三番四次的犯罪
[00:31:08.500 --> 00:31:11.020]  原來有些人對於上帝的善良
[00:31:11.020 --> 00:31:13.580]  是三番四次的拒絕
[00:31:13.580 --> 00:31:15.420]  原來這麼好的原主
[00:31:15.420 --> 00:31:17.580]  也面對著這些惡租戶
[00:31:17.580 --> 00:31:22.340]  三番四次的對待
[00:31:22.340 --> 00:31:24.140]  結果怎麼樣呢
[00:31:24.140 --> 00:31:26.100]  在阿摩斯書裡說
[00:31:26.100 --> 00:31:27.540]  最後的結果一定是
[00:31:27.540 --> 00:31:29.780]  他們必不免去的刑罰
[00:31:29.780 --> 00:31:31.500]  他們會面對刑罰
