
[00:00:00.000 --> 00:00:05.760]  所以很開心能夠有機會跟大家分享這個題目
[00:16:42.880 --> 00:16:46.880]  在那裏是在轉化他的觀念
[00:16:46.880 --> 00:16:48.880]  不是人的背景
[00:16:48.880 --> 00:16:50.880]  不是人做了什麼
[00:16:50.880 --> 00:16:52.880]  不是你已經守著什麼
[00:16:52.880 --> 00:16:54.880]  而是從上帝而來
[00:16:54.880 --> 00:16:56.880]  堅民繼續下去
[00:16:56.880 --> 00:16:58.880]  他這樣說
[00:16:58.880 --> 00:17:00.880]  他說 誡命你是知道的
[00:17:00.880 --> 00:17:02.880]  不可殺人 不可姦淫
[00:17:02.880 --> 00:17:04.880]  不可偷渡 不可作假見證
[00:17:04.880 --> 00:17:08.880]  不可虧富人 當孝敬父母
[00:17:08.880 --> 00:17:10.880]  二十節 老師
[00:17:10.880 --> 00:17:12.880]  這一切我從小都遵守了
[00:17:12.880 --> 00:17:14.880]  耶穌看著他
[00:17:14.880 --> 00:17:16.880]  就愛他 對他說
[00:17:16.880 --> 00:17:18.880]  你還缺少一件
[00:17:18.880 --> 00:17:20.880]  就去變賣你所有
[00:17:20.880 --> 00:17:24.880]  離婚給窮人 就必有財寶
[00:17:24.880 --> 00:17:27.880]  在天上 然後來跟從我
[00:17:27.880 --> 00:17:29.880]  記不記得經文之後那一節
[00:17:29.880 --> 00:17:32.880]  說那個人怎麼樣
[00:17:32.880 --> 00:17:34.880]  哎呀 真的很厲害
[00:17:34.880 --> 00:17:36.880]  粉紅色衣服這個
[00:17:36.880 --> 00:17:38.880]  真的要掌握一下
[00:17:38.880 --> 00:17:42.880]  然後他就悠悠愁愁地走了
[00:17:42.880 --> 00:17:44.880]  到了這裏的時候
[00:17:44.880 --> 00:17:47.880]  你會說 耶穌啊
[00:17:47.880 --> 00:17:50.880]  你預先 你預知的嘛
[00:17:50.880 --> 00:17:52.880]  你是上帝來的嘛
[00:17:52.880 --> 00:17:55.880]  你又明知他有錢
[00:17:55.880 --> 00:17:58.880]  你也預判了他可能
[00:17:58.880 --> 00:18:01.880]  會悠悠愁愁地走
[00:18:01.880 --> 00:18:04.880]  耶穌啊 你再這樣問他
[00:18:04.880 --> 00:18:06.880]  你不是分明刁難他
[00:18:06.880 --> 00:18:11.880]  你是不是要他在眾人面前落面
[00:18:11.880 --> 00:18:14.880]  正如老師上課
[00:18:14.880 --> 00:18:17.880]  看到誰黑眼睡
[00:18:17.880 --> 00:18:19.880]  誰黑眼睡呢
[00:18:19.880 --> 00:18:21.880]  睡得比較傻了的那些
[00:18:21.880 --> 00:18:23.880]  總是說 喂 第幾行
[00:18:23.880 --> 00:18:25.880]  第幾個同學 你回答問題吧
[00:18:25.880 --> 00:18:29.880]  分明是看著他傻下去的時候
[00:18:29.880 --> 00:18:30.880]  就提醒他
[00:18:30.880 --> 00:18:32.880]  估計他都未必答得到
[00:18:32.880 --> 00:18:35.880]  或者想醒醒他
[00:18:35.880 --> 00:18:37.880]  但是你會說
[00:18:37.880 --> 00:18:42.880]  咦 耶穌為什麼這樣問他呢
[00:18:42.880 --> 00:18:44.880]  經文呢 這裏
[00:18:44.880 --> 00:18:45.880]  看到有一個字嗎
[00:18:45.880 --> 00:18:47.880]  上面那一張
[00:18:47.880 --> 00:18:48.880]  讓我自己按
[00:18:48.880 --> 00:18:51.880]  耶穌看著他
[00:18:51.880 --> 00:18:54.880]  就愛他 對他說
[00:18:54.880 --> 00:18:56.880]  經文不想讓我們
[00:18:56.880 --> 00:19:00.880]  左想右想 前估後估
[00:19:00.880 --> 00:19:02.880]  是不是耍他 煽他
[00:19:02.880 --> 00:19:03.880]  年青人經常都說
[00:19:03.880 --> 00:19:05.880]  上帝是不是故意做人出來
[00:19:05.880 --> 00:19:06.880]  作弄我們
[00:19:06.880 --> 00:19:08.880]  他不做分辨 自我恃惡
[00:19:08.880 --> 00:19:09.880]  我們不犯錯
[00:19:09.880 --> 00:19:11.880]  那我們就不會犯罪
[00:19:11.880 --> 00:19:13.880]  是不是 都是你
[00:19:13.880 --> 00:19:15.880]  當然都是你 你搞出來吧
[00:19:15.880 --> 00:19:18.880]  經文不想我們這樣猜測
[00:19:18.880 --> 00:19:20.880]  他就很直接說
[00:19:20.880 --> 00:19:22.880]  耶穌是愛他
[00:19:22.880 --> 00:19:25.880]  所以上帝可能預知
[00:19:25.880 --> 00:19:27.880]  這個年青人
[00:19:27.880 --> 00:19:28.880]  這個年少的官
[00:19:28.880 --> 00:19:31.880]  這個人未準備好
[00:19:31.880 --> 00:19:33.880]  但是他仍然邀請他
[00:19:33.880 --> 00:19:37.880]  來 你來跟從我
[00:19:37.880 --> 00:19:39.880]  同樣 耶穌今天
[00:19:39.880 --> 00:19:42.880]  可能都向我們發出呼喚
[00:19:42.880 --> 00:19:45.880]  你啊 你跟從我
[00:19:45.880 --> 00:19:47.880]  可能你會有很多原因
[00:19:47.880 --> 00:19:49.880]  你說 我只有十一歲
[00:19:49.880 --> 00:19:50.880]  那麼小
[00:19:50.880 --> 00:19:51.880]  媽媽又不讓我
[00:19:51.880 --> 00:19:53.880]  回教會都要問一輪
[00:19:53.880 --> 00:19:54.880]  可能你會說
[00:19:54.880 --> 00:19:56.880]  怎麼可以 我不用禮
[00:19:56.880 --> 00:19:57.880]  我媽媽說
[00:19:57.880 --> 00:19:58.880]  我將來的老公
[00:19:58.880 --> 00:20:00.880]  都不知道是不是信耶穌
[00:20:00.880 --> 00:20:01.880]  他叫我不要洗禮
[00:20:01.880 --> 00:20:06.880]  待會兒嫁進去
[00:20:06.880 --> 00:20:07.880]  不可以幫他們
[00:20:07.880 --> 00:20:10.880]  做些什麼儀式
[00:20:10.880 --> 00:20:11.880]  認認識識都聽過
[00:20:11.880 --> 00:20:13.880]  耶穌可能預判了
[00:20:13.880 --> 00:20:15.880]  我們都是說不
[00:20:15.880 --> 00:20:17.880]  但是耶穌仍然去發
[00:20:17.880 --> 00:20:18.880]  這個邀請就是
[00:20:18.880 --> 00:20:22.880]  你來跟從我
[00:20:22.880 --> 00:20:24.880]  但是當然了
[00:20:24.880 --> 00:20:25.880]  這個年青人
[00:20:25.880 --> 00:20:28.880]  悠悠愁愁地走了
[00:20:28.880 --> 00:20:30.880]  他產孽很多
[00:20:30.880 --> 00:20:33.880]  究竟耶穌是誰呢
[00:20:33.880 --> 00:20:37.880]  耶穌在這裡顛覆著那個年青人
[00:20:37.880 --> 00:20:38.880]  那個人
[00:20:38.880 --> 00:20:43.880]  你覺得我給不給你那些財富
[00:20:43.880 --> 00:20:47.880]  更加有價值呢
[00:20:47.880 --> 00:20:49.880]  你派的優先次序
[00:20:49.880 --> 00:20:54.880]  願不願意選擇耶穌更多呢
[00:20:54.880 --> 00:20:57.880]  門徒就說
[00:20:57.880 --> 00:20:59.880]  耶穌看著他們
[00:20:59.880 --> 00:21:00.880]  就跟門徒說
[00:21:00.880 --> 00:21:01.880]  他說
[00:21:01.880 --> 00:21:04.880]  有錢人進上帝的國很難
[00:21:04.880 --> 00:21:07.880]  門徒就非常驚訝
[00:21:07.880 --> 00:21:10.880]  就說當時有錢的人
[00:21:10.880 --> 00:21:12.880]  在猶太人眼中
[00:21:12.880 --> 00:21:14.880]  覺得他們是特別被祝福的
[00:21:14.880 --> 00:21:15.880]  他們都不行
[00:21:15.880 --> 00:21:17.880]  我們怎麼行呢
[00:21:17.880 --> 00:21:18.880]  耶穌就說
[00:21:18.880 --> 00:21:19.880]  孩子們
[00:21:19.880 --> 00:21:21.880]  要進上帝的國是何等的難
[00:21:21.880 --> 00:21:23.880]  駱駝穿過針眼
[00:21:23.880 --> 00:21:25.880]  讓財主進入上帝的國
[00:21:25.880 --> 00:21:26.880]  還容易呢
[00:21:26.880 --> 00:21:28.880]  門徒就很驚訝
[00:21:28.880 --> 00:21:30.880]  就說這樣誰能夠得救
[00:21:30.880 --> 00:21:31.880]  耶穌說
[00:21:31.880 --> 00:21:32.880]  在人不能
[00:21:32.880 --> 00:21:34.880]  在上帝卻不言
[00:21:34.880 --> 00:21:37.880]  因為在上帝凡事都能
[00:21:37.880 --> 00:21:38.880]  在這裡
[00:21:38.880 --> 00:21:41.880]  我不細心去分析
[00:21:41.880 --> 00:21:43.880]  究竟駱駝針眼
[00:21:43.880 --> 00:21:46.880]  有些人不斷在研究
[00:21:46.880 --> 00:21:48.880]  駱駝怎樣穿過針眼
[00:21:48.880 --> 00:21:50.880]  其實駱駝就很大隻
[00:21:50.880 --> 00:21:52.880]  針眼就很小
[00:21:52.880 --> 00:21:54.880]  其實很難
[00:21:54.880 --> 00:21:57.880]  即使駱駝穿過針眼
[00:21:57.880 --> 00:21:58.880]  即使做得到
[00:21:58.880 --> 00:21:59.880]  有錢人都很難
[00:21:59.880 --> 00:22:03.880]  代表如果有任何的東西
[00:22:03.880 --> 00:22:05.880]  在他心裡霸佔著
[00:22:05.880 --> 00:22:07.880]  一個絕對重要的位置的時候
[00:22:07.880 --> 00:22:10.880]  他不把上帝放在眼內的時候
[00:22:10.880 --> 00:22:12.880]  他不能夠進天國
[00:22:12.880 --> 00:22:14.880]  他講的是不可能
[00:22:14.880 --> 00:22:15.880]  是一個很大的比喻
[00:22:15.880 --> 00:22:19.880]  耶穌為什麼要講這番說話呢
[00:22:19.880 --> 00:22:21.880]  接著他應許門徒
[00:22:21.880 --> 00:22:22.880]  他說
[00:22:22.880 --> 00:22:23.880]  彼得就說
[00:22:23.880 --> 00:22:26.880]  看我已經撇下一切根叢離
[00:22:26.880 --> 00:22:28.880]  耶穌說我實在告訴你們
[00:22:28.880 --> 00:22:31.880]  凡為我的福音撇下房屋
[00:22:31.880 --> 00:22:34.880]  或是兄弟姊妹父親母親而淚田地
[00:22:34.880 --> 00:22:37.880]  沒有不在今世得百倍
[00:22:37.880 --> 00:22:40.880]  就是房屋兄弟姊妹母親而淚田地
[00:22:40.880 --> 00:22:44.880]  並要受逼迫在來世得永生
[00:22:44.880 --> 00:22:46.880]  然而在前的將要在後
[00:22:46.880 --> 00:22:49.880]  在後的將要在前
[00:22:49.880 --> 00:22:52.880]  這段經文給我們兩個提醒
[00:22:52.880 --> 00:22:55.880]  耶穌說我是給錢財
[00:22:55.880 --> 00:23:00.880]  是給錢財你覺得很重要的東西更有價值
[00:23:00.880 --> 00:23:03.880]  耶穌在這裏是告訴我們
[00:23:03.880 --> 00:23:04.880]  你相信我嗎
[00:23:04.880 --> 00:23:05.880]  你相信我嗎
[00:23:05.880 --> 00:23:07.880]  你相信我的話
[00:23:07.880 --> 00:23:10.880]  我將會是你的供應者
[00:23:10.880 --> 00:23:12.880]  你不需要覺得缺乏
[00:23:12.880 --> 00:23:17.880]  你為我擺上你的房屋田地而淚
[00:23:17.880 --> 00:23:18.880]  你的家人
[00:23:18.880 --> 00:23:21.880]  我會百倍地給你
[00:23:21.880 --> 00:23:23.880]  就好像哥林多後書九章八節這樣講
[00:23:23.880 --> 00:23:28.880]  他說神能將各樣的恩惠多多地加給你們
[00:23:28.880 --> 00:23:31.880]  使你們凡事上上充足
[00:23:31.880 --> 00:23:35.880]  能多行各樣的善事
[00:23:35.880 --> 00:23:38.880]  當你撥正你的優先次序
[00:23:38.880 --> 00:23:41.880]  原來上帝是會供應你
[00:23:41.880 --> 00:23:44.880]  在座的同學你信不信得過
[00:23:44.880 --> 00:23:46.880]  當你願意
[00:23:46.880 --> 00:23:49.880]  你說我要回教會
[00:23:49.880 --> 00:23:51.880]  我默書測驗我都會回來
[00:23:51.880 --> 00:23:54.880]  甚至我考DSE我都會回教會
[00:23:54.880 --> 00:23:57.880]  你信不信神會祝福你
[00:23:57.880 --> 00:23:59.880]  信不信我會挑戰你
[00:23:59.880 --> 00:24:01.880]  我記得我考會考的時候
[00:24:01.880 --> 00:24:03.880]  我還在考會考的年代
[00:24:03.880 --> 00:24:07.880]  有form 6 7 還要考A level的時代
[00:24:07.880 --> 00:24:09.880]  我第一次讀完聖經的時候
[00:24:09.880 --> 00:24:11.880]  是我中五考會考的時候
[00:24:11.880 --> 00:24:13.880]  當時自修室九點鐘開
[00:24:13.880 --> 00:24:15.880]  我就九點鐘進去
[00:24:15.880 --> 00:24:17.880]  第一件事打開聖經看
[00:24:17.880 --> 00:24:19.880]  看完才溫習
[00:24:19.880 --> 00:24:22.880]  你信不信神會祝福你呢
[00:24:22.880 --> 00:24:24.880]  第二個給我們看就是說
[00:24:24.880 --> 00:24:27.880]  那在後的將要在前
[00:24:27.880 --> 00:24:30.880]  在前的將要在後
[00:24:30.880 --> 00:24:32.880]  原來信仰的歷程
[00:24:32.880 --> 00:24:35.880]  是要你不斷地去追尋
[00:24:35.880 --> 00:24:37.880]  不斷地去探索
[00:24:37.880 --> 00:24:39.880]  不是一次過
[00:24:39.880 --> 00:24:42.880]  而是不斷地努力
[00:24:42.880 --> 00:24:44.880]  可能我們在座的有年輕人
[00:24:44.880 --> 00:24:46.880]  可能今天上帝向你呼召
[00:24:46.880 --> 00:24:49.880]  內根重我 你因言踏上
[00:24:49.880 --> 00:24:52.880]  可能我們中間有些年資深一點
[00:24:52.880 --> 00:24:53.880]  我們已經踏上
[00:24:53.880 --> 00:24:55.880]  但你會說為什麼
[00:24:55.880 --> 00:24:58.880]  我仍然不是覺得很滿足
[00:24:58.880 --> 00:25:00.880]  我仍然有所追尋
[00:25:00.880 --> 00:25:03.880]  我仍然有所尋問在上帝面前
[00:25:03.880 --> 00:25:07.880]  如果耶穌就在你跟前
[00:25:07.880 --> 00:25:09.880]  你會問祂什麼
[00:25:09.880 --> 00:25:12.880]  你想跟祂說什麼
[00:25:12.880 --> 00:25:14.880]  一年前的新聞
[00:25:14.880 --> 00:25:16.880]  冬季奧運會
[00:25:16.880 --> 00:25:18.880]  我不知道大家還記不記得這宗新聞
[00:25:18.880 --> 00:25:20.880]  我覺得很搞笑
[00:25:20.880 --> 00:25:23.880]  話說這個速度
[00:25:23.880 --> 00:25:28.880]  例如鬥快的比賽
[00:25:28.880 --> 00:25:33.880]  韓國選手去到那條線
[00:25:33.880 --> 00:25:35.880]  就說可以了 好贏了
[00:25:35.880 --> 00:25:38.880]  但這個中華台北的選手
[00:25:38.880 --> 00:25:39.880]  就不理他們
[00:25:39.880 --> 00:25:41.880]  總之就是努力努力努力
[00:25:41.880 --> 00:25:43.880]  結果誰贏了
[00:25:43.880 --> 00:25:45.880]  中華台北你記不記得
[00:25:45.880 --> 00:25:47.880]  是去年十月份的新聞
[00:25:47.880 --> 00:25:49.880]  你會說贏了什麼
[00:25:49.880 --> 00:25:51.880]  贏了那個輪胎
[00:25:51.880 --> 00:25:52.880]  這個南韓裏面
[00:25:52.880 --> 00:25:55.880]  立刻有面書畫了一個公仔
[00:25:55.880 --> 00:25:58.880]  正當這個南韓選手很開心的時候
[00:25:58.880 --> 00:26:01.880]  這個中華台北就伸出一隻腳
[00:26:01.880 --> 00:26:02.880]  就是那個輪胎
[00:26:02.880 --> 00:26:05.880]  零點零一秒贏了
[00:26:05.880 --> 00:26:08.880]  這幅圖畫給我們很多的提醒
[00:26:08.880 --> 00:26:11.880]  在前的總會在後
[00:26:11.880 --> 00:26:15.880]  在後的總會在前
[00:26:15.880 --> 00:26:19.880]  以此為一個挑戰
[00:26:19.880 --> 00:26:23.880]  今日那個少年
[00:26:23.880 --> 00:26:24.880]  那個官
[00:26:24.880 --> 00:26:27.880]  那個有錢的年輕人
[00:26:27.880 --> 00:26:28.880]  耶穌向他呼喚
[00:26:28.880 --> 00:26:31.880]  來 跟從我
[00:26:31.880 --> 00:26:32.880]  很可能你會說
[00:26:32.880 --> 00:26:37.880]  我未ready 未得
[00:26:37.880 --> 00:26:39.880]  但是我見到有一本書
[00:26:39.880 --> 00:26:44.880]  它說從一個百分點的選擇開始
[00:26:44.880 --> 00:26:45.880]  當然那本書說
[00:26:45.880 --> 00:26:47.880]  做你真正渴望的事
[00:26:47.880 --> 00:26:50.880]  但我挑戰我們中間
[00:26:50.880 --> 00:26:52.880]  在沉溯的路程開始
[00:26:52.880 --> 00:26:54.880]  從一個百分點開始
[00:26:54.880 --> 00:26:56.880]  你選擇多些想一想
[00:26:56.880 --> 00:26:58.880]  耶穌想你怎樣
[00:26:58.880 --> 00:27:00.880]  耶穌想你怎樣回應我
[00:27:00.880 --> 00:27:01.880]  來跟從我
[00:27:01.880 --> 00:27:03.880]  可能你未必立刻可以說
[00:27:03.880 --> 00:27:05.880]  我回到教會 我信得住
[00:27:05.880 --> 00:27:08.880]  但是你慢慢去想一想 去轉變
[00:27:08.880 --> 00:27:10.880]  它說我們中間
[00:27:10.880 --> 00:27:12.880]  已經踏上這條路途
[00:27:12.880 --> 00:27:14.880]  我們說在前的總會在後
[00:27:14.880 --> 00:27:15.880]  在後的總會在前
[00:27:15.880 --> 00:27:17.880]  所以我們千萬不要在
[00:27:17.880 --> 00:27:21.880]  這個終點線前面掉落
[00:27:21.880 --> 00:27:23.880]  我們繼續努力
[00:27:23.880 --> 00:27:25.880]  來跟從我
[00:27:25.880 --> 00:27:27.880]  今日這個少年人
[00:27:27.880 --> 00:27:29.880]  發出一個永恆的呼喚
[00:27:29.880 --> 00:27:31.880]  我要該做些什麼
[00:27:31.880 --> 00:27:34.880]  才可以得到永恆的生命呢
[00:27:34.880 --> 00:27:38.960]  蘇說「來跟從我就是了」
