
[00:00:00.000 --> 00:00:04.000]  好,我今天要分享的講題叫做
[00:20:11.000 --> 00:20:13.000]  秘魯回歸
[00:20:13.000 --> 00:20:16.000]  這個英許是必然應驗
[00:20:16.000 --> 00:20:22.000]  祂很想成為祂子民的亮善的牧者
[00:20:22.000 --> 00:20:25.000]  所以重點就是
[00:20:25.000 --> 00:20:28.000]  上帝說我的話是永遠不變的
[00:20:28.000 --> 00:20:30.000]  英許一定會成就
[00:20:30.000 --> 00:20:32.000]  是因為祂掌權
[00:20:32.000 --> 00:20:37.000]  這個掌權目的是祂很想成為祂子民的善牧
[00:20:37.000 --> 00:20:41.000]  所以整段十一節經文
[00:20:41.000 --> 00:20:43.000]  這個罪曲帶來的訊息
[00:20:43.000 --> 00:20:46.000]  是說神很想主動告訴我們
[00:20:46.000 --> 00:20:48.000]  祂很明白我們現在的情況
[00:20:48.000 --> 00:20:50.000]  祂知道我們痛
[00:20:50.000 --> 00:20:53.000]  祂知道我們有罪 阻隔了
[00:20:53.000 --> 00:20:57.000]  所以祂派彌賽亞來要洗淨我們的罪
[00:20:57.000 --> 00:21:01.000]  祂很想說我的話永遠立定我掌權
[00:21:01.000 --> 00:21:06.000]  這個權是有能力讓你們回歸回去
[00:21:06.000 --> 00:21:08.000]  這個是會應驗
[00:21:08.000 --> 00:21:11.000]  還有上帝掌權的目的
[00:21:11.000 --> 00:21:15.000]  是要親自牧養祂自己的子民
[00:21:15.000 --> 00:21:17.000]  就是以色列民
[00:21:17.000 --> 00:21:20.000]  牠牧養就好像牧羊人 牧羊小羊一樣
[00:21:20.000 --> 00:21:22.000]  今天我們知道
[00:21:22.000 --> 00:21:24.000]  這個英許繼續有限
[00:21:24.000 --> 00:21:27.000]  有效 昔日對以色列民
[00:21:27.000 --> 00:21:30.000]  是 對我們都是
[00:21:31.000 --> 00:21:34.000]  馬太福音24章35節說
[00:21:34.000 --> 00:21:36.000]  耶穌說天地要廢去
[00:21:36.000 --> 00:21:39.000]  我的話絕不廢去
[00:21:39.000 --> 00:21:46.000]  彌賽亞書這十一節
[00:21:46.000 --> 00:21:48.000]  四十章這十一節
[00:21:48.000 --> 00:21:50.000]  上帝是採取主動去
[00:21:50.000 --> 00:21:52.000]  跟以色列宣講
[00:21:52.000 --> 00:21:54.000]  秘魯回歸的訊息
[00:21:54.000 --> 00:21:57.000]  而背後撐住
[00:21:57.000 --> 00:21:59.000]  就是神的主權
[00:21:59.000 --> 00:22:02.000]  負責宣講的是彌賽亞
[00:22:02.000 --> 00:22:04.000]  他的心情是怎樣呢
[00:22:04.000 --> 00:22:06.000]  我之前提過了
[00:22:06.000 --> 00:22:09.000]  阿南那個李仲伏了嗎
[00:22:09.000 --> 00:22:12.000]  他問大家 如果你是彌賽亞
[00:22:12.000 --> 00:22:14.000]  你會有什麼感覺
[00:22:14.000 --> 00:22:16.000]  人體沒有果效
[00:22:16.000 --> 00:22:19.000]  吃力不討好的福事
[00:22:19.000 --> 00:22:21.000]  他想帶出
[00:22:21.000 --> 00:22:23.000]  這個福事是
[00:22:23.000 --> 00:22:25.000]  他的雀眼是看著上帝
[00:22:25.000 --> 00:22:27.000]  而不是看著呼召
[00:22:27.000 --> 00:22:29.000]  在做什麼
[00:22:29.000 --> 00:22:31.000]  侍奉不是看世界
[00:22:31.000 --> 00:22:33.000]  講的高舉的成果
[00:22:33.000 --> 00:22:35.000]  好了 我入正題
[00:22:35.000 --> 00:22:37.000]  就是神的主權
[00:22:37.000 --> 00:22:39.000]  神的主權和掌權
[00:22:39.000 --> 00:22:41.000]  這個觀點其實是
[00:22:41.000 --> 00:22:43.000]  很影響和推動
[00:22:43.000 --> 00:22:46.000]  彌賽亞去做他的侍奉
[00:22:46.000 --> 00:22:48.000]  他擁抱到主權在神的手
[00:22:48.000 --> 00:22:50.000]  他才可以夠膽去宣講
[00:22:50.000 --> 00:22:52.000]  對列國的審判
[00:22:52.000 --> 00:22:55.000]  和跟秘魯回歸的訊息
[00:22:55.000 --> 00:22:57.000]  我想拿一個賣餅卡
[00:22:57.000 --> 00:22:59.000]  做一個例子
[00:22:59.000 --> 00:23:01.000]  大家有沒有賣過餅卡
[00:23:01.000 --> 00:23:03.000]  或者接過餅卡
[00:23:03.000 --> 00:23:05.000]  有吧 應該有吧
[00:23:05.000 --> 00:23:07.000]  收餅卡
[00:23:07.000 --> 00:23:09.000]  或者有人結婚
[00:23:09.000 --> 00:23:11.000]  就會派餅卡
[00:23:11.000 --> 00:23:14.000]  假如你是賣餅卡的那個
[00:23:14.000 --> 00:23:16.000]  你賣餅卡
[00:23:16.000 --> 00:23:18.000]  人家買你的餅卡
[00:23:18.000 --> 00:23:20.000]  你預了
[00:23:20.000 --> 00:23:22.000]  收餅卡
[00:23:22.000 --> 00:23:24.000]  那個人是會拿到餅的
[00:23:24.000 --> 00:23:26.000]  當然不要計算店舖倒閉
[00:23:26.000 --> 00:23:28.000]  或者你賣假貨
[00:23:28.000 --> 00:23:30.000]  不計算
[00:23:30.000 --> 00:23:32.000]  以及以前我收的餅卡
[00:23:32.000 --> 00:23:34.000]  是永遠通用的
[00:23:34.000 --> 00:23:36.000]  OK
[00:23:36.000 --> 00:23:44.000]  倒閉了
[00:23:44.000 --> 00:23:46.000]  不計算了
[00:23:46.000 --> 00:23:48.000]  所以有一個條件
[00:23:48.000 --> 00:23:50.000]  是什麼條件呢
[00:23:50.000 --> 00:23:52.000]  就是你是一間餅店的
[00:23:52.000 --> 00:23:54.000]  店舖的員工
[00:23:54.000 --> 00:23:56.000]  你跟老闆的關係
[00:23:56.000 --> 00:23:58.000]  很重要
[00:23:58.000 --> 00:24:00.000]  跟老闆的關係很重要
[00:24:00.000 --> 00:24:02.000]  你跟老闆的關係
[00:24:02.000 --> 00:24:04.000]  你認識他
[00:24:04.000 --> 00:24:06.000]  你就知道那張餅卡
[00:24:06.000 --> 00:24:08.000]  是對現
[00:24:08.000 --> 00:24:10.000]  同樣
[00:24:10.000 --> 00:24:12.000]  消程不好
[00:24:12.000 --> 00:24:14.000]  不會影響你對不對現那張餅卡
[00:24:14.000 --> 00:24:16.000]  只是經營困難
[00:24:16.000 --> 00:24:18.000]  老闆
[00:24:18.000 --> 00:24:20.000]  你覺得他信不信得過
[00:24:20.000 --> 00:24:22.000]  消程困難
[00:24:22.000 --> 00:24:24.000]  那張餅卡依然對現
[00:24:24.000 --> 00:24:26.000]  OK
[00:24:26.000 --> 00:24:28.000]  同樣我想說
[00:24:28.000 --> 00:24:30.000]  以塞亞先知
[00:24:30.000 --> 00:24:32.000]  他宣講神的被老回歸的信息
[00:24:32.000 --> 00:24:34.000]  是基於神擁有的主權
[00:24:34.000 --> 00:24:36.000]  是這份信心
[00:24:36.000 --> 00:24:38.000]  不會因為宣講
[00:24:38.000 --> 00:24:40.000]  他的信息的認受性
[00:24:40.000 --> 00:24:42.000]  很低
[00:24:42.000 --> 00:24:44.000]  被否定
[00:24:44.000 --> 00:24:46.000]  他的信心就會減
[00:24:46.000 --> 00:24:48.000]  因為以塞亞
[00:24:48.000 --> 00:24:50.000]  知道他跟上帝的關係
[00:24:50.000 --> 00:24:52.000]  知道他信誰
[00:24:52.000 --> 00:24:54.000]  同樣
[00:24:54.000 --> 00:24:56.000]  好像我們新約的保羅一樣
[00:24:56.000 --> 00:24:58.000]  因為我知道我信的是誰
[00:24:58.000 --> 00:25:00.000]  保羅
[00:25:00.000 --> 00:25:02.000]  很清楚說
[00:25:02.000 --> 00:25:04.000]  我不是因為我信什麼內容
[00:25:04.000 --> 00:25:06.000]  而是因為
[00:25:06.000 --> 00:25:08.000]  我信誰
[00:25:08.000 --> 00:25:10.000]  今天我們知道
[00:25:10.000 --> 00:25:12.000]  神已經將顯神的主權
[00:25:12.000 --> 00:25:14.000]  在以色列民身上
[00:25:14.000 --> 00:25:16.000]  他容許他的子民被老
[00:25:16.000 --> 00:25:18.000]  拯救他們
[00:25:18.000 --> 00:25:20.000]  因為神掌權
[00:25:20.000 --> 00:25:22.000]  他掌管的權並不能夠廢朝換代
[00:25:22.000 --> 00:25:24.000]  但可能我們今天
[00:25:24.000 --> 00:25:26.000]  我們都是頭腦認知
[00:25:26.000 --> 00:25:28.000]  因為這些事情都發生了
[00:25:28.000 --> 00:25:30.000]  我想說
[00:25:30.000 --> 00:25:32.000]  信仰的核心
[00:25:32.000 --> 00:25:34.000]  其實是因為我們信誰
[00:25:34.000 --> 00:25:42.000]  是說
[00:25:42.000 --> 00:25:44.000]  人和上帝
[00:25:44.000 --> 00:25:46.000]  是生命的連結
[00:25:46.000 --> 00:25:48.000]  而不是頭腦的知識
[00:25:48.000 --> 00:25:50.000]  所以有時
[00:25:50.000 --> 00:25:52.000]  一些不是很合邏輯的事情
[00:25:52.000 --> 00:25:54.000]  你都會信
[00:25:54.000 --> 00:25:56.000]  有沒有試過
[00:25:56.000 --> 00:25:58.000]  不是很合邏輯
[00:25:58.000 --> 00:26:00.000]  但你知道從神而來
[00:26:00.000 --> 00:26:02.000]  你都信
[00:26:02.000 --> 00:26:04.000]  當然要有一個條件就是
[00:26:04.000 --> 00:26:06.000]  內容合乎聖經
[00:26:06.000 --> 00:26:08.000]  這個就是正正
[00:26:08.000 --> 00:26:10.000]  以塞亞撐著他宣講的根基
[00:26:12.000 --> 00:26:14.000]  神就很緊張
[00:26:14.000 --> 00:26:16.000]  跟以色列民說
[00:26:16.000 --> 00:26:18.000]  要安慰
[00:26:18.000 --> 00:26:20.000]  以塞亞又很主動去應召
[00:26:20.000 --> 00:26:22.000]  我想問
[00:26:22.000 --> 00:26:24.000]  以色列民
[00:26:24.000 --> 00:26:26.000]  他跟上帝的關係如何呢?
[00:26:26.000 --> 00:26:28.000]  在三十八三十九章
[00:26:28.000 --> 00:26:30.000]  希西加的
[00:26:30.000 --> 00:26:32.000]  錯誤的決定
[00:26:32.000 --> 00:26:34.000]  他對那班下一代
[00:26:34.000 --> 00:26:36.000]  和子民,我相信他們是受傷的
[00:26:36.000 --> 00:26:38.000]  不要說肉體受傷
[00:26:38.000 --> 00:26:40.000]  閹割
[00:26:40.000 --> 00:26:42.000]  裡面也受傷
[00:26:42.000 --> 00:26:44.000]  他們可能會說
[00:26:44.000 --> 00:26:48.000]  那個王
[00:26:48.000 --> 00:26:50.000]  他們的上一代弄成這樣
[00:26:50.000 --> 00:26:52.000]  是不關他們事的
[00:26:52.000 --> 00:26:54.000]  我是受害者來的
[00:26:54.000 --> 00:26:56.000]  甚至乎現在
[00:26:56.000 --> 00:26:58.000]  我犯罪
[00:26:58.000 --> 00:27:00.000]  都是因為迫不得已
[00:27:00.000 --> 00:27:02.000]  當時希西加的後代
[00:27:02.000 --> 00:27:04.000]  和其他的以色列民
[00:27:04.000 --> 00:27:06.000]  流亡去巴比倫
[00:27:06.000 --> 00:27:08.000]  這個命運可能是慘
[00:27:08.000 --> 00:27:10.000]  或者是
[00:27:10.000 --> 00:27:12.000]  好像那位牧師所說
[00:27:12.000 --> 00:27:14.000]  生活其實都不是很慘
[00:27:14.000 --> 00:27:16.000]  但是他們是
[00:27:16.000 --> 00:27:18.000]  沒有了什麼呢?
[00:27:18.000 --> 00:27:20.000]  就是我們說
[00:27:20.000 --> 00:27:22.000]  神的盼望
[00:27:22.000 --> 00:27:24.000]  他們自身的環境
[00:27:24.000 --> 00:27:26.000]  目測到周圍的一切
[00:27:26.000 --> 00:27:28.000]  一年又一年
[00:27:28.000 --> 00:27:30.000]  他們是不會感受到
[00:27:30.000 --> 00:27:32.000]  神和祂的關係
[00:27:32.000 --> 00:27:34.000]  也不要說什麼盼望
[00:27:34.000 --> 00:27:36.000]  相反
[00:27:36.000 --> 00:27:38.000]  他們可能有的是什麼
[00:27:38.000 --> 00:27:40.000]  就是無奈
[00:27:40.000 --> 00:27:42.000]  就是委屈或者是憤怒
[00:27:42.000 --> 00:27:44.000]  因為覺得
[00:27:44.000 --> 00:27:46.000]  跟神很遠
[00:27:46.000 --> 00:27:48.000]  感覺不到祂的看顧
[00:27:48.000 --> 00:27:50.000]  會不會是這樣呢?
[00:27:50.000 --> 00:27:52.000]  人處於壓力
[00:27:52.000 --> 00:27:54.000]  或者是恐懼
[00:27:54.000 --> 00:27:56.000]  或者是痛楚裡面
[00:27:56.000 --> 00:27:58.000]  等待其實是一件很難的事
[00:27:58.000 --> 00:28:00.000]  我不知道大家有沒有試過
[00:28:00.000 --> 00:28:02.000]  等等下
[00:28:02.000 --> 00:28:04.000]  大家會不會想做點事
[00:28:04.000 --> 00:28:06.000]  可能會是由一個坦
[00:28:06.000 --> 00:28:08.000]  跌到另一個坦
[00:28:08.000 --> 00:28:10.000]  《針言》十六章二十五節說
[00:28:10.000 --> 00:28:12.000]  有一條路
[00:28:12.000 --> 00:28:14.000]  人以為正
[00:28:14.000 --> 00:28:16.000]  自終卻成為死亡之路
[00:28:16.000 --> 00:28:24.000]  做到好像
[00:28:24.000 --> 00:28:28.000]  《爾賽書》裡面
[00:28:28.000 --> 00:28:30.000]  希西嘉的情況
[00:28:30.000 --> 00:28:32.000]  其實在我服侍的
[00:28:32.000 --> 00:28:34.000]  環境當中
[00:28:34.000 --> 00:28:36.000]  有類似
[00:28:36.000 --> 00:28:38.000]  就是一些很有權柄的人
[00:28:38.000 --> 00:28:40.000]  帶來的傷害
[00:28:40.000 --> 00:28:42.000]  說的是什麼人呢?
[00:28:42.000 --> 00:28:44.000]  是例如
[00:28:44.000 --> 00:28:46.000]  爸爸
[00:28:46.000 --> 00:28:48.000]  例如
[00:28:48.000 --> 00:28:50.000]  老師
[00:28:50.000 --> 00:28:52.000]  或者是牧者那類
[00:28:52.000 --> 00:28:54.000]  大家聯想一下
[00:28:54.000 --> 00:28:56.000]  因為這些人的傷害
[00:28:56.000 --> 00:28:58.000]  帶來
[00:28:58.000 --> 00:29:00.000]  他們會有感到拒絕
[00:29:00.000 --> 00:29:02.000]  會有覺得無奈
[00:29:02.000 --> 00:29:04.000]  或者是
[00:29:04.000 --> 00:29:06.000]  絕望、恐懼
[00:29:06.000 --> 00:29:08.000]  又好像
[00:29:08.000 --> 00:29:10.000]  神鷹他希西嘉說
[00:29:10.000 --> 00:29:12.000]  所有事情在他世上
[00:29:12.000 --> 00:29:14.000]  他在世的時間他都安定
[00:29:14.000 --> 00:29:16.000]  不過當他死了之後
[00:29:16.000 --> 00:29:18.000]  他的下一代惡夢就要開始了
[00:29:18.000 --> 00:29:20.000]  他們就會說
[00:29:20.000 --> 00:29:22.000]  錯不關我事
[00:29:22.000 --> 00:29:24.000]  為什麼要我承受
[00:29:24.000 --> 00:29:26.000]  所以他們
[00:29:26.000 --> 00:29:28.000]  可能會覺得沒有公義
[00:29:28.000 --> 00:29:30.000]  他們會覺得生氣
[00:29:30.000 --> 00:29:32.000]  最後因為受傷
[00:29:32.000 --> 00:29:34.000]  他們就會
[00:29:34.000 --> 00:29:36.000]  對上帝
[00:29:36.000 --> 00:29:38.000]  產生一些錯誤的想法
[00:29:38.000 --> 00:29:40.000]  例如什麼呢?
[00:29:40.000 --> 00:29:42.000]  我不知道你有沒有聽過
[00:29:42.000 --> 00:29:44.000]  上帝
[00:29:44.000 --> 00:29:46.000]  棄絕我
[00:29:46.000 --> 00:29:48.000]  上帝永遠
[00:29:48.000 --> 00:29:50.000]  不愛我
[00:29:50.000 --> 00:29:52.000]  上帝很危險
[00:29:52.000 --> 00:29:54.000]  伴君如伴虎
[00:29:56.000 --> 00:29:58.000]  或者我做好
[00:29:58.000 --> 00:30:00.000]  上帝先愛我
[00:30:00.000 --> 00:30:02.000]  喜歡我
[00:30:02.000 --> 00:30:04.000]  或者甚至上帝
[00:30:04.000 --> 00:30:06.000]  不可信
[00:30:06.000 --> 00:30:08.000]  秘魯的
[00:30:08.000 --> 00:30:10.000]  以色列民他們可能是因為受傷
[00:30:10.000 --> 00:30:12.000]  所以他們
[00:30:12.000 --> 00:30:14.000]  會怕冒險
[00:30:14.000 --> 00:30:18.000]  秘魯的生活像什麼呢?
[00:30:18.000 --> 00:30:20.000]  像最低消費
[00:30:20.000 --> 00:30:22.000]  即是
[00:30:22.000 --> 00:30:24.000]  壞也有個譜在那裡
[00:30:24.000 --> 00:30:26.000]  comfort zone
[00:30:26.000 --> 00:30:28.000]  擔心如果改變的話
[00:30:28.000 --> 00:30:30.000]  當中例如我回歸之後
[00:30:30.000 --> 00:30:32.000]  過去那些安排
[00:30:32.000 --> 00:30:34.000]  萬一失控怎麼辦呢?
[00:30:34.000 --> 00:30:36.000]  是不是?
[00:30:36.000 --> 00:30:38.000]  我服侍亦都見到有些人
[00:30:38.000 --> 00:30:40.000]  是因為擔心失控
[00:30:40.000 --> 00:30:42.000]  他們就做什麼呢?
[00:30:42.000 --> 00:30:44.000]  就是掌控
[00:30:44.000 --> 00:30:46.000]  controlling
[00:30:46.000 --> 00:30:48.000]  controlling令到自己
[00:30:48.000 --> 00:30:50.000]  增加安全感
[00:30:50.000 --> 00:30:52.000]  自己控制到
[00:30:52.000 --> 00:30:54.000]  知道有個譜
[00:30:54.000 --> 00:30:56.000]  沒那麼害怕
[00:30:56.000 --> 00:30:58.000]  最終帶來就是
[00:30:58.000 --> 00:31:00.000]  我們說的撥逸
[00:31:00.000 --> 00:31:02.000]  以及不信服
[00:31:02.000 --> 00:31:04.000]  跟神好像很遠
[00:31:04.000 --> 00:31:06.000]  以及
[00:31:06.000 --> 00:31:08.000]  可能他們會做一些事情
[00:31:08.000 --> 00:31:10.000]  就是有一些假慰藉
[00:31:10.000 --> 00:31:12.000]  false comfort
[00:31:12.000 --> 00:31:16.000]  false comfort例子
[00:31:16.000 --> 00:31:18.000]  好像是
[00:31:18.000 --> 00:31:20.000]  不知道你們會不會
[00:31:20.000 --> 00:31:22.000]  或者不會的
[00:31:22.000 --> 00:31:24.000]  買很貴的東西
[00:31:24.000 --> 00:31:26.000]  當壓力很大之後
[00:31:26.000 --> 00:31:28.000]  要掌控自己
[00:31:28.000 --> 00:31:30.000]  吃一些很棒的東西
[00:31:30.000 --> 00:31:34.000]  貼滿
[00:31:34.000 --> 00:31:36.000]  貼滿科技
[00:31:36.000 --> 00:31:38.000]  開始互兌
[00:31:38.000 --> 00:31:40.000]  飲酒
[00:31:40.000 --> 00:31:42.000]  拍拖
[00:31:42.000 --> 00:31:44.000]  拍拖不是不好
[00:31:44.000 --> 00:31:46.000]  不過最重要是有
[00:31:46.000 --> 00:31:48.000]  千萬不要沒有
[00:31:48.000 --> 00:31:50.000]  或者是
[00:31:50.000 --> 00:31:52.000]  做事甚至乎
[00:31:52.000 --> 00:31:54.000]  不住不住要肯定自己
[00:31:54.000 --> 00:31:56.000]  有私奉
[00:31:56.000 --> 00:31:58.000]  那份成就感
[00:31:58.000 --> 00:32:00.000]  這些可能都是
[00:32:00.000 --> 00:32:02.000]  我們的假慰藉
[00:32:02.000 --> 00:32:04.000]  其實是說我們
[00:32:04.000 --> 00:32:06.000]  在拜牛像
[00:32:06.000 --> 00:32:08.000]  我們會因為這樣
[00:32:08.000 --> 00:32:10.000]  去到我們靠自己
[00:32:10.000 --> 00:32:12.000]  以及我們
[00:32:12.000 --> 00:32:14.000]  不能夠步入上帝給我們的命定
[00:32:16.000 --> 00:32:18.000]  我不是想去
[00:32:18.000 --> 00:32:20.000]  給這群以色列民一些罪
[00:32:20.000 --> 00:32:22.000]  我是想和大家去代入
[00:32:22.000 --> 00:32:24.000]  想想有什麼情況
[00:32:24.000 --> 00:32:26.000]  出現而事實上
[00:32:26.000 --> 00:32:28.000]  我自己都是第一身的經歷
[00:32:28.000 --> 00:32:30.000]  我在復仕裏面
[00:32:30.000 --> 00:32:32.000]  我亦都見到
[00:32:32.000 --> 00:32:34.000]  很多不同的弟兄姊妹
[00:32:34.000 --> 00:32:36.000]  她對神的看法的落差
[00:32:36.000 --> 00:32:38.000]  其實
[00:32:38.000 --> 00:32:40.000]  都是因為
[00:32:40.000 --> 00:32:42.000]  這些情況
[00:32:42.000 --> 00:32:44.000]  來到今晚我們講義賽亞書
[00:32:44.000 --> 00:32:46.000]  的系列已經去到
[00:32:46.000 --> 00:32:48.000]  尾二的系列
[00:32:48.000 --> 00:32:50.000]  講到安排去到我計過
[00:32:50.000 --> 00:32:52.000]  好像大概四分三
[00:32:52.000 --> 00:32:54.000]  過去我聽到很多
[00:32:54.000 --> 00:32:56.000]  的訊息是
[00:32:56.000 --> 00:32:58.000]  幫我們去明白神的心意
[00:32:58.000 --> 00:33:00.000]  是很想我們做主的門徒
[00:33:00.000 --> 00:33:02.000]  做神的
[00:33:02.000 --> 00:33:04.000]  作神的見證
[00:33:04.000 --> 00:33:06.000]  做主的僕人
[00:33:06.000 --> 00:33:08.000]  有屬天的價值觀
[00:33:08.000 --> 00:33:10.000]  以及讓我們可以成為
[00:33:10.000 --> 00:33:12.000]  上帝的媚兒
[00:33:12.000 --> 00:33:14.000]  但是當我們預備自己
[00:33:14.000 --> 00:33:16.000]  去做神的見證
[00:33:16.000 --> 00:33:18.000]  走在神的心意當中
[00:33:18.000 --> 00:33:20.000]  這個罪曲
[00:33:20.000 --> 00:33:22.000]  是上帝知道
[00:33:22.000 --> 00:33:24.000]  祂子民的情況
[00:33:24.000 --> 00:33:26.000]  所以祂擺出來
[00:33:26.000 --> 00:33:28.000]  祂想告訴祂的子民
[00:33:28.000 --> 00:33:30.000]  我要先關心祂的需要
[00:33:30.000 --> 00:33:32.000]  上帝要先用安慰
[00:33:32.000 --> 00:33:34.000]  祂說祂要用安慰
[00:33:34.000 --> 00:33:36.000]  去和祂子民的心
[00:33:36.000 --> 00:33:38.000]  講一切過去了
[00:33:38.000 --> 00:33:40.000]  那些罪過去了
[00:33:40.000 --> 00:33:42.000]  彌賽亞主耶穌基督來了
[00:33:42.000 --> 00:33:44.000]  祂要赦免
[00:33:44.000 --> 00:33:46.000]  和依治
[00:33:46.000 --> 00:33:48.000]  和要牧養你
[00:33:48.000 --> 00:33:50.000]  很想和大家
[00:33:50.000 --> 00:33:52.000]  和祂的羊
[00:33:52.000 --> 00:33:54.000]  建立一個很親密的關係
[00:33:54.000 --> 00:33:56.000]  是在講用愛
[00:33:56.000 --> 00:33:58.000]  和用內心去和祂們
[00:33:58.000 --> 00:34:00.000]  有一個連結
[00:34:00.000 --> 00:34:02.000]  先鞭在那幾節
[00:34:02.000 --> 00:34:04.000]  裡面說大量的
[00:34:04.000 --> 00:34:06.000]  磅秘聚集我們
[00:34:06.000 --> 00:34:08.000]  抱住我們在胸懷裡面
[00:34:08.000 --> 00:34:10.000]  在五十三章
[00:34:10.000 --> 00:34:12.000]  四字五節
[00:34:12.000 --> 00:34:14.000]  那裡寫
[00:34:14.000 --> 00:34:16.000]  祂誠言
[00:34:16.000 --> 00:34:18.000]  擔當我們的憂患
[00:34:18.000 --> 00:34:20.000]  背負我們的痛苦
[00:34:20.000 --> 00:34:22.000]  祂為我們的
[00:34:22.000 --> 00:34:24.000]  過犯受罪
[00:34:24.000 --> 00:34:26.000]  為我們的罪業
[00:34:26.000 --> 00:34:28.000]  被壓傷
[00:34:28.000 --> 00:34:30.000]  因祂受的懲罰
[00:34:30.000 --> 00:34:32.000]  我們得平安
[00:34:32.000 --> 00:34:34.000]  因祂受的鞭傷
[00:34:34.000 --> 00:34:36.000]  我們得醫治
[00:34:36.000 --> 00:34:38.000]  我們的神
[00:34:38.000 --> 00:34:40.000]  是一早預了
[00:34:40.000 --> 00:34:42.000]  我們是需要
[00:34:42.000 --> 00:34:44.000]  祂的
[00:34:44.000 --> 00:34:46.000]  醫治
[00:34:46.000 --> 00:34:48.000]  祂要來代替我們
[00:34:48.000 --> 00:34:50.000]  所以祂邀請我們
[00:34:50.000 --> 00:34:52.000]  回歸
[00:34:52.000 --> 00:34:54.000]  回歸就是回家
[00:34:54.000 --> 00:34:56.000]  代表什麼呢
[00:34:56.000 --> 00:34:58.000]  詩篇四章八節寫
[00:34:58.000 --> 00:35:00.000]  我必平安
[00:35:00.000 --> 00:35:02.000]  躺下睡覺
[00:35:02.000 --> 00:35:04.000]  因為獨有你
[00:35:04.000 --> 00:35:06.000]  或使我安然居住
[00:35:06.000 --> 00:35:08.000]  我不知道大家
[00:35:08.000 --> 00:35:10.000]  有沒有養過貓狗
[00:35:10.000 --> 00:35:12.000]  我姊妹這隻貓
[00:35:12.000 --> 00:35:14.000]  她這個睡姿
[00:35:14.000 --> 00:35:16.000]  代表什麼呢
[00:35:16.000 --> 00:35:18.000]  代表她是一個
[00:35:18.000 --> 00:35:20.000]  很安全的環境
[00:35:20.000 --> 00:35:22.000]  我的姊妹說
[00:35:22.000 --> 00:35:24.000]  她跨過去都可以
[00:35:24.000 --> 00:35:26.000]  她會繼續睡覺
[00:35:26.000 --> 00:35:28.000]  因為這隻貓知道
[00:35:28.000 --> 00:35:30.000]  她的主人不會傷害她
[00:35:30.000 --> 00:35:32.000]  這一份就是
[00:35:32.000 --> 00:35:34.000]  主人那份信心
[00:35:34.000 --> 00:35:36.000]  是一份關係
[00:35:36.000 --> 00:35:38.000]  詩篇
[00:35:38.000 --> 00:35:40.000]  第九十章一節提過
[00:35:40.000 --> 00:35:42.000]  家是代表居所
[00:35:42.000 --> 00:35:44.000]  讓神
[00:35:44.000 --> 00:35:46.000]  在我們裏面
[00:35:46.000 --> 00:35:48.000]  作我們的居所
[00:35:48.000 --> 00:35:50.000]  就是代表神的
[00:35:50.000 --> 00:35:52.000]  保護是講整體
[00:35:52.000 --> 00:35:54.000]  整個人
[00:35:54.000 --> 00:35:56.000]  身心靈整體
[00:35:56.000 --> 00:35:58.000]  是得到安息
[00:35:58.000 --> 00:36:00.000]  這個是要我們
[00:36:00.000 --> 00:36:02.000]  對神有那份足夠的信任
[00:36:02.000 --> 00:36:04.000]  相信祂的愛
[00:36:04.000 --> 00:36:06.000]  相信祂的保護
[00:36:06.000 --> 00:36:10.000]  神帝的主權是要
[00:36:10.000 --> 00:36:12.000]  醫治和拿走
[00:36:12.000 --> 00:36:14.000]  上帝和人之間那份阻隔
[00:36:14.000 --> 00:36:16.000]  包括恐懼
[00:36:16.000 --> 00:36:18.000]  缺乏安全感和憤怒
[00:36:18.000 --> 00:36:20.000]  相信
[00:36:20.000 --> 00:36:22.000]  所有神安排給我們
[00:36:22.000 --> 00:36:24.000]  是我們承受到的
[00:36:24.000 --> 00:36:26.000]  就好像上帝
[00:36:26.000 --> 00:36:28.000]  希望以色列民一樣
[00:36:30.000 --> 00:36:32.000]  他很希望
[00:36:32.000 --> 00:36:34.000]  他們相信
[00:36:34.000 --> 00:36:36.000]  神愛他們保護他們
[00:36:36.000 --> 00:36:38.000]  所以回歸那條路
[00:36:38.000 --> 00:36:40.000]  雖然是有挑戰
[00:36:40.000 --> 00:36:42.000]  但是承受得到
[00:36:42.000 --> 00:36:44.000]  還有過程是給他們
[00:36:44.000 --> 00:36:46.000]  經歷神封
[00:36:46.000 --> 00:36:48.000]  聖恩典的一個歷程
[00:36:48.000 --> 00:36:50.000]  我之前說
[00:36:50.000 --> 00:36:52.000]  我很感受到
[00:36:52.000 --> 00:36:54.000]  以色列民那份經歷
[00:36:54.000 --> 00:36:56.000]  為甚麼呢
[00:36:56.000 --> 00:36:58.000]  其實我是身處在一個
[00:36:58.000 --> 00:37:00.000]  典型的潮州人家庭
[00:37:00.000 --> 00:37:02.000]  大家比較年輕
[00:37:02.000 --> 00:37:04.000]  我目測
[00:37:04.000 --> 00:37:06.000]  我不知道你們明不明白
[00:37:06.000 --> 00:37:08.000]  甚麼叫典型潮州人家庭
[00:37:08.000 --> 00:37:10.000]  其實就好像
[00:37:10.000 --> 00:37:12.000]  以色列民那樣
[00:37:12.000 --> 00:37:14.000]  男人的地位就超然
[00:37:14.000 --> 00:37:16.000]  女性就低一點
