
[00:00:00.000 --> 00:00:08.680]  我們也很感謝上帝一直給我們有機會去一本一本書的這樣去研究這個舊約的聖經
[00:19:58.000 --> 00:19:59.760]  就好像保羅他說
[00:19:59.760 --> 00:20:03.600]  你們要將身體獻上當做活祭
[00:20:03.600 --> 00:20:06.320]  要把我們的生命完全的傾倒
[00:20:06.320 --> 00:20:07.760]  變成一個活祭
[00:20:07.760 --> 00:20:09.680]  傾倒去做什麼
[00:20:09.680 --> 00:20:13.160]  做耶和華眼中看爲美的事情
[00:20:13.160 --> 00:20:14.360]  不是好像大衛
[00:20:14.360 --> 00:20:16.960]  做耶和華眼中看爲惡的事情
[00:20:16.960 --> 00:20:18.960]  而是好像主耶穌基督
[00:20:18.960 --> 00:20:20.680]  他的一生的傾倒
[00:20:20.680 --> 00:20:25.960]  爲的是要做耶和華眼中看爲美的事情
[00:20:25.960 --> 00:20:31.640]  願這成爲我們聖誕節的思想與目標
[00:20:31.640 --> 00:20:32.640]  大家努力
