
[00:00:00.000 --> 00:00:03.120]  我們一起讀的是《舊約聖經》
[00:21:26.620 --> 00:21:28.140]  耶穌對他說
[00:21:28.140 --> 00:21:34.420]  「守乎著泥 向後看的人 不配進上帝的天國」
[00:21:34.420 --> 00:21:40.140]  「守乎著泥 向後看的人 不配進上帝的天國」
[00:21:40.140 --> 00:21:41.560]  他說你不知道我是誰
[00:21:41.560 --> 00:21:45.420]  然後他仍然是猶豫
[00:21:45.420 --> 00:21:49.020]  或者仍然是沒有全心全意擺上去
[00:21:49.020 --> 00:21:50.820]  還是看著後面
[00:21:50.820 --> 00:21:54.800]  我覺得有一樣東西是很挑戰我們的
[00:21:54.800 --> 00:21:57.100]  耶穌不是說「守乎著泥」
[00:21:57.100 --> 00:22:01.360]  其實這個比喻是一個耕種的人
[00:22:01.360 --> 00:22:03.140]  如果他「守乎著泥」
[00:22:03.140 --> 00:22:07.540]  因為他是操控著那些牛去耕田的
[00:22:07.540 --> 00:22:09.280]  如果他向後看
[00:22:09.280 --> 00:22:12.400]  就是說那些牛可能會很有可能是走錯路
[00:22:12.400 --> 00:22:15.560]  或者走歪了 那你的田就失敗了
[00:22:15.560 --> 00:22:18.820]  他說這個「守乎著泥」的人是不可以向後看
[00:22:18.820 --> 00:22:20.080]  他一定要向前看
[00:22:20.080 --> 00:22:23.020]  他要專心、全心、全意
[00:22:23.020 --> 00:22:24.180]  而不是在想
[00:22:24.180 --> 00:22:27.640]  我不知道耶穌是看穿他還是怎麼樣
[00:22:27.640 --> 00:22:30.920]  他知道這個人是三心兩意的
[00:22:30.920 --> 00:22:34.480]  第一他要告訴你 他是超越了以利沙
[00:22:34.480 --> 00:22:36.660]  第二他要告訴你 他要全心全意
[00:22:36.660 --> 00:22:38.000]  但我想你留意一件事
[00:22:38.000 --> 00:22:43.760]  耶穌不是說「守乎著泥」向後看的人是不配服侍上帝的
[00:22:43.760 --> 00:22:45.120]  或者不配服侍我們的
[00:22:45.120 --> 00:22:46.600]  他說不配甚麼呢?
[00:22:46.600 --> 00:22:49.160]  進上帝的國 那就厲害了
[00:22:49.160 --> 00:22:51.000]  他不是說一個普通
[00:22:51.000 --> 00:22:55.080]  他不是說一個被呼召做牧師、做傳道人
[00:22:55.080 --> 00:22:56.560]  做宣教士的人
[00:22:56.560 --> 00:22:59.860]  他說每一個要跟隨他進入天國的人
[00:22:59.860 --> 00:23:02.300]  他說原來我們要進入天國
[00:23:02.300 --> 00:23:04.100]  是要全心全意
[00:23:04.100 --> 00:23:07.720]  而是忘記我們舊的世界
[00:23:07.720 --> 00:23:11.140]  和舊的世界完全的四絕拜
[00:23:11.140 --> 00:23:16.840]  甚至我們今天對耶穌的跟隨的迫切和程度
[00:23:16.840 --> 00:23:18.340]  是超越了
[00:23:18.340 --> 00:23:23.160]  必須要超越以利沙跟隨以利亞的程度
[00:23:23.160 --> 00:23:27.560]  你不可以「扶著泥」向後望
[00:23:27.560 --> 00:23:29.280]  令我想起另外一節聖經
[00:23:29.280 --> 00:23:32.900]  我想也是在新年裏面很值得我們去思想
[00:23:32.900 --> 00:23:37.280]  主耶穌基督說:你們想想羅德的妻子
[00:23:37.280 --> 00:23:39.380]  記得羅德的妻子
[00:23:39.380 --> 00:23:41.140]  我不知道你記不記得羅德的故事
[00:23:41.140 --> 00:23:44.880]  在索多瑪俄摩拉要滅的時候
[00:23:44.880 --> 00:23:47.980]  其實上帝就是差遣天使
[00:23:47.980 --> 00:23:51.320]  使者去拯救羅德和他的家人
[00:23:51.320 --> 00:23:55.900]  但是他的妻子向後望變成了炎柱
[00:23:55.900 --> 00:23:59.460]  當然這個向後望不是不小心向後望
[00:23:59.460 --> 00:24:02.960]  而是他懷念他舊時的世界
[00:24:02.960 --> 00:24:04.700]  他所擁有的一切
[00:24:04.700 --> 00:24:09.700]  而耶穌說:你不是全心全意向前
[00:24:09.700 --> 00:24:12.040]  跟隨我進入天國的話
[00:24:12.040 --> 00:24:18.400]  小心 凡想保存性命的必喪失性命
[00:24:18.400 --> 00:24:23.380]  凡喪失性命的必保存性命
[00:24:23.380 --> 00:24:27.540]  這樣去想我們的生命
[00:24:27.540 --> 00:24:32.920]  或者是教徒的救恩是很少
[00:24:32.920 --> 00:24:34.720]  現在已經沒有人這樣想
[00:24:34.720 --> 00:24:39.960]  大家都將上帝的恩典變成了一個極之
[00:24:39.960 --> 00:24:44.680]  極之廉價、非常之廉價的東西
[00:24:44.680 --> 00:24:46.080]  我們從來沒有想過
[00:24:46.080 --> 00:24:50.120]  原來儘管我們得救的是本婦人
[00:24:50.120 --> 00:24:53.340]  這個恩典是重價到一個地步
[00:24:53.340 --> 00:24:57.680]  只有全心全意去要追求的人
[00:24:57.680 --> 00:25:01.240]  才可以得著這樣的恩典
[00:25:01.240 --> 00:25:04.240]  我們再問我們自己
[00:25:04.240 --> 00:25:07.560]  究竟我們今天如果我們教會要在這個時代裡面
[00:25:07.560 --> 00:25:09.760]  真的成為一個明光
[00:25:09.760 --> 00:25:12.100]  我們需要一個怎樣的教會呢?
[00:25:12.100 --> 00:25:16.960]  只要我們的教會的崇拜
[00:25:16.960 --> 00:25:19.620]  或者今年我們的主題就是
[00:25:19.620 --> 00:25:21.960]  「使命之神 使命之民」
[00:25:21.960 --> 00:25:25.280]  這樣的題目說出來就很好聽
[00:25:25.280 --> 00:25:29.440]  或者很多的教會都會用「使命之神 使命之民」
[00:25:29.440 --> 00:25:31.760]  大家都想做使命的教會
[00:25:31.760 --> 00:25:35.960]  但是有沒有想過什麼叫做真正的使命教會呢?
[00:25:35.960 --> 00:25:40.180]  如果我們拿著例子 仍然向後望的
[00:25:40.180 --> 00:25:44.080]  如果我們還說再等下幾年的話
[00:25:44.080 --> 00:25:46.800]  如果我們說 好 我願意跟隨你
[00:25:46.800 --> 00:25:50.320]  但是如果我們在跟隨耶穌裡面
[00:25:50.320 --> 00:25:53.600]  我們還有保留下一年
[00:25:53.600 --> 00:25:58.040]  或者先給這麼多 遲一些再算
[00:25:58.040 --> 00:26:00.320]  這些這樣的東西告訴我們
[00:26:00.320 --> 00:26:03.340]  我們是沒有可能成為上帝的使命
[00:26:03.340 --> 00:26:05.080]  我們沒有辦法想像
[00:26:05.080 --> 00:26:10.620]  原來跟隨主耶穌基督是一個這麼高難度的動作
[00:26:10.620 --> 00:26:12.460]  但是它是唯一的恩典
[00:26:12.460 --> 00:26:16.420]  也都要記得 我想千萬都要記得
[00:26:16.420 --> 00:26:20.780]  上帝叫我們放棄一切跟隨祂
[00:26:20.780 --> 00:26:24.340]  但是是祂自己先將祂自己的獨生子
[00:26:24.340 --> 00:26:26.800]  完全的為我們傾倒
[00:26:26.800 --> 00:26:30.380]  我們的傾倒是基於主耶穌基督的傾倒
[00:26:30.380 --> 00:26:32.240]  願在我們新的一年裡面
[00:26:32.240 --> 00:26:35.160]  我們真的定睛仰望主耶穌基督十家
[00:26:35.160 --> 00:26:38.280]  我們真的成為祂的使命之民
[00:26:38.280 --> 00:26:40.900]  不單止是為祂在地上作見證
[00:26:40.900 --> 00:26:46.000]  更是讓我們走閘路 自己進入天國
[00:26:46.000 --> 00:26:48.940]  求主祢祝福我們這裡每一個人
[00:26:48.940 --> 00:26:53.880]  今天祈禱是奉主耶穌基督的名給 阿們
