
[00:00:00.000 --> 00:00:06.600]  主耶穌說:你們要到全世界 直到地極傳揚這個訊息 福音
[00:32:13.920 --> 00:32:17.920]  我有很多問題
[00:32:17.920 --> 00:32:19.920]  特別對那些姐妹
[00:32:19.920 --> 00:32:21.920]  當我做了基督徒之後
[00:32:23.920 --> 00:32:25.920]  很多人說你信耶穌了
[00:32:25.920 --> 00:32:27.920]  你不要再疼愛那些女孩子了
[00:32:27.920 --> 00:32:29.920]  這麼多年我經常都要疼愛她們
[00:32:29.920 --> 00:32:33.920]  然後又有人告訴我
[00:32:33.920 --> 00:32:37.920]  又有人說你不要再跳舞了
[00:32:37.920 --> 00:32:39.920]  基督徒不可以跳舞的
[00:32:39.920 --> 00:32:43.920]  這個對我來說是沒有可能的
[00:32:43.920 --> 00:32:49.920]  我記得有一次我帶了一個姐妹去信耶穌
[00:32:51.920 --> 00:32:53.920]  她說
[00:32:53.920 --> 00:32:55.920]  這不是好事
[00:32:55.920 --> 00:32:57.920]  就算在美國
[00:32:57.920 --> 00:32:59.920]  這也不是好事
[00:32:59.920 --> 00:33:01.920]  但是神
[00:33:01.920 --> 00:33:03.920]  不知為何
[00:33:03.920 --> 00:33:05.920]  神攻入了我心裡面
[00:33:05.920 --> 00:33:09.920]  祂打入了我心裡面
[00:33:09.920 --> 00:33:11.920]  提醒我道德上的聖潔
[00:33:11.920 --> 00:33:15.920]  祂給了我一句經文
[00:33:15.920 --> 00:33:17.920]  在每個福音書都有
[00:33:19.920 --> 00:33:21.920]  就成為了我很喜愛的經文
[00:33:21.920 --> 00:33:25.920]  聖經說
[00:33:25.920 --> 00:33:27.920]  如果有人要跟隨我
[00:33:27.920 --> 00:33:31.920]  如果有人要跟隨我
[00:33:31.920 --> 00:33:33.920]  他就要背起十字架來跟隨我
[00:33:33.920 --> 00:33:39.920]  在這些不同的位置
[00:33:39.920 --> 00:33:43.920]  只有耶穌可以幫我勝過
[00:33:43.920 --> 00:33:47.920]  我只有感謝神
[00:33:47.920 --> 00:33:49.920]  我看回頭
[00:33:49.920 --> 00:33:51.920]  59年了
[00:33:51.920 --> 00:33:53.920]  是一個奇蹟
[00:33:53.920 --> 00:33:57.920]  我從來沒有失去我對神的愛
[00:33:57.920 --> 00:34:03.920]  我每一天都是在服侍祂
[00:34:03.920 --> 00:34:05.920]  不是因為我很強壯
[00:34:05.920 --> 00:34:09.920]  不是,因為我其實很軟弱
[00:34:15.920 --> 00:34:17.920]  但是神就在聖經裡面告訴我們
[00:34:17.920 --> 00:34:19.920]  當我們軟弱的時候
[00:34:19.920 --> 00:34:21.920]  祂就令我們強壯
[00:34:21.920 --> 00:34:23.920]  我們軟弱的時候,祂就會兼顧我們
[00:34:23.920 --> 00:34:27.920]  你有哪位覺得你的屬靈生命是很軟弱的呢?
[00:34:27.920 --> 00:34:33.920]  你有沒有像我這樣
[00:34:33.920 --> 00:34:35.920]  被世俗的情慾引誘呢?
[00:34:35.920 --> 00:34:39.920]  神想用你
[00:34:39.920 --> 00:34:41.920]  祂愛你
[00:34:45.920 --> 00:34:47.920]  很多年輕的青年人
[00:34:47.920 --> 00:34:49.920]  來到OM受訓練
[00:34:49.920 --> 00:34:51.920]  他們第一年基本上就是訓練的
[00:34:51.920 --> 00:34:57.920]  我很盼望你們當中
[00:34:57.920 --> 00:34:59.920]  有些人會來參加我們一年的訓練
[00:34:59.920 --> 00:35:01.920]  是很辛苦的
[00:35:01.920 --> 00:35:03.920]  但是是好的訓練
[00:35:03.920 --> 00:35:09.920]  當他們來到的時候
[00:35:09.920 --> 00:35:11.920]  我們就發現
[00:35:11.920 --> 00:35:13.920]  他們其實需要有輔導
[00:35:13.920 --> 00:35:15.920]  我們開始了一個
[00:35:15.920 --> 00:35:17.920]  世界性的輔導
[00:35:17.920 --> 00:35:25.920]  當有人像我這樣
[00:35:25.920 --> 00:35:27.920]  有問題的時候
[00:35:27.920 --> 00:35:29.920]  他們會有人跟他們分享
[00:35:29.920 --> 00:35:31.920]  你知道我們發現了什麼呢?
[00:35:31.920 --> 00:35:39.920]  很多這些青年人
[00:35:39.920 --> 00:35:41.920]  他們都不相信
[00:35:41.920 --> 00:35:43.920]  神真的這麼愛他們
[00:35:43.920 --> 00:35:49.920]  所以他們不覺得
[00:35:49.920 --> 00:35:51.920]  神會讓他們成為宣教士
[00:35:51.920 --> 00:35:57.920]  我們有這個喜樂
[00:35:57.920 --> 00:35:59.920]  可以幫助他們
[00:35:59.920 --> 00:36:01.920]  介紹他們認識神
[00:36:01.920 --> 00:36:05.920]  千千萬萬的青年人
[00:36:05.920 --> 00:36:07.920]  他們聽到
[00:36:07.920 --> 00:36:09.920]  愛的訊息
[00:36:11.920 --> 00:36:13.920]  關於神的愛
[00:36:13.920 --> 00:36:21.920]  有一個家庭
[00:36:21.920 --> 00:36:23.920]  在行雷閃電的時候
[00:36:23.920 --> 00:36:25.920]  他們很害怕
[00:36:25.920 --> 00:36:31.920]  甚至我們老一些的人
[00:36:31.920 --> 00:36:33.920]  都會很緊張
[00:36:33.920 --> 00:36:37.920]  他們一齊的時候
[00:36:37.920 --> 00:36:39.920]  忽然間記得
[00:36:39.920 --> 00:36:41.920]  他們走上樓上
[00:36:41.920 --> 00:36:43.920]  開了門
[00:36:43.920 --> 00:36:47.920]  這個女孩就在窗外
[00:36:47.920 --> 00:36:49.920]  看著外面
[00:36:49.920 --> 00:36:53.920]  突然間又有一個閃電
[00:36:53.920 --> 00:36:55.920]  她問這個小妹妹
[00:36:55.920 --> 00:36:57.920]  你還好嗎?
[00:36:57.920 --> 00:37:05.920]  這個小妹妹說
[00:37:05.920 --> 00:37:07.920]  我沒事,我很好
[00:37:07.920 --> 00:37:09.920]  你幫助我拍照
[00:37:09.920 --> 00:37:13.920]  我從來沒有聽過
[00:37:13.920 --> 00:37:15.920]  你幫助了我
[00:37:15.920 --> 00:37:19.920]  因為很多時候
[00:37:19.920 --> 00:37:21.920]  我真的覺得自己很壞
[00:37:21.920 --> 00:37:27.920]  撒旦也想藉著
[00:37:27.920 --> 00:37:29.920]  我的軟弱的地方來毀壞我
[00:37:29.920 --> 00:37:33.920]  就算是一個
[00:37:33.920 --> 00:37:35.920]  基督教裡面的領袖
[00:37:37.920 --> 00:37:39.920]  我正在走在倫敦
[00:37:39.920 --> 00:37:41.920]  一個樹林裡面
[00:37:41.920 --> 00:37:47.920]  我正在走在樹林裡面的時候
[00:37:47.920 --> 00:37:49.920]  我的舊敵人
[00:37:49.920 --> 00:37:51.920]  情慾的書就掛在那棵樹上
[00:37:51.920 --> 00:37:59.920]  又是有人
[00:37:59.920 --> 00:38:01.920]  專門放在那棵樹上
[00:38:01.920 --> 00:38:03.920]  去引誘我們其他的人
[00:38:07.920 --> 00:38:09.920]  今早如果我可以說
[00:38:09.920 --> 00:38:11.920]  我是聖過的,是何等的好呢?
[00:38:11.920 --> 00:38:15.920]  我看了那本書
[00:38:15.920 --> 00:38:21.920]  我看了那本書,我就指著它
[00:38:21.920 --> 00:38:23.920]  奉耶穌的名,將它毀滅了
[00:38:23.920 --> 00:38:27.920]  哪個你想聽個真理呢?
[00:38:27.920 --> 00:38:33.920]  你們是不是講真理的?
[00:38:33.920 --> 00:38:35.920]  你還要我講真事還是假的?
[00:38:37.920 --> 00:38:39.920]  那本書引誘我
[00:38:39.920 --> 00:38:41.920]  我覺得非常之好
[00:38:41.920 --> 00:38:43.920]  心裡很難過
[00:38:43.920 --> 00:38:47.920]  神怎麼可以用我呢?
[00:38:47.920 --> 00:38:51.920]  但是我感謝主,我認識這本書
[00:38:51.920 --> 00:38:55.920]  因為這本書不是只是講一個門徒
[00:38:55.920 --> 00:38:59.920]  不是說很容易
[00:38:59.920 --> 00:39:03.920]  但是是講神很奇妙的恩典
[00:39:07.920 --> 00:39:09.920]  聖經說
[00:39:09.920 --> 00:39:11.920]  如果我們是坦誠在面前承認我們的罪
[00:39:11.920 --> 00:39:15.920]  祂可以潔淨我們,幫助我們赦免我們
[00:39:15.920 --> 00:39:19.920]  我就向神認我的罪
[00:39:19.920 --> 00:39:25.920]  當時我不感覺到神赦免了我
[00:39:25.920 --> 00:39:27.920]  但是我知道神是赦免了我
[00:39:27.920 --> 00:39:31.920]  我就每一天都是這樣提醒我自己
[00:39:31.920 --> 00:39:35.920]  我們的神是何等的偉大呢?
[00:39:37.920 --> 00:39:39.920]  耶穌在十字架上
[00:39:39.920 --> 00:39:41.920]  為我們釘死的十字架
[00:39:41.920 --> 00:39:47.920]  所以我們應該每一個人都可以這樣祈禱
[00:39:47.920 --> 00:39:51.920]  不是說我在這裏
[00:39:51.920 --> 00:39:53.920]  猜起我的祖母
[00:39:53.920 --> 00:39:55.920]  我們OM都歡迎你的祖母
[00:39:55.920 --> 00:39:59.920]  我的老婆也是一個祖母
[00:39:59.920 --> 00:40:03.920]  但是我在這裏
[00:40:03.920 --> 00:40:05.920]  請猜起我
[00:40:07.920 --> 00:40:09.920]  在這裏結束的時候
[00:40:09.920 --> 00:40:11.920]  請我們看耳塞亞書
[00:40:11.920 --> 00:40:15.920]  我們見到他好像我們今早一樣
[00:40:15.920 --> 00:40:17.920]  在敬拜神
[00:40:17.920 --> 00:40:21.920]  他看到一些小神的聖明
[00:40:21.920 --> 00:40:29.920]  在第三節他說
[00:40:29.920 --> 00:40:31.920]  聖哉!聖哉!聖哉!萬君之如耶和華
[00:40:31.920 --> 00:40:35.920]  我們看到他的反應
[00:40:37.920 --> 00:40:39.920]  千千的回應說
[00:40:39.920 --> 00:40:41.920]  禍災我滅亡了
[00:40:41.920 --> 00:40:43.920]  因為我是嘴唇不潔的人
[00:40:43.920 --> 00:40:45.920]  又住在嘴唇不潔的民眾
[00:40:45.920 --> 00:40:47.920]  又一望眼見大君之耶和華
[00:40:47.920 --> 00:41:01.920]  這就是我們怎樣可以
[00:41:01.920 --> 00:41:03.920]  每一天去保持我們的真實感
[00:41:07.920 --> 00:41:09.920]  我們怎樣可以保持我們對神的最初的愛
[00:41:09.920 --> 00:41:15.920]  就是要盡快將我們的罪去處置
[00:41:15.920 --> 00:41:25.920]  加勒山的作者
[00:41:25.920 --> 00:41:27.920]  他就是看到這個重要
[00:41:27.920 --> 00:41:29.920]  所以他就寫了那本書
[00:41:37.920 --> 00:41:39.920]  在他切切實實的認罪的時候
[00:41:39.920 --> 00:41:41.920]  你就看到神的赦免
[00:41:41.920 --> 00:41:51.920]  在第七節很清楚說
[00:41:51.920 --> 00:41:53.920]  借炭沾了你的嘴
[00:41:53.920 --> 00:41:55.920]  你的罪孽便除掉
[00:41:55.920 --> 00:41:57.920]  你的罪惡就赦免了
[00:41:57.920 --> 00:42:01.920]  這就是為什麼我還可以站在大家面前
[00:42:01.920 --> 00:42:05.920]  五十九年了
[00:42:05.920 --> 00:42:07.920]  很多失望的時候
[00:42:07.920 --> 00:42:13.920]  因為當我們是十七年之後
[00:42:13.920 --> 00:42:15.920]  第一隻船就沒了
[00:42:15.920 --> 00:42:17.920]  那時候是我生命裡
[00:42:17.920 --> 00:42:19.920]  一個很艱難的時候
[00:42:19.920 --> 00:42:25.920]  當我聽到我們的第一隻船
[00:42:25.920 --> 00:42:27.920]  沉了的時候
[00:42:27.920 --> 00:42:29.920]  我非常之難過
[00:42:35.920 --> 00:42:37.920]  很多的朋友因為要全副任員
[00:42:37.920 --> 00:42:39.920]  在不同的地方
[00:42:39.920 --> 00:42:41.920]  有意外也被人殺死
[00:42:41.920 --> 00:42:43.920]  我心裡非常之難過
[00:42:43.920 --> 00:42:49.920]  我們有一個童工
[00:42:49.920 --> 00:42:51.920]  他在阿富汗失蹤了
[00:42:51.920 --> 00:42:53.920]  從來都沒再見他
[00:42:53.920 --> 00:42:57.920]  幾年前我們有一個童工
[00:42:57.920 --> 00:42:59.920]  也在喀布爾這個地方
[00:42:59.920 --> 00:43:01.920]  在他屋門前被人殺了
[00:43:05.920 --> 00:43:07.920]  黎巴嫩也有一個弟兄被人射殺
[00:43:07.920 --> 00:43:19.920]  葛培里牧師跟他說
[00:43:19.920 --> 00:43:21.920]  人生就算你是最開心的時候
[00:43:21.920 --> 00:43:23.920]  都會有一些不開心的事
[00:43:23.920 --> 00:43:29.920]  幾個月前我去探望葛培里牧師
[00:43:29.920 --> 00:43:33.920]  我看到一個人
[00:43:33.920 --> 00:43:35.920]  在他人生裡受傷害
[00:43:35.920 --> 00:43:39.920]  我看到他仍然在感謝神
[00:43:39.920 --> 00:43:45.920]  當我去研究他生命的時候
[00:43:45.920 --> 00:43:47.920]  在過去的59年裡
[00:43:47.920 --> 00:43:51.920]  他時時走在恩典
[00:43:51.920 --> 00:43:53.920]  和謙卑的裡面
[00:43:53.920 --> 00:43:57.920]  我相信他沒有失去
[00:43:57.920 --> 00:43:59.920]  他最初的愛心
[00:44:01.920 --> 00:44:03.920]  就是感謝神
[00:44:03.920 --> 00:44:05.920]  就是今早更多一點
[00:44:05.920 --> 00:44:09.920]  我為你們每一位感謝主
[00:44:09.920 --> 00:44:13.920]  也願意為這個很簡單的慶典
[00:44:13.920 --> 00:44:17.920]  你會再將你自己
[00:44:17.920 --> 00:44:19.920]  擺上來
[00:44:19.920 --> 00:44:21.920]  為神的事工擺上來
[00:44:21.920 --> 00:44:25.920]  你願意用你整個的心
[00:44:25.920 --> 00:44:27.920]  來作這個禱告
[00:44:29.920 --> 00:44:31.920]  我在這裡,請差遣我
[00:44:31.920 --> 00:44:35.920]  我相信我們都很清楚
[00:44:35.920 --> 00:44:37.920]  在不同的環境我們聽到
[00:44:37.920 --> 00:44:43.920]  但是有時真的很容易
[00:44:43.920 --> 00:44:45.920]  去走另外一個步
[00:44:45.920 --> 00:44:49.920]  就是要願意去改變
[00:44:49.920 --> 00:44:55.920]  我們就算在教會裡
[00:44:55.920 --> 00:44:57.920]  都要願意改變
[00:44:59.920 --> 00:45:01.920]  在倫敦有幾間教會
[00:45:01.920 --> 00:45:03.920]  是不想改變的
[00:45:03.920 --> 00:45:11.920]  所以他們不改變
[00:45:11.920 --> 00:45:13.920]  他們很多教會就關閉了
[00:45:13.920 --> 00:45:21.920]  他們的堂會都賣了
[00:45:21.920 --> 00:45:23.920]  我曾經去過很多地方講道
[00:45:23.920 --> 00:45:25.920]  他們願意改變
[00:45:29.920 --> 00:45:31.920]  我看到你們的改變
[00:45:31.920 --> 00:45:33.920]  我不知道很多
[00:45:33.920 --> 00:45:37.920]  但是昨晚的崇拜是很特別
[00:45:37.920 --> 00:45:39.920]  我在這裡
[00:45:39.920 --> 00:45:41.920]  哇,我很感恩
[00:45:41.920 --> 00:45:47.920]  神在這個世代裡
[00:45:47.920 --> 00:45:49.920]  做著很奇妙的事工
[00:45:49.920 --> 00:45:53.920]  在倫敦有間教會
[00:45:53.920 --> 00:45:55.920]  打開了他們的門
[00:45:55.920 --> 00:45:57.920]  一個很困難的城市
[00:45:59.920 --> 00:46:01.920]  他們的音樂比其他教會都好
[00:46:01.920 --> 00:46:05.920]  很多東西都不一樣
[00:46:05.920 --> 00:46:11.920]  今天他們有萬五人在那裡聚集
[00:46:11.920 --> 00:46:17.920]  聖靈在他們當中
[00:46:17.920 --> 00:46:19.920]  做著很奇妙的事工
[00:46:19.920 --> 00:46:25.920]  但是有時我們這些比較年長的人
[00:46:25.920 --> 00:46:27.920]  我們要願意去接受這些改變
[00:46:29.920 --> 00:46:31.920]  將來和我們沒有什麼關係
[00:46:31.920 --> 00:46:35.920]  因為我們會上天堂
[00:46:35.920 --> 00:46:39.920]  我們的未來在這些年輕的一代裡
[00:46:39.920 --> 00:46:47.920]  讓我們給他們空間
[00:46:47.920 --> 00:46:49.920]  讓他們繼續向前邁進
[00:46:49.920 --> 00:46:55.920]  讓我們祈禱
[00:46:55.920 --> 00:46:57.920]  我在這裡請差遣我
[00:46:59.920 --> 00:47:01.920]  天父我們感謝祢
[00:47:01.920 --> 00:47:03.920]  在世界各地
[00:47:03.920 --> 00:47:05.920]  做著不同的工作
[00:47:05.920 --> 00:47:09.920]  我們感謝祢在這間教會
[00:47:09.920 --> 00:47:11.920]  特別是這間教會做的
[00:47:11.920 --> 00:47:13.920]  他們願意改變
[00:47:13.920 --> 00:47:17.920]  他們踏出了這些信心的一步
[00:47:17.920 --> 00:47:23.920]  他們差遣工人出去外面
[00:47:23.920 --> 00:47:25.920]  好像聖經那樣說
[00:47:29.920 --> 00:47:31.920]  我們不需要失去最初的愛心
[00:47:31.920 --> 00:47:37.920]  我們可以活在真實的
[00:47:37.920 --> 00:47:39.920]  你自己的愛裡
[00:47:39.920 --> 00:47:43.920]  讓我們繼續用心來祈禱
[00:47:43.920 --> 00:47:47.920]  有誰想我為你祈禱
[00:47:47.920 --> 00:47:49.920]  我不會叫你走出來
[00:47:49.920 --> 00:47:53.920]  但如果你想我為你祈禱
[00:47:53.920 --> 00:47:57.920]  如果你想繼續持有
[00:47:57.920 --> 00:47:59.920]  這個最初的愛心
[00:47:59.920 --> 00:48:03.920]  你不是不冷不熱
[00:48:03.920 --> 00:48:05.920]  如果你想我為你祈禱
[00:48:05.920 --> 00:48:09.920]  我想你舉起你的手
[00:48:09.920 --> 00:48:11.920]  我會為你祈禱
[00:48:11.920 --> 00:48:13.920]  天父祝福你
[00:48:13.920 --> 00:48:17.920]  神會叫你重新得力
[00:48:17.920 --> 00:48:21.920]  你有重新得力
[00:48:21.920 --> 00:48:23.920]  有一個最初的愛心
[00:48:23.920 --> 00:48:25.920]  還有沒有
[00:48:25.920 --> 00:48:27.920]  你想我為你祈禱
[00:48:27.920 --> 00:48:31.920]  天父我為每一位
[00:48:31.920 --> 00:48:33.920]  舉手的弟兄姊妹祈禱
[00:48:33.920 --> 00:48:35.920]  你知道我的心
[00:48:35.920 --> 00:48:39.920]  你知道我很想每一個
[00:48:39.920 --> 00:48:41.920]  單獨的跟他們聊天
[00:48:41.920 --> 00:48:45.920]  主人雖然我不能夠
[00:48:45.920 --> 00:48:47.920]  但你的聖靈會在他們的心裡
[00:48:47.920 --> 00:48:49.920]  你會給他們目不盡的時間
[00:48:49.920 --> 00:48:53.920]  好像在
[00:48:53.920 --> 00:48:55.920]  當他們祈禱的時候
[00:48:55.920 --> 00:48:57.920]  他們就被聖靈充滿
[00:48:57.920 --> 00:49:01.920]  當他們祈禱的時候
[00:49:01.920 --> 00:49:03.920]  他們就被聖靈充滿
[00:49:03.920 --> 00:49:05.920]  他們就行前
[00:49:05.920 --> 00:49:07.920]  他們就講出神的自己的話語
[00:49:07.920 --> 00:49:11.920]  我們求你
[00:49:11.920 --> 00:49:13.920]  讓你的聖靈重新充滿我們
[00:49:13.920 --> 00:49:17.920]  我們可以向前
[00:49:17.920 --> 00:49:21.920]  我們就是帶著這個最初對你的愛心
[00:49:23.920 --> 00:49:25.920]  帶著這個最初的愛心
[00:49:25.920 --> 00:49:27.920]  我們走出去
[00:49:27.920 --> 00:49:29.920]  我們向我們的民族
[00:49:29.920 --> 00:49:31.920]  我們向我們的國家
[00:49:31.920 --> 00:49:33.920]  我們是奉主耶穌
[00:49:33.920 --> 00:49:35.920]  我們是奉主耶穌
[00:49:35.920 --> 00:49:37.920]  我們以滿有能力的名字來祈禱
[00:49:37.920 --> 00:49:39.920]  Amen
