
[00:00:00.000 --> 00:00:01.520]  每一年年尾的時候
[00:15:13.640 --> 00:15:14.640]  我慈愛的天父
[00:15:14.640 --> 00:15:15.440]  就是這樣
[00:15:15.440 --> 00:15:17.560]  我們不會再去想多幾層
[00:15:17.560 --> 00:15:18.440]  但是你想一想
[00:15:18.440 --> 00:15:19.360]  如果我們想到
[00:15:19.360 --> 00:15:20.920]  原來神是尊貴榮耀
[00:15:20.920 --> 00:15:22.520]  創天造地的時候
[00:15:22.520 --> 00:15:25.960]  我想我們祈禱的態度、姿勢
[00:15:25.960 --> 00:15:27.520]  都會有些不同
[00:15:27.520 --> 00:15:29.160]  你還會不會覺得很累
[00:15:29.160 --> 00:15:30.440]  躺在床上
[00:15:30.440 --> 00:15:32.200]  去跟神來祈禱
[00:15:32.200 --> 00:15:33.640]  除非你病重
[00:15:33.640 --> 00:15:34.520]  不然的話
[00:15:34.520 --> 00:15:35.400]  請你站起來
[00:15:35.400 --> 00:15:36.640]  坐起來
[00:15:36.640 --> 00:15:39.080]  因為你跟一位尊貴榮耀的神
[00:15:39.080 --> 00:15:40.320]  來講話的時候
[00:15:40.320 --> 00:15:42.120]  你肯不肯傾訴
[00:15:42.120 --> 00:15:43.680]  你看到我們的特首
[00:15:43.680 --> 00:15:45.800]  見我們的國家首領的時候
[00:15:45.800 --> 00:15:46.720]  坐在那裡的時候
[00:15:46.720 --> 00:15:48.080]  都正襟危坐
[00:15:48.080 --> 00:15:50.640]  不可以翹起二郎腿
[00:15:50.640 --> 00:15:52.800]  所以今天我們去祈禱的時候
[00:15:52.800 --> 00:15:56.480]  我們應該先想一想我們的神是怎樣的神
[00:15:56.480 --> 00:15:58.560]  來提醒我們
[00:15:58.560 --> 00:16:00.680]  原來他們雖然在困境當中
[00:16:00.680 --> 00:16:01.840]  但是知道
[00:16:01.840 --> 00:16:04.160]  他的神仍然是掌管天下的
[00:16:04.160 --> 00:16:05.840]  接著就提醒一個人
[00:16:05.840 --> 00:16:07.440]  就是他們的祖先
[00:16:07.440 --> 00:16:09.160]  他們的先祖
[00:16:09.160 --> 00:16:10.280]  阿伯拉罕
[00:16:10.280 --> 00:16:11.640]  我們一起來讀
[00:16:11.640 --> 00:16:13.640]  尼西米基第九章
[00:16:13.640 --> 00:16:15.160]  第七、第八兩節
[00:16:15.160 --> 00:16:16.280]  我們一起來讀出
[00:16:22.800 --> 00:16:25.760]  「給他改名叫阿伯拉罕
[00:16:25.760 --> 00:16:29.040]  你見他在你面前心裡誠實
[00:16:29.040 --> 00:16:30.640]  就與他納約
[00:16:30.640 --> 00:16:34.560]  應許把加南人、赫人、阿摩利人
[00:16:34.560 --> 00:16:37.200]  比利西人、耶布斯人
[00:16:37.200 --> 00:16:40.840]  格加薩人之地賜給他的後裔
[00:16:40.840 --> 00:16:42.840]  且應驗了你的話
[00:16:42.840 --> 00:16:45.040]  因為你是公義的」
[00:16:45.040 --> 00:16:46.920]  短短兩節的聖經
[00:16:46.920 --> 00:16:49.880]  已經將阿伯拉罕怎樣被神揀選
[00:16:49.880 --> 00:16:50.880]  被呼召
[00:16:50.880 --> 00:16:52.040]  甚至改名
[00:16:52.040 --> 00:16:53.320]  以及賜福
[00:16:53.320 --> 00:16:55.680]  你都去描述了出來
[00:16:55.680 --> 00:16:57.880]  為什麼他要提阿伯拉罕呢
[00:16:57.880 --> 00:16:59.440]  原來有原因
[00:16:59.440 --> 00:17:01.720]  他特別去確認一樣東西
[00:17:01.720 --> 00:17:03.040]  他說神啊
[00:17:03.040 --> 00:17:05.840]  祢應許過我們的先祖
[00:17:05.840 --> 00:17:07.840]  將地賜給我們
[00:17:07.840 --> 00:17:09.440]  特別是很長一段
[00:17:09.440 --> 00:17:11.440]  就是說這個地要賜給我們
[00:17:11.440 --> 00:17:12.560]  記不記得我剛才說
[00:17:12.560 --> 00:17:14.120]  他們亡了國
[00:17:14.120 --> 00:17:17.080]  但現在他們回歸自己的故土
[00:17:17.080 --> 00:17:19.560]  但這個地方仍然不是屬於他們的
[00:17:19.560 --> 00:17:21.320]  是屬於波斯王朝
[00:17:21.320 --> 00:17:22.720]  但他就要去確信
[00:17:22.720 --> 00:17:24.720]  其實這個地是屬於我們
[00:17:24.720 --> 00:17:26.880]  這個地方是我們所擁有
[00:17:26.880 --> 00:17:30.280]  因為是祢應許過給阿伯拉罕
[00:17:30.280 --> 00:17:32.880]  這個是在困境當中
[00:17:32.880 --> 00:17:35.720]  去拿到這個信心
[00:17:35.720 --> 00:17:39.960]  這一段的經文其實都在影響他們今天
[00:17:39.960 --> 00:17:42.440]  大家知道現在有以色列這個國家
[00:17:42.440 --> 00:17:43.680]  可能大家都不是很熟悉
[00:17:43.680 --> 00:17:48.800]  以色列那時經常跟巴勒斯坦人對峙
[00:17:48.800 --> 00:17:52.520]  現在他們有時候有很多衝突
[00:17:52.520 --> 00:17:54.880]  現在有巴勒斯坦自治區是什麼意思呢
[00:17:54.880 --> 00:17:56.520]  我舉一個例子大家就會知道
[00:17:56.520 --> 00:17:58.920]  香港的法律其實不是很公平的
[00:17:58.920 --> 00:18:00.360]  叫逆權侵佔
[00:18:00.360 --> 00:18:01.880]  大家知道什麼叫逆權侵佔嗎
[00:18:01.880 --> 00:18:03.400]  你有一塊地
[00:18:03.400 --> 00:18:05.120]  恒基都死了
[00:18:05.120 --> 00:18:08.000]  輸了給老人家
[00:18:08.000 --> 00:18:10.560]  如果他霸佔了你這個地
[00:18:10.560 --> 00:18:12.240]  這十幾年裡面
[00:18:12.240 --> 00:18:14.480]  你沒有採取任何的行動
[00:18:14.480 --> 00:18:15.640]  你沒有發過警告信
[00:18:15.640 --> 00:18:16.680]  什麼都沒有的時候
[00:18:16.680 --> 00:18:18.120]  到時候你要收回這個地
[00:18:18.120 --> 00:18:19.840]  他就說我住了這麼多年
[00:18:19.840 --> 00:18:21.280]  所以這個地是屬於我的
[00:18:21.280 --> 00:18:22.920]  香港有這條什麼法例
[00:18:22.920 --> 00:18:24.240]  我舉一個例子
[00:18:24.240 --> 00:18:25.840]  你去外國工作
[00:18:25.840 --> 00:18:28.480]  你的房子丟空了
[00:18:28.480 --> 00:18:29.600]  當作在林村
[00:18:29.600 --> 00:18:30.840]  被人包格
[00:18:30.840 --> 00:18:31.560]  進去了
[00:18:31.560 --> 00:18:33.320]  他不是包你偷你的東西
[00:18:33.320 --> 00:18:34.440]  他還進去住
[00:18:34.440 --> 00:18:35.480]  因為沒有人在
[00:18:35.480 --> 00:18:36.560]  他住了十年
[00:18:36.560 --> 00:18:37.600]  你十年之後回來的時候
[00:18:37.600 --> 00:18:38.920]  喂 你做什麼
[00:18:38.920 --> 00:18:39.680]  為什麼住我的房子
[00:18:39.680 --> 00:18:40.320]  我說你要走
[00:18:40.320 --> 00:18:40.960]  然後跟他說
[00:18:40.960 --> 00:18:42.240]  我住了十年你為什麼要我走
[00:18:42.240 --> 00:18:43.360]  這房子是屬於我的
[00:18:43.360 --> 00:18:44.760]  有很多爭拗
[00:18:44.760 --> 00:18:46.920]  所以為什麼那時巴勒斯坦人就是這樣
[00:18:46.920 --> 00:18:50.600]  因為以色列人亡國
[00:18:50.600 --> 00:18:52.360]  被趕散到不同的地方
[00:18:52.360 --> 00:18:54.240]  當時的阿拉伯人就住在這裡
[00:18:54.240 --> 00:18:55.880]  後來1948年復國的時候
[00:18:55.880 --> 00:18:57.320]  就要趕這幫人走
[00:18:57.320 --> 00:18:58.840]  所以結果就有很多的爭拗
[00:18:58.840 --> 00:19:00.000]  後來終於說好了
[00:19:00.000 --> 00:19:01.320]  就給你一個自治區
[00:19:01.320 --> 00:19:02.920]  將一部分的地方給他們
[00:19:02.920 --> 00:19:04.400]  如果你現在去以色列的時候
[00:19:04.400 --> 00:19:08.200]  耶利哥是屬於那些巴勒斯坦人管的
[00:19:08.200 --> 00:19:10.560]  還有百里行城
[00:19:10.560 --> 00:19:12.880]  都是屬於那幫人來管的
[00:19:12.880 --> 00:19:14.680]  所以百里行城其實是很差的
[00:19:14.680 --> 00:19:16.960]  他們也不要讓你管
[00:19:16.960 --> 00:19:18.960]  這一幫人他們祈禱的是什麼
[00:19:18.960 --> 00:19:20.600]  他們很肯定一件事
[00:19:20.600 --> 00:19:23.760]  今天這個地圖雖然現在是波斯王朝所擁有
[00:19:23.760 --> 00:19:25.360]  但是屬於我們的
[00:19:25.360 --> 00:19:26.800]  還有一樣東西很重要
[00:19:26.800 --> 00:19:28.440]  他說神啊你是公義的
[00:19:28.440 --> 00:19:29.240]  你揀選
[00:19:29.240 --> 00:19:30.640]  不是無緣無故
[00:19:30.640 --> 00:19:33.160]  這裡要跟大家澄清
[00:19:33.160 --> 00:19:35.280]  我們要得救的是沒有什麼條件
[00:19:35.280 --> 00:19:36.480]  唯一的條件就是
[00:19:36.480 --> 00:19:38.960]  我們誠心認罪悔改
[00:19:38.960 --> 00:19:40.200]  歸向神
[00:19:40.200 --> 00:19:43.520]  神不會論你做了多少好事
[00:19:43.520 --> 00:19:44.800]  或者你的學歷
[00:19:44.800 --> 00:19:45.960]  你的社會地位
[00:19:45.960 --> 00:19:47.520]  我們真心悔改
[00:19:47.520 --> 00:19:49.040]  神就可以接納我們
[00:19:49.040 --> 00:19:50.480]  得救是給每一個人
[00:19:50.480 --> 00:19:52.480]  但是給神特別的祝福
[00:19:52.480 --> 00:19:54.480]  神特別的揀選
[00:19:54.480 --> 00:19:56.480]  當然是有神的主權
[00:19:56.480 --> 00:19:58.600]  但是神不是無法無天的
[00:19:58.600 --> 00:19:59.480]  我喜歡這樣就這樣
[00:19:59.480 --> 00:19:59.920]  不是
[00:19:59.920 --> 00:20:01.160]  神是公義的
[00:20:01.160 --> 00:20:03.040]  如果那個人去愛神
[00:20:03.040 --> 00:20:04.200]  尊重神
[00:20:04.200 --> 00:20:06.200]  神就會特別的去賜福他
[00:20:06.200 --> 00:20:07.720]  所以說到神你是公義的
[00:20:07.720 --> 00:20:08.480]  為什麼呢
[00:20:08.480 --> 00:20:12.040]  亞伯拉罕在你面前是心裡誠實的
[00:20:12.040 --> 00:20:13.760]  這個心裡誠實代表了
[00:20:13.760 --> 00:20:16.120]  神是看到亞伯拉罕
[00:20:16.120 --> 00:20:17.600]  是對他有信心
[00:20:17.600 --> 00:20:18.960]  是忠心依他
[00:20:18.960 --> 00:20:21.520]  大家不要忘記亞伯拉罕七十多高齡的時候
[00:20:21.520 --> 00:20:23.880]  被呼召離開一個繁榮的城市
[00:20:23.880 --> 00:20:25.880]  但是他甘心的信服
[00:20:25.880 --> 00:20:27.200]  他獨一的兒子
[00:20:27.200 --> 00:20:28.840]  他都願意的來獻上
[00:20:28.840 --> 00:20:30.640]  所以神特別的來祝福他
[00:20:30.640 --> 00:20:32.240]  絕對不是無緣無故
[00:20:32.240 --> 00:20:33.760]  所以說到神你是公義的
[00:20:33.760 --> 00:20:35.440]  因為他心裡誠實
[00:20:35.440 --> 00:20:37.000]  所以求神你要幫助我們
[00:20:37.000 --> 00:20:39.720]  我們得救是悔改
[00:20:39.720 --> 00:20:42.760]  但是你要蒙神特別的來祝福
[00:20:42.760 --> 00:20:44.080]  你都要檢視
[00:20:44.080 --> 00:20:46.080]  你自己和神的關係是怎樣
[00:20:46.080 --> 00:20:49.880]  今天如果我們又不親近神
[00:20:49.880 --> 00:20:53.600]  又不好的來祝福他的時候
[00:20:53.600 --> 00:20:56.000]  你就說神你要特別祝福我的時候
[00:20:56.000 --> 00:20:57.280]  如果神這樣做的時候
[00:20:57.280 --> 00:20:58.920]  是神公義的
[00:20:58.920 --> 00:21:00.360]  所以求神你要幫助我們
[00:21:00.360 --> 00:21:01.000]  好了
[00:21:01.000 --> 00:21:04.760]  亞伯拉罕的應許成為他的信心
[00:21:04.760 --> 00:21:08.920]  接著他就講論神恩典的倦由
[00:21:08.920 --> 00:21:12.200]  特別很長的經文九到第十五節
[00:21:12.200 --> 00:21:15.400]  是講述他們是怎樣離開埃及
[00:21:15.400 --> 00:21:17.880]  在曠野裡蒙神的祝福
[00:21:17.880 --> 00:21:21.280]  在我筆記裡列了很多段的詩篇
[00:21:21.280 --> 00:21:22.280]  你留意一下
[00:21:22.280 --> 00:21:28.440]  這些詩篇都是不斷重複他們過去出埃及的歷史
[00:21:28.440 --> 00:21:32.280]  原來以色列民族裡出埃及對他們來說是很重要的
[00:21:32.280 --> 00:21:34.440]  這裡是在經歷神的祝福
[00:21:34.440 --> 00:21:36.760]  他們為什麼不斷要重複呢
[00:21:36.760 --> 00:21:39.280]  就是讓新的一個世代的人
[00:21:39.280 --> 00:21:41.680]  不會忘記神過去的歷史
[00:21:41.680 --> 00:21:43.040]  正如很簡單舉個例子
[00:21:43.040 --> 00:21:44.000]  冥恩堂
[00:21:44.000 --> 00:21:45.800]  如果你這幾年來的時候
[00:21:45.800 --> 00:21:48.480]  有人都說穆斯林又再重複
[00:21:48.480 --> 00:21:51.160]  我會不斷去講我們冥恩堂的歷史
[00:21:51.160 --> 00:21:54.200]  我們在86年開始其實只有幾個人
[00:21:54.200 --> 00:21:56.200]  我們有幾個很重要的環節
[00:21:56.200 --> 00:22:00.000]  97年的時候我們買了我們的地方
[00:22:00.000 --> 00:22:01.640]  因為現在幼稚園快要倒閉
[00:22:01.640 --> 00:22:02.920]  我們只有200人左右
[00:22:02.920 --> 00:22:04.640]  大部分是學生和婦女
[00:22:04.640 --> 00:22:07.040]  但是我們買的地方是900萬加100萬裝修
[00:22:07.040 --> 00:22:08.000]  一千萬
[00:22:08.000 --> 00:22:11.040]  這是一個很特別的事
[00:22:11.040 --> 00:22:12.720]  後來我們不夠地方用的時候
[00:22:12.720 --> 00:22:14.480]  大家知不知道我們什麼時候來到這裡
[00:22:14.480 --> 00:22:16.240]  我們是04年
[00:22:16.240 --> 00:22:18.520]  來到這裡已經10年了
[00:22:18.520 --> 00:22:20.320]  為什麼呢
[00:22:20.320 --> 00:22:23.040]  就是我們用了一百多天的禁食禱告
[00:22:23.040 --> 00:22:25.560]  我們那時候沒有地方去聚會
[00:22:25.560 --> 00:22:26.360]  不夠地方
[00:22:26.360 --> 00:22:27.840]  我們用一百多天禁食禱告的時候
[00:22:27.840 --> 00:22:29.200]  我們有了這個地方
[00:22:29.200 --> 00:22:30.480]  兩年之後
[00:22:30.480 --> 00:22:35.320]  我們有我們的停車場來做我們的教會
[00:22:35.320 --> 00:22:36.840]  為什麼要提這些
[00:22:36.840 --> 00:22:38.840]  就是鼓勵弟兄姊妹
[00:22:38.840 --> 00:22:42.560]  其實面對前面的挑戰是更大的
[00:22:42.560 --> 00:22:44.920]  但是回顧過去的歷史
[00:22:44.920 --> 00:22:47.720]  神可以在過去的歷史裡面祝福我們
[00:22:47.720 --> 00:22:48.560]  這樣也行
[00:22:48.560 --> 00:22:49.760]  你想想當年200人
[00:22:49.760 --> 00:22:51.760]  我們買一千萬的物業
[00:22:51.760 --> 00:22:53.440]  大家如果知道
[00:22:53.440 --> 00:22:54.760]  去年我們買了
[00:22:54.760 --> 00:22:56.560]  知不知道多少錢
[00:22:56.560 --> 00:22:58.560]  二千九百多萬我們買了
[00:22:58.560 --> 00:23:00.880]  我們賺了二千萬大家不是很興奮嗎
[00:23:00.880 --> 00:23:02.320]  很大件事
[00:23:02.320 --> 00:23:04.080]  我們竇潤這麼小的地方
[00:23:04.080 --> 00:23:05.440]  都賣二千萬
[00:23:05.440 --> 00:23:08.840]  我們不要忘記2016年我們可能沒有了
[00:23:08.840 --> 00:23:11.240]  領匯會收回我們的地方也說不定
[00:23:11.240 --> 00:23:14.280]  我們要找一個大的地方來聚會的時候
[00:23:14.280 --> 00:23:16.120]  那個是用什麼的數字
[00:23:16.120 --> 00:23:17.600]  是一個天文數字
[00:23:17.600 --> 00:23:18.800]  哇 那怎麼辦
[00:23:18.800 --> 00:23:20.040]  但是如果我想一想
[00:23:20.040 --> 00:23:21.920]  二百人都可以一千萬
[00:23:21.920 --> 00:23:24.400]  現在我們又當它是千二人聚會
[00:23:24.400 --> 00:23:25.800]  我們可以有多少萬
[00:23:25.800 --> 00:23:26.880]  那你就計算這個數字
[00:23:26.880 --> 00:23:28.240]  啊 那我們又有信心了
[00:23:28.240 --> 00:23:29.080]  是不是這麼想
[00:23:29.080 --> 00:23:31.640]  這個就是從歷史裡面去看而已
[00:23:31.640 --> 00:23:32.880]  那為什麼我們會有這個地方
[00:23:32.880 --> 00:23:34.000]  因為我們有禁食禱告
[00:23:34.000 --> 00:23:35.160]  我們有百多天
[00:23:35.160 --> 00:23:37.000]  那大家就努力去禱告
[00:23:37.000 --> 00:23:38.280]  就會經歷到神
[00:23:38.280 --> 00:23:41.600]  原來是透過歷史去看回今天
[00:23:41.600 --> 00:23:43.680]  所以以色列人特別強調
[00:23:43.680 --> 00:23:46.000]  他們在出埃及的歷史裡面
[00:23:46.000 --> 00:23:47.520]  這個歷史裡面第一點
[00:23:47.520 --> 00:23:50.600]  去看到神是體恤他們的苦情
[00:23:50.600 --> 00:23:51.360]  我們一起來讀
[00:23:51.360 --> 00:23:53.680]  聖經第九章第九第十兩節
[00:23:53.680 --> 00:23:55.200]  我們一起來讀出
[00:23:55.200 --> 00:23:59.840]  「你曾看見我們列祖在埃及所受的困苦
[00:23:59.840 --> 00:24:03.080]  誰聽他們在紅海邊的哀求
[00:24:03.080 --> 00:24:05.120]  就施行神蹟騎士
[00:24:05.120 --> 00:24:07.680]  在法老和他一切臣服
[00:24:07.680 --> 00:24:10.480]  並他國中的眾民身上
[00:24:10.480 --> 00:24:12.240]  你也得了名聲
[00:24:12.240 --> 00:24:13.960]  正如今天一樣
[00:24:13.960 --> 00:24:19.440]  因為你知道他們向我們列祖行事狂奧」
[00:24:19.440 --> 00:24:21.000]  你留意幾個動詞
[00:24:21.000 --> 00:24:22.680]  看見
[00:24:22.680 --> 00:24:24.600]  誰聽他們的哀求
[00:24:24.600 --> 00:24:26.600]  你施行神蹟騎士
[00:24:26.600 --> 00:24:28.920]  這個也是在幫他們面對今天的
[00:24:28.920 --> 00:24:32.240]  他們仍然被波斯的人壓迫
[00:24:32.240 --> 00:24:34.440]  他們仍然在困苦當中
[00:24:34.440 --> 00:24:36.000]  神說你看看
[00:24:36.000 --> 00:24:38.000]  你看到我們怎樣
[00:24:38.000 --> 00:24:40.640]  你也同樣有誰聽我們的哀求
[00:24:40.640 --> 00:24:42.200]  但也會想起
[00:24:42.200 --> 00:24:45.680]  當日他們的先祖有被迫害的時候
[00:24:45.680 --> 00:24:47.720]  神就施行神蹟騎士
[00:24:47.720 --> 00:24:49.880]  顯出他的大能和大愛
[00:24:49.880 --> 00:24:52.280]  十災在那時候是空前的
[00:24:52.280 --> 00:24:55.640]  從來沒有試過有這樣的神蹟出現
[00:24:55.640 --> 00:24:57.840]  結果強大的埃及帝國
[00:24:57.840 --> 00:24:59.760]  很無奈很不願意
[00:24:59.760 --> 00:25:01.360]  都要釋放這班人走
[00:25:01.360 --> 00:25:03.520]  因為這班是廉價勞工
[00:25:03.520 --> 00:25:04.640]  這班人走了之後
[00:25:04.640 --> 00:25:07.840]  對他們國家的經濟生產有很大影響
[00:25:07.840 --> 00:25:09.480]  但是很無奈
[00:25:09.480 --> 00:25:12.520]  神也因為這個緣故而得著名聲
[00:25:12.520 --> 00:25:16.600]  其他外邦人都來害怕這位神
[00:25:16.600 --> 00:25:19.120]  所以神要看出他們的苦情
[00:25:19.120 --> 00:25:21.720]  但接著開路來拯救
[00:25:21.720 --> 00:25:22.880]  大家知道
[00:25:22.880 --> 00:25:26.880]  當我們來面對紅海的時候
[00:25:26.880 --> 00:25:29.240]  但是埃及的軍兵追來
[00:25:29.240 --> 00:25:30.400]  前無去路
[00:25:30.400 --> 00:25:31.680]  後有追兵
[00:25:31.680 --> 00:25:33.160]  神怎樣來工作呢?
[00:25:33.160 --> 00:25:35.160]  我們一起來讀第十一節
[00:25:35.160 --> 00:25:39.320]  「你又在我們列祖面前把海分開
[00:25:39.320 --> 00:25:42.440]  使他們在海中行走乾地
[00:25:42.440 --> 00:25:45.760]  將追趕他們的人拋在深海
[00:25:45.760 --> 00:25:49.040]  如石頭拋在大水中」
[00:25:49.040 --> 00:25:52.240]  神透過摩西擊打紅海的水 水被分開
[00:25:52.240 --> 00:25:55.600]  於是他們可以過紅海
[00:25:55.600 --> 00:25:59.400]  但後來以埃及的軍兵追下去的時候
[00:25:59.400 --> 00:26:01.440]  紅海的水再一次復合
[00:26:01.440 --> 00:26:03.040]  水染七軍
[00:26:03.040 --> 00:26:04.120]  神來拯救
[00:26:04.120 --> 00:26:05.600]  這是奇妙的拯救
[00:26:05.600 --> 00:26:07.480]  神就可以來拯救我們
[00:26:07.480 --> 00:26:10.480]  接著神怎樣來保護引導他們呢?
[00:26:10.480 --> 00:26:13.840]  我們來讀第九章第十二節
[00:26:13.840 --> 00:26:17.400]  「並且白晝用雲柱引導他們
[00:26:17.400 --> 00:26:21.320]  黑夜用火柱照亮他們當行的路」
[00:26:47.400 --> 00:26:50.840]  這段影片的內容不代表本台立場
[00:26:50.840 --> 00:26:52.400]  但如果大家有興趣的話
[00:26:52.400 --> 00:26:54.040]  可以在留言區留言
[00:26:54.040 --> 00:26:57.240]  這段影片的內容不代表本台立場
[00:26:57.240 --> 00:26:59.240]  但如果大家有興趣的話
[00:26:59.240 --> 00:27:01.240]  可以在留言區留言
[00:27:01.240 --> 00:27:03.240]  這段影片的內容不代表本台立場
[00:27:03.240 --> 00:27:05.240]  但如果大家有興趣的話
[00:27:05.240 --> 00:27:07.240]  可以在留言區留言
[00:27:07.240 --> 00:27:09.240]  這段影片的內容不代表本台立場
[00:27:09.240 --> 00:27:11.240]  但如果大家有興趣的話
[00:27:11.240 --> 00:27:13.240]  可以在留言區留言
[00:27:13.240 --> 00:27:15.240]  這段影片的內容不代表本台立場
[00:27:15.240 --> 00:27:17.240]  但如果大家有興趣的話
[00:27:17.240 --> 00:27:19.240]  可以在留言區留言
[00:27:47.240 --> 00:27:49.240]  這段影片的內容不代表本台立場
[00:27:49.240 --> 00:27:51.240]  但如果大家有興趣的話
[00:27:51.240 --> 00:27:53.240]  可以在留言區留言
[00:27:53.240 --> 00:27:55.240]  這段影片的內容不代表本台立場
[00:27:55.240 --> 00:27:57.240]  但如果大家有興趣的話
[00:27:57.240 --> 00:27:59.240]  可以在留言區留言
[00:27:59.240 --> 00:28:01.240]  這段影片的內容不代表本台立場
[00:28:01.240 --> 00:28:03.240]  但如果大家有興趣的話
[00:28:03.240 --> 00:28:05.240]  可以在留言區留言
[00:28:05.240 --> 00:28:07.240]  這段影片的內容不代表本台立場
[00:28:07.240 --> 00:28:09.240]  但如果大家有興趣的話
[00:28:09.240 --> 00:28:11.240]  可以在留言區留言
[00:28:11.240 --> 00:28:13.240]  這段影片的內容不代表本台立場
[00:28:13.240 --> 00:28:15.240]  但如果大家有興趣的話
[00:28:15.240 --> 00:28:17.240]  可以在留言區留言
[00:28:17.240 --> 00:28:19.240]  這段影片的內容不代表本台立場
[00:28:19.240 --> 00:28:21.240]  但如果大家有興趣的話
[00:28:21.240 --> 00:28:23.240]  可以在留言區留言
[00:28:23.240 --> 00:28:25.240]  這段影片的內容不代表本台立場
[00:28:25.240 --> 00:28:27.240]  但如果大家有興趣的話
[00:28:27.240 --> 00:28:29.240]  可以在留言區留言
[00:28:29.240 --> 00:28:31.240]  這段影片的內容不代表本台立場
[00:28:31.240 --> 00:28:33.240]  但如果大家有興趣的話
[00:28:33.240 --> 00:28:35.240]  可以在留言區留言
[00:28:35.240 --> 00:28:37.240]  這段影片的內容不代表本台立場
[00:28:37.240 --> 00:28:39.240]  但如果大家有興趣的話
[00:28:39.240 --> 00:28:41.240]  可以在留言區留言
[00:28:41.240 --> 00:28:43.240]  這段影片的內容不代表本台立場
[00:28:43.240 --> 00:28:45.240]  但如果大家有興趣的話
[00:28:45.240 --> 00:28:47.240]  可以在留言區留言
[00:28:47.240 --> 00:28:49.240]  這段影片的內容不代表本台立場
[00:28:49.240 --> 00:28:51.240]  但如果大家有興趣的話
[00:28:51.240 --> 00:28:53.240]  可以在留言區留言
[00:28:53.240 --> 00:28:55.240]  這段影片的內容不代表本台立場
[00:28:55.240 --> 00:28:57.240]  但如果大家有興趣的話
[00:28:57.240 --> 00:28:59.240]  可以在留言區留言
[00:28:59.240 --> 00:29:01.240]  這段影片的內容不代表本台立場
[00:29:01.240 --> 00:29:03.240]  但如果大家有興趣的話
[00:29:03.240 --> 00:29:05.240]  可以在留言區留言
[00:29:05.240 --> 00:29:07.240]  這段影片的內容不代表本台立場
[00:29:07.240 --> 00:29:09.240]  但如果大家有興趣的話
[00:29:09.240 --> 00:29:11.240]  可以在留言區留言
[00:29:11.240 --> 00:29:13.240]  這段影片的內容不代表本台立場
[00:29:13.240 --> 00:29:15.240]  但如果大家有興趣的話
[00:29:15.240 --> 00:29:17.240]  可以在留言區留言
[00:29:17.240 --> 00:29:19.240]  這段影片的內容不代表本台立場
[00:29:19.240 --> 00:29:21.240]  但如果大家有興趣的話
[00:29:21.240 --> 00:29:23.240]  可以在留言區留言
[00:29:23.240 --> 00:29:25.240]  這段影片的內容不代表本台立場
[00:29:25.240 --> 00:29:27.240]  但如果大家有興趣的話
[00:29:27.240 --> 00:29:29.240]  可以在留言區留言
[00:29:29.240 --> 00:29:31.240]  這段影片的內容不代表本台立場
[00:29:31.240 --> 00:29:33.240]  但如果大家有興趣的話
[00:29:33.240 --> 00:29:35.240]  可以在留言區留言
[00:29:35.240 --> 00:29:37.240]  這段影片的內容不代表本台立場
[00:29:37.240 --> 00:29:39.240]  但如果大家有興趣的話
[00:29:39.240 --> 00:29:41.240]  可以在留言區留言
[00:29:41.240 --> 00:29:43.240]  這段影片的內容不代表本台立場
[00:29:43.240 --> 00:29:45.240]  但如果大家有興趣的話
[00:29:45.240 --> 00:29:47.240]  可以在留言區留言
[00:29:47.240 --> 00:29:49.240]  這段影片的內容不代表本台立場
[00:29:49.240 --> 00:29:51.240]  但如果大家有興趣的話
[00:29:51.240 --> 00:29:53.240]  可以在留言區留言
[00:29:53.240 --> 00:29:55.240]  這段影片的內容不代表本台立場
[00:29:55.240 --> 00:29:57.240]  但如果大家有興趣的話
[00:29:57.240 --> 00:29:59.240]  可以在留言區留言
[00:29:59.240 --> 00:30:01.240]  這段影片的內容不代表本台立場
[00:30:01.240 --> 00:30:03.240]  但如果大家有興趣的話
[00:30:03.240 --> 00:30:05.240]  可以在留言區留言
[00:30:05.240 --> 00:30:07.240]  這段影片的內容不代表本台立場
[00:30:07.240 --> 00:30:09.240]  但如果大家有興趣的話
[00:30:09.240 --> 00:30:11.240]  可以在留言區留言
[00:30:11.240 --> 00:30:13.240]  這段影片的內容不代表本台立場
[00:30:13.240 --> 00:30:15.240]  但如果大家有興趣的話
[00:30:15.240 --> 00:30:17.240]  可以在留言區留言
[00:30:17.240 --> 00:30:19.240]  這段影片的內容不代表本台立場
[00:30:19.240 --> 00:30:21.240]  但如果大家有興趣的話
[00:30:21.240 --> 00:30:23.240]  可以在留言區留言
[00:30:23.240 --> 00:30:25.240]  這段影片的內容不代表本台立場
[00:30:25.240 --> 00:30:27.240]  但如果大家有興趣的話
[00:30:27.240 --> 00:30:29.240]  可以在留言區留言
[00:30:29.240 --> 00:30:31.240]  這段影片的內容不代表本台立場
[00:30:31.240 --> 00:30:33.240]  但如果大家有興趣的話
[00:30:33.240 --> 00:30:35.240]  可以在留言區留言
[00:30:35.240 --> 00:30:37.240]  這段影片的內容不代表本台立場
[00:30:37.240 --> 00:30:39.240]  但如果大家有興趣的話
[00:30:39.240 --> 00:30:41.240]  可以在留言區留言
[00:30:41.240 --> 00:30:43.240]  這段影片的內容不代表本台立場
[00:30:43.240 --> 00:30:45.240]  但如果大家有興趣的話
