
[00:00:00.000 --> 00:00:05.620]  今日的題目是《亂世信徒》
[00:24:21.320 --> 00:24:26.320]  他特別在文化大革命裡被迫害
[00:24:26.320 --> 00:24:30.320]  他被稱為中國教會的鐵人
[00:24:30.320 --> 00:24:33.320]  他因為在1955年被捕
[00:24:33.320 --> 00:24:37.320]  因為他不願意加入三字教會
[00:24:37.320 --> 00:24:40.320]  被判監15年
[00:24:40.320 --> 00:24:42.320]  他進了監獄裡
[00:24:42.320 --> 00:24:44.320]  他聽到他的太太
[00:24:44.320 --> 00:24:49.320]  因為他被捕的原因受苦
[00:24:49.320 --> 00:24:52.320]  所以當時他一時軟弱
[00:24:52.320 --> 00:25:00.320]  他簽了一個同意書
[00:25:00.320 --> 00:25:02.320]  表示自己是錯的
[00:25:02.320 --> 00:25:04.320]  當他被釋放出來的時候
[00:25:04.320 --> 00:25:06.320]  心裡很不安
[00:25:06.320 --> 00:25:10.320]  他在以後的日子裡
[00:25:10.320 --> 00:25:13.320]  寫下他這段時間的經歷
[00:25:13.320 --> 00:25:15.320]  他說在這段時間
[00:25:15.320 --> 00:25:18.320]  他覺得自己是彼得
[00:25:18.320 --> 00:25:21.320]  曾經三次不認主
[00:25:21.320 --> 00:25:24.320]  他一直良心不安
[00:25:24.320 --> 00:25:31.320]  直至他回到監獄裡
[00:25:31.320 --> 00:25:32.320]  跟那些人說
[00:25:32.320 --> 00:25:37.320]  我願意推翻我以前的confession
[00:25:37.320 --> 00:25:40.320]  我願意回來坐牢
[00:25:40.320 --> 00:25:46.320]  接著他坐了22年牢
[00:25:46.320 --> 00:25:52.320]  而他太太也被判監獄15年
[00:25:52.320 --> 00:25:55.320]  他太太在1973年被釋放
[00:25:55.320 --> 00:25:58.320]  他太太的眼睛已經瞎了
[00:25:58.320 --> 00:26:03.320]  王明道牧師在1979年被釋放
[00:26:03.320 --> 00:26:06.320]  他當時已經非常虛弱
[00:26:06.320 --> 00:26:09.320]  牙齒全部脫落
[00:26:09.320 --> 00:26:14.320]  眼睛的視力也非常衰退
[00:26:14.320 --> 00:26:16.320]  包括他自己的聽力
[00:26:16.320 --> 00:26:21.320]  但他仍然沒有停止傳道的福音
[00:26:21.320 --> 00:26:25.320]  他去了上海跟兒子一起住
[00:26:25.320 --> 00:26:28.320]  一直在上海傳福音
[00:26:28.320 --> 00:26:33.320]  直到1991年去世那段時間
[00:26:33.320 --> 00:26:36.320]  他91歲
[00:26:36.320 --> 00:26:41.320]  他太太在1992年過世
[00:26:41.320 --> 00:26:49.320]  神為何如此看顧我們中國的民族
[00:26:49.320 --> 00:26:52.320]  我覺得這群pastors
[00:26:52.320 --> 00:26:55.320]  他們做了很大的犧牲
[00:26:55.320 --> 00:26:57.320]  做了很大的貢獻
[00:26:57.320 --> 00:26:59.320]  還有一個最近的
[00:26:59.320 --> 00:27:01.320]  大概在2013年
[00:27:01.320 --> 00:27:03.320]  兩年前過世的
[00:27:03.320 --> 00:27:05.320]  是我們廣東人
[00:27:05.320 --> 00:27:07.320]  叫林獻高
[00:27:07.320 --> 00:27:13.320]  他在廣東廣州設立了一個教會
[00:27:13.320 --> 00:27:16.320]  叫大馬站的教會
[00:27:16.320 --> 00:27:20.320]  他也在監牢裡坐了二十年牢
[00:27:20.320 --> 00:27:22.320]  在他坐牢的期間
[00:27:22.320 --> 00:27:24.320]  他太太過世了
[00:27:24.320 --> 00:27:27.320]  在大馬站這個教會裡
[00:27:27.320 --> 00:27:31.320]  大概有四千人之多
[00:27:31.320 --> 00:27:33.320]  其中一句名言
[00:27:33.320 --> 00:27:38.320]  「逼伯多,增長更多」
[00:27:38.320 --> 00:27:42.320]  「逼伯多,增長更多」
[00:27:42.320 --> 00:27:44.320]  他在2013年過世
[00:27:44.320 --> 00:27:46.320]  他88歲
[00:27:46.320 --> 00:27:50.320]  剛才我們看到
[00:27:50.320 --> 00:27:52.320]  但耶利這三位朋友
[00:27:52.320 --> 00:27:55.320]  他們為何有這麼強的信念
[00:27:55.320 --> 00:27:56.320]  相信神的能力
[00:27:56.320 --> 00:27:58.320]  因為他們知道
[00:27:58.320 --> 00:28:02.320]  神如何將這些以色列民
[00:28:02.320 --> 00:28:04.320]  從埃及帝系
[00:28:04.320 --> 00:28:06.320]  帶到英許之地
[00:28:06.320 --> 00:28:10.320]  他們一直在歷史裡看到神的能力
[00:28:10.320 --> 00:28:12.320]  其實我們今天
[00:28:12.320 --> 00:28:16.320]  在我們自己民族的歷史裡
[00:28:16.320 --> 00:28:19.320]  我們也看到神的能力
[00:28:19.320 --> 00:28:22.320]  我們也看到神的能力
[00:28:22.320 --> 00:28:26.320]  其實耶穌早就跟我們說
[00:28:26.320 --> 00:28:28.320]  我們在這個世界裡
[00:28:28.320 --> 00:28:30.320]  我們必有苦難
[00:28:30.320 --> 00:28:33.320]  我們看看《約翰福音》第16章33節
[00:28:33.320 --> 00:28:35.320]  「我將這些事告訴你們」
[00:28:35.320 --> 00:28:37.320]  「事要叫你們在我裡面有平安」
[00:28:37.320 --> 00:28:39.320]  「在世上你們有苦難」
[00:28:39.320 --> 00:28:41.320]  「但你們可以放心」
[00:28:41.320 --> 00:28:44.320]  「我已經勝過這個世界」
[00:28:44.320 --> 00:28:47.320]  如果有人跟你說
[00:28:47.320 --> 00:28:53.320]  信耶穌有飯吃
[00:28:53.320 --> 00:28:55.320]  信耶穌
[00:28:55.320 --> 00:28:56.320]  信了之後
[00:28:56.320 --> 00:28:58.320]  一切都會有平安
[00:28:58.320 --> 00:29:00.320]  有一帆風順
[00:29:00.320 --> 00:29:02.320]  你千萬不要相信
[00:29:02.320 --> 00:29:04.320]  不是的
[00:29:04.320 --> 00:29:06.320]  主耶穌早就說
[00:29:06.320 --> 00:29:08.320]  凡是我們有這種心智
[00:29:08.320 --> 00:29:10.320]  我們要跟隨主義的時候
[00:29:10.320 --> 00:29:12.320]  因為我們不是屬於這個世界
[00:29:12.320 --> 00:29:14.320]  這個世界一定會恨我們
[00:29:14.320 --> 00:29:16.320]  無論我們做什麼好事
[00:29:16.320 --> 00:29:19.320]  他們都會將這些事扭曲
[00:29:19.320 --> 00:29:21.320]  為什麼呢?
[00:29:21.320 --> 00:29:24.320]  就是因為我們不屬於這個世界
[00:29:24.320 --> 00:29:27.320]  所以今天你在美國的社會裡
[00:29:27.320 --> 00:29:29.320]  其實你看看基督徒
[00:29:29.320 --> 00:29:31.320]  做了多少好事
[00:29:31.320 --> 00:29:33.320]  很多的醫院
[00:29:33.320 --> 00:29:35.320]  大學
[00:29:35.320 --> 00:29:37.320]  包括耶魯大學
[00:29:37.320 --> 00:29:39.320]  包括史丹福大學
[00:29:39.320 --> 00:29:41.320]  包括哈佛大學
[00:29:41.320 --> 00:29:43.320]  一開始的時候都是基督教
[00:29:43.320 --> 00:29:45.320]  基督徒來辦學
[00:29:45.320 --> 00:29:47.320]  你不相信
[00:29:47.320 --> 00:29:49.320]  你自己查一下歷史
[00:29:49.320 --> 00:29:51.320]  為什麼到這個時間
[00:29:51.320 --> 00:29:54.320]  好像這麼反對基督徒呢?
[00:29:54.320 --> 00:29:56.320]  這麼反對基督徒
[00:29:56.320 --> 00:29:59.320]  其實我們不要以為稀奇
[00:29:59.320 --> 00:30:02.320]  因為我們只是不屬於這個世界的時候
[00:30:02.320 --> 00:30:06.320]  這個世界就會無緣無故地恨惡我們
[00:30:06.320 --> 00:30:08.320]  其實耶穌基督早就說了
[00:30:08.320 --> 00:30:10.320]  在這個世界裡面
[00:30:10.320 --> 00:30:12.320]  我們是會有苦難
[00:30:12.320 --> 00:30:14.320]  但是他答應了什麼呢?
[00:30:14.320 --> 00:30:16.320]  我們可以放心
[00:30:16.320 --> 00:30:19.320]  因為他已經勝過這個世界
[00:30:19.320 --> 00:30:21.320]  在中國
[00:30:21.320 --> 00:30:24.320]  福音已經是一千四百多年前
[00:30:24.320 --> 00:30:26.320]  開始扣門
[00:30:26.320 --> 00:30:28.320]  扣我們中國的門
[00:30:28.320 --> 00:30:31.320]  歷代以來有起有跌
[00:30:31.320 --> 00:30:33.320]  甚至有時候我們會發覺
[00:30:33.320 --> 00:30:36.320]  可能基督教或者基督徒已經是消滅了
[00:30:36.320 --> 00:30:38.320]  已經是消失了
[00:30:38.320 --> 00:30:40.320]  在中國的國度裡面
[00:30:40.320 --> 00:30:42.320]  但是我們所信的這位神
[00:30:42.320 --> 00:30:44.320]  祂是無所不能
[00:30:44.320 --> 00:30:47.320]  在人看來是不可能的事
[00:30:47.320 --> 00:30:49.320]  但是在神看來
[00:30:49.320 --> 00:30:51.320]  是凡事都能
[00:30:51.320 --> 00:30:53.320]  我們怎麼會想到
[00:30:53.320 --> 00:30:55.320]  特別是中國的教會
[00:30:55.320 --> 00:30:57.320]  受逼迫的時候
[00:30:57.320 --> 00:30:59.320]  越受逼迫就越來越增長
[00:30:59.320 --> 00:31:01.320]  我們沒辦法相信
[00:31:01.320 --> 00:31:03.320]  我們沒辦法完全了解
[00:31:03.320 --> 00:31:05.320]  我們唯一可以了解的
[00:31:05.320 --> 00:31:07.320]  原來神的手在這裡
[00:31:07.320 --> 00:31:09.320]  神的工作、神的能力
[00:31:09.320 --> 00:31:10.320]  是在我們中間
[00:31:10.320 --> 00:31:12.320]  我們看看《馬達福音》第十九章二十六節
[00:31:12.320 --> 00:31:14.320]  耶穌怎麼說呢?
[00:31:14.320 --> 00:31:16.320]  耶穌看著他們說
[00:31:16.320 --> 00:31:18.320]  在人這是不能的
[00:31:18.320 --> 00:31:20.320]  在神凡事都能
[00:31:20.320 --> 00:31:22.320]  在這段經文
[00:31:22.320 --> 00:31:24.320]  不是說我們相信主之後
[00:31:24.320 --> 00:31:26.320]  我們什麼事情都可以做
[00:31:26.320 --> 00:31:28.320]  不是這樣的意思
[00:31:28.320 --> 00:31:30.320]  其實我們看看這段經文
[00:31:30.320 --> 00:31:32.320]  經文的背景是說到
[00:31:32.320 --> 00:31:35.320]  誰可以得救?
[00:31:35.320 --> 00:31:37.320]  是說到福音的事情
[00:31:37.320 --> 00:31:41.320]  耶穌基督的意思是說
[00:31:41.320 --> 00:31:43.320]  當時的人覺得這樣其實很難
[00:31:43.320 --> 00:31:45.320]  叫那些人信主
[00:31:45.320 --> 00:31:47.320]  因為耶穌基督說
[00:31:47.320 --> 00:31:49.320]  特別是那些有錢的人
[00:31:49.320 --> 00:31:52.320]  難度好像駱駝穿過針眼一樣
[00:31:52.320 --> 00:31:54.320]  那些門徒
[00:31:54.320 --> 00:31:56.320]  那些跟隨者跟耶穌說
[00:31:56.320 --> 00:31:58.320]  這樣很困難
[00:31:58.320 --> 00:32:00.320]  誰可以得救?
[00:32:00.320 --> 00:32:01.320]  誰可以傳福音?
[00:32:01.320 --> 00:32:02.320]  誰可以信主?
[00:32:02.320 --> 00:32:04.320]  但是耶穌基督跟著說
[00:32:04.320 --> 00:32:06.320]  在人看來是不能的事
[00:32:06.320 --> 00:32:08.320]  但是在神是甚麼?
[00:32:08.320 --> 00:32:10.320]  凡事都能
[00:32:10.320 --> 00:32:12.320]  特別是在中國的歷史
[00:32:12.320 --> 00:32:14.320]  在近代的歷史
[00:32:14.320 --> 00:32:16.320]  在文革的時代
[00:32:16.320 --> 00:32:17.320]  多少基督徒是受迫害?
[00:32:17.320 --> 00:32:19.320]  多少教會被關閉?
[00:32:19.320 --> 00:32:22.320]  成為一些民居?
[00:32:22.320 --> 00:32:25.320]  成為一些貨倉?
[00:32:25.320 --> 00:32:29.320]  但是你怎樣可以想到
[00:32:29.320 --> 00:32:31.320]  現在的基督徒
[00:32:31.320 --> 00:32:34.320]  在中國國內
[00:32:34.320 --> 00:32:36.320]  那個影響力
[00:32:36.320 --> 00:32:38.320]  是越來越的巨大
[00:32:38.320 --> 00:32:42.320]  正是因為一群忠於祂的
[00:32:42.320 --> 00:32:44.320]  一群信徒
[00:32:44.320 --> 00:32:49.320]  我們看看撒達拉、米薩和阿伯尼哥
[00:32:49.320 --> 00:32:50.320]  他們的信念
[00:32:50.320 --> 00:32:51.320]  第一個信念是
[00:32:51.320 --> 00:32:54.320]  他們很相信神的能力
[00:32:54.320 --> 00:32:56.320]  第二個信念是
[00:32:56.320 --> 00:33:00.320]  對神的保守充滿了信心
[00:33:00.320 --> 00:33:02.320]  然後在第三章第十七節
[00:33:02.320 --> 00:33:03.320]  在梁耀利書中
[00:33:03.320 --> 00:33:04.320]  他們這樣說
[00:33:04.320 --> 00:33:09.320]  「他也必救我們脫離你的手」
[00:33:09.320 --> 00:33:11.320]  圈著「救我們」這三個字
[00:33:11.320 --> 00:33:15.320]  意思是
[00:33:15.320 --> 00:33:18.320]  「如果這不是我們的時間」
[00:33:18.320 --> 00:33:19.320]  「要死的時候」
[00:33:19.320 --> 00:33:21.320]  「神會保守我們」
[00:33:21.320 --> 00:33:25.320]  其中有一個故事
[00:33:25.320 --> 00:33:30.320]  有一個美國教會的信徒
[00:33:30.320 --> 00:33:31.320]  他聽了之後
[00:33:31.320 --> 00:33:35.320]  說「如果不是你的時間」
[00:33:35.320 --> 00:33:38.320]  「你就不會死的」
[00:33:38.320 --> 00:33:40.320]  他半開玩笑地說
[00:33:40.320 --> 00:33:43.320]  「我今天可以走到十字路口」
[00:33:43.320 --> 00:33:45.320]  「不會被車撞死的」
[00:33:45.320 --> 00:33:47.320]  傳達人聽了之後
[00:33:47.320 --> 00:33:50.320]  半開玩笑地跟他說
[00:33:50.320 --> 00:33:53.320]  「當你站到十字路口的時候」
[00:33:53.320 --> 00:33:55.320]  「可能就是你要死的時間」
[00:33:55.320 --> 00:33:58.320]  重點不是在這裡
[00:33:58.320 --> 00:34:00.320]  重點是
[00:34:00.320 --> 00:34:02.320]  你不要似喊尋
[00:34:02.320 --> 00:34:05.320]  不是說「我相信這位神」
[00:34:05.320 --> 00:34:06.320]  「祂會保守我的」
[00:34:06.320 --> 00:34:09.320]  「今天我走到十字路口」
[00:34:09.320 --> 00:34:11.320]  「車都不會撞到我」
[00:34:11.320 --> 00:34:13.320]  「你千萬不要這樣做」
[00:34:13.320 --> 00:34:15.320]  重點是
[00:34:15.320 --> 00:34:19.320]  當我們活在神的旨意裡的時候
[00:34:19.320 --> 00:34:22.320]  若果沒有神的應許
[00:34:22.320 --> 00:34:26.320]  我們的生命會被祂保存
[00:34:26.320 --> 00:34:28.320]  若果是時候到的時候
[00:34:28.320 --> 00:34:29.320]  我相信
[00:34:29.320 --> 00:34:32.320]  是神的恩典會救我們
[00:34:32.320 --> 00:34:36.320]  其中一個保守的見證
[00:34:36.320 --> 00:34:41.320]  是Billy Graham 葛培里牧師講的
[00:34:41.320 --> 00:34:46.320]  他在這本書叫做《Angels, God's Secret Agents》
[00:34:46.320 --> 00:34:47.320]  在這本書講到
[00:34:47.320 --> 00:34:49.320]  在太平洋的一個島國
[00:34:49.320 --> 00:34:53.320]  叫做萬那道共和國
[00:34:53.320 --> 00:34:58.320]  當時有一個傳教士叫做John Patton
[00:34:58.320 --> 00:35:01.320]  和他的太太
[00:35:01.320 --> 00:35:03.320]  在那個島國傳福音
[00:35:03.320 --> 00:35:07.320]  他們受到很大生命的威脅
[00:35:07.320 --> 00:35:12.320]  聽聞有風聲說
[00:35:12.320 --> 00:35:17.320]  這些土著會過來對他們不利
[00:35:17.320 --> 00:35:18.320]  是真的
[00:35:18.320 --> 00:35:20.320]  有一晚
[00:35:20.320 --> 00:35:25.320]  這些土著來到他們的任務總部
[00:35:25.320 --> 00:35:27.320]  準備放火
[00:35:27.320 --> 00:35:29.320]  迫他們出來
[00:35:29.320 --> 00:35:34.320]  他們可以將傳教士的夫婦殺死
[00:35:34.320 --> 00:35:39.320]  當John Patton和他的妻子知道這件事之後
[00:35:39.320 --> 00:35:42.320]  他們很虔誠地
[00:35:42.320 --> 00:35:45.320]  很狠切地在他們的寓所裡祈禱
[00:35:45.320 --> 00:35:47.320]  求神保守他們
[00:35:47.320 --> 00:35:49.320]  他們一直沒有睡覺
[00:35:49.320 --> 00:35:52.320]  整晚都在這裡祈禱
[00:35:52.320 --> 00:35:54.320]  求神的保守
[00:35:54.320 --> 00:35:56.320]  到第二天早上
[00:35:56.320 --> 00:35:59.320]  為什麼土著的人都離開了呢?
[00:35:59.320 --> 00:36:01.320]  他們感謝神
[00:36:01.320 --> 00:36:03.320]  一年之後
[00:36:03.320 --> 00:36:06.320]  其中一個土著的頭頭
[00:36:06.320 --> 00:36:08.320]  可以說是酋長的頭頭
[00:36:08.320 --> 00:36:10.320]  他信了主
[00:36:10.320 --> 00:36:12.320]  信了主之後
[00:36:12.320 --> 00:36:15.320]  傳教士John Patton就很好奇
[00:36:15.320 --> 00:36:16.320]  就問他
[00:36:16.320 --> 00:36:18.320]  記不記得一年之前
[00:36:18.320 --> 00:36:22.320]  你和你的朋友圍繞著任務總部
[00:36:22.320 --> 00:36:24.320]  想著對我們不利
[00:36:24.320 --> 00:36:26.320]  為什麼我們第二天早上會離開呢?
[00:36:26.320 --> 00:36:28.320]  酋長就跟他說
[00:36:28.320 --> 00:36:33.320]  當日我們去到你的任務總部的時候
[00:36:33.320 --> 00:36:37.320]  我們看到有幾百個手執長劍
[00:36:37.320 --> 00:36:42.320]  穿著很光亮的衣服的大漢
[00:36:42.320 --> 00:36:45.320]  在你的任務總部巡來巡去
[00:36:45.320 --> 00:36:47.320]  巡來巡去
[00:36:47.320 --> 00:36:50.320]  所以我們那些人是害怕了
[00:36:50.320 --> 00:36:54.320]  我們每個人都回家了
[00:36:54.320 --> 00:36:56.320]  原來John Patton知道
[00:36:56.320 --> 00:36:59.320]  當晚神保守了他
[00:36:59.320 --> 00:37:01.320]  其實我們想想
[00:37:01.320 --> 00:37:03.320]  我們在過往的生命裏
[00:37:03.320 --> 00:37:06.320]  神很多次保守了我們的生命
[00:37:06.320 --> 00:37:10.320]  只不過我們沒有細細心去想
[00:37:10.320 --> 00:37:11.320]  有多少次真的
[00:37:11.320 --> 00:37:13.320]  準備要過馬路的時候
[00:37:13.320 --> 00:37:15.320]  又有車輛車過來
[00:37:15.320 --> 00:37:19.320]  好彩大命
[00:37:19.320 --> 00:37:21.320]  有沒有機會?有的
[00:37:21.320 --> 00:37:25.320]  譬如你準備過濕漓的時候
[00:37:25.320 --> 00:37:27.320]  本來是綠燈的
[00:37:27.320 --> 00:37:30.320]  但心裏有個聲音跟你說
[00:37:30.320 --> 00:37:32.320]  等一等
[00:37:32.320 --> 00:37:33.320]  等多兩秒鐘
[00:37:33.320 --> 00:37:35.320]  等一等
[00:37:35.320 --> 00:37:37.320]  突然有大貨車經過
[00:37:37.320 --> 00:37:40.320]  我有這樣的經驗
[00:37:40.320 --> 00:37:41.320]  有個聲音說
[00:37:41.320 --> 00:37:42.320]  等一等
[00:37:42.320 --> 00:37:43.320]  本來我很心急
[00:37:43.320 --> 00:37:46.320]  一到綠燈我就去
[00:37:46.320 --> 00:37:49.320]  那天就等一等
[00:37:49.320 --> 00:37:50.320]  就是那兩秒鐘
[00:37:50.320 --> 00:37:51.320]  就在Freeman
[00:37:51.320 --> 00:37:53.320]  就有一輛大貨車在我前面
[00:37:53.320 --> 00:37:55.320]  它是衝紅燈
[00:37:55.320 --> 00:37:58.320]  我就知道原來是神的保守能力
[00:37:58.320 --> 00:38:00.320]  我也知道一件事
[00:38:00.320 --> 00:38:01.320]  如果不是我的時間
[00:38:01.320 --> 00:38:02.320]  如果不是神的容許
[00:38:02.320 --> 00:38:07.320]  神會繼續容許我存留在地上
[00:38:07.320 --> 00:38:13.320]  所以我們要有一個信念
[00:38:13.320 --> 00:38:17.320]  信念就是神不容許的時候
[00:38:17.320 --> 00:38:22.320]  我們的生命會被神保守和存活
[00:38:22.320 --> 00:38:24.320]  我們在這裏學了什麼功課呢?
[00:38:24.320 --> 00:38:28.320]  就是神在不同的時候
[00:38:28.320 --> 00:38:30.320]  都彰顯了祂的保守大能
[00:38:30.320 --> 00:38:31.320]  我剛才也說了
[00:38:31.320 --> 00:38:33.320]  所以我們學什麼功課呢?
[00:38:33.320 --> 00:38:35.320]  就是我們不要憂心那麼多
[00:38:35.320 --> 00:38:40.320]  要將這些東西懂得交託給神
[00:38:40.320 --> 00:38:42.320]  特別是我們做家長的
[00:38:42.320 --> 00:38:44.320]  我們經常都會憂心那些小朋友
[00:38:44.320 --> 00:38:46.320]  第一,小時候樣子不大
[00:38:46.320 --> 00:38:48.320]  生殖
[00:38:48.320 --> 00:38:50.320]  吃東西又不胖
[00:38:50.320 --> 00:38:52.320]  到他吃胖了又胖了一點
[00:38:52.320 --> 00:38:54.320]  又要害怕
[00:38:54.320 --> 00:38:56.320]  上學了
[00:38:56.320 --> 00:38:57.320]  特別是第一天
[00:38:57.320 --> 00:38:58.320]  第一天上學
[00:38:58.320 --> 00:39:01.320]  幼稚園中間有很多家長
[00:39:01.320 --> 00:39:03.320]  第一天上學
[00:39:03.320 --> 00:39:05.320]  上學後很不捨得
[00:39:05.320 --> 00:39:06.320]  淚流滿面
[00:39:06.320 --> 00:39:08.320]  小朋友又哭了
[00:39:08.320 --> 00:39:09.320]  你又哭了
[00:39:09.320 --> 00:39:14.320]  走了之後又要回去安裝窗戶
[00:39:14.320 --> 00:39:16.320]  看看他怎麼樣
[00:39:16.320 --> 00:39:18.320]  很擔心
[00:39:18.320 --> 00:39:21.320]  叫他們去玩遊戲機
[00:39:21.320 --> 00:39:22.320]  站得太高
[00:39:22.320 --> 00:39:23.320]  很害怕
[00:39:23.320 --> 00:39:24.320]  跌了下來
[00:39:24.320 --> 00:39:25.320]  跌斷腳
[00:39:25.320 --> 00:39:26.320]  傷了手
[00:39:26.320 --> 00:39:27.320]  每天這樣去擔心
[00:39:27.320 --> 00:39:29.320]  老實說
[00:39:29.320 --> 00:39:31.320]  你擔心得多呢?
[00:39:31.320 --> 00:39:32.320]  是不是?
[00:39:32.320 --> 00:39:34.320]  到他長大了
[00:39:34.320 --> 00:39:36.320]  要去上大學
[00:39:36.320 --> 00:39:38.320]  陪他上大學
[00:39:38.320 --> 00:39:41.320]  看著他進入幼稚園
[00:39:41.320 --> 00:39:44.320]  都好像很不放心
[00:39:44.320 --> 00:39:46.320]  到他長大了
[00:39:46.320 --> 00:39:48.320]  管也管不了
[00:39:48.320 --> 00:39:51.320]  唯一的方法就是
[00:39:51.320 --> 00:39:52.320]  交託給神
[00:39:52.320 --> 00:39:54.320]  其中有一個牧師就是這樣
[00:39:54.320 --> 00:39:56.320]  他學會了這個功課
[00:39:56.320 --> 00:39:57.320]  女兒長大了
[00:39:57.320 --> 00:40:00.320]  我怎麼管他都無法管
[00:40:00.320 --> 00:40:01.320]  他要出街
[00:40:01.320 --> 00:40:02.320]  他也要出街
[00:40:02.320 --> 00:40:04.320]  唯一的就是在家
[00:40:04.320 --> 00:40:06.320]  和太太握手為他祈禱
[00:40:06.320 --> 00:40:08.320]  神啊!你保守他吧!
[00:40:08.320 --> 00:40:10.320]  所以我們要學會這個功課
[00:40:10.320 --> 00:40:11.320]  學會這個功課
[00:40:11.320 --> 00:40:15.320]  就是我們要交託給上帝
[00:40:15.320 --> 00:40:18.320]  耶穌基督說過
[00:40:18.320 --> 00:40:23.320]  我們的憂慮不能夠令自己的愁愁增加一刻
[00:40:23.320 --> 00:40:24.320]  所以我們要學會
[00:40:24.320 --> 00:40:28.320]  怎麼去交託給上帝
[00:40:28.320 --> 00:40:30.320]  在聖經裡
[00:40:30.320 --> 00:40:31.320]  亦都是這樣說
[00:40:31.320 --> 00:40:34.320]  在《爾賽亞書》第41章第10節
[00:40:34.320 --> 00:40:36.320]  其實這裡是說
[00:40:36.320 --> 00:40:38.320]  我們要深信神的保守
[00:40:38.320 --> 00:40:41.320]  若果我們的時間還沒有到的時候
[00:40:41.320 --> 00:40:43.320]  我們不需要害怕
[00:40:43.320 --> 00:40:45.320]  因為神會保守
[00:40:45.320 --> 00:40:46.320]  保存我們的性命
[00:40:46.320 --> 00:40:48.320]  直到祂的時間
[00:40:48.320 --> 00:40:51.320]  我們看看《爾賽亞書》第41章第10節
[00:40:51.320 --> 00:40:53.320]  祂說:你不要害怕
[00:40:53.320 --> 00:40:54.320]  因為我與你同在
[00:40:54.320 --> 00:40:55.320]  也不要驚慌
[00:40:55.320 --> 00:40:57.320]  因為我是你的神
[00:40:57.320 --> 00:40:58.320]  我必兼顧你
[00:40:58.320 --> 00:40:59.320]  我必幫助你
[00:40:59.320 --> 00:41:03.320]  我必用我的公義的右手來扶持你
[00:41:03.320 --> 00:41:05.320]  這裡說到
[00:41:05.320 --> 00:41:07.320]  我不知道你現在
[00:41:07.320 --> 00:41:11.320]  或者正在生活在患難的當中
[00:41:11.320 --> 00:41:15.320]  其實這段經文是對我們每一個人來說話
[00:41:15.320 --> 00:41:17.320]  我們不需要害怕
[00:41:17.320 --> 00:41:19.320]  因為我們所信的這位神
[00:41:19.320 --> 00:41:21.320]  祂會與我們同在
[00:41:21.320 --> 00:41:24.320]  我們要學會交託的功課
[00:41:24.320 --> 00:41:26.320]  其實這也是信主
[00:41:26.320 --> 00:41:28.320]  做上帝而來的一個權利
[00:41:28.320 --> 00:41:30.320]  一個好處
[00:41:30.320 --> 00:41:32.320]  因為我們是神的子女
[00:41:32.320 --> 00:41:33.320]  其實你想想
[00:41:33.320 --> 00:41:35.320]  你們做父母
[00:41:35.320 --> 00:41:37.320]  你們會很關心
[00:41:37.320 --> 00:41:39.320]  會很愛護你們的子女
[00:41:39.320 --> 00:41:40.320]  《聖經》裡面
[00:41:40.320 --> 00:41:44.320]  也是用天父來形容我們這位上帝
[00:41:44.320 --> 00:41:46.320]  其實天父祂愛我們
[00:41:46.320 --> 00:41:50.320]  比父母親愛我們更加無微不至
[00:41:50.320 --> 00:41:52.320]  剛才也說了
[00:41:52.320 --> 00:41:53.320]  我們信主之後
[00:41:53.320 --> 00:41:55.320]  不是代表一帆風順
[00:41:55.320 --> 00:41:57.320]  在這個世界裡
[00:41:57.320 --> 00:41:59.320]  我們會有苦難
[00:41:59.320 --> 00:42:02.320]  也是必然會來的
[00:42:02.320 --> 00:42:04.320]  其實在這段時間裡
[00:42:04.320 --> 00:42:06.320]  我們要看看
[00:42:06.320 --> 00:42:08.320]  神,你有什麼功課要我們學習呢?
[00:42:08.320 --> 00:42:10.320]  有什麼功課要鍛鍊我們呢?
[00:42:10.320 --> 00:42:16.320]  使我們的品格更加像我們這位主耶穌
[00:42:16.320 --> 00:42:20.320]  我們要多多學習交託的功課
[00:42:20.320 --> 00:42:23.320]  也有私人的經驗
[00:42:23.320 --> 00:42:26.320]  就是神在患難的當中
[00:42:26.320 --> 00:42:28.320]  會拯救我們
[00:42:28.320 --> 00:42:31.320]  《聖經》第四十六章第一節
[00:42:31.320 --> 00:42:33.320]  神是我們的避難所
[00:42:33.320 --> 00:42:34.320]  是我們的力量
[00:42:34.320 --> 00:42:38.320]  是我們在患難中隨時的幫助
[00:42:38.320 --> 00:42:42.320]  是我們在患難中隨時的幫助
[00:42:42.320 --> 00:42:43.320]  在這裡
[00:42:43.320 --> 00:42:45.320]  我們要學習一個功課
[00:42:45.320 --> 00:42:46.320]  有時候
[00:42:46.320 --> 00:42:49.320]  神會在這個患難之前
[00:42:49.320 --> 00:42:51.320]  會答救我們
[00:42:51.320 --> 00:42:52.320]  我們感謝神
[00:42:52.320 --> 00:42:53.320]  有時候
[00:42:53.320 --> 00:42:55.320]  祂會藉著這個患難
[00:42:55.320 --> 00:42:57.320]  使我們學更多的功課
[00:42:57.320 --> 00:43:01.320]  在這個患難中來答救我們
[00:43:01.320 --> 00:43:05.320]  我以前也問過一個問題
[00:43:05.320 --> 00:43:08.320]  我們人生很多寶貴的功課
[00:43:08.320 --> 00:43:10.320]  是從什麼時間來學習的呢?
[00:43:10.320 --> 00:43:12.320]  是不是從順境
