
[00:00:00.640 --> 00:00:03.400]  今天我們要開始一個新的系列 我們講到
[00:21:07.640 --> 00:21:13.840]  整個人瘦弱 整個人吃飯也不能夠吃等等的
[00:21:13.840 --> 00:21:17.160]  搞到一個變成是好像真的看起來真的是像鬼一樣
[00:21:17.160 --> 00:21:21.760]  可是他就在晚年的時候
[00:21:21.760 --> 00:21:22.520]  他信了耶穌
[00:21:22.520 --> 00:21:25.720]  他信了耶穌之後呢
[00:21:25.720 --> 00:21:27.720]  他領受到聖經上面
[00:21:27.720 --> 00:21:29.920]  斯比說更為有福的這個真理
[00:21:29.920 --> 00:21:33.920]  然後他就開始盡量的捐給需要的人
[00:21:33.920 --> 00:21:39.320]  那麼他在1892年的時候創辦了芝加哥大學
[00:21:39.320 --> 00:21:42.880]  芝加哥大學後來他請了當時的一個宣教士
[00:21:42.880 --> 00:21:46.080]  美國宣教士做這個第一任的校長
[00:21:46.080 --> 00:21:50.440]  就是培養淨錢的基督徒
[00:21:50.440 --> 00:21:52.320]  藉著這所大學
[00:21:52.320 --> 00:21:55.120]  芝加哥是很有名的一個大學
[00:21:55.120 --> 00:21:58.280]  然後他又創立了洛克菲勒基金會
[00:21:58.280 --> 00:22:02.720]  在中國他也捐款創立了協和
[00:22:02.720 --> 00:22:05.520]  北京醫學院等等這些
[00:22:05.520 --> 00:22:08.160]  他做了很多他把很多的錢都捐出去
[00:22:08.160 --> 00:22:10.320]  去做這些慈善的工作
[00:22:10.320 --> 00:22:13.480]  幫助教會幫助這些基督徒
[00:22:13.480 --> 00:22:15.400]  那最後在他死的時候
[00:22:15.400 --> 00:22:19.040]  他在他的墓碑上面寫了這麼一句話
[00:22:19.040 --> 00:22:23.680]  我在地上所投資的都會過去
[00:22:23.680 --> 00:22:28.960]  但在天上所投資的將存到永遠
[00:22:31.760 --> 00:22:33.400]  親愛的兄弟們
[00:22:33.400 --> 00:22:38.960]  我們在地上所投資的都會過去
[00:22:38.960 --> 00:22:43.600]  在天上投資的卻會存到永遠
[00:22:43.600 --> 00:22:49.760]  現在洛杉磯的房子貴得不得了
[00:22:49.760 --> 00:22:50.840]  不要說洛杉磯了
[00:22:50.840 --> 00:22:53.720]  大城市的房子都貴得不得了是不是
[00:22:59.640 --> 00:23:02.520]  很多人買不起房子
[00:23:02.520 --> 00:23:06.040]  但也有些人在這個時候
[00:23:06.040 --> 00:23:11.080]  他就是可以去投資房子
[00:23:11.080 --> 00:23:17.280]  我不知道你有沒有聽到
[00:23:17.280 --> 00:23:22.600]  有的時候我覺得我們基督徒活在這個世界
[00:23:22.600 --> 00:23:25.440]  真是需要神給我們智慧
[00:23:25.440 --> 00:23:28.920]  基督徒可不可以買房子
[00:23:30.320 --> 00:23:30.920]  可不可以
[00:23:30.920 --> 00:23:33.160]  基督徒可不可以投資
[00:23:33.160 --> 00:23:36.600]  現在股票市場不好
[00:23:36.600 --> 00:23:41.760]  有人說股票市場跌的時候
[00:23:41.760 --> 00:23:42.800]  就是最好什麼
[00:23:42.800 --> 00:23:45.840]  進場的時候是不是
[00:23:45.840 --> 00:23:46.840]  這是有人說
[00:23:46.840 --> 00:23:47.880]  不是葛慕斯說
[00:23:47.880 --> 00:23:49.200]  所以你萬一進場輸了
[00:23:49.200 --> 00:23:49.920]  你不要怪我
[00:23:49.920 --> 00:23:53.640]  但是親愛的兄弟們
[00:23:57.920 --> 00:23:59.840]  我剛講這件事情就是說
[00:23:59.840 --> 00:24:02.160]  你知道嗎
[00:24:02.160 --> 00:24:05.280]  當你天天腦袋裡想著怎麼投資的時候
[00:24:05.280 --> 00:24:09.120]  你不知不覺你的腦袋裡面
[00:24:09.120 --> 00:24:14.800]  其實你的盼望是希望擁有更多的錢
[00:24:14.800 --> 00:24:15.160]  是嗎
[00:24:15.160 --> 00:24:22.400]  但是洛克菲勒他效法John Wesley的一個原則
[00:24:22.400 --> 00:24:23.800]  他盡量的賺錢
[00:24:23.800 --> 00:24:26.320]  然後呢
[00:24:26.320 --> 00:24:27.640]  盡量的省錢
[00:24:28.920 --> 00:24:31.040]  盡量的怎麼樣奉獻
[00:24:31.040 --> 00:24:36.080]  所以錢財不是他的主人
[00:24:36.080 --> 00:24:36.720]  懂這意思嗎
[00:24:36.720 --> 00:24:42.480]  賺更多的錢不是他的人生目標
[00:24:42.480 --> 00:24:47.080]  所以回答剛才的問題
[00:24:47.080 --> 00:24:48.880]  基督徒可不可以投資
[00:24:48.880 --> 00:24:54.520]  應該要問你為什麼要投資
[00:24:56.120 --> 00:24:59.360]  如果我們不是為主的緣故
[00:24:59.360 --> 00:25:03.320]  你不投資也是問題
[00:25:03.320 --> 00:25:05.920]  投資也是問題
[00:25:05.920 --> 00:25:07.400]  懂這個意思嗎
[00:25:07.400 --> 00:25:11.920]  但是如果我們今天是為主的緣故
[00:25:11.920 --> 00:25:13.200]  盡量的去賺錢
[00:25:13.200 --> 00:25:15.080]  跟你旁邊說為主盡量賺錢
[00:25:15.080 --> 00:25:23.680]  但是接著下一句為主的緣故盡量省錢
[00:25:27.040 --> 00:25:30.840]  最後一個為主的緣故盡量奉獻
[00:25:30.840 --> 00:25:33.560]  Amen
[00:25:33.560 --> 00:25:39.360]  屬天的盼望
[00:25:39.360 --> 00:25:42.720]  這個是用這個Bank of Heaven
[00:25:42.720 --> 00:25:46.520]  是絕對不會跌停板的
[00:25:46.520 --> 00:25:50.840]  這個利息絕對不會只有
[00:25:50.840 --> 00:25:52.320]  美國利息真是可憐了
[00:25:52.320 --> 00:25:55.080]  現在稍微好點零點幾
[00:25:56.440 --> 00:25:59.120]  我記得我剛來美國那時候
[00:25:59.120 --> 00:26:02.200]  美國的利息還可以存到四
[00:26:02.200 --> 00:26:04.600]  四五
[00:26:04.600 --> 00:26:05.640]  你們有沒有這個經驗
[00:26:05.640 --> 00:26:10.960]  現在都準備
[00:26:10.960 --> 00:26:11.840]  Anyway
[00:26:11.840 --> 00:26:14.880]  這地上的一切都會過去
[00:26:14.880 --> 00:26:18.920]  把我們的盼望更多的存在天上
[00:26:18.920 --> 00:26:22.560]  這裡講到說存在天上
[00:26:22.560 --> 00:26:25.080]  看到沒有存在天上的盼望
[00:26:26.600 --> 00:26:27.280]  現在都準備
[00:26:27.280 --> 00:26:30.880]  這個存在
[00:26:30.880 --> 00:26:32.280]  在原文裡面
[00:26:32.280 --> 00:26:34.960]  他提到什麼呢
[00:26:34.960 --> 00:26:38.680]  他提到這個存在天上的這個存
[00:26:38.680 --> 00:26:42.560]  他是指的什麼呢
[00:26:42.560 --> 00:26:46.800]  他是指的是一個好像把寶貝的東西
[00:26:46.800 --> 00:26:48.080]  寶物一樣的收藏
[00:26:48.080 --> 00:26:49.840]  這個意思
[00:26:56.120 --> 00:26:59.680]  儲藏在那個地方
[00:26:59.680 --> 00:27:03.560]  而且在他原文的這個時態裡面是現在分詞
[00:27:03.560 --> 00:27:04.360]  意思是什麼呢
[00:27:04.360 --> 00:27:07.320]  就是說
[00:27:07.320 --> 00:27:10.160]  這個盼望是持續不斷的
[00:27:10.160 --> 00:27:11.360]  一直在那邊儲存
[00:27:11.360 --> 00:27:12.280]  一直在儲存的
[00:27:12.280 --> 00:27:15.680]  就好像我們今天存錢一樣
[00:27:15.680 --> 00:27:16.760]  現在用怎麼樣
[00:27:16.760 --> 00:27:18.480]  我們是有錢才存對不對
[00:27:18.480 --> 00:27:20.000]  也許一個月發一次薪水
[00:27:20.000 --> 00:27:21.640]  我們去存點錢是不是
[00:27:21.640 --> 00:27:22.320]  但是呢
[00:27:22.320 --> 00:27:24.320]  這個地方告訴我們說他一直在存
[00:27:24.320 --> 00:27:24.920]  一直在存
[00:27:24.920 --> 00:27:25.720]  一直在存
[00:27:25.720 --> 00:27:28.120]  神給我們存留這個盼望
[00:27:28.120 --> 00:27:31.440]  神給我們在天上存留了這一個盼望
[00:27:31.440 --> 00:27:32.920]  這個盼望是什麼呢
[00:27:32.920 --> 00:27:34.320]  這個盼望就是這裡所說的
[00:27:34.320 --> 00:27:36.840]  提摩太宏書第四章第八章
[00:27:36.840 --> 00:27:38.200]  我們一起來練這段神經好不好
[00:27:38.200 --> 00:27:39.840]  來 預備 請
[00:27:39.840 --> 00:27:44.680]  他說從此以後有公義的冠冕為我存留
[00:27:44.680 --> 00:27:47.160]  就是按著公義審判的主
[00:27:47.160 --> 00:27:49.120]  到了那日要賜給我的
[00:27:49.120 --> 00:27:51.280]  不但賜給我
[00:27:51.280 --> 00:27:54.280]  也賜給凡愛慕他顯現的人
[00:27:54.280 --> 00:27:55.880]  這裡提到說
[00:27:55.880 --> 00:27:59.640]  有公義的冠冕為我存留
[00:27:59.640 --> 00:28:00.880]  這個存留這個字
[00:28:00.880 --> 00:28:03.520]  跟剛才所說的存在天上那個存
[00:28:03.520 --> 00:28:04.640]  原文是同一個字
[00:28:04.640 --> 00:28:05.880]  表明一件事情你看到
[00:28:05.880 --> 00:28:07.960]  保祿在講這句話前面是什麼呢
[00:28:07.960 --> 00:28:10.560]  保祿在講這句話的前面是說
[00:28:10.560 --> 00:28:13.880]  他說那美好的仗我已經打過了
[00:28:13.880 --> 00:28:14.360]  還有呢
[00:28:14.360 --> 00:28:19.880]  當跑的路我已經跑盡了
[00:28:19.880 --> 00:28:21.520]  所幸的到
[00:28:21.520 --> 00:28:22.600]  我已經怎麼樣
[00:28:22.600 --> 00:28:23.640]  守住了
[00:28:23.640 --> 00:28:26.400]  然後接著他說從此以後 看到沒有
[00:28:26.400 --> 00:28:31.520]  保祿說我已經fight the good fight
[00:28:31.520 --> 00:28:35.360]  我已經是跑盡了
[00:28:35.360 --> 00:28:39.480]  我已經打完這一場人生的屬靈生戰了
[00:28:39.480 --> 00:28:41.240]  我已經盡我所能的
[00:28:41.240 --> 00:28:42.840]  我已經跑到底了
[00:28:42.840 --> 00:28:43.680]  所以呢
[00:28:43.680 --> 00:28:47.240]  有公義的冠冕為我存留
[00:28:47.240 --> 00:28:50.160]  那這一句話裡面
[00:28:50.160 --> 00:28:51.800]  親愛的同學們提醒我們一件事情
[00:28:52.840 --> 00:28:55.560]  我們信仰不要只是停留在信耶穌受洗
[00:28:55.560 --> 00:28:59.960]  我們信仰不要只是停留在道理的開端
[00:28:59.960 --> 00:29:02.640]  我們的信仰從得救開始
[00:29:02.640 --> 00:29:03.720]  請告訴我說
[00:29:03.720 --> 00:29:04.880]  接著你要追求什麼
[00:29:04.880 --> 00:29:07.160]  要追求什麼
[00:29:07.160 --> 00:29:12.200]  請善後沒心的告訴我
[00:29:12.200 --> 00:29:16.000]  成為得勝者
[00:29:16.000 --> 00:29:16.800]  講這句話
[00:29:16.800 --> 00:29:19.520]  你不要怕講嘛
[00:29:21.120 --> 00:29:24.240]  親愛的同志們在凌涼堂十年
[00:29:24.240 --> 00:29:27.200]  我一再講這件事情
[00:29:27.200 --> 00:29:29.160]  親愛的同志們
[00:29:29.160 --> 00:29:32.080]  不是老生常談
[00:29:32.080 --> 00:29:34.640]  重要的事要講幾遍
[00:29:34.640 --> 00:29:39.760]  恩斃了
[00:29:39.760 --> 00:29:41.640]  要一再講啊
[00:29:41.640 --> 00:29:43.240]  講到一個地步
[00:29:43.240 --> 00:29:44.480]  你倒背如流
[00:29:44.480 --> 00:29:48.240]  不是我說的
[00:29:48.240 --> 00:29:50.200]  聖經告訴我們的
[00:29:50.200 --> 00:29:52.040]  保羅一生他追求
[00:29:52.040 --> 00:29:53.000]  他努力服侍
[00:29:53.000 --> 00:29:54.200]  他受鞭打
[00:29:54.200 --> 00:29:56.040]  受到許多的這些的逼迫
[00:29:56.040 --> 00:29:57.080]  他為什麼
[00:29:57.080 --> 00:29:59.040]  因為他知道他有一個盼望
[00:29:59.040 --> 00:30:01.000]  有一天他建築滅的時候
[00:30:01.000 --> 00:30:02.920]  有公義的冠冕
[00:30:02.920 --> 00:30:05.520]  就是那個得勝者的冠冕為他存留
[00:30:05.520 --> 00:30:10.440]  冠冕代表著作亡
[00:30:10.440 --> 00:30:12.680]  冠冕代表著獎賞
[00:30:12.680 --> 00:30:16.120]  冠冕代表著將來在基督徒的中間
[00:30:16.120 --> 00:30:17.720]  都是得救的基督徒當中
[00:30:17.720 --> 00:30:21.520]  也有一些他們得勝與主一起掌王權的
[00:30:21.520 --> 00:30:23.720]  這些得勝者
[00:30:23.720 --> 00:30:26.560]  你將來建築滅的時候
[00:30:26.560 --> 00:30:28.600]  你渴望有公義的冠冕
[00:30:28.600 --> 00:30:31.280]  有得勝者的冠冕給你嗎
[00:30:31.280 --> 00:30:34.920]  這個決定你今天在地上是怎麼樣子活
[00:30:34.920 --> 00:30:38.040]  很多基督徒選擇
[00:30:38.040 --> 00:30:41.000]  只是做一個做禮拜的基督徒
[00:30:41.000 --> 00:30:43.400]  禮拜天來做做禮拜
[00:30:43.400 --> 00:30:44.960]  心情好
[00:30:44.960 --> 00:30:47.680]  奉獻一點金錢
[00:30:47.680 --> 00:30:50.400]  今天信息講得不錯
[00:30:50.400 --> 00:30:52.000]  怎麼樣
[00:30:52.000 --> 00:30:57.200]  掏的鈔票大一點
[00:30:57.200 --> 00:30:57.880]  現在你有沒有準備
[00:30:57.880 --> 00:31:02.120]  這叫消費者基督徒
[00:31:02.120 --> 00:31:04.800]  不是的
[00:31:04.800 --> 00:31:07.440]  主用重價買贖了你
[00:31:07.440 --> 00:31:12.880]  你是耶穌基督定在石架上面犧牲了他的生命
[00:31:12.880 --> 00:31:15.240]  是用重價所買贖回來的
[00:31:15.240 --> 00:31:18.920]  他在你我的身上有何等大的盼望
[00:31:18.920 --> 00:31:22.400]  我們中國人講望子成龍望女成鳳
[00:31:22.400 --> 00:31:23.840]  是不是
[00:31:23.840 --> 00:31:25.520]  神對我們的盼望有多大
[00:31:25.520 --> 00:31:27.760]  你知道嗎
[00:31:27.760 --> 00:31:31.800]  他不願意看見你我只是變成是一個
[00:31:31.800 --> 00:31:35.120]  媽媽呼呼的基督徒
[00:31:35.120 --> 00:31:42.160]  套一句我們老家的話叫雅雅屋的基督徒
[00:31:42.160 --> 00:31:43.840]  隨隨便便的
[00:31:43.840 --> 00:31:46.320]  Marshal Melos
[00:31:46.320 --> 00:31:52.600]  親愛的不是上帝要我們把最好的給他
[00:31:52.600 --> 00:31:55.680]  跑步要跑要跑得冠軍
[00:31:55.680 --> 00:31:57.640]  神要我們做得勝者
[00:31:57.640 --> 00:31:59.920]  神不是要我們做失敗者
[00:31:59.920 --> 00:32:04.320]  得勝者在這條人生的道路上面是忠心到底的
[00:32:04.320 --> 00:32:05.880]  Amen
[00:32:05.880 --> 00:32:11.440]  那這是主預備給我們存在天上的盼望
[00:32:11.440 --> 00:32:16.840]  在教會歷史上面曾經有這樣子一個傳說
[00:32:16.840 --> 00:32:22.120]  傳說說有四十個羅馬的士兵
[00:32:22.120 --> 00:32:24.280]  他們因為信了耶穌之後
[00:32:24.280 --> 00:32:31.960]  那麼就被羅馬的政府就判他們要死刑
[00:32:31.960 --> 00:32:33.560]  他們怎麼做呢
[00:32:33.560 --> 00:32:38.760]  他們就把這四十個兵丁在一個寒冷的冬天
[00:32:38.760 --> 00:32:44.040]  他們在那個湖都已經結冰的湖水上面都結冰了
[00:32:44.040 --> 00:32:48.480]  就叫這四十個人他們全身一副脫光
[00:32:48.480 --> 00:32:52.480]  然後就把他們放在那個湖的上面
[00:32:52.480 --> 00:32:57.520]  那麼到了已經到了傍晚到晚上的時候
[00:32:57.520 --> 00:33:04.800]  那麼就派了一個哨兵就在那邊看著監視他們
[00:33:04.800 --> 00:33:07.720]  那麼這個哨兵就看見
[00:33:07.720 --> 00:33:09.680]  他就看見一個異象
[00:33:09.680 --> 00:33:15.960]  他看見就在這四十個人的上面有天使
[00:33:15.960 --> 00:33:17.520]  有四十個天使
[00:33:17.520 --> 00:33:24.480]  每一個天使放一個冠冕在這一個人的頭上
[00:33:24.480 --> 00:33:26.040]  他看見這個異象
[00:33:26.040 --> 00:33:31.560]  他正被這個異象在那邊驚奇的甚至非常的羨慕的時候
[00:33:31.560 --> 00:33:35.400]  突然他看見怎麼有一個人跑出來了
[00:33:35.400 --> 00:33:38.200]  這一個人就跑過來跟這個哨兵講說
[00:33:38.200 --> 00:33:41.160]  他說他覺得他受不了了
[00:33:41.160 --> 00:33:43.840]  他說他願意否認他不要信耶穌
[00:33:43.840 --> 00:33:50.640]  他願意重新的回到做羅馬的士兵
[00:33:50.640 --> 00:33:54.080]  那麼這個哨兵看了之後
[00:33:54.080 --> 00:33:55.680]  他就立刻就說
[00:33:55.680 --> 00:34:01.720]  他說你這個傻蛋
[00:34:01.720 --> 00:34:04.640]  不是傻蛋是你這個蠢蛋
[00:34:04.640 --> 00:34:09.280]  他說如果你今天看到我所看見的話
[00:34:09.280 --> 00:34:10.920]  你就絕對不會這樣子的
[00:34:10.920 --> 00:34:15.280]  他就趕快把自己身上的這個制服脫給他
[00:34:15.280 --> 00:34:17.960]  然後他自己衣服脫光
[00:34:17.960 --> 00:34:22.480]  他就跑到那四十個人當中的去遞補了這個人的位置
[00:34:22.480 --> 00:34:25.520]  他也跟著在那個地方躺著
[00:34:25.520 --> 00:34:28.840]  在那邊為主在那邊殉道
[00:34:28.840 --> 00:34:30.520]  結果就在這個時候
[00:34:30.520 --> 00:34:33.400]  天上就唱起了這首歌
[00:34:33.400 --> 00:34:37.240]  這首歌的內容就是四十位殉道者
[00:34:37.240 --> 00:34:40.080]  四十個冠冕
[00:34:40.080 --> 00:34:43.760]  這是在教會歷史傳說裡面很有名的一個故事
[00:34:43.760 --> 00:34:47.560]  Chicago's Bay
[00:34:47.560 --> 00:34:50.640]  也許這個故事不一定是真實的
[00:34:50.640 --> 00:34:55.520]  但是這一個結果從聖經裡面來看
[00:34:55.520 --> 00:34:58.360]  這是一個真實的結果
[00:34:58.360 --> 00:35:00.680]  我們相信今天我們在地上
[00:35:00.680 --> 00:35:02.960]  我們為主所付的代價
[00:35:02.960 --> 00:35:06.720]  不一定今天你我是要躺在冰上面凍死
[00:35:06.720 --> 00:35:08.480]  但是我們為主的緣故
[00:35:08.480 --> 00:35:10.400]  我們盡忠忠心到底
[00:35:10.400 --> 00:35:12.000]  我們成為那個得勝者
[00:35:12.000 --> 00:35:13.920]  將來有那個公義的冠冕
[00:35:13.920 --> 00:35:16.160]  得勝者的冠冕為你我存留
[00:35:16.160 --> 00:35:22.160]  Amen
[00:35:22.160 --> 00:35:24.560]  OK
[00:35:24.560 --> 00:35:26.680]  但是Chicago's Bay
[00:35:26.680 --> 00:35:29.400]  這個屬天的盼望
[00:35:29.400 --> 00:35:31.480]  其實你可能聽到也聽了很多了
[00:35:31.480 --> 00:35:32.720]  是不是
[00:35:32.720 --> 00:35:34.160]  這個屬天盼望
[00:35:34.160 --> 00:35:35.440]  哥羅西教會的人
[00:35:35.440 --> 00:35:37.800]  他們怎麼會有這個盼望呢
[00:35:37.800 --> 00:35:39.880]  保羅是在為他們禱告
[00:35:39.880 --> 00:35:42.280]  為他們禱告的時候說感謝主
[00:35:42.280 --> 00:35:43.840]  因為我聽到你們的信心
[00:35:43.840 --> 00:35:45.160]  我聽到你們的愛心
[00:35:45.160 --> 00:35:47.280]  也聽到你們這個盼望對不對
[00:35:47.280 --> 00:35:49.440]  所以哥羅西的教會的這些弟兄姊妹
[00:35:49.440 --> 00:35:51.000]  他們有這個信望愛
[00:35:51.000 --> 00:35:52.880]  他們有這個盼望在他們裡面
[00:35:52.880 --> 00:35:54.400]  他們怎麼得到的呢
[00:35:54.400 --> 00:35:58.960]  第五節這篇告訴我們說
[00:35:58.960 --> 00:35:59.920]  我們一起來讀好
[00:35:59.920 --> 00:36:04.400]  預備請這盼望就是你們從前
[00:36:04.400 --> 00:36:09.400]  在福音真理的道上所聽見的
[00:36:09.400 --> 00:36:12.440]  這個盼望就是你們從前
[00:36:12.440 --> 00:36:16.600]  在福音真理的道上所聽見的
[00:36:16.600 --> 00:36:19.920]  保羅提到說當初這個福音
[00:36:19.920 --> 00:36:23.280]  藉著以巴夫傳給他們的時候呢
[00:36:23.280 --> 00:36:26.320]  他們聽到了這個福音
[00:36:26.320 --> 00:36:30.280]  中文這個地方出來了三個名詞
[00:36:30.280 --> 00:36:34.120]  福音還有呢真理還有呢
[00:36:34.120 --> 00:36:36.880]  還有道是不是
[00:36:36.880 --> 00:36:40.840]  但是呢這個三個在中文上面看不太清楚
[00:36:40.840 --> 00:36:46.080]  在原文裡面它是說
[00:36:46.080 --> 00:36:50.640]  我用英文把它先講一遍
[00:36:50.640 --> 00:37:00.680]  它說 in the gospel in the truth in Christ
[00:37:00.680 --> 00:37:03.360]  in logos
[00:37:03.360 --> 00:37:06.600]  logos就是道
[00:37:06.600 --> 00:37:09.680]  所以換句話說這三件事情
[00:37:09.680 --> 00:37:13.920]  福音真理還有呢道
[00:37:13.920 --> 00:37:20.120]  這三個呢是相等的
[00:37:20.120 --> 00:37:23.480]  所以保羅說這個盼望呢
[00:37:23.480 --> 00:37:27.560]  就是你們從前所聽到的這個福音
[00:37:27.560 --> 00:37:30.360]  這個福音就是真理
[00:37:30.360 --> 00:37:35.400]  這個福音就是道
[00:37:35.400 --> 00:37:39.960]  請說什麼
[00:37:39.960 --> 00:37:42.800]  這個道就是基督
[00:37:42.800 --> 00:37:45.480]  因為道成了肉身怎麼樣
[00:37:45.480 --> 00:37:51.040]  充充滿滿有恩典有真理
[00:37:51.040 --> 00:37:53.760]  道成了肉身住在我們中間
[00:37:53.760 --> 00:37:55.760]  這個道就是基督
[00:37:55.760 --> 00:38:00.040]  因此哥羅西書這裡面一再的把基督
[00:38:00.040 --> 00:38:01.120]  再次讓我們看見
[00:38:01.120 --> 00:38:03.840]  這個福音就是我們盼望的來源
[00:38:03.840 --> 00:38:06.720]  你我今天之所以有盼望
[00:38:06.720 --> 00:38:08.280]  不是因為你錢多
[00:38:08.280 --> 00:38:10.840]  你說通貨膨脹沒關係
[00:38:10.840 --> 00:38:13.680]  我有三棟房子
[00:38:13.680 --> 00:38:16.080]  再怎麼樣子餓也餓不到我
[00:38:16.080 --> 00:38:17.120]  是不是
[00:38:17.120 --> 00:38:17.640]  哎呀
[00:38:17.640 --> 00:38:20.200]  這個汽油高漲沒關係啊
[00:38:20.200 --> 00:38:21.280]  反正呢
[00:38:21.280 --> 00:38:23.400]  我有錢可以加油啊
[00:38:23.400 --> 00:38:28.000]  現在就是說什麼
[00:38:28.000 --> 00:38:33.680]  你的盼望千萬不能夠定金在這些上面
[00:38:33.680 --> 00:38:36.600]  千萬不能定金在這上面
[00:38:36.600 --> 00:38:39.840]  我們盼望定金在這個天上的
[00:38:39.840 --> 00:38:42.000]  定金在這一個福音的裡面
[00:38:42.000 --> 00:38:45.200]  定金在基督的身上
[00:38:45.200 --> 00:38:48.400]  昨天我跟師父我們
[00:38:48.400 --> 00:38:52.280]  跟這個inter-cp的K
[00:38:52.280 --> 00:38:54.240]  大家知道啊
[00:38:54.240 --> 00:38:57.720]  跟他這個一起
[00:38:57.720 --> 00:38:58.760]  跟他交通
[00:38:58.760 --> 00:39:02.840]  探望他請他吃飯
[00:39:02.840 --> 00:39:04.520]  那麼K就跟我們提到
[00:39:04.520 --> 00:39:07.480]  他走過他先生過世的
[00:39:07.480 --> 00:39:12.760]  這一段的心路歷程
[00:39:12.760 --> 00:39:18.360]  我想就像一般可能失去了配偶的那種的感覺
[00:39:18.360 --> 00:39:20.680]  覺得很不能夠適應
[00:39:20.680 --> 00:39:22.080]  突然一下子
[00:39:22.080 --> 00:39:27.360]  一個跟自己生活這麼多年的人離開了
[00:39:27.360 --> 00:39:28.360]  但是更可怕的是
[00:39:28.360 --> 00:39:33.080]  他說他有時候他會聽到好像仇敵跟他講說
[00:39:33.080 --> 00:39:38.360]  你乾脆就跟他一起走吧
[00:39:38.360 --> 00:39:40.880]  所以他最後就跟我們講了一句話
[00:39:40.880 --> 00:39:42.360]  他說
[00:39:42.360 --> 00:39:44.840]  他說我自己經歷過來
[00:39:44.840 --> 00:39:49.800]  我真是發現如果沒有主的話
[00:39:49.800 --> 00:39:53.760]  我真不知道我怎麼樣子能夠過來
[00:39:53.760 --> 00:39:56.120]  所以他說那些沒有信主的人
[00:39:56.120 --> 00:39:59.360]  他真不知道他怎麼能夠面對人生當中
[00:39:59.360 --> 00:40:02.440]  經歷這些事情
[00:40:02.440 --> 00:40:05.200]  親愛的勇子們
[00:40:05.200 --> 00:40:07.960]  這就是說我們的盼望
[00:40:07.960 --> 00:40:10.440]  因為定金在主的身上
[00:40:10.440 --> 00:40:12.200]  這盼望是在天上的
[00:40:12.200 --> 00:40:15.640]  我們他知道他的先生現在在哪裡
[00:40:15.640 --> 00:40:19.200]  他知道他的先生在哪裡
[00:40:19.200 --> 00:40:20.920]  在天上
[00:40:20.920 --> 00:40:27.360]  他也知道他的先生是為福音的緣故而死在工廠的
[00:40:27.360 --> 00:40:31.160]  所以相信也有公義的冠冕為他而存留
[00:40:31.160 --> 00:40:32.400]  Amen
[00:40:32.400 --> 00:40:36.280]  親愛的勇子們
[00:40:36.280 --> 00:40:39.640]  所以福音是我們的盼望
[00:40:39.640 --> 00:40:44.680]  福音是今天這個世界上的盼望
[00:40:44.680 --> 00:40:49.400]  當我的母親過世的時候
[00:40:49.400 --> 00:40:55.320]  那時候我剛好在台灣服侍
[00:40:55.320 --> 00:41:01.720]  所以我們全家人就是兄弟姐妹
[00:41:01.720 --> 00:41:04.280]  包括下一代三十幾個人
[00:41:04.280 --> 00:41:09.880]  我們就一起獻了一首詩歌
[00:41:09.880 --> 00:41:21.320]  就是什麼天堂
[00:41:21.320 --> 00:41:27.480]  因為有你
[00:41:27.480 --> 00:41:29.880]  這首歌很有盼望
[00:41:29.880 --> 00:41:32.360]  在天堂再見面等等這些
[00:41:32.360 --> 00:41:34.920]  當我們唱完之後
[00:41:34.920 --> 00:41:39.720]  我哥哥那時候在監察院工作
[00:41:39.720 --> 00:41:41.000]  是監察委員
[00:41:41.000 --> 00:41:45.000]  所以他有幾個同事也一起來了
[00:41:45.000 --> 00:41:48.200]  其中有一個同事就非常impressed
[00:41:48.200 --> 00:41:54.600]  他說他的父親過世的時候
[00:41:54.600 --> 00:41:57.160]  是用佛教儀式
[00:41:57.160 --> 00:42:00.200]  那真是悲傷啊
[00:42:00.200 --> 00:42:01.480]  所以後來呢
[00:42:01.480 --> 00:42:04.840]  結果過了一段時間
[00:42:04.840 --> 00:42:06.360]  可能幾個月吧
[00:42:06.360 --> 00:42:09.880]  結果他的母親也過世了
[00:42:09.880 --> 00:42:12.760]  臨終之前請了王建宣
[00:42:12.760 --> 00:42:16.200]  因為王建宣那時候是監察院的院長
[00:42:16.200 --> 00:42:18.280]  請了王建宣去看他
[00:42:18.280 --> 00:42:21.000]  王建宣就在那邊代他的母親
[00:42:21.000 --> 00:42:22.440]  再做了一次絕世禱告
[00:42:22.440 --> 00:42:23.880]  媽媽以前曾經受洗
[00:42:23.880 --> 00:42:25.320]  但是後來就沒有去教會
[00:42:25.320 --> 00:42:27.640]  所以他就再做了一次絕世禱告
[00:42:27.640 --> 00:42:28.840]  代理他姓卓
[00:42:28.840 --> 00:42:31.080]  所以他就想說
[00:42:31.080 --> 00:42:32.840]  媽媽已經是基督徒了
[00:42:32.840 --> 00:42:34.440]  就應該要用追思禮拜
[00:42:34.440 --> 00:42:39.560]  所以他就想到找我主持追思禮拜
[00:42:39.560 --> 00:42:41.480]  我生平第一次
[00:42:41.480 --> 00:42:45.560]  主持這種達官貴人的追思禮拜
[00:42:45.560 --> 00:42:50.040]  全臺灣的五院的院長
[00:42:50.040 --> 00:42:51.080]  監察委員
[00:42:51.080 --> 00:42:52.200]  什麼什麼立法委員
[00:42:52.200 --> 00:42:54.520]  什麼什麼委員
