
[00:00:00.000 --> 00:00:02.000]  好的 英姐妹平安
[00:17:57.080 --> 00:17:59.640]  我們都是祂所喜悅的人
[00:17:59.640 --> 00:18:04.080]  所以祂願意將屬天的平安賜給我們
[00:18:04.080 --> 00:18:08.960]  在祂裡面我們確實能夠得到真正的平安
[00:18:08.960 --> 00:18:11.760]  我們能夠得到真正的安息
[00:18:11.760 --> 00:18:13.120]  這就是第一點
[00:18:13.120 --> 00:18:14.960]  神信實的應許
[00:18:14.960 --> 00:18:16.560]  這個尼賽亞
[00:18:16.560 --> 00:18:18.840]  這個神的受高者
[00:18:18.840 --> 00:18:22.240]  我們的救主基督會降臨
[00:18:22.240 --> 00:18:23.360]  第二點
[00:18:23.360 --> 00:18:26.000]  神也有一個信實的保證
[00:18:26.000 --> 00:18:28.320]  這個信實的保證就是說
[00:18:28.320 --> 00:18:33.040]  尼賽亞將會去掌管一個永恆的國度
[00:18:33.040 --> 00:18:37.160]  所以九章第七節我們繼續讀下去的時候就是說
[00:18:37.160 --> 00:18:40.240]  「祂的政權與平安必加增無窮
[00:18:40.240 --> 00:18:43.720]  祂必在大位的寶座上治理祂的國
[00:18:43.720 --> 00:18:48.000]  以公平公義使國堅定穩固
[00:18:48.000 --> 00:18:49.840]  從今直到永遠
[00:18:49.840 --> 00:18:54.240]  萬軍之夜和華的熱心必成就者是」
[00:18:54.240 --> 00:18:56.600]  這一段經文先知的宣告
[00:18:56.600 --> 00:19:00.480]  已經包含了神自己親自的保證
[00:19:00.480 --> 00:19:01.920]  而祂保證了什麼呢?
[00:19:01.920 --> 00:19:05.000]  祂說基督掌權會帶來無窮的平安
[00:19:05.000 --> 00:19:08.320]  以及一個權柄的擴展
[00:19:08.320 --> 00:19:12.000]  而這個國度不單只是一個政治性的國度
[00:19:12.000 --> 00:19:13.880]  而且是一個屬靈的國度
[00:19:13.880 --> 00:19:16.440]  尼賽亞的國度是建立在
[00:19:16.440 --> 00:19:20.160]  他寫明是一群猶太人很信任
[00:19:20.160 --> 00:19:21.680]  很尊崇的
[00:19:21.680 --> 00:19:25.960]  在猶太國裡面的大衛王的寶座上
[00:19:25.960 --> 00:19:32.680]  直接就會在猶太的家族裡面繼續延伸下去
[00:19:32.680 --> 00:19:34.320]  而這個管治
[00:19:34.320 --> 00:19:38.480]  他也寫明是建立在公平公義之上
[00:19:38.480 --> 00:19:43.400]  而且是一個永遠持續堅固的國度
[00:19:43.400 --> 00:19:45.680]  而經文繼續說的就是說
[00:19:45.680 --> 00:19:50.520]  萬君之耶和華的熱心必成就者是
[00:19:50.520 --> 00:19:53.200]  這句話其實我們可以看回
[00:19:53.200 --> 00:19:55.360]  是以賽亞發預言之後
[00:19:55.360 --> 00:19:56.800]  一個專有的
[00:19:56.800 --> 00:19:59.080]  是他自己專有的結束句
[00:19:59.080 --> 00:20:00.920]  其他先知沒有這樣說
[00:20:00.920 --> 00:20:03.280]  是以賽亞分別在
[00:20:03.280 --> 00:20:05.680]  列王記和以賽亞書
[00:20:05.680 --> 00:20:07.560]  他總共說了三次
[00:20:07.560 --> 00:20:12.680]  就是萬君的耶和華的熱心必成就者是
[00:20:12.680 --> 00:20:14.480]  強調大能的神
[00:20:14.480 --> 00:20:16.160]  好熱切渴望
[00:20:16.160 --> 00:20:18.000]  他自己要去成就
[00:20:18.000 --> 00:20:20.480]  他要將他所發出的預言
[00:20:20.480 --> 00:20:21.920]  要成為真
[00:20:21.920 --> 00:20:26.600]  要成為他所說的
[00:20:26.600 --> 00:20:28.600]  他必然去實現
[00:20:28.600 --> 00:20:30.560]  這叫熱心
[00:20:30.560 --> 00:20:31.920]  如果當我們看到
[00:20:31.920 --> 00:20:33.600]  例如教會裡面
[00:20:33.600 --> 00:20:35.120]  有些人很熱心
[00:20:35.120 --> 00:20:36.720]  去做這件事的時候
[00:20:36.720 --> 00:20:39.920]  你會看到他那個我們叫做passion
[00:20:39.920 --> 00:20:41.680]  他就是他的熱心
[00:20:41.680 --> 00:20:43.520]  他就會很賣力
[00:20:43.520 --> 00:20:44.640]  很著緊
[00:20:44.640 --> 00:20:46.000]  很多的禱告
[00:20:46.000 --> 00:20:48.880]  如果我們萬君的耶和華去
[00:20:48.880 --> 00:20:51.600]  發熱心去成就一件事
[00:20:51.600 --> 00:20:54.480]  真是不得了
[00:20:54.480 --> 00:20:57.680]  所以經文我們看到神國度的特質
[00:20:57.680 --> 00:21:01.360]  而且我們看到神在這裡寫到一個神的國度的特質
[00:21:01.360 --> 00:21:04.560]  這個國度的特質不是一剎那的光輝
[00:21:04.560 --> 00:21:06.080]  不是一個短暫的光輝
[00:21:06.080 --> 00:21:07.760]  而是一個無窮增長
[00:21:07.760 --> 00:21:10.280]  持續擴展的一個特質
[00:21:10.280 --> 00:21:14.240]  而永恆的根基就是建立在公平公義之上
[00:21:14.240 --> 00:21:17.640]  而不受到世上的任何的政權
[00:21:17.640 --> 00:21:19.800]  任何的環境影響
[00:21:19.800 --> 00:21:20.840]  也都知道
[00:21:20.840 --> 00:21:24.280]  也都等於以賽亞跟一班以色列民說
[00:21:24.280 --> 00:21:27.240]  就算我們的鄰國
[00:21:27.240 --> 00:21:28.600]  亞述有多大
[00:21:28.600 --> 00:21:31.120]  就算看到我們兄弟
[00:21:31.120 --> 00:21:34.720]  就是另外幾個支派的以色列國已經滅亡了
[00:21:34.720 --> 00:21:37.120]  但是這個神的永恆國度
[00:21:37.120 --> 00:21:39.120]  會繼續的持續
[00:21:39.120 --> 00:21:40.600]  繼續的增長
[00:21:40.600 --> 00:21:41.960]  繼續的在地上
[00:21:41.960 --> 00:21:46.600]  最終會施行一個公平的公義的擴張
[00:21:46.600 --> 00:21:50.080]  而他再一次強調
[00:21:50.080 --> 00:21:52.320]  萬軍的耶和華
[00:21:52.320 --> 00:21:54.880]  他親自用他自己的熱心
[00:21:54.880 --> 00:21:56.880]  去保證這個應許
[00:21:56.880 --> 00:21:58.560]  他自己劃了押
[00:21:58.560 --> 00:22:00.760]  這個應許一定會成就
[00:22:00.760 --> 00:22:03.280]  我們一起讀《新命記》七章九節
[00:22:03.280 --> 00:22:04.280]  1、2、3
[00:22:04.280 --> 00:22:07.080]  耶和華你的神是信實的神
[00:22:07.080 --> 00:22:10.480]  他向愛他守他誡命的人
[00:22:10.480 --> 00:22:12.280]  守約思慈愛
[00:22:12.280 --> 00:22:14.280]  直到千代
[00:22:14.280 --> 00:22:16.960]  而這個國度
[00:22:16.960 --> 00:22:18.480]  很明顯他講到
[00:22:18.480 --> 00:22:20.160]  不是依靠勢力
[00:22:20.160 --> 00:22:21.680]  不是依靠才能
[00:22:21.680 --> 00:22:24.560]  不是依靠人的任何努力去成就
[00:22:24.560 --> 00:22:29.080]  而是神自己親自用他的熱心
[00:22:29.080 --> 00:22:32.160]  用他的能力去成就的
[00:22:32.160 --> 00:22:35.960]  而這段經文對我們的提醒是什麼呢
[00:22:35.960 --> 00:22:37.560]  他就是鼓勵我們信徒
[00:22:37.560 --> 00:22:41.960]  當我們去相信這段經文要去成就的時候
[00:22:41.960 --> 00:22:44.760]  我們自己在日常我們的生活裡面
[00:22:44.760 --> 00:22:46.960]  要更加去追求
[00:22:46.960 --> 00:22:50.160]  神所吩咐我們的誠實正直
[00:22:50.160 --> 00:22:55.960]  而我們自己都要成為一個公平公義的美好的見證
[00:22:55.960 --> 00:22:57.360]  譬如我們在生活上面
[00:22:57.360 --> 00:22:58.960]  我們在工作上面
[00:22:58.960 --> 00:23:01.760]  會不會去拒絕一些用不正當的手法
[00:23:01.760 --> 00:23:04.360]  所得來的好處呢
[00:23:04.360 --> 00:23:06.960]  我們在社區裡面看到有
[00:23:06.960 --> 00:23:11.560]  一些需要關懷的弱勢社群的時候
[00:23:11.560 --> 00:23:14.360]  我們會不會竭力去維護他們呢
[00:23:14.360 --> 00:23:17.560]  我們也會不會努力在我們的中間
[00:23:17.560 --> 00:23:18.560]  在我們的群體
[00:23:18.560 --> 00:23:20.160]  或者我們自己經歷的
[00:23:20.160 --> 00:23:22.960]  在我們身邊周圍不同的群體
[00:23:22.960 --> 00:23:23.760]  我們的論社
[00:23:23.760 --> 00:23:25.160]  我們的同事
[00:23:25.160 --> 00:23:26.760]  或者我們的朋友圈
[00:23:26.760 --> 00:23:29.160]  或者我們甚至乎教會裡面
[00:23:29.160 --> 00:23:32.960]  我們很努力地成為一個和平的使者呢
[00:23:32.960 --> 00:23:36.160]  在這裡說不單止是我們要去避免衝突
[00:23:36.160 --> 00:23:37.360]  不是有什麼衝突
[00:23:37.360 --> 00:23:38.760]  我們就走開了
[00:23:38.760 --> 00:23:40.760]  總之就不要在衝突當中
[00:23:40.760 --> 00:23:42.760]  那個核心當中
[00:23:42.760 --> 00:23:45.560]  其實更加我們要說的是
[00:23:45.560 --> 00:23:47.960]  我們要去面對這些的衝突
[00:23:47.960 --> 00:23:50.760]  而我們要積極去促進一些和解
[00:23:50.760 --> 00:23:53.160]  甚至乎包容
[00:23:53.160 --> 00:23:56.160]  去努力去效法我們的耶穌
[00:23:56.160 --> 00:23:59.360]  成為一個和平之子
[00:23:59.360 --> 00:24:01.360]  所以弟兄姊妹
[00:24:01.360 --> 00:24:03.360]  我們信的神
[00:24:03.360 --> 00:24:06.360]  不是一個說就天下無敵
[00:24:06.360 --> 00:24:08.760]  做就有心無力
[00:24:08.760 --> 00:24:09.960]  信口開河
[00:24:09.960 --> 00:24:12.560]  就是齋托得不得口
[00:24:12.560 --> 00:24:15.160]  而無法實現的神
[00:24:15.160 --> 00:24:18.360]  他說他自己親自用他的神聖
[00:24:18.360 --> 00:24:20.760]  和他的熱心去擔保
[00:24:20.760 --> 00:24:24.960]  他的應許必定會成就
[00:24:24.960 --> 00:24:26.360]  所以才知道
[00:24:26.360 --> 00:24:28.560]  他在那個時間
[00:24:28.560 --> 00:24:31.560]  對以色列的子民發出的預言
[00:24:31.560 --> 00:24:34.360]  也對我們歷世歷代後世的信徒
[00:24:34.360 --> 00:24:35.560]  所發出的預言
[00:24:35.560 --> 00:24:37.160]  鼓勵了我們
[00:24:37.160 --> 00:24:38.760]  在任何的困難
[00:24:38.760 --> 00:24:40.960]  在任何的環境當中
[00:24:40.960 --> 00:24:43.560]  我們仍然要持守我們的信心
[00:24:43.560 --> 00:24:46.360]  我們不要失去對神的盼望
[00:24:46.360 --> 00:24:48.160]  我們能夠學習
[00:24:48.160 --> 00:24:50.560]  或者我們有信心
[00:24:50.560 --> 00:24:52.560]  將一切我們所需的
[00:24:52.560 --> 00:24:55.760]  教託在主耶穌的恩手裡
[00:24:55.760 --> 00:25:02.360]  這也是我們對教託的學習和信心
[00:25:02.360 --> 00:25:03.560]  這是第二點
[00:25:03.560 --> 00:25:05.560]  就是神他信實的應許
[00:25:05.560 --> 00:25:08.160]  他保證他永恆的國度
[00:25:08.160 --> 00:25:10.160]  將會成就
[00:25:10.160 --> 00:25:11.360]  這是第二點
[00:25:11.360 --> 00:25:12.360]  而第三點
[00:25:12.360 --> 00:25:14.760]  我們看到如果是一個信實的神
[00:25:14.760 --> 00:25:17.760]  究竟和我們有什麼關係呢
[00:25:17.760 --> 00:25:21.160]  究竟和我們有什麼關係呢
[00:25:21.160 --> 00:25:23.760]  我們讀七章十四節
[00:25:23.760 --> 00:25:26.960]  「看那必有同女懷孕生子
[00:25:26.960 --> 00:25:30.760]  給他起名叫以馬來利」
[00:25:30.760 --> 00:25:34.760]  信實的神的應許是必定會成就的
[00:25:34.760 --> 00:25:37.960]  和我們深信已經成就
[00:25:37.960 --> 00:25:40.560]  因為這個剛才說
[00:25:40.560 --> 00:25:41.760]  《爾賽亞書》七章
[00:25:41.760 --> 00:25:44.960]  是大概公元前八世紀所寫的
[00:25:44.960 --> 00:25:47.960]  但是我們看《新約福音書》
[00:25:47.960 --> 00:25:50.360]  《馬太福音》一章二十三節
[00:25:50.360 --> 00:25:52.760]  即是耶穌降生的時間
[00:25:52.760 --> 00:25:55.760]  大概是公元的零年
[00:25:55.760 --> 00:25:58.760]  七百多年之後
[00:25:58.760 --> 00:26:00.760]  亦都同樣地
[00:26:00.760 --> 00:26:04.760]  福音書引用了這段經文
[00:26:04.760 --> 00:26:08.760]  就是「必有同女懷孕生子
[00:26:08.760 --> 00:26:11.760]  人要給給他起名叫以馬來利」
[00:26:11.760 --> 00:26:13.760]  然後還有一個注釋
[00:26:13.760 --> 00:26:16.760]  以馬來利翻出來的意思就是
[00:26:16.760 --> 00:26:18.760]  「神與我們同在」
[00:26:18.760 --> 00:26:20.760]  其實以馬來利
[00:26:20.760 --> 00:26:22.760]  我們剛才唱詩歌也有唱
[00:26:22.760 --> 00:26:23.760]  以馬來利
[00:26:23.760 --> 00:26:24.760]  什麼來的?
[00:26:24.760 --> 00:26:27.760]  中國人不知道什麼叫以馬來利
[00:26:27.760 --> 00:26:29.760]  其實都是一個希伯來文
[00:26:29.760 --> 00:26:31.760]  其實亦都可以拆開
[00:26:31.760 --> 00:26:36.760]  其實 Emmanuel 就是「與我們同在」
[00:26:36.760 --> 00:26:37.760]  這樣的意思
[00:26:37.760 --> 00:26:39.760]  而 L 大家認識 L 是嗎?
[00:26:39.760 --> 00:26:42.760]  Emmanuel
[00:26:42.760 --> 00:26:45.760]  那 EL 其實就是神的名稱
[00:26:45.760 --> 00:26:48.760]  那就是說 Emmanuel 翻出來
[00:26:48.760 --> 00:26:51.760]  就是「神與我們同在」
[00:26:51.760 --> 00:26:54.760]  代表著其實在耶穌降生之前
[00:26:54.760 --> 00:26:56.760]  七百多年前先知的預言
[00:26:56.760 --> 00:26:59.760]  去到新約耶穌降生的時候
[00:26:59.760 --> 00:27:03.760]  是完全已經應驗了
[00:27:03.760 --> 00:27:07.760]  耶穌就是那個以馬來利
[00:27:07.760 --> 00:27:11.760]  亦都是舊約先知所預言的尼塞亞
[00:27:11.760 --> 00:27:14.760]  已經降臨了
[00:27:14.760 --> 00:27:16.760]  在預備的時候就去想
[00:27:16.760 --> 00:27:18.760]  如果聖經裏面
[00:27:18.760 --> 00:27:20.760]  大家去想一想
[00:27:20.760 --> 00:27:23.760]  一本聖經裏面沒有了耶穌
[00:27:23.760 --> 00:27:29.760]  又或者沒有了所有耶穌所講的經文或預言
[00:27:29.760 --> 00:27:32.760]  會變成怎樣呢?
[00:27:32.760 --> 00:27:36.760]  除了沒有了聖誕節
[00:27:36.760 --> 00:27:39.760]  或者沒有了復活節
[00:27:39.760 --> 00:27:40.760]  大家都不想的
[00:27:40.760 --> 00:27:42.760]  沒有了那麼多日假
[00:27:42.760 --> 00:27:44.760]  很長的
[00:27:44.760 --> 00:27:47.760]  再嚴重一點去想
[00:27:47.760 --> 00:27:51.760]  其實我們已經沒有了公元
[00:27:51.760 --> 00:27:54.760]  我們已經沒有了西曆這個曆法
[00:27:54.760 --> 00:27:57.760]  公元大家知道公元前代表什麼
[00:27:57.760 --> 00:27:59.760]  公元是代表什麼
[00:27:59.760 --> 00:28:02.760]  是和耶穌降生有關的
[00:28:02.760 --> 00:28:07.760]  而且我們整個基督教信仰的核心
[00:28:07.760 --> 00:28:10.760]  都會徹底改變了
[00:28:10.760 --> 00:28:13.760]  究竟還有沒有基督教呢?
[00:28:13.760 --> 00:28:15.760]  所以第一
[00:28:15.760 --> 00:28:17.760]  其實耶穌的生平
[00:28:17.760 --> 00:28:18.760]  他的受死
[00:28:18.760 --> 00:28:19.760]  他的復活
[00:28:19.760 --> 00:28:24.760]  就是構成了基督教的基礎信仰
[00:28:24.760 --> 00:28:25.760]  所以沒有了耶穌
[00:28:25.760 --> 00:28:27.760]  就是沒有了基督這個概念
[00:28:27.760 --> 00:28:30.760]  也都不會有基督教
[00:28:30.760 --> 00:28:33.760]  所以世上就只剩下猶太教
[00:28:33.760 --> 00:28:36.760]  繼續去存在
[00:28:36.760 --> 00:28:37.760]  舊約的經文
[00:28:37.760 --> 00:28:39.760]  只剩下舊約的經文
[00:28:39.760 --> 00:28:41.760]  第二
[00:28:41.760 --> 00:28:42.760]  當然
[00:28:42.760 --> 00:28:44.760]  沒有耶穌就不會有新約
[00:28:44.760 --> 00:28:47.760]  而聖經就停留在舊約裏面
[00:28:47.760 --> 00:28:50.760]  成為了猶太教的其中一個貶值
[00:28:50.760 --> 00:28:52.760]  可能就是舊約
[00:28:52.760 --> 00:28:53.760]  Torah
[00:28:53.760 --> 00:28:56.760]  就是只有五經
[00:28:56.760 --> 00:28:57.760]  只有智慧書
[00:28:57.760 --> 00:29:00.760]  只有歷史書等等
[00:29:00.760 --> 00:29:02.760]  還有先知書等等
[00:29:02.760 --> 00:29:04.760]  而沒有了耶穌
[00:29:04.760 --> 00:29:07.760]  整本就只剩下一些律法
[00:29:07.760 --> 00:29:09.760]  和一些先知的預言
[00:29:09.760 --> 00:29:11.760]  我們不會知道什麼叫
[00:29:11.760 --> 00:29:13.760]  我們不會再經歷到什麼是恩典
[00:29:13.760 --> 00:29:15.760]  不會經歷到什麼是救贖
[00:29:15.760 --> 00:29:17.760]  而我們的生命可能就是
[00:29:17.760 --> 00:29:19.760]  全部就是活在
[00:29:19.760 --> 00:29:21.760]  我們要遵守很多不同的規條
[00:29:21.760 --> 00:29:24.760]  而不是我們不是恩順
[00:29:24.760 --> 00:29:25.760]  清義
[00:29:25.760 --> 00:29:27.760]  另外
[00:29:27.760 --> 00:29:28.760]  大家剛才都說了
[00:29:28.760 --> 00:29:29.760]  西方文明
[00:29:29.760 --> 00:29:31.760]  除了律法之外
[00:29:31.760 --> 00:29:34.760]  還有很多東西都受著基督教的影響
[00:29:34.760 --> 00:29:35.760]  包括了藝術
[00:29:35.760 --> 00:29:36.760]  音樂
[00:29:36.760 --> 00:29:37.760]  文學
[00:29:37.760 --> 00:29:38.760]  哲學
[00:29:38.760 --> 00:29:39.760]  法律
[00:29:39.760 --> 00:29:40.760]  政治
[00:29:40.760 --> 00:29:42.760]  大家在不同的層面
[00:29:42.760 --> 00:29:44.760]  不同的學術上
[00:29:44.760 --> 00:29:50.760]  很多都受著基督文化的影響
[00:29:50.760 --> 00:29:53.760]  是和耶穌有很密切的關係
[00:29:53.760 --> 00:29:55.760]  所以如果聖經裡面真的沒有了耶穌
[00:29:55.760 --> 00:29:57.760]  或者從來沒有耶穌這東西的時候
[00:29:57.760 --> 00:30:01.760]  其實整個歐美歷史可能會走了另一條路
[00:30:01.760 --> 00:30:03.760]  可能其他的宗教
[00:30:03.760 --> 00:30:04.760]  譬如伊斯蘭教
[00:30:04.760 --> 00:30:08.760]  會更加早就已經佔據了主導的地位
[00:30:08.760 --> 00:30:10.760]  這些可能跟我們有什麼關係呢
[00:30:10.760 --> 00:30:11.760]  可能跟世人有關係
[00:30:11.760 --> 00:30:12.760]  但是跟我們有什麼關係呢
[00:30:12.760 --> 00:30:13.760]  沒有耶穌
[00:30:13.760 --> 00:30:15.760]  就是沒有了救恩
[00:30:15.760 --> 00:30:16.760]  沒有了耶穌的復活
[00:30:16.760 --> 00:30:17.760]  沒有了耶穌的再臨
[00:30:17.760 --> 00:30:19.760]  和一個永生的盼望
[00:30:19.760 --> 00:30:21.760]  在我們去想的時候
[00:30:21.760 --> 00:30:23.760]  生命的盡頭
[00:30:23.760 --> 00:30:25.760]  只是人死
[00:30:25.760 --> 00:30:27.760]  燈滅
[00:30:27.760 --> 00:30:28.760]  塵歸塵
[00:30:28.760 --> 00:30:30.760]  土歸土
[00:30:30.760 --> 00:30:32.760]  而且我們每一個
[00:30:32.760 --> 00:30:33.760]  就算坐在這裡
[00:30:33.760 --> 00:30:34.760]  如果沒有了耶穌
[00:30:34.760 --> 00:30:35.760]  我們世人就是永遠
[00:30:35.760 --> 00:30:39.760]  跟神和信耶穌的人隔離
[00:30:39.760 --> 00:30:41.760]  因為耶穌就是那個橋
[00:30:41.760 --> 00:30:46.760]  將我們跟神的隔離再一次的複合
[00:30:46.760 --> 00:30:51.760]  使我們能夠回到神的國度裡
[00:30:51.760 --> 00:30:53.760]  我們可以稱天父阿爸天父
[00:30:53.760 --> 00:30:55.760]  我們都是神的兒女
[00:30:55.760 --> 00:30:57.760]  沒有了神沒有了耶穌
[00:30:57.760 --> 00:31:01.760]  這條橋就沒辦法連結
[00:31:01.760 --> 00:31:06.760]  大家有沒有聽過另外一個基督教常常說的
[00:31:06.760 --> 00:31:10.760]  Already but not yet
[00:31:10.760 --> 00:31:12.760]  已然未然
[00:31:12.760 --> 00:31:13.760]  很文言文
[00:31:13.760 --> 00:31:14.760]  很古老的
[00:31:14.760 --> 00:31:16.760]  已然未然
[00:31:16.760 --> 00:31:18.760]  Already but not yet 的說法
[00:31:18.760 --> 00:31:19.760]  究竟是什麼意思呢
[00:31:19.760 --> 00:31:21.760]  其實在這裡的時候
[00:31:21.760 --> 00:31:23.760]  正正是這兩段經文
[00:31:23.760 --> 00:31:25.760]  演繹了這個說法
[00:31:25.760 --> 00:31:28.760]  以賽亞先知所發出來的預言
[00:31:28.760 --> 00:31:33.760]  同時包含了尼賽亞的第一次來臨
[00:31:33.760 --> 00:31:35.760]  就是從一個卑微的嬰孩
[00:31:35.760 --> 00:31:37.760]  到救恩的成就
[00:31:37.760 --> 00:31:41.760]  已經在我們耶穌基督身上應驗了
[00:31:41.760 --> 00:31:43.760]  救恩已經臨到
[00:31:43.760 --> 00:31:45.760]  我們只要心裡相信
[00:31:45.760 --> 00:31:46.760]  口裡承認
[00:31:46.760 --> 00:31:48.760]  我們就可以得到這個救恩
[00:31:48.760 --> 00:31:51.760]  我們每一個今天都是得救的人
[00:31:51.760 --> 00:31:55.760]  我們都是得救的人
[00:31:55.760 --> 00:31:59.760]  第二次聖經裡也有預言
[00:31:59.760 --> 00:32:01.760]  基督第二次的來臨
[00:32:01.760 --> 00:32:03.760]  在一個普世的救贖
[00:32:03.760 --> 00:32:05.760]  在基督再次回來的時候
[00:32:05.760 --> 00:32:08.760]  能夠完全成就
[00:32:08.760 --> 00:32:10.760]  到時候神再一次來到
[00:32:10.760 --> 00:32:11.760]  基督再一次
[00:32:11.760 --> 00:32:13.760]  耶穌再一次回來的時候
[00:32:13.760 --> 00:32:19.760]  我們會有一次白色大寶座的審判
[00:32:19.760 --> 00:32:21.760]  激勵我們在地上的信徒
[00:32:21.760 --> 00:32:24.760]  我們更加要盼望
[00:32:24.760 --> 00:32:29.760]  將來要再回來的和平之子
[00:32:29.760 --> 00:32:31.760]  這個榮耀君王
[00:32:31.760 --> 00:32:35.760]  能夠重掌世上的永恆國度
[00:32:35.760 --> 00:32:40.760]  而且他永遠在我們生命裡作王
[00:32:40.760 --> 00:32:42.760]  在我們信徒的生命裡
[00:32:42.760 --> 00:32:45.760]  其實我們每一個都已經蒙恩得救
[00:32:45.760 --> 00:32:47.760]  我們已經經歷了赦罪的平安
[00:32:47.760 --> 00:32:49.760]  聖靈內住在我們裡
[00:32:49.760 --> 00:32:54.760]  我們每一個都深信我們有永生的盼望
[00:32:54.760 --> 00:32:57.760]  當我們的肉身回到塵土的時候
[00:32:57.760 --> 00:33:03.760]  我們的靈魂可以與神永遠在一起
[00:33:03.760 --> 00:33:05.760]  所以我們在地上的時候
[00:33:05.760 --> 00:33:07.760]  我們仍然在等候
[00:33:07.760 --> 00:33:09.760]  等候耶穌基督回來
[00:33:09.760 --> 00:33:12.760]  等候一個完全公平公義的國度
[00:33:12.760 --> 00:33:14.760]  這個國度是再沒有眼淚
[00:33:14.760 --> 00:33:16.760]  再沒有痛苦
[00:33:16.760 --> 00:33:18.760]  再沒有憂愁
[00:33:18.760 --> 00:33:20.760]  一切都會成為過去
[00:33:20.760 --> 00:33:23.760]  而是一個永遠與神掌權
[00:33:23.760 --> 00:33:24.760]  作王
[00:33:24.760 --> 00:33:26.760]  一起同住的新天新地
[00:33:26.760 --> 00:33:31.760]  這個也成為了我們信徒在世上的盼望
[00:33:31.760 --> 00:33:32.760]  我們的日子
[00:33:32.760 --> 00:33:34.760]  在我們的生活裡
[00:33:34.760 --> 00:33:37.760]  我們要積極去實踐
[00:33:37.760 --> 00:33:38.760]  聖經吩咐我們
[00:33:38.760 --> 00:33:41.760]  我們怎樣去盼望耶穌基督再來
[00:33:41.760 --> 00:33:43.760]  就是福音要傳到地極
[00:33:43.760 --> 00:33:46.760]  我們信徒要為耶穌去作見證
[00:33:46.760 --> 00:33:48.760]  然後末期才會來到
[00:33:48.760 --> 00:33:51.760]  這個永恆的國度才會
[00:33:51.760 --> 00:33:53.760]  引領我們去極力去實踐
[00:33:53.760 --> 00:33:55.760]  神國度的價值觀
[00:33:55.760 --> 00:33:57.760]  而且信徒在世上
[00:33:57.760 --> 00:34:00.760]  我們內心等候耶穌基督的再來
[00:34:00.760 --> 00:34:02.760]  而神的國
[00:34:02.760 --> 00:34:04.760]  永恆的國度
[00:34:04.760 --> 00:34:06.760]  會臨在我們當中
[00:34:06.760 --> 00:34:07.760]  所以弟兄姊妹
[00:34:07.760 --> 00:34:08.760]  或者我們今天
[00:34:08.760 --> 00:34:11.760]  各位可能坐在這裡的當中
[00:34:11.760 --> 00:34:14.760]  我們正在經歷很多對未來
[00:34:14.760 --> 00:34:15.760]  很多迷惘
[00:34:15.760 --> 00:34:16.760]  很多不肯定
[00:34:16.760 --> 00:34:18.760]  很多疑惑
[00:34:18.760 --> 00:34:19.760]  我們都不知道怎樣
[00:34:19.760 --> 00:34:21.760]  今天不知道明天是
[00:34:21.760 --> 00:34:25.760]  我們祈禱好像又沒有什麼回應
[00:34:25.760 --> 00:34:26.760]  神理是否在這裡
[00:34:26.760 --> 00:34:28.760]  我們最常問這個問題
[00:34:28.760 --> 00:34:30.760]  神理是否在這裡
[00:34:30.760 --> 00:34:34.760]  生活我們面對很多壓力
[00:34:34.760 --> 00:34:35.760]  我都知道
[00:34:35.760 --> 00:34:37.760]  特別聽聞有很多
[00:34:37.760 --> 00:34:38.760]  特別越年輕
[00:34:38.760 --> 00:34:41.760]  這個世代工作就越艱苦
[00:34:41.760 --> 00:34:42.760]  越困難
[00:34:42.760 --> 00:34:43.760]  面對很多不同的壓力
[00:34:43.760 --> 00:34:45.760]  不同的挑戰
[00:34:45.760 --> 00:34:47.760]  弟兄姊妹請記住
[00:34:47.760 --> 00:34:50.760]  以馬來利
[00:34:50.760 --> 00:34:52.760]  我們的詩歌
[00:34:52.760 --> 00:34:54.760]  我們今天的經文
[00:34:54.760 --> 00:34:55.760]  重點
[00:34:55.760 --> 00:34:56.760]  以馬來利
[00:34:56.760 --> 00:34:58.760]  信實的神
[00:34:58.760 --> 00:35:01.760]  好像是我們今個季度的主題
[00:35:01.760 --> 00:35:03.760]  信實的神
[00:35:03.760 --> 00:35:05.760]  祂今天依然信實
[00:35:05.760 --> 00:35:07.760]  以賽亞時代
[00:35:07.760 --> 00:35:11.760]  即是說2800多年之前的神
[00:35:11.760 --> 00:35:12.760]  是一個信實的神
[00:35:12.760 --> 00:35:16.760]  到2000年前耶穌基督來的時候
[00:35:16.760 --> 00:35:18.760]  我們的神仍然信實
[00:35:18.760 --> 00:35:20.760]  到今天
[00:35:20.760 --> 00:35:21.760]  今時今日
[00:35:21.760 --> 00:35:22.760]  2025年
[00:35:22.760 --> 00:35:24.760]  我們信實的神
[00:35:24.760 --> 00:35:26.760]  今天仍然信實
[00:35:26.760 --> 00:35:28.760]  祂永遠都這麼信實
[00:35:28.760 --> 00:35:29.760]  祂的應許
[00:35:29.760 --> 00:35:32.760]  不是取決於我們的環境
[00:35:32.760 --> 00:35:34.760]  或者我們的感受
[00:35:34.760 --> 00:35:36.760]  或者現在你的感受非常之不良好
[00:35:36.760 --> 00:35:38.760]  或者你的環境非常之惡劣
[00:35:38.760 --> 00:35:40.760]  但是神依然信實
[00:35:40.760 --> 00:35:48.760]  祂為我們帶來盼望
[00:35:48.760 --> 00:35:56.760]  為我們帶來一個應許
