
[00:00:00.000 --> 00:00:02.760]  (主持人:提醒節目好,我們繼續我們的series)
[00:16:02.240 --> 00:16:04.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:04.240 --> 00:16:06.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:14.240 --> 00:16:16.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:16.240 --> 00:16:18.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:18.240 --> 00:16:20.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:20.240 --> 00:16:22.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:22.240 --> 00:16:24.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:24.240 --> 00:16:26.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:26.240 --> 00:16:28.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:28.240 --> 00:16:30.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:30.240 --> 00:16:32.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:32.240 --> 00:16:34.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:34.240 --> 00:16:36.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:44.240 --> 00:16:46.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:46.240 --> 00:16:48.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:48.240 --> 00:16:50.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:50.240 --> 00:16:52.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:52.240 --> 00:16:54.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:54.240 --> 00:16:56.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:56.240 --> 00:16:58.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:16:58.240 --> 00:17:00.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:00.240 --> 00:17:02.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:02.240 --> 00:17:04.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:04.240 --> 00:17:06.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:14.240 --> 00:17:16.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:16.240 --> 00:17:18.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:18.240 --> 00:17:20.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:20.240 --> 00:17:22.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:22.240 --> 00:17:24.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:24.240 --> 00:17:26.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:26.240 --> 00:17:28.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:28.240 --> 00:17:30.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:30.240 --> 00:17:32.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:32.240 --> 00:17:34.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:34.240 --> 00:17:36.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:44.240 --> 00:17:46.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:46.240 --> 00:17:48.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:48.240 --> 00:17:50.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:50.240 --> 00:17:52.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:52.240 --> 00:17:54.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:54.240 --> 00:17:56.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:56.240 --> 00:17:58.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:17:58.240 --> 00:18:00.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:00.240 --> 00:18:02.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:02.240 --> 00:18:04.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:04.240 --> 00:18:06.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:14.240 --> 00:18:16.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:16.240 --> 00:18:18.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:18.240 --> 00:18:20.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:20.240 --> 00:18:22.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:22.240 --> 00:18:24.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:24.240 --> 00:18:26.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:26.240 --> 00:18:28.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:28.240 --> 00:18:30.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:30.240 --> 00:18:32.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:32.240 --> 00:18:34.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:34.240 --> 00:18:36.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:44.240 --> 00:18:46.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:46.240 --> 00:18:48.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:48.240 --> 00:18:50.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:50.240 --> 00:18:52.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:52.240 --> 00:18:54.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:54.240 --> 00:18:56.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:56.240 --> 00:18:58.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:18:58.240 --> 00:19:00.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:00.240 --> 00:19:02.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:02.240 --> 00:19:04.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:04.240 --> 00:19:06.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:14.240 --> 00:19:16.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:16.240 --> 00:19:18.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:18.240 --> 00:19:20.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:20.240 --> 00:19:22.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:22.240 --> 00:19:24.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:24.240 --> 00:19:26.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:26.240 --> 00:19:28.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:28.240 --> 00:19:30.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:30.240 --> 00:19:32.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:32.240 --> 00:19:34.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:34.240 --> 00:19:36.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:45.240 --> 00:19:46.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:46.240 --> 00:19:48.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:48.240 --> 00:19:50.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:50.240 --> 00:19:52.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:52.240 --> 00:19:54.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:54.240 --> 00:19:56.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:56.240 --> 00:19:58.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:19:58.240 --> 00:20:00.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:00.240 --> 00:20:02.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:02.240 --> 00:20:04.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:04.240 --> 00:20:06.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:14.240 --> 00:20:16.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:16.240 --> 00:20:18.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:18.240 --> 00:20:20.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:20.240 --> 00:20:22.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:22.240 --> 00:20:24.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:24.240 --> 00:20:26.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:26.240 --> 00:20:28.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:28.240 --> 00:20:30.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:30.240 --> 00:20:32.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:32.240 --> 00:20:34.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:34.240 --> 00:20:36.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:44.240 --> 00:20:46.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:46.240 --> 00:20:48.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:48.240 --> 00:20:50.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:50.240 --> 00:20:52.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:52.240 --> 00:20:54.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:54.240 --> 00:20:56.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:56.240 --> 00:20:58.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:20:58.240 --> 00:21:00.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:00.240 --> 00:21:02.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:02.240 --> 00:21:04.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:04.240 --> 00:21:06.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:14.240 --> 00:21:16.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:16.240 --> 00:21:18.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:18.240 --> 00:21:20.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:20.240 --> 00:21:22.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:22.240 --> 00:21:24.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:24.240 --> 00:21:26.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:26.240 --> 00:21:28.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:28.240 --> 00:21:30.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:30.240 --> 00:21:32.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:32.240 --> 00:21:34.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:34.240 --> 00:21:36.240]  (「使萬丈在春日的時候,能夠有安穩。」)
[00:21:44.240 --> 00:21:46.240]  然後有一個女人叫阿娜
[00:21:46.240 --> 00:21:48.240]  說清楚她是老年
[00:21:48.240 --> 00:21:50.240]  老賣,寡居的
[00:21:50.240 --> 00:21:52.240]  一個女士
[00:21:52.240 --> 00:21:54.240]  她也感謝上帝
[00:21:54.240 --> 00:21:56.240]  她讚美神
[00:21:56.240 --> 00:21:58.240]  這就是路加所交代的
[00:21:58.240 --> 00:22:02.240]  聖誕的故事
[00:22:02.240 --> 00:22:04.240]  四首的
[00:22:04.240 --> 00:22:06.240]  讚美詩歌
[00:22:06.240 --> 00:22:08.240]  四首的頌詞
[00:22:08.240 --> 00:22:10.240]  像不像奧古斯多
[00:22:10.240 --> 00:22:12.240]  奧古斯多出生的時候
[00:22:12.240 --> 00:22:14.240]  也有很多頌詞
[00:22:14.240 --> 00:22:16.240]  他登基的時候也有很多頌詞
[00:22:16.240 --> 00:22:18.240]  但是路加
[00:22:18.240 --> 00:22:20.240]  特別記載這四首的
[00:22:20.240 --> 00:22:22.240]  詩歌,就是告訴我們
[00:22:22.240 --> 00:22:24.240]  真正值得頌讚
[00:22:24.240 --> 00:22:26.240]  真正的救主
[00:22:26.240 --> 00:22:28.240]  就是這位
[00:22:28.240 --> 00:22:30.240]  耶穌基督
[00:22:30.240 --> 00:22:32.240]  你看到了嗎?
[00:22:32.240 --> 00:22:34.240]  在這兩章裡面
[00:22:34.240 --> 00:22:36.240]  跟這個救主
[00:22:36.240 --> 00:22:38.240]  相遇的人
[00:22:38.240 --> 00:22:40.240]  都是一些很低微的人
[00:22:40.240 --> 00:22:42.240]  不是社會裡面
[00:22:42.240 --> 00:22:44.240]  高在上,很顯赫的人
[00:22:44.240 --> 00:22:46.240]  不是奧古斯多,不是居里樓
[00:22:46.240 --> 00:22:48.240]  不是地上的君王
[00:22:48.240 --> 00:22:50.240]  而是那些謙卑
[00:22:50.240 --> 00:22:52.240]  去等候上主救恩的
[00:22:52.240 --> 00:22:56.240]  我不知道大家是不是
[00:22:56.240 --> 00:22:58.240]  上個星期五
[00:22:58.240 --> 00:23:00.240]  我和麗仙傳道
[00:23:00.240 --> 00:23:02.240]  去探望
[00:23:02.240 --> 00:23:04.240]  我們一位弟兄的媽媽
[00:23:04.240 --> 00:23:08.240]  因為有一些事件
[00:23:08.240 --> 00:23:10.240]  我們就去病床
[00:23:10.240 --> 00:23:12.240]  去探望
[00:23:12.240 --> 00:23:14.240]  這位老人家
[00:23:14.240 --> 00:23:16.240]  很老
[00:23:16.240 --> 00:23:18.240]  已經四五天沒吃東西
[00:23:18.240 --> 00:23:20.240]  身體非常弱
[00:23:20.240 --> 00:23:22.240]  很多時候去探病的時候
[00:23:22.240 --> 00:23:24.240]  很有趣
[00:23:24.240 --> 00:23:26.240]  就是我們探病的時候
[00:23:26.240 --> 00:23:28.240]  他特別精神了
[00:23:28.240 --> 00:23:30.240]  我就跟
[00:23:30.240 --> 00:23:32.240]  這位姐妹說
[00:23:32.240 --> 00:23:34.240]  我們來探你
[00:23:34.240 --> 00:23:36.240]  跟她聊了幾句話
[00:23:36.240 --> 00:23:38.240]  她突然間
[00:23:38.240 --> 00:23:40.240]  好幾天很弱
[00:23:40.240 --> 00:23:42.240]  但是在探病
[00:23:42.240 --> 00:23:44.240]  跟她聊天的時候
[00:23:44.240 --> 00:23:46.240]  突然間好像很精神
[00:23:46.240 --> 00:23:48.240]  她看見我
[00:23:48.240 --> 00:23:50.240]  看我牧師
[00:23:50.240 --> 00:23:54.240]  跟她一起讀
[00:23:54.240 --> 00:23:56.240]  CB23篇
[00:23:56.240 --> 00:23:58.240]  聊了一會
[00:23:58.240 --> 00:24:00.240]  看到她還微笑
[00:24:00.240 --> 00:24:04.240]  我真的有種感覺
[00:24:04.240 --> 00:24:06.240]  這就是她
[00:24:06.240 --> 00:24:08.240]  第四首詩歌
[00:24:08.240 --> 00:24:10.240]  或者跟這四首詩歌相似
[00:24:10.240 --> 00:24:14.240]  她看見神很實在
[00:24:14.240 --> 00:24:16.240]  神已經跟她同在
[00:24:16.240 --> 00:24:18.240]  所以她笑起來
[00:24:18.240 --> 00:24:20.240]  跟她一起祈禱
[00:24:20.240 --> 00:24:22.240]  有和應
[00:24:22.240 --> 00:24:24.240]  你看見這個救主
[00:24:24.240 --> 00:24:26.240]  這個基督才能給我們
[00:24:26.240 --> 00:24:28.240]  一個真正的盼望
[00:24:28.240 --> 00:24:30.240]  真正的喜樂
[00:24:30.240 --> 00:24:32.240]  有時候我們人生在世
[00:24:32.240 --> 00:24:34.240]  經歷了很多事情
[00:24:34.240 --> 00:24:36.240]  我們都會覺得
[00:24:36.240 --> 00:24:38.240]  我們自己是小人物
[00:24:38.240 --> 00:24:40.240]  因為我們是偽民
[00:24:40.240 --> 00:24:42.240]  誰會記得我們
[00:24:42.240 --> 00:24:46.240]  誰會紀念我們
[00:24:46.240 --> 00:24:48.240]  我們不是在上掌權
[00:24:48.240 --> 00:24:50.240]  我們不是英雄
[00:24:50.240 --> 00:24:52.240]  也不是君王
[00:24:52.240 --> 00:24:54.240]  在歷史裡面
[00:24:54.240 --> 00:24:56.240]  我們算是什麼
[00:24:56.240 --> 00:24:58.240]  好像微塵一樣
[00:24:58.240 --> 00:25:00.240]  聖誕的故事就是說
[00:25:00.240 --> 00:25:02.240]  基督就是跟我們的人
[00:25:02.240 --> 00:25:04.240]  同在
[00:25:04.240 --> 00:25:06.240]  基督就是
[00:25:06.240 --> 00:25:08.240]  跟我們一起的救主
[00:25:08.240 --> 00:25:12.240]  我們是小人物
[00:25:12.240 --> 00:25:14.240]  但在聖誕故事裡面
[00:25:14.240 --> 00:25:16.240]  這些小人物變成了主角
[00:25:16.240 --> 00:25:20.240]  那些大人物
[00:25:20.240 --> 00:25:22.240]  高高在上的
[00:25:22.240 --> 00:25:24.240]  變成配角
[00:25:24.240 --> 00:25:26.240]  他們只是背景
[00:25:26.240 --> 00:25:28.240]  在奧古斯多的時候
[00:25:28.240 --> 00:25:30.240]  然後還提不提
[00:25:30.240 --> 00:25:32.240]  奧古斯多的鬼鬼祟祟
[00:25:32.240 --> 00:25:34.240]  隻字不提
[00:25:34.240 --> 00:25:36.240]  提的是真正的救主
[00:25:36.240 --> 00:25:38.240]  真正的君
[00:25:38.240 --> 00:25:42.240]  快要聖誕的時候
[00:25:42.240 --> 00:25:44.240]  我相信
[00:25:44.240 --> 00:25:46.240]  你應該很忙
[00:25:46.240 --> 00:25:48.240]  要款下阿彌陀
[00:25:48.240 --> 00:25:50.240]  請你不要忘記
[00:25:50.240 --> 00:25:52.240]  你最重要款待的
[00:25:52.240 --> 00:25:54.240]  是這位真正的救主
[00:25:56.240 --> 00:25:58.240]  我在得頭祈禱的時候
[00:25:58.240 --> 00:26:00.240]  希望你如果還沒認識這位主
[00:26:00.240 --> 00:26:02.240]  跟我一起來認識這位主
[00:26:02.240 --> 00:26:04.240]  請這位主歡迎他
[00:26:04.240 --> 00:26:06.240]  進入你的心靈
[00:26:06.240 --> 00:26:12.240]  主我們多謝你
[00:26:12.240 --> 00:26:14.240]  你降生在馬槽裡面
[00:26:14.240 --> 00:26:16.240]  去體恤我們
[00:26:16.240 --> 00:26:18.240]  跟我們同行
[00:26:18.240 --> 00:26:20.240]  你雖然在高高在上
[00:26:20.240 --> 00:26:22.240]  滿有榮耀滿有榮光
[00:26:22.240 --> 00:26:24.240]  但來到我們中間
[00:26:24.240 --> 00:26:26.240]  我們一群
[00:26:26.240 --> 00:26:28.240]  在世界
[00:26:28.240 --> 00:26:30.240]  在歷史裡面
[00:26:30.240 --> 00:26:32.240]  好像微塵一樣的生命
[00:26:32.240 --> 00:26:34.240]  你就與我們同在
[00:26:34.240 --> 00:26:36.240]  主我們求你
[00:26:36.240 --> 00:26:38.240]  你到去進入我們的心靈
[00:26:38.240 --> 00:26:40.240]  讓你成為我們的主
[00:26:40.240 --> 00:26:44.240]  讓我們將這位
[00:26:44.240 --> 00:26:46.240]  誕生在馬槽裡面的
[00:26:46.240 --> 00:26:48.240]  嬰孩
[00:26:48.240 --> 00:26:50.240]  這位真正宇宙世界的救主
[00:26:50.240 --> 00:26:52.240]  愛我們的救主
[00:26:54.240 --> 00:26:56.240]  款待他
[00:26:56.240 --> 00:26:58.240]  進入我們的心靈
[00:26:58.240 --> 00:27:00.240]  使他帶領我們
[00:27:00.240 --> 00:27:02.240]  跟我們同在
[00:27:02.240 --> 00:27:04.240]  今天大英節目如果有
[00:27:04.240 --> 00:27:06.240]  一些很傷痛的經歷
[00:27:06.240 --> 00:27:08.240]  一些很難過
[00:27:08.240 --> 00:27:10.240]  很孤單的經歷
[00:27:10.240 --> 00:27:12.240]  特別在這個聖誕的季節裡面
[00:27:12.240 --> 00:27:14.240]  主我們求你的安慰
[00:27:14.240 --> 00:27:16.240]  你的平安
[00:27:16.240 --> 00:27:18.240]  真正的平安
[00:27:18.240 --> 00:27:20.240]  能夠淋到我們每一位
[00:27:20.240 --> 00:27:22.240]  感謝你對我們的愛
