
[00:00:00.000 --> 00:00:05.140]  三位天父,我們感謝祢的恩典,祢讓我們有豐盛的救恩,
[00:27:39.840 --> 00:27:43.640]  耶穌的主權吩咐我們怎樣行事為人,
[00:27:43.640 --> 00:27:45.960]  我們算什麼呢?
[00:27:45.960 --> 00:27:48.360]  說謊啊!
[00:27:48.360 --> 00:27:52.160]  只有口裡說主耶穌是主,是我的主,
[00:27:52.160 --> 00:27:57.360]  心裡就是我,我才是我的主。
[00:27:57.360 --> 00:28:00.960]  我相信在信仰上故意說謊的人,
[00:28:00.960 --> 00:28:03.560]  是不能夠得救的。
[00:28:03.560 --> 00:28:11.960]  《雅各書》二章十七節提醒我們的信心沒有行為是死的。
[00:28:11.960 --> 00:28:13.760]  信心沒有行為就是死的,
[00:28:13.760 --> 00:28:17.560]  就是說那種信心是沒用的,是廢的。
[00:28:17.560 --> 00:28:21.960]  即使宣稱了耶穌是主都是無濟於事,
[00:28:21.960 --> 00:28:23.960]  不能夠使人得救。
[00:28:23.960 --> 00:28:25.960]  唯一的例外,
[00:28:25.960 --> 00:28:27.360]  我相信有個例外,
[00:28:27.360 --> 00:28:29.760]  就是垂死的人,
[00:28:29.760 --> 00:28:31.960]  你快要死了,在醫院裡快要死了,
[00:28:31.960 --> 00:28:33.960]  你真心宣認耶穌是主,
[00:28:33.960 --> 00:28:37.360]  但是你已經沒有生命的機會去實踐信仰,
[00:28:37.360 --> 00:28:40.360]  那我相信主耶穌是有恩典有憐憫的,
[00:28:40.360 --> 00:28:42.960]  你可以得救。
[00:28:42.960 --> 00:28:44.960]  但如果不是這樣的情況,
[00:28:44.960 --> 00:28:47.160]  你一方面宣認耶穌是主,
[00:28:47.160 --> 00:28:49.560]  另一方面在生活行為上,
[00:28:49.560 --> 00:28:53.360]  卻是以自己做主,不行。
[00:28:53.360 --> 00:28:58.760]  第七節提醒信徒要在耶穌裡面紮根生長,
[00:28:58.760 --> 00:29:02.360]  在丹裡面紮根生長,建立信心。
[00:29:02.360 --> 00:29:05.760]  很明顯用了植物的生長作為比喻,
[00:29:05.760 --> 00:29:10.960]  這裡讓我想起耶穌所說的一個殺種的比喻,
[00:29:10.960 --> 00:29:13.960]  或者說土壤的比喻,
[00:29:13.960 --> 00:29:16.160]  沒有行為的認訊,
[00:29:16.160 --> 00:29:19.760]  就好像落在淺土裡面的種子,
[00:29:19.760 --> 00:29:24.560]  一遇到困難就撇棄主,不理會了。
[00:29:24.560 --> 00:29:26.560]  習慣了拜偶像的華人,
[00:29:26.560 --> 00:29:29.560]  很可能當耶穌未曾答應他的祈禱,
[00:29:29.560 --> 00:29:35.360]  就以為不行,不行,不靈驗,找另一個吧。
[00:29:35.360 --> 00:29:38.360]  弟兄姊妹,沒有活出來的信仰,
[00:29:38.360 --> 00:29:40.760]  不算是真信仰。
[00:29:40.760 --> 00:29:44.760]  我們要一起努力,彼此的鼓勵,
[00:29:44.760 --> 00:29:48.760]  在主裡面紮根生長,
[00:29:48.760 --> 00:29:52.160]  才可以建立真正的信心。
[00:29:52.160 --> 00:29:54.360]  我們一起祈禱。
[00:29:54.360 --> 00:29:55.960]  親愛的天父,我們感謝祢,
[00:29:55.960 --> 00:29:58.360]  藉基督帶給我們的救恩,
[00:29:58.360 --> 00:30:01.960]  也藉著聖經將重要的真理教導我們,
[00:30:01.960 --> 00:30:04.160]  我們求聖靈幫助我們,
[00:30:04.160 --> 00:30:09.160]  真正能夠在基督裡面紮根生長,
[00:30:09.160 --> 00:30:11.360]  建立信心。
[00:30:11.360 --> 00:30:14.360]  奉主耶穌基督的名祈禱,阿們。
