
[00:00:00.000 --> 00:00:08.000]  耶穌愛我 我知道 因有聖經告訴我
[00:24:55.000 --> 00:24:56.000]  請問
[00:24:56.000 --> 00:24:58.000]  作為神的子民
[00:24:58.000 --> 00:25:00.000]  神的先知的約拿
[00:25:00.000 --> 00:25:02.000]  當他被困在餘福裏面
[00:25:02.000 --> 00:25:07.000]  他有什麼不同的反應呢?
[00:25:07.000 --> 00:25:10.000]  根據約拿的經歷
[00:25:10.000 --> 00:25:14.000]  他已經到達絕望的邊緣
[00:25:14.000 --> 00:25:15.000]  按道理
[00:25:15.000 --> 00:25:18.000]  他應該跌入深水
[00:25:18.000 --> 00:25:22.000]  等候神的發落
[00:25:22.000 --> 00:25:23.000]  但在餘福裏面
[00:25:23.000 --> 00:25:26.000]  他竟然來到祈禱
[00:25:26.000 --> 00:25:27.000]  他的回應
[00:25:27.000 --> 00:25:28.000]  他的禱文
[00:25:28.000 --> 00:25:32.000]  是獨特,是超乎常理的
[00:25:32.000 --> 00:25:35.000]  我們會懷疑
[00:25:35.000 --> 00:25:41.000]  約拿是不是嚇到傻了?
[00:25:41.000 --> 00:25:42.000]  如果這麼傻
[00:25:42.000 --> 00:25:45.000]  都能夠講出這番禱文
[00:25:45.000 --> 00:25:49.000]  那他真是傻得幾渾蟲
[00:25:49.000 --> 00:25:53.000]  約拿不是嚇到傻了
[00:25:53.000 --> 00:25:55.000]  是因為上帝愛惜他
[00:25:55.000 --> 00:25:58.000]  給他有這麼獨特的經歷
[00:25:58.000 --> 00:26:01.000]  正如我在一月講道的時候
[00:26:01.000 --> 00:26:05.000]  上帝迫約拿
[00:26:05.000 --> 00:26:08.000]  去經歷一個屬靈的退休
[00:26:08.000 --> 00:26:10.000]  屬靈的旅程
[00:26:10.000 --> 00:26:11.000]  在餘福裏面
[00:26:11.000 --> 00:26:13.000]  他什麼都不能做了
[00:26:13.000 --> 00:26:16.000]  他沒有書可以看
[00:26:16.000 --> 00:26:19.000]  他沒有任何東西可以倚靠
[00:26:19.000 --> 00:26:21.000]  他唯一就是安靜在神的面前
[00:26:21.000 --> 00:26:26.000]  領受上帝對他單獨的約會
[00:26:26.000 --> 00:26:27.000]  他深深體會
[00:26:27.000 --> 00:26:29.000]  自己的出路
[00:26:29.000 --> 00:26:32.000]  只有在神的手裏面
[00:26:32.000 --> 00:26:34.000]  以致他可以宣告
[00:26:34.000 --> 00:26:40.000]  救恩是出於耶和華
[00:26:40.000 --> 00:26:46.000]  最近電視有廣告
[00:26:46.000 --> 00:26:50.000]  他的說話是這樣的
[00:26:50.000 --> 00:26:54.000]  Hello 一聲 無限可能
[00:26:54.000 --> 00:26:55.000]  有沒有印象
[00:26:55.000 --> 00:26:59.000]  Hello 一聲 無限可能
[00:26:59.000 --> 00:27:02.000]  是講一個男生
[00:27:02.000 --> 00:27:04.000]  不小心撞到一個大隻佬
[00:27:04.000 --> 00:27:08.000]  一撞 嚇到那個男人
[00:27:08.000 --> 00:27:12.000]  一定被他打幾拳
[00:27:12.000 --> 00:27:14.000]  接著他笑一笑
[00:27:14.000 --> 00:27:15.000]  Hello
[00:27:15.000 --> 00:27:18.000]  接著那個大隻佬就陪他去遊車河
[00:27:18.000 --> 00:27:21.000]  和他玩得很開心
[00:27:21.000 --> 00:27:23.000]  想起這些廣告的人
[00:27:23.000 --> 00:27:26.000]  都很有噱頭
[00:27:26.000 --> 00:27:28.000]  這是一個噱頭
[00:27:28.000 --> 00:27:29.000]  只要你Hello一聲
[00:27:29.000 --> 00:27:34.000]  很多意想不到的情景都會發生
[00:27:34.000 --> 00:27:36.000]  弟兄姊妹
[00:27:36.000 --> 00:27:38.000]  你有沒有每天
[00:27:38.000 --> 00:27:40.000]  每朝
[00:27:40.000 --> 00:27:41.000]  每時
[00:27:41.000 --> 00:27:42.000]  每刻
[00:27:42.000 --> 00:27:44.000]  和上帝說
[00:27:44.000 --> 00:27:46.000]  Hello 上帝
[00:27:46.000 --> 00:27:48.000]  還是說
[00:27:48.000 --> 00:27:52.000]  很久沒和上帝聊天了
[00:27:52.000 --> 00:27:53.000]  當然我們祈禱的時候
[00:27:53.000 --> 00:27:54.000]  不是說Hello 上帝
[00:27:54.000 --> 00:27:58.000]  不是這個意思
[00:27:58.000 --> 00:28:01.000]  當你能夠像這個廣告所說
[00:28:01.000 --> 00:28:07.000]  你在表達一份誠意
[00:28:07.000 --> 00:28:09.000]  你是可以有
[00:28:09.000 --> 00:28:11.000]  你意想不到的經歷
[00:28:11.000 --> 00:28:12.000]  同樣每天
[00:28:12.000 --> 00:28:15.000]  如果我們能夠和上帝親近
[00:28:15.000 --> 00:28:19.000]  我們都可以經歷上帝每天給我們新
[00:28:19.000 --> 00:28:23.000]  又豐富的經歷
[00:28:23.000 --> 00:28:25.000]  約拿的回應
[00:28:25.000 --> 00:28:27.000]  怎麼獨特
[00:28:27.000 --> 00:28:29.000]  怎麼異於常理
[00:28:29.000 --> 00:28:30.000]  以至我們能夠知道
[00:28:30.000 --> 00:28:32.000]  救恩出於耶華
[00:28:32.000 --> 00:28:35.000]  在這段禱文裡
[00:28:35.000 --> 00:28:36.000]  我們有三個理據
[00:28:36.000 --> 00:28:38.000]  第一
[00:28:38.000 --> 00:28:40.000]  是面對困境
[00:28:40.000 --> 00:28:43.000]  仍然仰望想念上帝
[00:28:43.000 --> 00:28:45.000]  面對困境
[00:28:45.000 --> 00:28:46.000]  有時候我們會慌張
[00:28:46.000 --> 00:28:47.000]  我們會混亂
[00:28:47.000 --> 00:28:49.000]  我們會不知所措
[00:28:49.000 --> 00:28:53.000]  我們會一片空白
[00:28:53.000 --> 00:28:55.000]  同樣在困境裡的約拿
[00:28:55.000 --> 00:29:00.000]  他竟然仍然仰望想念上帝
[00:29:00.000 --> 00:29:02.000]  第四節
[00:29:02.000 --> 00:29:05.000]  我從你眼前須被驅逐
[00:29:05.000 --> 00:29:11.000]  我仍要仰望你的聖殿
[00:29:11.000 --> 00:29:14.000]  我心在我裡面發昏的時候
[00:29:14.000 --> 00:29:18.000]  我就想念耶和華
[00:29:18.000 --> 00:29:21.000]  我的禱告進入你的聖殿
[00:29:21.000 --> 00:29:25.000]  達到你的面前
[00:29:25.000 --> 00:29:27.000]  讓我不但想起約拿
[00:29:27.000 --> 00:29:30.000]  更讓我想起約伯
[00:29:30.000 --> 00:29:33.000]  當約伯身體沙滿毒瘡
[00:29:33.000 --> 00:29:35.000]  很癢很痛的時候
[00:29:35.000 --> 00:29:39.000]  連他太太都質疑
[00:29:39.000 --> 00:29:43.000]  老公 你何必要持守你的純正呢
[00:29:43.000 --> 00:29:45.000]  你不如離棄你的神
[00:29:45.000 --> 00:29:47.000]  死了去吧
[00:29:47.000 --> 00:29:50.000]  連他太太都叫他放棄信仰
[00:29:50.000 --> 00:29:52.000]  這是人之常情
[00:29:52.000 --> 00:29:55.000]  這是可以理解的
[00:29:55.000 --> 00:29:57.000]  約拿在這個困境裡
[00:29:57.000 --> 00:29:59.000]  他沒有埋怨
[00:29:59.000 --> 00:30:01.000]  繼續咒咒自己
[00:30:01.000 --> 00:30:03.000]  上帝我要死了
[00:30:03.000 --> 00:30:05.000]  請你讓我死在餘福裡
[00:30:05.000 --> 00:30:07.000]  算了吧
[00:30:07.000 --> 00:30:11.000]  但約拿說我仍要仰望你
[00:30:11.000 --> 00:30:14.000]  我仍要想念耶和華
[00:30:14.000 --> 00:30:17.000]  這是異於常理
[00:30:17.000 --> 00:30:19.000]  是一個蒙恩的約拿
[00:30:19.000 --> 00:30:24.000]  在餘福裡他體會到的
[00:30:24.000 --> 00:30:27.000]  面對被神驅逐被神拒絕
[00:30:27.000 --> 00:30:29.000]  約拿仍要仰望神
[00:30:29.000 --> 00:30:32.000]  他沒有放棄
[00:30:32.000 --> 00:30:37.000]  他仍要讓我想起但爾利三位朋友
[00:30:37.000 --> 00:30:40.000]  他對巴比倫說
[00:30:40.000 --> 00:30:43.000]  即或不然
[00:30:43.000 --> 00:30:45.000]  我不會拜你的神
[00:30:45.000 --> 00:30:51.000]  我都不會拜你所立的金像
[00:30:51.000 --> 00:30:55.000]  無論是但爾利三位朋友
[00:30:55.000 --> 00:30:58.000]  無論是約伯回應他妻子
[00:30:58.000 --> 00:31:01.000]  無論是當刻的約拿
[00:31:01.000 --> 00:31:03.000]  他們面對一個
[00:31:03.000 --> 00:31:06.000]  看似不容易的環境裡
[00:31:06.000 --> 00:31:08.000]  但約拿都認為
[00:31:08.000 --> 00:31:11.000]  仰望神和神的聖殿
[00:31:11.000 --> 00:31:16.000]  是當然肯定的事
[00:31:16.000 --> 00:31:20.000]  以至他願意去敬拜上帝
[00:31:20.000 --> 00:31:23.000]  當時的約拿深處海底
[00:31:23.000 --> 00:31:25.000]  是一個混亂令人不安
[00:31:25.000 --> 00:31:27.000]  令人害怕的
[00:31:27.000 --> 00:31:31.000]  海是很令人恐懼的地方
[00:31:31.000 --> 00:31:33.000]  但約拿仍然相信
[00:31:33.000 --> 00:31:35.000]  只有神是他拯救
[00:31:35.000 --> 00:31:39.000]  以至他願意渴望敬拜上帝
[00:31:39.000 --> 00:31:44.000]  好比大衛在詩篇第三篇和三十二篇所說
[00:31:44.000 --> 00:31:47.000]  救恩是屬乎耶華的
[00:31:47.000 --> 00:31:49.000]  唯獨依靠耶華的
[00:31:49.000 --> 00:31:53.000]  必有慈愛四面環繞他
[00:31:53.000 --> 00:31:54.000]  弟兄姊妹
[00:31:54.000 --> 00:31:56.000]  當你面對困境的時候
[00:31:56.000 --> 00:31:58.000]  你想到的是什麼呢?
[00:31:58.000 --> 00:32:01.000]  是不是想到誰是名醫呢?
[00:32:01.000 --> 00:32:04.000]  想到誰是有錢的人呢?
[00:32:04.000 --> 00:32:06.000]  想到誰是有學識之士
[00:32:06.000 --> 00:32:08.000]  有身分地位的人
[00:32:08.000 --> 00:32:09.000]  圍繞你
[00:32:09.000 --> 00:32:12.000]  以至你有份平安的感覺呢?
[00:32:12.000 --> 00:32:14.000]  但大衛告訴他
[00:32:14.000 --> 00:32:16.000]  救恩是屬乎神的
[00:32:16.000 --> 00:32:19.000]  唯有我們單單依靠他
[00:32:19.000 --> 00:32:21.000]  我們才能夠體會
[00:32:21.000 --> 00:32:24.000]  慈愛是圍繞我們
[00:32:24.000 --> 00:32:26.000]  保護我們
[00:32:26.000 --> 00:32:28.000]  第二方面
[00:32:28.000 --> 00:32:32.000]  為什麼救恩是出於神呢?
[00:32:32.000 --> 00:32:34.000]  因為若拿的經歷告訴他
[00:32:34.000 --> 00:32:36.000]  面對絕境
[00:32:36.000 --> 00:32:41.000]  神竟然施行他奇妙的拯救
[00:32:41.000 --> 00:32:42.000]  第二章六節
[00:32:42.000 --> 00:32:44.000]  我下到山根
[00:32:44.000 --> 00:32:47.000]  地的門將我永遠關住
[00:32:47.000 --> 00:32:48.000]  而我的神啊
[00:32:48.000 --> 00:32:52.000]  你卻將我的性命從坑中救出來
[00:32:52.000 --> 00:32:54.000]  山根
[00:32:54.000 --> 00:32:56.000]  不是吃那些
[00:32:56.000 --> 00:32:58.000]  那些叫山根
[00:32:58.000 --> 00:33:00.000]  山的根源
[00:33:00.000 --> 00:33:02.000]  不是我們可見的地面
[00:33:02.000 --> 00:33:03.000]  陸地
[00:33:03.000 --> 00:33:05.000]  是海底最深的那裡
[00:33:05.000 --> 00:33:06.000]  在猶太人觀念
[00:33:06.000 --> 00:33:09.000]  差不多是陰間地獄的地方
[00:33:09.000 --> 00:33:12.000]  若拿說我已經下到地獄了
[00:33:12.000 --> 00:33:13.000]  我門被關住
[00:33:13.000 --> 00:33:15.000]  我死定了
[00:33:15.000 --> 00:33:18.000]  在這樣的我們叫絕地
[00:33:18.000 --> 00:33:21.000]  絕境的情境裡面
[00:33:21.000 --> 00:33:23.000]  若拿體會的是什麼呢?
[00:33:23.000 --> 00:33:28.000]  神竟然將他從坑中救出來
[00:33:28.000 --> 00:33:30.000]  地底有什麼坑呢?
[00:33:30.000 --> 00:33:34.000]  這坑中是在預表地獄
[00:33:34.000 --> 00:33:35.000]  墳墓
[00:33:35.000 --> 00:33:37.000]  是一個死刑的地方
[00:33:37.000 --> 00:33:41.000]  神使若拿從死刑的地方被救出來
[00:33:41.000 --> 00:33:45.000]  這是神奇妙的拯救
[00:33:45.000 --> 00:33:47.000]  是啊
[00:33:47.000 --> 00:33:49.000]  趴在海裡不能死
[00:33:49.000 --> 00:33:51.000]  但在魚裡面
[00:33:51.000 --> 00:33:53.000]  正常都會死的
[00:33:53.000 --> 00:33:57.000]  誰可以在魚裡面生存呢?
[00:33:57.000 --> 00:33:59.000]  曾經看過一個片段
[00:33:59.000 --> 00:34:01.000]  很恐怖的
[00:34:01.000 --> 00:34:04.000]  有兩個少女在湖邊拍照
[00:34:04.000 --> 00:34:05.000]  一個拿相機
[00:34:05.000 --> 00:34:07.000]  一個擺姿勢拍照
[00:34:07.000 --> 00:34:08.000]  很開心的
[00:34:08.000 --> 00:34:10.000]  是很漂亮的
[00:34:10.000 --> 00:34:12.000]  突然間
[00:34:12.000 --> 00:34:14.000]  在湖裡面突然有一條大鱷魚
[00:34:14.000 --> 00:34:15.000]  很快的
[00:34:15.000 --> 00:34:18.000]  一秒就將擺姿勢的少女
[00:34:18.000 --> 00:34:20.000]  吞掉
[00:34:20.000 --> 00:34:24.000]  剩下腳板和少許骨頭
[00:34:24.000 --> 00:34:26.000]  然後扯進水底
[00:34:26.000 --> 00:34:28.000]  當然結果大家都明白
[00:34:28.000 --> 00:34:39.000]  誰有辦法可以脫離動物野獸的口呢?
[00:34:39.000 --> 00:34:43.000]  就算若拿不死
[00:34:43.000 --> 00:34:45.000]  在魚肚裡面都很難受
[00:34:45.000 --> 00:34:47.000]  我們沒經歷過
[00:34:47.000 --> 00:34:49.000]  不過我們可以想像在魚肚裡面
[00:34:49.000 --> 00:34:51.000]  那種腥味
[00:34:51.000 --> 00:34:53.000]  那種魚肚的味道
[00:34:53.000 --> 00:34:55.000]  一定很難受
[00:34:55.000 --> 00:34:58.000]  那種不知道什麼情景
[00:34:58.000 --> 00:35:01.000]  一定充斥著若拿
[00:35:01.000 --> 00:35:03.000]  但在這樣的環境裡面
[00:35:03.000 --> 00:35:05.000]  他體會的是什麼呢?
[00:35:05.000 --> 00:35:08.000]  是他靈裡面那份根深
[00:35:08.000 --> 00:35:12.000]  和神對他那種超乎常理的拯救
[00:35:12.000 --> 00:35:15.000]  他知道他需要向上帝呼求
[00:35:15.000 --> 00:35:19.000]  他知道只有上帝能夠救他
[00:35:19.000 --> 00:35:22.000]  第三方面
[00:35:22.000 --> 00:35:25.000]  救恩出乎野話心
[00:35:25.000 --> 00:35:28.000]  是因為蒙恩的人
[00:35:28.000 --> 00:35:30.000]  是可以由離棄神
[00:35:30.000 --> 00:35:32.000]  到向神許願
[00:35:32.000 --> 00:35:34.000]  到最後向神還願
[00:35:34.000 --> 00:35:38.000]  這份奇妙的改變
[00:35:38.000 --> 00:35:40.000]  詩篇50篇第14節
[00:35:40.000 --> 00:35:43.000]  你們要以感謝為祭獻與神
[00:35:43.000 --> 00:35:46.000]  要向至高者還你的願
[00:35:46.000 --> 00:35:48.000]  弟兄姊妹
[00:35:48.000 --> 00:35:50.000]  你有沒有曾經在神面前
[00:35:50.000 --> 00:35:52.000]  成立過一些東西
[00:35:52.000 --> 00:35:55.000]  但你沒有還給上帝呢?
[00:35:55.000 --> 00:35:59.000]  詩人說你要還願
[00:35:59.000 --> 00:36:02.000]  若拿成為先知
[00:36:02.000 --> 00:36:07.000]  他知道他接受過一個差遣禮
[00:36:07.000 --> 00:36:09.000]  他知道他的責任
[00:36:09.000 --> 00:36:13.000]  要成為像他的名字一樣
[00:36:13.000 --> 00:36:16.000]  是一個被差的僕人
[00:36:16.000 --> 00:36:18.000]  即是一個差役
[00:36:18.000 --> 00:36:21.000]  甲子是奉獻
[00:36:21.000 --> 00:36:24.000]  獻祭一個象徵之一
[00:36:24.000 --> 00:36:26.000]  所以若拿
[00:36:26.000 --> 00:36:29.000]  他的名字已經告訴我們
[00:36:29.000 --> 00:36:31.000]  他已經奉獻給上帝
[00:36:31.000 --> 00:36:32.000]  他是上帝的差役
[00:36:32.000 --> 00:36:34.000]  你應接受上帝的差役
[00:36:34.000 --> 00:36:35.000]  無論去到哪裡
[00:36:35.000 --> 00:36:36.000]  天涯海角
[00:36:36.000 --> 00:36:38.000]  他都要去
[00:36:38.000 --> 00:36:40.000]  所以若拿的抗命
[00:36:40.000 --> 00:36:42.000]  離棄上帝
[00:36:42.000 --> 00:36:45.000]  是一個很大的諷刺
[00:36:45.000 --> 00:36:47.000]  雖然如此
[00:36:47.000 --> 00:36:49.000]  若拿在餘福裡面
[00:36:49.000 --> 00:36:50.000]  他竟然說
[00:36:50.000 --> 00:36:51.000]  第八節
[00:36:51.000 --> 00:36:52.000]  第九節
[00:36:52.000 --> 00:36:55.000]  那信奉虛無之神的人
[00:36:55.000 --> 00:36:59.000]  離棄憐愛他們的主
[00:36:59.000 --> 00:37:02.000]  但我必用感謝的聲音獻祭與你
[00:37:02.000 --> 00:37:04.000]  我所許的願
[00:37:04.000 --> 00:37:05.000]  我必償還
[00:37:05.000 --> 00:37:09.000]  救恩出於耶和華
[00:37:09.000 --> 00:37:11.000]  若拿沒有錯
[00:37:11.000 --> 00:37:15.000]  最初不願意將自己擺上
[00:37:15.000 --> 00:37:16.000]  信奉神
[00:37:16.000 --> 00:37:18.000]  猜去利利未成
[00:37:18.000 --> 00:37:20.000]  如今在餘福裡面
[00:37:20.000 --> 00:37:22.000]  他生命改變了
[00:37:22.000 --> 00:37:26.000]  他願意以感謝的聲音獻祭與神
[00:37:26.000 --> 00:37:28.000]  這個好比浪子回頭
[00:37:28.000 --> 00:37:31.000]  令人非常興奮
[00:37:31.000 --> 00:37:33.000]  為什麼若拿有這麼大改變呢?
[00:37:33.000 --> 00:37:35.000]  因為在餘福裡面
[00:37:35.000 --> 00:37:38.000]  他終於體會神的信實
[00:37:38.000 --> 00:37:41.000]  恆久不變的愛
[00:37:41.000 --> 00:37:44.000]  以至他表明所許的願
[00:37:44.000 --> 00:37:47.000]  他必償還
[00:37:47.000 --> 00:37:49.000]  他經歷到了
[00:37:49.000 --> 00:37:51.000]  神的愛
[00:37:51.000 --> 00:37:53.000]  是信實
[00:37:53.000 --> 00:37:56.000]  永恆不變
[00:37:56.000 --> 00:37:59.000]  如果哈魯一聲
[00:37:59.000 --> 00:38:03.000]  是可以無限可能的時候
[00:38:03.000 --> 00:38:05.000]  我們是不是算是
[00:38:05.000 --> 00:38:07.000]  與神都說哈魯
[00:38:07.000 --> 00:38:10.000]  與神一早打招呼
[00:38:10.000 --> 00:38:13.000]  以致我們能夠真實經歷
[00:38:13.000 --> 00:38:17.000]  在神裡面無限的可能呢?
[00:38:17.000 --> 00:38:20.000]  救恩出於耶和華
[00:38:20.000 --> 00:38:24.000]  不是基於第二章第十節的記載
[00:38:24.000 --> 00:38:25.000]  相反
[00:38:25.000 --> 00:38:28.000]  是因為若拿終於浪子回頭
[00:38:28.000 --> 00:38:31.000]  就算在一個環境
[00:38:31.000 --> 00:38:34.000]  未完全解決的光景底下
[00:38:34.000 --> 00:38:36.000]  他都能夠體會神
[00:38:36.000 --> 00:38:38.000]  信實永恆不變的愛
[00:38:38.000 --> 00:38:40.000]  以至他能夠在絕境中
[00:38:40.000 --> 00:38:42.000]  向神發出感謝
[00:38:42.000 --> 00:38:43.000]  仰望
[00:38:43.000 --> 00:38:45.000]  投靠
[00:38:45.000 --> 00:38:47.000]  神認為先知若拿
[00:38:47.000 --> 00:38:49.000]  學到功課了
[00:38:49.000 --> 00:38:51.000]  他知道
[00:38:51.000 --> 00:38:52.000]  相信
[00:38:52.000 --> 00:38:55.000]  救恩只是出於耶和華
[00:38:55.000 --> 00:38:58.000]  除他意外 別無拯救
[00:38:58.000 --> 00:39:01.000]  神說你可以畢業了
[00:39:01.000 --> 00:39:03.000]  神就使用一條大魚
[00:39:03.000 --> 00:39:05.000]  將他套在旱地上
[00:39:05.000 --> 00:39:08.000]  然後繼續猜探他完成使命
[00:39:08.000 --> 00:39:11.000]  表明了神對若拿的悅納
[00:39:11.000 --> 00:39:14.000]  神悅納了他感恩的禱告
[00:39:14.000 --> 00:39:18.000]  神悅納了他對上帝那份的認信
[00:39:18.000 --> 00:39:20.000]  也都讓他能夠經歷
[00:39:20.000 --> 00:39:23.000]  神對他徹底的拯救
[00:39:23.000 --> 00:39:25.000]  弟兄姊妹
[00:39:25.000 --> 00:39:27.000]  巴不得我們
[00:39:27.000 --> 00:39:29.000]  不需要經歷好似若拿
[00:39:29.000 --> 00:39:32.000]  被上帝拋落海
[00:39:32.000 --> 00:39:35.000]  被大魚吞下
[00:39:35.000 --> 00:39:38.000]  我們稱為這麼大煲的經歷
[00:39:38.000 --> 00:39:40.000]  然後才曉得
[00:39:40.000 --> 00:39:42.000]  神是我們唯一的拯救
[00:39:42.000 --> 00:39:44.000]  唯一的倚靠
[00:39:44.000 --> 00:39:46.000]  我們不需要的
[00:39:46.000 --> 00:39:49.000]  有聖經已經提醒了我們
[00:39:49.000 --> 00:39:53.000]  前車可鑒
[00:39:53.000 --> 00:39:56.000]  救恩是出於耶和華的
[00:39:56.000 --> 00:39:59.000]  不單單是若拿的經歷和認信
[00:39:59.000 --> 00:40:01.000]  而應該是我們每位
[00:40:01.000 --> 00:40:03.000]  今天在禮堂裡敬拜上帝
[00:40:03.000 --> 00:40:05.000]  聆聽上帝的話語的弟兄姊妹
[00:40:05.000 --> 00:40:09.000]  一個親身的認知和體會的真理
[00:40:09.000 --> 00:40:11.000]  因此
[00:40:11.000 --> 00:40:13.000]  我們實在不需要懷疑
[00:40:13.000 --> 00:40:16.000]  我們從神而領受的救恩
[00:40:16.000 --> 00:40:20.000]  這個救恩是出於神信實不變的愛
[00:40:20.000 --> 00:40:23.000]  這個救恩是就著耶穌基督
[00:40:23.000 --> 00:40:24.000]  道成肉身
[00:40:24.000 --> 00:40:26.000]  寫在十字架上的救贖
[00:40:26.000 --> 00:40:28.000]  所成就的
[00:40:28.000 --> 00:40:31.000]  也都藉著聖靈保衛師的內注
[00:40:31.000 --> 00:40:33.000]  和他的引導顯明
[00:40:33.000 --> 00:40:36.000]  救恩的確是出於耶和華神的
[00:40:36.000 --> 00:40:38.000]  所以無論
[00:40:38.000 --> 00:40:39.000]  弟兄姊妹
[00:40:39.000 --> 00:40:41.000]  今天你是在順境
[00:40:41.000 --> 00:40:42.000]  在逆境
[00:40:42.000 --> 00:40:44.000]  將來你是在順境
[00:40:44.000 --> 00:40:45.000]  在逆境
[00:40:45.000 --> 00:40:48.000]  但願我們三位的神
[00:40:48.000 --> 00:40:51.000]  仍然是我們唯一的倚靠
[00:40:51.000 --> 00:40:53.000]  唯一的盼望
[00:40:53.000 --> 00:40:56.000]  唯一敬拜的對象
[00:40:56.000 --> 00:40:59.000]  而在你每次來到崇拜的時候
[00:40:59.000 --> 00:41:03.000]  你沒有只是軀體的存在
[00:41:03.000 --> 00:41:05.000]  你的心不知道浮在哪裡
[00:41:05.000 --> 00:41:08.000]  當你真的唱耶穌愛我我知道的時候
[00:41:08.000 --> 00:41:10.000]  是口唱心和的唱
[00:41:10.000 --> 00:41:12.000]  當你唱到Hallelujah的時候
[00:41:12.000 --> 00:41:14.000]  恨不得我彈起來
[00:41:14.000 --> 00:41:17.000]  對上帝發出那份真誠的讚美
[00:41:17.000 --> 00:41:21.000]  因為祂是我唯一的倚靠
[00:41:21.000 --> 00:41:23.000]  唯一敬拜的對象
[00:41:23.000 --> 00:41:26.000]  我們敬拜不是因為今天有誰講道
[00:41:26.000 --> 00:41:30.000]  我們敬拜不是因為我知道今天詩班唱哪首詩歌
[00:41:30.000 --> 00:41:33.000]  我們敬拜不是因為我約了誰去喝茶
[00:41:33.000 --> 00:41:35.000]  我敬拜是因為
[00:41:35.000 --> 00:41:37.000]  我們的上帝
[00:41:37.000 --> 00:41:38.000]  是色在
[00:41:38.000 --> 00:41:39.000]  金在
[00:41:39.000 --> 00:41:42.000]  以後永在的全能者
[00:41:42.000 --> 00:41:44.000]  我們的救主
[00:41:44.000 --> 00:41:46.000]  會榮耀的在臨
[00:41:46.000 --> 00:41:48.000]  我們同心祈禱
[00:41:48.000 --> 00:41:53.000]  天父多謝你
[00:41:53.000 --> 00:41:58.000]  你留下這段這麼獨特的感恩的禱文
[00:41:58.000 --> 00:42:01.000]  我們不會懷疑這個真實
[00:42:01.000 --> 00:42:03.000]  因為連耶穌你都引用
[00:42:03.000 --> 00:42:05.000]  我們只希望
[00:42:05.000 --> 00:42:07.000]  透過這個如福的禱告
[00:42:07.000 --> 00:42:09.000]  讓我們更加認識你
[00:42:09.000 --> 00:42:12.000]  更加確切知道
[00:42:12.000 --> 00:42:16.000]  救恩是單單出於上帝你
[00:42:16.000 --> 00:42:17.000]  除你以外
[00:42:17.000 --> 00:42:19.000]  別無拯救
[00:42:19.000 --> 00:42:20.000]  赦免我們
[00:42:20.000 --> 00:42:22.000]  當我們遇到困難的時候
[00:42:22.000 --> 00:42:24.000]  我們會周圍張羅
[00:42:24.000 --> 00:42:25.000]  尋求方法
[00:42:25.000 --> 00:42:27.000]  尋求幫助
[00:42:27.000 --> 00:42:29.000]  而忘記先向
[00:42:29.000 --> 00:42:31.000]  獨一的真神你
[00:42:31.000 --> 00:42:33.000]  尋求拯救
[00:42:33.000 --> 00:42:36.000]  求主藉著你的道幫助我們
[00:42:36.000 --> 00:42:37.000]  光照我們
[00:42:37.000 --> 00:42:39.000]  叫我們做一個聽到
[00:42:39.000 --> 00:42:41.000]  又行到的信徒
[00:42:41.000 --> 00:42:43.000]  奉耶穌基督的聖名
[00:42:43.000 --> 00:42:45.000]  阿們
