
[00:00:00.000 --> 00:00:06.000]  好,各位聽眾,今天是2013年的第一次崇拜
[00:14:46.000 --> 00:14:47.000]  例如
[00:14:47.000 --> 00:14:49.000]  你需要讀書
[00:14:49.000 --> 00:14:51.000]  但是偏偏沒心機讀書
[00:14:51.000 --> 00:14:53.000]  這個其中一個可能是意志的健康
[00:14:53.000 --> 00:14:55.000]  或者有些事情你不應該做
[00:14:55.000 --> 00:14:58.000]  但是你沒能力控制自己不斷去做
[00:14:58.000 --> 00:15:00.000]  不斷去做一些不應該做的事情
[00:15:00.000 --> 00:15:02.000]  這個是意志健康的問題
[00:15:02.000 --> 00:15:04.000]  不能夠控制自己
[00:15:04.000 --> 00:15:06.000]  在聖經的語言來說
[00:15:06.000 --> 00:15:08.000]  這個是一個罪的問題
[00:15:08.000 --> 00:15:09.000]  因為保羅說
[00:15:09.000 --> 00:15:11.000]  你明知道對的事情你不去做
[00:15:11.000 --> 00:15:13.000]  明知道不對的事情你又去做
[00:15:13.000 --> 00:15:14.000]  這個是罪
[00:15:14.000 --> 00:15:15.000]  因為撒旦
[00:15:15.000 --> 00:15:16.000]  要這樣去影響我們
[00:15:16.000 --> 00:15:17.000]  但是我們說
[00:15:17.000 --> 00:15:19.000]  我們的全人是屬於主的
[00:15:19.000 --> 00:15:21.000]  我們意志都是屬於神的
[00:15:21.000 --> 00:15:23.000]  當我們發覺自己做不到一些事情
[00:15:23.000 --> 00:15:24.000]  而應該要做的時候
[00:15:24.000 --> 00:15:27.000]  我們都要求主幫助我們成長起來
[00:15:27.000 --> 00:15:28.000]  意志的健康
[00:15:28.000 --> 00:15:31.000]  去幫助我們決定這樣做
[00:15:31.000 --> 00:15:32.000]  因為是屬神的
[00:15:32.000 --> 00:15:34.000]  決定不去這樣做
[00:15:34.000 --> 00:15:35.000]  因為這樣是不對的
[00:15:35.000 --> 00:15:37.000]  誤討神喜悅
[00:15:37.000 --> 00:15:38.000]  弟兄姊妹
[00:15:38.000 --> 00:15:41.000]  我們需要在意志上有健康
[00:15:41.000 --> 00:15:44.000]  有時候我
[00:15:44.000 --> 00:15:46.000]  我不會覺得
[00:15:46.000 --> 00:15:48.000]  回到教會就神聖一點
[00:15:48.000 --> 00:15:49.000]  不回教會很有問題
[00:15:49.000 --> 00:15:51.000]  不過我也認識一些弟兄姊妹
[00:15:51.000 --> 00:15:53.000]  她是應該可以回到教會
[00:15:53.000 --> 00:15:54.000]  但是她不肯回教會
[00:15:54.000 --> 00:15:56.000]  因為星期天想睡晚一點
[00:15:56.000 --> 00:15:59.000]  十一點那一堂都不是很早
[00:15:59.000 --> 00:16:01.000]  她說都不夠時間
[00:16:01.000 --> 00:16:02.000]  要睡晚一點
[00:16:02.000 --> 00:16:05.000]  這個是意志健康的問題
[00:16:05.000 --> 00:16:06.000]  有時候
[00:16:06.000 --> 00:16:07.000]  一些事情明知是好的
[00:16:07.000 --> 00:16:09.000]  但是她真的不肯去做
[00:16:09.000 --> 00:16:10.000]  不能夠做出來
[00:16:10.000 --> 00:16:13.000]  因為她沒有意志的健康去面對
[00:16:13.000 --> 00:16:14.000]  在我認識裡面
[00:16:14.000 --> 00:16:17.000]  這些都是一些心理的問題
[00:16:17.000 --> 00:16:18.000]  另一個大的範疇
[00:16:18.000 --> 00:16:21.000]  是關係上我們要強化起來
[00:16:21.000 --> 00:16:24.000]  我們每個人都是跟人有關連
[00:16:24.000 --> 00:16:25.000]  我們不是一個孤島
[00:16:25.000 --> 00:16:27.000]  我們回到教會
[00:16:27.000 --> 00:16:28.000]  就算你不跟人有小組
[00:16:28.000 --> 00:16:29.000]  你坐在你旁邊
[00:16:29.000 --> 00:16:31.000]  都是一個關係的人
[00:16:31.000 --> 00:16:32.000]  在你的家庭裡面
[00:16:32.000 --> 00:16:33.000]  在你學校裡面
[00:16:33.000 --> 00:16:35.000]  在你工作的環境
[00:16:35.000 --> 00:16:36.000]  在社區裡面
[00:16:36.000 --> 00:16:37.000]  在不同的範疇
[00:16:37.000 --> 00:16:39.000]  你都是跟人有關係
[00:16:39.000 --> 00:16:43.000]  不過也有些人很有問題
[00:16:43.000 --> 00:16:48.000]  2011年的離婚數字是達到2萬宗
[00:16:48.000 --> 00:16:51.000]  比較十年之前是升了五成
[00:16:51.000 --> 00:16:53.000]  是非常高的比例
[00:16:53.000 --> 00:16:55.000]  不單是夫婦有問題
[00:16:55.000 --> 00:16:57.000]  家庭兒女都有問題
[00:16:57.000 --> 00:16:59.000]  如果這些單親
[00:16:59.000 --> 00:17:01.000]  或者這些沒有父母健康的養育
[00:17:01.000 --> 00:17:02.000]  我們說離婚
[00:17:02.000 --> 00:17:04.000]  我們還沒說到那些婚姻
[00:17:04.000 --> 00:17:08.000]  出現很多問題的家庭
[00:17:08.000 --> 00:17:10.000]  可想而知
[00:17:10.000 --> 00:17:13.000]  關係很重要
[00:17:13.000 --> 00:17:17.000]  人有很多的問題
[00:17:17.000 --> 00:17:19.000]  我想透過弱失去說這一點
[00:17:19.000 --> 00:17:20.000]  就是說
[00:17:20.000 --> 00:17:23.000]  弱失人生大部分時間
[00:17:23.000 --> 00:17:25.000]  跟人的關係都很有問題
[00:17:25.000 --> 00:17:26.000]  是不是他造成的呢?
[00:17:26.000 --> 00:17:28.000]  我們可能有不同的觀點
[00:17:28.000 --> 00:17:30.000]  是不是他發夢有異象
[00:17:30.000 --> 00:17:33.000]  太過高傲
[00:17:33.000 --> 00:17:34.000]  以致引來問題呢?
[00:17:34.000 --> 00:17:38.000]  還是其他人真的對他不好呢?
[00:17:38.000 --> 00:17:40.000]  有人有不同的看法
[00:17:40.000 --> 00:17:42.000]  在他年輕的時候
[00:17:42.000 --> 00:17:44.000]  他的兄長對他很無情
[00:17:44.000 --> 00:17:45.000]  出賣他
[00:17:45.000 --> 00:17:47.000]  甚至殺害他
[00:17:47.000 --> 00:17:48.000]  去到一個地方
[00:17:48.000 --> 00:17:50.000]  原本打工好好的
[00:17:50.000 --> 00:17:54.000]  但是一個性飢渴的主母
[00:17:54.000 --> 00:17:55.000]  又令到他很麻煩
[00:17:55.000 --> 00:17:58.000]  一個沒用的主人就將他下監
[00:17:58.000 --> 00:17:59.000]  去到坐監
[00:17:59.000 --> 00:18:00.000]  又很努力很努力
[00:18:00.000 --> 00:18:01.000]  原本都很好
[00:18:01.000 --> 00:18:03.000]  那些跟他坐監的人應該很老友
[00:18:03.000 --> 00:18:05.000]  還幫他解了夢
[00:18:05.000 --> 00:18:06.000]  解完夢
[00:18:06.000 --> 00:18:07.000]  一個出去了
[00:18:07.000 --> 00:18:09.000]  又忘記了他
[00:18:09.000 --> 00:18:10.000]  如果你是弱失
[00:18:10.000 --> 00:18:12.000]  你灰不灰呢?
[00:18:12.000 --> 00:18:14.000]  灰到鼻子
[00:18:14.000 --> 00:18:16.000]  真的不想做人
[00:18:16.000 --> 00:18:18.000]  不如在監獄了結了他
[00:18:18.000 --> 00:18:19.000]  我事實都認識一些人
[00:18:19.000 --> 00:18:21.000]  差不多放監都自殺死
[00:18:21.000 --> 00:18:23.000]  我跟你說過
[00:18:23.000 --> 00:18:25.000]  弱失可以有這樣的人
[00:18:25.000 --> 00:18:26.000]  但是
[00:18:26.000 --> 00:18:28.000]  《創世紀第五十章二十節》那裡說
[00:18:28.000 --> 00:18:30.000]  從前你們的意思是要害我
[00:18:30.000 --> 00:18:32.000]  但是神的意思原本是好的
[00:18:32.000 --> 00:18:34.000]  要保存很多人的性命
[00:18:34.000 --> 00:18:37.000]  成就今天的光景
[00:18:37.000 --> 00:18:40.000]  今天在錯綜的人際關係裡面
[00:18:40.000 --> 00:18:42.000]  我們很容易埋怨別人
[00:18:42.000 --> 00:18:43.000]  看別人的不好
[00:18:43.000 --> 00:18:44.000]  覺得你不對
[00:18:44.000 --> 00:18:46.000]  你錯
[00:18:46.000 --> 00:18:49.000]  但是我們要看高一線
[00:18:49.000 --> 00:18:52.000]  要看到神的心意
[00:18:52.000 --> 00:18:53.000]  老實說
[00:18:53.000 --> 00:18:56.000]  人真的有很多的錯處
[00:18:56.000 --> 00:18:57.000]  是真實的
[00:18:57.000 --> 00:19:01.000]  弱失沒有否認他的兄弟有錯誤的地方
[00:19:01.000 --> 00:19:02.000]  因為謀殺他
[00:19:02.000 --> 00:19:03.000]  出賣他
[00:19:03.000 --> 00:19:05.000]  怎麼會是好兄弟呢?
[00:19:05.000 --> 00:19:07.000]  但是他看的不是這一點
[00:19:07.000 --> 00:19:09.000]  他看的是神更高的心意
[00:19:09.000 --> 00:19:10.000]  高過人的軟弱
[00:19:10.000 --> 00:19:12.000]  人的罪過
[00:19:12.000 --> 00:19:14.000]  所以他可以延續下去
[00:19:14.000 --> 00:19:19.000]  可以成為神旨意成就的一個器皿
[00:19:19.000 --> 00:19:22.000]  《耳筆所書》四章二三節
[00:19:22.000 --> 00:19:24.000]  是今年我們其中一個金句
[00:19:24.000 --> 00:19:25.000]  或者我們需要背了它
[00:19:25.000 --> 00:19:26.000]  不過今天沒時間跟大家背
[00:19:26.000 --> 00:19:28.000]  大家小組背
[00:19:28.000 --> 00:19:29.000]  凡事謙虛溫柔
[00:19:29.000 --> 00:19:33.000]  忍耐用愛心互相歡容
[00:19:33.000 --> 00:19:34.000]  用和平彼此聯絡
[00:19:34.000 --> 00:19:38.000]  竭力保守聖靈所賜合而為一的心
[00:19:38.000 --> 00:19:41.000]  我們與人之間的關係
[00:19:41.000 --> 00:19:44.000]  需要學習聖經的那種生命的表達
[00:19:44.000 --> 00:19:47.000]  那種合一的精神
[00:19:47.000 --> 00:19:49.000]  謙虛溫柔
[00:19:49.000 --> 00:19:54.000]  忍耐去歡容
[00:19:54.000 --> 00:19:57.000]  合一和統一是不同的
[00:19:57.000 --> 00:19:59.000]  合一是Unity
[00:19:59.000 --> 00:20:02.000]  統一是Uniformity
[00:20:02.000 --> 00:20:03.000]  合一是大家有不同的
[00:20:03.000 --> 00:20:05.000]  仍然可以抽取共同的地方
[00:20:05.000 --> 00:20:07.000]  就是努力在這裡發揮
[00:20:07.000 --> 00:20:08.000]  統一就是說
[00:20:08.000 --> 00:20:09.000]  我和你不同
[00:20:09.000 --> 00:20:11.000]  你一定要和我一樣的表達
[00:20:11.000 --> 00:20:12.000]  你和我一樣的語氣
[00:20:12.000 --> 00:20:13.000]  你和我一樣做這樣的事
[00:20:13.000 --> 00:20:15.000]  才是在一起
[00:20:15.000 --> 00:20:17.000]  否則我就不能夠接納你
[00:20:17.000 --> 00:20:19.000]  這是統一
[00:20:19.000 --> 00:20:21.000]  但是聖經說的是合一
[00:20:21.000 --> 00:20:23.000]  需要和我們不同的同工
[00:20:23.000 --> 00:20:25.000]  我們的肢體一起去合一
[00:20:25.000 --> 00:20:26.000]  放低自我
[00:20:26.000 --> 00:20:27.000]  甚至保羅說
[00:20:27.000 --> 00:20:29.000]  看別人比自己強
[00:20:29.000 --> 00:20:31.000]  以致我們能夠有一個合一的教會
[00:20:31.000 --> 00:20:33.000]  合一的小組
[00:20:33.000 --> 00:20:34.000]  合一的肢體關係
[00:20:34.000 --> 00:20:37.000]  合一的同工關係
[00:20:37.000 --> 00:20:43.000]  第四方面是靈性上要剛強起來
[00:20:43.000 --> 00:20:46.000]  屬靈生命和屬靈的果子
[00:20:46.000 --> 00:20:48.000]  是一個很直接的關係
[00:20:48.000 --> 00:20:50.000]  今天有些人信主
[00:20:50.000 --> 00:20:52.000]  可能時間也不短
[00:20:52.000 --> 00:20:55.000]  但往往不能夠結出屬靈的果子
[00:20:55.000 --> 00:20:57.000]  因為屬靈的輸入
[00:20:57.000 --> 00:20:58.000]  是不正常的
[00:20:58.000 --> 00:20:59.000]  是有問題的
[00:20:59.000 --> 00:21:01.000]  是不正確的
[00:21:01.000 --> 00:21:02.000]  不一定說他有沒有讀聖經
[00:21:02.000 --> 00:21:03.000]  有沒有每天讀經識異
[00:21:03.000 --> 00:21:05.000]  不是這個問題
[00:21:05.000 --> 00:21:08.000]  是他有沒有很好的吸收
[00:21:08.000 --> 00:21:11.000]  在神而來的真理融會貫通
[00:21:11.000 --> 00:21:12.000]  是讓聖靈去光照
[00:21:12.000 --> 00:21:15.000]  讓頂智慧和他一起去印證
[00:21:15.000 --> 00:21:19.000]  在他生命裡能夠幫助他結出果子
[00:21:19.000 --> 00:21:22.000]  不只是讀聖經的問題
[00:21:22.000 --> 00:21:24.000]  當我和太太讀神學的時候
[00:21:24.000 --> 00:21:26.000]  神學生也很喜歡討論
[00:21:26.000 --> 00:21:28.000]  很熱切討論
[00:21:28.000 --> 00:21:30.000]  我們也明白愛人
[00:21:30.000 --> 00:21:31.000]  我們也明白
[00:21:31.000 --> 00:21:34.000]  第一次上上堂有一個男同學
[00:21:34.000 --> 00:21:36.000]  拿著椅子想打人
[00:21:36.000 --> 00:21:38.000]  在神學院裡發生
[00:21:38.000 --> 00:21:40.000]  不是聖經的問題
[00:21:40.000 --> 00:21:41.000]  是生命的問題
[00:21:41.000 --> 00:21:45.000]  是生命裡有什麼進入
[00:21:45.000 --> 00:21:51.000]  以致能夠出來建立一個和人合一的關係
[00:21:51.000 --> 00:21:54.000]  不是嘗試改變對方
[00:21:54.000 --> 00:21:56.000]  而是改變自己
[00:21:56.000 --> 00:21:58.000]  不是嘗試要別人和你一樣
[00:21:58.000 --> 00:22:02.000]  而是你要和別人一樣
[00:22:02.000 --> 00:22:04.000]  第五點
[00:22:04.000 --> 00:22:05.000]  我們需要在我們的背景
[00:22:05.000 --> 00:22:09.000]  我們的歷史上要剛強起來
[00:22:09.000 --> 00:22:11.000]  我們也明白原生家庭
[00:22:11.000 --> 00:22:12.000]  過往的歷史
[00:22:12.000 --> 00:22:15.000]  甚至一些傷感經歷
[00:22:15.000 --> 00:22:17.000]  一些不好的經歷
[00:22:17.000 --> 00:22:18.000]  可能被人炒魷魚
[00:22:18.000 --> 00:22:20.000]  可能婚姻出現問題
[00:22:20.000 --> 00:22:22.000]  可能和人吵架和打架
[00:22:22.000 --> 00:22:25.000]  可能有一些性的問題
[00:22:25.000 --> 00:22:29.000]  這些事情都影響著我們
[00:22:29.000 --> 00:22:31.000]  如果我們不好好處理
[00:22:31.000 --> 00:22:34.000]  這些事情都帶來
[00:22:34.000 --> 00:22:39.000]  和人之間的關係的問題
[00:22:39.000 --> 00:22:40.000]  很坦白地說
[00:22:40.000 --> 00:22:46.000]  我們每一個人都承受別人歷史的包袱
[00:22:46.000 --> 00:22:47.000]  曾經有人告訴我
[00:22:47.000 --> 00:22:49.000]  我像他親戚的誰是誰
[00:22:49.000 --> 00:22:51.000]  我其實也不認識他親戚
[00:22:51.000 --> 00:22:52.000]  他的意思是
[00:22:52.000 --> 00:22:54.000]  我的性格和他親戚的誰是誰很相關
[00:22:54.000 --> 00:22:57.000]  所以他很生我的氣
[00:22:57.000 --> 00:22:58.000]  這是無妄之災
[00:22:58.000 --> 00:22:59.000]  我完全不認識你親戚
[00:22:59.000 --> 00:23:01.000]  對不起
[00:23:01.000 --> 00:23:04.000]  但我們都將自己過往的童年
[00:23:04.000 --> 00:23:05.000]  過往的歷史
[00:23:05.000 --> 00:23:06.000]  投影在別人身上
[00:23:06.000 --> 00:23:08.000]  不開心的事情
[00:23:08.000 --> 00:23:09.000]  一些有問題的地方
[00:23:09.000 --> 00:23:11.000]  投影在我們身上
[00:23:11.000 --> 00:23:12.000]  那個就是你
[00:23:12.000 --> 00:23:13.000]  你就是他
[00:23:13.000 --> 00:23:17.000]  見到你都不喜歡你
[00:23:17.000 --> 00:23:18.000]  我們需要在我們的歷史
[00:23:18.000 --> 00:23:19.000]  在我們的背景
[00:23:19.000 --> 00:23:22.000]  在我們的傷痕中成長過來
[00:23:22.000 --> 00:23:27.000]  我們常常都因為自己的不成熟
[00:23:27.000 --> 00:23:30.000]  而將過往延伸過來
[00:23:30.000 --> 00:23:33.000]  讓其他人都受這種苦
[00:23:33.000 --> 00:23:34.000]  但一個成熟
[00:23:34.000 --> 00:23:35.000]  可以在主耶穌基督裏面剛強的人
[00:23:35.000 --> 00:23:38.000]  就不需要將過往的不成熟
[00:23:38.000 --> 00:23:39.000]  痛苦的地方
[00:23:39.000 --> 00:23:40.000]  負面的地方
[00:23:40.000 --> 00:23:42.000]  帶到新的關係裏面
[00:23:42.000 --> 00:23:44.000]  但是未能夠剛強
[00:23:44.000 --> 00:23:45.000]  未能夠去掌握
[00:23:45.000 --> 00:23:47.000]  未能夠成長的弟兄姊妹
[00:23:47.000 --> 00:23:50.000]  就將過往帶到新的關係裏面
[00:23:50.000 --> 00:23:54.000]  帶到一個原本和你沒什麼相關的人
[00:23:54.000 --> 00:23:57.000]  是很不需要
[00:23:57.000 --> 00:24:00.000]  保羅他說
[00:24:00.000 --> 00:24:01.000]  我兒啊
[00:24:01.000 --> 00:24:07.000]  你要在基督耶穌的恩典上面剛強起來
[00:24:07.000 --> 00:24:10.000]  作為教會的牧者
[00:24:10.000 --> 00:24:13.000]  甚至我做宣教同工
[00:24:13.000 --> 00:24:17.000]  我過往做宣教的主管
[00:24:17.000 --> 00:24:19.000]  其實我對每一個弟兄姊妹
[00:24:19.000 --> 00:24:20.000]  對我的宣教同工
[00:24:20.000 --> 00:24:24.000]  都是一種淑齡父母的心腸
[00:24:24.000 --> 00:24:26.000]  我有行政的恩賜
[00:24:26.000 --> 00:24:29.000]  但是我最主要的恩賜是牧羊
[00:24:29.000 --> 00:24:30.000]  是牧羊每一個生命
[00:24:30.000 --> 00:24:32.000]  看到生命成長
[00:24:32.000 --> 00:24:34.000]  剛才說到地方的突破
[00:24:34.000 --> 00:24:36.000]  保羅對他的淑齡兒女
[00:24:36.000 --> 00:24:38.000]  保羅也是一個很著重事工
[00:24:38.000 --> 00:24:42.000]  但其實他也是一個牧羊的生命
[00:24:42.000 --> 00:24:43.000]  他對每一個人
[00:24:43.000 --> 00:24:48.000]  其實很著重淑齡生命的成長和建立
[00:24:48.000 --> 00:24:49.000]  保羅說
[00:24:49.000 --> 00:24:53.000]  你要在基督耶穌的恩典上面剛強起來
[00:24:53.000 --> 00:24:54.000]  當我年輕的時候
[00:24:54.000 --> 00:24:59.000]  在很多地方要學習
[00:24:59.000 --> 00:25:01.000]  戒煙 戒粗口
[00:25:01.000 --> 00:25:03.000]  戒對人的憤怒
[00:25:03.000 --> 00:25:05.000]  戒一些負面的情緒
[00:25:05.000 --> 00:25:11.000]  戒一些將一些苦毒收買
[00:25:11.000 --> 00:25:14.000]  對人真心這樣去相待
[00:25:14.000 --> 00:25:17.000]  有事是直話直說
[00:25:17.000 --> 00:25:19.000]  很多的成長
[00:25:19.000 --> 00:25:21.000]  但只是靠自己的努力是不夠的
[00:25:21.000 --> 00:25:22.000]  弟兄姊妹
[00:25:22.000 --> 00:25:25.000]  是要靠耶穌基督的恩典
[00:25:25.000 --> 00:25:26.000]  是主的恩典
[00:25:26.000 --> 00:25:28.000]  是豐盛的恩典
[00:25:28.000 --> 00:25:29.000]  是無盡的恩典
[00:25:29.000 --> 00:25:33.000]  是救我們使用的恩典
[00:25:33.000 --> 00:25:37.000]  人的恩典尚且我們都很珍惜
[00:25:37.000 --> 00:25:40.000]  何況神的恩典呢
[00:25:40.000 --> 00:25:42.000]  當我和太太
[00:25:42.000 --> 00:25:44.000]  其實很多年走侍奉的道路
[00:25:44.000 --> 00:25:46.000]  我都說過
[00:25:46.000 --> 00:25:48.000]  做正常的宣教士
[00:25:48.000 --> 00:25:54.000]  其實不是很豐足
[00:25:54.000 --> 00:25:56.000]  有一段時間有一個姊妹
[00:25:56.000 --> 00:25:58.000]  她很熱心
[00:25:58.000 --> 00:26:00.000]  用經濟去支持我們
[00:26:00.000 --> 00:26:01.000]  是額外的
[00:26:01.000 --> 00:26:05.000]  因為正常差的薪水是不夠的
[00:26:05.000 --> 00:26:07.000]  她的愛心
[00:26:07.000 --> 00:26:10.000]  很豐厚的奉獻
[00:26:10.000 --> 00:26:11.000]  甚至到後期我們說
[00:26:11.000 --> 00:26:12.000]  夠了姊妹
[00:26:12.000 --> 00:26:13.000]  真的夠了
[00:26:13.000 --> 00:26:16.000]  因為當時我們子女還沒讀大學
[00:26:16.000 --> 00:26:18.000]  她說你留著吧
[00:26:18.000 --> 00:26:21.000]  將來會有用
[00:26:21.000 --> 00:26:22.000]  就是因為她的緣故
[00:26:22.000 --> 00:26:26.000]  我們的子女有些教育的選擇
[00:26:26.000 --> 00:26:28.000]  直到如今
[00:26:28.000 --> 00:26:29.000]  我們都很感謝神
[00:26:29.000 --> 00:26:31.000]  為了這個姊妹感謝神
[00:26:31.000 --> 00:26:32.000]  她將她的薪水
[00:26:32.000 --> 00:26:36.000]  很大部分奉獻給我們
[00:26:36.000 --> 00:26:38.000]  如果人的恩典
[00:26:38.000 --> 00:26:40.000]  我們都這麼感激
[00:26:40.000 --> 00:26:43.000]  怎能夠不感激神的恩典呢
[00:26:43.000 --> 00:26:44.000]  在我們軟弱的地方
[00:26:44.000 --> 00:26:46.000]  不要再纏磨在某些地方
[00:26:46.000 --> 00:26:48.000]  不要讓情緒繼續發作
[00:26:48.000 --> 00:26:49.000]  不要再軟弱
[00:26:49.000 --> 00:26:51.000]  在過往裡跌倒又跌倒又跌倒
[00:26:51.000 --> 00:26:56.000]  在意志上繼續沒有意志去侍奉神
[00:26:56.000 --> 00:26:59.000]  在我們身體裡看著他越來越差
[00:26:59.000 --> 00:27:00.000]  越來越不健康
[00:27:00.000 --> 00:27:02.000]  就由他不健康
[00:27:02.000 --> 00:27:04.000]  我們仰望耶穌基督
[00:27:04.000 --> 00:27:08.000]  看到祂愛我們的恩典
[00:27:08.000 --> 00:27:12.000]  我們的心需要被軟化起來
[00:27:12.000 --> 00:27:14.000]  為了祂的緣故
[00:27:14.000 --> 00:27:17.000]  我生命什麼都願意放下
[00:27:17.000 --> 00:27:18.000]  為了祂的緣故
[00:27:18.000 --> 00:27:20.000]  我要剛強起來
[00:27:20.000 --> 00:27:21.000]  因為唯有我剛強
[00:27:21.000 --> 00:27:24.000]  才能建立其他人
[00:27:24.000 --> 00:27:25.000]  唯有我剛強
[00:27:25.000 --> 00:27:26.000]  唯有我成長起來
[00:27:26.000 --> 00:27:29.000]  才能幫助其他人成長
[00:27:29.000 --> 00:27:32.000]  這是主的恩典
[00:27:32.000 --> 00:27:36.000]  唯獨恩典
[00:27:36.000 --> 00:27:39.000]  第二節經文我想引用的是
[00:27:39.000 --> 00:27:42.000]  《詩唐傳》二十章二十四節
[00:27:42.000 --> 00:27:44.000]  當我想到實踐使命的時候
[00:27:44.000 --> 00:27:49.000]  保羅這句話一直在我生命裡出現
[00:27:49.000 --> 00:27:51.000]  請大家一起讀出來
[00:27:51.000 --> 00:27:54.000]  我卻不以性命為念
[00:27:54.000 --> 00:27:56.000]  也不看為寶貴
[00:27:56.000 --> 00:27:58.000]  只要行完我的路程
[00:27:58.000 --> 00:28:02.000]  成就我從主耶穌基督所領受即是
[00:28:02.000 --> 00:28:06.000]  證明神恩惠的福音
[00:28:06.000 --> 00:28:09.000]  保羅是一個不怕困難的人
[00:28:09.000 --> 00:28:12.000]  保羅很有問題是他的性格
[00:28:12.000 --> 00:28:14.000]  過往極度的暴力
[00:28:14.000 --> 00:28:16.000]  因為捉到人就要打要殺
[00:28:16.000 --> 00:28:18.000]  這是什麼信仰
[00:28:18.000 --> 00:28:19.000]  又要打又要殺
[00:28:19.000 --> 00:28:21.000]  當時猶太教有這樣的情況
[00:28:21.000 --> 00:28:25.000]  但他的性格還是很極端
[00:28:25.000 --> 00:28:31.000]  當他自己被釘十字架的耶穌捉摸的時候
[00:28:31.000 --> 00:28:37.000]  他將過往的性格暴力轉化
[00:28:37.000 --> 00:28:42.000]  成為讓他自己有能力去承受暴力
[00:28:42.000 --> 00:28:43.000]  弟兄姊妹
[00:28:43.000 --> 00:28:46.000]  我們過往所承受的苦害
[00:28:46.000 --> 00:28:49.000]  不要再轉嫁在別人身上
[00:28:49.000 --> 00:28:51.000]  要的話你自己承受
[00:28:51.000 --> 00:28:55.000]  要的話你自己將它化成福音的動力
[00:28:55.000 --> 00:28:59.000]  我體會保羅
[00:28:59.000 --> 00:29:02.000]  保羅說不難的地方我不去
[00:29:02.000 --> 00:29:05.000]  是沒有人傳訊息給我我才要去
[00:29:05.000 --> 00:29:07.000]  無論多困難甚至負上生命
[00:29:07.000 --> 00:29:09.000]  他說我不以性命為念
[00:29:09.000 --> 00:29:11.000]  也不看什麼那麼重要
[00:29:11.000 --> 00:29:13.000]  我只要行完路程
[00:29:13.000 --> 00:29:15.000]  成就從主裡面所領受的即是
[00:29:15.000 --> 00:29:18.000]  證明神恩惠的福音
[00:29:18.000 --> 00:29:19.000]  保羅的意象
[00:29:19.000 --> 00:29:21.000]  一個使命在人生裡面
[00:29:21.000 --> 00:29:22.000]  是超越他的生命
[00:29:22.000 --> 00:29:24.000]  超越一般人覺得很重要
[00:29:24.000 --> 00:29:25.000]  很重要
[00:29:25.000 --> 00:29:26.000]  有間屋有個車
[00:29:26.000 --> 00:29:28.000]  有什麼有什麼很重要
[00:29:28.000 --> 00:29:29.000]  都不重要
[00:29:29.000 --> 00:29:32.000]  是福音最重要
[00:29:32.000 --> 00:29:35.000]  是有人聽到福音最重要
[00:29:35.000 --> 00:29:36.000]  如果沒有人聽到福音
[00:29:36.000 --> 00:29:38.000]  如果神的福音不能夠傳明
[00:29:38.000 --> 00:29:40.000]  其他都是沒有用的
[00:29:40.000 --> 00:29:44.000]  保羅不以性命為念
[00:29:44.000 --> 00:29:47.000]  感謝神我們教會一個有意象的教會
[00:29:47.000 --> 00:29:48.000]  但是在我檢討裡面
[00:29:48.000 --> 00:29:52.000]  可能我們的意象
[00:29:52.000 --> 00:29:55.000]  它是欠缺落實的使命
[00:29:55.000 --> 00:29:56.000]  落實的方向
[00:29:56.000 --> 00:29:57.000]  落實的內容
[00:29:57.000 --> 00:29:59.000]  我們求神讓我們從2013年開始
[00:29:59.000 --> 00:30:02.000]  落實這樣去服侍神
[00:30:02.000 --> 00:30:04.000]  我們不單有意象
[00:30:04.000 --> 00:30:05.000]  甚至有人沒有意象
[00:30:05.000 --> 00:30:06.000]  什麼是意象呢
[00:30:06.000 --> 00:30:09.000]  有人形容意象是一幅你看到的圖畫
[00:30:09.000 --> 00:30:11.000]  在你的禱告裡面
[00:30:11.000 --> 00:30:13.000]  在你尋求神的裡面
[00:30:13.000 --> 00:30:15.000]  神讓你看到一幅圖畫
[00:30:15.000 --> 00:30:17.000]  我分享其中一幅圖畫
[00:30:17.000 --> 00:30:20.000]  我的意象是什麼
[00:30:20.000 --> 00:30:22.000]  就是看到很多宣教士
[00:30:22.000 --> 00:30:24.000]  在這裡被拆出去
[00:30:24.000 --> 00:30:27.000]  去到很多有需要的地方傳揚福音
[00:30:27.000 --> 00:30:28.000]  就是看到這個社區
[00:30:28.000 --> 00:30:30.000]  很多生命被轉化
[00:30:30.000 --> 00:30:34.000]  看到甚至在電車路上
[00:30:34.000 --> 00:30:35.000]  因為很多人要排隊
[00:30:35.000 --> 00:30:36.000]  進到不同地方
[00:30:36.000 --> 00:30:39.000]  敬拜都是塞滿在路邊
[00:30:39.000 --> 00:30:42.000]  這是我看到的意象
[00:30:42.000 --> 00:30:43.000]  我看到我們的宣教士
[00:30:43.000 --> 00:30:44.000]  到不同的地方
[00:30:44.000 --> 00:30:45.000]  有需要的地方
[00:30:45.000 --> 00:30:46.000]  他就說我要去
[00:30:46.000 --> 00:30:48.000]  不怕困難
[00:30:48.000 --> 00:30:49.000]  無論是多困難的地方
[00:30:49.000 --> 00:30:50.000]  他們都要去
[00:30:50.000 --> 00:30:57.000]  然後我可以有機會去探訪他們
[00:30:57.000 --> 00:30:58.000]  去支持他們
