
[00:00:00.000 --> 00:00:02.000]  各位姐妹大家新年好
[00:16:14.000 --> 00:16:21.000]  如果你住在你的朋友家
[00:16:21.000 --> 00:16:23.000]  他是很會煮飯的
[00:16:23.000 --> 00:16:25.000]  請問他會不會招待你
[00:16:25.000 --> 00:16:28.000]  他很可能就會煮好菜招待你
[00:16:28.000 --> 00:16:30.000]  如果我們的神是全能的神
[00:16:30.000 --> 00:16:33.000]  他也會用他的大能的寶貝
[00:16:33.000 --> 00:16:36.000]  來扶持我們
[00:16:36.000 --> 00:16:37.000]  第三個講到
[00:16:37.000 --> 00:16:40.000]  他說我的神是耶和華
[00:16:40.000 --> 00:16:43.000]  在出埃及記第六章第二節裡面講到
[00:16:43.000 --> 00:16:44.000]  耶和華說
[00:16:44.000 --> 00:16:46.000]  我是耶和華
[00:16:46.000 --> 00:16:47.000]  神自己介紹說
[00:16:47.000 --> 00:16:49.000]  我是耶和華
[00:16:49.000 --> 00:16:51.000]  其實當神每次介紹他說
[00:16:51.000 --> 00:16:53.000]  我是耶和華的時候
[00:16:53.000 --> 00:16:56.000]  我其實很好奇後面神會說什麼
[00:16:56.000 --> 00:16:58.000]  以後大家可以來觀察看看
[00:16:58.000 --> 00:16:59.000]  來做一個綜合
[00:16:59.000 --> 00:17:01.000]  做一個整理
[00:17:01.000 --> 00:17:03.000]  那我在這邊提出來就是說
[00:17:03.000 --> 00:17:04.000]  當神在出埃及記
[00:17:04.000 --> 00:17:06.000]  他跟摩西顯示
[00:17:06.000 --> 00:17:08.000]  他自己的大名的時候
[00:17:08.000 --> 00:17:12.000]  他說我必與他們堅定
[00:17:12.000 --> 00:17:16.000]  我必與他們堅定所立的約
[00:17:16.000 --> 00:17:20.000]  就是要把迦南的地賜給他們
[00:17:20.000 --> 00:17:22.000]  我們看見神說我是耶和華
[00:17:22.000 --> 00:17:24.000]  他是說我是那一位
[00:17:24.000 --> 00:17:25.000]  我是啊
[00:17:25.000 --> 00:17:28.000]  他是那一位信使
[00:17:28.000 --> 00:17:31.000]  他會堅守他自己承諾話語的那一位
[00:17:31.000 --> 00:17:34.000]  也就是說他是守約的神
[00:17:34.000 --> 00:17:36.000]  神是立約的神
[00:17:36.000 --> 00:17:37.000]  那最後一個
[00:17:37.000 --> 00:17:41.000]  他說就是我的神
[00:17:41.000 --> 00:17:44.000]  就是大名鼎鼎我的神
[00:17:44.000 --> 00:17:45.000]  第二節
[00:17:45.000 --> 00:17:50.000]  你會以神為自豪嗎
[00:17:50.000 --> 00:17:52.000]  我們會以神為自豪嗎
[00:17:52.000 --> 00:17:54.000]  不是驕傲
[00:17:54.000 --> 00:17:56.000]  我們有一位好神
[00:17:56.000 --> 00:17:58.000]  感到高興無比
[00:17:58.000 --> 00:17:59.000]  這一位神
[00:17:59.000 --> 00:18:00.000]  你知道嗎
[00:18:00.000 --> 00:18:01.000]  這個神
[00:18:01.000 --> 00:18:04.000]  我特別把這個字留在那邊
[00:18:04.000 --> 00:18:05.000]  希伯來文的這個字
[00:18:05.000 --> 00:18:07.000]  它是一個複數
[00:18:07.000 --> 00:18:10.000]  它並不是說神是多神
[00:18:10.000 --> 00:18:11.000]  而是指到我們的神
[00:18:11.000 --> 00:18:13.000]  是一個豐富的神
[00:18:13.000 --> 00:18:15.000]  祂是一位三位一體的神
[00:18:15.000 --> 00:18:17.000]  祂是一位有能力
[00:18:17.000 --> 00:18:18.000]  有智慧
[00:18:18.000 --> 00:18:19.000]  有慈愛
[00:18:19.000 --> 00:18:20.000]  又有尊榮
[00:18:20.000 --> 00:18:22.000]  威嚴的神
[00:18:22.000 --> 00:18:23.000]  這些複合的屬性
[00:18:23.000 --> 00:18:25.000]  都在神的身上
[00:18:25.000 --> 00:18:27.000]  祂是那一位獨一的真神
[00:18:27.000 --> 00:18:31.000]  是那一位我的神
[00:18:31.000 --> 00:18:35.000]  有一位這樣的神好不好呢
[00:18:35.000 --> 00:18:36.000]  好
[00:18:36.000 --> 00:18:38.000]  可是如果祂能保護你
[00:18:38.000 --> 00:18:39.000]  那就更好了
[00:18:39.000 --> 00:18:42.000]  當我們選擇住在隱密處的時候
[00:18:42.000 --> 00:18:45.000]  其實你就是選擇住在
[00:18:45.000 --> 00:18:49.000]  一位會保護你神的這位居所裡面
[00:18:49.000 --> 00:18:51.000]  所以詩篇的作者說
[00:18:51.000 --> 00:18:55.000]  是住在隱密處的
[00:18:55.000 --> 00:19:00.000]  必住在全能者的陰下
[00:19:00.000 --> 00:19:02.000]  我們從詩篇的這一篇
[00:19:02.000 --> 00:19:03.000]  九十一篇的第三節
[00:19:03.000 --> 00:19:05.000]  一直到第十三節
[00:19:05.000 --> 00:19:08.000]  我們可以看見
[00:19:08.000 --> 00:19:10.000]  我們的人的路上面
[00:19:10.000 --> 00:19:14.000]  一生真的會遇到很多的困難
[00:19:14.000 --> 00:19:16.000]  很多的驚慌
[00:19:16.000 --> 00:19:17.000]  很多的危險
[00:19:17.000 --> 00:19:19.000]  很多的攻擊
[00:19:19.000 --> 00:19:23.000]  甚至此起彼落
[00:19:23.000 --> 00:19:25.000]  接踵而至
[00:19:25.000 --> 00:19:28.000]  請問哪一項
[00:19:28.000 --> 00:19:32.000]  不會讓詩人感到痛苦呢
[00:19:32.000 --> 00:19:34.000]  不會讓他受傷
[00:19:34.000 --> 00:19:37.000]  不會讓他感受到性命危險呢
[00:19:37.000 --> 00:19:40.000]  這裡說的捕鳥人的網羅
[00:19:40.000 --> 00:19:42.000]  毒害的瘟疫
[00:19:42.000 --> 00:19:44.000]  黑夜的驚駭
[00:19:44.000 --> 00:19:46.000]  日間的飛濺
[00:19:46.000 --> 00:19:48.000]  黑夜的瘟疫
[00:19:48.000 --> 00:19:50.000]  然後滅人的毒病
[00:19:50.000 --> 00:19:52.000]  有千人撲倒
[00:19:52.000 --> 00:19:54.000]  有萬人撲倒的災
[00:19:54.000 --> 00:19:56.000]  有禍患 有災害
[00:19:56.000 --> 00:19:58.000]  碰腳的石頭
[00:19:58.000 --> 00:20:01.000]  還有哨撞的獅子和大蛇
[00:20:01.000 --> 00:20:06.000]  夯不啷噹列了有十項十一項
[00:20:06.000 --> 00:20:08.000]  當我們想到
[00:20:08.000 --> 00:20:10.000]  這個捕鳥人的網羅
[00:20:10.000 --> 00:20:14.000]  我們被捕鳥人的網羅困住的時候
[00:20:14.000 --> 00:20:17.000]  我們哪兒都去不了
[00:20:17.000 --> 00:20:19.000]  我自己的師母
[00:20:19.000 --> 00:20:22.000]  她曾經也遇到這樣的事情
[00:20:22.000 --> 00:20:24.000]  在工作上面
[00:20:24.000 --> 00:20:28.000]  碰到一個很刁鑽的主管
[00:20:28.000 --> 00:20:31.000]  這個是出了名的
[00:20:31.000 --> 00:20:33.000]  那她很痛苦在那段時間裡面
[00:20:33.000 --> 00:20:37.000]  我們能怎麼辦呢
[00:20:37.000 --> 00:20:40.000]  她的職業不是說轉換就轉換的
[00:20:40.000 --> 00:20:43.000]  所以她就只能忍耐
[00:20:43.000 --> 00:20:47.000]  然後禱告 禱告再禱告
[00:20:47.000 --> 00:20:49.000]  結果就有一天
[00:20:49.000 --> 00:20:51.000]  神就用一句安慰的話
[00:20:51.000 --> 00:20:54.000]  透過教會的傳道人跟她說
[00:20:54.000 --> 00:20:56.000]  她有一個感動
[00:20:56.000 --> 00:20:59.000]  就是神必定會救你
[00:20:59.000 --> 00:21:03.000]  脫離捕鳥人的網羅
[00:21:03.000 --> 00:21:08.000]  果不其然她後來就調職成功
[00:21:08.000 --> 00:21:10.000]  我們看見這是神的作為
[00:21:10.000 --> 00:21:12.000]  當時我們真的覺得
[00:21:12.000 --> 00:21:17.000]  哎呀 不知道何時才能夠換一個主管呢
[00:21:17.000 --> 00:21:20.000]  怎麼這麼 有這麼容易的事情嗎
[00:21:20.000 --> 00:21:22.000]  基督徒一定在這個
[00:21:22.000 --> 00:21:25.000]  特別我們認識神 服侍神的人
[00:21:25.000 --> 00:21:28.000]  我們絕對也會遇到苦難的
[00:21:28.000 --> 00:21:30.000]  我們絕對會遇到挑戰的
[00:21:30.000 --> 00:21:33.000]  甚至是捕鳥人的網羅
[00:21:33.000 --> 00:21:35.000]  你知道嗎 被這個獸
[00:21:35.000 --> 00:21:38.000]  捕獸器捕捉 捕獲到的時候
[00:21:38.000 --> 00:21:42.000]  我看見過一個這種山貓
[00:21:42.000 --> 00:21:44.000]  被這個捕獸器抓住的時候
[00:21:44.000 --> 00:21:49.000]  牠的力量非常的大
[00:21:49.000 --> 00:21:52.000]  你想要解救牠的人都不敢靠近
[00:21:52.000 --> 00:21:56.000]  因為牠很有可能就起來攻擊你
[00:21:56.000 --> 00:21:57.000]  但是我要說
[00:21:57.000 --> 00:22:01.000]  當牠被這個網羅綁住的時候
[00:22:01.000 --> 00:22:03.000]  牠哪兒都去不了
[00:22:03.000 --> 00:22:05.000]  你有沒有覺得
[00:22:05.000 --> 00:22:07.000]  我們有被困住的時候
[00:22:07.000 --> 00:22:09.000]  我們再有才幹
[00:22:09.000 --> 00:22:11.000]  我們這個人再優秀
[00:22:11.000 --> 00:22:15.000]  也有被困住的時候
[00:22:15.000 --> 00:22:16.000]  甚至我們的孩子
[00:22:16.000 --> 00:22:19.000]  有時候讓我們感受到被困住的時候
[00:22:19.000 --> 00:22:20.000]  有嗎
[00:22:20.000 --> 00:22:22.000]  我知道有些人有這樣的痛苦
[00:22:22.000 --> 00:22:24.000]  但是我們心裡面要有盼望
[00:22:24.000 --> 00:22:25.000]  為什麼呢
[00:22:25.000 --> 00:22:28.000]  因為神的手會來牽引
[00:22:28.000 --> 00:22:30.000]  會來幫助我們
[00:22:30.000 --> 00:22:31.000]  我們看見詩人
[00:22:31.000 --> 00:22:35.000]  他所陳述的那位神
[00:22:35.000 --> 00:22:38.000]  詩人所陳述的那位神
[00:22:38.000 --> 00:22:41.000]  是那位會起來幫助他的神
[00:22:41.000 --> 00:22:42.000]  在這裡
[00:22:42.000 --> 00:22:43.000]  我們看見
[00:22:43.000 --> 00:22:49.000]  神怎麼樣施恩惠呢
[00:22:49.000 --> 00:22:51.000]  他必救你 對不對
[00:22:51.000 --> 00:22:52.000]  他必救你
[00:22:52.000 --> 00:22:55.000]  用什麼救你呢
[00:22:55.000 --> 00:23:00.000]  羚毛和和他的翅膀
[00:23:00.000 --> 00:23:04.000]  神用他的羚毛救我們
[00:23:04.000 --> 00:23:06.000]  大家知道羚毛是什麼嗎
[00:23:06.000 --> 00:23:07.000]  羚毛就是翅膀
[00:23:07.000 --> 00:23:09.000]  就是羽毛
[00:23:09.000 --> 00:23:11.000]  這個羽毛怎麼可能救我們呢
[00:23:11.000 --> 00:23:12.000]  這麼柔軟
[00:23:12.000 --> 00:23:13.000]  其實我們就要想到
[00:23:13.000 --> 00:23:17.000]  神的保護是溫柔的
[00:23:17.000 --> 00:23:19.000]  神的安慰是溫柔的
[00:23:19.000 --> 00:23:21.000]  但是他的恩惠
[00:23:21.000 --> 00:23:22.000]  又卻像盾牌
[00:23:22.000 --> 00:23:24.000]  他說
[00:23:24.000 --> 00:23:27.000]  他的誠實呢
[00:23:27.000 --> 00:23:29.000]  是大小的盾牌
[00:23:29.000 --> 00:23:31.000]  從神口裡所說的一切的話
[00:23:31.000 --> 00:23:33.000]  就好像盾牌一樣
[00:23:33.000 --> 00:23:35.000]  有大的有小的
[00:23:35.000 --> 00:23:36.000]  為什麼
[00:23:36.000 --> 00:23:38.000]  因為我們所面對的問題
[00:23:38.000 --> 00:23:41.000]  有大的有小的
[00:23:41.000 --> 00:23:44.000]  他防止災禍不寧靜
[00:23:44.000 --> 00:23:46.000]  禍患不寧靜
[00:23:46.000 --> 00:23:49.000]  災害不哀靜
[00:23:49.000 --> 00:23:52.000]  他還派使者來保護我們
[00:23:52.000 --> 00:23:54.000]  他用手托住我們
[00:23:54.000 --> 00:23:59.000]  使撞獅和大蛇被踐踏
[00:23:59.000 --> 00:24:02.000]  你要踐踏一個獅子容易嗎
[00:24:02.000 --> 00:24:04.000]  不可能的
[00:24:04.000 --> 00:24:06.000]  所以詩人在這裡所列的
[00:24:06.000 --> 00:24:09.000]  這些事情是不可能發生
[00:24:09.000 --> 00:24:13.000]  在一個不依靠神的人身上
[00:24:13.000 --> 00:24:15.000]  也就是詩人說夢話
[00:24:15.000 --> 00:24:17.000]  當我們遇見危險的時候
[00:24:17.000 --> 00:24:20.000]  必定就像千人萬人一樣
[00:24:20.000 --> 00:24:22.000]  是撲倒的
[00:24:22.000 --> 00:24:24.000]  但是我們看見了
[00:24:24.000 --> 00:24:25.000]  詩人呢
[00:24:25.000 --> 00:24:28.000]  他卻說到了神是保護他的
[00:24:28.000 --> 00:24:29.000]  各位姐妹
[00:24:29.000 --> 00:24:30.000]  當我們看見了這個
[00:24:30.000 --> 00:24:33.000]  世界上的災難的時候呢
[00:24:33.000 --> 00:24:35.000]  我們真的有平安嗎
[00:24:35.000 --> 00:24:37.000]  沒有平安這是真實的
[00:24:37.000 --> 00:24:38.000]  為什麼呢
[00:24:38.000 --> 00:24:39.000]  大火不好滅
[00:24:39.000 --> 00:24:43.000]  到目前為止滅不盡
[00:24:43.000 --> 00:24:47.000]  飛彈擋得住嗎
[00:24:47.000 --> 00:24:49.000]  伊朗發射的飛彈
[00:24:49.000 --> 00:24:52.000]  美國沒有發射愛國者去攔截
[00:24:52.000 --> 00:24:53.000]  擋不住
[00:24:53.000 --> 00:24:55.000]  疾病不可控
[00:24:55.000 --> 00:24:56.000]  我們都心知肚明
[00:24:56.000 --> 00:24:59.000]  目前疾病是不可控的
[00:24:59.000 --> 00:25:00.000]  武漢病毒
[00:25:00.000 --> 00:25:02.000]  但是我們禱告讓他可以控制
[00:25:02.000 --> 00:25:05.000]  地震能不能防
[00:25:05.000 --> 00:25:07.000]  不能防
[00:25:07.000 --> 00:25:08.000]  沒有一個人
[00:25:08.000 --> 00:25:10.000]  可以給我們平安的保證
[00:25:10.000 --> 00:25:13.000]  當我們看見這個瘟疫在進行的時候
[00:25:13.000 --> 00:25:16.000]  大家有沒有心裡面一個疑問
[00:25:16.000 --> 00:25:19.000]  到底神到哪裡去了
[00:25:19.000 --> 00:25:21.000]  我相信很多在過年的人
[00:25:21.000 --> 00:25:22.000]  在中國裡面過年
[00:25:22.000 --> 00:25:23.000]  他們回家過年
[00:25:23.000 --> 00:25:25.000]  他們裡面可能有一個痛苦
[00:25:25.000 --> 00:25:28.000]  到底神在哪裡呢
[00:25:28.000 --> 00:25:31.000]  為什麼會發生這樣的事呢
[00:25:31.000 --> 00:25:32.000]  我們辛苦了一整年
[00:25:32.000 --> 00:25:34.000]  就是要回家跟親人過年
[00:25:34.000 --> 00:25:35.000]  可是跟家人過年的時候
[00:25:35.000 --> 00:25:39.000]  卻是憂慮 憂愁 痛苦
[00:25:39.000 --> 00:25:43.000]  死亡的威脅
[00:25:43.000 --> 00:25:44.000]  也許有人會問
[00:25:44.000 --> 00:25:51.000]  到底上帝能不能掌管瘟疫
[00:25:51.000 --> 00:25:52.000]  我們從初埃及記
[00:25:52.000 --> 00:25:54.000]  我們要看初埃及記
[00:25:54.000 --> 00:25:56.000]  第九章一到六節裡面
[00:25:56.000 --> 00:26:00.000]  我們看見神如何掌管瘟疫
[00:26:00.000 --> 00:26:01.000]  故事說到
[00:26:01.000 --> 00:26:04.000]  神叫摩西去吩咐法老王
[00:26:04.000 --> 00:26:07.000]  跟法老王這樣說
[00:26:07.000 --> 00:26:10.000]  你要容我的百姓去侍奉我
[00:26:10.000 --> 00:26:12.000]  如果你不容我的百姓去
[00:26:12.000 --> 00:26:14.000]  你勉強留下他們的話
[00:26:14.000 --> 00:26:18.000]  神就要降下瘟疫
[00:26:18.000 --> 00:26:21.000]  在埃及地
[00:26:21.000 --> 00:26:26.000]  在馬 驢 駱駝 牛群 羊群上面
[00:26:26.000 --> 00:26:31.000]  他們必受到重重瘟疫
[00:26:31.000 --> 00:26:33.000]  如果摩西聽到
[00:26:33.000 --> 00:26:36.000]  他裡面會不會有一個問題是
[00:26:36.000 --> 00:26:38.000]  主啊 神啊
[00:26:38.000 --> 00:26:40.000]  如果你降下瘟疫
[00:26:40.000 --> 00:26:43.000]  這些埃及地的牛羊都死掉
[00:26:43.000 --> 00:26:46.000]  那以色列的牛羊怎麼辦呢
[00:26:46.000 --> 00:26:49.000]  他們也生活在一起啊
[00:26:49.000 --> 00:26:52.000]  你知道嗎
[00:26:52.000 --> 00:26:54.000]  結果第二天
[00:26:54.000 --> 00:26:57.000]  神就果然行了這事
[00:26:57.000 --> 00:27:02.000]  埃及的牲畜幾乎都死了
[00:27:02.000 --> 00:27:05.000]  只是以色列的牲畜
[00:27:05.000 --> 00:27:07.000]  一個都沒有死
[00:27:07.000 --> 00:27:08.000]  兄弟姐妹
[00:27:08.000 --> 00:27:10.000]  我們現在看見武漢在圍城對不對
[00:27:10.000 --> 00:27:13.000]  上帝的作為不需要圍城啊
[00:27:13.000 --> 00:27:16.000]  上帝要保守就是保守
[00:27:16.000 --> 00:27:19.000]  滅命的天使越過以色列人家的時候
[00:27:19.000 --> 00:27:21.000]  他的兒女們
[00:27:21.000 --> 00:27:23.000]  這個有救恩的 記號的
[00:27:23.000 --> 00:27:26.000]  通通都越過了
[00:27:26.000 --> 00:27:28.000]  這個死亡的威脅
[00:27:28.000 --> 00:27:31.000]  我們看見上帝如今
[00:27:31.000 --> 00:27:33.000]  上帝他在歷史中
[00:27:33.000 --> 00:27:36.000]  他可以掌管瘟疫
[00:27:36.000 --> 00:27:41.000]  甚至他降下瘟疫
[00:27:41.000 --> 00:27:44.000]  那當我們看見這些瘟疫的時候
[00:27:44.000 --> 00:27:47.000]  我們用什麼樣的心態來面對呢
[00:27:47.000 --> 00:27:50.000]  神啊 你就審判他們吧
[00:27:50.000 --> 00:27:52.000]  他們一定都是有罪的人
[00:27:52.000 --> 00:27:53.000]  不信靠神的人
[00:27:53.000 --> 00:27:55.000]  一定是得罪你的人
[00:27:55.000 --> 00:27:56.000]  但是我們想到
[00:27:56.000 --> 00:28:00.000]  其實耶穌曾經有跟他的門徒說
[00:28:00.000 --> 00:28:04.000]  你們看見西羅亞這個樓倒塌的時候
[00:28:04.000 --> 00:28:07.000]  曾經壓死了十八個人
[00:28:07.000 --> 00:28:08.000]  你們以為那些人
[00:28:08.000 --> 00:28:11.000]  比一般住在耶路撒冷的人更有罪嗎
[00:28:11.000 --> 00:28:13.000]  耶穌回答說
[00:28:13.000 --> 00:28:16.000]  不是的 你們若不悔改
[00:28:16.000 --> 00:28:19.000]  都要如此的滅亡
[00:28:19.000 --> 00:28:21.000]  所以其實我們基督徒
[00:28:21.000 --> 00:28:23.000]  我們看見這樣的一個苦情
[00:28:23.000 --> 00:28:25.000]  災難來的時候
[00:28:25.000 --> 00:28:26.000]  我們裡面要知道
[00:28:26.000 --> 00:28:27.000]  有一個定見
[00:28:27.000 --> 00:28:31.000]  是知道上帝能夠掌管這個災難
[00:28:31.000 --> 00:28:34.000]  上帝他知道這些的災難
[00:28:34.000 --> 00:28:38.000]  臨到這些人
[00:28:38.000 --> 00:28:40.000]  耶穌他都清清楚楚知道
[00:28:40.000 --> 00:28:43.000]  有十八位被壓死的人
[00:28:43.000 --> 00:28:45.000]  他們不見得比較有罪
[00:28:45.000 --> 00:28:47.000]  甚至可能是無辜的工人
[00:28:47.000 --> 00:28:50.000]  為著羅馬兵兵在那邊
[00:28:50.000 --> 00:28:54.000]  做這個蓋房子的工作
[00:28:54.000 --> 00:28:55.000]  耶穌告訴我們說
[00:28:55.000 --> 00:28:57.000]  如果我們不悔改
[00:28:57.000 --> 00:29:00.000]  我們可能沒有這個盼望的
[00:29:00.000 --> 00:29:02.000]  我們是會滅亡的
[00:29:02.000 --> 00:29:03.000]  所以當我們遇到
[00:29:03.000 --> 00:29:04.000]  這樣的災難的時候
[00:29:04.000 --> 00:29:06.000]  我們要禱告
[00:29:06.000 --> 00:29:09.000]  我們要邀請人進入
[00:29:09.000 --> 00:29:11.000]  記不記得我們去年在這邊
[00:29:11.000 --> 00:29:14.000]  做這個宣教年會的時候
[00:29:14.000 --> 00:29:16.000]  蔣元怎麼樣跟我們分享
[00:29:16.000 --> 00:29:19.000]  什麼時候是傳福音的大好機會啊
[00:29:19.000 --> 00:29:22.000]  當你的親朋好友
[00:29:22.000 --> 00:29:24.000]  面對疾病的時候
[00:29:24.000 --> 00:29:27.000]  面對死亡威脅的時候
[00:29:27.000 --> 00:29:30.000]  正是大好傳福音的時候
[00:29:30.000 --> 00:29:32.000]  因為人這個時候的心
[00:29:32.000 --> 00:29:34.000]  是最脆弱的
[00:29:34.000 --> 00:29:37.000]  他們會尋求
[00:29:37.000 --> 00:29:40.000]  看不見的能力和幫助
[00:29:40.000 --> 00:29:44.000]  他們會尋求那位神
[00:29:44.000 --> 00:29:46.000]  我在看影片的時候啊
[00:29:46.000 --> 00:29:49.000]  我在網路上面看這個影片的時候
[00:29:49.000 --> 00:29:56.000]  真的 中國有一位YouTuber
[00:29:56.000 --> 00:29:58.000]  他就這麼說的
[00:29:58.000 --> 00:30:00.000]  或許這是中國一個
[00:30:00.000 --> 00:30:02.000]  精進神的大好機會
[00:30:02.000 --> 00:30:04.000]  因為中國是無神論的
[00:30:04.000 --> 00:30:06.000]  他內容大概就是這樣子
[00:30:06.000 --> 00:30:09.000]  說到他們可能就會起來想一想
[00:30:09.000 --> 00:30:12.000]  是不是真的有神存在
[00:30:12.000 --> 00:30:14.000]  我就心裡面想說
[00:30:14.000 --> 00:30:15.000]  真的啊
[00:30:15.000 --> 00:30:18.000]  真的有人提醒中國的百姓
[00:30:18.000 --> 00:30:19.000]  大陸的百姓
[00:30:19.000 --> 00:30:21.000]  要起來尋求那位神
[00:30:21.000 --> 00:30:22.000]  接下來你知道
[00:30:22.000 --> 00:30:23.000]  我聽到他說什麼嗎
[00:30:23.000 --> 00:30:25.000]  他說
[00:30:25.000 --> 00:30:27.000]  那個法輪功啊
[00:30:27.000 --> 00:30:28.000]  曾經就有人啊
[00:30:28.000 --> 00:30:30.000]  就是念這個咒語
[00:30:30.000 --> 00:30:34.000]  結果他的身體的疾病就好了
[00:30:34.000 --> 00:30:35.000]  各位弟兄姊妹
[00:30:35.000 --> 00:30:37.000]  異端都起來傳福音啊
[00:30:37.000 --> 00:30:40.000]  我們還不起來傳福音嗎
[00:30:40.000 --> 00:30:43.000]  我們要抓住大好的機會
[00:30:43.000 --> 00:30:44.000]  跟你的弟兄姊妹
[00:30:44.000 --> 00:30:45.000]  無論他在哪裡
[00:30:45.000 --> 00:30:47.000]  如果他有親戚還在
[00:30:47.000 --> 00:30:50.000]  如果你有朋友還在大陸的
[00:30:50.000 --> 00:30:53.000]  有機會就跟他們分享福音
[00:30:53.000 --> 00:30:58.000]  帶他們來禱告
[00:30:58.000 --> 00:31:02.000]  當我們看見這些災難臨到的時候
[00:31:02.000 --> 00:31:03.000]  我們要知道
[00:31:03.000 --> 00:31:07.000]  要選擇起來依靠神
[00:31:07.000 --> 00:31:12.000]  要選擇起來依靠主
[00:31:12.000 --> 00:31:15.000]  前幾天喔
[00:31:15.000 --> 00:31:17.000]  我在睡覺之前
[00:31:17.000 --> 00:31:21.000]  就感覺到神經不太舒服
[00:31:21.000 --> 00:31:24.000]  我過去都以為是牙痛的問題
[00:31:24.000 --> 00:31:27.000]  但是後來我就仔細想想
[00:31:27.000 --> 00:31:30.000]  怎麼牙痛會一下就消失
[00:31:30.000 --> 00:31:32.000]  一下又來了呢
[00:31:32.000 --> 00:31:33.000]  後來我去想
[00:31:33.000 --> 00:31:34.000]  去查了一下
[00:31:34.000 --> 00:31:37.000]  這叫三叉神經
[00:31:37.000 --> 00:31:40.000]  聽說它叫做天下第一痛
[00:31:40.000 --> 00:31:44.000]  痛的時候好像被雷擊中一樣
[00:31:44.000 --> 00:31:45.000]  我不知道各位弟兄姊妹
[00:31:45.000 --> 00:31:47.000]  你在座有沒有三叉神經痛的
[00:31:47.000 --> 00:31:48.000]  最好不要有
[00:31:48.000 --> 00:31:51.000]  因為他說這種連風吹到都會痛
[00:31:51.000 --> 00:31:55.000]  但是我沒有這麼嚴重
[00:31:55.000 --> 00:31:58.000]  痛的時候真的是要人命
[00:31:58.000 --> 00:31:59.000]  各位弟兄姊妹
[00:31:59.000 --> 00:32:02.000]  痛的時候我想到的不是災難的可怕
[00:32:02.000 --> 00:32:04.000]  不是戰爭的可怕
[00:32:04.000 --> 00:32:07.000]  而是臉上疼痛的可怕
[00:32:07.000 --> 00:32:10.000]  就算有千人撲倒的災
[00:32:10.000 --> 00:32:13.000]  萬人撲倒的災要臨近我
[00:32:13.000 --> 00:32:14.000]  我都不害怕
[00:32:14.000 --> 00:32:16.000]  我怕的是什麼
[00:32:16.000 --> 00:32:19.000]  臉上的痛
[00:32:19.000 --> 00:32:21.000]  睡不著
[00:32:21.000 --> 00:32:23.000]  各位弟兄姊妹
[00:32:23.000 --> 00:32:25.000]  我心裡面就在想這段經文
[00:32:25.000 --> 00:32:28.000]  神啊 黑夜的驚駭
[00:32:28.000 --> 00:32:29.000]  這些的瘟疫
[00:32:29.000 --> 00:32:31.000]  你說你要保守我們
[00:32:31.000 --> 00:32:33.000]  但是為什麼我的臉上的疼痛
[00:32:33.000 --> 00:32:38.000]  卻是這麼樣的真實呢
[00:32:38.000 --> 00:32:39.000]  我就跟神求禱告
[00:32:39.000 --> 00:32:40.000]  禱告說主啊
[00:32:40.000 --> 00:32:42.000]  不然你讓我睡覺也好嘛
[00:32:42.000 --> 00:32:43.000]  我就睡了
[00:32:43.000 --> 00:32:45.000]  果然我睡了
[00:32:45.000 --> 00:32:48.000]  我醒來的時候去看了一下
[00:32:48.000 --> 00:32:52.000]  三點多又醒了
[00:32:52.000 --> 00:32:53.000]  但是我醒來的時候
[00:32:53.000 --> 00:32:54.000]  弟兄姊妹
[00:32:54.000 --> 00:32:56.000]  我是疼痛醒的
[00:32:56.000 --> 00:32:58.000]  在疼痛當中
[00:32:58.000 --> 00:33:04.000]  我看見一個異象
[00:33:04.000 --> 00:33:08.000]  我看見釘十字架的耶穌
[00:33:08.000 --> 00:33:10.000]  十字架的耶穌
[00:33:10.000 --> 00:33:13.000]  我感受到祂的疼痛
[00:33:13.000 --> 00:33:15.000]  我裡面有一個安慰
[00:33:15.000 --> 00:33:16.000]  我知道我的主啊
[00:33:16.000 --> 00:33:20.000]  為我受盡這樣的苦難
[00:33:20.000 --> 00:33:21.000]  很多人會問說
[00:33:21.000 --> 00:33:22.000]  主啊
[00:33:22.000 --> 00:33:23.000]  為什麼這個災難
[00:33:23.000 --> 00:33:24.000]  臨到這個世界
[00:33:24.000 --> 00:33:26.000]  我們其實也都知道
[00:33:26.000 --> 00:33:28.000]  為什麼我們的神
[00:33:28.000 --> 00:33:31.000]  要為我們忍受這樣的苦難
[00:33:31.000 --> 00:33:33.000]  祂可以不必的
[00:33:33.000 --> 00:33:36.000]  但是當祂臨到苦難的時候
[00:33:36.000 --> 00:33:38.000]  當我看見這個異象的時候
[00:33:38.000 --> 00:33:42.000]  我才知道什麼才是真正的平安
[00:33:42.000 --> 00:33:44.000]  所以當我醒來的時候
[00:33:44.000 --> 00:33:46.000]  我是被耶穌的十字架
[00:33:46.000 --> 00:33:48.000]  感動醒來的
[00:33:48.000 --> 00:33:50.000]  還有醒來的時候
[00:33:50.000 --> 00:33:52.000]  我也感受到那一種痛苦
[00:33:52.000 --> 00:33:54.000]  那種痛還繼續在我身上
[00:33:54.000 --> 00:33:56.000]  還是痛的
[00:33:56.000 --> 00:33:58.000]  但是有一種心裡面的感恩
[00:33:58.000 --> 00:34:02.000]  就是平安的感受
[00:34:02.000 --> 00:34:04.000]  我就在想
