
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹,早晨,很高興有機會能夠今天在這裡和大家分享上帝的道
[00:29:22.000 --> 00:29:25.000]  可能你會看得到
[00:29:25.000 --> 00:29:27.000]  你真的教書是適合的
[00:29:27.000 --> 00:29:29.000]  可能你會看得到你從商是適合的
[00:29:29.000 --> 00:29:32.000]  但如果兩條路都開給你的時候
[00:29:32.000 --> 00:29:37.000]  我想上帝不會禁止你去做甚麼
[00:29:37.000 --> 00:29:39.000]  當然你要很小心去考察
[00:29:39.000 --> 00:29:43.000]  這個好像一個頻譜
[00:29:43.000 --> 00:29:46.000]  你不跳出這個範圍之內
[00:29:46.000 --> 00:29:48.000]  你都可以做決定
[00:29:49.000 --> 00:29:50.000]  這是一個理論
[00:29:50.000 --> 00:29:53.000]  其實我們用哪一個理論呢
[00:29:53.000 --> 00:29:56.000]  這是我們每個人自己的決定
[00:29:56.000 --> 00:29:58.000]  這裡有一個含混性
[00:29:58.000 --> 00:30:01.000]  但有些東西是我們要堅持的
[00:30:01.000 --> 00:30:04.000]  我們始終要堅持一個謙卑的
[00:30:04.000 --> 00:30:06.000]  尊敬的態度
[00:30:06.000 --> 00:30:10.000]  講究心來尋求 聆聽
[00:30:10.000 --> 00:30:12.000]  還有一件事就是說
[00:30:12.000 --> 00:30:18.000]  上帝期望我們常常用信心走出去
[00:30:19.000 --> 00:30:21.000]  看我們的人生沒有幾件事
[00:30:21.000 --> 00:30:23.000]  我可以直接說
[00:30:23.000 --> 00:30:25.000]  上帝要我這樣做 我就這樣做
[00:30:25.000 --> 00:30:30.000]  很多事都是我看到端倪在這裡
[00:30:30.000 --> 00:30:33.000]  或者我看到路是這樣的
[00:30:33.000 --> 00:30:35.000]  沒有其他路
[00:30:35.000 --> 00:30:37.000]  上帝一路開都是這條路
[00:30:37.000 --> 00:30:39.000]  那我走上去
[00:30:39.000 --> 00:30:41.000]  我用信心走上去
[00:30:41.000 --> 00:30:43.000]  走上去之後
[00:30:43.000 --> 00:30:45.000]  才看是怎樣
[00:30:45.000 --> 00:30:48.000]  正如薩姆爵士所說
[00:30:49.000 --> 00:30:51.000]  道爾他一路走的時候
[00:30:51.000 --> 00:30:54.000]  上帝不只是跟他說一次話
[00:30:54.000 --> 00:30:57.000]  上帝繼續來確認
[00:30:57.000 --> 00:30:59.000]  繼續來向他啟示
[00:30:59.000 --> 00:31:02.000]  其實人生裡面很多的決定
[00:31:02.000 --> 00:31:04.000]  都是我們走出去
[00:31:04.000 --> 00:31:07.000]  然後再回頭看是怎樣
[00:31:07.000 --> 00:31:13.000]  我1992年的時候回到香港
[00:31:13.000 --> 00:31:17.000]  就在浸會大學開始教書
[00:31:18.000 --> 00:31:20.000]  教到2005年
[00:31:20.000 --> 00:31:23.000]  其實我們的校目
[00:31:23.000 --> 00:31:25.000]  我的意思是上一任的校目
[00:31:25.000 --> 00:31:28.000]  2004年就離開了
[00:31:28.000 --> 00:31:32.000]  當時請了一年都未請到
[00:31:32.000 --> 00:31:38.000]  一個我很多年前80年代
[00:31:38.000 --> 00:31:41.000]  曾經在校務處做過
[00:31:41.000 --> 00:31:43.000]  當時是做青年工作
[00:31:43.000 --> 00:31:46.000]  所以我整個款都是青年工作的人
[00:31:47.000 --> 00:31:49.000]  不過我覺得青年工作
[00:31:49.000 --> 00:31:51.000]  不可以做到太大年紀
[00:31:51.000 --> 00:31:53.000]  始終距離越來越大
[00:31:53.000 --> 00:31:56.000]  體力越來越不夠
[00:31:56.000 --> 00:31:59.000]  所以都要去進修
[00:31:59.000 --> 00:32:04.000]  一個原因是我以前在校務處做過
[00:32:04.000 --> 00:32:07.000]  所以我大約比較理解
[00:32:07.000 --> 00:32:09.000]  當然已經隔了很多年
[00:32:09.000 --> 00:32:11.000]  但我覺得我理解一點
[00:32:11.000 --> 00:32:13.000]  究竟是怎麼回事
[00:32:14.000 --> 00:32:18.000]  另外一個我當然仍然喜歡研究和寫作
[00:32:18.000 --> 00:32:20.000]  其實我到現在都有
[00:32:20.000 --> 00:32:22.000]  不過項目都堆在那裏
[00:32:22.000 --> 00:32:24.000]  有些書開了頭
[00:32:24.000 --> 00:32:26.000]  一直都未搞得定
[00:32:26.000 --> 00:32:29.000]  但我亦都覺得寫論文
[00:32:29.000 --> 00:32:31.000]  常常都是少數人看
[00:32:31.000 --> 00:32:33.000]  浪費了我很多精力
[00:32:33.000 --> 00:32:37.000]  現在有個位置在那裏
[00:32:37.000 --> 00:32:39.000]  我應該怎樣呢
[00:32:40.000 --> 00:32:45.000]  另外全個學校當時只有我一個牧師
[00:32:45.000 --> 00:32:48.000]  在宗教及哲學系裏
[00:32:48.000 --> 00:32:54.000]  所以我都在想應不應該轉過去
[00:32:54.000 --> 00:32:58.000]  當然傳統的祈禱等候
[00:32:58.000 --> 00:33:02.000]  我又和學校一些有關人士去談
[00:33:02.000 --> 00:33:05.000]  如果我申請這個工作
[00:33:05.000 --> 00:33:07.000]  那又怎樣呢
[00:33:08.000 --> 00:33:10.000]  他們就說你試試吧
[00:33:10.000 --> 00:33:13.000]  非常歡迎我申請
[00:33:13.000 --> 00:33:16.000]  那我就申請了
[00:33:16.000 --> 00:33:24.000]  又見過一個面試委員會
[00:33:24.000 --> 00:33:31.000]  最後告訴我他們有興趣找我做這個工作
[00:33:31.000 --> 00:33:35.000]  我不是唯一一個應徵者
[00:33:36.000 --> 00:33:38.000]  後來我知道有幾個
[00:33:38.000 --> 00:33:40.000]  有些我都認識
[00:33:40.000 --> 00:33:45.000]  他自己告訴我他有應徵
[00:33:45.000 --> 00:33:47.000]  不是學校洩露誰是應徵者
[00:33:47.000 --> 00:33:49.000]  是他自己告訴我
[00:33:49.000 --> 00:33:54.000]  所以都是上帝的引導
[00:33:54.000 --> 00:33:56.000]  讓我慢慢看得到
[00:33:56.000 --> 00:34:00.000]  當然轉變是很大的
[00:34:00.000 --> 00:34:03.000]  因為你在系裏教書
[00:34:04.000 --> 00:34:06.000]  是由於資師分的
[00:34:06.000 --> 00:34:09.000]  校務室是自己籌款的
[00:34:09.000 --> 00:34:12.000]  因為政府講明不支持
[00:34:12.000 --> 00:34:15.000]  所以你的房屋津貼
[00:34:15.000 --> 00:34:18.000]  你的津貼全部都會沒有了
[00:34:18.000 --> 00:34:20.000]  那時的房屋津貼很大塊
[00:34:20.000 --> 00:34:24.000]  90年代 2005年的時候
[00:34:24.000 --> 00:34:29.000]  但是我覺得還是走出去
[00:34:29.000 --> 00:34:33.000]  於是我在05年的時候
[00:34:34.000 --> 00:34:36.000]  就做了這個校務的工作
[00:34:36.000 --> 00:34:40.000]  其實我真的在這裡摸索
[00:34:40.000 --> 00:34:42.000]  這麼多年
[00:34:42.000 --> 00:34:45.000]  慢慢去看方向
[00:34:45.000 --> 00:34:48.000]  我們應該怎樣發展等等
[00:34:48.000 --> 00:34:50.000]  這些太長的故事不說
[00:34:50.000 --> 00:34:56.000]  我開始接手這個工作的時候
[00:34:56.000 --> 00:34:58.000]  其實我有一個想法
[00:34:58.000 --> 00:35:00.000]  我的想法就是
[00:35:00.000 --> 00:35:02.000]  我做這個工作做十年
[00:35:03.000 --> 00:35:04.000]  就不做了
[00:35:04.000 --> 00:35:06.000]  做十年的意思就是說
[00:35:06.000 --> 00:35:09.000]  如果我做十年
[00:35:09.000 --> 00:35:12.000]  這個事工是蓉蓉碌碌的話
[00:35:12.000 --> 00:35:14.000]  我就不要繼續在這個位置
[00:35:14.000 --> 00:35:16.000]  壓著這個空間
[00:35:16.000 --> 00:35:18.000]  應該給另外一些
[00:35:18.000 --> 00:35:20.000]  更有能力的人來做
[00:35:20.000 --> 00:35:23.000]  另外一個就是說
[00:35:23.000 --> 00:35:25.000]  如果我在這個位置做十年
[00:35:25.000 --> 00:35:28.000]  我真的做到一些成績出來
[00:35:28.000 --> 00:35:30.000]  但是十年
[00:35:31.000 --> 00:35:33.000]  我的腦子都差不多用到盡了
[00:35:33.000 --> 00:35:36.000]  已經沒有什麼再新的創意空間
[00:35:36.000 --> 00:35:40.000]  也應該讓給另外一個人來做了
[00:35:40.000 --> 00:35:43.000]  還有十年我差不多退休了
[00:35:43.000 --> 00:35:45.000]  就是這麼說
[00:35:45.000 --> 00:35:47.000]  上帝保守
[00:35:47.000 --> 00:35:51.000]  我到現在其實做了十二年
[00:35:51.000 --> 00:35:53.000]  第十三年
[00:35:53.000 --> 00:35:55.000]  我都認為
[00:35:55.000 --> 00:35:59.000]  是一個時間我應該退下來
[00:36:00.000 --> 00:36:05.000]  所以其實我今年會退休了
[00:36:05.000 --> 00:36:08.000]  都是尋求上帝的引導
[00:36:08.000 --> 00:36:11.000]  看我接下來會去哪一個地方
[00:36:11.000 --> 00:36:13.000]  其實都已經定了
[00:36:13.000 --> 00:36:15.000]  也都跟學校說了
[00:36:15.000 --> 00:36:18.000]  在我的經驗裡面
[00:36:18.000 --> 00:36:23.000]  當我決定來承擔這個項目的時候
[00:36:23.000 --> 00:36:25.000]  我看到一些方向
[00:36:26.000 --> 00:36:30.000]  但是我都不是很敢確認究竟是怎麼樣
[00:36:30.000 --> 00:36:32.000]  但是只是我說我走上去
[00:36:32.000 --> 00:36:34.000]  我走上去
[00:36:34.000 --> 00:36:36.000]  走上去不是不要負代價的
[00:36:36.000 --> 00:36:38.000]  但是我走上去
[00:36:38.000 --> 00:36:43.000]  然後尋求上帝在這個工作裡面
[00:36:43.000 --> 00:36:45.000]  面對著不同的挑戰
[00:36:45.000 --> 00:36:48.000]  怎樣來逐步的來開展
[00:36:48.000 --> 00:36:50.000]  人事的問題
[00:36:50.000 --> 00:36:52.000]  錢的問題
[00:36:52.000 --> 00:36:54.000]  不同事工的計劃的問題
[00:36:55.000 --> 00:36:57.000]  發展的空間的問題
[00:36:57.000 --> 00:37:00.000]  還有大學的背景轉得很快
[00:37:00.000 --> 00:37:03.000]  怎樣能夠一路去適應
[00:37:03.000 --> 00:37:07.000]  這些上帝都是給我們需要很多的智慧
[00:37:07.000 --> 00:37:09.000]  在這麼多年裡面
[00:37:09.000 --> 00:37:11.000]  我很感謝上帝
[00:37:11.000 --> 00:37:13.000]  其實是很看得到
[00:37:13.000 --> 00:37:15.000]  上帝在工作裡面
[00:37:15.000 --> 00:37:17.000]  是有賜福給我們的
[00:37:17.000 --> 00:37:22.000]  這個在某個程度上
[00:37:23.000 --> 00:37:28.000]  都有很多人確認我們事工做得相當不錯
[00:37:28.000 --> 00:37:30.000]  但是我也相信
[00:37:30.000 --> 00:37:35.000]  一個人永遠不可以在一個位置上這麼久
[00:37:35.000 --> 00:37:39.000]  我今年的六月
[00:37:39.000 --> 00:37:41.000]  其實我已經是六十五了
[00:37:41.000 --> 00:37:43.000]  七月六十五了
[00:37:43.000 --> 00:37:46.000]  所以真的應該要退下來
[00:37:46.000 --> 00:37:49.000]  懇求上帝能夠預備一個新的人
[00:37:49.000 --> 00:37:51.000]  去接手這個工作
[00:37:52.000 --> 00:37:54.000]  在我們測驗上帝的心意裡面
[00:37:54.000 --> 00:37:57.000]  其實我們每個人的經驗都不一樣
[00:37:57.000 --> 00:37:59.000]  但是最重要的就是說
[00:37:59.000 --> 00:38:01.000]  我們要小心的
[00:38:01.000 --> 00:38:03.000]  有一個謙卑的態度
[00:38:03.000 --> 00:38:05.000]  來觀察來思想
[00:38:05.000 --> 00:38:08.000]  聆聽上帝藉著不同的人和我們的說話
[00:38:08.000 --> 00:38:11.000]  聆聽上帝自己的說話
[00:38:11.000 --> 00:38:13.000]  聖經裡面的原則
[00:38:13.000 --> 00:38:16.000]  整個的情勢是怎麼樣
[00:38:16.000 --> 00:38:18.000]  以至於我們能夠去確認
[00:38:18.000 --> 00:38:20.000]  上帝怎樣去引導我們
[00:38:21.000 --> 00:38:22.000]  信心的一步
[00:38:22.000 --> 00:38:24.000]  有時候是不能夠避免的
[00:38:24.000 --> 00:38:26.000]  求上帝幫助我們
[00:38:26.000 --> 00:38:30.000]  讓我們都不斷的來學習
[00:38:30.000 --> 00:38:33.000]  怎樣去培養我們每個人的測驗能力
[00:38:33.000 --> 00:38:35.000]  我們跟我們的禱告
[00:38:35.000 --> 00:38:39.000]  親愛的上帝我們很感謝祢
[00:38:39.000 --> 00:38:42.000]  祢是那位憐憫我們的神
[00:38:42.000 --> 00:38:46.000]  祢常常都開恩
[00:38:46.000 --> 00:38:49.000]  施予給我們
[00:38:50.000 --> 00:38:51.000]  可憐我們
[00:38:51.000 --> 00:38:53.000]  知道我們的缺乏
[00:38:53.000 --> 00:38:56.000]  知道我們生命裡面的那種徬徨
[00:38:56.000 --> 00:39:02.000]  知道我們很多時候是無所適從
[00:39:02.000 --> 00:39:08.000]  但是上帝的確是上上的
[00:39:08.000 --> 00:39:10.000]  來扶持我們
[00:39:10.000 --> 00:39:13.000]  給我們有生命的勇氣
[00:39:13.000 --> 00:39:16.000]  來繼續走下去
[00:39:17.000 --> 00:39:21.000]  給我們一種謙卑探索的心
[00:39:21.000 --> 00:39:24.000]  去了解祢的旨意是什麼
[00:39:24.000 --> 00:39:26.000]  求祢教導我們
[00:39:26.000 --> 00:39:28.000]  讓我們堅持著這種態度
[00:39:28.000 --> 00:39:30.000]  來跟從祢
[00:39:30.000 --> 00:39:32.000]  戰戰兢兢的
[00:39:32.000 --> 00:39:34.000]  走在這個窄路上
[00:39:34.000 --> 00:39:36.000]  進入這個窄門
[00:39:36.000 --> 00:39:38.000]  以至於我們成為
[00:39:38.000 --> 00:39:40.000]  祢上帝國的子民的時候
[00:39:40.000 --> 00:39:43.000]  能夠透過我們的生命去榮耀祢
[00:39:43.000 --> 00:39:45.000]  聽我們禱告交代感謝
[00:39:46.000 --> 00:39:48.000]  感謝和耶穌基督的冥求
[00:39:48.000 --> 00:39:50.000]  阿們
