
[00:00:00.000 --> 00:00:03.100]  各位主人 各位弟兄姊妹 平安
[00:18:22.100 --> 00:18:23.100]  下一個問題就是說
[00:18:23.100 --> 00:18:24.100]  看到你們
[00:18:24.100 --> 00:18:26.100]  你們怎樣將這個地方
[00:18:26.100 --> 00:18:30.000]  成為一個柴窩
[00:18:30.000 --> 00:18:31.300]  柴窩
[00:18:31.300 --> 00:18:32.600]  是一個很大的對比
[00:18:32.600 --> 00:18:34.500]  在那個萬國禱告的地方
[00:18:34.500 --> 00:18:36.900]  柴窩是兩個不同
[00:18:36.900 --> 00:18:38.100]  絕對不同的東西
[00:18:38.100 --> 00:18:40.300]  但是看回原來他引用的經文
[00:18:40.300 --> 00:18:43.400]  是引用在
[00:18:43.400 --> 00:18:46.200]  《耶利米書》第七章的時候
[00:18:46.200 --> 00:18:48.500]  由七章第九節到十一節
[00:18:48.500 --> 00:18:51.000]  原來這裡所強調的
[00:18:51.000 --> 00:18:53.400]  不是地方的問題
[00:18:53.400 --> 00:18:55.800]  是人的心的問題
[00:18:55.800 --> 00:18:59.200]  人心是帶著罪去敬拜神
[00:18:59.200 --> 00:19:00.000]  敬拜耶和華
[00:19:00.000 --> 00:19:03.400]  這個是背後真正的
[00:19:03.400 --> 00:19:05.900]  耶穌所針對的事情
[00:19:05.900 --> 00:19:08.000]  原來這幫猶太人
[00:19:08.000 --> 00:19:10.200]  如果看回耶利米書的時候
[00:19:10.200 --> 00:19:12.900]  這幫猶太人去聖殿去敬拜
[00:19:12.900 --> 00:19:14.700]  但是他敬拜神
[00:19:14.700 --> 00:19:15.400]  就敬拜了
[00:19:15.400 --> 00:19:21.200]  但是他的心是沒有被神去改變
[00:19:21.200 --> 00:19:25.000]  不是帶著一個愛主的心
[00:19:25.000 --> 00:19:26.800]  他們是帶著一個
[00:19:26.800 --> 00:19:31.200]  偷竊 殺害 姦淫 發假誓
[00:19:31.200 --> 00:19:35.600]  去拜巴力和其他別神的心
[00:19:35.600 --> 00:19:37.700]  去敬拜耶和華神
[00:19:37.700 --> 00:19:40.300]  這幫猶太人都是一樣
[00:19:40.300 --> 00:19:41.200]  在耶穌時代
[00:19:41.200 --> 00:19:43.200]  剛才耶穌去潔淨聖殿的時候
[00:19:43.200 --> 00:19:45.600]  去反問第二個問題的時候
[00:19:45.600 --> 00:19:48.600]  你是不是將這個地方變成柴窩
[00:19:48.600 --> 00:19:52.600]  其實是針對他們人心的敗壞
[00:19:52.600 --> 00:19:57.100]  他們根本就不是神的兒女
[00:19:57.100 --> 00:20:01.200]  他們沒有被神去改變他們的心
[00:20:01.200 --> 00:20:03.400]  他們所敬拜的是其他東西
[00:20:03.400 --> 00:20:05.100]  去繼續犯罪
[00:20:05.100 --> 00:20:07.000]  他們所做的是一個
[00:20:07.000 --> 00:20:12.400]  虛假 神在神面前可憎的事情
[00:20:12.400 --> 00:20:16.800]  所以他稱呼這個地方為柴窩
[00:20:16.800 --> 00:20:21.000]  所以我們回顧剛才大家所讀的經文當中
[00:20:21.000 --> 00:20:23.400]  原來我們回顧第七章
[00:20:23.400 --> 00:20:24.400]  在第七章的時候
[00:20:24.400 --> 00:20:26.600]  我們在看《馬可福音》的時候
[00:20:26.600 --> 00:20:28.900]  我們回顧之前的經文
[00:20:28.900 --> 00:20:32.000]  這幫法利塞人
[00:20:32.000 --> 00:20:38.000]  爾塞亞書都在罵他們
[00:20:38.000 --> 00:20:45.000]  就說這幫子民是用嘴唇去尊敬他
[00:20:45.000 --> 00:20:48.100]  但是他的心是遠離神
[00:20:48.100 --> 00:20:50.000]  所以我看到原來這裡的經文
[00:20:50.000 --> 00:20:53.000]  在主耶穌基督原來之前第七章
[00:20:53.000 --> 00:20:54.500]  是有一個前後呼應
[00:20:54.500 --> 00:20:57.600]  說這幫在聖殿裡面敬拜的神
[00:20:57.600 --> 00:20:59.600]  包括民事法利塞人
[00:20:59.600 --> 00:21:01.000]  和這幫祭司
[00:21:01.000 --> 00:21:04.700]  和一般一幫猶太人的民眾
[00:21:04.700 --> 00:21:07.900]  他們離神的聖殿裡面所敬拜的
[00:21:07.900 --> 00:21:10.800]  他們是在敬拜自己
[00:21:10.800 --> 00:21:14.500]  在敬拜他們心中其他的神
[00:21:14.500 --> 00:21:16.500]  我們都要小心這件事
[00:21:16.500 --> 00:21:17.500]  提防這件事
[00:21:17.500 --> 00:21:21.100]  因為我們不是離神的殿裡面
[00:21:21.100 --> 00:21:25.100]  不是離教會裡面去敬拜自己
[00:21:25.100 --> 00:21:27.300]  所以我們要看到原來
[00:21:27.300 --> 00:21:30.600]  我們真的克服這個障礙的時候
[00:21:30.600 --> 00:21:34.700]  怎樣能夠以基督為中心去敬拜神呢
[00:21:34.700 --> 00:21:37.400]  第一 我們願意被神去改變
[00:21:37.400 --> 00:21:39.200]  去接受主耶穌基督
[00:21:39.200 --> 00:21:41.200]  為我們救人救主的時候
[00:21:41.200 --> 00:21:44.300]  我們成為基督徒
[00:21:44.300 --> 00:21:46.000]  我們成為基督徒的時候
[00:21:46.000 --> 00:21:48.100]  我們要藉著神的話語
[00:21:48.100 --> 00:21:51.300]  去帶領我們日常的生活
[00:21:51.300 --> 00:21:53.100]  在我們敬拜當中
[00:21:53.100 --> 00:21:54.500]  我們在生活當中
[00:21:54.500 --> 00:21:56.700]  要調整我們的生命
[00:21:56.700 --> 00:22:00.600]  不要做一個虛假的基督徒
[00:22:00.600 --> 00:22:05.700]  要有一個真誠的基督徒的生命
[00:22:05.700 --> 00:22:07.900]  藉著神的話語去引領我們
[00:22:07.900 --> 00:22:09.700]  去過這個生命
[00:22:09.700 --> 00:22:12.300]  所以我們要這個困難
[00:22:12.300 --> 00:22:15.400]  就是我們自我忠心繼續去敬拜假神
[00:22:15.400 --> 00:22:19.100]  去敬拜一些我們繼續去犯罪
[00:22:19.100 --> 00:22:21.300]  我們靠著聽從神的話語
[00:22:21.300 --> 00:22:26.100]  去引導我們
[00:22:26.100 --> 00:22:29.400]  這裡提到不只是自己在這裡
[00:22:29.400 --> 00:22:32.200]  靈修自修這麼簡單
[00:22:32.200 --> 00:22:35.300]  因為你看到剛才所讀的經文當中
[00:22:35.300 --> 00:22:38.200]  是萬國禱告的殿
[00:22:38.200 --> 00:22:40.100]  他是叫這幫門徒
[00:22:40.100 --> 00:22:41.100]  是教導門徒
[00:22:41.100 --> 00:22:49.700]  是有一個繼續去成長
[00:22:49.700 --> 00:22:54.100]  因為看到原來我們教會的危機
[00:22:54.100 --> 00:22:58.800]  是一個自戀狂的危機
[00:22:58.800 --> 00:23:03.500]  這個就在心理學裡面
[00:23:03.500 --> 00:23:07.000]  所謂的黑暗的鐵三角
[00:23:07.000 --> 00:23:08.200]  有自戀狂
[00:23:08.200 --> 00:23:10.000]  有其他兩樣
[00:23:10.000 --> 00:23:13.400]  今天我們就看到原來教會裡面
[00:23:13.400 --> 00:23:17.500]  重大危機是自戀狂
[00:23:17.500 --> 00:23:20.300]  自戀的文化
[00:23:20.300 --> 00:23:23.200]  有些心理學家做了一些統計
[00:23:23.200 --> 00:23:27.500]  有些測試
[00:23:27.500 --> 00:23:31.100]  所謂的自戀狂症
[00:23:31.100 --> 00:23:35.000]  Personality Disorder NPD
[00:23:35.000 --> 00:23:37.800]  他們有什麼特質呢
[00:23:37.800 --> 00:23:42.400]  他們經常會很虛浮地提自己的形象
[00:23:42.400 --> 00:23:46.400]  以自己非常為自己的中心
[00:23:46.400 --> 00:23:48.100]  不斷地推銷自己
[00:23:48.100 --> 00:23:50.500]  去踩低別人來提高自己
[00:23:50.500 --> 00:23:53.300]  有欺騙和操控性的行為
[00:23:53.300 --> 00:23:56.400]  不斷地將自己去標榜出來
[00:23:56.400 --> 00:23:59.700]  心理學家就說
[00:23:59.700 --> 00:24:03.200]  可能整個社會裡面有一兩個百分比的人
[00:24:03.200 --> 00:24:05.500]  但是有些研究人員就說
[00:24:05.500 --> 00:24:10.100]  可能有15%-20%這類的人
[00:24:10.100 --> 00:24:13.000]  就想起教會有120人
[00:24:13.000 --> 00:24:15.100]  10%-15%
[00:24:15.100 --> 00:24:17.100]  15%-20%很厲害
[00:24:17.100 --> 00:24:19.800]  他們信主之前
[00:24:19.800 --> 00:24:24.100]  有15%-20%是自戀傾向的人
[00:24:24.100 --> 00:24:25.600]  進了教會
[00:24:25.600 --> 00:24:30.000]  他們的生命有沒有被神所改變呢
[00:24:30.000 --> 00:24:31.800]  我們求神改變他們
[00:24:31.800 --> 00:24:37.200]  求神他們能夠接受福音願意被神去改變
[00:24:37.200 --> 00:24:39.100]  因為這種心態
[00:24:39.100 --> 00:24:42.500]  將這個文化帶到教會當中的時候
[00:24:42.500 --> 00:24:45.100]  會影響到整個教會氣氛
[00:24:45.100 --> 00:24:47.000]  有很多書 民間有很多書
[00:24:47.000 --> 00:24:48.200]  為什麼有些
[00:24:48.200 --> 00:24:51.400]  在工作場所有些毒性的環境呢
[00:24:51.400 --> 00:24:53.200]  working environment
[00:24:53.200 --> 00:24:55.800]  很大因素是一群自戀狂的人
[00:24:55.800 --> 00:24:57.300]  在工作場所上面
[00:24:57.300 --> 00:25:00.000]  令到員工的同事很受苦
[00:25:00.000 --> 00:25:02.800]  希望教會裡面不要有這些情況發生
[00:25:02.800 --> 00:25:05.700]  能夠走出來
[00:25:05.700 --> 00:25:11.400]  就藉著神的話語去改變我們
[00:25:11.400 --> 00:25:12.900]  這裡提到原來
[00:25:12.900 --> 00:25:15.000]  所謂自戀狂的民間書籍
[00:25:15.000 --> 00:25:18.000]  都說自戀狂可以醫治的方法
[00:25:18.000 --> 00:25:23.500]  唯一的方法就是謙卑
[00:25:23.500 --> 00:25:25.300]  唯一的方法就是謙卑
[00:25:25.300 --> 00:25:27.800]  我們怎樣學習謙卑呢
[00:25:27.800 --> 00:25:30.200]  就是學習 原來聖經提到
[00:25:30.200 --> 00:25:31.300]  第十章四十五節說
[00:25:31.300 --> 00:25:35.100]  人子來 他不是來服侍人
[00:25:35.100 --> 00:25:36.600]  不是被人服侍
[00:25:36.600 --> 00:25:39.100]  那是服侍人
[00:25:39.100 --> 00:25:41.400]  所以我們既然接受了主耶穌基督
[00:25:41.400 --> 00:25:43.200]  祂這種的捨身
[00:25:43.200 --> 00:25:46.100]  用一個捨身的屬駕
[00:25:46.100 --> 00:25:48.600]  贖了我們的命回來的時候
[00:25:48.600 --> 00:25:51.800]  我們就要學習主耶穌基督的謙卑
[00:25:51.800 --> 00:25:53.800]  我們上個主日提到
[00:25:53.800 --> 00:25:55.600]  我們要學習謙卑
[00:25:55.600 --> 00:25:59.300]  是將這個神的美善傳遞給我們身邊的人
[00:25:59.300 --> 00:26:02.400]  我們用我的行為見證去反映出來
[00:26:02.400 --> 00:26:04.200]  去學習謙卑的時候
[00:26:04.200 --> 00:26:06.600]  這個是
[00:26:06.600 --> 00:26:09.100]  可能真的是唯一
[00:26:09.100 --> 00:26:13.400]  去對抗這些自戀文化的方法
[00:26:13.400 --> 00:26:16.300]  那我們繼續看下去的時候
[00:26:16.300 --> 00:26:21.900]  當祭司和民士聽到這個說話的時候
[00:26:21.900 --> 00:26:24.100]  你去建這個聖殿
[00:26:24.100 --> 00:26:26.700]  去說這幫民事法律賽人
[00:26:26.700 --> 00:26:28.000]  將這個聖殿
[00:26:28.000 --> 00:26:31.500]  將這個喜樂同神 父神去討個地方
[00:26:31.500 --> 00:26:34.900]  變成一個賊窩的時候
[00:26:34.900 --> 00:26:37.700]  那聽到的當然是不開心了
[00:26:37.700 --> 00:26:40.400]  他自己是明明聽到被針對
[00:26:40.400 --> 00:26:41.400]  有些不舒服
[00:26:41.400 --> 00:26:43.300]  不是不舒服那麼簡單
[00:26:43.300 --> 00:26:44.400]  他動了殺機
[00:26:44.400 --> 00:26:48.800]  要將這個 將耶穌要置諸死地
[00:26:48.800 --> 00:26:51.000]  那真的不簡單
[00:26:51.000 --> 00:26:51.700]  真的很困難
[00:26:51.700 --> 00:26:53.400]  但是他們不敢這麼做
[00:26:53.400 --> 00:26:56.800]  那他們就 耶穌就帶一些門徒去出城
[00:26:56.800 --> 00:26:58.500]  那我看到 剛才說看到
[00:26:58.500 --> 00:27:01.100]  原來這段中心的經文
[00:27:01.100 --> 00:27:03.900]  原來是帶出教導門徒的
[00:27:03.900 --> 00:27:07.000]  從這個無花果樹的經歷當中
[00:27:07.000 --> 00:27:08.000]  去教導門徒
[00:27:08.000 --> 00:27:09.200]  那怎麼辦呢
[00:27:09.200 --> 00:27:11.700]  就是這個聖殿是這樣搞的
[00:27:11.700 --> 00:27:13.800]  他神就 原來主耶穌基督是來
[00:27:13.800 --> 00:27:16.800]  將這個聖殿這個制度去拆毀的時候
[00:27:16.800 --> 00:27:18.700]  沒辦法 不拆毀不行
[00:27:18.700 --> 00:27:20.600]  好像砌一個LEGO一樣
[00:27:20.600 --> 00:27:23.100]  當你有一堆LEGO去砌
[00:27:23.100 --> 00:27:25.900]  砌一個聖殿出來
[00:27:25.900 --> 00:27:28.100]  原來他的中心
[00:27:28.100 --> 00:27:33.000]  那顆磚頭是壞的
[00:27:33.000 --> 00:27:35.900]  如果你不將這個聖殿去完全拆毀
[00:27:35.900 --> 00:27:38.400]  將這塊磚 壞的那塊磚
[00:27:38.400 --> 00:27:40.800]  去拿出來的時候
[00:27:40.800 --> 00:27:42.400]  這個敬拜的制度
[00:27:42.400 --> 00:27:45.600]  只是一個儀式
[00:27:45.600 --> 00:27:48.200]  只是單單一個儀式的時候
[00:27:48.200 --> 00:27:50.200]  是完全失去了一個意義
[00:27:50.200 --> 00:27:51.800]  敬拜的意義的時候
[00:27:51.800 --> 00:27:53.000]  神 主耶穌基督來
[00:27:53.000 --> 00:27:56.600]  是將這個制度完全顛覆起來
[00:27:56.600 --> 00:28:01.600]  他就在這個的途中
[00:28:01.600 --> 00:28:03.700]  經過了再回程的途中
[00:28:03.700 --> 00:28:06.800]  他經過這棵無花果樹
[00:28:06.800 --> 00:28:10.000]  門徒見到這棵無花果樹的時候
[00:28:10.000 --> 00:28:14.400]  主耶穌基督就教導他一個功課
[00:28:14.400 --> 00:28:15.900]  在《馬後福音》第一章
[00:28:15.900 --> 00:28:19.900]  由開頭那幾章去到第十章的時候
[00:28:19.900 --> 00:28:24.500]  他平靜風浪也好 在風浪上面過海的時候
[00:28:24.500 --> 00:28:27.700]  這幫門徒見到耶穌以為當是鬼的時候
[00:28:27.700 --> 00:28:30.600]  又五餅而魚又搞不定 餵飽
[00:28:30.600 --> 00:28:33.600]  然後又再次餵飽很多的人的時候
[00:28:33.600 --> 00:28:39.200]  每次見到神運用祂的能力
[00:28:39.200 --> 00:28:41.200]  去成就神的旨意的時候
[00:28:41.200 --> 00:28:44.100]  這幫門徒仍然沒有信心
[00:28:44.100 --> 00:28:48.100]  但是這裡主耶穌基督再次提醒他們
[00:28:48.100 --> 00:28:51.800]  藉著無花果的枯萎 告訴他們
[00:28:51.800 --> 00:28:56.200]  你們要信服神
[00:28:56.200 --> 00:29:00.600]  你們要信服的是要信服神
[00:29:00.600 --> 00:29:02.400]  主角是什麼?
[00:29:02.400 --> 00:29:04.900]  不是信服 是神
[00:29:04.900 --> 00:29:07.100]  我們很多時候是會信服 有信心
[00:29:07.100 --> 00:29:09.900]  我有信心這件事是會成功的
[00:29:09.900 --> 00:29:13.300]  我有信心 我回教會去聽李牧師講道
[00:29:13.300 --> 00:29:15.500]  或者上網去聽誰講道
[00:29:15.500 --> 00:29:21.300]  看見李牧師或者某個牧師跌倒的時候就離開神了
[00:29:21.300 --> 00:29:27.800]  那我們是不是有信心?
[00:29:27.800 --> 00:29:32.500]  還是將某個人成為神呢?
[00:29:32.500 --> 00:29:36.500]  是不是將某個很德高望重的牧師
[00:29:36.500 --> 00:29:39.200]  或者德高望重的教會領袖
[00:29:39.200 --> 00:29:43.100]  變成我們敬拜的偶像呢?
[00:29:43.100 --> 00:29:47.000]  所以這裡主耶穌基督提醒門徒
[00:29:47.000 --> 00:29:51.300]  我們有的信心 我們的信服是信服神
[00:29:51.300 --> 00:29:53.800]  不是信服宗教領袖
[00:29:53.800 --> 00:29:57.500]  不是信服某個牧師 某個教會領袖
[00:29:57.500 --> 00:30:01.000]  某個執事 某個長老 任何一件事
[00:30:01.000 --> 00:30:04.900]  不是 是信服神
[00:30:04.900 --> 00:30:07.200]  信服神 當我們信服神的時候
[00:30:07.200 --> 00:30:11.200]  神會藉著我們去成就祂的旨意的時候
[00:30:11.200 --> 00:30:12.700]  我們要有信心
[00:30:12.700 --> 00:30:15.200]  無論困難有多大
[00:30:15.200 --> 00:30:17.700]  好像將這座山 橄欖山也好
[00:30:17.700 --> 00:30:19.300]  哪座山 附近的山也好
[00:30:19.300 --> 00:30:21.400]  扔下去附近的海
[00:30:21.400 --> 00:30:23.900]  可能見到死海或者紅海的時候
[00:30:23.900 --> 00:30:26.900]  扔下去海的時候
[00:30:26.900 --> 00:30:29.400]  神會能夠做得到 成就這件事情
[00:30:29.400 --> 00:30:30.600]  如果主耶穌基督
[00:30:30.600 --> 00:30:34.400]  這件事情是神叫我們去做的事情
[00:30:34.400 --> 00:30:37.700]  所以我們跟隨主耶穌基督的時候
[00:30:37.700 --> 00:30:40.300]  我們成為門徒
[00:30:40.300 --> 00:30:43.300]  我們在門徒生命成長的時候
[00:30:43.300 --> 00:30:48.700]  我們要記住一件事
[00:30:48.700 --> 00:30:52.300]  主耶穌基督已經用祂的生命
[00:30:52.300 --> 00:30:55.300]  用祂生命的重價
[00:30:55.300 --> 00:30:58.400]  去將我們贖回來了
[00:30:58.400 --> 00:31:02.700]  我們以前所犯的過犯
[00:31:02.700 --> 00:31:05.700]  已經神寬恕了
[00:31:05.700 --> 00:31:07.300]  所以在二十五節那裡
[00:31:07.300 --> 00:31:11.100]  當他講無花果功課的時候
[00:31:11.100 --> 00:31:13.700]  當講到禱告功課的時候
[00:31:13.700 --> 00:31:15.900]  很多學者都說
[00:31:15.900 --> 00:31:17.700]  這個是禱告的功課
[00:31:17.700 --> 00:31:19.500]  是禱告的功課
[00:31:19.500 --> 00:31:22.900]  但是如果回看上文下理的時候
[00:31:22.900 --> 00:31:24.200]  可以提醒我們
[00:31:24.200 --> 00:31:27.000]  我們怎樣去跟隨主耶穌基督
[00:31:27.000 --> 00:31:28.900]  怎樣去跟隨主耶穌基督的時候
[00:31:28.900 --> 00:31:31.900]  我們有正確調整我們的心智的時候
[00:31:31.900 --> 00:31:34.900]  我們就會以主耶穌基督為中心
[00:31:34.900 --> 00:31:37.900]  去敬拜神 敬拜我們的主
[00:31:37.900 --> 00:31:40.900]  因為主耶穌基督已經用祂生命的重價
[00:31:40.900 --> 00:31:43.500]  去將我們贖回來了
[00:31:43.500 --> 00:31:46.500]  我們以前的過犯已經被寬恕了
[00:31:46.500 --> 00:31:48.500]  我們可以跟我們的父神
[00:31:48.500 --> 00:31:50.900]  去直接禱告
[00:31:50.900 --> 00:31:52.900]  父神會告訴我們
[00:31:52.900 --> 00:31:56.300]  我們生命上怎樣走這條道路
[00:31:56.300 --> 00:31:58.100]  當我們走這條道路的時候
[00:31:58.100 --> 00:31:59.900]  當祂開門的時候
[00:31:59.900 --> 00:32:02.200]  叫我們走的時候
[00:32:02.200 --> 00:32:05.700]  我們就憑著信心去走
[00:32:05.700 --> 00:32:09.100]  我想起去年聖誕鞋盒的時光的時候
[00:32:09.100 --> 00:32:11.100]  哇 我們真的很難想像
[00:32:11.100 --> 00:32:15.100]  我們將那個康樂室
[00:32:15.100 --> 00:32:16.100]  多少萬啊
[00:32:16.100 --> 00:32:19.400]  一萬個鞋盒進去了
[00:32:19.400 --> 00:32:20.300]  我們想都想不到
[00:32:20.300 --> 00:32:22.200]  怎樣可以由
[00:32:22.200 --> 00:32:26.700]  可以將一萬多個鞋盒可以處理
[00:32:26.700 --> 00:32:30.000]  可以搬出去這個教會
[00:32:30.000 --> 00:32:33.100]  這些鞋盒就好像是一座山一樣
[00:32:33.100 --> 00:32:35.100]  當時的童工真的不知道怎麼辦
[00:32:35.100 --> 00:32:36.000]  不是不知道怎麼辦
[00:32:36.000 --> 00:32:37.500]  是我們禱告了
[00:32:37.500 --> 00:32:40.300]  禱告怎樣可以有足夠的人手
[00:32:40.300 --> 00:32:46.100]  將這些鞋盒搬出這個教會
[00:32:46.100 --> 00:32:48.800]  怎樣可以成為別人的祝福的時候
[00:32:48.800 --> 00:32:50.700]  當神開一道門的時候
[00:32:50.700 --> 00:32:52.000]  我們就去
[00:32:52.000 --> 00:32:53.100]  當神開一道門
[00:32:53.100 --> 00:32:55.700]  叫我們上個星期去Asia Mall
[00:32:55.700 --> 00:32:57.700]  去獻唱的時候
[00:32:57.700 --> 00:33:00.300]  去傳揚 藉著詩歌獻唱的時候
[00:33:00.300 --> 00:33:01.700]  很難
[00:33:01.700 --> 00:33:04.300]  但是神既然開了門的時候
[00:33:04.300 --> 00:33:06.300]  我們就直接去禱告
[00:33:06.300 --> 00:33:09.000]  因為我們已經是成為神的兒女
[00:33:09.000 --> 00:33:11.100]  因為福音的緣故
[00:33:11.100 --> 00:33:13.300]  主耶穌基督已經將我們過犯
[00:33:13.300 --> 00:33:15.300]  是完全饒恕的時候
[00:33:15.300 --> 00:33:18.200]  我們就可以直接向神去求
[00:33:18.200 --> 00:33:20.800]  藉著禱告去成就神
[00:33:20.800 --> 00:33:23.000]  給我們帶我們走這條道路
[00:33:23.000 --> 00:33:24.400]  所以我們當中的朋友
[00:33:24.400 --> 00:33:28.400]  我們當中有很多的朋友在當中
[00:33:28.400 --> 00:33:30.300]  是因為微信主耶穌
[00:33:30.300 --> 00:33:32.000]  但是這個是我們的福氣
[00:33:32.000 --> 00:33:33.400]  是一種喜樂的事情
[00:33:33.400 --> 00:33:36.100]  好像在《二賽亞先知》的時候
[00:33:36.100 --> 00:33:37.400]  《二賽亞書題》裡說
[00:33:37.400 --> 00:33:38.900]  這是土過的殿
[00:33:38.900 --> 00:33:42.400]  是成為萬民可以從中而得到喜樂
[00:33:42.400 --> 00:33:44.100]  我們各樣的重擔
[00:33:44.100 --> 00:33:45.600]  都能夠得到喜樂
[00:33:45.600 --> 00:33:48.800]  我們離開二零年二三年之前
[00:33:48.800 --> 00:33:51.300]  我們再看回我們教會
[00:33:51.300 --> 00:33:52.900]  今年的主題
[00:33:52.900 --> 00:33:54.900]  我們不是只有「趕」字
[00:33:54.900 --> 00:33:57.300]  貼一張海報在這裡就算了
[00:33:57.300 --> 00:34:01.800]  我們真的要從神的話語當中去再次思考
[00:34:01.800 --> 00:34:07.300]  我們怎樣以基督為中心呢
[00:34:07.300 --> 00:34:11.800]  華人教會都遇到一個很大的困難
[00:34:11.800 --> 00:34:14.400]  當我在這個星期
[00:34:14.400 --> 00:34:17.100]  我在網上看了很多的書籍
[00:34:17.100 --> 00:34:18.500]  是看什麼呢
[00:34:18.500 --> 00:34:22.500]  看華人教會那些的Case Study
[00:34:22.500 --> 00:34:24.500]  什麼樣的個案調查
[00:34:24.500 --> 00:34:27.200]  什麼樣的個案研究
[00:34:27.200 --> 00:34:29.100]  其實我們當中有很多牧師
[00:34:29.100 --> 00:34:31.300]  包括陳克勇牧師
[00:34:31.300 --> 00:34:33.700]  他都在佛羅里達適奉的時候
[00:34:33.700 --> 00:34:35.000]  他在這裡讀神學
[00:34:35.000 --> 00:34:38.600]  他剛剛拿到神學博士的論文當中
[00:34:38.600 --> 00:34:42.500]  是提到教會裡面的掙扎
[00:34:42.500 --> 00:34:45.900]  教會有三百多四百人
[00:34:45.900 --> 00:34:49.100]  但是教會老化
[00:34:49.100 --> 00:34:52.600]  不夠人出來侍奉
[00:34:52.600 --> 00:34:57.400]  這個是很多華人教會的困難
[00:34:57.400 --> 00:35:00.400]  不只是明州
[00:35:00.400 --> 00:35:02.700]  不只是佛羅里達
[00:35:02.700 --> 00:35:04.300]  就算西岸都是
[00:35:04.300 --> 00:35:07.200]  你看到回點教會的傳道人
[00:35:07.200 --> 00:35:11.200]  都在這裡講到門徒生命成長
[00:35:11.200 --> 00:35:13.700]  在這裡寫博士論文
[00:35:13.700 --> 00:35:15.700]  我們看到這些博士論文當中
[00:35:15.700 --> 00:35:21.900]  他們都分享到他們怎樣走出這個困局
[00:35:21.900 --> 00:35:24.100]  他們所主張的就是
[00:35:24.100 --> 00:35:25.600]  透過門徒生命成長
[00:35:25.600 --> 00:35:27.500]  Discipleship
[00:35:27.500 --> 00:35:28.900]  的經歷
[00:35:28.900 --> 00:35:30.800]  的生命
[00:35:30.800 --> 00:35:36.300]  首先是自己成為門徒
[00:35:36.300 --> 00:35:39.300]  在門徒的社區小組當中
[00:35:39.300 --> 00:35:40.600]  一同成長
[00:35:40.600 --> 00:35:44.700]  他們就會開始帶動他們身邊的
[00:35:44.700 --> 00:35:46.700]  無論是自己的兒女
[00:35:46.700 --> 00:35:49.500]  或者是身邊的主內大兄姊妹
[00:35:49.500 --> 00:35:52.200]  在門徒生命的旅程上
[00:35:52.200 --> 00:35:53.700]  成長
[00:35:53.700 --> 00:36:02.300]  走出現代華人教會所面對的挑戰
[00:36:02.300 --> 00:36:04.400]  怎樣可以繼續
[00:36:04.400 --> 00:36:08.200]  可以帶出去另一個一代一代
[00:36:08.200 --> 00:36:11.600]  繼續成為一個敬拜神
[00:36:11.600 --> 00:36:13.000]  一個親近神
[00:36:13.000 --> 00:36:16.100]  一同在教會裡面
[00:36:16.100 --> 00:36:20.200]  繼續成長的地方
[00:36:20.200 --> 00:36:23.300]  所以我看到第三點
[00:36:23.300 --> 00:36:26.800]  我們怎樣走出這個困難
[00:36:26.800 --> 00:36:29.100]  怎樣不可以現代
[00:36:29.100 --> 00:36:32.300]  無論是當時他們拜假神也好
[00:36:32.300 --> 00:36:36.900]  帶著罪到教會到聖殿去敬拜
[00:36:36.900 --> 00:36:41.300]  去妨礙他們直接去跟神去敬拜的時候
[00:36:41.300 --> 00:36:44.500]  第一點我們真的要願意的心
[00:36:44.500 --> 00:36:46.900]  去願意被更新
[00:36:46.900 --> 00:36:49.000]  去真正的想清楚
[00:36:49.000 --> 00:36:52.500]  我們所接受的福音是什麼福音
[00:36:52.500 --> 00:36:56.100]  第二點我們要繼續去聽從神的話語
[00:36:56.100 --> 00:36:57.900]  去過我們的生活
[00:36:57.900 --> 00:37:01.800]  去過我們敬拜愛主愛人的生活
[00:37:01.800 --> 00:37:05.300]  第三點我們要在這個community裡面
[00:37:05.300 --> 00:37:10.500]  這個faith community的同伴一同走這條路
[00:37:10.500 --> 00:37:13.400]  無論是我們的小組裡面
[00:37:13.400 --> 00:37:17.500]  在小組裡面在門徒一同去成長
[00:37:17.500 --> 00:37:19.600]  或者是在教會裡面
[00:37:19.600 --> 00:37:22.300]  或者是一些power church
[00:37:22.300 --> 00:37:25.500]  在跨教會的小組當中
[00:37:25.500 --> 00:37:28.800]  在這裡學習去被栽培
[00:37:28.800 --> 00:37:31.500]  去成長去更加愛主
[00:37:31.500 --> 00:37:33.800]  主耶穌基督教導這幫門徒
[00:37:33.800 --> 00:37:36.200]  不是教導拉著彼得說
[00:37:36.200 --> 00:37:39.100]  這棵無花果樹這樣爛了是什麼原因
[00:37:39.100 --> 00:37:41.700]  在眾門徒面前教他們
[00:37:41.700 --> 00:37:43.700]  去呼召這十二個門徒
[00:37:43.700 --> 00:37:47.300]  去一同去教導他們一個信心的功課
[00:37:47.300 --> 00:37:50.600]  去培養他們怎樣去
[00:37:50.600 --> 00:37:54.500]  去在這個信心的功課裡面
[00:37:54.500 --> 00:37:55.900]  去信服神
[00:37:55.900 --> 00:37:58.700]  不是信服人的功課當中
[00:37:58.700 --> 00:38:01.800]  去克服他們的障礙
[00:38:01.800 --> 00:38:05.400]  好使一同可以以基督為中心去
