
[00:00:00.000 --> 00:00:06.000]  在前兩期的時代論壇裏面提到一位弟兄
[00:26:51.000 --> 00:26:54.000]  放在副堂聖誕樹的旁邊
[00:26:54.000 --> 00:26:56.000]  你都可以選一張卡
[00:26:56.000 --> 00:27:01.000]  去為著你未信的家人
[00:27:01.000 --> 00:27:03.000]  或者親人朋友
[00:27:03.000 --> 00:27:06.000]  你可以畫他的樣子
[00:27:06.000 --> 00:27:08.000]  或者寫他的名字
[00:27:08.000 --> 00:27:11.000]  寫你自己的名字
[00:27:11.000 --> 00:27:13.000]  讓其他弟兄姊妹
[00:27:13.000 --> 00:27:15.000]  可以接觸你
[00:27:15.000 --> 00:27:17.000]  為你禱告
[00:27:17.000 --> 00:27:20.000]  為你紀念的親人朋友
[00:27:20.000 --> 00:27:22.000]  來禱告
[00:27:22.000 --> 00:27:26.000]  我們同心為著福音去努力
[00:27:26.000 --> 00:27:30.000]  很希望大家都有這個行動
[00:27:30.000 --> 00:27:34.000]  愛你的親人朋友的行動
[00:27:34.000 --> 00:27:37.000]  來不單單靠自己
[00:27:37.000 --> 00:27:40.000]  也邀請弟兄姊妹
[00:27:40.000 --> 00:27:45.000]  邀請神在當中去祝福他們的生命
[00:27:45.000 --> 00:27:48.000]  福音是神的大難
[00:27:48.000 --> 00:27:50.000]  我們更多的禱告
[00:27:50.000 --> 00:27:55.000]  讓神在當中改變人的生命
[00:27:55.000 --> 00:27:59.000]  保羅成為我們很好的榜樣
[00:27:59.000 --> 00:28:03.000]  鼓勵我們為基督來生活
[00:28:03.000 --> 00:28:07.000]  因著福音被傳開來歡喜
[00:28:07.000 --> 00:28:10.000]  以整個人去榮耀神
[00:28:10.000 --> 00:28:13.000]  成為我們生命的優先
[00:28:13.000 --> 00:28:15.000]  去榮耀神
[00:28:15.000 --> 00:28:18.000]  在信仰上站穩
[00:28:18.000 --> 00:28:23.000]  一起和弟兄姊妹為福音去打仗
[00:28:23.000 --> 00:28:24.000]  努力
[00:28:24.000 --> 00:28:26.000]  因為神和我們一起
[00:28:26.000 --> 00:28:29.000]  我們必然得勝
[00:28:29.000 --> 00:28:34.000]  為一個禱告
[00:28:34.000 --> 00:28:37.000]  主耶穌很感謝你透過
[00:28:37.000 --> 00:28:39.000]  保羅的經歷
[00:28:39.000 --> 00:28:41.000]  他的榜樣
[00:28:41.000 --> 00:28:43.000]  成為我們的激勵
[00:28:43.000 --> 00:28:48.000]  盼望你繼續使用
[00:28:48.000 --> 00:28:50.000]  梁貴明弟兄
[00:28:50.000 --> 00:28:53.000]  保守他有健康
[00:28:53.000 --> 00:28:54.000]  來生活
[00:28:54.000 --> 00:28:56.000]  為你作見證
[00:28:56.000 --> 00:28:58.000]  榮耀你
[00:28:58.000 --> 00:29:00.000]  也帶領我們各人
[00:29:00.000 --> 00:29:05.000]  在裡面學習和主一起
[00:29:05.000 --> 00:29:06.000]  同工
[00:29:06.000 --> 00:29:09.000]  和弟兄姊妹同心
[00:29:09.000 --> 00:29:12.000]  來傳揚這個好消息
[00:29:12.000 --> 00:29:15.000]  讓更多人認識你
[00:29:15.000 --> 00:29:17.000]  尊崇你
[00:29:17.000 --> 00:29:19.000]  改變他們的生命
[00:29:19.000 --> 00:29:21.000]  以上是祈禱
[00:29:21.000 --> 00:29:23.000]  奉耶穌基督的聖名求
[00:29:23.000 --> 00:29:25.000]  阿門
