
[00:00:00.000 --> 00:00:04.320]  今天我們分享的題目是領受神的應許
[00:15:38.120 --> 00:15:41.320]  負回我們自己需要負的責任
[00:15:41.320 --> 00:15:42.520]  或者這麼說
[00:15:42.520 --> 00:15:44.120]  我們今天的生命
[00:15:44.120 --> 00:15:47.120]  有沒有需要改變和成長的地方
[00:15:47.120 --> 00:15:48.320]  如果今天我們的生命
[00:15:48.320 --> 00:15:49.720]  有需要改變和成長
[00:15:49.720 --> 00:15:50.920]  但是我們不去理
[00:15:50.920 --> 00:15:52.720]  我們需要改變和成長的地方
[00:15:52.720 --> 00:15:54.120]  但是這次發生的時候
[00:15:54.120 --> 00:15:55.920]  我們將責任歸給神
[00:15:55.920 --> 00:15:57.520]  歸給其他人的時候
[00:15:57.520 --> 00:16:01.720]  我們就領受不了神的應許
[00:16:01.720 --> 00:16:03.520]  我記得我中學的時候
[00:16:03.520 --> 00:16:05.720]  又講過我拉小弟窮的故事
[00:16:05.720 --> 00:16:06.520]  有一次
[00:16:06.520 --> 00:16:09.320]  我就和另外幾個同學組了隊
[00:16:09.320 --> 00:16:11.120]  有一個絃樂的四重奏
[00:16:11.120 --> 00:16:13.720]  我們去參加這個校制比賽
[00:16:13.720 --> 00:16:15.120]  我們很努力地練
[00:16:15.120 --> 00:16:16.720]  但是練來練去
[00:16:16.720 --> 00:16:18.920]  總是不知道爲什麼差一點
[00:16:18.920 --> 00:16:21.520]  那次我是那個小組的領導
[00:16:21.520 --> 00:16:23.320]  於是我就不停地和隊員說
[00:16:23.320 --> 00:16:24.520]  大家要努力點練
[00:16:24.520 --> 00:16:25.520]  努力點練
[00:16:25.520 --> 00:16:27.120]  然後再一起回來練
[00:16:27.120 --> 00:16:28.520]  練完之後
[00:16:28.520 --> 00:16:29.320]  又一起練
[00:16:29.320 --> 00:16:30.720]  練完之後總是還差一點
[00:16:30.720 --> 00:16:32.120]  不知道爲什麼總是不太合拍
[00:16:32.120 --> 00:16:33.520]  於是我就很生氣
[00:16:33.520 --> 00:16:34.520]  我就走了去找一個老師
[00:16:34.520 --> 00:16:36.920]  我說老師我們已經很努力地練了
[00:16:36.920 --> 00:16:38.320]  但是不知道爲什麼不行
[00:16:38.320 --> 00:16:40.520]  你可不可以來聽聽我們的原因
[00:16:40.520 --> 00:16:42.920]  小提琴老師就跟着我一起聽
[00:16:42.920 --> 00:16:44.120]  聽着我們四個人彈
[00:16:44.120 --> 00:16:45.920]  彈完之後我立刻站起來
[00:16:45.920 --> 00:16:46.720]  就去問老師
[00:16:46.720 --> 00:16:49.120]  老師是誰彈得不好啊
[00:16:49.120 --> 00:16:50.320]  是你啊
[00:16:50.320 --> 00:16:51.720]  是啊
[00:16:51.720 --> 00:16:52.920]  老師接着說什麼
[00:16:52.920 --> 00:16:54.120]  我說梁成宇
[00:16:54.120 --> 00:16:56.120]  是你啊
[00:16:56.120 --> 00:16:57.320]  你每次去到那些位置
[00:16:57.320 --> 00:16:58.920]  就自己衝了出來
[00:16:58.920 --> 00:17:01.120]  那首歌的節奏不是這樣的
[00:17:01.120 --> 00:17:02.120]  你這樣彈
[00:17:02.120 --> 00:17:04.320]  別人就跟不了你
[00:17:04.320 --> 00:17:07.520]  很多時候我們只是將責任
[00:17:07.520 --> 00:17:10.520]  不是 我想說其實那次我真的很愚蠢
[00:17:10.520 --> 00:17:14.120]  很多時候你就將責任歸給別人
[00:17:14.120 --> 00:17:15.920]  但是你自己沒有想過
[00:17:15.920 --> 00:17:18.120]  我自己需要負什麼責任
[00:17:18.120 --> 00:17:20.920]  我很喜歡跟別人分享我靈脩的得着
[00:17:20.920 --> 00:17:22.920]  因爲你知道我們做門女
[00:17:22.920 --> 00:17:25.120]  我們每一次都要跟別人分享
[00:17:25.120 --> 00:17:26.720]  靈脩的得着
[00:17:26.720 --> 00:17:28.720]  嘉瑩姐姐就笑了
[00:17:28.720 --> 00:17:30.520]  你做我也要做
[00:17:30.520 --> 00:17:31.920]  很多時候我跟別人分享
[00:17:31.920 --> 00:17:33.120]  我靈脩得着的時候
[00:17:33.120 --> 00:17:34.120]  我很喜歡分享
[00:17:34.120 --> 00:17:35.720]  我初信主的時候
[00:17:35.720 --> 00:17:37.120]  我怎麼去經歷耶穌
[00:17:37.120 --> 00:17:38.320]  接着我也很想分享
[00:17:38.320 --> 00:17:39.920]  我一個星期前的靈脩
[00:17:39.920 --> 00:17:41.120]  或者一個月前的靈脩
[00:17:41.120 --> 00:17:42.720]  我怎麼經歷耶穌
[00:17:42.720 --> 00:17:44.920]  很多時候姐妹聽完的時候都會說
[00:17:44.920 --> 00:17:47.120]  啊 好正啊
[00:17:47.120 --> 00:17:49.520]  如果我可以像你這樣靈脩那樣
[00:17:49.520 --> 00:17:52.720]  聽到神講話就好了
[00:17:52.720 --> 00:17:54.220]  接着我就問
[00:17:54.220 --> 00:17:56.120]  那你有沒有天天靈脩啊
[00:17:56.120 --> 00:17:57.320]  沒有啊
[00:17:57.320 --> 00:17:59.620]  很多時候我們覺得我們很想
[00:17:59.620 --> 00:18:00.420]  是不是啊
[00:18:00.420 --> 00:18:02.120]  爲什麼他講得那麼正
[00:18:02.120 --> 00:18:03.520]  爲什麼他又那麼好
[00:18:03.520 --> 00:18:05.320]  但是我們的生命
[00:18:05.320 --> 00:18:08.220]  有什麼需要成長和改變
[00:18:08.220 --> 00:18:10.620]  我們今天說領受神的興許
[00:18:10.620 --> 00:18:12.220]  我們首先要看回
[00:18:12.220 --> 00:18:15.020]  我們自己需要改變和成長的地方
[00:18:15.020 --> 00:18:17.320]  我們要認清責任
[00:18:17.320 --> 00:18:20.820]  而不是要推卸責任
[00:18:20.820 --> 00:18:23.520]  接着我們今天去看我們第二個功課
[00:18:23.520 --> 00:18:24.720]  就是其實我們要看回
[00:18:24.720 --> 00:18:26.520]  我們的生命不配
[00:18:26.520 --> 00:18:29.720]  但是卻是領受了恩典
[00:18:29.720 --> 00:18:32.220]  去傳揚這個好消息
[00:18:32.220 --> 00:18:33.320]  經文比較長的
[00:18:33.320 --> 00:18:34.920]  我們由第七章的一節
[00:18:34.920 --> 00:18:35.920]  到第十六節好嗎
[00:18:35.920 --> 00:18:36.420]  我們一起讀
[00:18:36.420 --> 00:18:37.620]  一二三
[00:18:37.620 --> 00:18:38.920]  以利沙說
[00:18:38.920 --> 00:18:41.120]  你要聽耶和華的話
[00:18:41.120 --> 00:18:43.020]  耶和華如此說
[00:18:43.020 --> 00:18:45.420]  明日約到這時候
[00:18:45.420 --> 00:18:48.020]  在撒馬里亞城門口
[00:18:48.020 --> 00:18:52.020]  一阿世面要賣銀一舍克勒
[00:18:52.020 --> 00:18:56.020]  二世瓦大墨也要賣銀一舍克勒
[00:18:56.020 --> 00:19:00.320]  有一個參附皇的軍長對神人說
[00:19:00.320 --> 00:19:03.820]  即便耶和華使天開了窗戶
[00:19:03.820 --> 00:19:05.920]  也不能有這事
[00:19:05.920 --> 00:19:07.320]  以利沙說
[00:19:07.320 --> 00:19:09.420]  你必親眼看見
[00:19:09.420 --> 00:19:10.820]  卻不得喫
[00:19:10.820 --> 00:19:14.820]  在城門那裏有四個長大麻風的人
[00:19:14.820 --> 00:19:16.620]  他們彼此說
[00:19:16.620 --> 00:19:19.820]  我們爲何坐在這裏等死呢
[00:19:19.820 --> 00:19:21.120]  我們若說
[00:19:21.120 --> 00:19:22.520]  進城去吧
[00:19:22.520 --> 00:19:24.120]  城裏有饑荒
[00:19:24.120 --> 00:19:26.020]  必死在那裏
[00:19:26.020 --> 00:19:28.220]  若在這裏坐着不動
[00:19:28.220 --> 00:19:29.620]  也必是死
[00:19:29.620 --> 00:19:30.420]  來吧
[00:19:30.420 --> 00:19:33.720]  我們去求靠阿蘭人的軍隊
[00:19:33.720 --> 00:19:36.220]  他們若留我們的活命
[00:19:36.220 --> 00:19:37.320]  就活着
[00:19:37.320 --> 00:19:38.520]  若殺我們
[00:19:38.520 --> 00:19:39.920]  就死了吧
[00:19:39.920 --> 00:19:41.420]  黃昏的時候
[00:19:41.420 --> 00:19:44.720]  他們起來往阿蘭人的營盤去
[00:19:44.720 --> 00:19:46.020]  到了營邊
[00:19:46.020 --> 00:19:48.220]  不見一人在那裏
[00:19:48.220 --> 00:19:51.020]  因爲主使阿蘭人的軍隊
[00:19:51.020 --> 00:19:53.320]  聽見居馬的聲音
[00:19:53.320 --> 00:19:55.220]  是大軍的聲音
[00:19:55.220 --> 00:19:57.120]  他們就彼此說
[00:19:57.120 --> 00:19:59.120]  這必是以色列王
[00:19:59.120 --> 00:20:01.220]  配買阿人的諸王
[00:20:01.220 --> 00:20:04.620]  和埃及人的諸王來攻擊我們
[00:20:04.620 --> 00:20:07.220]  所以在黃昏的時候
[00:20:07.220 --> 00:20:09.220]  他們起來逃跑
[00:20:09.220 --> 00:20:10.720]  撇下帳篷
[00:20:10.720 --> 00:20:13.220]  馬 爐 營盤照舊
[00:20:13.220 --> 00:20:14.920]  只顧逃命
[00:20:14.920 --> 00:20:18.320]  那些長大麻風的到了營邊
[00:20:18.320 --> 00:20:19.820]  進了帳篷
[00:20:19.820 --> 00:20:21.320]  喫了喝了
[00:20:21.320 --> 00:20:25.220]  且從其中拿出金銀和衣服來
[00:20:25.220 --> 00:20:26.820]  去收藏了
[00:20:26.820 --> 00:20:30.120]  回來又進了一座帳篷
[00:20:30.120 --> 00:20:34.220]  從其中拿出財物來去收藏了
[00:20:34.220 --> 00:20:36.520]  那時他們給錢說
[00:20:36.520 --> 00:20:38.520]  我們所做的不好
[00:20:38.520 --> 00:20:41.320]  今日是有好信息的日子
[00:20:41.320 --> 00:20:43.220]  我們警不作聲
[00:20:43.220 --> 00:20:45.020]  若等到天亮
[00:20:45.020 --> 00:20:46.820]  最必臨到我們
[00:20:46.820 --> 00:20:47.620]  來吧
[00:20:47.620 --> 00:20:50.120]  我們與黃家報信去
[00:20:50.120 --> 00:20:52.820]  他們就去叫守城門的
[00:20:52.820 --> 00:20:54.420]  告訴他們說
[00:20:54.420 --> 00:20:56.920]  我們到了阿蘭人的營
[00:20:56.920 --> 00:20:59.220]  不見一人在那裏
[00:20:59.220 --> 00:21:00.620]  也無人聲
[00:21:00.620 --> 00:21:06.120]  只有憑着的馬 和 爐 帳篷都照舊
[00:21:06.120 --> 00:21:07.320]  守城門的
[00:21:07.320 --> 00:21:09.620]  叫了衆守門的人來
[00:21:09.620 --> 00:21:13.020]  他們就進去與黃家報信
[00:21:13.020 --> 00:21:14.720]  黃爺皆起來
[00:21:14.720 --> 00:21:16.020]  對神伏說
[00:21:16.020 --> 00:21:18.220]  我告訴你們阿蘭人
[00:21:18.220 --> 00:21:20.020]  向我們如何行
[00:21:20.020 --> 00:21:22.420]  他們知道我們飢餓
[00:21:22.420 --> 00:21:23.720]  所以離營
[00:21:23.720 --> 00:21:25.920]  埋伏在田野說
[00:21:25.920 --> 00:21:28.420]  以色列人出城的時候
[00:21:28.420 --> 00:21:32.020]  我們就獲祝他們得以進城
[00:21:32.020 --> 00:21:34.420]  有一個神伏對黃說
[00:21:34.420 --> 00:21:36.320]  我們不如用城裏
[00:21:36.320 --> 00:21:38.920]  剩下之馬中的五匹馬
[00:21:38.920 --> 00:21:41.220]  打發人去窺探
[00:21:41.220 --> 00:21:44.320]  於是取了兩輛車和馬
[00:21:44.320 --> 00:21:47.520]  黃差人去追尋阿蘭軍說
[00:21:47.520 --> 00:21:50.120]  你們去窺探窺探
[00:21:50.120 --> 00:21:53.020]  他們就追尋到若旦河
[00:21:53.020 --> 00:21:57.020]  看見滿路上都是阿蘭人急跑時
[00:21:57.020 --> 00:21:59.220]  丟棄的衣服器具
[00:21:59.220 --> 00:22:02.020]  使者就回來報告黃
[00:22:02.020 --> 00:22:03.620]  衆人就出去
[00:22:03.620 --> 00:22:06.020]  擄掠阿拉人的營盤
[00:22:06.020 --> 00:22:08.020]  於是一世下世面
[00:22:08.020 --> 00:22:09.920]  買銀一舍赫勒
[00:22:09.920 --> 00:22:13.420]  二世亞大物也買銀一舍赫勒
[00:22:13.420 --> 00:22:15.820]  正如耶和華所說的
[00:22:15.820 --> 00:22:18.420]  這個是一個很震撼的聖經
[00:22:18.420 --> 00:22:20.120]  我們看回伊利沙
[00:22:20.120 --> 00:22:21.220]  他怎麼回答
[00:22:21.220 --> 00:22:23.520]  他首先說你要聽耶和華的話
[00:22:23.520 --> 00:22:25.020]  耶和華如此說
[00:22:25.020 --> 00:22:27.020]  明日約到這個時候
[00:22:27.020 --> 00:22:29.220]  明日約到這個時候
[00:22:29.220 --> 00:22:31.020]  代表這個一定是神的工作
[00:22:31.020 --> 00:22:32.620]  這麼短的時間
[00:22:32.620 --> 00:22:34.220]  能夠有這樣的轉變
[00:22:34.220 --> 00:22:35.720]  一定是神的工作
[00:22:35.720 --> 00:22:38.920]  撒馬尼亞城門口是買賣的地方
[00:22:38.920 --> 00:22:43.720]  他說到時一世亞麪粉要賣一舍赫勒
[00:22:43.720 --> 00:22:47.220]  二世亞大物也要賣一舍赫勒
[00:22:47.220 --> 00:22:49.820]  究竟一世亞世面是多少呢
[00:22:49.820 --> 00:22:52.820]  那裏是說三公斤的麪粉
[00:22:52.820 --> 00:22:55.020]  剛纔你記不記得一個爐頭
[00:22:55.020 --> 00:22:56.620]  沒有肉喫的爐頭賣多少錢
[00:22:56.620 --> 00:22:57.820]  九千多元
[00:22:57.820 --> 00:22:59.420]  小鳥屎賣多少錢
[00:22:59.420 --> 00:23:00.820]  六斤水
[00:23:00.820 --> 00:23:03.620]  現在三公斤麪粉賣多少錢
[00:23:03.620 --> 00:23:05.420]  一舍赫勒是多少錢
[00:23:05.420 --> 00:23:07.020]  一百二十元
[00:23:07.020 --> 00:23:08.820]  昨天我一說有個弟兄說
[00:23:08.820 --> 00:23:10.620]  哇 那很划算
[00:23:10.620 --> 00:23:12.020]  無論劃不划算也好
[00:23:12.020 --> 00:23:13.420]  比之前划算很多
[00:23:13.420 --> 00:23:16.220]  三公斤麪粉一百二十元
[00:23:16.220 --> 00:23:18.620]  六公斤大物多少錢
[00:23:18.620 --> 00:23:20.620]  也是一百二十元
[00:23:20.620 --> 00:23:21.820]  我不是買菜的人
[00:23:21.820 --> 00:23:23.620]  所以我不知道現在三公斤麪粉
[00:23:23.620 --> 00:23:26.220]  一百二十元劃不划算
[00:23:26.220 --> 00:23:30.420]  不過起碼物價馬上暴跌
[00:23:30.420 --> 00:23:33.820]  但當伊麗莎這麼說的時候
[00:23:33.820 --> 00:23:35.620]  有一個人她不相信
[00:23:35.620 --> 00:23:38.820]  有一個參附王的軍長她這麼說
[00:23:38.820 --> 00:23:42.820]  她說就算耶和華開了天上的槍
[00:23:42.820 --> 00:23:44.820]  也不會有這樣的事
[00:23:44.820 --> 00:23:47.220]  但接着伊麗莎就跟她說一件事
[00:23:47.220 --> 00:23:51.820]  她說你必親眼看見卻不能喫
[00:23:51.820 --> 00:23:53.420]  接着發生什麼事呢
[00:23:53.420 --> 00:23:56.020]  有四個是長大麻風的人
[00:23:56.020 --> 00:24:00.220]  我們知道當時麻風病是一個很可怕的病
[00:24:00.220 --> 00:24:02.420]  也是一個極其傳染的病
[00:24:02.420 --> 00:24:05.020]  所以麻風病人是會被人隔離的
[00:24:05.020 --> 00:24:06.620]  他們不能夠住在城裏面
[00:24:06.620 --> 00:24:08.220]  他們會被人趕出去
[00:24:08.220 --> 00:24:11.020]  去住在城的外面被隔離
[00:24:11.020 --> 00:24:13.620]  這四個麻風病人其實他們沒有希望
[00:24:13.620 --> 00:24:14.620]  爲什麼呢
[00:24:14.620 --> 00:24:16.020]  他們以前唯一的希望
[00:24:16.020 --> 00:24:18.620]  就是城裏面的人會怎麼樣幫助他們
[00:24:18.620 --> 00:24:21.220]  但如果現在他們進城裏面有沒有東西喫
[00:24:21.220 --> 00:24:23.020]  城裏面都沒有東西喫的
[00:24:23.020 --> 00:24:24.220]  於是他們就覺得
[00:24:24.220 --> 00:24:27.020]  我們真的是在絕望之中的絕望
[00:24:27.020 --> 00:24:29.420]  在絕望之中的絕望他們想
[00:24:29.420 --> 00:24:31.620]  那我們不能在這等死啊
[00:24:31.620 --> 00:24:33.020]  不如這樣吧
[00:24:33.020 --> 00:24:35.220]  我們去投降啊
[00:24:35.220 --> 00:24:37.220]  如果我們去投降
[00:24:37.220 --> 00:24:40.220]  他一會兒留我們的命
[00:24:40.220 --> 00:24:41.620]  我還有得喫
[00:24:41.620 --> 00:24:43.020]  但如果我去投降
[00:24:43.020 --> 00:24:44.020]  他殺了我
[00:24:44.020 --> 00:24:44.820]  沒所謂啦
[00:24:44.820 --> 00:24:46.620]  我一會兒就去城裏都沒有東西喫的了
[00:24:46.620 --> 00:24:47.420]  投降也是死
[00:24:47.420 --> 00:24:48.420]  不投降也是死
[00:24:48.420 --> 00:24:50.620]  但是我投降一會兒有東西喫
[00:24:50.620 --> 00:24:52.620]  那我還可以留一條命啊
[00:24:52.620 --> 00:24:55.620]  於是他們就決定去投降了
[00:24:55.620 --> 00:24:57.620]  但是他們去投降的時候
[00:24:57.620 --> 00:24:59.020]  發生什麼事呢
[00:24:59.020 --> 00:25:01.620]  這段是一段很重要的經文
[00:25:01.620 --> 00:25:03.020]  因爲這段告訴我們
[00:25:03.020 --> 00:25:05.420]  是神自己在做事
[00:25:05.420 --> 00:25:06.220]  這裏聖經說
[00:25:06.220 --> 00:25:09.620]  因爲主使雅蘭人的軍隊
[00:25:09.620 --> 00:25:11.820]  聽見居馬的聲音
[00:25:11.820 --> 00:25:13.620]  大軍的聲音
[00:25:13.620 --> 00:25:16.020]  這些聲音不知道是哪裏來的
[00:25:16.020 --> 00:25:20.220]  但是神叫雅蘭人聽到這些聲音
[00:25:20.220 --> 00:25:22.220]  當雅蘭人聽到這些聲音的時候
[00:25:22.220 --> 00:25:23.220]  他們在想什麼呢
[00:25:23.220 --> 00:25:25.220]  他們說爲什麼會有大軍的聲音呢
[00:25:25.220 --> 00:25:28.020]  一定是以色列王給錢
[00:25:28.020 --> 00:25:30.020]  收買客人的王
[00:25:30.020 --> 00:25:32.620]  還有埃及王來攻擊我們啦
[00:25:32.620 --> 00:25:34.620]  客人是在北邊的
[00:25:34.620 --> 00:25:36.420]  埃及王是在南邊
[00:25:36.420 --> 00:25:38.620]  就是說一定是他給了錢
[00:25:38.620 --> 00:25:41.820]  北邊的王和南邊的王來夾擊我們啦
[00:25:41.820 --> 00:25:44.620]  如果今天有人夾擊你你會怎樣
[00:25:44.620 --> 00:25:46.120]  走
[00:25:46.120 --> 00:25:48.220]  於是他們想都不想了
[00:25:48.220 --> 00:25:49.820]  我們爲什麼知道他們想都不想呢
[00:25:49.820 --> 00:25:51.820]  因爲今天如果叫你收拾東西去旅行
[00:25:51.820 --> 00:25:53.420]  你也要點時間是吧
[00:25:53.420 --> 00:25:54.220]  他們不管了
[00:25:54.220 --> 00:25:56.020]  黃昏的時候就走了
[00:25:56.020 --> 00:25:57.420]  也不等到第二天了
[00:25:57.420 --> 00:25:58.820]  黃昏的時候
[00:25:58.820 --> 00:26:00.220]  不管了 走了
[00:26:00.220 --> 00:26:01.820]  走得很急
[00:26:01.820 --> 00:26:05.220]  於是那些帳篷 馬 爐
[00:26:05.220 --> 00:26:07.620]  全部留在那裏
[00:26:07.620 --> 00:26:11.220]  然後他們就只顧逃命
[00:26:11.220 --> 00:26:15.020]  接着這四個本來沒有希望之中的
[00:26:15.020 --> 00:26:18.020]  沒有希望的麻風病人
[00:26:18.020 --> 00:26:20.820]  只是想着去拼一局
[00:26:20.820 --> 00:26:23.820]  去到見到什麼
[00:26:23.820 --> 00:26:27.820]  去到見到有任食自助餐
[00:26:27.820 --> 00:26:31.620]  你喜不喜歡去喫任食自助餐
[00:26:31.620 --> 00:26:32.420]  我就喜歡
[00:26:32.420 --> 00:26:34.020]  還有我一定要喫頭蛋
[00:26:34.020 --> 00:26:36.220]  因爲它一開出來的時候
[00:26:36.220 --> 00:26:38.220]  東西最漂亮的時候
[00:26:38.220 --> 00:26:40.420]  就是還沒被人搶完的時候
[00:26:40.420 --> 00:26:42.020]  去喫是最開心的
[00:26:42.020 --> 00:26:44.420]  所以我打電話去訂自助餐的時候
[00:26:44.420 --> 00:26:45.220]  我一定問的
[00:26:45.220 --> 00:26:46.620]  他說先生你想訂幾點
[00:26:46.620 --> 00:26:48.020]  我說你最早開幾點
[00:26:48.020 --> 00:26:49.820]  六點 我就訂六點
[00:26:49.820 --> 00:26:51.420]  因爲當你六點去的時候
[00:26:51.420 --> 00:26:54.620]  那些東西全部還沒被人搶的時候
[00:26:54.620 --> 00:26:56.420]  你就可以任拿任喫
[00:26:56.420 --> 00:26:58.220]  現在這四個麻風病人
[00:26:58.220 --> 00:27:00.420]  就是有免費自助餐喫了
[00:27:00.420 --> 00:27:02.820]  他去到 哇
[00:27:02.820 --> 00:27:05.820]  去到喫了喝了
[00:27:05.820 --> 00:27:07.620]  你可以想象一個情景
[00:27:07.620 --> 00:27:09.020]  他就是沒有希望之中的
[00:27:09.020 --> 00:27:10.220]  沒有希望的
[00:27:10.220 --> 00:27:13.220]  本來他們進去城都是沒有希望的
[00:27:13.220 --> 00:27:14.420]  於是他們沒有希望之中
[00:27:14.420 --> 00:27:16.220]  想着不要理了 拼一拼
[00:27:16.220 --> 00:27:17.220]  如果他不殺我們
[00:27:17.220 --> 00:27:18.220]  起碼給點東西我們喫
[00:27:18.220 --> 00:27:19.620]  我們終留一條命
[00:27:19.620 --> 00:27:21.820]  誰知道去到是免費自助餐
[00:27:21.820 --> 00:27:24.420]  是六點開的自助餐
[00:27:24.420 --> 00:27:27.020]  哇 喫啊喝啊
[00:27:27.020 --> 00:27:28.420]  不單止是這樣
[00:27:28.420 --> 00:27:30.820]  那些金銀和衣服
[00:27:30.820 --> 00:27:32.020]  他們拿完之後
[00:27:32.020 --> 00:27:33.820]  拿完一次拿不完
[00:27:33.820 --> 00:27:36.020]  再回去拿
[00:27:36.020 --> 00:27:36.620]  但在那裏
[00:27:36.620 --> 00:27:39.220]  他們突然間他們的心靈發作一樣東西
[00:27:39.220 --> 00:27:40.420]  他說 哇
[00:27:40.420 --> 00:27:43.020]  今天是好消息的日子
[00:27:43.020 --> 00:27:44.820]  哇 這麼大的恩典
[00:27:44.820 --> 00:27:47.020]  神這麼大的神蹟
[00:27:47.020 --> 00:27:49.420]  我們不可以留給自己的
[00:27:49.420 --> 00:27:51.020]  我們一定要去告訴別人
[00:27:51.020 --> 00:27:51.820]  於是怎麼樣
[00:27:51.820 --> 00:27:53.420]  我們不要等到明天了
[00:27:53.420 --> 00:27:55.420]  我們現在就去告訴別人
[00:27:55.420 --> 00:27:57.420]  於是他們就走回去
[00:27:57.420 --> 00:28:01.420]  告訴在城門那些守門的人聽
[00:28:01.420 --> 00:28:03.620]  但當他們告訴別人的時候
[00:28:03.620 --> 00:28:06.020]  以色列王的回應是什麼
[00:28:06.020 --> 00:28:09.020]  以色列王的回應其實很悲哀
[00:28:09.020 --> 00:28:10.420]  他說我不信
[00:28:10.420 --> 00:28:13.420]  一定是阿蘭人的詭計
[00:28:13.420 --> 00:28:15.220]  他知道我肚子餓
[00:28:15.220 --> 00:28:17.620]  於是開一些東西出來給我們喫
[00:28:17.620 --> 00:28:18.820]  假扮走了
[00:28:18.820 --> 00:28:20.220]  到我們真的喫的時候
[00:28:20.220 --> 00:28:21.220]  是一個陷阱來的
[00:28:21.220 --> 00:28:22.820]  抓我們的
[00:28:22.820 --> 00:28:24.620]  就是說今天如果一會兒你去喫東西
[00:28:24.620 --> 00:28:25.420]  不過今天沒有
[00:28:25.420 --> 00:28:26.620]  下個星期
[00:28:26.620 --> 00:28:28.820]  下個星期我們再有興食角落的時候
[00:28:28.820 --> 00:28:29.820]  然後你出去喫的時候
[00:28:29.820 --> 00:28:30.820]  然後別喫了
[00:28:30.820 --> 00:28:32.220]  詭計來的
[00:28:32.220 --> 00:28:33.620]  一出去喫就關門了
[00:28:33.620 --> 00:28:37.220]  然後報名叫你侍奉了
[00:28:37.220 --> 00:28:42.020]  阿蘭王侍奉是不需要關門的
[00:28:42.020 --> 00:28:44.820]  多過都立刻報名
[00:28:44.820 --> 00:28:46.620]  你想想
[00:28:46.620 --> 00:28:51.220]  他們阿蘭王其實聽過伊麗莎的預言的
[00:28:51.220 --> 00:28:53.620]  他聽過伊麗莎的預言
[00:28:53.620 --> 00:28:55.620]  事情發生了的時候
[00:28:55.620 --> 00:28:57.620]  他都不願意去相信
[00:28:57.620 --> 00:28:59.020]  但是你想想
[00:28:59.020 --> 00:29:00.620]  他的臣服就說
[00:29:00.620 --> 00:29:01.420]  其實說真的
[00:29:01.420 --> 00:29:03.220]  我們現在都真的沒什麼希望了
[00:29:03.220 --> 00:29:04.620]  只剩下幾匹馬
[00:29:04.620 --> 00:29:07.220]  反正都只剩下幾匹了應該還很瘦的
[00:29:07.220 --> 00:29:10.220]  不如讓他出去看看有什麼搞的
[00:29:10.220 --> 00:29:13.220]  於是他就找了兩輛車和兩隻馬
[00:29:13.220 --> 00:29:14.220]  去看看
[00:29:14.220 --> 00:29:15.420]  不是啊
[00:29:15.420 --> 00:29:18.820]  發現真的可以有這麼多食物
[00:29:18.820 --> 00:29:20.820]  這麼多資源
[00:29:20.820 --> 00:29:23.620]  於是他們就出去拿
[00:29:23.620 --> 00:29:26.620]  其實這段聖經要讓我們再去明白
[00:29:26.620 --> 00:29:28.820]  一個很重要的真理
[00:29:28.820 --> 00:29:32.420]  今天原來我們的生命不配
[00:29:32.420 --> 00:29:36.220]  但是原來我們卻是領受欣典
[00:29:36.220 --> 00:29:37.820]  很多時候我們去看旁邊那個
[00:29:37.820 --> 00:29:38.820]  我覺得他爲什麼那麼好
[00:29:38.820 --> 00:29:40.220]  爲什麼我沒有
[00:29:40.220 --> 00:29:41.620]  很多時候爲什麼我看那個人
[00:29:41.620 --> 00:29:43.020]  覺得爲什麼他的生命那麼好
[00:29:43.020 --> 00:29:43.820]  爲什麼我沒有
[00:29:43.820 --> 00:29:46.820]  其實有時候因爲我們已經忘記了
[00:29:46.820 --> 00:29:48.820]  我們原先都是不配
[00:29:48.820 --> 00:29:52.020]  但是我們領受了莫大的欣典
[00:29:52.020 --> 00:29:53.820]  其實我們的生命都是一樣
[00:29:53.820 --> 00:29:55.620]  當我們剛剛奉獻的時候
[00:29:55.620 --> 00:29:56.620]  我們說一件事
[00:29:56.620 --> 00:29:58.220]  如果不是耶穌
[00:29:58.220 --> 00:30:01.020]  我們這裏沒有一個人能夠得着救恩
[00:30:01.020 --> 00:30:01.820]  如果是這樣的時候
[00:30:01.820 --> 00:30:03.820]  其實我們都跟麻風病人一樣
[00:30:03.820 --> 00:30:06.420]  我們本來只有一個沒有指望的人
[00:30:06.420 --> 00:30:08.420]  但是原來我們沒有指望的人
[00:30:08.420 --> 00:30:11.220]  成爲一個得着永恒生命的人
[00:30:11.220 --> 00:30:12.420]  其實我們這裏每一個人
[00:30:12.420 --> 00:30:14.420]  都已經喫了自助餐了
[00:30:14.420 --> 00:30:15.420]  你跟旁邊的人說
[00:30:15.420 --> 00:30:20.020]  你喫了自助餐了
[00:30:20.020 --> 00:30:24.620]  當我們能夠再一次看到我們的不配
[00:30:24.620 --> 00:30:27.220]  而我們居然領受這個欣典
[00:30:27.220 --> 00:30:30.620]  就像麻風病人在沒有希望的沒有希望之中
[00:30:30.620 --> 00:30:33.620]  居然可以喫頭彈自助餐的時候
[00:30:33.620 --> 00:30:34.620]  我們就發現
[00:30:34.620 --> 00:30:37.220]  原來我們每一個人都已經領受了
[00:30:37.220 --> 00:30:38.820]  這個莫大的欣典
[00:30:38.820 --> 00:30:41.020]  但是這個莫大的欣典不是停在那裏
[00:30:41.020 --> 00:30:44.020]  原來今天神繼續用我們的生命
