
[00:00:00.000 --> 00:00:03.200]  弟兄姊妹 各位親愛的朋友 你們好
[00:16:17.600 --> 00:16:20.280]  分別為聖
[00:16:20.280 --> 00:16:21.640]  他在這裡要什麼呢
[00:16:21.640 --> 00:16:23.840]  不只是建立他的聖殿
[00:16:23.840 --> 00:16:26.560]  還要建立他的百姓
[00:16:26.560 --> 00:16:29.000]  就是你跟我
[00:16:29.000 --> 00:16:32.360]  我們的生命從此不再一樣
[00:16:32.360 --> 00:16:34.640]  我們以為我們的生命只是如此
[00:16:34.640 --> 00:16:36.400]  但是上帝說什麼呢
[00:16:36.400 --> 00:16:38.720]  我要把你分別為聖
[00:16:38.720 --> 00:16:40.560]  要你去經歷一種
[00:16:40.560 --> 00:16:43.600]  你想像不到的豐盛的生命
[00:16:43.600 --> 00:16:45.000]  感謝讚美神
[00:16:45.000 --> 00:16:47.520]  但是在這裡呢
[00:16:47.520 --> 00:16:49.040]  我看到這個大聲歡呼
[00:16:49.040 --> 00:16:50.360]  我最近有個經驗
[00:16:50.360 --> 00:16:52.600]  最近我回新加坡度假
[00:16:52.600 --> 00:16:54.760]  這個假期非常的夢幻
[00:16:54.760 --> 00:16:56.240]  為什麼很夢幻呢
[00:16:56.240 --> 00:16:58.680]  因為我們竟然
[00:16:58.680 --> 00:17:01.560]  找到了很多的小學的同學
[00:17:01.560 --> 00:17:03.760]  然後我們在國慶日那一天
[00:17:03.760 --> 00:17:07.600]  每個人決定穿我們國家的國旗的顏色
[00:17:07.600 --> 00:17:09.000]  紅色跟白色
[00:17:09.000 --> 00:17:10.200]  就在那裡
[00:17:10.200 --> 00:17:12.880]  那麼他們就在國慶日那裡
[00:17:12.880 --> 00:17:18.000]  也找到了三位我們小學的老師
[00:17:18.000 --> 00:17:19.880]  有一些已經八十歲了
[00:17:19.880 --> 00:17:21.320]  有一些七十多
[00:17:21.320 --> 00:17:22.520]  找到他們呢
[00:17:22.520 --> 00:17:24.920]  他們有一個記性特別好
[00:17:24.920 --> 00:17:26.080]  還記得我們
[00:17:26.080 --> 00:17:27.240]  非常的夢幻
[00:17:27.240 --> 00:17:30.400]  然後在那天他們為我慶祝生日
[00:17:30.400 --> 00:17:32.600]  非常的特別的一個經歷
[00:17:32.600 --> 00:17:34.600]  然後我覺得太奇妙了
[00:17:34.600 --> 00:17:36.160]  又見到小學同學
[00:17:36.160 --> 00:17:37.080]  幾十年不見了
[00:17:37.080 --> 00:17:38.920]  又見到老師
[00:17:38.920 --> 00:17:40.320]  真的是他們還記得我們
[00:17:40.320 --> 00:17:42.880]  然後呢我以為這個夢幻之旅已經停止了
[00:17:42.880 --> 00:17:43.920]  怎麼知道呢
[00:17:43.920 --> 00:17:46.240]  回到家裡有一天
[00:17:46.240 --> 00:17:48.160]  我早上起來的時候呢
[00:17:48.160 --> 00:17:49.400]  我看新聞
[00:17:49.400 --> 00:17:51.360]  我看到一個消息是說
[00:17:51.360 --> 00:17:53.520]  今天早上九點十五分
[00:17:53.520 --> 00:17:55.520]  會有奧林匹克的比賽
[00:17:55.520 --> 00:17:56.800]  比賽什麼呢
[00:17:56.800 --> 00:17:58.120]  游泳
[00:17:58.120 --> 00:17:59.320]  游泳的時候呢
[00:17:59.320 --> 00:18:00.160]  我看到
[00:18:00.160 --> 00:18:04.240]  竟然新加坡有選手能夠跑進決賽
[00:18:04.240 --> 00:18:06.200]  我說怎麼可能
[00:18:06.200 --> 00:18:06.960]  然後我說
[00:18:06.960 --> 00:18:10.280]  他還可能可以跟這個菲比斯
[00:18:10.280 --> 00:18:11.800]  來爭奪金牌
[00:18:11.800 --> 00:18:13.600]  怎麼可能
[00:18:13.600 --> 00:18:15.080]  結果我就
[00:18:15.080 --> 00:18:17.080]  讀了他們的分析就說
[00:18:17.080 --> 00:18:17.640]  真的是有可能
[00:18:17.640 --> 00:18:20.120]  因為他在初賽的時候是以最佳的成績
[00:18:20.120 --> 00:18:21.480]  來排在第四線
[00:18:21.480 --> 00:18:22.080]  什麼的
[00:18:22.080 --> 00:18:24.520]  然後菲比斯也參加很多項目
[00:18:24.520 --> 00:18:25.440]  可能他會累
[00:18:25.440 --> 00:18:27.040]  我說好像有機會
[00:18:27.040 --> 00:18:28.440]  結果呢
[00:18:28.440 --> 00:18:29.680]  到九點的時候呢
[00:18:29.680 --> 00:18:31.520]  我就叫醒我太太
[00:18:31.520 --> 00:18:32.800]  我用五分鐘跟她解釋
[00:18:32.800 --> 00:18:34.480]  為什麼這場比賽這麼的
[00:18:34.480 --> 00:18:36.280]  這麼的有價值
[00:18:36.280 --> 00:18:38.000]  讓她願意起來跟我一起看
[00:18:38.000 --> 00:18:39.120]  看的時候呢
[00:18:39.120 --> 00:18:40.480]  我沒有想到
[00:18:40.480 --> 00:18:43.160]  我呢
[00:18:43.160 --> 00:18:44.920]  這個年齡了
[00:18:44.920 --> 00:18:48.600]  還會對著電視機來歡呼
[00:18:48.600 --> 00:18:49.960]  當我看到那個
[00:18:49.960 --> 00:18:51.360]  新加坡的選手跳下去的時候
[00:18:51.360 --> 00:18:52.440]  他領先的時候
[00:18:52.440 --> 00:18:53.840]  我在那邊心裡開始緊張了
[00:18:53.840 --> 00:18:56.520]  心裡就一直蹦蹦蹦蹦蹦的跳
[00:18:56.520 --> 00:18:59.840]  然後蹦到那二十五米再回來的時候
[00:18:59.840 --> 00:19:01.320]  再回來五十米再回來的時候呢
[00:19:01.320 --> 00:19:02.440]  我知道菲比斯呢
[00:19:02.440 --> 00:19:04.560]  他最強的地方是他後勁特別強
[00:19:04.560 --> 00:19:06.040]  他能夠追得上的
[00:19:06.040 --> 00:19:08.040]  當時新加坡選手一直在領先
[00:19:08.040 --> 00:19:09.560]  他菲比斯在後面一直追
[00:19:09.560 --> 00:19:10.960]  追得很快很快
[00:19:10.960 --> 00:19:12.440]  然後要到的時候我一直喊
[00:19:12.440 --> 00:19:15.240]  Go Go Go Go Go Go
[00:19:15.240 --> 00:19:16.040]  我好像發瘋了
[00:19:16.040 --> 00:19:17.360]  對著電視機喊
[00:19:17.360 --> 00:19:18.840]  Go Go Go Go Go
[00:19:18.840 --> 00:19:19.400]  歡呼
[00:19:19.400 --> 00:19:20.600]  結果他到了終點
[00:19:20.600 --> 00:19:22.080]  我歡呼啊
[00:19:22.080 --> 00:19:22.640]  這樣子
[00:19:22.640 --> 00:19:24.120]  我都不知道我在說什麼了
[00:19:24.120 --> 00:19:25.600]  反正我就是歡呼
[00:19:25.600 --> 00:19:26.720]  我就是歡呼
[00:19:26.720 --> 00:19:27.960]  結果更夢幻的是呢
[00:19:27.960 --> 00:19:29.720]  我在奧林匹克第一次看到
[00:19:29.720 --> 00:19:30.840]  有擁有的比賽呢
[00:19:30.840 --> 00:19:33.360]  有三個銀牌
[00:19:33.360 --> 00:19:37.200]  三個人都在那個時間是一樣的
[00:19:37.200 --> 00:19:38.520]  三個銀牌
[00:19:38.520 --> 00:19:40.080]  太夢幻了這個情景
[00:19:40.080 --> 00:19:41.160]  但是我要說什麼呢
[00:19:41.160 --> 00:19:43.000]  那種心情的歡呼呢
[00:19:43.000 --> 00:19:45.760]  我希望上帝把這歡呼的心情
[00:19:45.760 --> 00:19:48.560]  放在我們的心裡
[00:19:48.560 --> 00:19:52.800]  讓我們為上帝在港浦堂成就
[00:19:52.800 --> 00:19:55.040]  這偉大的事工
[00:19:55.040 --> 00:19:57.560]  來歡呼
[00:19:57.560 --> 00:19:59.960]  我剛剛來教會的時候
[00:19:59.960 --> 00:20:02.240]  我記得我在interview的時候
[00:20:02.240 --> 00:20:04.360]  我interview完了
[00:20:04.360 --> 00:20:06.200]  我跟吳牧師跟林牧師
[00:20:06.200 --> 00:20:07.920]  都談得非常開心
[00:20:07.920 --> 00:20:10.560]  我覺得好像很有認同感
[00:20:10.560 --> 00:20:12.680]  在這個地方好像上帝帶領了
[00:20:12.680 --> 00:20:14.320]  結果臨結束之前
[00:20:14.320 --> 00:20:16.320]  我就問了一個小問題
[00:20:16.320 --> 00:20:20.600]  我說牧師有沒有可能呢
[00:20:20.600 --> 00:20:23.120]  在將來呢
[00:20:23.120 --> 00:20:26.960]  我們會有一個普通話的事工
[00:20:26.960 --> 00:20:29.560]  他們都很支持
[00:20:29.560 --> 00:20:31.560]  他說如果上帝帶領的話
[00:20:31.560 --> 00:20:33.080]  我們就開展吧
[00:20:33.080 --> 00:20:34.560]  結果在這裡慢慢侍奉
[00:20:34.560 --> 00:20:35.480]  我就看見
[00:20:35.480 --> 00:20:37.520]  神真的是把每一個
[00:20:37.520 --> 00:20:40.200]  侍奉的群體都帶來了
[00:20:40.200 --> 00:20:42.760]  我覺得是很感動的
[00:20:42.760 --> 00:20:44.760]  但是上帝在這個信息裡面
[00:20:44.760 --> 00:20:45.760]  有一個很重要的信息
[00:20:45.760 --> 00:20:46.960]  我們不要忘記的
[00:20:46.960 --> 00:20:47.960]  在這裡呢
[00:20:47.960 --> 00:20:49.760]  這段經文裡面有一個條件
[00:20:49.760 --> 00:20:51.200]  唯一的條件
[00:20:51.200 --> 00:20:52.800]  是什麼條件呢
[00:20:52.800 --> 00:20:54.920]  在十二節那裡他說什麼呢
[00:20:54.920 --> 00:20:58.920]  他說我們要守他的約
[00:20:58.920 --> 00:21:02.160]  還有他所教訓的法度
[00:21:02.160 --> 00:21:05.840]  他向我們發出的條件就是這個
[00:21:05.840 --> 00:21:09.400]  我們要守他的約
[00:21:09.400 --> 00:21:12.040]  跟遵循他的教導
[00:21:12.040 --> 00:21:12.960]  沒有啦
[00:21:12.960 --> 00:21:15.000]  就是這樣
[00:21:15.000 --> 00:21:17.120]  而當我們如果是細心的話
[00:21:17.120 --> 00:21:19.720]  我們看這段經文的字眼
[00:21:19.720 --> 00:21:20.720]  我們知道了
[00:21:20.720 --> 00:21:24.760]  連這個的條件都是恩典
[00:21:24.760 --> 00:21:27.120]  連這個的條件都是恩典
[00:21:27.120 --> 00:21:30.320]  因為這是我的約
[00:21:30.320 --> 00:21:32.560]  我的法度
[00:21:32.560 --> 00:21:35.360]  上帝的約是提醒我們
[00:21:35.360 --> 00:21:37.840]  不是我們有什麼好
[00:21:37.840 --> 00:21:41.000]  是他把我們從淤泥中
[00:21:41.000 --> 00:21:43.680]  捧起來
[00:21:43.680 --> 00:21:46.880]  我們以前的一切的不光彩
[00:21:46.880 --> 00:21:49.800]  我們以前的一切的憂悶
[00:21:49.800 --> 00:21:52.320]  都因為神的恩典 神的愛
[00:21:52.320 --> 00:21:54.920]  使我們不再一樣
[00:21:54.920 --> 00:21:59.120]  他要建立的不只是一個聖殿
[00:21:59.120 --> 00:22:02.880]  他要建立的是一群聖民
[00:22:02.880 --> 00:22:06.040]  他的愛就是這樣的
[00:22:06.040 --> 00:22:07.040]  預備好了
[00:22:07.040 --> 00:22:08.680]  當我們說我們要為
[00:22:08.680 --> 00:22:10.480]  港湖堂做普通話施工
[00:22:10.480 --> 00:22:11.920]  上帝說
[00:22:11.920 --> 00:22:13.080]  孩子
[00:22:13.080 --> 00:22:15.440]  你還沒有為我做任何事情之前呢
[00:22:15.440 --> 00:22:17.560]  我要先祝福你
[00:22:17.560 --> 00:22:20.640]  我要改變你的生命
[00:22:20.640 --> 00:22:22.240]  你要喜樂到
[00:22:22.240 --> 00:22:25.320]  你明白聖潔是多麼的好
[00:22:25.320 --> 00:22:27.040]  你要喜樂到
[00:22:27.040 --> 00:22:30.320]  你勵志不要跟世人一樣
[00:22:30.320 --> 00:22:31.760]  你要喜樂到
[00:22:31.760 --> 00:22:33.200]  你要效法耶穌
[00:22:33.200 --> 00:22:35.880]  是心甘情願的效法
[00:22:35.880 --> 00:22:37.240]  你要喜樂到知道
[00:22:37.240 --> 00:22:40.120]  你是分別為聖的子民
[00:22:40.120 --> 00:22:41.440]  這就是上帝
[00:22:41.440 --> 00:22:44.800]  要幫助我們建立聖殿
[00:22:44.800 --> 00:22:46.480]  建立聖殿
[00:22:46.480 --> 00:22:47.560]  在總結的時候
[00:22:47.560 --> 00:22:50.520]  我想簡單的說幾句
[00:22:50.520 --> 00:22:52.600]  我們的尾聲是重要的
[00:22:52.600 --> 00:22:53.400]  弟兄姐妹
[00:22:53.400 --> 00:22:54.360]  不是不重要的
[00:22:54.360 --> 00:22:57.240]  每一間教會都需要弟兄姐妹的尾聲
[00:22:57.240 --> 00:23:00.640]  上帝也把我們很多人帶來了
[00:23:00.640 --> 00:23:02.240]  我們短短的時間裡面
[00:23:02.240 --> 00:23:05.920]  竟然有28個人尾聲做這裡的私事
[00:23:05.920 --> 00:23:07.840]  感謝讚美主
[00:23:07.840 --> 00:23:09.480]  他們未必知道我們能夠做什麼
[00:23:09.480 --> 00:23:11.520]  但是我願意受奉獻
[00:23:11.520 --> 00:23:13.480]  我願意派程序表
[00:23:13.480 --> 00:23:14.760]  我願意做私事
[00:23:14.760 --> 00:23:15.040]  好不好
[00:23:15.040 --> 00:23:19.960]  我們給我們的私事掌聲好不好
[00:23:19.960 --> 00:23:21.640]  上帝欣賞我們的尾聲
[00:23:21.640 --> 00:23:23.080]  而且也會報答
[00:23:23.080 --> 00:23:24.520]  但是我們不能藉著
[00:23:24.520 --> 00:23:25.560]  我們說我們尾聲
[00:23:25.560 --> 00:23:28.040]  就要上帝怎麼樣怎麼樣成就他的事工
[00:23:28.040 --> 00:23:32.000]  今天我感動有200人在這裡
[00:23:32.000 --> 00:23:34.960]  就算有20人我也感動
[00:23:34.960 --> 00:23:37.000]  因為不是人數的問題
[00:23:37.000 --> 00:23:38.440]  是上帝的心意
[00:23:38.440 --> 00:23:40.160]  有沒有成就的問題
[00:23:40.160 --> 00:23:41.800]  Amen
[00:23:41.800 --> 00:23:44.040]  願意我們的人生都有這樣的態度
[00:23:44.040 --> 00:23:45.320]  我們做什麼都好
[00:23:45.320 --> 00:23:46.480]  不是我要的
[00:23:46.480 --> 00:23:47.880]  是神要的
[00:23:47.880 --> 00:23:51.040]  Amen
[00:23:51.040 --> 00:23:53.360]  是上帝自己建立他的聖殿
[00:23:53.360 --> 00:23:55.560]  是上帝自己建立他的百姓
[00:23:55.560 --> 00:23:57.280]  我們的人生也是如此
[00:23:57.280 --> 00:24:01.440]  弟兄姊妹誰在建立你的人生
[00:24:01.440 --> 00:24:05.000]  你願意讓上帝建立你的人生嗎
[00:24:05.000 --> 00:24:08.120]  你要相信他給你的一定是最好
[00:24:08.120 --> 00:24:10.240]  港福堂在大中環的使命
[00:24:10.240 --> 00:24:11.720]  我們看見了
[00:24:11.720 --> 00:24:12.960]  30年前
[00:24:12.960 --> 00:24:15.920]  上帝把港福堂帶來大中環
[00:24:15.920 --> 00:24:17.240]  我們走遍了幾個地方
[00:24:17.240 --> 00:24:19.040]  終於在這裡落地生根
[00:24:19.040 --> 00:24:20.600]  上帝賜福了
[00:24:20.600 --> 00:24:22.920]  然後上帝就感動了不同的人
[00:24:22.920 --> 00:24:25.120]  有不同的意向不同的分享
[00:24:25.120 --> 00:24:27.040]  我以為上帝只是
[00:24:27.040 --> 00:24:28.680]  會開展一個普通話事工的時候
[00:24:28.680 --> 00:24:31.480]  但是上帝給我們堂主任
[00:24:31.480 --> 00:24:34.400]  一個更大的意向是兩文三語
[00:24:34.400 --> 00:24:35.360]  是我沒想到的
[00:24:35.360 --> 00:24:39.200]  上帝的旨意就是超越我們所求所想
[00:24:39.200 --> 00:24:41.320]  上帝的旨意在你的生命中也是這樣
[00:24:41.320 --> 00:24:42.360]  你不要氣餒
[00:24:42.360 --> 00:24:45.160]  如果你現在生命中有任何的掙扎挫折
[00:24:45.160 --> 00:24:46.120]  不要氣餒
[00:24:46.120 --> 00:24:48.120]  上帝在你個人的生命裡面
[00:24:48.120 --> 00:24:50.280]  你家庭的生命裡面
[00:24:50.280 --> 00:24:53.200]  要給你的都是超越你所求所想的
[00:24:53.200 --> 00:24:55.720]  給教會也是一樣
[00:24:55.720 --> 00:24:56.560]  最後
[00:24:56.560 --> 00:24:57.960]  我看到我們30週年
[00:24:57.960 --> 00:25:00.520]  上帝已經放下了一些的契機
[00:25:00.520 --> 00:25:02.000]  在我們30週年的時候
[00:25:02.000 --> 00:25:04.520]  我們說我們要祝福香港
[00:25:04.520 --> 00:25:06.840]  我們要祝福中國
[00:25:06.840 --> 00:25:09.120]  原來上帝已經在那裡預備了
[00:25:09.120 --> 00:25:12.440]  我們從2014年開始之後
[00:25:12.440 --> 00:25:17.800]  就大幅度的參與了很多中國的福祉
[00:25:17.800 --> 00:25:19.520]  留守兒童的事工
[00:25:19.520 --> 00:25:20.440]  是不是
[00:25:20.440 --> 00:25:23.080]  上帝是不是一早在預備
[00:25:23.080 --> 00:25:25.560]  然後在建立一個普通話的群體
[00:25:25.560 --> 00:25:27.440]  你看到上帝的手嗎
[00:25:27.440 --> 00:25:29.480]  你看到上帝的手在動嗎
[00:25:29.480 --> 00:25:32.600]  你看到你是集中一份子嗎
[00:25:32.600 --> 00:25:36.760]  你感恩嗎
[00:25:36.760 --> 00:25:40.200]  今天是你自己來參加這個崇拜呢
[00:25:40.200 --> 00:25:44.120]  還是上帝把你帶來這個群體呢
[00:25:44.120 --> 00:25:46.360]  你是否願意憑著信心
[00:25:46.360 --> 00:25:49.920]  讓這個地方成為你能夠維生的地方
[00:25:49.920 --> 00:25:51.880]  看看繼續看看上帝
[00:25:51.880 --> 00:25:53.720]  怎麼樣建立這個聖殿
[00:25:53.720 --> 00:25:56.160]  看看上帝怎麼樣藉著這個居所
[00:25:56.160 --> 00:25:59.200]  來建立你的生命
[00:25:59.200 --> 00:26:02.440]  讓我們一起禱告
[00:26:02.440 --> 00:26:03.200]  親愛的天父上帝
[00:26:03.200 --> 00:26:06.800]  我們滿心感謝讚美你
[00:26:06.800 --> 00:26:08.560]  是你的恩典
[00:26:08.560 --> 00:26:11.880]  是你的恩典成就了一切
[00:26:11.880 --> 00:26:15.160]  當我們以為我們要為你做偉大的事工
[00:26:15.160 --> 00:26:16.760]  其實上帝啊
[00:26:16.760 --> 00:26:18.440]  你說孩子
[00:26:18.440 --> 00:26:20.600]  你來看我做工吧
[00:26:20.600 --> 00:26:22.960]  你是參與在當中
[00:26:22.960 --> 00:26:23.360]  上帝啊
[00:26:23.360 --> 00:26:25.520]  當我們參與在你的事工裡面的時候
[00:26:25.520 --> 00:26:27.760]  你也改變我們的生命
[00:26:27.760 --> 00:26:30.560]  上帝我為這裡的每一個弟兄姐妹禱告
[00:26:30.560 --> 00:26:32.160]  我祈求你的愛
[00:26:32.160 --> 00:26:34.920]  此時此刻臨到他們的生命裡頭
[00:26:34.920 --> 00:26:37.120]  讓他們越看到上帝的真理
[00:26:37.120 --> 00:26:39.240]  就越感受到上帝的愛
[00:26:39.240 --> 00:26:42.720]  整個生命就有動力去走上帝的路
[00:26:42.720 --> 00:26:43.720]  感謝讚美主
[00:26:43.720 --> 00:26:45.120]  奉主耶穌的名禱告
[00:26:45.120 --> 00:26:47.120]  阿們
