
[00:00:00.000 --> 00:00:02.000]  各位兩法堂的弟兄姊妹平安
[00:15:57.000 --> 00:15:59.000]  後外
[00:15:59.000 --> 00:16:01.000]  如果你屬靈的成長
[00:16:01.000 --> 00:16:03.000]  向著這個方向
[00:16:03.000 --> 00:16:05.000]  那你就能夠一步一步有進展
[00:16:05.000 --> 00:16:07.000]  第二個
[00:16:07.000 --> 00:16:09.000]  想和大家講的就是
[00:16:09.000 --> 00:16:11.000]  先給後人
[00:16:11.000 --> 00:16:13.000]  先有我們敬乾
[00:16:13.000 --> 00:16:15.000]  這種種的德行
[00:16:15.000 --> 00:16:17.000]  特別是知識 節制
[00:16:17.000 --> 00:16:19.000]  忍耐等等
[00:16:19.000 --> 00:16:21.000]  未必一定是一級級的
[00:16:21.000 --> 00:16:23.000]  如果我們都有這些
[00:16:23.000 --> 00:16:25.000]  然後我們將它
[00:16:25.000 --> 00:16:27.000]  表現出來
[00:16:27.000 --> 00:16:29.000]  進一步就是愛弟兄的心
[00:16:29.000 --> 00:16:31.000]  即是說我們內心
[00:16:31.000 --> 00:16:33.000]  先有一個這樣的生命
[00:16:33.000 --> 00:16:35.000]  我們
[00:16:35.000 --> 00:16:37.000]  揚日著上帝
[00:16:37.000 --> 00:16:39.000]  對我們的愛
[00:16:39.000 --> 00:16:41.000]  我們對自己的愛
[00:16:41.000 --> 00:16:43.000]  然後發展成為
[00:16:43.000 --> 00:16:45.000]  將這種愛和其他人分享
[00:16:45.000 --> 00:16:47.000]  那就變成其他人一樣
[00:16:47.000 --> 00:16:49.000]  經驗到上帝的愛
[00:16:49.000 --> 00:16:51.000]  起碼在教會那裡
[00:16:51.000 --> 00:16:53.000]  我們應該這樣實踐
[00:16:53.000 --> 00:16:55.000]  那就
[00:16:55.000 --> 00:16:57.000]  講得好像很抽象
[00:16:57.000 --> 00:16:59.000]  那怎樣做呢
[00:16:59.000 --> 00:17:01.000]  那我就
[00:17:01.000 --> 00:17:03.000]  介紹多一本書給大家看
[00:17:03.000 --> 00:17:05.000]  我這本書
[00:17:05.000 --> 00:17:07.000]  看了十分之九
[00:17:07.000 --> 00:17:09.000]  還差十分之一可以看完
[00:17:09.000 --> 00:17:11.000]  叫做《重拾生活的力量》
[00:17:11.000 --> 00:17:13.000]  靜心覺察 承諾行動
[00:17:13.000 --> 00:17:15.000]  那
[00:17:15.000 --> 00:17:17.000]  這本書
[00:17:17.000 --> 00:17:19.000]  的好處是什麼呢
[00:17:19.000 --> 00:17:21.000]  它是兩個心理學家
[00:17:21.000 --> 00:17:23.000]  一同撰寫
[00:17:23.000 --> 00:17:25.000]  也有神學的一些
[00:17:25.000 --> 00:17:27.000]  思考在裡面
[00:17:27.000 --> 00:17:29.000]  那我一直都想找一本這樣的書
[00:17:29.000 --> 00:17:31.000]  那是什麼呢
[00:17:31.000 --> 00:17:33.000]  就是簡單
[00:17:33.000 --> 00:17:35.000]  有練習 一般信徒
[00:17:35.000 --> 00:17:37.000]  可以用 而且能夠結合
[00:17:37.000 --> 00:17:39.000]  我們一些
[00:17:39.000 --> 00:17:41.000]  靜修的傳統
[00:17:41.000 --> 00:17:43.000]  和可以結合一些
[00:17:43.000 --> 00:17:45.000]  心理學的理論
[00:17:45.000 --> 00:17:47.000]  又能夠用到在
[00:17:47.000 --> 00:17:49.000]  屬靈生活裡面 那我就一直
[00:17:49.000 --> 00:17:51.000]  想找這樣的書
[00:17:51.000 --> 00:17:53.000]  那這本是我其中看到一本
[00:17:53.000 --> 00:17:55.000]  是比較簡單
[00:17:55.000 --> 00:17:57.000]  信徒可以讀到 但是它有理論基礎
[00:17:57.000 --> 00:17:59.000]  那就結合得比較
[00:17:59.000 --> 00:18:01.000]  好的一本書
[00:18:01.000 --> 00:18:03.000]  暫時來講 在基督教來講
[00:18:03.000 --> 00:18:05.000]  我覺得這本都是值得推薦的
[00:18:05.000 --> 00:18:07.000]  那它都會講
[00:18:07.000 --> 00:18:09.000]  就是
[00:18:09.000 --> 00:18:11.000]  Mindfulness 靜觀
[00:18:11.000 --> 00:18:13.000]  會講一些治療方法
[00:18:13.000 --> 00:18:15.000]  它特別推薦一種叫做
[00:18:15.000 --> 00:18:17.000]  接納及承諾治療
[00:18:17.000 --> 00:18:19.000]  那就相信我們的
[00:18:19.000 --> 00:18:21.000]  靈魂體是全部一個整體
[00:18:21.000 --> 00:18:23.000]  一個人
[00:18:23.000 --> 00:18:25.000]  那所以你亦都要培養你的
[00:18:25.000 --> 00:18:27.000]  身體的意覺
[00:18:27.000 --> 00:18:29.000]  培養你的
[00:18:29.000 --> 00:18:31.000]  靈性生命 同時
[00:18:31.000 --> 00:18:33.000]  亦都在思考
[00:18:33.000 --> 00:18:35.000]  是什麼事情會影響你的
[00:18:35.000 --> 00:18:37.000]  生活 那所以這些
[00:18:37.000 --> 00:18:39.000]  都是結合在一起的
[00:18:39.000 --> 00:18:41.000]  我就試用其中
[00:18:41.000 --> 00:18:43.000]  一個很簡單的
[00:18:43.000 --> 00:18:45.000]  練習 跟大家講一講
[00:18:45.000 --> 00:18:47.000]  是一回什麼事
[00:18:47.000 --> 00:18:49.000]  它只是很少很少
[00:18:49.000 --> 00:18:51.000]  其中有部分 如果大家想認識多一點
[00:18:51.000 --> 00:18:53.000]  希望大家看完整本書
[00:18:53.000 --> 00:18:55.000]  那它這一個
[00:18:55.000 --> 00:18:57.000]  練習它就叫做 STOP
[00:18:57.000 --> 00:18:59.000]  很容易記
[00:18:59.000 --> 00:19:01.000]  STOP
[00:19:01.000 --> 00:19:03.000]  那第一步是什麼呢
[00:19:03.000 --> 00:19:05.000]  就是 SLOW DOWN
[00:19:05.000 --> 00:19:07.000]  即是你遇到一件事情的時候
[00:19:07.000 --> 00:19:09.000]  慢一點
[00:19:09.000 --> 00:19:11.000]  停下來
[00:19:11.000 --> 00:19:13.000]  深呼吸
[00:19:13.000 --> 00:19:15.000]  然後才反應
[00:19:15.000 --> 00:19:17.000]  不用那麼快的
[00:19:17.000 --> 00:19:19.000]  這是第一步 就是 SLOW DOWN
[00:19:19.000 --> 00:19:21.000]  第二就是 TAKE NOTE
[00:19:21.000 --> 00:19:23.000]  觀察
[00:19:23.000 --> 00:19:25.000]  看看周圍發生什麼事情
[00:19:25.000 --> 00:19:27.000]  觀察你自己
[00:19:27.000 --> 00:19:29.000]  究竟你有什麼想法
[00:19:29.000 --> 00:19:31.000]  呈現你感覺是怎麼樣
[00:19:31.000 --> 00:19:33.000]  第三
[00:19:33.000 --> 00:19:35.000]  OPEN UP
[00:19:35.000 --> 00:19:37.000]  給你自己的想法
[00:19:37.000 --> 00:19:39.000]  和感受一定的空間
[00:19:39.000 --> 00:19:41.000]  讓它們
[00:19:41.000 --> 00:19:43.000]  能夠自然的流動
[00:19:43.000 --> 00:19:45.000]  第四就叫做
[00:19:45.000 --> 00:19:47.000]  PURSUIT VALUES
[00:19:47.000 --> 00:19:49.000]  我們的生命價值是什麼呢
[00:19:49.000 --> 00:19:51.000]  最終你要追隨這些價值
[00:19:51.000 --> 00:19:53.000]  而不只是看客觀的環境
[00:19:53.000 --> 00:19:55.000]  等等的
[00:19:55.000 --> 00:19:57.000]  如果你看這本書
[00:19:57.000 --> 00:19:59.000]  在第151頁就有這個 STOP
[00:19:59.000 --> 00:20:01.000]  舉一個例
[00:20:01.000 --> 00:20:03.000]  它也有舉一些例子
[00:20:03.000 --> 00:20:05.000]  它說如果你有一天
[00:20:05.000 --> 00:20:07.000]  走商場
[00:20:07.000 --> 00:20:09.000]  當你進入商場的時候
[00:20:09.000 --> 00:20:11.000]  門口有人衝出來
[00:20:11.000 --> 00:20:13.000]  像一個女士一樣
[00:20:13.000 --> 00:20:15.000]  一撞就撞到你
[00:20:15.000 --> 00:20:17.000]  你可能即時的反應是
[00:20:17.000 --> 00:20:19.000]  有沒有搞錯
[00:20:19.000 --> 00:20:21.000]  你那麼魯莽
[00:20:21.000 --> 00:20:23.000]  想罵他
[00:20:23.000 --> 00:20:25.000]  如果你的性格是衝動一點
[00:20:25.000 --> 00:20:27.000]  就快要罵他了
[00:20:27.000 --> 00:20:29.000]  好了
[00:20:29.000 --> 00:20:31.000]  你就 SLOW DOWN
[00:20:31.000 --> 00:20:33.000]  不要馬上罵
[00:20:33.000 --> 00:20:35.000]  先深呼吸
[00:20:35.000 --> 00:20:37.000]  先忍住
[00:20:37.000 --> 00:20:39.000]  你就
[00:20:39.000 --> 00:20:41.000]  理解
[00:20:41.000 --> 00:20:43.000]  周圍發生的事情
[00:20:43.000 --> 00:20:45.000]  如果你轉頭一看
[00:20:45.000 --> 00:20:47.000]  我看到這個女士已經衝出門口
[00:20:47.000 --> 00:20:49.000]  原來
[00:20:49.000 --> 00:20:51.000]  路上剛剛有個車禍
[00:20:51.000 --> 00:20:53.000]  這個女士就跑過去
[00:20:53.000 --> 00:20:55.000]  然後抱著那個少年人
[00:20:55.000 --> 00:20:57.000]  然後周圍就有血
[00:20:57.000 --> 00:20:59.000]  你可能想
[00:20:59.000 --> 00:21:01.000]  那個可能是她的兒子
[00:21:01.000 --> 00:21:03.000]  還是誰,總之是她親的人
[00:21:03.000 --> 00:21:05.000]  遇到車禍
[00:21:05.000 --> 00:21:07.000]  就走過去
[00:21:07.000 --> 00:21:09.000]  很想看看怎樣救她
[00:21:09.000 --> 00:21:11.000]  你忽然之間
[00:21:11.000 --> 00:21:13.000]  你就理解整件事情就不同了
[00:21:13.000 --> 00:21:15.000]  你就不會再生氣
[00:21:15.000 --> 00:21:17.000]  生氣的情緒
[00:21:17.000 --> 00:21:19.000]  是不對應到當時的環境
[00:21:19.000 --> 00:21:21.000]  原因就是
[00:21:21.000 --> 00:21:23.000]  她是想救人
[00:21:23.000 --> 00:21:25.000]  她很心急
[00:21:25.000 --> 00:21:27.000]  才這樣做
[00:21:27.000 --> 00:21:29.000]  那個反應就是和周圍環境
[00:21:29.000 --> 00:21:31.000]  是相關連的
[00:21:31.000 --> 00:21:33.000]  其實
[00:21:33.000 --> 00:21:35.000]  你很自然都會有一種
[00:21:35.000 --> 00:21:37.000]  同情心
[00:21:37.000 --> 00:21:39.000]  出來
[00:21:39.000 --> 00:21:41.000]  那就是一個合適的回應
[00:21:41.000 --> 00:21:43.000]  他說我們
[00:21:43.000 --> 00:21:45.000]  很多人其實都是
[00:21:45.000 --> 00:21:47.000]  我們日常生活處理很多事情
[00:21:47.000 --> 00:21:49.000]  都是
[00:21:49.000 --> 00:21:51.000]  用我們的一種導航系統
[00:21:51.000 --> 00:21:53.000]  自動導航系統
[00:21:53.000 --> 00:21:55.000]  就是說什麼呢
[00:21:55.000 --> 00:21:57.000]  你不用想的,很多事情你不會想
[00:21:57.000 --> 00:21:59.000]  因為一個人
[00:21:59.000 --> 00:22:01.000]  一天都有超過五萬個念頭
[00:22:01.000 --> 00:22:03.000]  然後你都
[00:22:03.000 --> 00:22:05.000]  做了很多事情
[00:22:05.000 --> 00:22:07.000]  你有時甚至不記得
[00:22:07.000 --> 00:22:09.000]  你今早
[00:22:09.000 --> 00:22:11.000]  刷牙的時候情況是怎樣
[00:22:11.000 --> 00:22:13.000]  就刷完了,說不定有兩支牙膏
[00:22:13.000 --> 00:22:15.000]  你拿了哪一支牙膏你都不記得
[00:22:15.000 --> 00:22:17.000]  他就說
[00:22:17.000 --> 00:22:19.000]  如果你慢一點
[00:22:19.000 --> 00:22:21.000]  其實很多事情你能夠將它
[00:22:21.000 --> 00:22:23.000]  由自動導航系統
[00:22:23.000 --> 00:22:25.000]  變成你意識上
[00:22:25.000 --> 00:22:27.000]  能夠審查到的,當你訓練得越多
[00:22:27.000 --> 00:22:29.000]  你越會
[00:22:29.000 --> 00:22:31.000]  察覺你自己做的事情
[00:22:31.000 --> 00:22:33.000]  和你的感受
[00:22:33.000 --> 00:22:35.000]  這樣的話
[00:22:35.000 --> 00:22:37.000]  你就做回一個完整的人
[00:22:37.000 --> 00:22:39.000]  不是你做好一部機器
[00:22:39.000 --> 00:22:41.000]  其實
[00:22:41.000 --> 00:22:43.000]  有些靈修傳統都著重這個
[00:22:43.000 --> 00:22:45.000]  意識審查
[00:22:45.000 --> 00:22:47.000]  我們醒覺到自己做一件事
[00:22:47.000 --> 00:22:49.000]  待人接物
[00:22:49.000 --> 00:22:51.000]  甚至有時你會意識到
[00:22:51.000 --> 00:22:53.000]  察覺到其他人
[00:22:53.000 --> 00:22:55.000]  的感受和反應
[00:22:55.000 --> 00:22:57.000]  當你慢一點的時候
[00:22:57.000 --> 00:22:59.000]  即是不要那麼匆忙的時候
[00:22:59.000 --> 00:23:01.000]  因為我們現在一個
[00:23:01.000 --> 00:23:03.000]  網絡時代
[00:23:03.000 --> 00:23:05.000]  太多訊息要處理
[00:23:05.000 --> 00:23:07.000]  太多人要照顧
[00:23:07.000 --> 00:23:09.000]  太多事情其實不是一個人
[00:23:09.000 --> 00:23:11.000]  可以應付的
[00:23:11.000 --> 00:23:13.000]  你不要做那種人
[00:23:13.000 --> 00:23:15.000]  你不要做24小時都要
[00:23:15.000 --> 00:23:17.000]  看著手機的人
[00:23:17.000 --> 00:23:19.000]  這樣的話
[00:23:19.000 --> 00:23:21.000]  你這樣做回一個完整的人
[00:23:21.000 --> 00:23:23.000]  可能對你會好一點
[00:23:23.000 --> 00:23:25.000]  對其他人都是好一點的
[00:23:25.000 --> 00:23:27.000]  或者再說一個簡單的比喻
[00:23:27.000 --> 00:23:29.000]  即是說
[00:23:29.000 --> 00:23:31.000]  你駕車就不要用自動波了
[00:23:31.000 --> 00:23:33.000]  你用棍波
[00:23:33.000 --> 00:23:35.000]  棍波你是覺得
[00:23:35.000 --> 00:23:37.000]  快一點慢一點
[00:23:37.000 --> 00:23:39.000]  是受你控制的
[00:23:39.000 --> 00:23:41.000]  如果不是的話
[00:23:41.000 --> 00:23:43.000]  不受控制就好像地鐵車禍一樣
[00:23:43.000 --> 00:23:45.000]  當那個
[00:23:45.000 --> 00:23:47.000]  列車都不是由你
[00:23:47.000 --> 00:23:49.000]  管束的時候
[00:23:49.000 --> 00:23:51.000]  它去哪裡你都控制不了
[00:23:51.000 --> 00:23:53.000]  所以
[00:23:53.000 --> 00:23:55.000]  這個可以說是我們所有人
[00:23:55.000 --> 00:23:57.000]  都應該學習的
[00:23:57.000 --> 00:23:59.000]  特別在這個時代裏面
[00:23:59.000 --> 00:24:01.000]  第一步可能由內在開始
[00:24:01.000 --> 00:24:03.000]  由自己開始
[00:24:03.000 --> 00:24:05.000]  然後先去到人那裏
[00:24:05.000 --> 00:24:07.000]  由己
[00:24:07.000 --> 00:24:09.000]  以至到
[00:24:09.000 --> 00:24:11.000]  先己後人
[00:24:11.000 --> 00:24:13.000]  第三個想跟大家說
[00:24:13.000 --> 00:24:15.000]  就是
[00:24:15.000 --> 00:24:17.000]  我們的信仰
[00:24:17.000 --> 00:24:19.000]  最終就不會停留在自己
[00:24:19.000 --> 00:24:21.000]  甚至到教會的弟兄姊妹那裏
[00:24:21.000 --> 00:24:23.000]  我們是一個使命的
[00:24:23.000 --> 00:24:25.000]  群體教會的出現本身
[00:24:25.000 --> 00:24:27.000]  就是為了完成使命的
[00:24:27.000 --> 00:24:29.000]  如果用這個重拾生活
[00:24:29.000 --> 00:24:31.000]  的力量來講
[00:24:31.000 --> 00:24:33.000]  最終結合是這樣結合的
[00:24:33.000 --> 00:24:35.000]  就是說
[00:24:35.000 --> 00:24:37.000]  基督徒
[00:24:37.000 --> 00:24:39.000]  上帝對我們有個呼召
[00:24:39.000 --> 00:24:41.000]  希望我們完成
[00:24:41.000 --> 00:24:43.000]  我們的生命
[00:24:43.000 --> 00:24:45.000]  也是上帝給我們的使命
[00:24:45.000 --> 00:24:47.000]  所以就不是停留
[00:24:47.000 --> 00:24:49.000]  在教會自己本身那樣
[00:24:49.000 --> 00:24:51.000]  那麼
[00:24:51.000 --> 00:24:53.000]  愛弟兄的心
[00:24:53.000 --> 00:24:55.000]  最終都會變成愛眾人的心
[00:24:55.000 --> 00:24:57.000]  或者由弟兄的愛
[00:24:57.000 --> 00:24:59.000]  慢慢也都是進而
[00:24:59.000 --> 00:25:01.000]  為一種的博愛
[00:25:01.000 --> 00:25:03.000]  聖經不同的經文
[00:25:03.000 --> 00:25:05.000]  都會有講
[00:25:05.000 --> 00:25:07.000]  如果講我愛上帝
[00:25:07.000 --> 00:25:09.000]  恨他的弟兄就是講
[00:25:09.000 --> 00:25:11.000]  謊話
[00:25:11.000 --> 00:25:13.000]  他看得見弟兄
[00:25:13.000 --> 00:25:15.000]  就不能夠愛看不見的上帝
[00:25:15.000 --> 00:25:17.000]  那麼愛上帝
[00:25:17.000 --> 00:25:19.000]  愛弟兄就是說
[00:25:19.000 --> 00:25:21.000]  應該有個延展
[00:25:21.000 --> 00:25:23.000]  不單止是跟上帝的關係
[00:25:23.000 --> 00:25:25.000]  也跟其他人的關係
[00:25:25.000 --> 00:25:27.000]  這個可能針對基督徒講多一點
[00:25:27.000 --> 00:25:29.000]  那麼
[00:25:29.000 --> 00:25:31.000]  就另一段聖經
[00:25:31.000 --> 00:25:33.000]  阿國書一章二十七節就說
[00:25:33.000 --> 00:25:35.000]  在上帝我們的父面前
[00:25:35.000 --> 00:25:37.000]  清潔沒有殿會的虔誠
[00:25:37.000 --> 00:25:39.000]  就是看顧在患難中的孤兒寡婦
[00:25:39.000 --> 00:25:41.000]  並且保守自己
[00:25:41.000 --> 00:25:43.000]  不沾染世俗
[00:25:43.000 --> 00:25:45.000]  就是說應該都跟我們社會生活
[00:25:45.000 --> 00:25:47.000]  是有一定關係的
[00:25:47.000 --> 00:25:49.000]  因為基督徒的生活
[00:25:49.000 --> 00:25:51.000]  不只是教會的生活
[00:25:51.000 --> 00:25:53.000]  都有我們社會生活的部分
[00:25:53.000 --> 00:25:55.000]  我們有沒有這種
[00:25:55.000 --> 00:25:57.000]  延展式的愛去到其他人的
[00:25:57.000 --> 00:25:59.000]  生命裡面呢
[00:25:59.000 --> 00:26:01.000]  那麼
[00:26:01.000 --> 00:26:03.000]  我介紹第三本書給大家
[00:26:03.000 --> 00:26:05.000]  那麼我最近
[00:26:05.000 --> 00:26:07.000]  因為去日本旅行我就喜歡
[00:26:07.000 --> 00:26:09.000]  通常去旅行就帶一些
[00:26:09.000 --> 00:26:11.000]  跟那個地方有關的書
[00:26:11.000 --> 00:26:13.000]  買一本來看一下
[00:26:13.000 --> 00:26:15.000]  買到本是普通的書店裡面買的
[00:26:15.000 --> 00:26:17.000]  叫做知識人的
[00:26:17.000 --> 00:26:19.000]  時代使命
[00:26:19.000 --> 00:26:21.000]  就說四個人物
[00:26:21.000 --> 00:26:23.000]  在明治維新的時代
[00:26:23.000 --> 00:26:25.000]  前前後後他們都有
[00:26:25.000 --> 00:26:27.000]  一個貢獻的
[00:26:27.000 --> 00:26:29.000]  複雜玉吉就是大家
[00:26:29.000 --> 00:26:31.000]  一萬日圓
[00:26:31.000 --> 00:26:33.000]  那個樣子就是複雜玉吉
[00:26:33.000 --> 00:26:35.000]  新道護道造
[00:26:35.000 --> 00:26:37.000]  和內村鑑三兩個都是
[00:26:37.000 --> 00:26:39.000]  傳道人來的
[00:26:39.000 --> 00:26:41.000]  始來源忠雄就是一個
[00:26:41.000 --> 00:26:43.000]  大學教授
[00:26:43.000 --> 00:26:45.000]  在帝國大學後來
[00:26:45.000 --> 00:26:47.000]  就是東京大學
[00:26:47.000 --> 00:26:49.000]  裡面一個教授
[00:26:49.000 --> 00:26:51.000]  那麼我就想跟大家
[00:26:51.000 --> 00:26:53.000]  介紹一下始來源忠雄
[00:26:53.000 --> 00:26:55.000]  他只是一個大學教授
[00:26:55.000 --> 00:26:57.000]  這個是他的工作
[00:26:57.000 --> 00:26:59.000]  他也不是一個傳道人
[00:26:59.000 --> 00:27:01.000]  那麼他怎樣是將這一種
[00:27:01.000 --> 00:27:03.000]  對於他信仰的理解
[00:27:03.000 --> 00:27:05.000]  和這種愛
[00:27:05.000 --> 00:27:07.000]  延展到其他人的
[00:27:07.000 --> 00:27:09.000]  生命裡面呢
[00:27:09.000 --> 00:27:11.000]  在日本
[00:27:11.000 --> 00:27:13.000]  大概三十年代的時候
[00:27:13.000 --> 00:27:15.000]  就是上個世紀
[00:27:15.000 --> 00:27:17.000]  軍國主義興起
[00:27:17.000 --> 00:27:19.000]  日本也是侵略中國
[00:27:19.000 --> 00:27:21.000]  和其他地方
[00:27:21.000 --> 00:27:23.000]  也佔領了台灣當時
[00:27:23.000 --> 00:27:25.000]  始來源忠雄就是
[00:27:25.000 --> 00:27:27.000]  其中一個
[00:27:27.000 --> 00:27:29.000]  有去過台灣
[00:27:29.000 --> 00:27:31.000]  一段時間
[00:27:31.000 --> 00:27:33.000]  研究台灣的狀況
[00:27:33.000 --> 00:27:35.000]  然後寫了一本書
[00:27:35.000 --> 00:27:37.000]  叫做日本帝國主義
[00:27:37.000 --> 00:27:39.000]  那麼他就
[00:27:39.000 --> 00:27:41.000]  強烈反對
[00:27:41.000 --> 00:27:43.000]  日本剝削台灣
[00:27:43.000 --> 00:27:45.000]  就是為台灣人說笑話
[00:27:45.000 --> 00:27:47.000]  如果大家今天
[00:27:47.000 --> 00:27:49.000]  特別去台灣的
[00:27:49.000 --> 00:27:51.000]  一些教會書店
[00:27:51.000 --> 00:27:53.000]  你就會找到
[00:27:53.000 --> 00:27:55.000]  始來源忠雄的書
[00:27:55.000 --> 00:27:57.000]  翻譯成為中文
[00:27:57.000 --> 00:27:59.000]  因為台灣人都很喜歡他
[00:27:59.000 --> 00:28:01.000]  那麼
[00:28:01.000 --> 00:28:03.000]  不止日文
[00:28:03.000 --> 00:28:05.000]  他的書也有很多
[00:28:05.000 --> 00:28:07.000]  中文出版的
[00:28:07.000 --> 00:28:09.000]  香港就沒有這樣的書
[00:28:09.000 --> 00:28:11.000]  除此之外
[00:28:11.000 --> 00:28:13.000]  他曾經在一些演講裡面
[00:28:13.000 --> 00:28:15.000]  強烈反對
[00:28:15.000 --> 00:28:17.000]  日本
[00:28:17.000 --> 00:28:19.000]  的野心
[00:28:19.000 --> 00:28:21.000]  所以他就說
[00:28:21.000 --> 00:28:23.000]  應該是
[00:28:23.000 --> 00:28:25.000]  再造他們日本人的靈魂
[00:28:25.000 --> 00:28:27.000]  一個怎樣的靈魂呢
[00:28:27.000 --> 00:28:29.000]  就是一個追求和平的心
[00:28:29.000 --> 00:28:31.000]  所以他就
[00:28:31.000 --> 00:28:33.000]  用上帝國出發
[00:28:33.000 --> 00:28:35.000]  然後就變成了一個
[00:28:35.000 --> 00:28:37.000]  他對社會
[00:28:37.000 --> 00:28:39.000]  一個先知的一種聲音
[00:28:39.000 --> 00:28:41.000]  因為這樣緣故
[00:28:41.000 --> 00:28:43.000]  沒了工作 沒了教席
[00:28:43.000 --> 00:28:45.000]  給很多人
[00:28:45.000 --> 00:28:47.000]  當時的軍人等等來攻擊
[00:28:47.000 --> 00:28:49.000]  那麼他就和一班
[00:28:49.000 --> 00:28:51.000]  同樣有心智的基督徒
[00:28:51.000 --> 00:28:53.000]  聚在一起
[00:28:53.000 --> 00:28:55.000]  捱過了那段的日子
[00:28:55.000 --> 00:28:57.000]  直至到日本戰敗
[00:28:57.000 --> 00:28:59.000]  他又出來
[00:28:59.000 --> 00:29:01.000]  在大學裡面任教
[00:29:01.000 --> 00:29:03.000]  一個先知的聲音
[00:29:03.000 --> 00:29:05.000]  一點都不容易做
[00:29:05.000 --> 00:29:07.000]  由愛自己
[00:29:07.000 --> 00:29:09.000]  或者甚至
[00:29:09.000 --> 00:29:11.000]  愛自己的弟兄姊妹
[00:29:11.000 --> 00:29:13.000]  延展到
[00:29:13.000 --> 00:29:15.000]  整個社會
[00:29:15.000 --> 00:29:17.000]  這也是上帝對我們
[00:29:17.000 --> 00:29:19.000]  一個的召喚
[00:29:19.000 --> 00:29:21.000]  就是說我們的愛
[00:29:21.000 --> 00:29:23.000]  不應該停留在教會裡面
[00:29:23.000 --> 00:29:25.000]  也應該延展到整個社會
[00:29:25.000 --> 00:29:27.000]  我相信這也是基督徒
[00:29:27.000 --> 00:29:29.000]  我們生命的歷程
[00:29:29.000 --> 00:29:31.000]  就是說由我們內心出發
[00:29:31.000 --> 00:29:33.000]  我們慢慢的信仰成熟一點
[00:29:33.000 --> 00:29:35.000]  我們會懂得
[00:29:35.000 --> 00:29:37.000]  愛弟兄姊妹
[00:29:37.000 --> 00:29:39.000]  不會停留在一種
[00:29:39.000 --> 00:29:41.000]  只是自戀的裡面
[00:29:41.000 --> 00:29:43.000]  只是我得到福音的好處
[00:29:43.000 --> 00:29:45.000]  這一種的看法裡面
[00:29:45.000 --> 00:29:47.000]  當走到第二步的時候
[00:29:47.000 --> 00:29:49.000]  慢慢我們也會進展
[00:29:49.000 --> 00:29:51.000]  我們也會愛我們周圍的人
[00:29:51.000 --> 00:29:53.000]  以至整個社會
[00:29:53.000 --> 00:29:55.000]  正如耶穌
[00:29:55.000 --> 00:29:57.000]  也曾經這樣說過
[00:29:57.000 --> 00:29:59.000]  他說是日頭照好人
[00:29:59.000 --> 00:30:01.000]  也照底人
[00:30:01.000 --> 00:30:03.000]  上帝降雨給義人
[00:30:03.000 --> 00:30:05.000]  也給不義的人
[00:30:05.000 --> 00:30:07.000]  所以我們如果
[00:30:07.000 --> 00:30:09.000]  只是愛愛我們的人
[00:30:09.000 --> 00:30:11.000]  又有什麼
[00:30:11.000 --> 00:30:13.000]  超過其他人的地方呢
[00:30:13.000 --> 00:30:15.000]  所以耶穌基督就說
[00:30:15.000 --> 00:30:17.000]  其實我們都應該懷抱著一種
[00:30:17.000 --> 00:30:19.000]  上帝這一種的愛
[00:30:19.000 --> 00:30:21.000]  向大家介紹
[00:30:21.000 --> 00:30:23.000]  這三本書
[00:30:23.000 --> 00:30:25.000]  以及讓我們一起思考
[00:30:25.000 --> 00:30:27.000]  信仰成長的歷程
[00:30:27.000 --> 00:30:29.000]  盼望我們同樣在這個歷程裡面
[00:30:29.000 --> 00:30:31.000]  得到上帝的恩典
[00:30:31.000 --> 00:30:33.000]  我們也有
[00:30:33.000 --> 00:30:35.000]  淑靈生命的成長
[00:30:35.000 --> 00:30:37.000]  願上帝賜福大家
[00:30:37.000 --> 00:30:39.000]  我們同心祈禱
[00:30:55.000 --> 00:30:57.000]  祈禱教會
[00:30:57.000 --> 00:30:59.000]  愛其他的弟兄姊妹
[00:30:59.000 --> 00:31:01.000]  更加幫助我們將信仰實踐
[00:31:01.000 --> 00:31:03.000]  在我們的生活裡面
[00:31:03.000 --> 00:31:05.000]  讓社會的人
[00:31:05.000 --> 00:31:07.000]  無論他是我們弟兄姊妹的一份子
[00:31:07.000 --> 00:31:09.000]  或者是一般人
[00:31:09.000 --> 00:31:11.000]  他都明白到
[00:31:11.000 --> 00:31:13.000]  上帝你對整個世界的愛
[00:31:13.000 --> 00:31:15.000]  以至也願意歸向你
[00:31:15.000 --> 00:31:17.000]  我們感謝你
[00:31:17.000 --> 00:31:19.000]  求你聽我們的祈禱
[00:31:19.000 --> 00:31:21.000]  也讓我們在淑靈生命
[00:31:21.000 --> 00:31:23.000]  不斷的成長
[00:31:23.000 --> 00:31:25.000]  誠心所願
