
[00:00:00.000 --> 00:00:03.000]  丁字妹主來平安
[00:26:12.000 --> 00:26:15.000]  整個衣櫃都是衣服
[00:26:15.000 --> 00:26:17.000]  幾十雙鞋子的弟兄姊妹來說
[00:26:17.000 --> 00:26:20.000]  可能不知道怎樣處理
[00:26:20.000 --> 00:26:25.000]  但是Just Enough 可能Just Enough
[00:26:25.000 --> 00:26:34.000]  就能夠幫我們解決那種無窮的慾望
[00:26:34.000 --> 00:26:38.000]  就好像詩人所形容
[00:26:38.000 --> 00:26:42.000]  鷹蟹就算吃奶的鷹蟹
[00:26:42.000 --> 00:26:46.000]  牠去到媽媽那裡就可以吃得飽
[00:26:46.000 --> 00:26:50.000]  牠不需要你聽後日是怎樣
[00:26:50.000 --> 00:26:53.000]  因為牠知道只要去到媽媽那裡
[00:26:53.000 --> 00:26:57.000]  牠就有飽足
[00:26:57.000 --> 00:26:59.000]  這段經文讓我看到
[00:26:59.000 --> 00:27:04.000]  這不單止是一個吃飽
[00:27:04.000 --> 00:27:06.000]  是斷了賴
[00:27:06.000 --> 00:27:09.000]  是一個在神和人之間的關係
[00:27:09.000 --> 00:27:15.000]  令我們安穩和信靠
[00:27:15.000 --> 00:27:18.000]  剛才給大家看這張照片
[00:27:18.000 --> 00:27:21.000]  其實拍攝得很普通
[00:27:21.000 --> 00:27:24.000]  但對於我和師母來說
[00:27:24.000 --> 00:27:28.000]  是有很深層的意義
[00:27:28.000 --> 00:27:32.000]  記得十年前我們去紐西蘭的時候
[00:27:32.000 --> 00:27:35.000]  就是去之前一段時間
[00:27:35.000 --> 00:27:38.000]  師母的媽媽突然離開世界
[00:27:38.000 --> 00:27:41.000]  師母有很多懷念
[00:27:41.000 --> 00:27:45.000]  究竟雖然知道媽媽信了主 天堂是怎樣呢
[00:27:45.000 --> 00:27:47.000]  有一天我們去到紐西蘭
[00:27:47.000 --> 00:27:49.000]  一個Queen's Town 大家很多人去過
[00:27:49.000 --> 00:27:51.000]  皇后鎮那邊
[00:27:51.000 --> 00:27:53.000]  那裡有一個很美的湖
[00:27:53.000 --> 00:27:55.000]  那裡停了幾架船
[00:27:55.000 --> 00:27:57.000]  這架是其中一架
[00:27:57.000 --> 00:28:00.000]  於是我就拿相機拍照
[00:28:00.000 --> 00:28:04.000]  拍完照師母在那裡哭
[00:28:04.000 --> 00:28:14.000]  她說 如果世界上也有這麼漂亮 平靜 令人安穩的地方
[00:28:14.000 --> 00:28:19.000]  天堂豈不是更美麗
[00:28:19.000 --> 00:28:22.000]  我相信接下來的一小時
[00:28:22.000 --> 00:28:25.000]  我和師母基本上沒什麼話說
[00:28:25.000 --> 00:28:27.000]  我們就坐在那裡
[00:28:27.000 --> 00:28:29.000]  看著這個景色
[00:28:29.000 --> 00:28:34.000]  當然現實景色比照片漂亮得多
[00:28:34.000 --> 00:28:36.000]  為什麼我今天拿回這張照片呢
[00:28:36.000 --> 00:28:39.000]  就是當我看詩篇131篇的時候
[00:28:39.000 --> 00:28:42.000]  我就會明白和上帝的那種結連
[00:28:42.000 --> 00:28:47.000]  不是坐在那裡要求上帝給我什麼
[00:28:47.000 --> 00:28:53.000]  就是坐在那裡看著天父的創造
[00:28:53.000 --> 00:28:59.000]  就好像在上帝的愛裡的那份擁抱
[00:28:59.000 --> 00:29:04.000]  我就會更加明白詩篇131篇所說的
[00:29:04.000 --> 00:29:06.000]  斷了賴的嬰孩
[00:29:06.000 --> 00:29:13.000]  在母親懷裡的那份滿足
[00:29:13.000 --> 00:29:16.000]  詩篇131篇開始的時候
[00:29:16.000 --> 00:29:20.000]  是一個個人向上帝的祈禱
[00:29:20.000 --> 00:29:23.000]  但到最後詩人在第三節
[00:29:23.000 --> 00:29:25.000]  是給眾人一個呼籲
[00:29:25.000 --> 00:29:28.000]  所以他說:以色列那你當仰望耶和華
[00:29:28.000 --> 00:29:33.000]  從今時直到永遠
[00:29:33.000 --> 00:29:35.000]  在猶太傳統的運用上
[00:29:35.000 --> 00:29:39.000]  所有的詩篇都是團體性的
[00:29:39.000 --> 00:29:42.000]  所以不單只是坐在下面去讀詩篇
[00:29:42.000 --> 00:29:44.000]  更加是讓群眾
[00:29:44.000 --> 00:29:46.000]  讓會眾一起來去誦讀
[00:29:46.000 --> 00:29:48.000]  一起來去唱
[00:29:48.000 --> 00:29:50.000]  一起來去宣告
[00:29:50.000 --> 00:29:52.000]  一起來去實踐
[00:29:52.000 --> 00:29:55.000]  所以這篇詩篇開始的時候
[00:29:55.000 --> 00:29:57.000]  是一個個人的祈禱
[00:29:57.000 --> 00:29:59.000]  但是到了第三節
[00:29:59.000 --> 00:30:02.000]  詩人就呼籲大家
[00:30:02.000 --> 00:30:04.000]  呼籲就是希望詩人
[00:30:04.000 --> 00:30:06.000]  希望透過自己的經歷
[00:30:06.000 --> 00:30:08.000]  去呼籲群眾來到
[00:30:08.000 --> 00:30:10.000]  一起去感受
[00:30:10.000 --> 00:30:12.000]  一起去分享
[00:30:12.000 --> 00:30:14.000]  並且去分享
[00:30:14.000 --> 00:30:16.000]  去明白得到
[00:30:16.000 --> 00:30:20.000]  他在神面前那份的認訊
[00:30:20.000 --> 00:30:25.000]  所以詩篇不是自私的擁有
[00:30:25.000 --> 00:30:28.000]  是一個共同
[00:30:28.000 --> 00:30:33.000]  一同來去反省和享有
[00:30:33.000 --> 00:30:35.000]  Eugene Peterson 在他一本書
[00:30:35.000 --> 00:30:38.000]  叫做《從實無私的禱告祭壇》
[00:30:38.000 --> 00:30:41.000]  他形容在詩底下面
[00:30:41.000 --> 00:30:44.000]  那個獨處的祈禱的重要性
[00:30:44.000 --> 00:30:46.000]  他說
[00:30:46.000 --> 00:30:49.000]  獨處是令我們更加深入去聆聽
[00:30:49.000 --> 00:30:51.000]  去關注
[00:30:51.000 --> 00:30:53.000]  更加明白
[00:30:53.000 --> 00:30:55.000]  神的心意
[00:30:55.000 --> 00:30:57.000]  獨處是暫時離開人群
[00:30:57.000 --> 00:31:00.000]  不是因為怕別人騷擾
[00:31:00.000 --> 00:31:03.000]  而是獨處令你更加集中
[00:31:03.000 --> 00:31:05.000]  去聆聽神的心意
[00:31:05.000 --> 00:31:07.000]  以致你更加明白
[00:31:07.000 --> 00:31:10.000]  不單止只是為了個人的修為
[00:31:10.000 --> 00:31:12.000]  而是在獨處裡面
[00:31:12.000 --> 00:31:14.000]  當你在神面前去祈禱
[00:31:14.000 --> 00:31:16.000]  去安靜
[00:31:16.000 --> 00:31:18.000]  去等候
[00:31:18.000 --> 00:31:20.000]  你再一次聽到神的聲音
[00:31:20.000 --> 00:31:22.000]  教導的時候
[00:31:22.000 --> 00:31:25.000]  你的禱告不單止是為自己
[00:31:25.000 --> 00:31:28.000]  你的禱告也是為其他人
[00:31:28.000 --> 00:31:31.000]  你的禱告也是為教會
[00:31:31.000 --> 00:31:35.000]  你的禱告同時間是為社會
[00:31:35.000 --> 00:31:37.000]  所以
[00:31:37.000 --> 00:31:41.000]  個人的祈禱不是個人的修煉
[00:31:41.000 --> 00:31:43.000]  而是一個
[00:31:43.000 --> 00:31:46.000]  在神面前的安靜
[00:31:46.000 --> 00:31:49.000]  等候和守望
[00:31:49.000 --> 00:31:55.000]  我相信Eugene Peterson在這本書裡面所描述的
[00:31:55.000 --> 00:31:58.000]  正好解釋了詩篇131篇
[00:31:58.000 --> 00:32:01.000]  第三節這段經文
[00:32:01.000 --> 00:32:03.000]  這篇經文
[00:32:03.000 --> 00:32:06.000]  這篇詩篇開始的時候是一個個人的心聲
[00:32:06.000 --> 00:32:08.000]  然後這個個人的心聲
[00:32:08.000 --> 00:32:12.000]  希望延展到每一個人
[00:32:12.000 --> 00:32:16.000]  所以
[00:32:16.000 --> 00:32:18.000]  如果我們將群體的祈禱
[00:32:18.000 --> 00:32:21.000]  讚美或者是哀歌
[00:32:21.000 --> 00:32:24.000]  作為只是個人尋找安慰
[00:32:24.000 --> 00:32:28.000]  我相信就違反了詩篇的精神
[00:32:28.000 --> 00:32:32.000]  在我們的祈禱裡面
[00:32:32.000 --> 00:32:36.000]  我們其實同時間去守護著其他人
[00:32:36.000 --> 00:32:38.000]  在我們的祈禱裡面
[00:32:38.000 --> 00:32:41.000]  我們用救我們脫離凶惡
[00:32:41.000 --> 00:32:44.000]  來為其他人去代求
[00:32:44.000 --> 00:32:47.000]  還有去扶持著其他人
[00:32:47.000 --> 00:32:48.000]  所以
[00:32:48.000 --> 00:32:51.000]  好像這篇詩篇向我們所展述的
[00:32:51.000 --> 00:32:55.000]  很多時候個人的祈禱由個人開始
[00:32:55.000 --> 00:32:58.000]  但是不是以個人作為終結
[00:32:58.000 --> 00:33:00.000]  而是以群體作為終結
[00:33:00.000 --> 00:33:01.000]  意思就是說
[00:33:01.000 --> 00:33:03.000]  當我們開始的時候可能為自己祈禱
[00:33:03.000 --> 00:33:06.000]  但是在我們在神面前去守候
[00:33:06.000 --> 00:33:08.000]  讓神的聲音
[00:33:08.000 --> 00:33:11.000]  讓神的感動淋到我們心裡面的時候
[00:33:11.000 --> 00:33:15.000]  可能我們會為更多人類去祈禱
[00:33:15.000 --> 00:33:18.000]  會為身邊有需要的人類去祈禱
[00:33:18.000 --> 00:33:21.000]  這個就是詩篇131篇
[00:33:21.000 --> 00:33:24.000]  為什麼開始的時候是個人
[00:33:24.000 --> 00:33:26.000]  而去到第三節
[00:33:26.000 --> 00:33:31.000]  使人再一次去呼籲每一個人
[00:33:31.000 --> 00:33:34.000]  來去明白這篇詩篇
[00:33:34.000 --> 00:33:42.000]  剛剛三個星期前的星期日凌晨
[00:33:42.000 --> 00:33:46.000]  我哥哥在一個交通意外裡面
[00:33:46.000 --> 00:33:48.000]  突然離世
[00:33:48.000 --> 00:33:52.000]  這段時間
[00:33:52.000 --> 00:33:54.000]  我很感謝大家弟兄姊妹
[00:33:54.000 --> 00:33:55.000]  知道的弟兄姊妹
[00:33:55.000 --> 00:33:58.000]  送上了很多慰問
[00:33:58.000 --> 00:34:00.000]  無論是透過電郵
[00:34:00.000 --> 00:34:02.000]  WhatsApp
[00:34:02.000 --> 00:34:04.000]  無論是你的擁抱
[00:34:04.000 --> 00:34:06.000]  輕輕拍我的肩膀
[00:34:06.000 --> 00:34:08.000]  一個眼神
[00:34:08.000 --> 00:34:10.000]  一個心意卡
[00:34:10.000 --> 00:34:12.000]  或者來打我一拳
[00:34:12.000 --> 00:34:16.000]  我感謝你們
[00:34:16.000 --> 00:34:17.000]  你們的支持
[00:34:17.000 --> 00:34:19.000]  你們的安慰
[00:34:19.000 --> 00:34:21.000]  幫助了我們
[00:34:21.000 --> 00:34:23.000]  哥哥安息禮拜
[00:34:23.000 --> 00:34:27.000]  今晚我們為他來舉行
[00:34:27.000 --> 00:34:29.000]  我們找了一個很小的地方
[00:34:29.000 --> 00:34:32.000]  自己的家人來舉行安息禮拜
[00:34:32.000 --> 00:34:36.000]  在這個經歷裡面
[00:34:36.000 --> 00:34:38.000]  我更加深深明白
[00:34:38.000 --> 00:34:43.000]  詩篇131篇第三節所講的訊息
[00:34:43.000 --> 00:34:49.000]  是因為你們私底下為我的祈禱
[00:34:49.000 --> 00:34:54.000]  你的安慰結連了我們
[00:34:54.000 --> 00:34:56.000]  是因為你的愛
[00:34:56.000 --> 00:34:59.000]  因為你在神面前為我的守望
[00:34:59.000 --> 00:35:01.000]  為我的支持
[00:35:01.000 --> 00:35:04.000]  你帶給我們很多的祝福
[00:35:04.000 --> 00:35:06.000]  很多的支持和安慰
[00:35:06.000 --> 00:35:11.000]  這豈不是詩篇131篇
[00:35:11.000 --> 00:35:15.000]  個人的祈禱延展到群體裡面嗎?
[00:35:15.000 --> 00:35:19.000]  這豈不是詩人所講的
[00:35:19.000 --> 00:35:23.000]  以色列你當仰望耶和華嗎?
[00:35:24.000 --> 00:35:28.000]  是因為你在神面前領受這份愛
[00:35:28.000 --> 00:35:33.000]  但是你的愛沒有停留在你自己個人那裡
[00:35:33.000 --> 00:35:35.000]  你將這份愛
[00:35:35.000 --> 00:35:37.000]  這份激勵
[00:35:37.000 --> 00:35:39.000]  這份安慰
[00:35:39.000 --> 00:35:42.000]  送給了我
[00:35:42.000 --> 00:35:45.000]  是因為神的愛
[00:35:45.000 --> 00:35:49.000]  將我們再一次結連起來
[00:35:52.000 --> 00:35:54.000]  施布真曾經說
[00:35:54.000 --> 00:35:58.000]  這篇詩篇是其中最短的一篇
[00:35:58.000 --> 00:36:03.000]  但是它是我們需要用最長的時間去學習的一篇
[00:36:03.000 --> 00:36:08.000]  他說:One of the shortest psalms to read
[00:36:08.000 --> 00:36:11.000]  but one of the longest to learn
[00:36:11.000 --> 00:36:14.000]  我很贊成施布真所講的
[00:36:14.000 --> 00:36:18.000]  詩人短短三句的說話
[00:36:19.000 --> 00:36:25.000]  足夠我們一生去思考、去體會、去實踐
[00:36:25.000 --> 00:36:28.000]  特別是在我們急促、忙碌
[00:36:28.000 --> 00:36:32.000]  令我們喘不過氣的生活節奏裡面
[00:36:32.000 --> 00:36:37.000]  我們真的要好好用一生的時間去學習
[00:36:37.000 --> 00:36:42.000]  並且實踐什麼是心如止水
[00:36:42.000 --> 00:36:45.000]  謙卑順求
[00:36:45.000 --> 00:36:48.000]  我們一起同心同意
[00:36:50.000 --> 00:36:53.000]  菩薩我們感謝您
[00:36:53.000 --> 00:36:57.000]  因著施人的提醒
[00:36:57.000 --> 00:37:00.000]  縱然是一個王
[00:37:00.000 --> 00:37:07.000]  他都能夠在您面前謙卑承認自己的罪
[00:37:07.000 --> 00:37:13.000]  能夠敞開自己坦然地向您迎信
[00:37:13.000 --> 00:37:15.000]  主也願意我們學習
[00:37:15.000 --> 00:37:18.000]  施人常常檢視自己生命
[00:37:18.000 --> 00:37:22.000]  並且向神裡應信
[00:37:22.000 --> 00:37:25.000]  願意我們和您的關係
[00:37:25.000 --> 00:37:30.000]  不只是滿足於您供應我們所需
[00:37:30.000 --> 00:37:32.000]  我們所要的不是綠油油
[00:37:32.000 --> 00:37:35.000]  一望無際的青草地
[00:37:35.000 --> 00:37:39.000]  我們是需要您適時的供應
[00:37:39.000 --> 00:37:42.000]  Just enough
[00:37:42.000 --> 00:37:46.000]  我們要學習這個信靠
[00:37:46.000 --> 00:37:51.000]  我們更願意我們心所想所求的
[00:37:51.000 --> 00:37:56.000]  讓我們身邊的人都能夠去領受得到
[00:37:56.000 --> 00:38:00.000]  分享得到和體會得到
[00:38:00.000 --> 00:38:04.000]  以上禱告奉主耶穌基督的聖名祈求
[00:38:04.000 --> 00:38:05.000]  阿門
