
[00:00:00.000 --> 00:00:05.760]  聖經有很多偉大人物的記載
[00:18:27.420 --> 00:18:29.420]  一個親密的關係
[00:18:29.420 --> 00:18:38.420]  可不可以讓神給我一個豐盛的人生呢
[00:18:38.420 --> 00:18:43.420]  那麽從四十七到五十一
[00:18:43.420 --> 00:18:48.420]  大衛心的海哥就追
[00:18:48.420 --> 00:18:52.420]  最後那兩節
[00:18:52.420 --> 00:18:53.420]  我和大家分享的
[00:18:53.420 --> 00:18:55.420]  就是五十節和五十一節
[00:18:55.420 --> 00:18:56.420]  最後那兩節
[00:18:56.420 --> 00:18:59.420]  我耶和華要在列國中稱讚你
[00:18:59.420 --> 00:19:00.420]  歌頌你英明
[00:19:00.420 --> 00:19:02.420]  耶和華賜極大的咎因
[00:19:02.420 --> 00:19:04.420]  給他所立的王
[00:19:04.420 --> 00:19:06.420]  由向他的受高者施慈愛
[00:19:06.420 --> 00:19:09.420]  就像大衛和他的後裔施慈愛
[00:19:09.420 --> 00:19:13.420]  直到永遠
[00:19:13.420 --> 00:19:15.420]  這首詩還有一個特點
[00:19:15.420 --> 00:19:18.420]  就是他預言彌賽亞的降臨
[00:19:18.420 --> 00:19:21.420]  如果你回去看第四十四節和五十一節
[00:19:21.420 --> 00:19:29.420]  你會看到好像耶穌基督彌賽亞這個種子
[00:19:29.420 --> 00:19:32.420]  是隱含在這首詩裏面
[00:19:32.420 --> 00:19:36.420]  可以暗示到將來救世主會來到這個世界
[00:19:36.420 --> 00:19:41.420]  可以說這首詩是將咎因濃縮在裏面
[00:19:41.420 --> 00:19:42.420]  我們看完這首詩
[00:19:42.420 --> 00:19:45.420]  我們又做一些反思
[00:19:45.420 --> 00:19:49.420]  第一
[00:19:49.420 --> 00:19:53.420]  為什麽上帝這麽看重大衛
[00:19:53.420 --> 00:19:59.420]  上帝反選大衛是因為上帝的主權
[00:19:59.420 --> 00:20:01.420]  他的信任
[00:20:01.420 --> 00:20:03.420]  很多基督徒有錯誤的觀念
[00:20:03.420 --> 00:20:05.420]  以爲神祝福大衛
[00:20:05.420 --> 00:20:06.420]  就是因爲大衛好
[00:20:06.420 --> 00:20:07.420]  做了很多好事
[00:20:07.420 --> 00:20:09.420]  或者大衛聽神的話
[00:20:09.420 --> 00:20:10.420]  大衛有敬賢的心
[00:20:10.420 --> 00:20:11.420]  這些都對的
[00:20:11.420 --> 00:20:14.420]  不過大衛都做了很多壞事
[00:20:14.420 --> 00:20:19.420]  尤其聖經裏面有很多人都比大衛做得更多的好事
[00:20:19.420 --> 00:20:22.420]  但神都沒有揀選他們
[00:20:22.420 --> 00:20:23.420]  好像揀選大衛那樣
[00:20:23.420 --> 00:20:27.420]  其實神揀選大衛最基本的原因
[00:20:27.420 --> 00:20:30.420]  就是神要揀選誰就揀選誰
[00:20:30.420 --> 00:20:32.420]  這個是他的主權
[00:20:32.420 --> 00:20:35.420]  所以在出埃及他們摩西話
[00:20:35.420 --> 00:20:37.420]  我要恩待誰就恩待誰
[00:20:37.420 --> 00:20:40.420]  我要憐憫誰就憐憫誰
[00:20:40.420 --> 00:20:42.420]  想到這裏你開始不服氣
[00:20:42.420 --> 00:20:45.420]  這好像不太公平
[00:20:45.420 --> 00:20:47.420]  神按他自己的主權
[00:20:47.420 --> 00:20:48.420]  揀選了大衛
[00:20:48.420 --> 00:20:49.420]  沒有揀選我
[00:20:49.420 --> 00:20:50.420]  他恩待大衛
[00:20:50.420 --> 00:20:51.420]  沒有恩待我
[00:20:51.420 --> 00:20:52.420]  所以我現在就躺平
[00:20:52.420 --> 00:20:54.420]  什麼都不做
[00:20:54.420 --> 00:20:55.420]  這個是錯誤的
[00:20:55.420 --> 00:20:58.420]  其實上帝不單止賜福給大衛
[00:20:58.420 --> 00:21:00.420]  上帝賜福給你
[00:21:00.420 --> 00:21:02.420]  上帝賜福給你不少
[00:21:02.420 --> 00:21:03.420]  他賜福給大衛
[00:21:03.420 --> 00:21:04.420]  爲什麽呢
[00:21:04.420 --> 00:21:06.420]  上帝無條件赦免你的罪
[00:21:06.420 --> 00:21:07.420]  給你永生
[00:21:07.420 --> 00:21:09.420]  你知不知道什麽叫永生
[00:21:09.420 --> 00:21:12.420]  我今年剛七十歲
[00:21:12.420 --> 00:21:13.420]  我女兒說
[00:21:13.420 --> 00:21:15.420]  爸爸你不要做了
[00:21:15.420 --> 00:21:16.420]  你回來英國
[00:21:16.420 --> 00:21:18.420]  等我孝敬你最後那二十年
[00:21:18.420 --> 00:21:21.420]  我女兒對我已經很歡口
[00:21:21.420 --> 00:21:22.420]  想著我還有二十年
[00:21:22.420 --> 00:21:24.420]  其實看我的樣子就沒有了
[00:21:24.420 --> 00:21:28.420]  二十年之後
[00:21:28.420 --> 00:21:29.420]  你說什麼
[00:21:29.420 --> 00:21:30.420]  三十年
[00:21:30.420 --> 00:21:31.420]  多謝多謝
[00:21:31.420 --> 00:21:35.420]  你知道就算真的有二三十年
[00:21:35.420 --> 00:21:36.420]  都會沒有的
[00:21:36.420 --> 00:21:42.420]  但是秦始皇為什麽派七千童女去日本
[00:21:42.420 --> 00:21:44.420]  搞到現在我們中國搞搞震
[00:21:44.420 --> 00:21:45.420]  過去的一百年
[00:21:45.420 --> 00:21:48.420]  就是因爲想尋找那些永生的靈驗
[00:21:48.420 --> 00:21:51.420]  但是上帝今天對你說
[00:21:51.420 --> 00:21:53.420]  我將永生賜給你
[00:21:53.420 --> 00:21:54.420]  耶穌基督說
[00:21:54.420 --> 00:21:55.420]  神愛世人
[00:21:55.420 --> 00:21:57.420]  甚至將他的獨生子賜給他們
[00:21:57.420 --> 00:22:00.420]  叫一切信他的所有信舉
[00:22:00.420 --> 00:22:02.420]  信就是接受他
[00:22:02.420 --> 00:22:03.420]  不需要你聰明的
[00:22:03.420 --> 00:22:05.420]  上帝賜一份禮物
[00:22:05.420 --> 00:22:07.420]  你說多謝就接受得了
[00:22:07.420 --> 00:22:09.420]  叫一切信他的不致滅亡
[00:22:09.420 --> 00:22:12.420]  反德永生
[00:22:12.420 --> 00:22:14.420]  永生比做皇帝好
[00:22:14.420 --> 00:22:16.420]  你做皇帝做多少年
[00:22:16.420 --> 00:22:17.420]  最多是做多少年
[00:22:17.420 --> 00:22:19.420]  康熙皇帝六十年
[00:22:19.420 --> 00:22:21.420]  乾隆皇六十年
[00:22:21.420 --> 00:22:22.420]  很長的
[00:22:22.420 --> 00:22:24.420]  英女皇那時候更長
[00:22:24.420 --> 00:22:26.420]  英女皇做了六十幾年
[00:22:26.420 --> 00:22:28.420]  二十幾歲做到一百歲
[00:22:28.420 --> 00:22:29.420]  更長一點
[00:22:29.420 --> 00:22:32.420]  英女皇的皇帝位就沒什麽權
[00:22:32.420 --> 00:22:34.420]  所以做長一點都無所謂
[00:22:34.420 --> 00:22:37.420]  但是都要過去了
[00:22:37.420 --> 00:22:39.420]  但是上帝給你永生
[00:22:39.420 --> 00:22:41.420]  還有你將來在天國做皇
[00:22:41.420 --> 00:22:43.420]  和耶穌基督一起做
[00:22:43.420 --> 00:22:45.420]  所以你不要覺得自己很笨
[00:22:45.420 --> 00:22:48.420]  我現在眼又盲耳又聾
[00:22:48.420 --> 00:22:50.420]  走路又要打鐘
[00:22:50.420 --> 00:22:53.420]  因為將來你做皇
[00:22:53.420 --> 00:22:56.420]  你說是不是上帝賜福給你
[00:22:56.420 --> 00:22:57.420]  比給大衛更厲害
[00:22:57.420 --> 00:22:59.420]  因為大衛將來都做皇
[00:22:59.420 --> 00:23:04.420]  其實就是上帝沒有虧待
[00:23:04.420 --> 00:23:10.420]  所以大家記住這句聖經
[00:23:10.420 --> 00:23:11.420]  神愛世人
[00:23:11.420 --> 00:23:13.420]  甚至將他的獨生子賜給他們
[00:23:13.420 --> 00:23:15.420]  照一切信他的
[00:23:15.420 --> 00:23:18.420]  不致滅亡返得永生
[00:23:18.420 --> 00:23:20.420]  我們看到上帝看重大衛
[00:23:20.420 --> 00:23:21.420]  是因為上帝的主權
[00:23:21.420 --> 00:23:24.420]  他選擇誰做什麽就選擇誰
[00:23:24.420 --> 00:23:27.420]  不過他沒有偏心的
[00:23:27.420 --> 00:23:29.420]  每一個人來到他那裏
[00:23:29.420 --> 00:23:30.420]  他都賜你永生
[00:23:30.420 --> 00:23:32.420]  這個永生是最寶貴的
[00:23:32.420 --> 00:23:33.420]  第二
[00:23:33.420 --> 00:23:35.420]  上帝為什麽看重大衛
[00:23:35.420 --> 00:23:37.420]  又是因為他的慈愛
[00:23:37.420 --> 00:23:38.420]  我剛才講過
[00:23:38.420 --> 00:23:41.420]  大衛搶了烏利亞太太拔斯巴
[00:23:41.420 --> 00:23:46.420]  然後就謀殺了烏利亞
[00:23:46.420 --> 00:23:49.420]  先知拿丹尼找他
[00:23:49.420 --> 00:23:50.420]  就指責他
[00:23:50.420 --> 00:23:51.420]  大衛認錯
[00:23:51.420 --> 00:23:53.420]  寫走《悔罪詩》
[00:23:53.420 --> 00:23:54.420]  我們個個都知道
[00:23:54.420 --> 00:23:56.420]  CP51篇
[00:23:56.420 --> 00:23:59.420]  他説神求祢按祢的慈愛恩待我
[00:23:59.420 --> 00:24:01.420]  照祢豐盛的憐憫
[00:24:01.420 --> 00:24:02.420]  討沒我的過犯
[00:24:02.420 --> 00:24:05.420]  求祢徹底洗淨我的罪孽
[00:24:05.420 --> 00:24:06.420]  潔淨我的罪
[00:24:06.420 --> 00:24:08.420]  大衛犯這件罪
[00:24:08.420 --> 00:24:10.420]  大定你犯的罪大
[00:24:10.420 --> 00:24:12.420]  你都未坐過監
[00:24:12.420 --> 00:24:14.420]  就算坐過監都不是坐很久
[00:24:14.420 --> 00:24:16.420]  我想大家都沒坐過都不定
[00:24:16.420 --> 00:24:19.420]  起碼沒有捉到你
[00:24:19.420 --> 00:24:22.420]  但是大衛賣了謀殺罪
[00:24:22.420 --> 00:24:26.420]  上帝竟然是饒恕他
[00:24:26.420 --> 00:24:30.420]  而竟然是聖經預言到人類結束的時候
[00:24:30.420 --> 00:24:31.420]  耶穌基督說
[00:24:31.420 --> 00:24:32.420]  我是大衛的根
[00:24:32.420 --> 00:24:33.420]  是祂的後裔
[00:24:33.420 --> 00:24:37.420]  為什麼上帝的慈愛是多麼徹底
[00:24:37.420 --> 00:24:38.420]  所以各位朋友弟兄姊妹
[00:24:38.420 --> 00:24:41.420]  無論你過去犯的罪多深多重
[00:24:41.420 --> 00:24:43.420]  你來到上帝面前
[00:24:43.420 --> 00:24:45.420]  祂討沒你的過犯
[00:24:45.420 --> 00:24:48.420]  好像後魂消散
[00:24:48.420 --> 00:24:50.420]  從頭開始
[00:24:50.420 --> 00:24:54.420]  這就是我們信耶穌最美好的地方
[00:24:54.420 --> 00:24:57.420]  其他的神神佛佛不是真的
[00:24:57.420 --> 00:24:58.420]  所以你信祂都沒用
[00:24:58.420 --> 00:25:01.420]  但是上帝是真神
[00:25:01.420 --> 00:25:02.420]  創天造地
[00:25:02.420 --> 00:25:05.420]  來到這個世界尋找我們的神
[00:25:05.420 --> 00:25:08.420]  祂的慈愛是值得你去接受
[00:25:08.420 --> 00:25:11.420]  剛才阿配上和我們領的詩
[00:25:11.420 --> 00:25:14.420]  每一首都是講到神的愛
[00:25:14.420 --> 00:25:17.420]  主的妙愛
[00:25:17.420 --> 00:25:19.420]  主因實在更多
[00:25:19.420 --> 00:25:21.420]  因愛實在更多
[00:25:21.420 --> 00:25:23.420]  還有
[00:25:23.420 --> 00:25:26.420]  神怎麼可以用大衛神的主動
[00:25:26.420 --> 00:25:28.420]  不是大衛來找神
[00:25:28.420 --> 00:25:29.420]  神回應祂
[00:25:29.420 --> 00:25:31.420]  而是神主動去找大衛
[00:25:31.420 --> 00:25:33.420]  大衛回應祂
[00:25:33.420 --> 00:25:35.420]  所以
[00:25:35.420 --> 00:25:36.420]  你想想
[00:25:36.420 --> 00:25:39.420]  上帝按祂的主權選你
[00:25:39.420 --> 00:25:40.420]  各位朋友弟兄姊妹
[00:25:40.420 --> 00:25:42.420]  今天你能夠來到傳恩堂
[00:25:42.420 --> 00:25:44.420]  今天你能夠坐在這裡
[00:25:44.420 --> 00:25:47.420]  這個都不是你自己選的
[00:25:47.420 --> 00:25:50.420]  這是上帝按祂的慈愛呼召你來
[00:25:50.420 --> 00:25:51.420]  你來這裡
[00:25:51.420 --> 00:25:53.420]  我要賜福給你
[00:25:53.420 --> 00:25:55.420]  所以我很珍惜
[00:25:55.420 --> 00:25:57.420]  每一次來傳恩堂
[00:25:57.420 --> 00:25:58.420]  很多時候我不在這裡
[00:25:58.420 --> 00:26:00.420]  我在別處講
[00:26:00.420 --> 00:26:01.420]  我每一次都很珍惜
[00:26:01.420 --> 00:26:04.420]  上帝給我這個機會
[00:26:04.420 --> 00:26:06.420]  去不同的堂會裡面分享
[00:26:06.420 --> 00:26:07.420]  很奇怪
[00:26:07.420 --> 00:26:09.420]  每一次講完都有一兩個人
[00:26:09.420 --> 00:26:11.420]  跟我WhatsApp
[00:26:11.420 --> 00:26:15.420]  他將他的困難和我分享
[00:26:15.420 --> 00:26:17.420]  所以我現在做到一半
[00:26:17.420 --> 00:26:18.420]  我WhatsApp就有很多人
[00:26:18.420 --> 00:26:21.420]  有些人我差點忘記是甚麼名字
[00:26:21.420 --> 00:26:24.420]  他說你四年前在我的堂會講道
[00:26:24.420 --> 00:26:25.420]  就是那位姐妹
[00:26:25.420 --> 00:26:27.420]  我現在感謝你聽我的禱告
[00:26:27.420 --> 00:26:29.420]  所以其實看到
[00:26:29.420 --> 00:26:32.420]  上帝真的很好
[00:26:32.420 --> 00:26:34.420]  祂的主權選你
[00:26:34.420 --> 00:26:36.420]  祂的慈愛吸引你
[00:26:36.420 --> 00:26:39.420]  祂主動來尋找你
[00:26:39.420 --> 00:26:41.420]  所以從這三點我看到
[00:26:41.420 --> 00:26:44.420]  上帝祝福大衛最基本的原因
[00:26:44.420 --> 00:26:45.420]  不是大衛有甚麼好
[00:26:45.420 --> 00:26:47.420]  而是上帝好
[00:26:47.420 --> 00:26:48.420]  上帝愛大衛
[00:26:48.420 --> 00:26:49.420]  祂同樣愛你
[00:26:49.420 --> 00:26:51.420]  因為愛是沒有條件的
[00:26:51.420 --> 00:26:53.420]  因為你做罪人的時候
[00:26:53.420 --> 00:26:54.420]  祂已經尋找你
[00:26:54.420 --> 00:26:57.420]  還有你來到上帝那裡
[00:26:57.420 --> 00:26:59.420]  祂不會拒絕你
[00:26:59.420 --> 00:27:01.420]  上帝不會拒絕你
[00:27:01.420 --> 00:27:02.420]  耶穌基督說
[00:27:02.420 --> 00:27:03.420]  到我謝女來的
[00:27:03.420 --> 00:27:05.420]  我總不拒絕他
[00:27:05.420 --> 00:27:06.420]  祂會接受你
[00:27:06.420 --> 00:27:07.420]  保守你
[00:27:07.420 --> 00:27:08.420]  賜福給你
[00:27:08.420 --> 00:27:10.420]  所以我來做一個應用
[00:27:10.420 --> 00:27:15.420]  第一,跟上帝建立一個個人的關係
[00:27:15.420 --> 00:27:18.420]  我們學習大衛的榜樣
[00:27:18.420 --> 00:27:20.420]  無論順境逆境
[00:27:20.420 --> 00:27:22.420]  都感謝上帝
[00:27:22.420 --> 00:27:25.420]  都跟上帝保持一個美好的關係
[00:27:25.420 --> 00:27:27.420]  我們剛才提到
[00:27:27.420 --> 00:27:29.420]  詩篇23篇
[00:27:29.420 --> 00:27:31.420]  大衛臨終的時候
[00:27:31.420 --> 00:27:32.420]  作了另一首詩
[00:27:32.420 --> 00:27:33.420]  2號話是
[00:27:33.420 --> 00:27:34.420]  我的目者
[00:27:34.420 --> 00:27:35.420]  我必不自缺佛
[00:27:35.420 --> 00:27:36.420]  這個是順境
[00:27:36.420 --> 00:27:37.420]  是不是
[00:27:37.420 --> 00:27:41.420]  但他也寫了詩篇63篇逆境
[00:27:41.420 --> 00:27:42.420]  在逆境的時候
[00:27:42.420 --> 00:27:43.420]  他都尋求神
[00:27:43.420 --> 00:27:44.420]  他說神啊
[00:27:44.420 --> 00:27:45.420]  你是我的神
[00:27:45.420 --> 00:27:47.420]  我要切切的尋求你
[00:27:47.420 --> 00:27:50.420]  在江海疲乏無水之地
[00:27:50.420 --> 00:27:52.420]  我的心我的身都渴上你
[00:27:52.420 --> 00:27:53.420]  切慕你
[00:27:53.420 --> 00:27:55.420]  我在床上紀念你
[00:27:55.420 --> 00:27:57.420]  我整夜默想你
[00:27:57.420 --> 00:27:59.420]  我心緊緊追隨你
[00:27:59.420 --> 00:28:02.420]  你的右手扶持我
[00:28:02.420 --> 00:28:03.420]  我鼓勵大家
[00:28:03.420 --> 00:28:04.420]  第一
[00:28:04.420 --> 00:28:06.420]  跟上帝建立個人的關係
[00:28:06.420 --> 00:28:09.420]  如果你覺得上帝很飄渺
[00:28:09.420 --> 00:28:10.420]  很遙遠
[00:28:10.420 --> 00:28:11.420]  你禱告
[00:28:11.420 --> 00:28:13.420]  主啊我願意親近你
[00:28:13.420 --> 00:28:16.420]  求你給我更深的經歷
[00:28:16.420 --> 00:28:19.420]  第二點
[00:28:19.420 --> 00:28:22.420]  擁抱上帝為你預備的生命藍圖
[00:28:22.420 --> 00:28:25.420]  有些人覺得很痛苦
[00:28:25.420 --> 00:28:26.420]  很悲傷
[00:28:26.420 --> 00:28:27.420]  為了生命的完結
[00:28:27.420 --> 00:28:29.420]  覺得我一無所成
[00:28:29.420 --> 00:28:31.420]  上帝好像沒有特別的恩待我
[00:28:31.420 --> 00:28:35.420]  上帝又特別恩待丹尼
[00:28:35.420 --> 00:28:36.420]  恩待盧伯伯
[00:28:36.420 --> 00:28:38.420]  恩待佩祥
[00:28:38.420 --> 00:28:40.420]  朱慧卿彈琴彈得這麼好
[00:28:40.420 --> 00:28:41.420]  我又什麼都不懂
[00:28:41.420 --> 00:28:43.420]  其實
[00:28:43.420 --> 00:28:45.420]  上帝為每一個人
[00:28:45.420 --> 00:28:48.420]  預備的生命藍圖都不同
[00:28:48.420 --> 00:28:50.420]  你不要覺得
[00:28:50.420 --> 00:28:51.420]  我又不夠好
[00:28:51.420 --> 00:28:52.420]  我又沒錢
[00:28:52.420 --> 00:28:54.420]  我又沒那麼聰明
[00:28:54.420 --> 00:28:55.420]  但是
[00:28:55.420 --> 00:28:56.420]  這些所有的東西
[00:28:56.420 --> 00:28:59.420]  在上帝眼中都不重要
[00:28:59.420 --> 00:29:01.420]  上帝要選你就選你
[00:29:01.420 --> 00:29:03.420]  是不是
[00:29:03.420 --> 00:29:04.420]  上帝擁有主權
[00:29:04.420 --> 00:29:06.420]  但是祂不會偏心
[00:29:06.420 --> 00:29:10.420]  上帝會每一個人都度身訂做一個計劃
[00:29:10.420 --> 00:29:13.420]  聖經裡面提到
[00:29:13.420 --> 00:29:15.420]  耶利米書29章說
[00:29:15.420 --> 00:29:18.420]  因我自己知道我為你們所定的計劃
[00:29:18.420 --> 00:29:20.420]  是叫你得平安
[00:29:20.420 --> 00:29:22.420]  不是遭受災禍計劃
[00:29:22.420 --> 00:29:25.420]  我要賜給你美好的前程和盼望
[00:29:25.420 --> 00:29:28.420]  這是耶和華的宣告
[00:29:28.420 --> 00:29:31.420]  上帝會每一個人都定一個美好的計劃
[00:29:31.420 --> 00:29:32.420]  不過
[00:29:32.420 --> 00:29:33.420]  上帝給你自由
[00:29:33.420 --> 00:29:34.420]  你不聽祂的話
[00:29:34.420 --> 00:29:36.420]  你可以不跟那個計劃
[00:29:36.420 --> 00:29:38.420]  你所經歷的
[00:29:38.420 --> 00:29:39.420]  就不是最美好的
[00:29:39.420 --> 00:29:41.420]  就是 Second Best
[00:29:41.420 --> 00:29:42.420]  因為你自己選的
[00:29:42.420 --> 00:29:44.420]  你將上帝的藍圖改了
[00:29:44.420 --> 00:29:46.420]  有些人很喜歡改的
[00:29:46.420 --> 00:29:49.420]  他覺得上帝這樣做不太好
[00:29:49.420 --> 00:29:50.420]  我就改了
[00:29:50.420 --> 00:29:52.420]  我自己看回頭
[00:29:52.420 --> 00:29:53.420]  上帝很奇妙
[00:29:53.420 --> 00:29:55.420]  我在中國大陸出世
[00:29:55.420 --> 00:29:57.420]  四歲上帝帶我來香港
[00:29:57.420 --> 00:30:00.420]  我出世的時候是1952年
[00:30:00.420 --> 00:30:02.420]  就是70年前
[00:30:02.420 --> 00:30:03.420]  四歲來香港
[00:30:03.420 --> 00:30:05.420]  18歲去了加拿大
[00:30:05.420 --> 00:30:07.420]  55歲回來
[00:30:07.420 --> 00:30:11.420]  現在上帝可能還差在一個海外的地方宣教
[00:30:11.420 --> 00:30:13.420]  我看回這個藍圖都不是我選的
[00:30:13.420 --> 00:30:16.420]  這次有幾個國家的報道會
[00:30:16.420 --> 00:30:18.420]  想我去台灣宣教
[00:30:18.420 --> 00:30:20.420]  我從來沒有想過去台灣宣教
[00:30:20.420 --> 00:30:23.420]  台灣都不是我一個夢想的地方
[00:30:23.420 --> 00:30:26.420]  不是我的 Aspiration
[00:30:26.420 --> 00:30:31.420]  而是上帝叫我去哪裡就去哪裡
[00:30:31.420 --> 00:30:34.420]  我要擁抱上帝給我的生命的藍圖
[00:30:34.420 --> 00:30:36.420]  我其實想回頭
[00:30:36.420 --> 00:30:37.420]  我的生命是多麼坎坷
[00:30:37.420 --> 00:30:39.420]  但是我太太很支持我
[00:30:39.420 --> 00:30:41.420]  70歲去海外宣教
[00:30:41.420 --> 00:30:42.420]  怕你去
[00:30:42.420 --> 00:30:43.420]  我和你一起去
[00:30:43.420 --> 00:30:44.420]  當然如果她不去
[00:30:44.420 --> 00:30:45.420]  我也不去
[00:30:45.420 --> 00:30:49.420]  上帝可能給你的生命藍圖比較安定一點
[00:30:49.420 --> 00:30:50.420]  你55歲退休
[00:30:50.420 --> 00:30:51.420]  一直享福
[00:30:51.420 --> 00:30:52.420]  享到現在75歲
[00:30:52.420 --> 00:30:54.420]  繼續享福下去
[00:30:54.420 --> 00:30:56.420]  可能你比我更加痛苦
[00:30:56.420 --> 00:30:58.420]  但無論怎樣
[00:30:58.420 --> 00:31:00.420]  上帝為你預備的計劃
[00:31:00.420 --> 00:31:02.420]  都是叫你得平安
[00:31:02.420 --> 00:31:04.420]  不是災禍
[00:31:04.420 --> 00:31:07.420]  你會頂得住
[00:31:07.420 --> 00:31:09.420]  上帝給你的能力勝過
[00:31:09.420 --> 00:31:11.420]  而在這些up and down
[00:31:11.420 --> 00:31:13.420]  在這些順境和逆境裡面
[00:31:13.420 --> 00:31:18.420]  你就能夠和他建立一個個人的關係
[00:31:18.420 --> 00:31:19.420]  第三
[00:31:19.420 --> 00:31:24.420]  回應上帝的愛和照明
[00:31:24.420 --> 00:31:26.420]  聖經告訴我們
[00:31:26.420 --> 00:31:28.420]  我們愛神
[00:31:28.420 --> 00:31:30.420]  不是因為我們特別主動去愛神
[00:31:30.420 --> 00:31:32.420]  是因為我們回應神的愛
[00:31:32.420 --> 00:31:34.420]  我們愛因為神
[00:31:34.420 --> 00:31:36.420]  先愛我們
[00:31:36.420 --> 00:31:38.420]  聖經說
[00:31:38.420 --> 00:31:42.420]  我們回應神的照明
[00:31:42.420 --> 00:31:44.420]  最大的動機
[00:31:44.420 --> 00:31:46.420]  不是為了什麼利益
[00:31:46.420 --> 00:31:50.420]  而是為了基督的愛激勵我們
[00:31:50.420 --> 00:31:53.420]  所以聖經提到
[00:31:53.420 --> 00:31:56.420]  科林多後書
[00:31:56.420 --> 00:31:58.420]  第五章講得很好
[00:31:58.420 --> 00:32:00.420]  原來基督的愛催逼我們
[00:32:00.420 --> 00:32:02.420]  英文的催逼就是compel
[00:32:02.420 --> 00:32:04.420]  原來基督的愛
[00:32:04.420 --> 00:32:06.420]  就好像差不多壓著我們
[00:32:06.420 --> 00:32:08.420]  催逼我們
[00:32:08.420 --> 00:32:10.420]  叫我們為主而活
[00:32:10.420 --> 00:32:12.420]  不是為自己而活
[00:32:12.420 --> 00:32:13.420]  所以弟兄姊妹
[00:32:13.420 --> 00:32:14.420]  你看看這三點
[00:32:14.420 --> 00:32:15.420]  第一
[00:32:15.420 --> 00:32:17.420]  建立同神個人的關係
[00:32:17.420 --> 00:32:18.420]  第二
[00:32:18.420 --> 00:32:23.420]  擁抱上帝為你預備的生命藍圖
[00:32:23.420 --> 00:32:26.420]  透過這個生命的路線去經歷它
[00:32:26.420 --> 00:32:27.420]  第三
[00:32:27.420 --> 00:32:29.420]  回應上帝的愛和照明
[00:32:29.420 --> 00:32:32.420]  那你就成為上帝合心意的人
[00:32:32.420 --> 00:32:34.420]  你就得著上帝的祝福
[00:32:34.420 --> 00:32:37.420]  不只是帶回一個合上帝的心意
[00:32:37.420 --> 00:32:40.420]  你從今天開始
[00:32:40.420 --> 00:32:42.420]  無論你是18歲或者80歲
[00:32:42.420 --> 00:32:45.420]  你都可以從頭開始
[00:32:45.420 --> 00:32:48.420]  成為合神心意的人
[00:32:48.420 --> 00:32:50.420]  成為神所祝福的人
[00:32:50.420 --> 00:32:52.420]  我們一起低頭祈禱
[00:32:52.420 --> 00:32:54.420]  親愛的主
[00:32:54.420 --> 00:32:55.420]  我們感謝你
[00:32:55.420 --> 00:32:57.420]  我們離開你
[00:32:57.420 --> 00:32:59.420]  我們很多時遠離你
[00:32:59.420 --> 00:33:03.420]  但你將我們呼召回來
[00:33:03.420 --> 00:33:06.420]  我們看到大衛的生命裏面
[00:33:06.420 --> 00:33:07.420]  看到你的主權
[00:33:07.420 --> 00:33:08.420]  你的主動
[00:33:08.420 --> 00:33:09.420]  你的慈愛
[00:33:09.420 --> 00:33:12.420]  你同樣對我們有慈愛
[00:33:12.420 --> 00:33:13.420]  有主動
[00:33:13.420 --> 00:33:14.420]  我們讚美你
[00:33:14.420 --> 00:33:16.420]  你的愛是沒有條件的
[00:33:16.420 --> 00:33:17.420]  你來到這個世界
[00:33:17.420 --> 00:33:18.420]  為我們釘十字架
[00:33:18.420 --> 00:33:20.420]  承擔了我們犯罪
[00:33:20.420 --> 00:33:22.420]  所以應有的懲罰
[00:33:22.420 --> 00:33:24.420]  以致我們接受你的救恩
[00:33:24.420 --> 00:33:26.420]  我們就成為你的兒女
[00:33:26.420 --> 00:33:28.420]  今生得蒙你的帶領
[00:33:28.420 --> 00:33:30.420]  來世得永生
[00:33:30.420 --> 00:33:31.420]  我們多謝你
[00:33:31.420 --> 00:33:32.420]  我們願意一生的跟隨
[00:33:32.420 --> 00:33:33.420]  來經歷你
[00:33:33.420 --> 00:33:34.420]  祈禱感恩
[00:33:34.420 --> 00:33:36.420]  奉耶穌基督的名
