
[00:00:00.000 --> 00:00:04.080]  不知道大家有沒有聽過煮青蛙的方法
[00:24:30.000 --> 00:24:35.000]  黑夜月亮也不害你
[00:24:35.000 --> 00:24:39.000]  上主要救你脫離各樣災難
[00:24:39.000 --> 00:24:43.000]  祂要保守你的生命
[00:24:43.000 --> 00:24:45.000]  你進你出
[00:24:45.000 --> 00:24:48.000]  上主都保護你
[00:24:48.000 --> 00:24:53.000]  從現在直到永遠
[00:24:53.000 --> 00:24:58.000]  在我當中如果有未信主的朋友
[00:24:58.000 --> 00:25:00.000]  我想請問你
[00:25:00.000 --> 00:25:04.000]  想不想得到這位掌管歷史的主
[00:25:04.000 --> 00:25:06.000]  帶領你的人生
[00:25:06.000 --> 00:25:10.000]  保護你的生命直到永遠
[00:25:10.000 --> 00:25:12.000]  如果你想的話
[00:25:12.000 --> 00:25:15.000]  我請你今天就要信耶穌
[00:25:15.000 --> 00:25:18.000]  今天做完之後你來跟我說
[00:25:18.000 --> 00:25:22.000]  我會幫助你好好認識我們的信仰
[00:25:22.000 --> 00:25:24.000]  認識主耶穌
[00:25:24.000 --> 00:25:27.000]  已經信了主的弟兄姊妹
[00:25:27.000 --> 00:25:31.000]  我鼓勵大家不要企圖做上帝
[00:25:31.000 --> 00:25:34.000]  去掌管自己的人生
[00:25:34.000 --> 00:25:38.000]  只有那位掌管明天的主
[00:25:38.000 --> 00:25:40.000]  掌管歷史的主
[00:25:40.000 --> 00:25:42.000]  拖著我們走
[00:25:42.000 --> 00:25:45.000]  才是最穩妥的
[00:25:45.000 --> 00:25:46.000]  因為你出未入
[00:25:46.000 --> 00:25:49.000]  上主都保護你
[00:25:49.000 --> 00:25:53.000]  從現在直到永遠
[00:25:53.000 --> 00:25:56.000]  讓我們一起祈禱
[00:25:56.000 --> 00:26:00.000]  慈愛的天父感謝祢賜給我們永恆的生命
[00:26:00.000 --> 00:26:03.000]  有答應保護我們
[00:26:03.000 --> 00:26:05.000]  求祢幫助我們
[00:26:05.000 --> 00:26:08.000]  時時數次祢賜給我們的恩典
[00:26:08.000 --> 00:26:12.000]  以致我們願意一生為主盡忠
[00:26:12.000 --> 00:26:16.000]  不會貪戀世上的物質名利
[00:26:16.000 --> 00:26:18.000]  奉耶穌基督的名祈禱
[00:26:18.000 --> 00:26:20.000]  阿門
