
[00:00:00.000 --> 00:00:02.940]  在逾節的筵席
[00:23:26.140 --> 00:23:30.980]  多能夠做很多不同的事情
[00:23:30.980 --> 00:23:33.360]  結果呢?
[00:23:33.360 --> 00:23:36.460]  天災人禍的發生
[00:23:36.460 --> 00:23:39.660]  主好像什麼都做不到
[00:23:39.660 --> 00:23:44.100]  當我們遇到人生的禍患的時候
[00:23:44.100 --> 00:23:47.360]  神又好像不理我們
[00:23:47.360 --> 00:23:49.740]  我們此刻眼前所見的
[00:23:49.740 --> 00:23:51.140]  好像都是一切的東西
[00:23:51.140 --> 00:23:53.540]  都是讓我們很失望
[00:23:53.540 --> 00:23:57.380]  我們的生活好像很糟糕
[00:23:57.380 --> 00:24:00.480]  上帝好像沒有聽我們的禱告
[00:24:00.480 --> 00:24:03.420]  好像上帝沒有解決到
[00:24:03.420 --> 00:24:07.280]  你和我此時此刻所面對的問題
[00:24:07.280 --> 00:24:10.760]  好像上帝沒有顯出祂的慈愛
[00:24:10.760 --> 00:24:16.100]  好像上帝沒有顯出祂的能力
[00:24:16.100 --> 00:24:18.100]  各位丁姐妹
[00:24:18.100 --> 00:24:25.700]  我們是否真的認識這位耶穌基督?
[00:24:25.700 --> 00:24:32.440]  耶穌豈不是跟門徒說過自己將要成就的事?
[00:24:32.440 --> 00:24:39.720]  聖經裏面豈不是明明已經說了對尼塞亞的預言?
[00:24:39.720 --> 00:24:43.020]  今天我們所面對的困惑
[00:24:43.020 --> 00:24:46.320]  令我們失望的人和事
[00:24:46.320 --> 00:24:48.660]  豈不是早早已經在聖經裏面
[00:24:48.660 --> 00:24:55.260]  向你和我發出了預告?
[00:24:55.260 --> 00:24:59.940]  其實早在彼得不認主之前
[00:24:59.940 --> 00:25:03.980]  耶穌已經知道彼得的光景
[00:25:03.980 --> 00:25:08.320]  但耶穌沒有即時責怪彼得
[00:25:08.320 --> 00:25:11.720]  反而祂跟彼得說
[00:25:11.720 --> 00:25:16.020]  但我已經為你祈求
[00:25:16.020 --> 00:25:19.360]  叫你不至於失了信心
[00:25:19.360 --> 00:25:27.460]  你回頭以後要堅固你的弟兄
[00:25:27.460 --> 00:25:30.200]  各位親愛的弟兄姐妹
[00:25:30.200 --> 00:25:36.480]  這位憑著血氣非常自信的彼得
[00:25:36.480 --> 00:25:42.080]  可能都成為我們的一面鏡子
[00:25:42.080 --> 00:25:48.160]  我們將目光放在自己身上太多了
[00:25:48.160 --> 00:25:53.900]  我們放在主的身上太少了
[00:25:53.900 --> 00:25:57.800]  即使我們願意去跟隨主
[00:25:57.800 --> 00:26:01.340]  但我們可能只是希望去跟隨一位
[00:26:01.340 --> 00:26:04.140]  能夠叫我們一帆風順
[00:26:04.140 --> 00:26:08.840]  付諸成功的這位主
[00:26:08.840 --> 00:26:13.820]  我們對那位釘在十字架上的耶穌基督
[00:26:13.820 --> 00:26:17.320]  那位從死裏面復活的基督
[00:26:17.320 --> 00:26:26.500]  那位將要再來的基督認識太少了
[00:26:26.500 --> 00:26:31.140]  當耶穌在大祭司裏面受審
[00:26:31.140 --> 00:26:33.900]  遭人戲弄辱罵
[00:26:33.900 --> 00:26:35.740]  門徒又出賣祂
[00:26:35.740 --> 00:26:37.080]  又否認祂
[00:26:37.080 --> 00:26:39.080]  離祂而去
[00:26:39.080 --> 00:26:44.420]  祂內心一定難過至極
[00:26:44.420 --> 00:26:47.020]  當在這個時候
[00:26:47.020 --> 00:26:49.760]  耶穌祂自己都自身難保
[00:26:49.760 --> 00:26:52.760]  痛苦不堪
[00:26:52.760 --> 00:26:58.260]  祂仍然轉身過來
[00:26:58.260 --> 00:27:02.560]  來看著彼得
[00:27:02.560 --> 00:27:06.200]  一個充滿著接納
[00:27:06.200 --> 00:27:08.200]  充滿著慈愛
[00:27:08.200 --> 00:27:12.240]  充滿著憐憫的眼神
[00:27:12.240 --> 00:27:13.740]  在耶穌的裏面
[00:27:13.740 --> 00:27:20.040]  祂仍然記掛著這位祂心愛的門徒
[00:27:20.040 --> 00:27:23.420]  同樣主耶穌亦都是這樣
[00:27:23.420 --> 00:27:29.260]  來到去看著我們每一個
[00:27:29.260 --> 00:27:34.560]  耶穌基督明知我們會軟弱
[00:27:34.560 --> 00:27:41.440]  但祂仍然愛我們到底
[00:27:41.440 --> 00:27:44.440]  我們記得聖經記載
[00:27:44.440 --> 00:27:49.740]  這群門徒往後發生什麼事情
[00:27:49.740 --> 00:27:53.440]  他們成為了一群剛強壯膽
[00:27:53.440 --> 00:27:55.620]  能夠活出信仰表現
[00:27:55.620 --> 00:27:58.120]  和之前半弱兩人
[00:27:58.120 --> 00:28:00.860]  他們既滿有聖靈的能力
[00:28:00.860 --> 00:28:03.780]  他們的內心充滿著基督
[00:28:03.780 --> 00:28:08.260]  而且亦彼此相愛來到去見聖主
[00:28:08.260 --> 00:28:10.860]  他們亦深知為了基督
[00:28:10.860 --> 00:28:13.420]  為了福音的緣故
[00:28:13.420 --> 00:28:19.460]  甘願為主來到去殉道
[00:28:19.460 --> 00:28:21.740]  各位靈姐妹
[00:28:21.740 --> 00:28:27.140]  我們的人生總是會有過錯失敗
[00:28:27.140 --> 00:28:32.980]  屬靈的生命亦都會有軟弱和跌倒
[00:28:32.980 --> 00:28:34.920]  但不要忘記
[00:28:34.920 --> 00:28:40.580]  主耶穌祂仍然以愛來到去尋找我們
[00:28:40.580 --> 00:28:46.620]  祂以憐憫、以溫柔接納我們的本相
[00:28:46.620 --> 00:28:50.900]  期待我們再次和祂一起去同行
[00:28:50.900 --> 00:28:58.940]  來到去承擔主在我們生命的託付
[00:28:58.940 --> 00:29:02.980]  讓我們都以一個警醒的心
[00:29:02.980 --> 00:29:09.220]  和耶穌一起同走苦路
[00:29:09.220 --> 00:29:14.460]  聖經說「萬物的結局近了」
[00:29:14.460 --> 00:29:22.220]  所以你們要謹慎、自守、警醒、禱告
[00:29:22.220 --> 00:29:30.220]  讓我們一起低頭祈禱
[00:29:30.220 --> 00:29:32.220]  親愛的天父上帝
[00:29:32.220 --> 00:29:36.860]  我們要來到祢的面前來到去承認
[00:29:36.860 --> 00:29:40.740]  我們都會軟弱、跌倒
[00:29:40.740 --> 00:29:44.420]  我們沒有辦法能夠靠自己的努力
[00:29:44.420 --> 00:29:47.380]  來到去勝過罪惡
[00:29:47.380 --> 00:29:51.900]  主啊,求祢施恩可憐我們
[00:29:51.900 --> 00:29:58.260]  求祢幫助我們能夠脫離這個深淵
[00:29:58.260 --> 00:30:00.180]  藉著祢的話語
[00:30:00.180 --> 00:30:05.500]  使我們能夠再次變得剛強壯膽
[00:30:05.500 --> 00:30:07.740]  求祢開我們的眼睛
[00:30:07.740 --> 00:30:09.540]  開我們的耳朵
[00:30:09.540 --> 00:30:12.500]  讓我們能夠去看見
[00:30:12.500 --> 00:30:14.780]  讓我們能夠去知道
[00:30:14.780 --> 00:30:20.020]  原來在我們裡面比這個世界更大
[00:30:20.020 --> 00:30:22.940]  讓我們能夠聽見
[00:30:22.940 --> 00:30:29.260]  祢要向我們所說的每一句話
[00:30:29.260 --> 00:30:33.540]  願十字架這一份恩情
[00:30:33.540 --> 00:30:37.340]  使得我們每一個的生命
[00:30:37.340 --> 00:30:43.660]  能夠重現生機、轉機
[00:30:43.660 --> 00:30:47.780]  求祢,垂聽我們的禱告
[00:30:47.780 --> 00:30:51.180]  奉耶穌基督的名求
[00:30:51.180 --> 00:30:53.180]  阿們
