
[00:00:00.000 --> 00:00:08.000]  今日我們要迷思 迷思的內容就是以色列全家特救的主題
[00:18:12.000 --> 00:18:14.000]  接著保羅用一個更加
[00:18:14.000 --> 00:18:16.000]  嚴厲的語氣去警告外邦人
[00:18:16.000 --> 00:18:18.000]  叫他們不要自高
[00:18:18.000 --> 00:18:20.000]  反而要懼怕,學習敬畏
[00:18:20.000 --> 00:18:22.000]  因為神單只有
[00:18:22.000 --> 00:18:24.000]  恩慈的一面,而且還有
[00:18:24.000 --> 00:18:26.000]  嚴厲的一面
[00:18:26.000 --> 00:18:28.000]  他講到,若外邦人
[00:18:28.000 --> 00:18:30.000]  不長久在神的恩慈中
[00:18:30.000 --> 00:18:32.000]  會被斬去
[00:18:32.000 --> 00:18:34.000]  其實保羅在這裏用一個虛擬的
[00:18:34.000 --> 00:18:36.000]  假設的文學手法
[00:18:36.000 --> 00:18:38.000]  去表達一個強烈的訊息
[00:18:38.000 --> 00:18:40.000]  去警告外邦人不要自高
[00:18:40.000 --> 00:18:42.000]  自滿,要知道
[00:18:42.000 --> 00:18:44.000]  這一切都需要神的恩典
[00:18:44.000 --> 00:18:46.000]  不是出於自身有什麼
[00:18:46.000 --> 00:18:48.000]  優勝,而是要給予
[00:18:48.000 --> 00:18:50.000]  那些猶太人優勝
[00:18:50.000 --> 00:18:52.000]  請大家留意,這裏不是
[00:18:52.000 --> 00:18:54.000]  講一個個人得救的問題
[00:18:54.000 --> 00:18:56.000]  被斬去會不會因為
[00:18:56.000 --> 00:18:58.000]  有些問題而失去救恩
[00:18:58.000 --> 00:19:00.000]  不是在講這個問題,是在講
[00:19:00.000 --> 00:19:02.000]  作為民族的群體
[00:19:02.000 --> 00:19:04.000]  作為一個外邦人
[00:19:04.000 --> 00:19:06.000]  作為一個猶太人
[00:19:06.000 --> 00:19:08.000]  這個群體在神的救恩
[00:19:08.000 --> 00:19:10.000]  的藍圖裏面
[00:19:10.000 --> 00:19:12.000]  接上摘下
[00:19:12.000 --> 00:19:14.000]  一個過程
[00:19:14.000 --> 00:19:16.000]  不是講個人的問題
[00:19:16.000 --> 00:19:18.000]  當然有不同的立場
[00:19:18.000 --> 00:19:20.000]  不過這個我希望大家了解
[00:19:20.000 --> 00:19:22.000]  在下面的一個橄欖樹的
[00:19:22.000 --> 00:19:24.000]  比喻裏面,保羅最後的部分
[00:19:24.000 --> 00:19:26.000]  講到,他突出的重點
[00:19:26.000 --> 00:19:28.000]  就是說,若以色民不繼續
[00:19:28.000 --> 00:19:30.000]  不信,即是說
[00:19:30.000 --> 00:19:32.000]  改信耶穌基督的話,就會將他們
[00:19:32.000 --> 00:19:34.000]  重新的接上
[00:19:34.000 --> 00:19:36.000]  而且不要忘記,這個本來
[00:19:36.000 --> 00:19:38.000]  就有的樹枝,比起
[00:19:38.000 --> 00:19:40.000]  野橄欖樹枝,更加
[00:19:40.000 --> 00:19:42.000]  能夠接在這些
[00:19:42.000 --> 00:19:44.000]  橄欖樹的上面,因為他們本身
[00:19:44.000 --> 00:19:46.000]  是屬於那棵原來的橄欖樹
[00:19:46.000 --> 00:19:48.000]  所以我們見到
[00:19:48.000 --> 00:19:50.000]  保羅所講的奧秘
[00:19:50.000 --> 00:19:52.000]  其實是和橄欖樹
[00:19:52.000 --> 00:19:54.000]  講的內容
[00:19:54.000 --> 00:19:56.000]  是完全一致的,先後補足的
[00:19:56.000 --> 00:19:58.000]  這個樹根就代表了
[00:19:58.000 --> 00:20:00.000]  這個信心的列祖與
[00:20:00.000 --> 00:20:02.000]  神,是神和列祖
[00:20:02.000 --> 00:20:04.000]  所立的約,就成為了
[00:20:04.000 --> 00:20:06.000]  這個認許,而至於
[00:20:06.000 --> 00:20:08.000]  不會廢去
[00:20:08.000 --> 00:20:10.000]  而外邦人接上這個橄欖樹
[00:20:10.000 --> 00:20:12.000]  是與樹根連接的
[00:20:12.000 --> 00:20:14.000]  就指向了外邦人和列祖
[00:20:14.000 --> 00:20:16.000]  同神一樣
[00:20:16.000 --> 00:20:18.000]  對神一樣有
[00:20:18.000 --> 00:20:20.000]  和亞伯拉罕一樣有真正的信心
[00:20:20.000 --> 00:20:22.000]  接著我們看
[00:20:22.000 --> 00:20:24.000]  神賜廉恤
[00:20:24.000 --> 00:20:26.000]  這段經文28到32節
[00:20:26.000 --> 00:20:28.000]  保羅說一方面
[00:20:28.000 --> 00:20:30.000]  猶太人的確是福音的敵人
[00:20:30.000 --> 00:20:32.000]  因為他們一直抗拒福音
[00:20:32.000 --> 00:20:34.000]  甚至初期教會的時間
[00:20:34.000 --> 00:20:36.000]  他們逼迫基督徒,但是
[00:20:36.000 --> 00:20:38.000]  他們依然是蒙神所愛的
[00:20:38.000 --> 00:20:40.000]  被神所愛的原因是什麼呢?
[00:20:40.000 --> 00:20:42.000]  因為神與他們的
[00:20:42.000 --> 00:20:44.000]  先祖納約
[00:20:44.000 --> 00:20:46.000]  與他們的列祖納約,這個約
[00:20:46.000 --> 00:20:48.000]  是他們認許神必定會
[00:20:48.000 --> 00:20:50.000]  去完成
[00:20:50.000 --> 00:20:52.000]  所以依然他們是蒙愛的
[00:20:52.000 --> 00:20:54.000]  29節說到神是守信的神
[00:20:54.000 --> 00:20:56.000]  他不能食言
[00:20:56.000 --> 00:20:58.000]  那裡說到神的恩賜
[00:20:58.000 --> 00:21:00.000]  損失是沒有後悔的
[00:21:00.000 --> 00:21:02.000]  他不會改變的,一定不會改變的
[00:21:02.000 --> 00:21:04.000]  這個認許是不會改變的
[00:21:04.000 --> 00:21:06.000]  不過,過程是怎樣呢?
[00:21:06.000 --> 00:21:08.000]  就說到30至31節的時間
[00:21:08.000 --> 00:21:10.000]  是猶太人
[00:21:10.000 --> 00:21:12.000]  會不信服
[00:21:12.000 --> 00:21:14.000]  以色列人
[00:21:14.000 --> 00:21:16.000]  和愛邦人
[00:21:16.000 --> 00:21:18.000]  都有不信服的過程
[00:21:18.000 --> 00:21:20.000]  但是藉著不同階段的時間
[00:21:20.000 --> 00:21:22.000]  他們最終都會
[00:21:22.000 --> 00:21:24.000]  得到神的廉恕
[00:21:24.000 --> 00:21:26.000]  在32節說到
[00:21:26.000 --> 00:21:28.000]  神將眾人都圈在不信服的當中
[00:21:28.000 --> 00:21:30.000]  特意要廉恕眾人
[00:21:30.000 --> 00:21:32.000]  這個眾人
[00:21:32.000 --> 00:21:34.000]  如果單獨抽出來的時候
[00:21:34.000 --> 00:21:36.000]  很容易有一個概念
[00:21:36.000 --> 00:21:38.000]  神會不會所有人都救呢?
[00:21:38.000 --> 00:21:40.000]  即是不用看其他東西
[00:21:40.000 --> 00:21:42.000]  不是的,這不是普救論
[00:21:42.000 --> 00:21:44.000]  你不需要信耶穌
[00:21:44.000 --> 00:21:46.000]  或不需要做什麼,都是信
[00:21:46.000 --> 00:21:48.000]  單看聖經好像是這樣說
[00:21:48.000 --> 00:21:50.000]  我們上文下理會看到
[00:21:50.000 --> 00:21:52.000]  這個眾人是指兩個大群體
[00:21:52.000 --> 00:21:54.000]  一個是他們,猶太人
[00:21:54.000 --> 00:21:56.000]  另一個是你們,愛邦人
[00:21:56.000 --> 00:21:58.000]  兩個群體在當中說這個東西
[00:21:58.000 --> 00:22:00.000]  原先都是不信服
[00:22:00.000 --> 00:22:02.000]  但藉著神的恩典
[00:22:02.000 --> 00:22:04.000]  神都會廉恕
[00:22:04.000 --> 00:22:06.000]  過程當中都是要相信耶穌基督
[00:22:06.000 --> 00:22:08.000]  這是重要的
[00:22:08.000 --> 00:22:10.000]  所以我們看到11到32節
[00:22:10.000 --> 00:22:12.000]  都是說到
[00:22:12.000 --> 00:22:14.000]  救恩是透過以色列人
[00:22:14.000 --> 00:22:16.000]  才臨到愛邦人
[00:22:16.000 --> 00:22:18.000]  愛邦信徒千萬不能自誇
[00:22:18.000 --> 00:22:20.000]  因為終有一天
[00:22:20.000 --> 00:22:24.000]  神要對以色列人的應許
[00:22:24.000 --> 00:22:26.000]  完全要實現
[00:22:26.000 --> 00:22:28.000]  這裡說到以色列全家都要得救
[00:22:28.000 --> 00:22:30.000]  這裡其實是
[00:22:30.000 --> 00:22:32.000]  保羅用了三個不同的描述
[00:22:32.000 --> 00:22:34.000]  至少三個描述來表達
[00:22:34.000 --> 00:22:36.000]  因著
[00:22:36.000 --> 00:22:38.000]  和列祖的納約
[00:22:38.000 --> 00:22:40.000]  再來的時候
[00:22:40.000 --> 00:22:42.000]  以色列人要重新的接上
[00:22:42.000 --> 00:22:44.000]  要全家的得救
[00:22:44.000 --> 00:22:46.000]  後面說到要全家蒙連戌
[00:22:46.000 --> 00:22:48.000]  都是在說這個東西
[00:22:48.000 --> 00:22:50.000]  很強調地說,不斷用不同的語言
[00:22:50.000 --> 00:22:52.000]  不同的手法在說這個東西
[00:22:52.000 --> 00:22:54.000]  所以我們看到神的應許
[00:22:54.000 --> 00:22:56.000]  祂說過就一定會成就
[00:22:56.000 --> 00:23:00.000]  今天這段經文給我們有兩方面的應用
[00:23:00.000 --> 00:23:02.000]  第一方面說到
[00:23:02.000 --> 00:23:04.000]  我們要關心猶太人
[00:23:04.000 --> 00:23:06.000]  要支持猶太人的宣教
[00:23:06.000 --> 00:23:08.000]  其實在人類的歷史
[00:23:08.000 --> 00:23:10.000]  或者教會的歷史裡面
[00:23:10.000 --> 00:23:12.000]  有很多事件告訴我們
[00:23:12.000 --> 00:23:14.000]  有很多教訓是值得我們警惕的
[00:23:14.000 --> 00:23:16.000]  我們沒有認清猶太人
[00:23:16.000 --> 00:23:18.000]  在神拯救的南途當中
[00:23:18.000 --> 00:23:20.000]  這個特殊的位置的時候
[00:23:20.000 --> 00:23:22.000]  我們也許會做出
[00:23:22.000 --> 00:23:24.000]  很多錯誤的理解和
[00:23:24.000 --> 00:23:26.000]  這些錯誤的行動
[00:23:26.000 --> 00:23:28.000]  保羅在羅馬書11章18節說到
[00:23:28.000 --> 00:23:30.000]  要警告這些東西
[00:23:30.000 --> 00:23:32.000]  勉強不可以
[00:23:32.000 --> 00:23:34.000]  向原來接下來的樹枝跨口
[00:23:34.000 --> 00:23:36.000]  但實際上是怎樣呢
[00:23:36.000 --> 00:23:38.000]  看歷史的時候
[00:23:38.000 --> 00:23:40.000]  不幸的是
[00:23:40.000 --> 00:23:42.000]  當耶穌基督復活升天之後
[00:23:42.000 --> 00:23:44.000]  不夠一百年
[00:23:44.000 --> 00:23:46.000]  教會或者說歐洲國家
[00:23:46.000 --> 00:23:48.000]  就一步一步走上了殘害
[00:23:48.000 --> 00:23:50.000]  猶太人的路途上
[00:23:50.000 --> 00:23:52.000]  猶太人一個民族
[00:23:52.000 --> 00:23:54.000]  是相當經歷
[00:23:54.000 --> 00:23:56.000]  多苦難的一個民族
[00:23:56.000 --> 00:23:58.000]  十字軍東征
[00:23:58.000 --> 00:24:00.000]  其實針對的
[00:24:00.000 --> 00:24:02.000]  不單止是伊斯蘭教徒
[00:24:02.000 --> 00:24:04.000]  其實在過程當中
[00:24:04.000 --> 00:24:06.000]  殺害了很多猶太人
[00:24:06.000 --> 00:24:08.000]  還有
[00:24:08.000 --> 00:24:10.000]  其實在二次世界大戰
[00:24:10.000 --> 00:24:12.000]  的時間
[00:24:12.000 --> 00:24:14.000]  六百萬的猶太人被屠殺
[00:24:14.000 --> 00:24:16.000]  其實同樣是發生在
[00:24:16.000 --> 00:24:18.000]  他們身上
[00:24:18.000 --> 00:24:20.000]  說回這個
[00:24:20.000 --> 00:24:22.000]  大屠殺
[00:24:22.000 --> 00:24:24.000]  其實它的根源
[00:24:24.000 --> 00:24:26.000]  或者它的誘因其中一個
[00:24:26.000 --> 00:24:28.000]  是我們所熟悉的
[00:24:28.000 --> 00:24:30.000]  一個神學家馬丁路德
[00:24:30.000 --> 00:24:32.000]  為什麼這樣說呢
[00:24:32.000 --> 00:24:34.000]  馬丁路德在改革上
[00:24:34.000 --> 00:24:36.000]  做了很大的貢獻
[00:24:36.000 --> 00:24:38.000]  非常好的
[00:24:38.000 --> 00:24:40.000]  在改革上讓我們認清楚恩順正義的教義
[00:24:40.000 --> 00:24:42.000]  甚至是我們基督教新教的
[00:24:42.000 --> 00:24:44.000]  啟蒙的
[00:24:44.000 --> 00:24:46.000]  其中一個
[00:24:46.000 --> 00:24:48.000]  神學家
[00:24:48.000 --> 00:24:50.000]  但是在他對猶太人的觀點上
[00:24:50.000 --> 00:24:52.000]  特別是在人生後半段的時間
[00:24:52.000 --> 00:24:54.000]  他對猶太人採取一個
[00:24:54.000 --> 00:24:56.000]  非常敵視的態度
[00:24:56.000 --> 00:24:58.000]  他寫了很多小冊子
[00:24:58.000 --> 00:25:00.000]  最有名的就是
[00:25:00.000 --> 00:25:02.000]  《猶太人和他們的謊言》
[00:25:02.000 --> 00:25:04.000]  (On the Jews and their lies)
[00:25:04.000 --> 00:25:06.000]  這本書裏面
[00:25:06.000 --> 00:25:08.000]  他將猶太人
[00:25:08.000 --> 00:25:10.000]  稱為令人作嘔的
[00:25:10.000 --> 00:25:12.000]  害蟲
[00:25:12.000 --> 00:25:14.000]  他倡議要焚燒
[00:25:14.000 --> 00:25:16.000]  猶太人的學校和會堂
[00:25:16.000 --> 00:25:18.000]  將猶太人搬到隔離區裏
[00:25:18.000 --> 00:25:20.000]  沒收猶太人的書籍
[00:25:20.000 --> 00:25:22.000]  禁止拉比去
[00:25:22.000 --> 00:25:24.000]  教授聖經
[00:25:24.000 --> 00:25:26.000]  當然他是講舊約
[00:25:26.000 --> 00:25:28.000]  甚至鼓勵沒收猶太人的財產
[00:25:28.000 --> 00:25:30.000]  用在宣教的地方
[00:25:30.000 --> 00:25:32.000]  當然這本書
[00:25:32.000 --> 00:25:34.000]  那時候他寫的這些內容
[00:25:34.000 --> 00:25:36.000]  沒有實現,他只是這樣寫
[00:25:36.000 --> 00:25:38.000]  但是他這本書寫的內容
[00:25:38.000 --> 00:25:40.000]  所帶來的影響是深遠的
[00:25:40.000 --> 00:25:42.000]  四百多年之後
[00:25:42.000 --> 00:25:44.000]  有些反猶教義
[00:25:44.000 --> 00:25:46.000]  很歡迎反猶
[00:25:46.000 --> 00:25:48.000]  猶太人教義的
[00:25:48.000 --> 00:25:50.000]  納粹主義者
[00:25:50.000 --> 00:25:52.000]  特別是希特拉
[00:25:52.000 --> 00:25:54.000]  就用這本書
[00:25:54.000 --> 00:25:56.000]  大量印製
[00:25:56.000 --> 00:25:58.000]  發給很多德國人
[00:25:58.000 --> 00:26:00.000]  讓他們看到
[00:26:00.000 --> 00:26:02.000]  其實馬丁路德是這樣講的
[00:26:02.000 --> 00:26:04.000]  後面發生了很慘重的事情
[00:26:04.000 --> 00:26:06.000]  當然知道希特拉
[00:26:06.000 --> 00:26:08.000]  有他個人的政治目的
[00:26:08.000 --> 00:26:10.000]  但是的確
[00:26:10.000 --> 00:26:12.000]  馬丁路德的解讀
[00:26:12.000 --> 00:26:14.000]  解釋
[00:26:14.000 --> 00:26:16.000]  是導致很多
[00:26:16.000 --> 00:26:18.000]  間接地帶來很多猶太人
[00:26:18.000 --> 00:26:20.000]  面臨慘劇
[00:26:20.000 --> 00:26:22.000]  相對於歐洲很多的基督教國家
[00:26:22.000 --> 00:26:24.000]  相反,華人和猶太人
[00:26:24.000 --> 00:26:26.000]  是一個相對好的關係
[00:26:26.000 --> 00:26:28.000]  如果我們回顧歷史
[00:26:28.000 --> 00:26:30.000]  第二次世界大戰的時間
[00:26:30.000 --> 00:26:32.000]  在德國納粹大屠殺的期間
[00:26:32.000 --> 00:26:34.000]  中國
[00:26:34.000 --> 00:26:36.000]  接納了幾千位猶太難民
[00:26:36.000 --> 00:26:38.000]  這些猶太難民
[00:26:38.000 --> 00:26:40.000]  大家知道住在那裡嗎
[00:26:40.000 --> 00:26:42.000]  住在上海
[00:26:42.000 --> 00:26:44.000]  沒錯
[00:26:44.000 --> 00:26:46.000]  大部分住在上海
[00:26:46.000 --> 00:26:48.000]  所以大家去上海旅行的時候
[00:26:48.000 --> 00:26:50.000]  除了去其他景點
[00:26:50.000 --> 00:26:52.000]  大家去的景點就是
[00:26:52.000 --> 00:26:54.000]  猶太人難民博物館
[00:26:54.000 --> 00:26:56.000]  在當中又詳細記載了這段歷史
[00:26:56.000 --> 00:26:58.000]  當時中華民國有一個
[00:26:58.000 --> 00:27:00.000]  在維也納的領事
[00:27:00.000 --> 00:27:02.000]  叫何鳳山
[00:27:02.000 --> 00:27:04.000]  他在任期的時間
[00:27:04.000 --> 00:27:06.000]  見到那麼多猶太人被逼迫
[00:27:06.000 --> 00:27:08.000]  他做了很大的決定
[00:27:08.000 --> 00:27:12.000]  那時候很多國家都說
[00:27:12.000 --> 00:27:14.000]  很關心猶太人的處境
[00:27:14.000 --> 00:27:16.000]  但其實沒有一個國家
[00:27:16.000 --> 00:27:18.000]  真正用行動來回應
[00:27:18.000 --> 00:27:20.000]  很多特別在簽證上
[00:27:20.000 --> 00:27:22.000]  都開了紅燈
[00:27:22.000 --> 00:27:24.000]  他們不敢給猶太人簽證
[00:27:24.000 --> 00:27:26.000]  那一刻竟然中國有個領事
[00:27:26.000 --> 00:27:28.000]  開出了幾千張簽證
[00:27:28.000 --> 00:27:30.000]  給猶太人從歐洲
[00:27:30.000 --> 00:27:32.000]  特別是德國這個地方
[00:27:32.000 --> 00:27:34.000]  可以坐船移民去中國上海
[00:27:34.000 --> 00:27:36.000]  可以避開被
[00:27:36.000 --> 00:27:38.000]  希特拉
[00:27:38.000 --> 00:27:40.000]  或者德國殘殺這件事
[00:27:40.000 --> 00:27:42.000]  所以在歷史裡
[00:27:42.000 --> 00:27:44.000]  我們再次看到
[00:27:44.000 --> 00:27:46.000]  其實神是有奇妙的作為
[00:27:46.000 --> 00:27:48.000]  在以色列這個民族裡
[00:27:48.000 --> 00:27:50.000]  即便遇到種族大屠殺
[00:27:50.000 --> 00:27:52.000]  但神依然有用不同的方式
[00:27:52.000 --> 00:27:54.000]  不同的人去
[00:27:54.000 --> 00:27:56.000]  為以色列保留餘種
[00:27:56.000 --> 00:27:58.000]  當然我們知道
[00:27:58.000 --> 00:28:00.000]  很出名的
[00:28:00.000 --> 00:28:02.000]  新德拉的電影《拯救》
[00:28:02.000 --> 00:28:04.000]  但中國都有一部份
[00:28:04.000 --> 00:28:06.000]  幫助這些猶太人
[00:28:06.000 --> 00:28:08.000]  所以一方面
[00:28:08.000 --> 00:28:10.000]  看到聖經的啟示
[00:28:10.000 --> 00:28:12.000]  今天講到以色列人在
[00:28:12.000 --> 00:28:14.000]  神的救恩南逃的重要地位
[00:28:14.000 --> 00:28:16.000]  其實我們也要看歷史的教訓
[00:28:16.000 --> 00:28:18.000]  在這些過程當中
[00:28:18.000 --> 00:28:20.000]  我們需要反省
[00:28:20.000 --> 00:28:22.000]  我們有沒有忽視神所喜悅
[00:28:22.000 --> 00:28:24.000]  神所愛的民族呢?
[00:28:24.000 --> 00:28:26.000]  我們有沒有為
[00:28:26.000 --> 00:28:28.000]  猶太人這個民族去祈禱呢?
[00:28:28.000 --> 00:28:30.000]  我們有沒有關心這個民族呢?
[00:28:30.000 --> 00:28:32.000]  我們有沒有支持
[00:28:32.000 --> 00:28:34.000]  猶太人宣教的士工呢?
[00:28:34.000 --> 00:28:36.000]  當我在預備這段經文的時間
[00:28:36.000 --> 00:28:38.000]  我自己都反省過我自己
[00:28:38.000 --> 00:28:40.000]  其實我們過去對猶太人
[00:28:40.000 --> 00:28:42.000]  對猶太宣教這件事情
[00:28:42.000 --> 00:28:44.000]  的關注是很不夠的
[00:28:44.000 --> 00:28:46.000]  其實我在當中
[00:28:46.000 --> 00:28:48.000]  我都反省
[00:28:48.000 --> 00:28:50.000]  我自己學習在祈禱的當中
[00:28:50.000 --> 00:28:52.000]  去紀念這個民族
[00:28:52.000 --> 00:28:54.000]  都找一些相關的資訊
[00:28:54.000 --> 00:28:56.000]  去了解
[00:28:56.000 --> 00:28:58.000]  讓我們更加可以去關心
[00:28:58.000 --> 00:29:00.000]  神給我們機會去服侍的時候
[00:29:00.000 --> 00:29:02.000]  我們就去參與去支持
[00:29:02.000 --> 00:29:04.000]  這個猶太人的宣教
[00:29:04.000 --> 00:29:06.000]  這幅圖就是講到那時候
[00:29:06.000 --> 00:29:08.000]  猶太人去到上海
[00:29:08.000 --> 00:29:10.000]  怎樣去生活
[00:29:10.000 --> 00:29:12.000]  他們住在一間屋裏面
[00:29:12.000 --> 00:29:14.000]  過著一個很艱難的生活
[00:29:14.000 --> 00:29:16.000]  但是始終神保守了他們
[00:29:16.000 --> 00:29:18.000]  在當中
[00:29:18.000 --> 00:29:20.000]  我們教會都有猶孫的祈禱會
[00:29:20.000 --> 00:29:22.000]  所以鼓勵下次
[00:29:22.000 --> 00:29:24.000]  我們可以一同去參與
[00:29:24.000 --> 00:29:26.000]  一同用圖去紀念
[00:29:26.000 --> 00:29:28.000]  去關心支持猶孫
[00:29:28.000 --> 00:29:30.000]  第二方面我們的應用是
[00:29:30.000 --> 00:29:32.000]  我們要認清和相信
[00:29:32.000 --> 00:29:34.000]  認許在逆境和試探的當中
[00:29:34.000 --> 00:29:36.000]  在抓緊這些認許
[00:29:36.000 --> 00:29:38.000]  在這段聖經裏面
[00:29:38.000 --> 00:29:40.000]  再次給我們看到神是守約
[00:29:40.000 --> 00:29:42.000]  支持我們的主
[00:29:42.000 --> 00:29:44.000]  祂幾千年前
[00:29:44.000 --> 00:29:46.000]  和這些以色列列祖
[00:29:46.000 --> 00:29:48.000]  所立的約
[00:29:48.000 --> 00:29:50.000]  經歷了很多的事情
[00:29:50.000 --> 00:29:52.000]  即便人的背信
[00:29:52.000 --> 00:29:54.000]  祂依然守信
[00:29:54.000 --> 00:29:56.000]  所以我問大家一個問題
[00:29:56.000 --> 00:29:58.000]  當大家讀聖經的時候
[00:29:58.000 --> 00:30:00.000]  有沒有一個習慣
[00:30:00.000 --> 00:30:02.000]  無論你讀舊約新約的時間
[00:30:02.000 --> 00:30:04.000]  你會不會習慣將你看到的
[00:30:04.000 --> 00:30:06.000]  一些有關神的應許的經文
[00:30:06.000 --> 00:30:08.000]  記錄下來
[00:30:08.000 --> 00:30:10.000]  印在心裏
[00:30:10.000 --> 00:30:12.000]  用信心和祈禱去
[00:30:12.000 --> 00:30:14.000]  領受知取神的應許
[00:30:14.000 --> 00:30:16.000]  其實我鼓勵大家可以這樣做
[00:30:16.000 --> 00:30:18.000]  因為神的應許是很豐富的
[00:30:18.000 --> 00:30:20.000]  除了救恩裏面
[00:30:20.000 --> 00:30:22.000]  其實在我們生命的成長
[00:30:22.000 --> 00:30:24.000]  生命的歷程裏面
[00:30:24.000 --> 00:30:26.000]  祂都給了很多的應許給我們
[00:30:26.000 --> 00:30:28.000]  給力量我們與我們同在的一些應許
[00:30:28.000 --> 00:30:30.000]  我們需要抓緊這些應許
[00:30:30.000 --> 00:30:32.000]  有人會形容
[00:30:32.000 --> 00:30:34.000]  這些應許就好像
[00:30:34.000 --> 00:30:36.000]  親筆寫下的一張又一張的支票
[00:30:36.000 --> 00:30:38.000]  每一張支票
[00:30:38.000 --> 00:30:40.000]  都有祂的親筆的簽名
[00:30:40.000 --> 00:30:42.000]  等著每一位相信祂的人
[00:30:42.000 --> 00:30:44.000]  去領取
[00:30:44.000 --> 00:30:46.000]  但我們很多人都不知道
[00:30:46.000 --> 00:30:48.000]  有這些支票的存在
[00:30:48.000 --> 00:30:50.000]  都不知道可以去兌現這些支票
[00:30:50.000 --> 00:30:52.000]  去領受這些祝福
[00:30:52.000 --> 00:30:54.000]  鼓勵大家
[00:30:54.000 --> 00:30:56.000]  找到這些應許
[00:30:56.000 --> 00:30:58.000]  抄下它 記在心中
[00:30:58.000 --> 00:31:00.000]  用祈禱去向神去呼求
[00:31:00.000 --> 00:31:02.000]  但另一方面我們同時要留意
[00:31:02.000 --> 00:31:04.000]  我們讀聖經的時候
[00:31:04.000 --> 00:31:06.000]  不要斷章取義
[00:31:06.000 --> 00:31:08.000]  因為聖經裏面有很多歷史事件的記載
[00:31:08.000 --> 00:31:10.000]  裏面有些說話
[00:31:10.000 --> 00:31:12.000]  聽下去看下去好像是一個應許
[00:31:12.000 --> 00:31:14.000]  但其實裏面有特殊的背景的限制
[00:31:14.000 --> 00:31:16.000]  其實不是放在
[00:31:16.000 --> 00:31:18.000]  每個人身上都是合用的
[00:31:18.000 --> 00:31:20.000]  舉一個最簡單的例子
[00:31:20.000 --> 00:31:22.000]  當大家
[00:31:22.000 --> 00:31:24.000]  坐車在
[00:31:24.000 --> 00:31:26.000]  九龍港島的時間
[00:31:26.000 --> 00:31:28.000]  你在馬路上會不會發覺
[00:31:28.000 --> 00:31:30.000]  有些教會的門口會貼了
[00:31:30.000 --> 00:31:32.000]  一些馬路的招牌
[00:31:32.000 --> 00:31:34.000]  上面寫一些金句
[00:31:34.000 --> 00:31:36.000]  其中一句比較出名的就是
[00:31:36.000 --> 00:31:38.000]  當信主耶穌你和你一家都必得救
[00:31:38.000 --> 00:31:40.000]  當信主耶穌你和你一家都必得救
[00:31:40.000 --> 00:31:42.000]  當信主耶穌你和你一家都必得救
[00:31:42.000 --> 00:31:44.000]  一個未信主的人
[00:31:44.000 --> 00:31:46.000]  看到這句說話會有什麼想法
[00:31:46.000 --> 00:31:48.000]  未讀過聖經一看這句說話
[00:31:48.000 --> 00:31:50.000]  如果我的解讀
[00:31:50.000 --> 00:31:52.000]  即是第一次說
[00:31:52.000 --> 00:31:54.000]  我一家四口
[00:31:54.000 --> 00:31:56.000]  七一成群選一個
[00:31:56.000 --> 00:31:58.000]  出了去信耶穌
[00:31:58.000 --> 00:32:00.000]  反正都會全家都得救
[00:32:00.000 --> 00:32:02.000]  這樣不錯
[00:32:02.000 --> 00:32:04.000]  是不是這樣呢
[00:32:04.000 --> 00:32:06.000]  當我們看成本聖經的時候
[00:32:06.000 --> 00:32:08.000]  其實不是
[00:32:08.000 --> 00:32:10.000]  救恩是透過我們個人
[00:32:10.000 --> 00:32:12.000]  去領受這份福音
[00:32:12.000 --> 00:32:14.000]  用信心去回應耶穌基督的呼召
[00:32:14.000 --> 00:32:16.000]  是個人和神結合關係
[00:32:16.000 --> 00:32:18.000]  和我們的家人
[00:32:18.000 --> 00:32:20.000]  我們家人可以帶給祂祝福
[00:32:20.000 --> 00:32:22.000]  帶給祂有福音
[00:32:22.000 --> 00:32:24.000]  但是是不是說一個人信主全家都得救呢
[00:32:24.000 --> 00:32:26.000]  這個故事是說到
[00:32:26.000 --> 00:32:28.000]  我和西拉在菲臘比
[00:32:28.000 --> 00:32:30.000]  這個地方的經歷
[00:32:30.000 --> 00:32:32.000]  是同一玉卒說的一句說話
[00:32:32.000 --> 00:32:34.000]  是當時有特定的背景
[00:32:34.000 --> 00:32:36.000]  所以我們要留意
[00:32:36.000 --> 00:32:38.000]  什麼是應許
[00:32:38.000 --> 00:32:40.000]  什麼不是應許
[00:32:40.000 --> 00:32:42.000]  所以我鼓勵大家
[00:32:42.000 --> 00:32:44.000]  上教會去查經 去參加主學
[00:32:44.000 --> 00:32:46.000]  讓我們和頂尖一起商討聖經的時候
[00:32:46.000 --> 00:32:48.000]  更加了解 更加清晰
[00:32:48.000 --> 00:32:50.000]  神的說話 以至於我們不要誤解
[00:32:50.000 --> 00:32:52.000]  神的說話
[00:32:52.000 --> 00:32:54.000]  另外有些聖經出版社
[00:32:54.000 --> 00:32:56.000]  出版了一些叫做
[00:32:56.000 --> 00:32:58.000]  聖經祈禱應許版
[00:32:58.000 --> 00:33:00.000]  在這些應許版裏面
[00:33:00.000 --> 00:33:02.000]  應許會特別標註出來
[00:33:02.000 --> 00:33:04.000]  幫助我們去了解 作為一個參考
[00:33:04.000 --> 00:33:06.000]  去認清和相信神的應許
