
[00:00:00.000 --> 00:00:01.800]  今天很興奮的
[00:19:11.960 --> 00:19:13.960]  通常上司給我們的印象
[00:19:13.960 --> 00:19:14.960]  有很多很多要求
[00:19:14.960 --> 00:19:16.960]  但是我就發現
[00:19:16.960 --> 00:19:18.960]  當我從另外一個角度去看一下
[00:19:18.960 --> 00:19:20.960]  其實他的要求背後
[00:19:20.960 --> 00:19:24.960]  是他的上司可能都給他一些要求
[00:19:24.960 --> 00:19:26.960]  他有他的需要
[00:19:26.960 --> 00:19:28.960]  他有他的想法的時候
[00:19:28.960 --> 00:19:31.960]  我就發現我們的合作就更加容易
[00:19:31.960 --> 00:19:33.960]  更加合理
[00:19:33.960 --> 00:19:35.960]  真相是什麼呢
[00:19:35.960 --> 00:19:37.960]  真相是在這裏
[00:19:37.960 --> 00:19:39.960]  是我們去發現
[00:19:39.960 --> 00:19:41.960]  我們去了解
[00:19:41.960 --> 00:19:42.960]  我們去明白
[00:19:42.960 --> 00:19:47.960]  工作是我今天和大家舉的只是一個例子
[00:19:47.960 --> 00:19:50.960]  當你發現工作背後的真相的時候
[00:19:50.960 --> 00:19:54.960]  你就更加能夠懂得怎樣在工作當中自處
[00:19:54.960 --> 00:19:56.960]  和享受那個過程
[00:19:56.960 --> 00:20:00.960]  不要被那個金錢回報收買了你
[00:20:00.960 --> 00:20:03.960]  去好好享受你那份工作
[00:20:03.960 --> 00:20:05.960]  但是工作之餘
[00:20:05.960 --> 00:20:07.960]  我們人生都不止工作
[00:20:07.960 --> 00:20:10.960]  還有我們的生命本身
[00:20:10.960 --> 00:20:14.960]  可能有一些你的朋友帶你來秋會
[00:20:14.960 --> 00:20:16.960]  可能你都來過不止一次
[00:20:16.960 --> 00:20:19.960]  為何他那麼緊張要帶你來這個地方
[00:20:19.960 --> 00:20:24.960]  其實我們不是說我們信仰幫到我們什麼
[00:20:24.960 --> 00:20:28.960]  信仰不是要來解決我們的問題
[00:20:28.960 --> 00:20:31.960]  我們的信仰是在說真相
[00:20:31.960 --> 00:20:33.960]  在說我們人生的真相
[00:20:33.960 --> 00:20:35.960]  我們生命的真相
[00:20:35.960 --> 00:20:37.960]  其中一部份就是工作
[00:20:37.960 --> 00:20:41.960]  但是還有你很多的一些生活的環境
[00:20:41.960 --> 00:20:42.960]  你的家庭
[00:20:42.960 --> 00:20:44.960]  在社會裏面的參與
[00:20:44.960 --> 00:20:49.960]  我們自己有一日我們的身體都會病的
[00:20:49.960 --> 00:20:53.960]  我們都會面對很多我們控制不到的事情
[00:20:53.960 --> 00:20:56.960]  背後有一個真相
[00:20:56.960 --> 00:20:59.960]  所以如果你未找到這個真相
[00:20:59.960 --> 00:21:02.960]  我鼓勵你們繼續你要去找藥
[00:21:02.960 --> 00:21:07.960]  可能你身邊的朋友很想介紹一樣東西給你
[00:21:07.960 --> 00:21:10.960]  但是你要去自己你要去經歷一下
[00:21:10.960 --> 00:21:11.960]  你去問一下
[00:21:11.960 --> 00:21:14.960]  我很喜歡鼓勵微信的朋友
[00:21:14.960 --> 00:21:16.960]  你不用告訴其他人
[00:21:16.960 --> 00:21:21.960]  你自己回去你就向那位神祈禱
[00:21:21.960 --> 00:21:22.960]  如果有的話
[00:21:22.960 --> 00:21:24.960]  如果有一位這樣的神
[00:21:24.960 --> 00:21:26.960]  對我們來說是又真又熱的
[00:21:26.960 --> 00:21:29.960]  他一定用他的方法來回應你
[00:21:29.960 --> 00:21:32.960]  是你自己可以去找他的
[00:21:32.960 --> 00:21:34.960]  你找你經歷不到
[00:21:34.960 --> 00:21:37.960]  對你來說就是真神
[00:21:37.960 --> 00:21:39.960]  不是一個二手人家告訴你
[00:21:39.960 --> 00:21:41.960]  人家介紹他很用緊
[00:21:41.960 --> 00:21:43.960]  因為他經歷到
[00:21:43.960 --> 00:21:45.960]  你都可以去試下
[00:21:45.960 --> 00:21:47.960]  所以我希望祝福大家
[00:21:47.960 --> 00:21:49.960]  享受你的工作
[00:21:49.960 --> 00:21:53.960]  亦都去尋找你生命裏面的真相
[00:21:53.960 --> 00:21:56.960]  讓那個真相幫助你
[00:21:56.960 --> 00:22:00.960]  更加在你的人生裏面活得更加精彩
[00:22:00.960 --> 00:22:01.960]  多謝大家
