
[00:00:00.000 --> 00:00:01.820]  各位親愛的弟兄姊妹!你們好!
[00:17:42.280 --> 00:17:44.880]  「論道那些已經蒙了剛照常
[00:17:44.880 --> 00:17:46.480]  我天恩的滋味
[00:17:46.480 --> 00:17:48.580]  由於聖靈有份
[00:17:48.580 --> 00:17:50.780]  並上過神善道的滋味
[00:17:50.780 --> 00:17:52.780]  覺悟來世權能的人
[00:17:52.780 --> 00:17:55.580]  若果他們離棄了道理
[00:17:55.580 --> 00:17:58.280]  就不能叫他們重新懊悔
[00:17:58.280 --> 00:18:00.280]  因為要將神的義子
[00:18:00.280 --> 00:18:02.280]  重釘十字架
[00:18:02.280 --> 00:18:05.280]  冥冥地來羞辱他」
[00:18:05.280 --> 00:18:08.580]  同樣在希伯來書第十章二十六、二十七節
[00:18:08.580 --> 00:18:11.780]  「因為我們知道得知真道以後
[00:18:11.780 --> 00:18:13.980]  若故意犯罪
[00:18:13.980 --> 00:18:17.080]  贖罪的祭就再沒有了
[00:18:17.080 --> 00:18:20.280]  惟有戰懼等候審判
[00:18:20.280 --> 00:18:23.780]  和拿消滅眾人的烈火」
[00:18:23.780 --> 00:18:25.380]  所以今天
[00:18:25.380 --> 00:18:29.780]  我們千萬不要死牛一片頸
[00:18:29.780 --> 00:18:31.080]  你也可以硬頸
[00:18:31.080 --> 00:18:34.180]  我們要甘於受教
[00:18:34.180 --> 00:18:35.280]  但很可惜
[00:18:35.280 --> 00:18:37.380]  有時你很難想像人
[00:18:37.380 --> 00:18:40.380]  經硬頸時怎麼會這樣呢?
[00:18:40.380 --> 00:18:42.480]  我曾經講過一篇道
[00:18:42.480 --> 00:18:44.480]  叫做《不得善終》
[00:18:44.480 --> 00:18:47.380]  大家可以在網上重溫
[00:18:47.380 --> 00:18:48.880]  講一個人叫阿薩
[00:18:48.880 --> 00:18:50.680]  阿薩作王的時候
[00:18:50.680 --> 00:18:52.380]  他年幼倚靠神
[00:18:52.380 --> 00:18:54.480]  是非常非常好
[00:18:54.480 --> 00:18:57.480]  但當他很多年作王
[00:18:57.480 --> 00:18:59.180]  有足夠的經驗
[00:18:59.180 --> 00:19:01.280]  面對北角的入侵時
[00:19:01.280 --> 00:19:04.180]  他用他的聖智手段解決了
[00:19:04.180 --> 00:19:05.780]  是成功的
[00:19:05.780 --> 00:19:07.980]  大神責備他透過先知
[00:19:07.980 --> 00:19:09.880]  「為何你沒有倚靠我?」
[00:19:09.880 --> 00:19:11.280]  他就惱羞成怒
[00:19:11.280 --> 00:19:14.380]  將先知打到天牢裡
[00:19:14.380 --> 00:19:15.880]  要坐牢
[00:19:15.880 --> 00:19:18.780]  但最特別的是什麼呢?
[00:19:18.780 --> 00:19:22.280]  他晚年患病
[00:19:22.280 --> 00:19:23.880]  痛得很厲害
[00:19:23.880 --> 00:19:25.480]  他沒有拜偶像
[00:19:25.480 --> 00:19:28.580]  但他死也不肯倚靠神
[00:19:28.580 --> 00:19:31.780]  大家聽我讀出阿薩作王第三十九年
[00:19:31.780 --> 00:19:33.580]  他腳上有病
[00:19:33.580 --> 00:19:35.680]  而且甚重
[00:19:35.680 --> 00:19:36.680]  留意一件事
[00:19:36.680 --> 00:19:39.180]  病的時候沒有求醫
[00:19:39.180 --> 00:19:41.180]  只求醫生
[00:19:41.180 --> 00:19:43.880]  他作王四十一年
[00:19:43.880 --> 00:19:45.780]  就死了
[00:19:45.780 --> 00:19:47.980]  跟他列祖同睡
[00:19:47.980 --> 00:19:50.480]  葬在大衛城自己所作的墳墓裡
[00:19:50.480 --> 00:19:51.780]  放在床上
[00:19:51.780 --> 00:19:56.180]  其床鋪滿了各樣輕香的香料
[00:19:56.180 --> 00:19:59.980]  就是按做香的作法調和的香料
[00:19:59.980 --> 00:20:01.080]  留意下面一句
[00:20:01.080 --> 00:20:03.580]  又為他燒了許多物品
[00:20:03.580 --> 00:20:04.580]  你有沒有想過燒物品
[00:20:04.580 --> 00:20:07.580]  好像我們傳統信仰那樣
[00:20:07.580 --> 00:20:09.280]  有人死了燒金銀衣紙
[00:20:09.280 --> 00:20:10.780]  不是
[00:20:10.780 --> 00:20:13.180]  他被病折磨了
[00:20:13.180 --> 00:20:15.380]  三十九、四十、四十一年
[00:20:15.380 --> 00:20:17.480]  差不多三年的時間
[00:20:17.480 --> 00:20:18.680]  但他只是求醫生
[00:20:18.680 --> 00:20:20.380]  沒有去求問神
[00:20:20.380 --> 00:20:22.080]  那麼硬頸
[00:20:22.080 --> 00:20:23.780]  而這個病折磨得很厲害
[00:20:23.780 --> 00:20:25.480]  令他身體發臭
[00:20:25.480 --> 00:20:28.780]  所以他要來帶去很多香料
[00:20:28.780 --> 00:20:30.980]  甚至這個病有傳染性
[00:20:30.980 --> 00:20:34.280]  所以要將那些物品燒掉
[00:20:34.280 --> 00:20:35.980]  所以你留意到
[00:20:35.980 --> 00:20:38.880]  一個本來很隨神願意
[00:20:38.880 --> 00:20:40.480]  倚靠神的人
[00:20:40.480 --> 00:20:42.580]  但當他一硬頸的時候
[00:20:42.580 --> 00:20:45.180]  病到死都不肯去求問神
[00:20:45.180 --> 00:20:46.980]  所以很無奈
[00:20:46.980 --> 00:20:51.580]  甚至有些人被某些物品影響的時候
[00:20:51.580 --> 00:20:54.280]  他心靈的眼睛就蒙蔽了
[00:20:54.280 --> 00:20:56.980]  他就會很偏差
[00:20:56.980 --> 00:20:59.380]  神的僕人叫巴蘭
[00:20:59.380 --> 00:21:01.380]  這是先知
[00:21:01.380 --> 00:21:03.580]  他應該服侍子民
[00:21:03.580 --> 00:21:06.680]  但當他們要進入迦南地的時候
[00:21:06.680 --> 00:21:08.180]  當時迦南地裏的人
[00:21:08.180 --> 00:21:10.680]  特別是摩訶的支派就很害怕
[00:21:10.680 --> 00:21:12.880]  這個神幫他們很多
[00:21:12.880 --> 00:21:15.680]  於是他竟然用很大筆的錢
[00:21:15.680 --> 00:21:18.580]  帶去行賄賄賂巴蘭
[00:21:18.580 --> 00:21:19.780]  跟巴蘭說
[00:21:19.780 --> 00:21:22.780]  你可不可以為我奏助以色列民呢?
[00:21:22.780 --> 00:21:24.180]  因為我知道你
[00:21:24.180 --> 00:21:26.680]  你祝福誰誰就得到福氣
[00:21:26.680 --> 00:21:30.080]  你奏助誰誰就受奏助
[00:21:30.080 --> 00:21:33.380]  這是《文述》第22章第5第6節所說的
[00:21:33.380 --> 00:21:36.080]  巴蘭看到這些財物
[00:21:36.080 --> 00:21:38.980]  其實他知道不應該奏助以色列人
[00:21:38.980 --> 00:21:41.180]  但他竟然去求問神
[00:21:41.180 --> 00:21:43.180]  但神很清楚地回應
[00:21:43.180 --> 00:21:44.380]  神對巴蘭說
[00:21:44.380 --> 00:21:45.880]  你不可同他們去
[00:21:45.880 --> 00:21:47.980]  也不可奏助那民
[00:21:47.980 --> 00:21:50.880]  因為那民是蒙福的
[00:21:50.880 --> 00:21:53.380]  神很清楚地對他說
[00:21:53.380 --> 00:21:55.680]  你不可以奏助這群人
[00:21:55.680 --> 00:21:57.580]  於是他就拒絕了
[00:21:57.580 --> 00:22:00.880]  但波押王加瑪
[00:22:00.880 --> 00:22:04.380]  御使者巴蘭去貪心
[00:22:04.380 --> 00:22:07.080]  他甚至有一個錯誤的觀念
[00:22:07.080 --> 00:22:09.680]  以為神只是長官去住的地方
[00:22:09.680 --> 00:22:12.480]  於是他說不如我去你那個地方
[00:22:12.480 --> 00:22:15.380]  他想擺脫了神的操控之下
[00:22:15.380 --> 00:22:17.180]  他就可以奏助
[00:22:17.180 --> 00:22:19.380]  當他騎驢的時候
[00:22:19.380 --> 00:22:21.580]  誰知連他的驢
[00:22:21.580 --> 00:22:24.380]  也看見神的使者在攔阻
[00:22:24.380 --> 00:22:25.880]  預備要殺巴蘭
[00:22:25.880 --> 00:22:27.980]  於是那條驢就避開了
[00:22:27.980 --> 00:22:31.480]  御使者三次令巴蘭跌倒受傷
[00:22:31.480 --> 00:22:33.280]  巴蘭很久就打那條驢
[00:22:33.280 --> 00:22:35.480]  死驢你搞什麼?
[00:22:35.480 --> 00:22:37.080]  但很奇妙
[00:22:37.080 --> 00:22:40.480]  神竟然開了那條驢的口
[00:22:40.480 --> 00:22:43.180]  不是一套卡通片
[00:22:43.180 --> 00:22:46.480]  大家知道史力加那條驢會說話的
[00:22:46.480 --> 00:22:48.380]  大家留意到
[00:22:48.380 --> 00:22:49.480]  神對巴蘭說
[00:22:49.480 --> 00:22:50.580]  你不可以跟他們去
[00:22:50.580 --> 00:22:51.580]  也不可以奏助那民
[00:22:51.580 --> 00:22:53.080]  因為那民是蒙福的
[00:22:53.080 --> 00:22:55.080]  於是他就騎驢走
[00:22:55.080 --> 00:22:56.780]  要打那條驢的時候
[00:22:56.780 --> 00:22:58.280]  二十二章二十八節
[00:22:58.280 --> 00:23:01.080]  耶穌說叫驢開口對巴蘭說
[00:23:01.080 --> 00:23:03.180]  我向你行了什麼?
[00:23:03.180 --> 00:23:05.880]  你竟然打我三次
[00:23:05.880 --> 00:23:07.480]  看見嗎?
[00:23:07.480 --> 00:23:10.080]  連那條驢也看見神的使者
[00:23:10.080 --> 00:23:11.580]  在攔阻
[00:23:11.580 --> 00:23:14.580]  但巴蘭看不到
[00:23:14.580 --> 00:23:15.780]  巴蘭更加沒有想過
[00:23:15.780 --> 00:23:17.980]  為何那條驢服侍了他這麼多年
[00:23:17.980 --> 00:23:19.380]  從來沒有試過這樣
[00:23:19.380 --> 00:23:21.480]  看這次這麼奇怪
[00:23:21.480 --> 00:23:23.980]  他的心是閉塞了
[00:23:23.980 --> 00:23:26.780]  他的心偏離了神
[00:23:26.780 --> 00:23:28.880]  死牛一片頸
[00:23:28.880 --> 00:23:33.480]  結果後來他想奏助以色列人
[00:23:33.480 --> 00:23:35.680]  但是神的靈控制他
[00:23:35.680 --> 00:23:37.080]  他的心想罵他
[00:23:37.080 --> 00:23:38.780]  說他死人頭
[00:23:38.780 --> 00:23:41.280]  怎料出口就讚美他
[00:23:41.280 --> 00:23:43.280]  哎呀!你真是很偉大
[00:23:43.280 --> 00:23:45.080]  奏助變為祝福
[00:23:45.080 --> 00:23:47.380]  就是這個背景
[00:23:47.380 --> 00:23:50.280]  但是巴蘭竟然後來
[00:23:50.280 --> 00:23:51.780]  雖然不能夠奏助以色列人
[00:23:51.780 --> 00:23:54.680]  但獻計給摩訶王
[00:23:54.680 --> 00:23:56.580]  叫他讓他的子民
[00:23:56.580 --> 00:23:57.880]  特別是女士
[00:23:57.880 --> 00:23:59.780]  和猶太子民
[00:23:59.780 --> 00:24:01.480]  這群以色列民族
[00:24:01.480 --> 00:24:04.180]  可以發生親密交往
[00:24:04.180 --> 00:24:05.880]  引導他們拜偶像
[00:24:05.880 --> 00:24:08.380]  神自然就會審判
[00:24:08.380 --> 00:24:09.880]  他奸計得逞
[00:24:09.880 --> 00:24:12.480]  但他也不會有好的下場
[00:24:12.480 --> 00:24:14.680]  所以今天你留意到
[00:24:14.680 --> 00:24:17.280]  人一剛硬就很弊
[00:24:17.280 --> 00:24:20.780]  另外一個人就是烏西瓦王
[00:24:20.780 --> 00:24:23.480]  烏西瓦王原本也是一個很好的王
[00:24:23.480 --> 00:24:24.980]  神很祝福他
[00:24:24.980 --> 00:24:28.480]  但後來他已經有一定地位的時候
[00:24:28.480 --> 00:24:32.980]  留意第26章第16節《歷代之下》
[00:24:32.980 --> 00:24:36.880]  是怎樣說呢?
[00:24:36.880 --> 00:24:39.180]  他既強盛
[00:24:39.180 --> 00:24:41.480]  就心高氣傲
[00:24:41.480 --> 00:24:43.680]  以致行事邪僻
[00:24:43.680 --> 00:24:45.580]  干犯耶和華他的臣
[00:24:45.580 --> 00:24:47.080]  他要進到耶和華的殿
[00:24:47.080 --> 00:24:50.180]  要在香壇上燒香
[00:24:50.180 --> 00:24:52.880]  他要獻祭
[00:24:52.880 --> 00:24:54.580]  但他獻祭的目的是什麼?
[00:24:54.580 --> 00:24:57.280]  他已經越了應有的位置
[00:24:57.280 --> 00:24:59.280]  應該由祭司去做
[00:24:59.280 --> 00:25:00.780]  但他心高氣傲
[00:25:00.780 --> 00:25:03.180]  「祭司亞撒尼亞率領耶和華
[00:25:03.180 --> 00:25:05.580]  勇敢的祭司八十人
[00:25:05.580 --> 00:25:06.880]  跟隨他進去
[00:25:06.880 --> 00:25:08.680]  就阻擋烏西瓦王
[00:25:08.680 --> 00:25:10.680]  跟他說:你不應該做這件事
[00:25:10.680 --> 00:25:12.480]  烏西瓦給耶和華燒香
[00:25:12.480 --> 00:25:13.280]  不是你的事
[00:25:13.280 --> 00:25:16.380]  乃是亞倫子孫承接聖職
[00:25:16.380 --> 00:25:17.880]  祭司的事
[00:25:17.880 --> 00:25:19.180]  你出聖便罷
[00:25:19.180 --> 00:25:20.380]  因為你犯了罪
[00:25:20.380 --> 00:25:21.480]  你行這事
[00:25:21.480 --> 00:25:24.580]  耶和華必不使你得榮耀」
[00:25:24.580 --> 00:25:26.280]  第十九節
[00:25:26.280 --> 00:25:27.880]  「烏西瓦就發怒
[00:25:27.880 --> 00:25:29.780]  手拿香爐要燒香
[00:25:29.780 --> 00:25:31.880]  他向眾祭司發怒的時候
[00:25:31.880 --> 00:25:34.680]  在耶和華殿中香壇旁
[00:25:34.680 --> 00:25:35.980]  眾祭司面前
[00:25:35.980 --> 00:25:37.980]  馬上忽然出了大麻風」
[00:25:37.980 --> 00:25:41.080]  看到嗎?
[00:25:41.080 --> 00:25:43.580]  當一個領導人
[00:25:43.580 --> 00:25:44.880]  以為自己很厲害
[00:25:44.880 --> 00:25:46.780]  心高氣傲
[00:25:46.780 --> 00:25:50.180]  他就不會聽人的勸阻
[00:25:50.180 --> 00:25:52.480]  特別是相反意見
[00:25:52.480 --> 00:25:54.280]  所以你看到那些祭司很有風骨
[00:25:54.280 --> 00:25:55.780]  聖經特別強調
[00:25:55.780 --> 00:25:57.980]  這些是勇敢的祭司
[00:25:57.980 --> 00:26:00.280]  因為跟王彌達去作對
[00:26:00.280 --> 00:26:02.080]  阻止王彌達去做事
[00:26:02.080 --> 00:26:04.280]  是不會有好下場的
[00:26:04.280 --> 00:26:08.080]  但是神就去祝福這些祭司
[00:26:08.080 --> 00:26:09.780]  所以很擔心
[00:26:09.780 --> 00:26:12.780]  特別是我們越侍奉得久
[00:26:12.780 --> 00:26:15.480]  或者我們已經做到領導階層
[00:26:15.480 --> 00:26:16.780]  我們有一定的經驗
[00:26:16.780 --> 00:26:18.280]  有一定的成效
[00:26:18.280 --> 00:26:20.180]  有一定的好的成績
[00:26:20.180 --> 00:26:22.480]  去豐富自己的生命
[00:26:22.480 --> 00:26:26.180]  但是有時候我們會很自我
[00:26:26.180 --> 00:26:28.980]  不懂得放下自己
[00:26:28.980 --> 00:26:31.980]  聆聽別人給你的意見
[00:26:31.980 --> 00:26:33.480]  當你一次又一次地拒絕
[00:26:33.480 --> 00:26:34.180]  告訴你
[00:26:34.180 --> 00:26:36.180]  你的下屬、你的朋友
[00:26:36.180 --> 00:26:37.980]  不再規勸你
[00:26:37.980 --> 00:26:39.480]  不再給你建議
[00:26:39.480 --> 00:26:42.480]  因為知道你一定是聰耳不聞的
[00:26:42.480 --> 00:26:45.580]  但是你只會令自己
[00:26:45.580 --> 00:26:48.380]  拒絕人於千里之外
[00:26:48.380 --> 00:26:51.080]  你不再會有爭友
[00:26:51.080 --> 00:26:52.480]  同樣的
[00:26:52.480 --> 00:26:53.980]  就是什麼呢?
[00:26:53.980 --> 00:26:57.280]  現在在這個政治很紛亂的社會裏面
[00:26:57.280 --> 00:27:00.180]  有時候我們會各走極端
[00:27:00.180 --> 00:27:03.880]  我們只會看這一邊很壞
[00:27:03.880 --> 00:27:06.780]  另一邊又說他好不好
[00:27:06.780 --> 00:27:08.780]  但我仍然深信
[00:27:08.780 --> 00:27:10.180]  每一個人有好的一面
[00:27:10.180 --> 00:27:11.780]  也有差的一面
[00:27:11.780 --> 00:27:13.980]  因為群體有好有不好的
[00:27:13.980 --> 00:27:15.780]  我不會說教會一定是好
[00:27:15.780 --> 00:27:17.980]  因為教會都是罪人組成
[00:27:17.980 --> 00:27:18.780]  但是警隊呢
[00:27:18.780 --> 00:27:20.280]  我相信有好的警察
[00:27:20.280 --> 00:27:22.780]  但也有害群之馬
[00:27:22.780 --> 00:27:24.380]  可以有強姦人
[00:27:24.380 --> 00:27:26.780]  可以對人有虐待
[00:27:26.780 --> 00:27:29.280]  所以我們不要這麼極端
[00:27:29.280 --> 00:27:33.680]  我們不要死牛一邊頸
[00:27:33.680 --> 00:27:35.280]  求神幫助我們
[00:27:35.280 --> 00:27:39.280]  能夠遠化在聖靈的提點下
[00:27:39.280 --> 00:27:43.280]  我們願意聽別人給我們的規勸
[00:27:43.280 --> 00:27:48.880]  我們願意來信服聖靈的教導、督責
[00:27:48.880 --> 00:27:50.780]  我們的生命才是美麗
[00:27:50.780 --> 00:27:52.480]  第四方面
[00:27:52.480 --> 00:27:54.580]  就是牛不喝水
[00:27:54.580 --> 00:27:56.480]  怎麼能夠把牛頭壓低呢?
[00:27:56.480 --> 00:27:57.380]  牛是
[00:27:57.380 --> 00:27:58.480]  剛才已經說了
[00:27:58.480 --> 00:27:59.480]  死牛一邊頸
[00:27:59.480 --> 00:28:00.680]  牠的頸很硬
[00:28:00.680 --> 00:28:02.880]  你要把牠的頭壓低很難
[00:28:02.880 --> 00:28:04.480]  如果牠喝水
[00:28:04.480 --> 00:28:07.080]  自然就會把頭壓低
[00:28:07.080 --> 00:28:11.580]  有時候我們面對很多的困難
[00:28:11.580 --> 00:28:15.280]  我們會去堅持
[00:28:15.280 --> 00:28:18.480]  我們有自己的原則
[00:28:18.480 --> 00:28:20.280]  不肯屈服
[00:28:20.280 --> 00:28:23.680]  縱使面對很沉重的壓力
[00:28:23.680 --> 00:28:25.780]  你仍然來到站得硬的時候
[00:28:25.780 --> 00:28:27.480]  這是祝福
[00:28:27.480 --> 00:28:28.780]  但很可惜
[00:28:28.780 --> 00:28:30.680]  往往我見到有些人
[00:28:30.680 --> 00:28:33.480]  對神就很硬頸
[00:28:33.480 --> 00:28:35.280]  神的呼召
[00:28:35.280 --> 00:28:36.280]  神的提醒
[00:28:36.280 --> 00:28:38.580]  你一次又一次地拒絕
[00:28:38.580 --> 00:28:42.880]  但我們卻對撒旦很寬鬆
[00:28:42.880 --> 00:28:46.080]  這是生命的悲哀
[00:28:46.080 --> 00:28:47.880]  很多時候當我們陷入困境
[00:28:47.880 --> 00:28:48.880]  我們失敗
[00:28:48.880 --> 00:28:52.880]  或者我們遇到很多痛楚的時候
[00:28:52.880 --> 00:28:54.180]  我們沒有檢討
[00:28:54.180 --> 00:28:57.180]  是甚麼的成因引致這樣
[00:28:57.180 --> 00:28:58.680]  但我們就會馬上埋怨神
[00:28:58.680 --> 00:29:01.880]  神為何你會讓我遇到這些事
[00:29:01.880 --> 00:29:03.580]  甚至可能表面屬靈
[00:29:03.580 --> 00:29:04.480]  我們就賴魔鬼
[00:29:04.480 --> 00:29:06.980]  魔鬼來陷害我
[00:29:06.980 --> 00:29:08.680]  但不要忘記
[00:29:08.680 --> 00:29:10.580]  其實魔鬼只是引誘我們
[00:29:10.580 --> 00:29:13.080]  它不是逼我們去犯錯
[00:29:13.080 --> 00:29:15.280]  很簡單舉一個例子
[00:29:15.280 --> 00:29:16.380]  有一個女人
[00:29:16.380 --> 00:29:18.480]  所以你不要看輕別人
[00:29:18.480 --> 00:29:20.380]  去拿綜援的
[00:29:20.380 --> 00:29:22.180]  但問題是怎樣呢?
[00:29:22.180 --> 00:29:23.580]  她欺騙社署
[00:29:23.580 --> 00:29:25.880]  其他人去拿這些錢
[00:29:25.880 --> 00:29:29.280]  但後來被保約黨欺騙
[00:29:29.280 --> 00:29:31.780]  她想著可以再來賺多些錢
[00:29:31.780 --> 00:29:35.980]  結果十多萬的積蓄
[00:29:35.980 --> 00:29:37.780]  就被人欺騙了
[00:29:37.780 --> 00:29:39.180]  我相信我們鏡頭前
[00:29:39.180 --> 00:29:41.080]  有些人都未必能夠一下子
[00:29:41.080 --> 00:29:42.980]  拿到十多萬出來
[00:29:42.980 --> 00:29:44.780]  但一個拿綜援的人
[00:29:44.780 --> 00:29:48.780]  卻是可以來帶去有十多萬的現金
[00:29:48.780 --> 00:29:50.680]  你看到其實
[00:29:50.680 --> 00:29:53.280]  沒有人來帶去逼你的
[00:29:53.280 --> 00:29:54.780]  你自己貪心
[00:29:54.780 --> 00:29:56.880]  於是就來帶去被誘惑
[00:29:56.880 --> 00:29:59.280]  於是就犯了這個錯
[00:29:59.280 --> 00:30:01.380]  所以你記住我們犯了罪之後
[00:30:01.380 --> 00:30:02.680]  我們面對一些刑罰
[00:30:02.680 --> 00:30:05.880]  或者面對一些困境的時候
[00:30:05.880 --> 00:30:07.180]  我們不要只是埋怨神
[00:30:07.180 --> 00:30:09.180]  或者埋怨魔鬼
[00:30:09.180 --> 00:30:11.580]  《雅各書》很清楚說
[00:30:11.580 --> 00:30:13.580]  「但各人被試探
[00:30:13.580 --> 00:30:18.780]  乃是被自己的私慾牽引誘惑的」
[00:30:18.780 --> 00:30:20.780]  私慾既懷了胎
[00:30:20.780 --> 00:30:22.580]  就生出罪來
[00:30:22.580 --> 00:30:23.780]  罪既長成
[00:30:23.780 --> 00:30:27.180]  就生出死來
[00:30:27.180 --> 00:30:30.180]  懷胎至少九個月
[00:30:30.180 --> 00:30:32.280]  或者十個月
[00:30:32.280 --> 00:30:34.380]  這個胚胎很小
[00:30:34.380 --> 00:30:35.880]  只是一個細胞
[00:30:35.880 --> 00:30:38.080]  慢慢形成有生命
[00:30:38.080 --> 00:30:39.880]  後來有手有腳有頭
[00:30:39.880 --> 00:30:41.280]  還會動來動去
[00:30:41.280 --> 00:30:43.280]  快要生的時候
[00:30:43.280 --> 00:30:47.480]  所以罪如果我們裡面沒有清除的時候
[00:30:47.480 --> 00:30:48.780]  就會慢慢慢慢
[00:30:48.780 --> 00:30:50.480]  私慾既懷了胎
[00:30:50.480 --> 00:30:51.480]  就生出罪來
[00:30:51.480 --> 00:30:53.080]  就會有行動
[00:30:53.080 --> 00:30:54.280]  所以記住
[00:30:54.280 --> 00:30:55.580]  牛不喝水
[00:30:55.580 --> 00:30:57.680]  壓不住牛頭
[00:30:57.680 --> 00:30:59.080]  我們一有什麼錯的時候
[00:30:59.080 --> 00:31:00.980]  要立刻清理
[00:31:00.980 --> 00:31:03.780]  免得讓這個罪滋長
[00:31:03.780 --> 00:31:06.580]  我們的生命才會有聖結
[00:31:06.580 --> 00:31:09.480]  第五方面就是騎牛搵馬
[00:31:09.480 --> 00:31:13.080]  這個就是社會的現象
[00:31:13.080 --> 00:31:15.580]  當然現在我們的失業率這麼高
[00:31:15.580 --> 00:31:16.980]  很多人失業
[00:31:16.980 --> 00:31:19.080]  已經很難騎牛搵馬了
[00:31:19.080 --> 00:31:22.580]  如果有一份工作已經算是祝福了
[00:31:22.580 --> 00:31:25.980]  但是最大一個問題是什麼呢?
[00:31:25.980 --> 00:31:28.780]  就是當可能這個社會升平的時候
[00:31:28.780 --> 00:31:30.880]  有些人就很想跳槽
[00:31:30.880 --> 00:31:32.280]  有一份好一點的工作
[00:31:32.280 --> 00:31:33.380]  於是怎麼樣?
[00:31:33.380 --> 00:31:34.180]  先做著
[00:31:34.180 --> 00:31:35.380]  騎牛
[00:31:35.380 --> 00:31:36.580]  接著去搵馬
[00:31:36.580 --> 00:31:39.180]  一有的時候我就轉工了
[00:31:39.180 --> 00:31:40.780]  有時候
[00:31:40.780 --> 00:31:42.380]  就在這些事上
[00:31:42.380 --> 00:31:43.980]  我們兜兜轉轉
[00:31:43.980 --> 00:31:46.880]  在職場裡面騎牛搵馬
[00:31:46.880 --> 00:31:48.680]  我個人是接受到的
[00:31:48.680 --> 00:31:50.380]  但是你騎一隻牛的時候
[00:31:50.380 --> 00:31:53.380]  都要認真、忠心地去做事
[00:31:53.380 --> 00:31:55.780]  就不可以懶得去做
[00:31:55.780 --> 00:31:59.280]  但是我見到有些人在侍奉上都是這樣的
[00:31:59.280 --> 00:32:02.580]  曾經說過侍奉非商品
[00:32:02.580 --> 00:32:04.080]  記不記得有個利味人
[00:32:04.080 --> 00:32:06.080]  原來為了戶口
[00:32:06.080 --> 00:32:10.480]  竟然是做一個有錢人家庭裡面的祭司
[00:32:10.480 --> 00:32:15.280]  後來有些彈族來搶了這些有錢人的錢
[00:32:15.280 --> 00:32:16.280]  見到這個祭司就說
[00:32:16.280 --> 00:32:17.580]  你願不願意跟我們?
[00:32:17.580 --> 00:32:19.180]  你喜歡做一個家族的祭司
[00:32:19.180 --> 00:32:20.880]  做一個民族的祭司
[00:32:20.880 --> 00:32:21.780]  嘩
[00:32:21.780 --> 00:32:25.580]  竟然帶著偶像去投靠彈族
[00:32:25.580 --> 00:32:28.380]  這些就是騎牛搵馬的心態
[00:32:28.380 --> 00:32:32.080]  但是今天我們的信仰會不會都是這樣?
[00:32:32.080 --> 00:32:33.280]  我絕對很相信
[00:32:33.280 --> 00:32:35.880]  今天你看得到我的講道的時候
[00:32:35.880 --> 00:32:38.180]  你是相信主的
[00:32:38.180 --> 00:32:39.080]  但是會不會有時候
[00:32:39.080 --> 00:32:43.780]  我們都會沾染了一些異教的風氣?
[00:32:43.780 --> 00:32:45.380]  有時候我們都會參與一些
[00:32:45.380 --> 00:32:47.180]  看看我們的星座
[00:32:47.180 --> 00:32:48.980]  看看我們的運程是怎樣的
[00:32:48.980 --> 00:32:50.280]  我們看這些電視節目
[00:32:50.280 --> 00:32:51.680]  於是我們就想起
[00:32:51.680 --> 00:32:52.880]  我是屬於甚麼的
[00:32:52.880 --> 00:32:54.980]  不要忘記你是屬於神的
[00:32:54.980 --> 00:32:56.180]  這時候
[00:32:56.180 --> 00:32:58.680]  有時候我們是心懷異議
[00:32:58.680 --> 00:33:00.380]  記不記得當日以來
[00:33:00.380 --> 00:33:03.080]  面對一群子民在加密山上的時候
[00:33:03.080 --> 00:33:04.480]  以利亞責備他們
[00:33:04.480 --> 00:33:06.180]  以利亞前來對眾民說
[00:33:06.180 --> 00:33:07.880]  你們記不記得《十八章》有一節
[00:33:07.880 --> 00:33:11.480]  「你們心慈兩意要到何時?」
[00:33:11.480 --> 00:33:13.080]  「若耶和華是神
[00:33:13.080 --> 00:33:15.380]  就當信服耶和華」
[00:33:15.380 --> 00:33:17.280]  「若巴力是神
[00:33:17.280 --> 00:33:19.880]  就當信從巴力」
[00:33:19.880 --> 00:33:22.780]  「但眾民一言不答」
[00:33:22.780 --> 00:33:24.080]  看不看得到?
[00:33:24.080 --> 00:33:25.680]  原來有時候在信仰上
[00:33:25.680 --> 00:33:27.680]  他們都是騎牛搵馬
[00:33:27.680 --> 00:33:30.080]  但是我們的神是絕對的
[00:33:30.080 --> 00:33:32.380]  你想想在新年期間
[00:33:32.380 --> 00:33:33.980]  是絕對沒有問題的
[00:33:33.980 --> 00:33:37.980]  年三十晚就開始迎財神
[00:33:37.980 --> 00:33:40.480]  初一就拜祖先
[00:33:40.480 --> 00:33:43.580]  黃大仙上頭炷香
[00:33:43.580 --> 00:33:44.480]  今年沒有了
[00:33:44.480 --> 00:33:46.980]  初三就去車公廟
[00:33:46.980 --> 00:33:49.780]  去林村的許願樹拋寶碟
[00:33:49.780 --> 00:33:50.980]  當然今年也沒有了
[00:33:50.980 --> 00:33:52.680]  但我們的心態是怎樣的呢?
[00:33:52.680 --> 00:33:54.880]  沒多久的時候就觀音開庫
[00:33:54.880 --> 00:33:57.580]  你拜完這個拜那個是沒有衝突的
[00:33:57.580 --> 00:34:01.780]  不會說你拜完黃大仙就不可以拜車公
[00:34:01.780 --> 00:34:03.280]  但真正的信仰
