
[00:00:00.000 --> 00:00:02.920]  各位電視網友 平安
[00:20:43.240 --> 00:20:47.120]  我要爭取一些可誇口的地位
[00:20:47.120 --> 00:20:52.720]  一些可以被別人看為偉大的成就
[00:20:52.720 --> 00:20:56.440]  因此當聖經一路講到彼得這件事情之後
[00:20:56.440 --> 00:20:58.040]  保羅一路強調
[00:20:58.040 --> 00:21:02.280]  不是憑著律法清儀接著他就講了
[00:21:02.280 --> 00:21:06.240]  或者這個時候讀一讀聖經的第二十節
[00:21:06.240 --> 00:21:10.800]  我請大家讀剛才的第二章二十節
[00:21:10.800 --> 00:21:14.800]  我已經與基督同釘十字架
[00:21:14.800 --> 00:21:18.040]  現在活著的不再是我
[00:21:18.040 --> 00:21:21.040]  而是基督活在我裡面
[00:21:21.040 --> 00:21:24.240]  如今在我身中活著的
[00:21:24.240 --> 00:21:27.600]  是因信神的兒子而活
[00:21:27.600 --> 00:21:31.000]  他愛我 為我捨己
[00:21:31.000 --> 00:21:36.160]  保羅說這個「我」在福音的真理之下
[00:21:36.160 --> 00:21:40.960]  這個「我」已經與耶穌基督同釘十字架
[00:21:40.960 --> 00:21:43.120]  這個舊的「我」
[00:21:43.120 --> 00:21:48.760]  這個要憑著自己的力量來建立自己的「我」
[00:21:48.760 --> 00:21:51.880]  已經釘在十字架上
[00:21:51.880 --> 00:21:57.200]  這個要爭取可以有自己個人誇口的地方的「我」
[00:21:57.200 --> 00:21:59.680]  釘在十字架上
[00:21:59.680 --> 00:22:06.600]  甚至這個要在教徒的朋友當中
[00:22:06.600 --> 00:22:13.120]  在教會當中要能夠去尋找有誇口之處的「我」
[00:22:13.120 --> 00:22:15.880]  都釘在十字架上
[00:22:15.880 --> 00:22:18.360]  這個釘十字架也意味著
[00:22:18.360 --> 00:22:25.360]  放下了對世界的那種渴慕 那種慾望
[00:22:25.360 --> 00:22:31.400]  釘十字架也意味著向自己很多個人的大計
[00:22:31.400 --> 00:22:34.040]  很多個人的意向
[00:22:34.040 --> 00:22:36.560]  個人的自我中心
[00:22:36.560 --> 00:22:40.720]  想到我怎樣可以飛黃騰達
[00:22:40.720 --> 00:22:45.440]  或者我怎樣可以有自己的成就
[00:22:45.440 --> 00:22:49.640]  這種的自我來去死去
[00:22:49.640 --> 00:22:52.000]  這個「我」被釘十字架
[00:22:52.000 --> 00:22:56.880]  在這個時候你才會發覺耶穌基督在你裏面活著
[00:22:56.880 --> 00:23:00.120]  因為你知道正如保羅剛才我們講及的
[00:23:00.120 --> 00:23:03.280]  在世為人不再靠自己的聰明
[00:23:03.280 --> 00:23:07.280]  當然我們不是在說不用自己的聰明
[00:23:07.280 --> 00:23:11.200]  而是你不再依靠自己的聰明
[00:23:11.200 --> 00:23:13.640]  在世為人不靠自己的聰明
[00:23:13.640 --> 00:23:16.400]  而是靠著神的恩惠
[00:23:16.400 --> 00:23:20.640]  只是靠著神的恩惠來生活、行事
[00:23:20.640 --> 00:23:24.680]  以至於耶穌基督活在你裏面
[00:23:24.680 --> 00:23:26.200]  祂活在你裏面的時候
[00:23:26.200 --> 00:23:28.920]  也意味著你的心轉向祂
[00:23:28.920 --> 00:23:33.280]  是順著主給你的引導來行事
[00:23:33.280 --> 00:23:35.600]  是按著祂的旨意生活
[00:23:35.600 --> 00:23:42.120]  按著祂的引導來做一切的事
[00:23:42.120 --> 00:23:43.880]  我想講講
[00:23:43.880 --> 00:23:47.840]  大家會認識我們宣導會的創辦人孫迅博士
[00:23:47.840 --> 00:23:50.920]  很多時候我看到他自己的一些傳記的時候
[00:23:50.920 --> 00:23:53.360]  心裏面有很多提醒
[00:23:53.360 --> 00:23:56.720]  我最記得就是我有一次去到紐約
[00:23:56.720 --> 00:24:00.360]  去到他的墳墓前面
[00:24:00.360 --> 00:24:03.800]  我特別留意到在他的墓碑前面
[00:24:03.800 --> 00:24:06.600]  寫了幾個英文字
[00:24:06.600 --> 00:24:08.560]  那英文字很簡單
[00:24:08.560 --> 00:24:13.200]  就是「Not I, but Christ」
[00:24:13.200 --> 00:24:16.000]  「非我為主」
[00:24:16.000 --> 00:24:18.760]  「不是我,是基督」
[00:24:18.760 --> 00:24:20.280]  在他旁邊
[00:24:20.280 --> 00:24:24.360]  他的太太司母的墓碑放在一起
[00:24:24.360 --> 00:24:27.120]  司母的墓碑上面寫著一個字
[00:24:27.120 --> 00:24:28.560]  一個英文字
[00:24:28.560 --> 00:24:30.440]  就是「Himself」
[00:24:30.440 --> 00:24:31.280]  「大草」
[00:24:31.280 --> 00:24:32.400]  「Himself」
[00:24:32.400 --> 00:24:34.880]  「耶穌基督自己」
[00:24:34.880 --> 00:24:36.800]  為什麼他們會這麼重視
[00:24:36.800 --> 00:24:39.840]  是基督不是自己呢?
[00:24:39.840 --> 00:24:41.040]  孫迅有一個經歷
[00:24:41.040 --> 00:24:44.800]  就是他自小是有很多病痛的
[00:24:44.800 --> 00:24:48.520]  十四歲的時候已經有精神衰弱症
[00:24:48.520 --> 00:24:50.840]  因為他讀書很緊張
[00:24:50.840 --> 00:24:53.720]  我想香港人會更加明白
[00:24:53.720 --> 00:24:56.680]  我們孫迅的一些背景
[00:24:56.680 --> 00:24:58.240]  他讀到過度
[00:24:58.240 --> 00:25:00.640]  所以有精神衰弱
[00:25:00.640 --> 00:25:03.360]  但後來他都可以一路掙扎
[00:25:03.360 --> 00:25:05.120]  然後完成了他的神學訓練
[00:25:05.120 --> 00:25:07.760]  後來出來做一個傳道
[00:25:07.760 --> 00:25:09.720]  當他做傳道的時候
[00:25:09.720 --> 00:25:13.520]  二十幾歲已經發覺自己有心臟病
[00:25:13.520 --> 00:25:16.720]  因為他要為神幹一番
[00:25:16.720 --> 00:25:19.360]  他雄心勃勃要做很多事情
[00:25:19.360 --> 00:25:21.200]  但是很大的壓力
[00:25:21.200 --> 00:25:25.800]  因此出現了精神的衰弱和心臟病
[00:25:25.800 --> 00:25:28.240]  後來他發覺自己百病重生
[00:25:28.240 --> 00:25:30.520]  很多的軟弱、很多的問題
[00:25:30.520 --> 00:25:32.520]  他甚至按他自己所說
[00:25:32.520 --> 00:25:33.680]  身體有時候很軟弱
[00:25:33.680 --> 00:25:34.840]  在台上講道的時候
[00:25:34.840 --> 00:25:37.080]  甚至會怕自己跌下去
[00:25:37.080 --> 00:25:40.440]  他說有一次主持一個喪禮
[00:25:40.440 --> 00:25:42.400]  對著那個墳地
[00:25:42.400 --> 00:25:47.000]  他很擔心
[00:25:47.000 --> 00:25:48.480]  不是那個棺木掉下去
[00:25:48.480 --> 00:25:51.000]  而是自己掉下去
[00:25:51.000 --> 00:25:54.600]  一個很軟弱的狀況
[00:25:54.600 --> 00:25:55.960]  過了一段日子
[00:25:55.960 --> 00:25:58.000]  醫生直接跟他說
[00:25:58.000 --> 00:26:02.560]  你可能只剩下幾個月的命
[00:26:02.560 --> 00:26:05.520]  孫迅知道他要放下自己的工作
[00:26:05.520 --> 00:26:08.400]  所以他就去了一個地方
[00:26:08.400 --> 00:26:10.760]  讓自己休養
[00:26:10.760 --> 00:26:12.040]  在那段休養的時間
[00:26:12.040 --> 00:26:13.160]  經過一個營地
[00:26:13.160 --> 00:26:14.320]  基督教的營地
[00:26:14.320 --> 00:26:16.640]  聽到裡面有詩歌傳出來
[00:26:16.640 --> 00:26:20.040]  一首詩歌很深刻地打動他的內心
[00:26:20.040 --> 00:26:22.440]  詩歌裡面只是說一件事情
[00:26:22.440 --> 00:26:26.840]  他說主耶穌是萬主之主
[00:26:26.840 --> 00:26:34.680]  無人能夠像祂作此奇妙的事
[00:26:34.680 --> 00:26:36.680]  這個詩歌是他熟悉的
[00:26:36.680 --> 00:26:40.320]  在那個時候很清晰在他耳中響起
[00:26:40.320 --> 00:26:42.080]  然後他很清楚知道
[00:26:42.080 --> 00:26:46.080]  他從今以後不可以再靠自己
[00:26:46.080 --> 00:26:48.160]  而是他全心全意地
[00:26:48.160 --> 00:26:52.080]  來將自己交託給神
[00:26:52.080 --> 00:26:55.960]  依靠上帝來生活、侍奉
[00:26:55.960 --> 00:26:58.960]  後來他說到有一個另外的經歷
[00:26:58.960 --> 00:27:01.480]  同樣地提醒了他
[00:27:01.480 --> 00:27:03.640]  有一次他自己去了一個
[00:27:03.640 --> 00:27:05.080]  已經不用的辦公室
[00:27:05.080 --> 00:27:07.040]  想找一些稿件
[00:27:07.040 --> 00:27:08.320]  在辦公室進去的時候
[00:27:08.320 --> 00:27:09.720]  這個地方已經沒有用了
[00:27:09.720 --> 00:27:12.320]  沒有電 所以很冷
[00:27:12.320 --> 00:27:15.320]  也沒有暖氣供應 沒有燈光
[00:27:15.320 --> 00:27:17.240]  剛好很冷的情況下
[00:27:17.240 --> 00:27:20.240]  他看到有一個火爐
[00:27:20.240 --> 00:27:22.120]  有一些灰燼在那裡
[00:27:22.120 --> 00:27:24.400]  已經剩下灰燼
[00:27:24.400 --> 00:27:27.240]  但是旁邊有一瓶油
[00:27:27.240 --> 00:27:30.320]  所以那個時候他就在旁邊拿了一瓶油
[00:27:30.320 --> 00:27:34.360]  然後就倒進那些灰燼裡
[00:27:34.360 --> 00:27:36.080]  倒進去的時候發覺
[00:27:36.080 --> 00:27:38.960]  有一些火種開始著火
[00:27:38.960 --> 00:27:41.040]  然後一路燃點
[00:27:41.040 --> 00:27:46.280]  開始有光 也開始有溫暖
[00:27:46.280 --> 00:27:47.040]  在那個時候
[00:27:47.040 --> 00:27:50.200]  宣信內心裡面有一個很清楚的提醒
[00:27:50.200 --> 00:27:51.400]  好像神告訴他
[00:27:51.400 --> 00:27:55.040]  你就是那些灰燼
[00:27:55.040 --> 00:27:57.080]  但是聖靈在你裡面
[00:27:57.080 --> 00:28:01.680]  會將生命、會將力量賜給你
[00:28:01.680 --> 00:28:04.480]  讓你的生命可以重新的燃點
[00:28:04.480 --> 00:28:08.760]  帶來了光 帶來了熱
[00:28:08.760 --> 00:28:11.560]  就是這樣宣信在那些時候
[00:28:11.560 --> 00:28:14.600]  他將自己重新的交託給神
[00:28:14.600 --> 00:28:20.160]  知道人生的路不再是憑著自己
[00:28:20.160 --> 00:28:23.680]  後來很奇妙 上帝醫治了他
[00:28:23.680 --> 00:28:25.160]  三十多歲的時候
[00:28:25.160 --> 00:28:28.280]  醫生宣佈他就快死亡
[00:28:28.280 --> 00:28:31.400]  但是在後來他一步步的康復
[00:28:31.400 --> 00:28:32.480]  有人曾經說
[00:28:32.480 --> 00:28:34.320]  宣信博士所做的工作
[00:28:34.320 --> 00:28:38.280]  等於三個人所做的工作
[00:28:38.280 --> 00:28:41.400]  他有很大的力量和健康
[00:28:41.400 --> 00:28:44.560]  一路做 不是做到三十多歲
[00:28:44.560 --> 00:28:47.640]  是七十五歲
[00:28:47.640 --> 00:28:50.280]  而且建立了宣道會
[00:28:50.280 --> 00:28:51.560]  帶來了很重要的
[00:28:51.560 --> 00:28:56.000]  全世界各地的宣教的工作
[00:28:56.000 --> 00:28:57.680]  是他自己?
[00:28:57.680 --> 00:28:59.160]  不是
[00:28:59.160 --> 00:29:01.680]  所以在他的墓碑上面
[00:29:01.680 --> 00:29:03.080]  他特別寫著
[00:29:03.080 --> 00:29:07.280]  「Not I, but Christ」
[00:29:07.280 --> 00:29:10.360]  當普羅講「不再是我」的時候
[00:29:10.360 --> 00:29:12.240]  不是要你自卑
[00:29:12.240 --> 00:29:14.640]  不是要你去否定自己
[00:29:14.640 --> 00:29:18.480]  而是叫你認清楚這個「我」
[00:29:18.480 --> 00:29:22.760]  不是靠著這個自己去跟隨上帝
[00:29:22.760 --> 00:29:29.120]  也不是去爭取一個被世人所尊重的自我
[00:29:29.120 --> 00:29:32.640]  是一個好像被認為成功的自我
[00:29:32.640 --> 00:29:36.440]  而是是基督在你裡面
[00:29:36.440 --> 00:29:40.800]  你依靠祂的恩典來生活的時候
[00:29:40.800 --> 00:29:48.520]  你真正地來活出那種有生命的人生
[00:29:48.520 --> 00:29:53.280]  所以普羅說「不再是我,乃是基督在我裡面活著」
[00:29:53.280 --> 00:29:56.520]  沒錯 我如今在肉身活著
[00:29:56.520 --> 00:29:58.520]  這個軟弱的肉身
[00:29:58.520 --> 00:30:01.760]  這個有很多很多毛病的肉身
[00:30:01.760 --> 00:30:03.560]  但是我如今在肉身活著
[00:30:03.560 --> 00:30:08.880]  是因信神的義子耶穌基督而活的
[00:30:08.880 --> 00:30:11.680]  我可以放膽繼續這樣去生活
[00:30:11.680 --> 00:30:14.040]  縱使有些人看不起我
[00:30:14.040 --> 00:30:17.440]  縱使我好像不是很成功
[00:30:17.440 --> 00:30:20.480]  但是我仍然相信神的恩典
[00:30:20.480 --> 00:30:22.600]  在耶穌基督顯明出來
[00:30:22.600 --> 00:30:25.560]  因為我的得救已經清楚表明
[00:30:25.560 --> 00:30:28.640]  不是我自己憑自己得救
[00:30:28.640 --> 00:30:30.840]  我的得救是因為恩典
[00:30:30.840 --> 00:30:34.200]  因此我繼續蒙恩繼續成長
[00:30:34.200 --> 00:30:37.000]  是因為恩典
[00:30:37.000 --> 00:30:38.680]  所以普羅說
[00:30:38.680 --> 00:30:42.240]  是因為信神的義子而活
[00:30:42.240 --> 00:30:44.280]  我繼續放膽地活
[00:30:44.280 --> 00:30:48.680]  讓基督的生命繼續活在我的裡面
[00:30:48.680 --> 00:30:54.080]  以至我可以得著真正的生命
[00:30:54.080 --> 00:30:56.240]  而當他一直說的時候
[00:30:56.240 --> 00:31:00.200]  他裡面有一種很清楚的信心表達出來
[00:31:00.200 --> 00:31:04.000]  我信神的義子耶穌基督而活
[00:31:04.000 --> 00:31:06.080]  他是愛我
[00:31:06.080 --> 00:31:07.040]  什麼?
[00:31:07.040 --> 00:31:09.440]  為我捨棄
[00:31:09.440 --> 00:31:13.480]  是因為他清楚地在他的捨棄當中
[00:31:13.480 --> 00:31:16.000]  表達出他對我的愛
[00:31:16.000 --> 00:31:18.840]  而我知道他的愛是不會改變的
[00:31:18.840 --> 00:31:20.160]  因為他愛我
[00:31:20.160 --> 00:31:22.840]  他的恩典一定夠我用
[00:31:22.840 --> 00:31:26.080]  因此他可以放膽地依靠恩典
[00:31:26.080 --> 00:31:29.080]  來過他每一天
[00:31:29.080 --> 00:31:30.560]  而正因為這樣
[00:31:30.560 --> 00:31:32.760]  在普羅的人生裡面
[00:31:32.760 --> 00:31:38.320]  見到聖帝的能力在裡面彰顯出來
[00:31:38.320 --> 00:31:41.880]  各位靈姐妹我們領受了福音
[00:31:41.880 --> 00:31:43.240]  正如剛才我們所說
[00:31:43.240 --> 00:31:45.360]  我們是本乎恩
[00:31:45.360 --> 00:31:46.920]  是恩著信
[00:31:46.920 --> 00:31:48.600]  而你繼續要跟隨主的時候
[00:31:48.600 --> 00:31:50.160]  你要記得
[00:31:50.160 --> 00:31:53.960]  你繼續在世上為人
[00:31:53.960 --> 00:31:56.480]  是不靠自己的聰明
[00:31:56.480 --> 00:31:59.680]  而是靠神的恩典來生活
[00:31:59.680 --> 00:32:02.360]  以至你可以真正進入神給你的
[00:32:02.360 --> 00:32:05.360]  那種豐盛裡面
[00:32:05.360 --> 00:32:11.840]  今天如果你的心裡面還是有很多掛慮
[00:32:11.840 --> 00:32:16.600]  掛慮自己好像在世上沒有什麼保障
[00:32:16.600 --> 00:32:19.280]  很多的尋索
[00:32:19.280 --> 00:32:25.560]  只是希望能夠得到世上給你的安全或成功
[00:32:25.560 --> 00:32:28.000]  但卻是忘記了
[00:32:28.000 --> 00:32:30.920]  去依靠神的恩惠
[00:32:30.920 --> 00:32:33.800]  留心主對你的引導
[00:32:33.800 --> 00:32:36.560]  做祂喜悅你做的事情
[00:32:36.560 --> 00:32:40.480]  你就得不償失
[00:32:40.480 --> 00:32:42.200]  因此你見到聖經裡面
[00:32:42.200 --> 00:32:43.360]  在最後一節
[00:32:43.360 --> 00:32:45.680]  第二章第二十一節
[00:32:45.680 --> 00:32:48.680]  普羅說「我不廢棄神的恩
[00:32:48.680 --> 00:32:53.240]  因為如果義是藉著律法而來的
[00:32:53.240 --> 00:32:56.240]  基督就白白地死了
[00:32:56.240 --> 00:32:59.440]  我不會去廢棄神的恩
[00:32:59.440 --> 00:33:01.560]  因為如果普羅所說
[00:33:01.560 --> 00:33:03.760]  素來所拆毀的
[00:33:03.760 --> 00:33:07.040]  那些靠著人行為得救的努力
[00:33:07.040 --> 00:33:10.240]  重新再去重新建造
[00:33:10.240 --> 00:33:12.800]  我就證明自己是罪人
[00:33:12.800 --> 00:33:13.760]  因為我知道
[00:33:13.760 --> 00:33:18.840]  明明是不可以靠自己來得救
[00:33:18.840 --> 00:33:20.000]  因此普羅說
[00:33:20.000 --> 00:33:23.120]  我不會廢棄神的恩
[00:33:23.120 --> 00:33:27.080]  我是全心地依靠上帝的恩
[00:33:27.080 --> 00:33:30.640]  來走神的路
[00:33:30.640 --> 00:33:32.960]  弟兄姊妹
[00:33:32.960 --> 00:33:34.720]  你向神祈禱
[00:33:34.720 --> 00:33:36.520]  你的心向神祈禱
[00:33:36.520 --> 00:33:38.160]  你求神給你
[00:33:38.160 --> 00:33:41.440]  真的活出一種不再是我
[00:33:41.440 --> 00:33:44.680]  乃至基督的人生
[00:33:44.680 --> 00:33:46.440]  不是一些口號
[00:33:46.440 --> 00:33:49.320]  而是讓一種生命的真實
[00:33:49.320 --> 00:33:51.400]  在你裡面出現
[00:33:51.400 --> 00:33:54.360]  而你可以這麼深刻地經歷
[00:33:54.360 --> 00:33:56.200]  上帝的能力
[00:33:56.200 --> 00:33:58.320]  如何能導你
[00:33:58.320 --> 00:34:04.200]  好像油飄在灰燼身上一樣
[00:34:04.200 --> 00:34:06.360]  我們祈禱
[00:34:06.360 --> 00:34:08.120]  大家自己祈禱
[00:34:21.400 --> 00:34:23.400]  我們祈禱
[00:34:23.400 --> 00:34:25.400]  大家一起祈禱
[00:34:25.400 --> 00:34:27.400]  我們祈禱
[00:34:27.400 --> 00:34:29.400]  大家一起祈禱
[00:34:29.400 --> 00:34:31.400]  我們祈禱
[00:34:31.400 --> 00:34:33.400]  大家一起祈禱
[00:34:33.400 --> 00:34:35.400]  我們祈禱
[00:34:35.400 --> 00:34:37.400]  大家一起祈禱
[00:34:37.400 --> 00:34:39.400]  我們祈禱
[00:34:39.400 --> 00:34:41.400]  大家一起祈禱
[00:34:41.400 --> 00:34:43.400]  我們祈禱
[00:34:43.400 --> 00:34:45.400]  大家一起祈禱
[00:34:45.400 --> 00:34:47.400]  我們祈禱
[00:34:47.400 --> 00:34:49.400]  大家一起祈禱
[00:34:49.400 --> 00:34:51.400]  我們祈禱
[00:34:51.400 --> 00:34:53.400]  大家一起祈禱
[00:34:53.400 --> 00:34:55.400]  我們祈禱
[00:34:55.400 --> 00:34:57.400]  大家一起祈禱
[00:34:57.400 --> 00:34:59.400]  我們祈禱
[00:34:59.400 --> 00:35:01.400]  大家一起祈禱
[00:35:01.400 --> 00:35:03.400]  我們祈禱
[00:35:03.400 --> 00:35:05.400]  大家一起祈禱
[00:35:05.400 --> 00:35:07.400]  我們祈禱
[00:35:07.400 --> 00:35:09.400]  大家一起祈禱
[00:35:09.400 --> 00:35:11.400]  我們祈禱
[00:35:11.400 --> 00:35:13.400]  大家一起祈禱
[00:35:13.400 --> 00:35:15.400]  我們祈禱
[00:35:15.400 --> 00:35:17.400]  大家一起祈禱
[00:35:17.400 --> 00:35:19.400]  我們祈禱
[00:35:19.400 --> 00:35:21.400]  大家一起祈禱
[00:35:21.400 --> 00:35:23.400]  我們祈禱
[00:35:23.400 --> 00:35:25.400]  大家一起祈禱
[00:35:25.400 --> 00:35:27.400]  我們祈禱
[00:35:27.400 --> 00:35:29.400]  大家一起祈禱
[00:35:29.400 --> 00:35:31.400]  我們祈禱
[00:35:31.400 --> 00:35:33.400]  大家一起祈禱
[00:35:33.400 --> 00:35:35.400]  我們祈禱
[00:35:35.400 --> 00:35:37.400]  大家一起祈禱
[00:35:37.400 --> 00:35:39.400]  我們祈禱
[00:35:39.400 --> 00:35:41.400]  大家一起祈禱
[00:35:41.400 --> 00:35:43.400]  我們祈禱
[00:35:43.400 --> 00:35:45.400]  大家一起祈禱
[00:35:45.400 --> 00:35:47.400]  我們祈禱
[00:35:47.400 --> 00:35:49.400]  大家一起祈禱
[00:35:49.400 --> 00:35:51.400]  我們祈禱
[00:35:51.400 --> 00:35:53.400]  大家一起祈禱
[00:35:53.400 --> 00:35:55.400]  我們祈禱
[00:35:55.400 --> 00:35:57.400]  我們祈禱
[00:35:57.400 --> 00:35:59.400]  大家一起祈禱
[00:35:59.400 --> 00:36:01.400]  我們祈禱
[00:36:01.400 --> 00:36:03.400]  大家一起祈禱
[00:36:03.400 --> 00:36:05.400]  我們祈禱
[00:36:05.400 --> 00:36:07.400]  大家一起祈禱
[00:36:07.400 --> 00:36:09.400]  我們祈禱
[00:36:09.400 --> 00:36:11.400]  大家一起祈禱
[00:36:11.400 --> 00:36:13.400]  我們祈禱
[00:36:13.400 --> 00:36:17.940]  就得著祢賜給我們真正豐盛的生命
[00:36:17.940 --> 00:36:23.700]  讓福音的大能在我們裡面不斷不斷的彰顯
[00:36:23.700 --> 00:36:27.940]  主啊 求祢 求祢聽我們的禱告
[00:36:27.940 --> 00:36:30.740]  奉耶穌的聖名祈禱 阿們
