
[00:00:00.000 --> 00:00:05.000]  歷史告訴我們,大概在主后的四十六年,
[00:22:52.000 --> 00:22:55.000]  這是行動上的,
[00:22:55.000 --> 00:22:58.000]  這就是屬靈生命的方程式,
[00:22:58.000 --> 00:23:00.000]  三部曲,
[00:23:00.000 --> 00:23:02.000]  在第七節,
[00:23:02.000 --> 00:23:05.000]  保羅再一次承認,
[00:23:05.000 --> 00:23:08.000]  確認哥林多的信徒,
[00:23:08.000 --> 00:23:12.000]  他們實在是信心、口才、知識、熱心上,
[00:23:12.000 --> 00:23:13.000]  保羅的形容是,
[00:23:13.000 --> 00:23:15.000]  都是滿足的,
[00:23:15.000 --> 00:23:21.000]  由於這班信徒有這麼多方面生命的恩典的時候,
[00:23:21.000 --> 00:23:22.000]  保羅就勸勉他們,
[00:23:22.000 --> 00:23:26.000]  你們都應該將同樣生命的滿足,
[00:23:26.000 --> 00:23:30.000]  來顯示在慈惠的工作裡面,
[00:23:30.000 --> 00:23:32.000]  大家有沒有留意,
[00:23:32.000 --> 00:23:33.000]  剛才保羅所說的,
[00:23:33.000 --> 00:23:35.000]  信心、口才、知識、熱心等等,
[00:23:35.000 --> 00:23:38.000]  這些在某個程度上,
[00:23:38.000 --> 00:23:43.000]  都是培養出來的生命質素,
[00:23:43.000 --> 00:23:51.000]  在某個程度上是一種獲取,
[00:23:51.000 --> 00:23:54.000]  而幫助別人,
[00:23:54.000 --> 00:23:56.000]  或者願意付出在慈惠工作上,
[00:23:56.000 --> 00:23:58.000]  是一種付出,
[00:23:58.000 --> 00:24:00.000]  一種獲取,
[00:24:00.000 --> 00:24:02.000]  另一方面是付出,
[00:24:02.000 --> 00:24:06.000]  換言之,屬靈生命成長的第二步,
[00:24:06.000 --> 00:24:11.000]  是一定發生在一個群體的生活環境裡面,
[00:24:11.000 --> 00:24:16.000]  基督徒從來不能夠抽離教會,
[00:24:16.000 --> 00:24:18.000]  而獨善其身,
[00:24:18.000 --> 00:24:21.000]  大家認真思想的時候,
[00:24:21.000 --> 00:24:24.000]  你會發覺大部分的聖經教導,
[00:24:24.000 --> 00:24:29.000]  其實都是實踐在群體的生活,
[00:24:29.000 --> 00:24:32.000]  在弟兄姊妹的相處裡面,
[00:24:32.000 --> 00:24:35.000]  我們再看第十四節,
[00:24:35.000 --> 00:24:38.000]  第十四節保羅說,
[00:24:38.000 --> 00:24:39.000]  「要坤平,
[00:24:39.000 --> 00:24:41.000]  就是要你們的富足,
[00:24:41.000 --> 00:24:44.000]  現在可以保他們的不足,
[00:24:44.000 --> 00:24:46.000]  以致他們的富足將來,
[00:24:46.000 --> 00:24:50.000]  也可以保你們的不足。」
[00:24:50.000 --> 00:24:55.000]  所以雖然在表面的行動上,
[00:24:55.000 --> 00:24:59.000]  保羅似乎是在鼓勵哥倫多的信徒,
[00:24:59.000 --> 00:25:03.000]  你要將你的愛心成為一個行動,
[00:25:03.000 --> 00:25:06.000]  以致可以將這個持位的工作,
[00:25:06.000 --> 00:25:11.000]  來幫助耶路撒冷的信徒,
[00:25:11.000 --> 00:25:15.000]  這是表面的行動上讓我們看到的,
[00:25:15.000 --> 00:25:18.000]  但是在底層的原則,
[00:25:18.000 --> 00:25:20.000]  我們需要理解這個原則,
[00:25:20.000 --> 00:25:24.000]  其實就是要我們互相分享和分擔,
[00:25:24.000 --> 00:25:27.000]  換言之,保羅所形容的,所具體說的,
[00:25:27.000 --> 00:25:30.000]  在一個群體生活裡面,
[00:25:30.000 --> 00:25:33.000]  我們需要give and take,
[00:25:33.000 --> 00:25:35.000]  我們需要有收,
[00:25:35.000 --> 00:25:37.000]  也要有付出,
[00:25:37.000 --> 00:25:41.000]  曾經有一個研究,
[00:25:41.000 --> 00:25:45.000]  將人分成三類別的人,
[00:25:45.000 --> 00:25:48.000]  付出者,
[00:25:48.000 --> 00:25:50.000]  收取者,
[00:25:50.000 --> 00:25:52.000]  付出者是什麼意思?
[00:25:52.000 --> 00:25:55.000]  是看別人有什麼需要去幫助別人,
[00:25:55.000 --> 00:25:56.000]  收取者,
[00:25:56.000 --> 00:25:59.000]  壓埋他們的群體生活看看有什麼好處拿,
[00:25:59.000 --> 00:26:00.000]  拿,
[00:26:00.000 --> 00:26:01.000]  匹配者,
[00:26:01.000 --> 00:26:02.000]  什麼意思?
[00:26:02.000 --> 00:26:03.000]  匹配者就是說,
[00:26:03.000 --> 00:26:08.000]  你來拿我某些的好處的時候,
[00:26:08.000 --> 00:26:11.000]  我也要在你身上拿回類似的好處,
[00:26:11.000 --> 00:26:12.000]  這樣才平等,
[00:26:12.000 --> 00:26:14.000]  這叫匹配者,
[00:26:14.000 --> 00:26:16.000]  這個研究就是說,
[00:26:16.000 --> 00:26:19.000]  這三個類別的人,
[00:26:19.000 --> 00:26:24.000]  他們跟在工作裡面的成功,
[00:26:24.000 --> 00:26:27.000]  有什麼關係呢?
[00:26:27.000 --> 00:26:32.000]  這個研究顯示,
[00:26:32.000 --> 00:26:34.000]  最差的表現者,
[00:26:34.000 --> 00:26:35.000]  你猜是什麼?
[00:26:35.000 --> 00:26:37.000]  是付出者,
[00:26:37.000 --> 00:26:40.000]  付出者是最差的表現,
[00:26:40.000 --> 00:26:42.000]  為什麼呢?
[00:26:42.000 --> 00:26:44.000]  還有他們發覺,
[00:26:44.000 --> 00:26:46.000]  他們做一個研究的時候,
[00:26:46.000 --> 00:26:50.000]  是在不同類型的職業的工作裡面,
[00:26:50.000 --> 00:26:52.000]  做同樣的調查,
[00:26:52.000 --> 00:26:56.000]  發覺最差的表現者就是付出者,
[00:26:56.000 --> 00:26:57.000]  為什麼呢?
[00:26:57.000 --> 00:26:59.000]  因為這班付出者,
[00:26:59.000 --> 00:27:02.000]  他們是願意將自己的成功犧牲,
[00:27:02.000 --> 00:27:04.000]  幫助別人來成功,
[00:27:04.000 --> 00:27:07.000]  你說這樣說,
[00:27:07.000 --> 00:27:13.000]  是不是匹配者與收取者是更好的表現呢?
[00:27:13.000 --> 00:27:15.000]  更容易在工作的環境裡面成功呢?
[00:27:15.000 --> 00:27:18.000]  調查告訴我們不是,
[00:27:18.000 --> 00:27:21.000]  他們只不過是在中間,
[00:27:21.000 --> 00:27:23.000]  報告告訴我們,
[00:27:23.000 --> 00:27:25.000]  最差和最好的表現者,
[00:27:25.000 --> 00:27:27.000]  其實都是付出者,
[00:27:27.000 --> 00:27:30.000]  你說有什麼分別呢?
[00:27:30.000 --> 00:27:35.000]  為什麼會有這麼大的兩極的不同呢?
[00:27:35.000 --> 00:27:36.000]  然後發覺,
[00:27:36.000 --> 00:27:38.000]  他們的分別就在於,
[00:27:38.000 --> 00:27:40.000]  他們是什麼類型的付出者,
[00:27:40.000 --> 00:27:42.000]  最差表現的就是,
[00:27:42.000 --> 00:27:46.000]  不顧念自己的付出者,
[00:27:46.000 --> 00:27:48.000]  而最好的表現就是,
[00:27:48.000 --> 00:27:52.000]  顧念他人的付出者,
[00:27:52.000 --> 00:27:54.000]  你說,
[00:27:54.000 --> 00:27:55.000]  很抽象,
[00:27:55.000 --> 00:27:56.000]  聽不明白,
[00:27:56.000 --> 00:27:57.000]  究竟是什麼分別,
[00:27:57.000 --> 00:27:58.000]  這兩類的付出者,
[00:27:58.000 --> 00:28:02.000]  用回我們貼薩羅尼加信徒的剛才,
[00:28:02.000 --> 00:28:03.000]  我們一路看下來,
[00:28:03.000 --> 00:28:04.000]  做一個例子,
[00:28:04.000 --> 00:28:08.000]  如果這班貼薩羅尼加的信徒,
[00:28:08.000 --> 00:28:13.000]  是一個不顧念自己的付出者的時候,
[00:28:13.000 --> 00:28:15.000]  當這班貼薩羅尼加信徒,
[00:28:15.000 --> 00:28:16.000]  很熱心,
[00:28:16.000 --> 00:28:17.000]  將他們所有的一切,
[00:28:17.000 --> 00:28:19.000]  全部放在奉獻袋裡面,
[00:28:19.000 --> 00:28:22.000]  來幫助這個耶路撒冷的信徒,
[00:28:22.000 --> 00:28:25.000]  大家看似很美麗,
[00:28:25.000 --> 00:28:26.000]  不過,
[00:28:26.000 --> 00:28:28.000]  他們回到家的時候發覺,
[00:28:28.000 --> 00:28:32.000]  妻子兒女全部餓死了,
[00:28:32.000 --> 00:28:37.000]  不顧念自己的付出者,
[00:28:37.000 --> 00:28:40.000]  保羅在第十二節說,
[00:28:40.000 --> 00:28:46.000]  「因為人若有原造的心,邊蒙而立,
[00:28:46.000 --> 00:28:48.000]  乃是照他所有的,
[00:28:48.000 --> 00:28:51.000]  並不是照他所無的,
[00:28:51.000 --> 00:28:55.000]  我原不是要別人輕省,
[00:28:55.000 --> 00:28:57.000]  你們受累。」
[00:28:57.000 --> 00:28:58.000]  大家留意,
[00:28:58.000 --> 00:29:01.000]  神從來沒有要求我們忽略自己,
[00:29:01.000 --> 00:29:03.000]  或者家人的需要,
[00:29:03.000 --> 00:29:08.000]  來幫助別人,
[00:29:08.000 --> 00:29:11.000]  我們需要按著我們所有所領受的恩典,
[00:29:11.000 --> 00:29:14.000]  來關顧別人,
[00:29:14.000 --> 00:29:15.000]  所以大家留意,
[00:29:15.000 --> 00:29:18.000]  關顧別人不等於忽略自己,
[00:29:18.000 --> 00:29:19.000]  聖經的教導就是,
[00:29:19.000 --> 00:29:22.000]  我們要愛倫赦於自己,
[00:29:22.000 --> 00:29:25.000]  愛人如己,
[00:29:25.000 --> 00:29:27.000]  這就是互為之體,
[00:29:27.000 --> 00:29:30.000]  彼此分享和分擔的意思,
[00:29:30.000 --> 00:29:32.000]  所以弟兄姊妹,
[00:29:32.000 --> 00:29:34.000]  當你有的時候,
[00:29:34.000 --> 00:29:39.000]  你是否願意為一些沒有的人而付出?
[00:29:39.000 --> 00:29:42.000]  大家從來有沒有這樣想過?
[00:29:42.000 --> 00:29:47.000]  有能力付出是神給我們的禮物,
[00:29:47.000 --> 00:29:52.000]  而願意並且真正有行動的付出,
[00:29:52.000 --> 00:29:56.000]  是我們能夠給神的禮物,
[00:29:56.000 --> 00:29:58.000]  願意我們在神的恩典裡面,
[00:29:58.000 --> 00:30:04.000]  一同學習,互相分擔,互相分享,互相支援,
[00:30:04.000 --> 00:30:06.000]  請我們低頭祈禱。
[00:30:28.000 --> 00:30:31.000]  願我們的身體獻給你,
[00:30:31.000 --> 00:30:34.000]  因為這個生命是屬於你的,
[00:30:34.000 --> 00:30:35.000]  當我們承認這一點的時候,
[00:30:35.000 --> 00:30:40.000]  我們就能夠轉化我們的生命態度,
[00:30:40.000 --> 00:30:43.000]  成為一個為主而活的生命態度,
[00:30:43.000 --> 00:30:47.000]  也都由於這個生命的正確態度,
[00:30:47.000 --> 00:30:51.000]  來驅使我們有一個敬虔的生活,
[00:30:51.000 --> 00:30:53.000]  能夠活出一個愛的人生,
[00:30:53.000 --> 00:30:55.000]  多謝你給我們的一切,
[00:30:55.000 --> 00:30:59.000]  願意你的愛能夠在我們的生命裡面,
[00:30:59.000 --> 00:31:02.000]  驅使我們有愛的行動,
[00:31:02.000 --> 00:31:05.000]  以致我們活出一個言行一致的人生,
[00:31:05.000 --> 00:31:07.000]  多謝你給我們的一切,
[00:31:07.000 --> 00:31:10.000]  祈禱奉主耶穌基督得勝的名字而求,
[00:31:10.000 --> 00:31:11.000]  阿門。
