
[00:00:00.000 --> 00:00:04.000]  親愛的兄弟姐妹們,平安!
[00:19:24.000 --> 00:19:26.000]  就謙卑自己
[00:19:26.000 --> 00:19:27.000]  全心信服
[00:19:27.000 --> 00:19:29.000]  以至於死
[00:19:29.000 --> 00:19:32.000]  且死在十字架上
[00:19:32.000 --> 00:19:35.000]  主耶穌決定要付出自己的生命
[00:19:35.000 --> 00:19:36.000]  為了你和我
[00:19:36.000 --> 00:19:38.000]  羅馬書五章八字都告訴我們
[00:19:38.000 --> 00:19:40.000]  唯有基督在我們還在罪人的時候
[00:19:40.000 --> 00:19:42.000]  為我們死
[00:19:42.000 --> 00:19:44.000]  上帝的愛就在此
[00:19:44.000 --> 00:19:46.000]  向我們顯明了
[00:19:46.000 --> 00:19:47.000]  親愛的弟兄姊妹
[00:19:47.000 --> 00:19:49.000]  基督教導我們的愛
[00:19:49.000 --> 00:19:51.000]  是犧牲的愛
[00:19:51.000 --> 00:19:54.000]  是付出而不求回報的愛
[00:19:54.000 --> 00:19:57.000]  當人與人之間有這種愛成為動力的時候
[00:19:57.000 --> 00:20:00.000]  要培養人際關係上的美德
[00:20:00.000 --> 00:20:02.000]  一定能夠事半功倍
[00:20:02.000 --> 00:20:06.000]  這個就叫做愛是貫通全德
[00:20:06.000 --> 00:20:07.000]  各位上帝的選民
[00:20:07.000 --> 00:20:10.000]  聖潔蒙愛的人
[00:20:10.000 --> 00:20:14.000]  你願意實踐這種愛嗎
[00:20:14.000 --> 00:20:16.000]  我相信當我們每一個都能夠
[00:20:16.000 --> 00:20:20.000]  實踐這種付出而不求回報的愛的時候
[00:20:20.000 --> 00:20:22.000]  深信我們必定能夠
[00:20:22.000 --> 00:20:25.000]  編寫出梁法堂更合一的
[00:20:25.000 --> 00:20:28.000]  後金禧時代的第一章
[00:20:28.000 --> 00:20:32.000]  求主幫助我們
[00:20:32.000 --> 00:20:35.000]  最後在第十七節
[00:20:35.000 --> 00:20:37.000]  保羅提醒我們這一班
[00:20:37.000 --> 00:20:38.000]  上帝的選民
[00:20:38.000 --> 00:20:39.000]  聖潔蒙愛的人
[00:20:39.000 --> 00:20:40.000]  他說
[00:20:40.000 --> 00:20:42.000]  你們無論做什麼
[00:20:42.000 --> 00:20:44.000]  或說話或行事
[00:20:44.000 --> 00:20:47.000]  都要奉主耶穌基督的名
[00:20:47.000 --> 00:20:51.000]  藉著祂感謝父上帝
[00:20:51.000 --> 00:20:53.000]  保羅勸告信徒
[00:20:53.000 --> 00:20:55.000]  無論做什麼
[00:20:55.000 --> 00:20:56.000]  說什麼
[00:20:56.000 --> 00:20:58.000]  都要為主而作
[00:20:58.000 --> 00:20:59.000]  藉著耶穌的名
[00:20:59.000 --> 00:21:01.000]  感謝天父
[00:21:01.000 --> 00:21:02.000]  簡單來說
[00:21:02.000 --> 00:21:03.000]  八個字
[00:21:03.000 --> 00:21:04.000]  心存感恩
[00:21:04.000 --> 00:21:07.000]  為主而活
[00:21:07.000 --> 00:21:10.000]  每一年的十二月三十一日晚
[00:21:10.000 --> 00:21:12.000]  我們教會都會有一個
[00:21:12.000 --> 00:21:14.000]  遂終感恩分享會
[00:21:14.000 --> 00:21:18.000]  好讓教友能夠回來一起回顧一五年
[00:21:18.000 --> 00:21:20.000]  即是回顧今年
[00:21:20.000 --> 00:21:22.000]  展望下一年
[00:21:22.000 --> 00:21:25.000]  親愛的主內頂姊妹
[00:21:25.000 --> 00:21:28.000]  回顧你二零一五年的時候
[00:21:28.000 --> 00:21:31.000]  你想起什麼呢
[00:21:31.000 --> 00:21:32.000]  當你想起
[00:21:32.000 --> 00:21:36.000]  你想起的是那些令你感恩的事
[00:21:36.000 --> 00:21:37.000]  開心的事
[00:21:37.000 --> 00:21:39.000]  如果是的話
[00:21:39.000 --> 00:21:40.000]  我替你高興
[00:21:40.000 --> 00:21:42.000]  替你感恩
[00:21:42.000 --> 00:21:48.000]  但如果你想起的是生命中的傷痕
[00:21:48.000 --> 00:21:51.000]  你可不可以嘗試在這些傷痕當中
[00:21:51.000 --> 00:21:57.000]  找出主因的豐富呢
[00:21:57.000 --> 00:22:00.000]  當我回顧我自己的二零一五年的時候
[00:22:00.000 --> 00:22:02.000]  我想起的
[00:22:02.000 --> 00:22:04.000]  都是那些生命的傷痕
[00:22:04.000 --> 00:22:07.000]  甚至是生命的傷口
[00:22:07.000 --> 00:22:11.000]  因為根本未癒合
[00:22:11.000 --> 00:22:14.000]  在這些傷口之中
[00:22:14.000 --> 00:22:17.000]  包括什麼呢
[00:22:17.000 --> 00:22:19.000]  剛才如果有早回來
[00:22:19.000 --> 00:22:21.000]  坐在禮堂的頂姊妹
[00:22:21.000 --> 00:22:26.000]  你們有機會會見到我在這裡聊電話
[00:22:26.000 --> 00:22:28.000]  我不應該這樣做
[00:22:28.000 --> 00:22:32.000]  不過我知道這是一個很重要的電話
[00:22:32.000 --> 00:22:34.000]  當我接了之後
[00:22:34.000 --> 00:22:36.000]  我在香港唯一的親戚
[00:22:36.000 --> 00:22:40.000]  就是我堂哥的家庭
[00:22:40.000 --> 00:22:42.000]  告訴我
[00:22:42.000 --> 00:22:52.000]  我伯父剛剛去世
[00:22:52.000 --> 00:23:02.000]  而大家也知道
[00:23:02.000 --> 00:23:04.000]  其中一個傷痕
[00:23:04.000 --> 00:23:06.000]  或者其中一個傷口
[00:23:06.000 --> 00:23:09.000]  是來自我兒子的成長
[00:23:09.000 --> 00:23:10.000]  所以對我來說
[00:23:10.000 --> 00:23:14.000]  二零一五年實在不是容易過的一年
[00:23:14.000 --> 00:23:15.000]  我反問自己
[00:23:15.000 --> 00:23:16.000]  當我鼓勵
[00:23:16.000 --> 00:23:17.000]  當我挑戰大家
[00:23:17.000 --> 00:23:20.000]  即使你想起的是生命中的傷痕
[00:23:20.000 --> 00:23:22.000]  但你依然要嘗試
[00:23:22.000 --> 00:23:25.000]  在當中找出主的因典豐富的時候
[00:23:25.000 --> 00:23:29.000]  究竟我自己能不能夠做到呢
[00:23:29.000 --> 00:23:36.000]  真的很難做得到
[00:23:36.000 --> 00:23:39.000]  但我想起一位牧者他鼓勵我
[00:23:39.000 --> 00:23:42.000]  他叫我嘗試在安靜
[00:23:42.000 --> 00:23:44.000]  在上帝面前
[00:23:44.000 --> 00:23:47.000]  祈求上帝給予我
[00:23:47.000 --> 00:23:53.000]  和翠恩更大的因典的時候
[00:23:53.000 --> 00:23:55.000]  必定能夠讓我看到
[00:23:55.000 --> 00:23:59.000]  讓我們看到主恩的豐富
[00:23:59.000 --> 00:24:03.000]  我覺得聖靈感動了我
[00:24:03.000 --> 00:24:06.000]  特別是在KickKick的成長
[00:24:06.000 --> 00:24:07.000]  我開始看到
[00:24:07.000 --> 00:24:10.000]  原來我們身邊有不少的天使
[00:24:10.000 --> 00:24:12.000]  在我們身邊為我們打氣
[00:24:12.000 --> 00:24:15.000]  為我們代禱
[00:24:15.000 --> 00:24:17.000]  而我也看到
[00:24:17.000 --> 00:24:21.000]  KickKick他得到很多專業人士的幫助
[00:24:21.000 --> 00:24:25.000]  讓他慢慢地有進步
[00:24:25.000 --> 00:24:27.000]  提到我伯父
[00:24:27.000 --> 00:24:31.000]  雖然他剛剛在十一點去世
[00:24:31.000 --> 00:24:34.000]  但我感恩的是
[00:24:34.000 --> 00:24:38.000]  當天大家在觀塘廣場聚餐的時候
[00:24:38.000 --> 00:24:41.000]  那天我不太舒服
[00:24:41.000 --> 00:24:43.000]  我沒有去那裡
[00:24:43.000 --> 00:24:45.000]  但我一點多鐘
[00:24:45.000 --> 00:24:47.000]  我收到堂哥的電話
[00:24:47.000 --> 00:24:54.000]  他說醫院說我伯父的心跳很不規律
[00:24:54.000 --> 00:24:56.000]  叫我們快點去
[00:24:56.000 --> 00:24:59.000]  我就是因為沒有去聚餐
[00:24:59.000 --> 00:25:01.000]  因為上上下下都要抬樓梯
[00:25:01.000 --> 00:25:04.000]  如果我馬上要走又會很笨
[00:25:04.000 --> 00:25:06.000]  但是我有空間
[00:25:06.000 --> 00:25:11.000]  就可以馬上陪伯父去伊利沙伯醫院
[00:25:11.000 --> 00:25:16.000]  我能夠看到他最後一面
[00:25:16.000 --> 00:25:19.000]  我認為這些都是恩典
[00:25:19.000 --> 00:25:22.000]  而這個實在是神的恩典
[00:25:22.000 --> 00:25:25.000]  弟兄姊妹,相信我
[00:25:25.000 --> 00:25:28.000]  如果你真的願意試一試
[00:25:28.000 --> 00:25:31.000]  在傷痕或者傷口當中
[00:25:31.000 --> 00:25:33.000]  你有數數主的恩典的話
[00:25:33.000 --> 00:25:43.000]  你必定能夠在幽谷中找到曙光
[00:25:43.000 --> 00:25:44.000]  大家還記不記得
[00:25:44.000 --> 00:25:47.000]  剛才我叫你們去想想
[00:25:47.000 --> 00:25:49.000]  有哪兩個美德
[00:25:49.000 --> 00:25:53.000]  是你最想去栽培培養的
[00:25:53.000 --> 00:26:00.000]  現在我邀請大家有一段安靜默想的時間
[00:26:00.000 --> 00:26:02.000]  你記住這兩個美德
[00:26:02.000 --> 00:26:06.000]  然後我會一路引導大家去做默想和禱告
[00:26:06.000 --> 00:26:16.000]  請大家低頭
[00:26:16.000 --> 00:26:18.000]  主耶穌我們多謝你
[00:26:18.000 --> 00:26:22.000]  當我們還作罪人的時候
[00:26:22.000 --> 00:26:28.000]  你就已經先釘身十字架為我們而死
[00:26:28.000 --> 00:26:30.000]  這種犧牲的愛
[00:26:30.000 --> 00:26:32.000]  付出而不求回報的愛
[00:26:32.000 --> 00:26:36.000]  就此來顯明了
[00:26:36.000 --> 00:26:42.000]  最後當我們在人與人之間的關係上
[00:26:42.000 --> 00:26:44.000]  有很多的破口
[00:26:44.000 --> 00:26:48.000]  傷痕裂痕
[00:26:48.000 --> 00:26:52.000]  我們真的很需要靠著這種愛來去縫補
[00:26:52.000 --> 00:26:57.000]  來去癒合
[00:26:57.000 --> 00:27:00.000]  剛才我面前這班頂姐妹
[00:27:00.000 --> 00:27:07.000]  她們思想了有兩項美德需要進步的
[00:27:07.000 --> 00:27:10.000]  最後我求你現在有短短的時間
[00:27:10.000 --> 00:27:15.000]  讓她們來向你作出禱告
[00:27:15.000 --> 00:27:19.000]  頂姐妹請你現在向上帝來去禱告
[00:27:19.000 --> 00:27:23.000]  求上帝幫助你們能夠實踐這種美德
[00:27:23.000 --> 00:27:26.000]  尤其是在2016年的時候
[00:27:26.000 --> 00:27:28.000]  嘗試去實踐這個美德
[00:27:28.000 --> 00:27:45.000]  請大家現在一起禱告
[00:27:45.000 --> 00:27:49.000]  天父上帝當我們回想2015年的時候
[00:27:49.000 --> 00:27:52.000]  或許真的有很多事情會想起
[00:27:52.000 --> 00:27:56.000]  我們都會想起一些值得感恩的事情
[00:27:56.000 --> 00:27:58.000]  但與此同時
[00:27:58.000 --> 00:28:00.000]  我們或許也會想起一些
[00:28:00.000 --> 00:28:03.000]  在我們生命中的傷痕
[00:28:03.000 --> 00:28:06.000]  幫助我們賜力量給我們
[00:28:06.000 --> 00:28:08.000]  當我們回想這些傷痕
[00:28:08.000 --> 00:28:11.000]  甚至是傷口的時候
[00:28:11.000 --> 00:28:13.000]  讓我們都能夠在當中
[00:28:13.000 --> 00:28:17.000]  嘗試找出主你自己莫大的恩典
[00:28:17.000 --> 00:28:23.000]  讓我們能夠看到那條出路
[00:28:23.000 --> 00:28:29.000]  以致我們能夠站立得住
[00:28:29.000 --> 00:28:32.000]  主耶穌幫助我們
[00:28:32.000 --> 00:28:34.000]  幫助我們要面對
[00:28:34.000 --> 00:28:35.000]  或者要知道
[00:28:35.000 --> 00:28:39.000]  舊事已過都變成新的
[00:28:39.000 --> 00:28:41.000]  在新的一年裡
[00:28:41.000 --> 00:28:44.000]  願意上帝繼續賜福給我們
[00:28:44.000 --> 00:28:48.000]  繼續保守我們
[00:28:48.000 --> 00:28:51.000]  幫助我們無論說話或行事
[00:28:51.000 --> 00:28:54.000]  都要奉主耶穌基督的命
[00:28:54.000 --> 00:28:58.000]  藉著主耶穌感謝父上帝
[00:28:58.000 --> 00:29:03.000]  願祢厚賜平安和恩典給我們
[00:29:03.000 --> 00:29:05.000]  給我們的教會
[00:29:05.000 --> 00:29:08.000]  讓我們能夠成為合一
[00:29:08.000 --> 00:29:10.000]  榮譽主祢的聖名
[00:29:10.000 --> 00:29:12.000]  我們祈禱感恩
[00:29:12.000 --> 00:29:15.000]  是直立救主耶穌基督的聖名祈求
[00:29:15.000 --> 00:29:17.000]  我們下次見 拜拜
