
[00:00:00.000 --> 00:00:03.300]  (主席)我們今天會繼續看《上行詩》
[00:21:09.620 --> 00:21:12.620]  教會裡面真的要好好學習
[00:21:12.620 --> 00:21:14.620]  沒有偏見分歧
[00:21:14.620 --> 00:21:16.820]  也沒有思見驕橫
[00:21:16.820 --> 00:21:18.420]  我們一起祈禱
[00:21:21.020 --> 00:21:24.420]  周天父我們不是自己選擇來到這個世界
[00:21:24.420 --> 00:21:27.620]  將來也會身不由己地離去
[00:21:27.620 --> 00:21:30.620]  求你幫助我們在世上的時候
[00:21:30.620 --> 00:21:32.420]  學會敬畏祢
[00:21:32.420 --> 00:21:34.020]  遵行祢的話
[00:21:34.020 --> 00:21:37.020]  要愛祢也要愛我們的弟兄姊妹
[00:21:37.020 --> 00:21:40.020]  使我們過一個充滿福樂的人生
[00:21:40.020 --> 00:21:42.420]  奉耶穌基督的名祈禱
[00:21:42.420 --> 00:21:43.220]  阿門
