
[00:00:00.000 --> 00:00:05.000]  好,我們現在回到看架構
[00:16:30.740 --> 00:16:33.300]  在新約裏面,當他們的語言
[00:16:33.300 --> 00:16:35.380]  他們其實是分散了語言
[00:16:35.380 --> 00:16:38.300]  然後突然間有這個謊言
[00:16:38.300 --> 00:16:39.340]  這個謊言是什麼呢?
[00:16:39.340 --> 00:16:43.580]  就是他們可以突然間懂得講潮州話
[00:16:43.580 --> 00:16:46.780]  所以我們最近,今個禮拜都有一個姐妹
[00:16:46.780 --> 00:16:48.420]  在臺灣問我關於謊言
[00:16:48.420 --> 00:16:50.460]  因爲她說她的同事經常都講謊言
[00:16:50.460 --> 00:16:52.020]  她講潮州話
[00:16:52.020 --> 00:16:53.420]  當然不是講潮州話
[00:16:53.420 --> 00:16:55.340]  現在的謊言不是那種
[00:16:55.340 --> 00:16:57.860]  不是說,沒讀過英文突然間會講英文
[00:16:57.860 --> 00:17:00.740]  那些纔是厲害謊言
[00:17:00.740 --> 00:17:03.380]  聖經裏面講的那個reversal of devil
[00:17:03.380 --> 00:17:05.340]  上帝的拯救的味道
[00:17:05.340 --> 00:17:08.380]  所以你有一個感覺,ok
[00:17:08.380 --> 00:17:11.740]  創造墮落,羅亞的故事是reset的墮落
[00:17:11.740 --> 00:17:13.980]  然後阿伯一汗,以撒,牙角
[00:17:13.980 --> 00:17:18.620]  這個是拯救的啓動
[00:17:18.620 --> 00:17:24.100]  但是去到約瑟被賣埃及宰相的時候
[00:17:24.100 --> 00:17:28.980]  已經是拯救成全了
[00:17:28.980 --> 00:17:35.020]  所有的東西都有一個很強很深的影子
[00:17:35.020 --> 00:17:38.540]  是什麼?耶穌基督的影子
[00:17:38.540 --> 00:17:44.140]  當然整個故事來講,你已經看到整個故事有複音的影子
[00:17:44.140 --> 00:17:52.420]  但其實耶穌基督的影子在第一部分,第二部分,第三部分都有的
