
[00:00:00.000 --> 00:00:02.000]  今日是青少主日
[00:22:14.000 --> 00:22:18.000]  卻又是最被健康人士推薦的飲品
[00:22:18.000 --> 00:22:22.000]  同樣人生也需要多一些開水朋友
[00:22:22.000 --> 00:22:26.000]  不知道你同不同意施易諾的說法
[00:22:26.000 --> 00:22:31.000]  他能夠堅持都是因為和他有三位的朋友
[00:22:31.000 --> 00:22:33.000]  這三位的摯友
[00:22:33.000 --> 00:22:35.000]  生死之交
[00:22:35.000 --> 00:22:38.000]  一起的共同進退很有關係
[00:22:38.000 --> 00:22:41.000]  一個群體能夠彼此的抵禮
[00:22:41.000 --> 00:22:43.000]  互相的提醒是很重要
[00:22:43.000 --> 00:22:46.000]  或者教會裡面有沒有這些群體呢?
[00:22:46.000 --> 00:22:52.000]  有沒有這些願意和我們一起同做見證的群體呢?
[00:22:52.000 --> 00:22:57.000]  在第九節到十六節
[00:23:22.000 --> 00:23:50.000]  十日就可以和那些很優秀的
[00:23:50.000 --> 00:23:54.000]  有吃黃線的人有這麼大的分別呢?
[00:23:54.000 --> 00:23:58.000]  我看的時候也覺得這是一個上帝的恩典
[00:23:58.000 --> 00:24:00.000]  當你看的時候
[00:24:00.000 --> 00:24:01.000]  他說
[00:24:01.000 --> 00:24:03.000]  但以你提出一個要求
[00:24:03.000 --> 00:24:06.000]  不如試試瀑人十日
[00:24:06.000 --> 00:24:12.000]  試其實是有冒險的成分
[00:24:12.000 --> 00:24:14.000]  韋版是允許這件事
[00:24:14.000 --> 00:24:20.000]  然後就試,然後他們就比其他黃的人更加的盡美肥胖
[00:24:20.000 --> 00:24:25.000]  然後韋版就切去那些用的線和喝的酒
[00:24:25.000 --> 00:24:26.000]  給他們素材吃
[00:24:26.000 --> 00:24:30.000]  所以這個試其實是有冒險的成分
[00:24:30.000 --> 00:24:33.000]  有可能失敗不成功
[00:24:33.000 --> 00:24:35.000]  但如果不嘗試的話
[00:24:35.000 --> 00:24:37.000]  可能連成功的機會都沒有
[00:24:37.000 --> 00:24:41.000]  我不知道大家有沒有聽過一句說話
[00:24:41.000 --> 00:24:42.000]  我見過你成功
[00:24:42.000 --> 00:24:43.000]  我見過你失敗
[00:24:43.000 --> 00:24:46.000]  但我未見過你放棄
[00:24:46.000 --> 00:24:48.000]  這句是基甸士工的創辦人
[00:24:48.000 --> 00:24:51.000]  蕭志剛,蕭Sir的格言
[00:24:51.000 --> 00:24:55.000]  亦都是我自己幫助年青人的一句座右銘
[00:24:55.000 --> 00:24:58.000]  經常去鼓勵他們的說話
[00:24:58.000 --> 00:25:05.000]  今年基甸士工他們就舉行了一個叫生命奇蹟298的計劃
[00:25:05.000 --> 00:25:08.000]  他們在三月的時候就進行了一個
[00:25:08.000 --> 00:25:12.000]  十二門徒見面會的起步禮
[00:25:12.000 --> 00:25:14.000]  就是招聚了十二名的青年
[00:25:14.000 --> 00:25:19.000]  他們將會正式展開一個為期一年的山徑挑戰
[00:25:19.000 --> 00:25:22.000]  他們的參加者是年齡介乎十五至二十四歲
[00:25:22.000 --> 00:25:27.000]  將會在一年裏面分階段去完成香港四大的行山徑
[00:25:27.000 --> 00:25:31.000]  就是港島徑、韋爵信徑、維里奧徑和鳳凰徑
[00:25:31.000 --> 00:25:34.000]  總距離是298公里
[00:25:34.000 --> 00:25:39.000]  所以就叫做生命奇蹟298的意思
[00:25:39.000 --> 00:25:47.000]  基甸士工他們期望透過一個長距離的山野歷練和團隊的同行
[00:25:47.000 --> 00:25:51.000]  讓一班年青人在體能訓練和紀律培養之外
[00:25:51.000 --> 00:25:55.000]  進一步認識自我並且建立人生的方向
[00:25:55.000 --> 00:26:03.000]  我記得我們上年都分享過一套紀錄片叫做香港四徑大步走
[00:26:03.000 --> 00:26:09.000]  所以在長距離的山徑挑戰的過程裏面
[00:26:09.000 --> 00:26:14.000]  其實青年人往往會同時面對身體和心理的考驗
[00:26:14.000 --> 00:26:19.000]  長距離的山徑挑戰是一段很艱難的旅程
[00:26:19.000 --> 00:26:24.000]  過程裏面會遇到很多困難、掙扎甚至乎很想放棄
[00:26:24.000 --> 00:26:28.000]  亦都很容易讓人見到自己真實的一面
[00:26:28.000 --> 00:26:35.000]  所以基甸士工希望一班年青人能夠正視自己內心的脆弱
[00:26:35.000 --> 00:26:39.000]  在面對困難的時候仍然懂得繼續前行
[00:26:39.000 --> 00:26:48.000]  所以他們在三、四月的時候進行了第一次的港島徑
[00:26:48.000 --> 00:26:53.000]  雖然走了50公里,但用了12個小時去完成
[00:26:53.000 --> 00:27:00.000]  他們都分享過程裏面有很多艱難挑戰,但互相抵禮
[00:27:00.000 --> 00:27:03.000]  四年前我自己都用這個心態
[00:27:03.000 --> 00:27:08.000]  去帶一班基督士聯軍用一年的時間去完成100公里的麥理浩徑
[00:27:08.000 --> 00:27:10.000]  過程裏面有很多挑戰
[00:27:10.000 --> 00:27:17.000]  不過我們最後都分了六次去完成整個100公里的路程
[00:27:17.000 --> 00:27:24.000]  其中一位隊員,他當日都只是一個初中生,不太喜歡行山的那種
[00:27:24.000 --> 00:27:27.000]  當然初中生不一定不喜歡行山
[00:27:27.000 --> 00:27:31.000]  但他就是不太喜歡行山的一班年青人
[00:27:31.000 --> 00:27:36.000]  今天已經成為我們士聯軍的小隊長,好幾年的best boy
[00:27:36.000 --> 00:27:41.000]  他其中在行山的旅程裏面分享過一個經歷
[00:27:41.000 --> 00:27:46.000]  他說他最大的得著就是學到堅持是成功的關鍵
[00:27:46.000 --> 00:27:49.000]  儘管他曾經遇到很多的挑戰
[00:27:49.000 --> 00:27:55.000]  有時是裝備不足,又受了傷,又想放棄
[00:27:55.000 --> 00:27:58.000]  但他都繼續堅持
[00:27:58.000 --> 00:28:04.000]  當他去到其中一個行程,去到岸平營地的大草原的時候
[00:28:04.000 --> 00:28:08.000]  他看到對出的風景,很壯觀的景象
[00:28:08.000 --> 00:28:11.000]  他就忘記了當時的困難
[00:28:11.000 --> 00:28:15.000]  他只記得當時滿滿的成就感
[00:28:15.000 --> 00:28:20.000]  我相信他是很有得著,並且鼓勵他學習堅持
[00:28:20.000 --> 00:28:26.000]  所以我們在最後完成的那一刻,我們在終點屯門拍了一張合照
[00:28:26.000 --> 00:28:33.000]  都是一班年青人辛苦得到的一個喜悅的時間
[00:28:33.000 --> 00:28:40.000]  我們可以容許有容許失敗的勇氣嗎?
[00:28:40.000 --> 00:28:46.000]  還記得一開始提過的解約時圈領導的觀念
[00:28:46.000 --> 00:28:50.000]  與其中央集權,不如賦權給年輕人
[00:28:50.000 --> 00:28:53.000]  的確是可能有冒險的成份
[00:28:53.000 --> 00:28:57.000]  不過只要我們好好了解一下那些風險
[00:28:57.000 --> 00:29:01.000]  其實又何妨一試呢?
[00:29:01.000 --> 00:29:04.000]  試試十天其實是一個很簡單
[00:29:04.000 --> 00:29:09.000]  其實都沒有很大的付出代價的一個試驗
[00:29:09.000 --> 00:29:11.000]  其實的付出是很少的
[00:29:11.000 --> 00:29:17.000]  但是它是可以對大義利的信念原則
[00:29:17.000 --> 00:29:20.000]  是可以驗證的機會
[00:29:20.000 --> 00:29:23.000]  大義利和三個朋友他們堅持他們信仰的原則
[00:29:23.000 --> 00:29:25.000]  結果過了十天之後
[00:29:25.000 --> 00:29:28.000]  他們比一切的少年人更加的盡美肥胖
[00:29:28.000 --> 00:29:34.000]  他們的智慧聰明比通覺的術士和用法術的勝過十倍
[00:29:34.000 --> 00:29:37.000]  所以嘗試過失敗
[00:29:37.000 --> 00:29:40.000]  總之那個未嘗試已經失敗
[00:29:40.000 --> 00:29:41.000]  大義利和他三位朋友
[00:29:41.000 --> 00:29:44.000]  藉著一個很小的測驗試驗
[00:29:44.000 --> 00:29:46.000]  他們堅持不用黃的膳
[00:29:46.000 --> 00:29:48.000]  黃所用的酒為糧食
[00:29:48.000 --> 00:29:53.000]  以素菜、白水來做他們的糧食
[00:29:53.000 --> 00:29:56.000]  期間經歷了上帝的保守和看顧
[00:29:56.000 --> 00:29:57.000]  所以我們剛才說
[00:29:57.000 --> 00:29:58.000]  看回這段經文的時候
[00:29:58.000 --> 00:30:00.000]  不知道大家有沒有留意
[00:30:00.000 --> 00:30:01.000]  其實整件事的背後
[00:30:01.000 --> 00:30:04.000]  神都有參與在其中
[00:30:04.000 --> 00:30:05.000]  第十七節裡面說
[00:30:05.000 --> 00:30:10.000]  這四個少年人神在各樣的文字學問上賜給他們聰明知識
[00:30:10.000 --> 00:30:13.000]  大義利又明白各樣的意象和夢想
[00:30:13.000 --> 00:30:17.000]  再看第二節的話
[00:30:17.000 --> 00:30:21.000]  主張猶大王約阿敬神殿中棄命的幾份
[00:30:21.000 --> 00:30:24.000]  交給巴比倫王
[00:30:24.000 --> 00:30:26.000]  不是巴比倫王自己得到
[00:30:26.000 --> 00:30:28.000]  而是神交給他
[00:30:28.000 --> 00:30:34.000]  第九節神使大義利在太監長眼前蒙恩慰受憐憫
[00:30:34.000 --> 00:30:35.000]  所以其實
[00:30:35.000 --> 00:30:38.000]  縱使在很不理想的情景裡面
[00:30:38.000 --> 00:30:40.000]  神仍然是坐著為王
[00:30:40.000 --> 00:30:42.000]  掌管一切
[00:30:42.000 --> 00:30:44.000]  縱使神的選民被擄
[00:30:44.000 --> 00:30:46.000]  其他的地方
[00:30:46.000 --> 00:30:47.000]  聖殿被毀壞
[00:30:47.000 --> 00:30:49.000]  棄命都被帶走
[00:30:49.000 --> 00:30:52.000]  但是並不代表神扔下了他們
[00:30:52.000 --> 00:30:57.000]  耶和華不是比不上那些外邦神
[00:30:57.000 --> 00:31:00.000]  也不是耶和華失去了力量
[00:31:00.000 --> 00:31:01.000]  而是神要
[00:31:01.000 --> 00:31:03.000]  因為懲罰選民的叛逆
[00:31:03.000 --> 00:31:06.000]  對選民的煉證的過程
[00:31:06.000 --> 00:31:11.000]  這個是神建立美好見證群體的必經階段
[00:31:11.000 --> 00:31:14.000]  神給我們很多的挑戰艱難
[00:31:14.000 --> 00:31:16.000]  但是神與我們同在
[00:31:16.000 --> 00:31:19.000]  必定會給力量我們去面對挑戰艱難
[00:31:19.000 --> 00:31:24.000]  神使大義利在太監長眼前蒙恩慰受憐憫
[00:31:24.000 --> 00:31:27.000]  神又在各樣的文字學問上賜給他們聰明知識
[00:31:27.000 --> 00:31:29.000]  這些是神給的
[00:31:29.000 --> 00:31:33.000]  神賜給他們能力去勝過一切
[00:31:33.000 --> 00:31:36.000]  上帝在他們的生命裏面不斷地工作
[00:31:36.000 --> 00:31:38.000]  不斷地塑造他們的生命
[00:31:38.000 --> 00:31:44.000]  讓他們經歷到敬畏耶和華所帶來的智慧聰明
[00:31:44.000 --> 00:31:48.000]  剛剛我們昨天就完了一個
[00:31:48.000 --> 00:31:50.000]  今年青少部的重頭戲
[00:31:50.000 --> 00:31:53.000]  就是全城割落哈哈哈哈
[00:31:53.000 --> 00:31:56.000]  這幾個禮拜可能都崇拜和宣傳過
[00:31:56.000 --> 00:31:59.000]  有一個福音聚會
[00:31:59.000 --> 00:32:04.000]  有攤位遊戲 福音茶座 busking 見證分享等等的活動
[00:32:04.000 --> 00:32:07.000]  很多青少部的大型節目都參與其中
[00:32:07.000 --> 00:32:12.000]  用心用力邀請朋友一起很開心快樂的一個日子
[00:32:12.000 --> 00:32:16.000]  其中一個環節我覺得很有意思
[00:32:16.000 --> 00:32:21.000]  就是我拍照的生命故事打卡場
[00:32:21.000 --> 00:32:23.000]  令我很深刻的是
[00:32:23.000 --> 00:32:25.000]  因為要怎樣做這個打卡場呢
[00:32:25.000 --> 00:32:27.000]  首先就是我們去到成長班裏面
[00:32:27.000 --> 00:32:30.000]  分發了一些memo紙給弟兄姊妹
[00:32:30.000 --> 00:32:33.000]  然後請他們在memo紙上寫下
[00:32:33.000 --> 00:32:36.000]  過去一些屬靈生命師傅或者導師
[00:32:36.000 --> 00:32:39.000]  和他們同行的小故事或者經歷
[00:32:39.000 --> 00:32:43.000]  當我仔細去看每一張memo紙的小故事的時候
[00:32:43.000 --> 00:32:45.000]  我就很感動
[00:32:45.000 --> 00:32:49.000]  因為發覺原來過去在我們當中
[00:32:49.000 --> 00:32:52.000]  很多默默耕耘忠心服侍的導師
[00:32:52.000 --> 00:32:56.000]  都需要這些年青人的鼓勵和幫助
[00:32:56.000 --> 00:32:59.000]  他們很關心年青人和年青人一起的成長
[00:32:59.000 --> 00:33:01.000]  一起祈禱同行
[00:33:01.000 --> 00:33:05.000]  有導師會寄卡 打電話 約他們吃飯
[00:33:05.000 --> 00:33:09.000]  細心聆聽他們 和陪他們哭 陪他們笑
[00:33:09.000 --> 00:33:13.000]  引導他們走這條天路 神的道路
[00:33:13.000 --> 00:33:18.000]  我節錄其中一句給大家聽一聽
[00:33:18.000 --> 00:33:23.000]  他在memo紙上寫道:導師一直的陪伴教導
[00:33:23.000 --> 00:33:25.000]  令我感受到一種被伴隨
[00:33:25.000 --> 00:33:27.000]  不是孤單的感動
[00:33:27.000 --> 00:33:29.000]  感恩有這些屬靈恩師
[00:33:29.000 --> 00:33:32.000]  才能使我有這份堅持
[00:33:32.000 --> 00:33:36.000]  在我自己的成長歲月裏
[00:33:36.000 --> 00:33:40.000]  我都曾經經歷了很多良師益友的幫助
[00:33:40.000 --> 00:33:42.000]  才成為今天的我
[00:33:42.000 --> 00:33:45.000]  所以當清楚夢照之後
[00:33:45.000 --> 00:33:48.000]  神帶領我有份參與服侍年青人工作
[00:33:48.000 --> 00:33:52.000]  使我可以將我過去所領受的恩典經歷
[00:33:52.000 --> 00:33:54.000]  和這班年青人分享
[00:33:54.000 --> 00:33:56.000]  所以我們的大牧者
[00:33:56.000 --> 00:33:58.000]  朝著我們成為牧羊人
[00:33:58.000 --> 00:34:00.000]  牧羊群羊
[00:34:00.000 --> 00:34:02.000]  我們要有我們的見證榜樣
[00:34:02.000 --> 00:34:04.000]  新教 現教是很重要的
[00:34:04.000 --> 00:34:07.000]  盼望我們都能夠一代傳一代
[00:34:07.000 --> 00:34:09.000]  幫助未來的年青人
[00:34:09.000 --> 00:34:10.000]  年青的一代
[00:34:10.000 --> 00:34:14.000]  塑造他們成為更加屬主耶穌基督的門徒
[00:34:14.000 --> 00:34:16.000]  更多屬主耶穌基督的門徒
[00:34:16.000 --> 00:34:18.000]  點燃群體見證基督
[00:34:18.000 --> 00:34:22.000]  教會下一年的主題方向是
[00:34:22.000 --> 00:34:24.000]  造就使命門徒
[00:34:24.000 --> 00:34:26.000]  所以青少部下年的牧羊方向
[00:34:26.000 --> 00:34:28.000]  我們都強調門徒的培育
[00:34:28.000 --> 00:34:30.000]  跨代同行
[00:34:30.000 --> 00:34:33.000]  這個月不知道大家有沒有留意我們的壁報
[00:34:33.000 --> 00:34:35.000]  就是這個的泥澤
[00:34:35.000 --> 00:34:38.000]  就是歲年轉化
[00:34:38.000 --> 00:34:39.000]  燃點生命
[00:34:39.000 --> 00:34:40.000]  薪火傳承
[00:34:40.000 --> 00:34:42.000]  盼望我們一起的努力
[00:34:42.000 --> 00:34:45.000]  齊心建立這一班美好見證的群體
[00:34:45.000 --> 00:34:48.000]  我們雖然在很不利的環境
[00:34:48.000 --> 00:34:50.000]  很多挑戰底下
[00:34:50.000 --> 00:34:52.000]  但我們仍然要彼此鼓勵
[00:34:52.000 --> 00:34:54.000]  同作美好的見證
[00:34:54.000 --> 00:34:57.000]  關鍵就是我們要有一個堅持的信念
[00:34:57.000 --> 00:35:00.000]  並且有一班同行的同伴
[00:35:00.000 --> 00:35:02.000]  同作見證的群體
[00:35:02.000 --> 00:35:04.000]  能夠彼此抵禮
[00:35:04.000 --> 00:35:05.000]  互相提醒
[00:35:05.000 --> 00:35:07.000]  一同的不斷嘗試
[00:35:07.000 --> 00:35:08.000]  不斷的努力
[00:35:08.000 --> 00:35:10.000]  一同的建立這個美好見證的群體
[00:35:10.000 --> 00:35:12.000]  我們一起祈禱吧
