
[00:00:00.000 --> 00:00:02.840]  上一次我們提過出埃及這件事蹟
[00:19:49.740 --> 00:19:52.940]   How did God lead the Egyptians out of Egypt?
[00:19:52.940 --> 00:19:55.540]   First, they set out from Lansat.
[00:19:55.540 --> 00:19:57.940]   In chapter 13, verse 17, it is mentioned that
[00:19:57.940 --> 00:20:00.540]  when the pharaoh went there with his people,
[00:20:00.540 --> 00:20:03.940]  the road to Philistine was narrow.
[00:20:03.940 --> 00:20:07.340]   God did not lead them where to go.
[00:20:07.340 --> 00:20:14.540]   Because God said, "I am afraid that the people will turn back to Egypt when they regret the war."
[00:20:14.540 --> 00:20:19.940]   So God led the people to walk on the road to the Red Sea.
[00:20:19.940 --> 00:20:25.340]   Here is a road called the road to Philistine.
[00:20:25.340 --> 00:20:32.140]   This road was also mentioned in the Egyptian documents at that time.
[00:20:32.140 --> 00:20:35.940]   Another name for Egypt is "Way of Horus"
[00:20:35.940 --> 00:20:39.740]   which is the way of Horus in the Egyptian gods.
[00:20:39.740 --> 00:20:45.140]   This is the most convenient way to go from Egypt to Canaan.
[00:20:45.140 --> 00:20:49.540]   It takes only a few days to get to Canaan.
[00:20:49.540 --> 00:20:51.740]   But it is also mentioned in the Bible that
[00:20:51.740 --> 00:20:57.140]   God did not lead the Egyptians on this fastest road.
[00:20:57.140 --> 00:20:58.140]   Why?
[00:20:58.140 --> 00:21:03.540]   Because God said, "I am afraid that the people will turn back to Egypt when they regret the war."
[00:21:03.540 --> 00:21:07.540]   They would rather go back to Egypt on the road.
[00:21:07.540 --> 00:21:09.740]   The archaeology here can help us a lot.
[00:21:09.740 --> 00:21:15.940]   Because on the road to the northwest of the Mediterranean Peninsula,
[00:21:15.940 --> 00:21:22.940]   there were more than a dozen soldiers of the New Roman Empire.
[00:21:22.940 --> 00:21:29.540]   So on this road, there were Egyptian warships to guard.
[00:21:29.540 --> 00:21:32.740]   It was a military stronghold.
[00:21:32.740 --> 00:21:34.140]   So the Bible told us that
[00:21:34.140 --> 00:21:39.140]   if the Egyptians took this shortest road,
[00:21:39.140 --> 00:21:43.540]   they would not be well equipped and would not go to war.
[00:21:43.540 --> 00:21:47.340]   They would definitely regret and go back to Egypt.
[00:21:47.340 --> 00:21:51.740]   The road that God led people on was not necessarily the shortest and fastest.
[00:21:51.740 --> 00:21:55.740]   It was not necessarily our plan.
[00:21:55.740 --> 00:21:58.740]   Sometimes it was even against the common sense.
[00:21:58.740 --> 00:22:03.340]   Another way out of Egypt is the way to the shore in the Bible.
[00:22:03.340 --> 00:22:05.940]   The way to the shore in the Bible.
[00:22:05.940 --> 00:22:08.340]   This is mentioned in Genesis.
[00:22:08.340 --> 00:22:10.340]   Do you remember the story of Hagar?
[00:22:10.340 --> 00:22:15.340]   When she left, she walked on the way to the shore.
[00:22:15.340 --> 00:22:21.740]   So the Israelites started from Lancaster and walked to the southeast.
[00:22:21.740 --> 00:22:27.340]   According to the Bible, they should have gone through the way to the shore to get out of Egypt.
[00:22:27.340 --> 00:22:30.140]   Then they went to Canaan.
[00:22:30.140 --> 00:22:32.140]   But what does the 14th chapter say?
[00:22:32.140 --> 00:22:35.340]   The Lord said, "Suddenly, it was dark."
[00:22:35.340 --> 00:22:39.140]   He said, "You told the Israelites to turn back."
[00:22:39.140 --> 00:22:41.940]   "Turn back" means to go north.
[00:22:41.940 --> 00:22:45.740]   The place where they are now is the Red Sea.
[00:22:45.740 --> 00:22:49.540]   It is actually in front of the Sea of ​​Grass.
[00:22:49.540 --> 00:22:53.140]   Before that, they were afraid that the Israelites would see the signs of war.
[00:22:53.140 --> 00:22:55.940]   So they turned back to Egypt.
[00:22:55.940 --> 00:22:57.740]   So they walked on the way to the shore.
[00:22:57.740 --> 00:22:59.940]   Suddenly, the Lord called them to turn back.
[00:22:59.940 --> 00:23:00.940]   Why?
[00:23:00.940 --> 00:23:04.940]   He called them to turn back when they were at the exit.
[00:23:04.940 --> 00:23:06.740]   What is the Lord's will?
[00:23:06.740 --> 00:23:08.540]   The 14th chapter, chapter 3.
[00:23:08.540 --> 00:23:10.140]   The Lord said, "The Pharaoh must speak."
[00:23:10.140 --> 00:23:15.540]   The Israelites were lost on the ground.
[00:23:15.540 --> 00:23:18.140]   The wilderness trapped them.
[00:23:18.140 --> 00:23:19.940]   Chapter 4.
[00:23:19.940 --> 00:23:23.340]   The Lord said, "I will make Pharaoh's heart harden."
[00:23:23.340 --> 00:23:24.940]   He will chase them.
[00:23:24.940 --> 00:23:31.140]   "Then I will be glorified by Pharaoh and his whole army."
[00:23:31.140 --> 00:23:33.940]   The Egyptians knew that they were in the wilderness.
[00:23:33.940 --> 00:23:37.140]   So the Israelites turned back.
[00:23:37.140 --> 00:23:40.140]   The Lord's will seems to be very complicated.
[00:23:40.140 --> 00:23:42.540]   It is not human reason.
[00:23:42.540 --> 00:23:44.740]   But what is the ultimate purpose?
[00:23:44.740 --> 00:23:47.540]   It is to be glorified by God.
[00:23:47.540 --> 00:23:52.340]   The purpose of the Lord's will is not to exalt us.
[00:23:52.340 --> 00:23:57.340]   It is not that we think we are doing well.
[00:23:57.340 --> 00:23:59.540]   It is to be glorified by God.
[00:23:59.540 --> 00:24:02.740]   We need to learn to trust Him.
[00:24:02.740 --> 00:24:04.340]   As I said at the beginning,
[00:24:04.340 --> 00:24:07.140]   there are many changes in life.
[00:24:07.140 --> 00:24:08.940]   Especially during the pandemic,
[00:24:08.940 --> 00:24:13.340]   we have encountered many unimaginable situations.
[00:24:13.340 --> 00:24:16.740]   We all want to go to an ideal place.
[00:24:16.740 --> 00:24:18.940]   We often say that we don't like the situation.
[00:24:18.940 --> 00:24:20.540]   We don't like the place.
[00:24:20.540 --> 00:24:22.740]   We don't like the context.
[00:24:22.740 --> 00:24:24.540]   So we want to escape.
[00:24:24.540 --> 00:24:26.940]   We think everything is OK.
[00:24:26.940 --> 00:24:29.340]   Of course, this is human reason.
[00:24:29.340 --> 00:24:31.740]   But this story seems to tell us
[00:24:31.740 --> 00:24:36.340]   what is the most important thing in the eyes of God.
[00:24:36.340 --> 00:24:38.540]   The most important thing is not what we think.
[00:24:38.540 --> 00:24:42.340]   Everything is fine.
[00:24:42.340 --> 00:24:43.940]   In Deuteronomy 14,
[00:24:43.940 --> 00:24:47.740]   John said, "This is how Jesus saved the Israelites
[00:24:47.740 --> 00:24:50.340]   from the hands of the Egyptians."
[00:24:50.340 --> 00:24:54.540]   It says that after crossing the Red Sea,
[00:24:54.540 --> 00:24:56.540]   what did the Israelites see?
[00:24:56.540 --> 00:24:58.740]   They saw Jehovah's Witnesses.
[00:24:58.740 --> 00:25:00.140]   What did the Israelites see?
[00:25:00.140 --> 00:25:04.340]   They saw the great things that Jehovah did to the Egyptians.
[00:25:04.340 --> 00:25:06.740]   They knew how to glorify Him.
[00:25:06.740 --> 00:25:08.540]   They knew how to trust God
[00:25:08.540 --> 00:25:11.940]   and His divine magic.
[00:25:11.940 --> 00:25:15.540]   Many times, when we encounter difficulties,
[00:25:15.540 --> 00:25:21.140]   we think that we are leaving this unideal situation.
[00:25:21.140 --> 00:25:24.540]   We are looking for an ideal paradise.
[00:25:24.540 --> 00:25:30.340]   If God really wants to lead us to our ultimate goal,
[00:25:30.340 --> 00:25:33.540]   where there is no disaster, no trouble, no illness,
[00:25:33.540 --> 00:25:37.740]   and we can successfully retire and be happy,
[00:25:37.740 --> 00:25:42.340]   I think God must be our greatest failure.
[00:25:42.340 --> 00:25:46.940]   And the most successful one should be the Egyptian Pharaoh.
[00:25:46.940 --> 00:25:48.940]   Because in the Egyptian Empire,
[00:25:48.940 --> 00:25:50.340]   if you surrender to him,
[00:25:50.340 --> 00:25:52.940]   you will be safe and secure.
[00:25:52.940 --> 00:25:55.340]   So you see, leaving Egypt
[00:25:55.340 --> 00:26:00.340]   does not mean that the Israelites can live in peace for thousands of years.
[00:26:00.340 --> 00:26:03.740]   In fact, after the Israelites left Egypt
[00:26:03.740 --> 00:26:07.340]   and crossed the Red Sea and the Sea of ​​Grass,
[00:26:07.340 --> 00:26:10.540]   there was a trial.
[00:26:10.540 --> 00:26:14.740]   God's purpose was to prepare us
[00:26:14.740 --> 00:26:18.340]   to become a group of people who are faithful to His will.
[00:26:18.340 --> 00:26:21.140]   This is the greatest blessing.
[00:26:21.140 --> 00:26:24.540]   The greatest blessing is not that we have no disaster, no illness,
[00:26:24.540 --> 00:26:25.940]   and no epidemic.
[00:26:25.940 --> 00:26:29.740]   The greatest blessing is that we can become the people of God
[00:26:29.740 --> 00:26:31.140]   and make a covenant with Him.
[00:26:31.140 --> 00:26:36.740]   We have the glory to serve God.
[00:26:36.740 --> 00:26:38.740]   We are now facing different difficulties.
[00:26:38.740 --> 00:26:42.340]   Whether it is an epidemic or a setback in life,
[00:26:42.340 --> 00:26:43.940]   we may need to ask
[00:26:43.940 --> 00:26:47.140]   whether we will still be faithful to God
[00:26:47.140 --> 00:26:50.340]   after going through these difficulties and setbacks.
[00:26:50.340 --> 00:26:55.740]   Whether we will still be faithful to God
[00:26:55.740 --> 00:26:58.740]   or we will be more sincere to God
[00:26:58.740 --> 00:27:01.340]   after going through God's command.
[00:27:01.340 --> 00:27:05.140]   Personally, the Church is the same.
[00:27:05.140 --> 00:27:09.140]   God told us not to waste the difficult path that He has led us on.
[00:27:09.140 --> 00:27:11.740]   No matter how bad the epidemic is,
[00:27:11.740 --> 00:27:16.140]   let the Church go through a new trial.
[00:27:16.140 --> 00:27:18.140]   Let the Church become a Church
[00:27:18.140 --> 00:27:20.740]   that is more in line with His will.
[00:27:20.740 --> 00:27:22.540]   Some scholars have a very interesting point.
[00:27:22.540 --> 00:27:25.940]   They say that the main thing that the God wants to do
[00:27:25.940 --> 00:27:29.940]   is not to take Israelites out of Egypt.
[00:27:29.940 --> 00:27:33.740]   It is not to take the Israelites out of Egypt.
[00:27:33.740 --> 00:27:35.540]   After they left Egypt,
[00:27:35.540 --> 00:27:39.340]   you will find that their hearts still return to Egypt.
[00:27:39.340 --> 00:27:41.340]   They always want to return to the Egyptian Empire
[00:27:41.340 --> 00:27:45.140]   because there is peace and prosperity and prosperity.
[00:27:45.140 --> 00:27:47.340]   The main thing that the God wants to do
[00:27:47.340 --> 00:27:49.340]   when they leave Egypt
[00:27:49.340 --> 00:27:53.740]   is to take Egypt out of the Israelites.
[00:27:53.740 --> 00:27:57.340]   He wants to take Egypt out of the lives of the Israelites
[00:27:57.340 --> 00:28:03.740]   as well as the lives of the Pharaohs,
[00:28:03.740 --> 00:28:07.740]   as well as the lives of the people on earth
[00:28:07.740 --> 00:28:11.940]   who have no disaster or disease.
[00:28:11.940 --> 00:28:15.740]   So that we can truly return to God
[00:28:15.740 --> 00:28:18.540]   and be loyal to Him
[00:28:18.540 --> 00:28:20.140]   and serve Him
[00:28:20.140 --> 00:28:23.740]   and be faithful to Him.
[00:28:23.740 --> 00:28:25.940]   Are we willing to do that?
[00:28:25.940 --> 00:28:29.340]   Let God take away these idols
[00:28:29.340 --> 00:28:32.540]   so that our hearts can truly return to Him.
[00:28:32.540 --> 00:28:36.740]   Let us pray with our hearts.
[00:28:36.740 --> 00:28:38.740]   God, we know that Your path
[00:28:38.740 --> 00:28:40.740]   and Your command
[00:28:40.740 --> 00:28:43.540]   are not what we humans think.
[00:28:43.540 --> 00:28:45.140]   Your ultimate goal
[00:28:45.140 --> 00:28:50.140]   is for our lives to return to You.
[00:28:50.140 --> 00:28:52.740]   Lord, we beg You to take away from our lives
[00:28:52.740 --> 00:28:57.740]   the things we long for, the so-called peace and prosperity
[00:28:57.740 --> 00:29:02.340]   so that the country on earth can give us benefits.
[00:29:02.340 --> 00:29:06.340]   Lord, let our lives truly return to You
[00:29:06.340 --> 00:29:08.940]   and let You be our true Lord.
[00:29:08.940 --> 00:29:11.140]   You continue to lead our lives
[00:29:11.140 --> 00:29:13.740]   and the path ahead of us
[00:29:13.740 --> 00:29:18.140]   no matter what difficulties we are experiencing.
[00:29:18.140 --> 00:29:20.740]   Lord, let us know that the ultimate goal
[00:29:20.740 --> 00:29:24.940]   in Your eyes is not only to have no worries and disasters
[00:29:24.940 --> 00:29:28.540]   but also that our lives can truly return to You.
[00:29:28.540 --> 00:29:29.940]   Continue to train us
[00:29:29.940 --> 00:29:31.940]   and continue to help us and mislead us
[00:29:31.940 --> 00:29:34.940]   so that we can become more useful
[00:29:34.940 --> 00:29:38.340]   and more obedient to Your will.
[00:29:38.340 --> 00:29:39.340]   We pray in this way.
[00:29:39.340 --> 00:29:40.340]   Amen.
