
[00:00:00.000 --> 00:00:02.000]  各位電影節目的好
[00:15:44.000 --> 00:15:46.000]  我們就會像這裡說的
[00:15:46.000 --> 00:15:48.000]  跟著情欲慢慢走
[00:15:48.000 --> 00:15:50.000]  慢慢敗壞
[00:15:50.000 --> 00:15:52.000]  我最近
[00:15:52.000 --> 00:15:54.000]  遇到一個
[00:15:54.000 --> 00:15:56.000]  老同學
[00:15:56.000 --> 00:15:58.000]  這個老同學跟我說他的經歷
[00:15:58.000 --> 00:16:00.000]  他說
[00:16:00.000 --> 00:16:02.000]  讀書的時候
[00:16:02.000 --> 00:16:04.000]  我認識他的時候
[00:16:04.000 --> 00:16:06.000]  我是一個非常乖的年輕人
[00:16:06.000 --> 00:16:08.000]  我讀書也很勤力
[00:16:08.000 --> 00:16:10.000]  成績也很好
[00:16:10.000 --> 00:16:12.000]  接著
[00:16:12.000 --> 00:16:14.000]  繼續讀書
[00:16:14.000 --> 00:16:16.000]  然後找了一個工作
[00:16:16.000 --> 00:16:18.000]  他很口才
[00:16:18.000 --> 00:16:20.000]  做營業代表
[00:16:20.000 --> 00:16:22.000]  或者
[00:16:22.000 --> 00:16:24.000]  做推銷
[00:16:24.000 --> 00:16:26.000]  生意非常高
[00:16:26.000 --> 00:16:28.000]  老闆覺得他很有才華
[00:16:28.000 --> 00:16:30.000]  一直加他工資
[00:16:30.000 --> 00:16:32.000]  他說我真的飄飄然
[00:16:32.000 --> 00:16:34.000]  慢慢加工資
[00:16:34.000 --> 00:16:36.000]  我自己做老闆也行
[00:16:36.000 --> 00:16:38.000]  於是他真的自己做了一盤生意
[00:16:38.000 --> 00:16:40.000]  很發財
[00:16:40.000 --> 00:16:42.000]  結果他就說
[00:16:42.000 --> 00:16:44.000]  人很多時候
[00:16:44.000 --> 00:16:46.000]  到一定程度就會驕傲
[00:16:46.000 --> 00:16:48.000]  自己喜歡怎麼做就怎麼做
[00:16:48.000 --> 00:16:50.000]  結果他慢慢
[00:16:50.000 --> 00:16:52.000]  生活慢慢
[00:16:52.000 --> 00:16:54.000]  有錢就有錢
[00:16:54.000 --> 00:16:56.000]  慢慢的迂腐下去
[00:16:56.000 --> 00:16:58.000]  喝酒
[00:16:58.000 --> 00:17:00.000]  結識
[00:17:00.000 --> 00:17:02.000]  還包了一個二奶
[00:17:02.000 --> 00:17:04.000]  結果太太很傷心
[00:17:04.000 --> 00:17:06.000]  這個太太去了一間教會
[00:17:06.000 --> 00:17:08.000]  也是一間
[00:17:08.000 --> 00:17:10.000]  其中一間播道會
[00:17:10.000 --> 00:17:12.000]  慢慢慢慢
[00:17:12.000 --> 00:17:14.000]  牧師就跟她說
[00:17:14.000 --> 00:17:16.000]  你守住這個婚姻
[00:17:16.000 --> 00:17:18.000]  這個太太很傷心的時候
[00:17:18.000 --> 00:17:20.000]  得到這個教會的支援
[00:17:20.000 --> 00:17:22.000]  後來慢慢慢慢
[00:17:22.000 --> 00:17:24.000]  跟丈夫繼續忍受著
[00:17:24.000 --> 00:17:26.000]  但是
[00:17:26.000 --> 00:17:28.000]  丈夫開始覺得太太怎麼會這麼好
[00:17:28.000 --> 00:17:30.000]  可以有這樣的品格
[00:17:30.000 --> 00:17:32.000]  他的生命不同了
[00:17:32.000 --> 00:17:34.000]  他這樣對我
[00:17:34.000 --> 00:17:36.000]  慢慢那位二奶
[00:17:36.000 --> 00:17:38.000]  其實你風山水起就跟
[00:17:38.000 --> 00:17:40.000]  接著他生意失敗
[00:17:40.000 --> 00:17:42.000]  比他生意失敗
[00:17:42.000 --> 00:17:44.000]  他完全
[00:17:44.000 --> 00:17:46.000]  沒有這些錢
[00:17:46.000 --> 00:17:48.000]  二奶就走了
[00:17:48.000 --> 00:17:50.000]  他反而一個仙都沒有
[00:17:50.000 --> 00:17:52.000]  然後再重建他的婚姻生活
[00:17:52.000 --> 00:17:54.000]  慢慢回到教會
[00:17:54.000 --> 00:17:56.000]  開始的時候
[00:17:56.000 --> 00:17:58.000]  只是閉上眼睛
[00:17:58.000 --> 00:18:00.000]  然後慢慢有些道理
[00:18:00.000 --> 00:18:02.000]  慢慢慢慢他成為了一個基督徒
[00:18:02.000 --> 00:18:04.000]  今天他跟我說
[00:18:04.000 --> 00:18:06.000]  生活很艱難
[00:18:06.000 --> 00:18:08.000]  沒有以前那麼輝煌
[00:18:08.000 --> 00:18:10.000]  但是我的腳踏實地
[00:18:10.000 --> 00:18:12.000]  成為了一個基層的基層
[00:18:12.000 --> 00:18:14.000]  繼續去工作
[00:18:14.000 --> 00:18:16.000]  整個生命慢慢扭轉
[00:18:16.000 --> 00:18:18.000]  從一個很腐敗的生命
[00:18:18.000 --> 00:18:20.000]  神會扭轉他
[00:18:20.000 --> 00:18:22.000]  所以這個生命的時候
[00:18:22.000 --> 00:18:24.000]  是神給我們的力量
[00:18:24.000 --> 00:18:26.000]  不是人可以做到什麼
[00:18:26.000 --> 00:18:28.000]  但是你又怎麼做呢
[00:18:28.000 --> 00:18:30.000]  我們的角色在哪裡呢
[00:18:30.000 --> 00:18:32.000]  我們繼續看下去
[00:18:32.000 --> 00:18:34.000]  第五節這裡說
[00:18:34.000 --> 00:18:36.000]  靖溫因為有了這個緣故
[00:18:36.000 --> 00:18:38.000]  有了這個
[00:18:38.000 --> 00:18:40.000]  就不是叫我們翹起手
[00:18:40.000 --> 00:18:42.000]  你留意很強的字眼在這裡出現
[00:18:42.000 --> 00:18:44.000]  你們要奮愛地努力
[00:18:44.000 --> 00:18:46.000]  竭盡所能
[00:18:46.000 --> 00:18:48.000]  有很多
[00:18:48.000 --> 00:18:50.000]  這裡說到八方面
[00:18:50.000 --> 00:18:52.000]  我們要去
[00:18:52.000 --> 00:18:54.000]  由信心的基礎開始
[00:18:54.000 --> 00:18:56.000]  連同信心有八方面
[00:18:56.000 --> 00:18:58.000]  人的生命
[00:18:58.000 --> 00:19:00.000]  去不斷地成長
[00:19:00.000 --> 00:19:02.000]  留意一個字眼
[00:19:02.000 --> 00:19:04.000]  有了信心又要加上單
[00:19:04.000 --> 00:19:06.000]  這個加字
[00:19:06.000 --> 00:19:08.000]  是一個非常強的字
[00:19:08.000 --> 00:19:10.000]  就是說你要很充分地
[00:19:10.000 --> 00:19:12.000]  去供應
[00:19:12.000 --> 00:19:14.000]  在你的生命裡加這個東西
[00:19:14.000 --> 00:19:16.000]  在上面
[00:19:16.000 --> 00:19:18.000]  不是隨便的
[00:19:18.000 --> 00:19:20.000]  Matthew Henry就說過
[00:19:20.000 --> 00:19:22.000]  他說我們如果要過一個
[00:19:22.000 --> 00:19:24.000]  敬虔的生活
[00:19:24.000 --> 00:19:26.000]  將我們全部的努力要附上
[00:19:26.000 --> 00:19:28.000]  才能夠有一個基礎
[00:19:28.000 --> 00:19:30.000]  我們可以這樣做
[00:19:30.000 --> 00:19:32.000]  如果一個基督徒以為可以
[00:19:32.000 --> 00:19:34.000]  敬虔的生命就是自然發生
[00:19:34.000 --> 00:19:36.000]  這個不是聖經所說的
[00:19:36.000 --> 00:19:38.000]  沒錯
[00:19:38.000 --> 00:19:40.000]  是神有力量給你的
[00:19:40.000 --> 00:19:42.000]  但是你要配合
[00:19:42.000 --> 00:19:44.000]  就好像Joseph帶著Henry
[00:19:44.000 --> 00:19:46.000]  Henry要下苦功
[00:19:46.000 --> 00:19:48.000]  依靠神的力量
[00:19:48.000 --> 00:19:50.000]  以致他能夠繼續在人生路途裡
[00:19:50.000 --> 00:19:52.000]  繼續走
[00:19:52.000 --> 00:19:54.000]  這裡說到加上
[00:19:54.000 --> 00:19:56.000]  總共八方面
[00:19:56.000 --> 00:19:58.000]  我們看看這八方面
[00:19:58.000 --> 00:20:00.000]  首先有了信心
[00:20:00.000 --> 00:20:02.000]  這是基礎我們信了耶穌
[00:20:02.000 --> 00:20:04.000]  以致不夠
[00:20:04.000 --> 00:20:06.000]  我們加上德行
[00:20:06.000 --> 00:20:08.000]  聖經說
[00:20:08.000 --> 00:20:10.000]  信心沒有行為是死的
[00:20:10.000 --> 00:20:12.000]  所以我們有一個好的生命
[00:20:12.000 --> 00:20:14.000]  是順服神的旨意
[00:20:14.000 --> 00:20:16.000]  以致我們有好的品格
[00:20:16.000 --> 00:20:18.000]  去走在淨浪裡面
[00:20:18.000 --> 00:20:20.000]  有了這個品格
[00:20:20.000 --> 00:20:22.000]  就要加上知識
[00:20:22.000 --> 00:20:24.000]  大家要留意
[00:20:24.000 --> 00:20:26.000]  千萬不要以為這裡有了這個東西
[00:20:26.000 --> 00:20:28.000]  就加上這個東西
[00:20:28.000 --> 00:20:30.000]  這個還沒搞定就先不要加上
[00:20:30.000 --> 00:20:32.000]  不是這個意思
[00:20:32.000 --> 00:20:34.000]  有了這個東西
[00:20:34.000 --> 00:20:36.000]  你同時要加上另外一些東西
[00:20:36.000 --> 00:20:38.000]  是完全
[00:20:38.000 --> 00:20:40.000]  整個的一個整體
[00:20:40.000 --> 00:20:42.000]  有了這個
[00:20:42.000 --> 00:20:44.000]  他說有了德行
[00:20:44.000 --> 00:20:46.000]  又要加上知識
[00:20:46.000 --> 00:20:48.000]  知識是什麼意思呢?
[00:20:48.000 --> 00:20:50.000]  明白神的心意
[00:20:50.000 --> 00:20:52.000]  如何能夠明白神的心意
[00:20:52.000 --> 00:20:54.000]  從何而來
[00:20:54.000 --> 00:20:56.000]  明白神的心意
[00:20:56.000 --> 00:20:58.000]  大家都知道
[00:20:58.000 --> 00:21:00.000]  去認識神
[00:21:00.000 --> 00:21:02.000]  去經歷神
[00:21:02.000 --> 00:21:04.000]  以致知道神的美善
[00:21:04.000 --> 00:21:06.000]  你能夠辨別什麼是對什麼是錯
[00:21:06.000 --> 00:21:08.000]  我們一定要成長
[00:21:08.000 --> 00:21:10.000]  成長要下苦功
[00:21:10.000 --> 00:21:12.000]  了解神是誰
[00:21:12.000 --> 00:21:14.000]  如果我們忙忙忙忙到
[00:21:14.000 --> 00:21:16.000]  很久才拿本聖經來看
[00:21:16.000 --> 00:21:18.000]  就
[00:21:18.000 --> 00:21:20.000]  你發覺很難有這個成長
[00:21:20.000 --> 00:21:22.000]  曾經看過一個報章
[00:21:22.000 --> 00:21:24.000]  幾年前
[00:21:24.000 --> 00:21:26.000]  美國有一個調查
[00:21:26.000 --> 00:21:28.000]  很忙碌
[00:21:28.000 --> 00:21:30.000]  那些做父母的
[00:21:30.000 --> 00:21:32.000]  越來越馬虎
[00:21:32.000 --> 00:21:34.000]  對於小朋友的飲食
[00:21:34.000 --> 00:21:36.000]  很小的時候
[00:21:36.000 --> 00:21:38.000]  小朋友應該吃奶
[00:21:38.000 --> 00:21:40.000]  他們就
[00:21:40.000 --> 00:21:42.000]  免得又要溝又要開
[00:21:42.000 --> 00:21:44.000]  給他們喝點汽水
[00:21:44.000 --> 00:21:46.000]  接著就說
[00:21:46.000 --> 00:21:48.000]  給一些垃圾食物
[00:21:48.000 --> 00:21:50.000]  那些所謂生食
[00:21:50.000 --> 00:21:52.000]  薯條那些
[00:21:52.000 --> 00:21:54.000]  因為簡單
[00:21:54.000 --> 00:21:56.000]  很多帶來營養不良
[00:21:56.000 --> 00:21:58.000]  有一個統計說有一個七個月大的
[00:21:58.000 --> 00:22:00.000]  幾年間父母
[00:22:00.000 --> 00:22:02.000]  就是用這樣的方式餵大他
[00:22:02.000 --> 00:22:04.000]  我們聽了之後
[00:22:04.000 --> 00:22:06.000]  很可笑
[00:22:06.000 --> 00:22:08.000]  為什麼會這樣
[00:22:08.000 --> 00:22:10.000]  他就說
[00:22:10.000 --> 00:22:12.000]  現代的生活緊張
[00:22:12.000 --> 00:22:14.000]  人們繁忙
[00:22:14.000 --> 00:22:16.000]  就是這樣
[00:22:16.000 --> 00:22:18.000]  我們的生活也是
[00:22:18.000 --> 00:22:20.000]  我們餵什麼給自己吃
[00:22:20.000 --> 00:22:22.000]  有沒有很好的屬靈的養分
[00:22:22.000 --> 00:22:24.000]  還是我們到處去看
[00:22:24.000 --> 00:22:26.000]  看一些
[00:22:26.000 --> 00:22:28.000]  可能對我們的生命更加有損的東西
[00:22:28.000 --> 00:22:30.000]  有了知識
[00:22:30.000 --> 00:22:32.000]  神的方式
[00:22:32.000 --> 00:22:34.000]  你知道什麼是對和錯
[00:22:34.000 --> 00:22:36.000]  你就要有節制
[00:22:36.000 --> 00:22:38.000]  你沒有節制
[00:22:38.000 --> 00:22:40.000]  你就會
[00:22:40.000 --> 00:22:42.000]  有了也等於沒有
[00:22:42.000 --> 00:22:44.000]  你沒有走出來
[00:22:44.000 --> 00:22:46.000]  節制是一個很考驗我們
[00:22:46.000 --> 00:22:48.000]  一個能耐的東西
[00:22:48.000 --> 00:22:50.000]  有了節制
[00:22:50.000 --> 00:22:52.000]  我們會不會用我們的時間
[00:22:52.000 --> 00:22:54.000]  我們會不會
[00:22:54.000 --> 00:22:56.000]  經常打機
[00:22:56.000 --> 00:22:58.000]  或者飲飲食食
[00:22:58.000 --> 00:23:00.000]  我們有沒有節制
[00:23:00.000 --> 00:23:02.000]  法國基督徒很多東西都要節制
[00:23:02.000 --> 00:23:04.000]  為了身體
[00:23:04.000 --> 00:23:06.000]  為什麼身體是神的電
[00:23:06.000 --> 00:23:08.000]  很多東西你要留心
[00:23:08.000 --> 00:23:10.000]  你要注意運動
[00:23:10.000 --> 00:23:12.000]  我也是跟自己說
[00:23:12.000 --> 00:23:14.000]  好好保養自己
[00:23:14.000 --> 00:23:16.000]  節制
[00:23:16.000 --> 00:23:18.000]  我又做了一個
[00:23:18.000 --> 00:23:20.000]  在2020年我立了一個心志
[00:23:20.000 --> 00:23:22.000]  我一定要
[00:23:22.000 --> 00:23:24.000]  12點鐘睡覺
[00:23:24.000 --> 00:23:26.000]  大家你有沒有這個習慣
[00:23:26.000 --> 00:23:28.000]  越靜越晚
[00:23:28.000 --> 00:23:30.000]  節制
[00:23:30.000 --> 00:23:32.000]  我太太還在督促我
[00:23:32.000 --> 00:23:34.000]  聖經裡面
[00:23:34.000 --> 00:23:36.000]  很多時候的屬靈就是說
[00:23:36.000 --> 00:23:38.000]  你有沒有節制
[00:23:38.000 --> 00:23:40.000]  在美國的調查裡面
[00:23:40.000 --> 00:23:42.000]  基督徒裡面圈子
[00:23:42.000 --> 00:23:44.000]  基督徒有三成的人
[00:23:44.000 --> 00:23:46.000]  應該說男性
[00:23:46.000 --> 00:23:48.000]  網上的色情
[00:23:48.000 --> 00:23:50.000]  網上的
[00:23:50.000 --> 00:23:52.000]  不潔的
[00:23:52.000 --> 00:23:54.000]  一些影像
[00:23:54.000 --> 00:23:56.000]  三成
[00:23:56.000 --> 00:23:58.000]  節制
[00:23:58.000 --> 00:24:00.000]  接著還有
[00:24:00.000 --> 00:24:02.000]  有了這個
[00:24:02.000 --> 00:24:04.000]  節制
[00:24:04.000 --> 00:24:06.000]  又要加上忍耐
[00:24:06.000 --> 00:24:08.000]  這個忍耐是說
[00:24:08.000 --> 00:24:10.000]  面對人生的際遇
[00:24:10.000 --> 00:24:12.000]  基督徒不只是屬靈的生命
[00:24:12.000 --> 00:24:14.000]  成長在神的話語當中
[00:24:14.000 --> 00:24:16.000]  我們還要面對很多的際遇
[00:24:16.000 --> 00:24:18.000]  有些人面對的艱難
[00:24:18.000 --> 00:24:20.000]  信心可能都會失落
[00:24:20.000 --> 00:24:22.000]  病患 有些困境
[00:24:22.000 --> 00:24:24.000]  逆境
[00:24:24.000 --> 00:24:26.000]  身體的問題
[00:24:26.000 --> 00:24:28.000]  這些原來成長
[00:24:28.000 --> 00:24:30.000]  是一部分
[00:24:30.000 --> 00:24:32.000]  當你在很難的歲月裡面
[00:24:32.000 --> 00:24:34.000]  你知道其實這是成長的時間
[00:24:34.000 --> 00:24:36.000]  特別在這幾個月裡面
[00:24:36.000 --> 00:24:38.000]  香港很需要我們學習
[00:24:38.000 --> 00:24:40.000]  忍耐
[00:24:40.000 --> 00:24:42.000]  事實上過去這幾個月
[00:24:42.000 --> 00:24:44.000]  我相信我在牧會裡面
[00:24:44.000 --> 00:24:46.000]  是最艱難的
[00:24:46.000 --> 00:24:48.000]  但也讓我體會到
[00:24:48.000 --> 00:24:50.000]  最重要是怎樣去成長
[00:24:50.000 --> 00:24:52.000]  在這個時代
[00:24:52.000 --> 00:24:54.000]  所有好的牧者
[00:24:54.000 --> 00:24:56.000]  忍耐
[00:24:56.000 --> 00:24:58.000]  還要加上敬虔
[00:24:58.000 --> 00:25:00.000]  敬虔是說
[00:25:00.000 --> 00:25:02.000]  對神的敬畏
[00:25:02.000 --> 00:25:04.000]  以至我們能夠服從神的命令
[00:25:04.000 --> 00:25:06.000]  好好地面對人
[00:25:06.000 --> 00:25:08.000]  所以你會看到開始從這裡
[00:25:08.000 --> 00:25:10.000]  敬虔 從一個個人的成長
[00:25:10.000 --> 00:25:12.000]  到一個與神
[00:25:12.000 --> 00:25:14.000]  體重神的關係 與人的關係
[00:25:14.000 --> 00:25:16.000]  所以接下來
[00:25:16.000 --> 00:25:18.000]  有了這個
[00:25:18.000 --> 00:25:20.000]  虔敬
[00:25:20.000 --> 00:25:22.000]  又要加上實踐
[00:25:22.000 --> 00:25:24.000]  愛弟兄姊妹
[00:25:24.000 --> 00:25:26.000]  愛弟兄的心
[00:25:26.000 --> 00:25:28.000]  在屬靈的家裡面
[00:25:28.000 --> 00:25:30.000]  我們彼此的相愛 實踐的愛
[00:25:30.000 --> 00:25:32.000]  不止這樣 接著還說
[00:25:32.000 --> 00:25:34.000]  有了愛弟兄的心
[00:25:34.000 --> 00:25:36.000]  又要加上 原文是「愛」一個字
[00:25:36.000 --> 00:25:38.000]  「愛」這個字很重要
[00:25:38.000 --> 00:25:40.000]  無私的愛
[00:25:40.000 --> 00:25:42.000]  耶穌基督在罪人的時候
[00:25:42.000 --> 00:25:44.000]  祂為我們死
[00:25:44.000 --> 00:25:46.000]  我們有了這種愛
[00:25:46.000 --> 00:25:48.000]  我們仇敵的愛 很不容易
[00:25:48.000 --> 00:25:50.000]  所以這裡當然這個愛
[00:25:50.000 --> 00:25:52.000]  不止是教會裡面的 教愛裡面也有
[00:25:52.000 --> 00:25:54.000]  所以我們中文會翻譯
[00:25:54.000 --> 00:25:56.000]  為愛眾人的心
[00:25:56.000 --> 00:25:58.000]  怎樣愛眾人呢
[00:25:58.000 --> 00:26:00.000]  分享關懷
[00:26:00.000 --> 00:26:02.000]  特別在這個時代裡面
[00:26:02.000 --> 00:26:04.000]  多一些
[00:26:04.000 --> 00:26:06.000]  很多的恨
[00:26:06.000 --> 00:26:08.000]  我們更加要多一些的愛
[00:26:08.000 --> 00:26:10.000]  這種愛是無條件的
[00:26:10.000 --> 00:26:12.000]  人最需要福音
[00:26:12.000 --> 00:26:14.000]  愛也包括了和人傳福音
[00:26:14.000 --> 00:26:16.000]  這幾樣的方法
[00:26:16.000 --> 00:26:18.000]  這幾樣的途徑
[00:26:18.000 --> 00:26:20.000]  其實如果我們看看
[00:26:20.000 --> 00:26:22.000]  是包括了我們對自己的生命的建立
[00:26:22.000 --> 00:26:24.000]  對神的關係
[00:26:24.000 --> 00:26:26.000]  對我們周圍環境的際遇
[00:26:26.000 --> 00:26:30.000]  每一分每一秒 其實你每天都是在這裡成長的機會
[00:26:30.000 --> 00:26:32.000]  然後我們怎樣去對人
[00:26:32.000 --> 00:26:34.000]  人際的關係
[00:26:34.000 --> 00:26:36.000]  所有是一切
[00:26:36.000 --> 00:26:38.000]  有了一樣東西就加上一樣東西
[00:26:38.000 --> 00:26:40.000]  我最近有位姊妹跟我分享
[00:26:40.000 --> 00:26:42.000]  我自己也很感動
[00:26:42.000 --> 00:26:44.000]  其實成長裡面你會看到彼此的相愛
[00:26:44.000 --> 00:26:46.000]  是一個群體
[00:26:46.000 --> 00:26:48.000]  是當中發生
[00:26:48.000 --> 00:26:50.000]  不是單打獨鬥有的
[00:26:50.000 --> 00:26:52.000]  這位姊妹
[00:26:52.000 --> 00:26:54.000]  年輕的時候
[00:26:54.000 --> 00:26:56.000]  她也很
[00:26:56.000 --> 00:26:58.000]  很放任自己
[00:26:58.000 --> 00:27:00.000]  後來她信了耶穌
[00:27:00.000 --> 00:27:02.000]  整個生命慢慢慢慢的改變
[00:27:02.000 --> 00:27:04.000]  但是她的生命也挺坎坷的
[00:27:04.000 --> 00:27:06.000]  家庭的背景坎坷
[00:27:06.000 --> 00:27:08.000]  結婚之後也是坎坷
[00:27:08.000 --> 00:27:10.000]  一段的經驗
[00:27:10.000 --> 00:27:12.000]  她去到一個
[00:27:12.000 --> 00:27:14.000]  心靈非常疲乏
[00:27:14.000 --> 00:27:16.000]  肉體也都
[00:27:16.000 --> 00:27:18.000]  很多的病患
[00:27:18.000 --> 00:27:20.000]  五臟六腑很多地方
[00:27:20.000 --> 00:27:22.000]  都要去有些誤導
[00:27:22.000 --> 00:27:24.000]  有一段時間她還
[00:27:24.000 --> 00:27:26.000]  身體那些骨
[00:27:26.000 --> 00:27:28.000]  有時要找拐杖
[00:27:28.000 --> 00:27:30.000]  你想一下一個這樣的人
[00:27:30.000 --> 00:27:32.000]  面對這樣忍耐
[00:27:32.000 --> 00:27:34.000]  她仍然很喜歡回來教會
[00:27:34.000 --> 00:27:36.000]  每次回來教會我就開心
[00:27:36.000 --> 00:27:38.000]  我就有一種喜樂
[00:27:38.000 --> 00:27:40.000]  她就在這個時候
[00:27:40.000 --> 00:27:42.000]  她的哥哥患了
[00:27:42.000 --> 00:27:44.000]  一個危疾
[00:27:44.000 --> 00:27:46.000]  她就很想去跟他傳福音
[00:27:46.000 --> 00:27:48.000]  但是因為
[00:27:48.000 --> 00:27:50.000]  嫂子是一個拜神的人
[00:27:50.000 --> 00:27:52.000]  她會很反感
[00:27:52.000 --> 00:27:54.000]  別人傳福音所以她不敢去
[00:27:54.000 --> 00:27:56.000]  不敢跟這個哥哥說
[00:27:56.000 --> 00:27:58.000]  後來她將這個需要
[00:27:58.000 --> 00:28:00.000]  告訴朋友
[00:28:00.000 --> 00:28:02.000]  很多弟兄姊妹為她祈禱
[00:28:02.000 --> 00:28:04.000]  鼓勵她
[00:28:04.000 --> 00:28:06.000]  有一次年中感恩會
[00:28:06.000 --> 00:28:08.000]  有些弟兄姊妹分享
[00:28:08.000 --> 00:28:10.000]  向家人傳福音
[00:28:10.000 --> 00:28:12.000]  這個姊妹覺得
[00:28:12.000 --> 00:28:14.000]  我應該不要再去
[00:28:14.000 --> 00:28:16.000]  擔心那麼多
[00:28:16.000 --> 00:28:18.000]  於是就馬上
[00:28:18.000 --> 00:28:20.000]  去到哥哥的家
[00:28:20.000 --> 00:28:22.000]  跟哥哥講福音
[00:28:22.000 --> 00:28:24.000]  你看我以前這樣
[00:28:24.000 --> 00:28:26.000]  我身心靈
[00:28:26.000 --> 00:28:28.000]  有很多需要
[00:28:28.000 --> 00:28:30.000]  但是神不斷地眷顧我
[00:28:30.000 --> 00:28:32.000]  神真的很奇妙
[00:28:32.000 --> 00:28:34.000]  真的很大恩典
[00:28:34.000 --> 00:28:36.000]  我看到這個姊妹
[00:28:36.000 --> 00:28:38.000]  後來不需要
[00:28:38.000 --> 00:28:40.000]  她哥哥看到她生命的改變
[00:28:40.000 --> 00:28:42.000]  她依靠神的心
[00:28:42.000 --> 00:28:44.000]  她很感動
[00:28:44.000 --> 00:28:46.000]  哥哥不如你信耶穌
[00:28:46.000 --> 00:28:48.000]  哥哥說好啊
[00:28:48.000 --> 00:28:50.000]  就這樣信了
[00:28:50.000 --> 00:28:52.000]  嫂子就說
[00:28:52.000 --> 00:28:54.000]  你又信又拜佛又信耶穌
[00:28:54.000 --> 00:28:56.000]  不行的
[00:28:56.000 --> 00:28:58.000]  於是姊妹
[00:28:58.000 --> 00:29:00.000]  不太敢回應
[00:29:00.000 --> 00:29:02.000]  當然跟哥哥說
[00:29:02.000 --> 00:29:04.000]  你當然要信耶穌
[00:29:04.000 --> 00:29:06.000]  就這樣來了
[00:29:06.000 --> 00:29:08.000]  第一次探訪
[00:29:08.000 --> 00:29:10.000]  第二次探訪
[00:29:10.000 --> 00:29:12.000]  有一本小冊子
[00:29:12.000 --> 00:29:14.000]  更加詳細講福音
[00:29:14.000 --> 00:29:16.000]  她這次去就不只是跟哥哥講
[00:29:16.000 --> 00:29:18.000]  她的愛關心她的嫂子
[00:29:18.000 --> 00:29:20.000]  其實嫂子也不容易
[00:29:20.000 --> 00:29:22.000]  聽了她講一下
[00:29:22.000 --> 00:29:24.000]  她有什麼掙扎
[00:29:24.000 --> 00:29:26.000]  一個多小時聽了嫂子講
[00:29:26.000 --> 00:29:28.000]  跟著再跟哥哥講福音
[00:29:28.000 --> 00:29:30.000]  更加完美地講
[00:29:30.000 --> 00:29:32.000]  哥哥很確信說信
[00:29:32.000 --> 00:29:34.000]  於是哥哥為她祈禱
[00:29:34.000 --> 00:29:36.000]  哥哥記住禱告
[00:29:36.000 --> 00:29:38.000]  嫂子就叫回去
[00:29:38.000 --> 00:29:40.000]  你都沒有教她祈禱
[00:29:40.000 --> 00:29:42.000]  她怎麼會禱告
[00:29:42.000 --> 00:29:44.000]  結果她說好啊我教你禱告
[00:29:44.000 --> 00:29:46.000]  嫂子也感動
[00:29:46.000 --> 00:29:48.000]  成長
[00:29:48.000 --> 00:29:50.000]  不是要一個強人
[00:29:50.000 --> 00:29:52.000]  成長
[00:29:52.000 --> 00:29:54.000]  是謙卑
[00:29:54.000 --> 00:29:56.000]  看到神的大能
[00:29:56.000 --> 00:29:58.000]  在我們的生命裏面
[00:29:58.000 --> 00:30:00.000]  整個群體
[00:30:00.000 --> 00:30:02.000]  一切
[00:30:02.000 --> 00:30:04.000]  去
[00:30:04.000 --> 00:30:06.000]  經歷這個成長
[00:30:06.000 --> 00:30:08.000]  但是很可惜
[00:30:08.000 --> 00:30:10.000]  我們基督徒有時會忘記了
[00:30:10.000 --> 00:30:12.000]  這件事
[00:30:12.000 --> 00:30:14.000]  屬靈生命的成長
[00:30:14.000 --> 00:30:16.000]  我知道這件事
[00:30:16.000 --> 00:30:18.000]  但是我們絕無刻意
[00:30:18.000 --> 00:30:20.000]  就這樣過我們的生活
[00:30:20.000 --> 00:30:22.000]  我們再看一下
[00:30:22.000 --> 00:30:24.000]  彼得再鼓勵我們
[00:30:24.000 --> 00:30:26.000]  第八節
[00:30:26.000 --> 00:30:28.000]  你們有了這幾樣
[00:30:28.000 --> 00:30:30.000]  再繼續增加
[00:30:30.000 --> 00:30:32.000]  繼續增加
[00:30:32.000 --> 00:30:34.000]  不要嫌多
[00:30:34.000 --> 00:30:36.000]  繼續增加
[00:30:36.000 --> 00:30:38.000]  你知道認識耶穌基督
[00:30:38.000 --> 00:30:40.000]  你就不至閒懶不結果子
[00:30:40.000 --> 00:30:42.000]  即是說你認識神
[00:30:42.000 --> 00:30:44.000]  這個生命是使你這樣
[00:30:44.000 --> 00:30:46.000]  你不要浪費這個生命
[00:30:46.000 --> 00:30:48.000]  你不這樣做
[00:30:48.000 --> 00:30:50.000]  你就好像
[00:30:50.000 --> 00:30:52.000]  什麼都沒有
[00:30:52.000 --> 00:30:54.000]  之前為什麼有神的能力
[00:30:54.000 --> 00:30:56.000]  也是因為認識
[00:30:56.000 --> 00:30:58.000]  第三節在說認識
[00:30:58.000 --> 00:31:00.000]  一條一尾都是在說認識
[00:31:00.000 --> 00:31:02.000]  繼續盡心在神的關係裏面
[00:31:02.000 --> 00:31:04.000]  以至我們的生命
[00:31:04.000 --> 00:31:06.000]  越來越像神
[00:31:06.000 --> 00:31:08.000]  分享神的本性
[00:31:08.000 --> 00:31:10.000]  如果你沒有這幾樣
[00:31:10.000 --> 00:31:12.000]  完全沒有剛才的過程
[00:31:12.000 --> 00:31:14.000]  我們不著意這些
[00:31:14.000 --> 00:31:16.000]  得行
