
[00:00:00.000 --> 00:00:05.020]  我們中國有一句說話叫做「天人合一」
[00:23:08.940 --> 00:23:14.740]  在耶利米書中 耶利米先知記載著
[00:23:14.740 --> 00:23:16.980]  上帝去教導他們
[00:23:16.980 --> 00:23:21.820]  「我把你們擄到的那個城 你們要為它求平安
[00:23:21.820 --> 00:23:23.900]  為它向耶和華祈禱
[00:23:23.900 --> 00:23:29.020]  因為它得平安 你們都得平安」
[00:23:29.020 --> 00:23:33.500]  所以我們都要為我們所在的地方去求平安
[00:23:33.500 --> 00:23:36.180]  我們要為香港去求平安
[00:23:36.180 --> 00:23:38.780]  我們要為中國來禱告
[00:23:38.780 --> 00:23:40.780]  我們希望我們的城市
[00:23:40.780 --> 00:23:45.460]  我們的國家 我們的人民都能夠歸向神
[00:23:45.460 --> 00:23:49.780]  不再犯罪得罪神
[00:23:49.780 --> 00:23:54.380]  第三就是我們都要效法黎兄妹一樣
[00:23:54.380 --> 00:23:57.260]  在職場裏面做好的見證
[00:23:57.260 --> 00:24:02.020]  今日我們教徒怎樣在職場裏面做好的見證呢?
[00:24:02.020 --> 00:24:06.780]  我想我們可以先來檢視我們自己的工作態度
[00:24:06.780 --> 00:24:09.460]  我們是否盡忠職守呢?
[00:24:09.460 --> 00:24:13.500]  我們對我們的公司、我們的老闆是否忠誠呢?
[00:24:13.500 --> 00:24:17.260]  還是我們按章工作得過且過呢?
[00:24:17.260 --> 00:24:23.620]  另外就是我們都檢視我們職場的人際關係
[00:24:23.620 --> 00:24:25.780]  曾經有些基督徒跟我說
[00:24:25.780 --> 00:24:28.300]  他說在公司裏面
[00:24:28.300 --> 00:24:31.420]  他不會讓人知道他是基督徒
[00:24:31.420 --> 00:24:37.460]  他也不喜歡跟同事一起吃飯、一起交往
[00:24:37.460 --> 00:24:39.700]  其實我覺得這樣是不好的
[00:24:39.700 --> 00:24:41.060]  因為如果是這樣的話
[00:24:41.060 --> 00:24:45.860]  你怎樣有機會在你的同事當中去見證上帝呢?
[00:24:45.860 --> 00:24:49.940]  你怎樣影響你身邊的同事
[00:24:49.940 --> 00:24:53.260]  讓他們有機會來認識神呢?
[00:24:53.260 --> 00:24:55.900]  所以弟兄姊妹我都鼓勵我們
[00:24:55.900 --> 00:25:02.940]  我們真的要讓職場成為榮耀神的平台
[00:25:02.940 --> 00:25:05.500]  最後我都希望我們每一個人
[00:25:05.500 --> 00:25:08.980]  我們都可以去檢視我們的生活
[00:25:08.980 --> 00:25:11.620]  我們的家庭關係是怎樣呢?
[00:25:11.620 --> 00:25:14.140]  我們的職場關係是怎樣呢?
[00:25:14.140 --> 00:25:17.380]  我們跟教會弟兄姊妹的關係是怎樣呢?
[00:25:17.380 --> 00:25:23.420]  我們跟身邊社會上其他人的關係是怎樣呢?
[00:25:23.420 --> 00:25:27.300]  華利康穆斯(Rick Warren)
[00:25:27.300 --> 00:25:30.020]  他有一句這樣的說話
[00:25:30.020 --> 00:25:33.140]  他說:神是在我們裏面最光榮的
[00:25:33.140 --> 00:25:36.980]  當我們最全面地反映神的願望
[00:25:36.980 --> 00:25:41.220]  With the deep love of God in the living spirit of God
[00:25:41.220 --> 00:25:44.700]  我嘗試將他這句說話翻譯過來
[00:25:44.700 --> 00:25:49.020]  就是說:當你全然地活出上帝的旨意
[00:25:49.020 --> 00:25:50.820]  就是活在聖靈裏
[00:25:50.820 --> 00:25:54.100]  並讓神的大愛充滿你的時候
[00:25:54.100 --> 00:25:59.060]  亦都是你生命最榮耀神的時候
[00:25:59.060 --> 00:26:01.460]  我也曾經聽有人說過
[00:26:01.460 --> 00:26:05.100]  他說:當你的生活最榮耀神的時候
[00:26:05.100 --> 00:26:09.940]  你的心靈亦都是最喜樂、最滿足的時候
[00:26:09.940 --> 00:26:13.220]  弟兄姊妹,你現在的心靈是怎樣呢?
[00:26:13.220 --> 00:26:18.300]  你覺得你的生活是否正正是在榮耀神的時候呢?
[00:26:18.300 --> 00:26:21.820]  讓我們都可以一齊地互相勉勵
[00:26:21.820 --> 00:26:25.940]  認真地在每日的生活裏跟神親密同行
[00:26:25.940 --> 00:26:27.900]  建立美好的關係
[00:26:27.900 --> 00:26:31.700]  這樣無論我們跟誰的關係
[00:26:31.700 --> 00:26:34.100]  我們都會游刃有餘
[00:26:34.100 --> 00:26:38.300]  八面玲瓏在各種關係當中榮耀上帝
[00:26:38.300 --> 00:26:40.020]  活出好像尼希米一樣
[00:26:40.020 --> 00:26:42.460]  一種天人合一的生命
[00:26:42.460 --> 00:26:47.300]  我們一起低頭和深祈禱
[00:26:47.300 --> 00:26:48.780]  親愛的主,我們多謝你
[00:26:48.780 --> 00:26:53.420]  今天藉著你自己的僕人尼希米來鼓勵我們
[00:26:53.420 --> 00:26:57.180]  主求你幫助我們學習尼希米一樣
[00:26:57.180 --> 00:27:01.580]  我們真的能夠深深地愛我們的城市
[00:27:01.580 --> 00:27:04.460]  愛我們的國家,愛我們的人民
[00:27:04.460 --> 00:27:08.380]  主又幫助我們,真是竭力地在我們的職場裏
[00:27:08.380 --> 00:27:10.980]  來為你作美好的見證
[00:27:10.980 --> 00:27:14.740]  主我們知道這一切的力量都不是靠我們自己
[00:27:14.740 --> 00:27:17.420]  乃是我們先要回到祢面前
[00:27:17.420 --> 00:27:19.860]  和祢建立一份美好的關係
[00:27:19.860 --> 00:27:22.500]  主求祢賜給我們一個愛祢的心
[00:27:22.500 --> 00:27:24.260]  一顆渴慕祢的心
[00:27:24.260 --> 00:27:26.620]  一顆願意遵行祢旨意的心
[00:27:26.620 --> 00:27:29.580]  以致我們和祢親密同行的時候
[00:27:29.580 --> 00:27:34.500]  我們在各種關係裏面都能夠去榮耀祢
[00:27:34.500 --> 00:27:35.820]  求祢幫助我們
[00:27:35.820 --> 00:27:38.460]  我們同心祈禱,奉耶穌基督的名禱
[00:27:38.460 --> 00:27:39.460]  阿門
