
[00:00:00.000 --> 00:00:07.000]  平安,很開心能夠再次回來教會跟大家分享神的話語
[00:26:59.000 --> 00:27:01.000]  它就說行為了
[00:27:01.000 --> 00:27:03.000]  這個不就是從信以至於信嗎?
[00:27:04.000 --> 00:27:06.000]  從信未曾轉變到
[00:27:06.000 --> 00:27:08.000]  但到第四部份
[00:27:08.000 --> 00:27:10.000]  以至於信的時候
[00:27:10.000 --> 00:27:13.000]  我們就會有行為出現了
[00:27:13.000 --> 00:27:19.000]  好,從這段經文我想鼓勵大家三樣東西
[00:27:19.000 --> 00:27:23.000]  第一,我們是不是知道上帝給我們的恩賜
[00:27:23.000 --> 00:27:26.000]  好好地去發揮
[00:27:26.000 --> 00:27:28.000]  就好像保羅那樣
[00:27:28.000 --> 00:27:30.000]  前幾個星期的講道
[00:27:30.000 --> 00:27:32.000]  希望大家都記得
[00:27:33.000 --> 00:27:36.000]  幾個星期之前你都想我記得嗎?
[00:27:36.000 --> 00:27:38.000]  很難啊
[00:27:38.000 --> 00:27:40.000]  如果你真的不記得
[00:27:40.000 --> 00:27:42.000]  不要緊,上網聽聽
[00:27:42.000 --> 00:27:45.000]  幾個星期前的講道我們已經講過了
[00:27:45.000 --> 00:27:47.000]  我們要與耶穌同活
[00:27:47.000 --> 00:27:49.000]  處罪舊人,穿上新人
[00:27:49.000 --> 00:27:52.000]  也要立志為耶穌而活
[00:27:52.000 --> 00:27:55.000]  與耶穌同活和為耶穌而活有些分別
[00:27:55.000 --> 00:27:59.000]  就是有一些像從信以至於信
[00:27:59.000 --> 00:28:02.000]  初初與基督一同步
[00:28:03.000 --> 00:28:05.000]  我們的人生目標,我們的方向
[00:28:05.000 --> 00:28:07.000]  全部都是為耶穌而活
[00:28:07.000 --> 00:28:09.000]  當我們能夠這樣的時候
[00:28:09.000 --> 00:28:11.000]  我們就一定可以知道
[00:28:11.000 --> 00:28:13.000]  上帝給我們的恩賜
[00:28:13.000 --> 00:28:15.000]  以及發揮了那個恩賜
[00:28:15.000 --> 00:28:19.000]  第二,想大家自己反省一下
[00:28:19.000 --> 00:28:22.000]  我們是不是對福音有充分的信心
[00:28:22.000 --> 00:28:26.000]  以至我們不會以福音為恥
[00:28:26.000 --> 00:28:31.000]  並且可以隨時與別人分享我們的信仰
[00:28:32.000 --> 00:28:33.000]  這一點很重要
[00:28:33.000 --> 00:28:35.000]  我們不是每一個人都特派
[00:28:35.000 --> 00:28:37.000]  去傳上帝的福音
[00:28:37.000 --> 00:28:41.000]  但是如果上帝也吩咐我們每一個人
[00:28:41.000 --> 00:28:43.000]  其實都要作見證
[00:28:43.000 --> 00:28:45.000]  有機會的時候
[00:28:45.000 --> 00:28:48.000]  如果上一次講《哥洛西書》第四章
[00:28:48.000 --> 00:28:51.000]  我們講說話要溫和有趣
[00:28:51.000 --> 00:28:55.000]  或者說禍本是用鹽調和
[00:28:55.000 --> 00:28:57.000]  與別人交往
[00:28:57.000 --> 00:28:59.000]  有機會的時候就講福音
[00:29:00.000 --> 00:29:02.000]  這一點我們都要的
[00:29:02.000 --> 00:29:06.000]  第三,如果我們已經信了一段時間
[00:29:06.000 --> 00:29:08.000]  我們要反省自己的經歷
[00:29:08.000 --> 00:29:12.000]  有沒有從信以至於更加信
[00:29:12.000 --> 00:29:14.000]  或者從信開始
[00:29:14.000 --> 00:29:18.000]  現在竟然走上一條慢慢離開的道路
[00:29:18.000 --> 00:29:23.000]  有的,越來越不信
[00:29:23.000 --> 00:29:26.000]  《聖經》中也有提到幾個人
[00:29:26.000 --> 00:29:28.000]  不過不要說了
[00:29:29.000 --> 00:29:31.000]  如果有人有這種情況的話
[00:29:31.000 --> 00:29:33.000]  請你快點告訴我
[00:29:33.000 --> 00:29:35.000]  我會盡快和你協談
[00:29:35.000 --> 00:29:38.000]  希望幫助你從信以至於信
[00:29:38.000 --> 00:29:40.000]  而不是倒退
[00:29:40.000 --> 00:29:43.000]  讓我們一起同心協賭
[00:29:43.000 --> 00:29:45.000]  三位天父感謝你
[00:29:45.000 --> 00:29:47.000]  揀選了我們成為你的門徒
[00:29:47.000 --> 00:29:50.000]  又將我們招聚在聖馬台家
[00:29:50.000 --> 00:29:53.000]  求你幫助我們清楚認識福音
[00:29:53.000 --> 00:29:55.000]  更加不會以福音為止
[00:29:56.000 --> 00:29:59.000]  因為我們的信是每天更新
[00:29:59.000 --> 00:30:01.000]  不斷地進步
[00:30:01.000 --> 00:30:03.000]  我們在耶穌基督裡面祈禱
