
[00:00:00.000 --> 00:00:08.000]  我今日繼續跟大家講哥羅西書
[00:23:39.000 --> 00:23:45.000]  彼此說謊、假虔誠、假的信仰態度是犯罪
[00:23:45.000 --> 00:23:48.000]  所以我們不可以這樣做
[00:23:48.000 --> 00:23:50.000]  況且當我們決定信耶穌的時候
[00:23:50.000 --> 00:23:55.000]  其實我們已經決定脫去舊人穿上新人
[00:23:55.000 --> 00:23:57.000]  舊的污穢不要再說
[00:23:57.000 --> 00:24:04.000]  耶穌基督的寶血已經洗淨
[00:24:04.000 --> 00:24:06.000]  如果不肯改過又怎樣?
[00:24:06.000 --> 00:24:07.000]  第六節
[00:24:07.000 --> 00:24:09.000]  我們回去看第六節
[00:24:09.000 --> 00:24:14.000]  因這些事神的憤怒必臨到那潑逆之子
[00:24:14.000 --> 00:24:17.000]  潑逆的意思就是不聽話
[00:24:17.000 --> 00:24:19.000]  不聽話
[00:24:19.000 --> 00:24:21.000]  神的憤怒是什麼意思?
[00:24:21.000 --> 00:24:28.000]  很容易理解,神的審判
[00:24:28.000 --> 00:24:30.000]  犯這些罪有不肯悔改的人
[00:24:30.000 --> 00:24:35.000]  神會審判他們
[00:24:35.000 --> 00:24:38.000]  第十節
[00:24:38.000 --> 00:24:39.000]  穿上新人
[00:24:39.000 --> 00:24:42.000]  這新人在知識上漸漸更新
[00:24:42.000 --> 00:24:46.000]  正如做他的主的形象
[00:24:46.000 --> 00:24:51.000]  成性的路就是先棄掉不道德的
[00:24:51.000 --> 00:24:54.000]  不合神心意的事
[00:24:54.000 --> 00:24:56.000]  或者各樣的標準價值
[00:24:56.000 --> 00:24:59.000]  然後再將從聖經裏面學到的
[00:24:59.000 --> 00:25:02.000]  或者聖經裏面所教導的標準方法
[00:25:02.000 --> 00:25:04.000]  活出來
[00:25:04.000 --> 00:25:06.000]  我們就能夠成性
[00:25:06.000 --> 00:25:10.000]  也能夠越來越像我們的主
[00:25:17.000 --> 00:25:24.000]  我們有沒有勇氣脫去舊人呢?
[00:25:24.000 --> 00:25:28.000]  需要勇氣,是真的
[00:25:28.000 --> 00:25:29.000]  需要勇氣
[00:25:29.000 --> 00:25:30.000]  很多時候只是說
[00:25:30.000 --> 00:25:32.000]  我們脫去舊人,穿上新人
[00:25:32.000 --> 00:25:36.000]  我們有沒有勇氣脫去我們的舊人呢?
[00:25:36.000 --> 00:25:37.000]  不容易的
[00:25:37.000 --> 00:25:39.000]  說的是品格
[00:25:39.000 --> 00:25:41.000]  說的是嗜好
[00:25:41.000 --> 00:25:43.000]  說的是生活方式
[00:25:43.000 --> 00:25:47.000]  的確是不容易一下子全改
[00:25:47.000 --> 00:25:50.000]  但我們需要勇氣做一個決定
[00:25:50.000 --> 00:25:53.000]  有勇氣不斷去改
[00:25:53.000 --> 00:26:00.000]  有一個故事是說
[00:26:00.000 --> 00:26:05.000]  有沒有勇氣去改變舊的壞習慣
[00:26:05.000 --> 00:26:08.000]  有一對姊妹
[00:26:08.000 --> 00:26:14.000]  她本來是很喜歡去參加狂歡舞會
[00:26:14.000 --> 00:26:17.000]  即是很吵架的那些狂歡舞會
[00:26:17.000 --> 00:26:19.000]  但後來她們信了耶穌
[00:26:19.000 --> 00:26:21.000]  她們開始明白到
[00:26:21.000 --> 00:26:25.000]  人生有另外一種方式和另外一個目的
[00:26:25.000 --> 00:26:27.000]  更加是她認為
[00:26:27.000 --> 00:26:28.000]  因為她們知道
[00:26:28.000 --> 00:26:32.000]  她以往那種生活方式是不合神心意
[00:26:32.000 --> 00:26:35.000]  搞了沒多久之後
[00:26:35.000 --> 00:26:38.000]  她再次收到以前的朋友
[00:26:38.000 --> 00:26:41.000]  邀請她們去狂歡舞會
[00:26:41.000 --> 00:26:45.000]  她們就在回覆卡上
[00:26:45.000 --> 00:26:49.000]  你可以說是半開玩笑半自嘲
[00:26:49.000 --> 00:26:56.000]  來寫她們回應的訊息
[00:26:56.000 --> 00:26:59.000]  在卡上她說
[00:26:59.000 --> 00:27:03.000]  抱歉,我們不能夠參加
[00:27:03.000 --> 00:27:06.000]  因為我們最近已經死了
[00:27:06.000 --> 00:27:10.000]  你可以當她是捉弄
[00:27:10.000 --> 00:27:12.000]  或者她說笑話
[00:27:12.000 --> 00:27:14.000]  但也很清楚
[00:27:14.000 --> 00:27:16.000]  起碼她的朋友一定知道她不能來
[00:27:16.000 --> 00:27:18.000]  她有興趣可能會問
[00:27:18.000 --> 00:27:20.000]  什麼意思?最近死了
[00:27:20.000 --> 00:27:21.000]  這樣就對了
[00:27:21.000 --> 00:27:23.000]  順便可以說福音
[00:27:23.000 --> 00:27:27.000]  說她自己的進主過程的改變
[00:27:27.000 --> 00:27:30.000]  這對姊妹很聰明
[00:27:31.000 --> 00:27:34.000]  還有她們很有勇氣
[00:27:34.000 --> 00:27:36.000]  不對的事就不要再做
[00:27:36.000 --> 00:27:39.000]  有人會問
[00:27:39.000 --> 00:27:42.000]  究竟這兩種罪
[00:27:42.000 --> 00:27:45.000]  剛才寶羅列出第五第八節所說的罪
[00:27:45.000 --> 00:27:47.000]  淫亂的罪大一點
[00:27:47.000 --> 00:27:49.000]  還是口舌的罪大一點
[00:27:49.000 --> 00:27:53.000]  我認為兩種罪都很大很重要
[00:27:53.000 --> 00:27:55.000]  但很多時候的確
[00:27:55.000 --> 00:27:58.000]  我們會較為忽視了口舌的罪
[00:28:00.000 --> 00:28:02.000]  所以最近我都說了很多關於這方面的事
[00:28:02.000 --> 00:28:04.000]  我也提及過
[00:28:04.000 --> 00:28:06.000]  前一兩個月我提及過
[00:28:06.000 --> 00:28:07.000]  《針研》裏面
[00:28:07.000 --> 00:28:09.000]  其實最多經文是說
[00:28:09.000 --> 00:28:13.000]  口舌和口舌有關的教導或者罪
[00:28:13.000 --> 00:28:22.000]  Warren Wisby
[00:28:22.000 --> 00:28:24.000]  他在這方面說得很好
[00:28:24.000 --> 00:28:29.000]  我大約翻譯他所說的那段說話
[00:28:30.000 --> 00:28:32.000]  他說在教會裏面
[00:28:32.000 --> 00:28:34.000]  如果發生淫亂的事
[00:28:34.000 --> 00:28:36.000]  我們會很震驚
[00:28:36.000 --> 00:28:41.000]  但我們卻很容易
[00:28:41.000 --> 00:28:44.000]  會讓人在開會或者聚會的時候
[00:28:44.000 --> 00:28:45.000]  亂發脾氣
[00:28:45.000 --> 00:28:48.000]  亂說暴戾的話
[00:28:48.000 --> 00:28:51.000]  甚至有時候我們還會為他開解
[00:28:51.000 --> 00:28:52.000]  為他辯護
[00:28:52.000 --> 00:28:54.000]  說他是發義怒
[00:28:54.000 --> 00:28:57.000]  即是公義的怒氣
[00:29:01.000 --> 00:29:03.000]  弟兄姊妹
[00:29:03.000 --> 00:29:04.000]  你猜我們教會
[00:29:04.000 --> 00:29:06.000]  或者我們的團體裏面
[00:29:06.000 --> 00:29:08.000]  我們會不會發生這種事?
[00:29:08.000 --> 00:29:12.000]  希望不會
[00:29:12.000 --> 00:29:17.000]  保羅將這兩類的罪
[00:29:17.000 --> 00:29:19.000]  列在成性路的第一步裏面
[00:29:19.000 --> 00:29:22.000]  要我們這樣著緊去對付
[00:29:22.000 --> 00:29:24.000]  相信是必定
[00:29:24.000 --> 00:29:26.000]  是重要和必定需要
[00:29:26.000 --> 00:29:29.000]  我們要深思
[00:29:29.000 --> 00:29:30.000]  要著緊
[00:29:30.000 --> 00:29:32.000]  你想想
[00:29:32.000 --> 00:29:34.000]  的確
[00:29:34.000 --> 00:29:36.000]  在人或者在信徒之中都是
[00:29:36.000 --> 00:29:39.000]  情慾的罪和口舌的罪
[00:29:39.000 --> 00:29:41.000]  的確比其他的罪
[00:29:41.000 --> 00:29:43.000]  容易犯和犯得多
[00:29:43.000 --> 00:29:45.000]  你想想是不是?
[00:29:45.000 --> 00:29:50.000]  我們人隨時
[00:29:50.000 --> 00:29:52.000]  都會有欲念
[00:29:52.000 --> 00:29:54.000]  淫念
[00:29:54.000 --> 00:29:55.000]  惡念
[00:29:55.000 --> 00:29:58.000]  但我們不會隨時去偷東西
[00:29:58.000 --> 00:30:00.000]  不會隨時去殺人放火
[00:30:00.000 --> 00:30:01.000]  是不是?
[00:30:01.000 --> 00:30:04.000]  所以
[00:30:04.000 --> 00:30:07.000]  淫亂的罪和口舌的罪
[00:30:07.000 --> 00:30:09.000]  是比所有其他罪容易犯
[00:30:09.000 --> 00:30:10.000]  和會
[00:30:10.000 --> 00:30:13.000]  不經意或者是
[00:30:13.000 --> 00:30:14.000]  犯了都不知道
[00:30:14.000 --> 00:30:16.000]  是比其他罪多
[00:30:16.000 --> 00:30:18.000]  保羅這樣提出來
[00:30:18.000 --> 00:30:20.000]  是非常之有提醒
[00:30:20.000 --> 00:30:23.000]  值得我們要深思
[00:30:23.000 --> 00:30:27.000]  求神赦免我們
[00:30:29.000 --> 00:30:31.000]  求神賦上私恩給我們
[00:30:31.000 --> 00:30:35.000]  使我們在這方面能夠
[00:30:35.000 --> 00:30:37.000]  好好去改善
[00:30:37.000 --> 00:30:39.000]  去警惕自己
[00:30:39.000 --> 00:30:41.000]  使到我們每一個家庭
[00:30:41.000 --> 00:30:42.000]  家裡面都需要
[00:30:42.000 --> 00:30:43.000]  使每一個家庭
[00:30:43.000 --> 00:30:44.000]  使到我們的教會
[00:30:44.000 --> 00:30:45.000]  我們的團契
[00:30:45.000 --> 00:30:47.000]  任何的聚會
[00:30:47.000 --> 00:30:48.000]  都變成一個溫馨
[00:30:48.000 --> 00:30:51.000]  大家想回來的一些聚會
[00:30:51.000 --> 00:30:54.000]  令到我們的教會成為一個
[00:30:54.000 --> 00:30:57.000]  大家都渴望回來聚會的地方
[00:30:59.000 --> 00:31:01.000]  讓到我們的聚會
[00:31:01.000 --> 00:31:02.000]  讓到我們的地方
[00:31:02.000 --> 00:31:03.000]  我們的家庭
[00:31:03.000 --> 00:31:06.000]  都能夠去榮耀神
[00:31:06.000 --> 00:31:10.000]  我們一起祈禱
[00:31:10.000 --> 00:31:17.000]  慈悲人愛天父
[00:31:17.000 --> 00:31:18.000]  我們感謝你
[00:31:18.000 --> 00:31:20.000]  留下寶貴的說話
[00:31:20.000 --> 00:31:22.000]  寶貴的教導
[00:31:22.000 --> 00:31:24.000]  讓我們再一次
[00:31:24.000 --> 00:31:26.000]  能夠真是好好去反省
[00:31:26.000 --> 00:31:28.000]  我們信了耶穌之後
[00:31:28.000 --> 00:31:30.000]  走這條誠信的路的時候
[00:31:30.000 --> 00:31:32.000]  我們有沒有按照
[00:31:32.000 --> 00:31:34.000]  聖經的教訓去做
[00:31:34.000 --> 00:31:36.000]  神啊
[00:31:36.000 --> 00:31:37.000]  求祢私恩
[00:31:37.000 --> 00:31:38.000]  求祢赦免
[00:31:38.000 --> 00:31:39.000]  求祢幫助我們
[00:31:39.000 --> 00:31:41.000]  讓我們能夠好好為祢見證
[00:31:41.000 --> 00:31:42.000]  讓我們在生活裡面
[00:31:42.000 --> 00:31:44.000]  活出祢的教訓
[00:31:44.000 --> 00:31:46.000]  讓我們能夠
[00:31:46.000 --> 00:31:48.000]  很決絕地對付
[00:31:48.000 --> 00:31:49.000]  情慾的事
[00:31:49.000 --> 00:31:50.000]  淫亂的事
[00:31:50.000 --> 00:31:56.000]  也都很決絕地
[00:31:56.000 --> 00:31:58.000]  清楚地去對付
[00:31:58.000 --> 00:32:00.000]  我們口舌的罪
[00:32:00.000 --> 00:32:03.000]  求神來改變我們的心
[00:32:03.000 --> 00:32:06.000]  讓我們也有恩典能力
[00:32:06.000 --> 00:32:08.000]  能夠活出來
[00:32:08.000 --> 00:32:10.000]  多謝你聽我們的禱告
[00:32:10.000 --> 00:32:11.000]  我們這樣祈禱
[00:32:11.000 --> 00:32:12.000]  奉耶穌基督的聖名
