
[00:00:00.000 --> 00:00:02.640]  各位鼎姊妹平安
[00:18:28.240 --> 00:18:29.560]  十分鐘
[00:18:29.560 --> 00:18:31.720]  平時兩分鐘而已
[00:18:31.720 --> 00:18:33.360]  我又趕時間回教會
[00:18:33.360 --> 00:18:35.920]  因為有很多東西要預備
[00:18:35.920 --> 00:18:37.800]  你知不知道我當時的心
[00:18:37.800 --> 00:18:39.720]  馬上就中招了
[00:18:39.720 --> 00:18:41.000]  就馬上心裏面「囉囉亂」
[00:18:41.000 --> 00:18:42.520]  有沒有搞錯
[00:18:42.520 --> 00:18:43.640]  這樣都可以
[00:18:43.640 --> 00:18:45.680]  什麼叫服務
[00:18:45.680 --> 00:18:46.880]  為什麼會這樣
[00:18:46.880 --> 00:18:48.680]  為什麼那個人會阻著我
[00:18:48.680 --> 00:18:50.000]  下樓梯那條路
[00:18:50.000 --> 00:18:52.120]  如果不是我應該進去了
[00:18:52.120 --> 00:18:54.600]  你們姐妹們看不看到
[00:18:54.600 --> 00:18:56.960]  我的軟弱告訴我們
[00:18:56.960 --> 00:18:59.640]  原來我們人性真是很容易
[00:18:59.640 --> 00:19:01.280]  哪怕你是一個基督徒
[00:19:01.280 --> 00:19:03.000]  哪怕你是一個牧者
[00:19:03.000 --> 00:19:05.880]  哪怕你是一個牧師
[00:19:05.880 --> 00:19:08.200]  其實是會的
[00:19:08.200 --> 00:19:11.200]  所以其實保羅在這段話裏面
[00:19:11.200 --> 00:19:14.360]  他說凡所行都不要發怨言起爭論
[00:19:14.360 --> 00:19:16.240]  你知不知道保羅
[00:19:16.240 --> 00:19:20.360]  其實他是在引述他自己之前說過的話
[00:19:20.360 --> 00:19:23.680]  在哥倫多前書第十章十至十一節
[00:19:23.680 --> 00:19:27.640]  他那裏很清楚地提醒哥倫多的教會
[00:19:27.640 --> 00:19:30.240]  他說你以古為鑒
[00:19:30.240 --> 00:19:31.680]  什麼叫以古為鑒
[00:19:31.680 --> 00:19:33.240]  就是以色列人
[00:19:33.240 --> 00:19:36.840]  當他離開埃及
[00:19:36.840 --> 00:19:38.520]  進到這個曠野
[00:19:38.520 --> 00:19:40.600]  就準備要進入迦南之前
[00:19:40.600 --> 00:19:42.880]  聖經說他們發怨言
[00:19:42.880 --> 00:19:46.000]  所以保羅在哥倫多前書他這樣說
[00:19:46.000 --> 00:19:48.320]  他說不要發怨言
[00:19:48.320 --> 00:19:50.480]  將他們發怨言
[00:19:50.480 --> 00:19:52.920]  就被滅命的鎖滅
[00:19:52.920 --> 00:19:56.800]  哇 舊約的時候重手得厲害
[00:19:56.800 --> 00:19:58.760]  我們今天
[00:19:58.760 --> 00:20:01.160]  我們連牧者可能自己都不斷
[00:20:01.160 --> 00:20:05.240]  向周遭的家人朋友發怨言的時候
[00:20:05.240 --> 00:20:07.680]  我想老祖應該滅了我
[00:20:07.680 --> 00:20:08.880]  但是聖經告訴我
[00:20:08.880 --> 00:20:11.360]  無論在《聖埃及記》《文素記》
[00:20:11.360 --> 00:20:16.280]  一一記載了他們一次又一次的埋怨
[00:20:16.280 --> 00:20:18.880]  當《文素記》記載到
[00:20:18.880 --> 00:20:21.840]  他們進入這個迦南的時候
[00:20:21.840 --> 00:20:25.080]  他們很多時候都感覺到
[00:20:25.080 --> 00:20:27.040]  哎呀 沒水喝
[00:20:27.040 --> 00:20:28.240]  埋怨摩西
[00:20:28.240 --> 00:20:29.120]  其實是說
[00:20:29.120 --> 00:20:30.760]  他不是埋怨尼摩西
[00:20:30.760 --> 00:20:32.960]  是埋怨我
[00:20:32.960 --> 00:20:36.280]  當他們感覺到自己沒食糧了
[00:20:36.280 --> 00:20:37.560]  他們又埋怨一頓
[00:20:37.560 --> 00:20:40.400]  神就馬上賜馬拿給他們
[00:20:40.400 --> 00:20:41.640]  兄弟姐妹
[00:20:41.640 --> 00:20:43.920]  我們看到那一幅什麼圖畫
[00:20:43.920 --> 00:20:46.120]  自古至今
[00:20:46.120 --> 00:20:48.720]  我們人是軟弱的人
[00:20:48.720 --> 00:20:50.600]  沒有改變過
[00:20:50.600 --> 00:20:54.200]  我們容易向我們周遭的家人
[00:20:54.200 --> 00:20:57.680]  親戚朋友弟兄姐妹
[00:20:57.680 --> 00:21:01.520]  我們很容易因為一些不信我們的東西
[00:21:01.520 --> 00:21:03.880]  我們就會埋怨
[00:21:03.880 --> 00:21:05.520]  記得耶穌說
[00:21:05.520 --> 00:21:08.000]  祂說只因不發的事增多
[00:21:08.000 --> 00:21:10.000]  人的愛心就冷淡
[00:21:10.000 --> 00:21:11.760]  我只能夠說
[00:21:11.760 --> 00:21:13.320]  所以發怨言
[00:21:13.320 --> 00:21:19.080]  是因為心中的愛 愛的含量越來越低
[00:21:19.080 --> 00:21:20.840]  很簡單
[00:21:20.840 --> 00:21:23.880]  最近無論我家人或者弟兄姐妹
[00:21:23.880 --> 00:21:26.480]  我都聽到他們因為確診了
[00:21:26.480 --> 00:21:27.960]  一段相當長的時間
[00:21:27.960 --> 00:21:29.560]  都不好
[00:21:29.560 --> 00:21:32.480]  其中一個指標要他馬上入院
[00:21:32.480 --> 00:21:36.640]  就是他的含氧量開始跌到92以下
[00:21:36.640 --> 00:21:38.640]  所以求主幫助我們
[00:21:38.640 --> 00:21:40.480]  在不發的事增多
[00:21:40.480 --> 00:21:43.000]  在這個世界裏面越來越開和
[00:21:43.000 --> 00:21:44.560]  更加混亂的時候
[00:21:44.560 --> 00:21:48.080]  你不可以見到越來越井井有條
[00:21:48.080 --> 00:21:49.440]  但你的人性
[00:21:49.440 --> 00:21:51.200]  或者你信了耶穌也好
[00:21:51.200 --> 00:21:54.400]  你仍然都可以有這種性情
[00:21:54.400 --> 00:21:56.720]  就是越來越發怨言
[00:21:56.720 --> 00:22:00.680]  所以保羅才在這裏以古鑒今
[00:22:00.680 --> 00:22:03.200]  所行的不要像以色列人
[00:22:03.200 --> 00:22:04.880]  我們的祖先一樣
[00:22:04.880 --> 00:22:10.080]  發怨言 起爭論
[00:22:10.080 --> 00:22:12.280]  靈姐妹
[00:22:12.280 --> 00:22:14.840]  她說當你們能夠做到
[00:22:14.840 --> 00:22:16.080]  不發怨言
[00:22:16.080 --> 00:22:18.480]  不去爭論
[00:22:18.480 --> 00:22:20.760]  你就能夠無可指責
[00:22:20.760 --> 00:22:22.440]  無可指責的意思
[00:22:22.440 --> 00:22:27.200]  就是說你完全沒有人可以去挑剔你
[00:22:27.200 --> 00:22:32.160]  當然我們今天不是一個所謂百分百完整的人
[00:22:32.160 --> 00:22:36.800]  但我們可以優化我們自己的生命
[00:22:36.800 --> 00:22:39.800]  讓我們靠著加級我們力量的主
[00:22:39.800 --> 00:22:42.080]  我們能夠做到Blameless
[00:22:42.080 --> 00:22:44.120]  就是在生活行為上
[00:22:44.120 --> 00:22:46.880]  我們可以無可指責
[00:22:46.880 --> 00:22:48.280]  是的
[00:22:48.280 --> 00:22:52.240]  當我今天教我兒子怎樣為人丈夫
[00:22:52.240 --> 00:22:53.680]  我說首先你要做到
[00:22:53.680 --> 00:22:57.200]  自己是否真的配得做別人的丈夫
[00:22:57.200 --> 00:23:00.360]  要知道你在家庭裏面大的難關
[00:23:00.360 --> 00:23:03.240]  你做不做一家之主去擔起
[00:23:03.240 --> 00:23:05.320]  所以今天我也想勸勉
[00:23:05.320 --> 00:23:07.320]  鼓勵我們當中的弟兄
[00:23:07.320 --> 00:23:08.400]  我們的丈夫
[00:23:08.400 --> 00:23:09.960]  我們的爸爸
[00:23:09.960 --> 00:23:12.800]  讓我們知道我們的家和我們
[00:23:12.800 --> 00:23:16.400]  都需要在神面前做到行為上
[00:23:16.400 --> 00:23:17.520]  生活上
[00:23:17.520 --> 00:23:20.360]  我們不是百分百完整
[00:23:20.360 --> 00:23:23.880]  但我們可以更加精益求精
[00:23:23.880 --> 00:23:25.480]  使我們基督的生命
[00:23:25.480 --> 00:23:26.720]  基督徒的生命
[00:23:26.720 --> 00:23:29.840]  能夠在人的當中被傳開
[00:23:29.840 --> 00:23:31.400]  無可指責
[00:23:31.400 --> 00:23:32.720]  做到誠實無偽
[00:23:32.720 --> 00:23:33.760]  誠實無偽
[00:23:33.760 --> 00:23:36.280]  如果無可指責是顯外面的
[00:23:36.280 --> 00:23:40.080]  誠實無偽就是指內心的品格
[00:23:40.080 --> 00:23:42.320]  內裡的品格是沒有雜質的
[00:23:42.320 --> 00:23:43.320]  是的
[00:23:43.320 --> 00:23:45.560]  我今早就已經有雜質了
[00:23:45.560 --> 00:23:47.240]  當我一路走
[00:23:47.240 --> 00:23:48.440]  一路走回來的時候
[00:23:48.440 --> 00:23:50.680]  我好像心仍然不平復
[00:23:50.680 --> 00:23:53.200]  覺得為甚麼這麼遲
[00:23:53.200 --> 00:23:54.400]  求主就幫助我們
[00:23:54.400 --> 00:23:56.400]  在小事上
[00:23:56.400 --> 00:23:58.800]  聖經說我們忠心
[00:23:58.800 --> 00:24:00.320]  在大事上我們忠心
[00:24:00.320 --> 00:24:02.960]  忠心的意思不一定是做些事
[00:24:02.960 --> 00:24:07.960]  而是忠於一種從神而來的生命
[00:24:07.960 --> 00:24:09.840]  其實保羅當他講的時候
[00:24:09.840 --> 00:24:10.840]  他講到最後
[00:24:10.840 --> 00:24:12.840]  他說你們顯在這世代
[00:24:12.840 --> 00:24:14.120]  這是甚麼世代
[00:24:14.120 --> 00:24:16.520]  彎曲薄茂的世代
[00:24:16.520 --> 00:24:19.160]  原來《生命記》第32章第5節
[00:24:19.160 --> 00:24:21.000]  保羅亦都是引用他
[00:24:21.000 --> 00:24:23.360]  乖僻彎曲的世代
[00:24:23.360 --> 00:24:26.600]  當時的人行事邪僻
[00:24:26.600 --> 00:24:27.720]  行事乖僻
[00:24:27.720 --> 00:24:29.840]  而且道德敗壞
[00:24:29.840 --> 00:24:33.280]  是今日這個世代我們所見的一切
[00:24:33.280 --> 00:24:35.040]  求主就幫助我們
[00:24:35.040 --> 00:24:36.920]  在我們基督的群體裏面
[00:24:36.920 --> 00:24:38.320]  基督徒群體裏面
[00:24:38.320 --> 00:24:40.240]  在我們的家庭
[00:24:40.240 --> 00:24:43.240]  親戚朋友的圈子裏面
[00:24:43.240 --> 00:24:45.760]  我們學會一種關係
[00:24:45.760 --> 00:24:47.440]  就是不發怨言
[00:24:47.440 --> 00:24:48.840]  沒錯我們知道
[00:24:48.840 --> 00:24:51.560]  有時身邊的人很難搞
[00:24:51.560 --> 00:24:55.920]  有時身邊的人令你很累
[00:24:55.920 --> 00:24:59.720]  但是如果你有基督的生命
[00:24:59.720 --> 00:25:02.400]  你應該可以活出一種不發怨言
[00:25:02.400 --> 00:25:03.640]  不爭論
[00:25:03.640 --> 00:25:05.520]  默默地去做
[00:25:05.520 --> 00:25:07.720]  就是我們今日有些弟兄姊妹
[00:25:07.720 --> 00:25:10.600]  當他們知道自己都不是沒有需要的
[00:25:10.600 --> 00:25:12.840]  但是當他自己的家人都確診了
[00:25:12.840 --> 00:25:16.920]  或者自己的朋友都確診了
[00:25:16.920 --> 00:25:19.240]  但他仍然站出來
[00:25:19.240 --> 00:25:22.680]  要去彼此的守望幫助
[00:25:22.680 --> 00:25:25.320]  求主就幫助我們
[00:25:25.320 --> 00:25:27.960]  在最後完結的時候
[00:25:27.960 --> 00:25:30.600]  我想引用這一套書
[00:25:30.600 --> 00:25:31.880]  亦都是很多年前
[00:25:31.880 --> 00:25:35.840]  我曾經在港台裏面都和大家分享過
[00:25:35.840 --> 00:25:38.920]  就是Bowen牧師Bowen
[00:25:38.920 --> 00:25:41.240]  他所寫的第一本
[00:25:41.240 --> 00:25:44.000]  叫做《不抱怨的世界》
[00:25:44.000 --> 00:25:48.440]  後來他再細微地寫了一個和關係有關的
[00:25:48.440 --> 00:25:50.000]  人際關係有關的
[00:25:50.000 --> 00:25:53.320]  叫做《不抱怨的關係》
[00:25:53.320 --> 00:25:55.880]  在這位牧師裏面所講的
[00:25:55.880 --> 00:25:59.080]  他說 當我們在這個世界裏面活下去
[00:25:59.080 --> 00:26:02.200]  總有很多事情不順我們意
[00:26:02.200 --> 00:26:04.520]  很多事情不順境
[00:26:04.520 --> 00:26:06.920]  唯有當我們在人生裏面
[00:26:06.920 --> 00:26:11.960]  我們學會時時以一種不抱怨的態度
[00:26:11.960 --> 00:26:14.920]  我們才可以走過
[00:26:14.920 --> 00:26:18.200]  記得當他在教會裏面提出了
[00:26:18.200 --> 00:26:23.320]  他說 我今天派給每一個人一條紫色的手帶
[00:26:23.320 --> 00:26:28.760]  這條紫色的手帶就是讓你套在你的左手也好 右手也好
[00:26:28.760 --> 00:26:35.720]  如果每一天你發覺自己沒有埋怨過
[00:26:35.720 --> 00:26:39.720]  你知道的 你就可以繼續戴下去
[00:26:39.720 --> 00:26:42.600]  他說 我們就一起來看看我們的教會
[00:26:42.600 --> 00:26:46.120]  能不能夠這40天有人達標
[00:26:46.120 --> 00:26:49.720]  因為聖經講40是一個習慣
[00:26:49.720 --> 00:26:54.840]  你做了40天 你就慢慢變成了40天後那種習慣
[00:26:54.840 --> 00:26:56.520]  如果你學會不埋怨
[00:26:56.520 --> 00:26:58.520]  一天不埋怨 兩天不埋怨
[00:26:58.520 --> 00:27:00.440]  去到第40天不埋怨
[00:27:00.440 --> 00:27:02.520]  這條手帶就不用動了
[00:27:02.520 --> 00:27:06.440]  那就是說你已經成功了 你達標 你畢業了
[00:27:06.440 --> 00:27:08.280]  但是如果好像我今天早上
[00:27:08.280 --> 00:27:11.320]  牧師 好像你做了埋怨
[00:27:11.320 --> 00:27:13.720]  我一搭地鐵的時候 看到地鐵遲來
[00:27:13.720 --> 00:27:16.120]  我已經在怨地鐵公司
[00:27:16.120 --> 00:27:20.680]  那我就要脫掉手帶 戴在另外一隻手上
[00:27:20.680 --> 00:27:23.240]  如是者 我今天又來過了
[00:27:23.240 --> 00:27:28.040]  但是誰知道 我發覺每天都轉來轉去
[00:27:28.040 --> 00:27:34.040]  頂姐妹 這位牧師自從他推出了這種運動之後
[00:27:34.040 --> 00:27:39.800]  使得今天有80個國家的教會和地方
[00:27:39.800 --> 00:27:43.320]  都去推動這個不抱怨運動
[00:27:43.320 --> 00:27:46.760]  我想講的不是今天整個教會去推動
[00:27:46.760 --> 00:27:49.480]  我想講的是以他為一個例子
[00:27:49.480 --> 00:27:54.520]  提醒我們原來不抱怨是一件非常難
[00:27:54.520 --> 00:27:57.320]  甚至乎是成性生命裏面
[00:27:57.320 --> 00:28:00.360]  一個很顯赫的重要的部分
[00:28:00.360 --> 00:28:03.320]  就是時時說造就人的說話
[00:28:03.320 --> 00:28:05.400]  時時做造就人的事
[00:28:05.400 --> 00:28:08.040]  時時能夠講造就人的事
[00:28:08.040 --> 00:28:09.560]  想造就人的事
[00:28:09.560 --> 00:28:16.120]  多過只是去埋怨 怨天尤人 自怨自艾
[00:28:16.120 --> 00:28:18.520]  求神幫助我們今早早上
[00:28:18.520 --> 00:28:20.760]  當我們一齊思想這段經文的時候
[00:28:20.760 --> 00:28:23.240]  祂說要將生命的道表明
[00:28:23.240 --> 00:28:24.760]  我們整天都在想
[00:28:24.760 --> 00:28:29.720]  怎樣讓神的說話能夠顯在這個世間
[00:28:29.720 --> 00:28:36.040]  其中一個就是靠你和我這些蒙恩的聖徒
[00:28:36.040 --> 00:28:41.160]  在罪惡當中我們蒙受神的恩典
[00:28:41.160 --> 00:28:43.240]  但是很可惜
[00:28:43.240 --> 00:28:45.000]  可能在今天教會裏面
[00:28:45.000 --> 00:28:47.960]  甚至乎在我們牧者裏面
[00:28:47.960 --> 00:28:50.440]  連我自己在內
[00:28:50.440 --> 00:28:53.560]  可能如果你要說我不埋怨嗎?
[00:28:53.560 --> 00:28:56.760]  我相信我不敢告訴你
[00:28:56.760 --> 00:28:58.360]  我沒有
[00:28:58.360 --> 00:28:59.880]  所以就求主幫助我們
[00:28:59.880 --> 00:29:03.560]  讓我們能夠今天在這個世代裏面
[00:29:03.560 --> 00:29:08.840]  我們應對人生裏面種種的高高低低和困境
[00:29:08.840 --> 00:29:10.840]  主人你幫助我們
[00:29:10.840 --> 00:29:13.480]  讓我們一生到老都不偏離
[00:29:13.480 --> 00:29:17.640]  以你的話語成為我們的指引
[00:29:17.640 --> 00:29:20.040]  你們是世上的光
[00:29:20.040 --> 00:29:22.200]  你們是世上的炎
[00:29:22.200 --> 00:29:26.760]  炎若失了味怎能叫它再可以影響呢?
[00:29:26.760 --> 00:29:29.400]  如果光放在斗底下
[00:29:29.400 --> 00:29:31.960]  怎能叫人看到亮光呢?
[00:29:31.960 --> 00:29:33.640]  求神幫助我們
[00:29:33.640 --> 00:29:37.160]  我們一起禱告
[00:29:37.160 --> 00:29:40.680]  知正知榮的上主我們多謝你
[00:29:40.680 --> 00:29:42.520]  言正義簡
[00:29:42.520 --> 00:29:46.280]  在你面前神的話語短短的幾句
[00:29:46.280 --> 00:29:51.640]  能幫助我們能夠看到你自己對我們的心意
[00:29:51.640 --> 00:29:55.080]  就是顯在這個世界如同明燈
[00:29:55.080 --> 00:29:59.560]  讓我們今天不要忘記了在疫情當中自顧
[00:29:59.560 --> 00:30:01.320]  只看不到人家
[00:30:01.320 --> 00:30:04.520]  更加不要忘記了在生命裏面
[00:30:04.520 --> 00:30:06.680]  我們缺乏了這種操練
[00:30:06.680 --> 00:30:10.360]  就是我們能夠時時說感恩讚美的話
[00:30:10.360 --> 00:30:14.440]  多過只是去埋怨這樣埋怨那樣
[00:30:14.440 --> 00:30:16.200]  而且我們忘記了
[00:30:16.200 --> 00:30:19.880]  你就是那個施恩供應我們的主我們的父
[00:30:19.880 --> 00:30:21.480]  求主帶領我們
[00:30:21.480 --> 00:30:26.120]  讓我們和我們的家庭在疫情即使多艱難都好
[00:30:26.120 --> 00:30:30.600]  我們都能夠彼此以相愛互助的心走過
[00:30:30.600 --> 00:30:32.040]  多謝主耶穌
[00:30:32.040 --> 00:30:35.960]  我們這樣祈禱奉耶穌基督名求
[00:30:35.960 --> 00:30:37.960]  阿們
