
[00:00:00.000 --> 00:00:04.360]  今日講到的題目是「道在心田」
[00:18:48.000 --> 00:18:51.200]  但當那個種子的豬幼苗
[00:18:51.200 --> 00:18:53.400]  慢慢成長之後
[00:18:53.400 --> 00:18:56.560]  它就會發現周邊被很多的經濟
[00:18:56.560 --> 00:18:58.560]  來去擠壓著
[00:18:58.560 --> 00:19:00.040]  慢慢它就沒有辦法
[00:19:00.040 --> 00:19:02.680]  取得足夠的陽光和養分
[00:19:02.680 --> 00:19:05.560]  又或者其實有部分的養分和水分
[00:19:05.560 --> 00:19:07.320]  都被經濟吸收了
[00:19:07.320 --> 00:19:09.920]  它們就不能夠很茁壯的成長
[00:19:09.920 --> 00:19:14.000]  注定落在經濟叢裡的種子
[00:19:14.000 --> 00:19:19.160]  都很難發展成為一個很豐盛的植物
[00:19:19.160 --> 00:19:21.320]  最後耶穌說第四種的土壤
[00:19:21.320 --> 00:19:23.200]  是說到好土
[00:19:23.200 --> 00:19:25.200]  好土就有足夠的深度
[00:19:25.200 --> 00:19:28.640]  種子可以深入泥土裡
[00:19:28.640 --> 00:19:30.920]  去吸收水分和養分
[00:19:30.920 --> 00:19:32.720]  也都沒有經濟的擠壓
[00:19:32.720 --> 00:19:36.440]  所以它成長的時候就有更好的空間
[00:19:36.440 --> 00:19:37.600]  於是耶穌說
[00:19:37.600 --> 00:19:40.960]  就會結出三十倍、六十倍、一百倍
[00:19:40.960 --> 00:19:42.160]  我故意反過來
[00:19:42.160 --> 00:19:43.360]  讓大家好過一點
[00:19:43.360 --> 00:19:45.000]  不要一百倍、六十倍、三十倍
[00:19:45.000 --> 00:19:46.680]  我們從少說起
[00:19:46.680 --> 00:19:50.680]  三十倍、六十倍、一百倍
[00:19:50.680 --> 00:19:53.000]  於是耶穌就進一步的解說
[00:19:53.000 --> 00:19:55.360]  祂所說的這四種的田地
[00:19:55.360 --> 00:19:57.600]  或者我形容的深田
[00:19:57.600 --> 00:20:00.960]  其實代表什麼呢?
[00:20:00.960 --> 00:20:02.320]  路旁的硬地
[00:20:02.320 --> 00:20:05.560]  我覺得好像一個閉塞的心靈
[00:20:05.560 --> 00:20:08.480]  是沒有辦法去接受上帝的道
[00:20:08.480 --> 00:20:10.560]  即使它聽見了
[00:20:10.560 --> 00:20:14.040]  心裡面都不會明白
[00:20:14.040 --> 00:20:16.920]  於是撒旦就趁著這個機會
[00:20:16.920 --> 00:20:21.080]  將深田上的道就拿走了
[00:20:21.080 --> 00:20:22.560]  可能你會問
[00:20:22.560 --> 00:20:23.720]  一個人的深田
[00:20:23.720 --> 00:20:26.960]  為什麼會好像硬土一樣呢?
[00:20:26.960 --> 00:20:29.680]  為什麼會對著天國的道理
[00:20:29.680 --> 00:20:33.480]  他的心靈是閉塞的呢?
[00:20:33.480 --> 00:20:35.560]  我第一個想起的就是
[00:20:35.560 --> 00:20:38.280]  有不少人在這個社會上
[00:20:38.280 --> 00:20:40.480]  崇拜權力
[00:20:40.480 --> 00:20:42.240]  喜歡擁有權力
[00:20:42.240 --> 00:20:45.320]  又或者去賣弄權力
[00:20:45.320 --> 00:20:48.560]  其實這一種人是比較難
[00:20:48.560 --> 00:20:51.080]  或者說很難去接受一個
[00:20:51.080 --> 00:20:54.920]  叫人去捨己、放權、放低權力
[00:20:54.920 --> 00:20:56.520]  的一種天國道理
[00:20:56.520 --> 00:20:58.160]  是難的
[00:20:58.160 --> 00:21:00.200]  或者另一些人
[00:21:00.200 --> 00:21:02.480]  對信仰存有偏見
[00:21:02.480 --> 00:21:04.960]  認為這個世界是沒有神的
[00:21:04.960 --> 00:21:07.360]  他不會去想一個可能性
[00:21:07.360 --> 00:21:09.400]  就是或者有神
[00:21:09.400 --> 00:21:10.800]  他不去想這個可能性
[00:21:10.800 --> 00:21:12.280]  是沒有的
[00:21:12.280 --> 00:21:14.320]  很斷言的,是沒有神的
[00:21:14.320 --> 00:21:15.560]  又或者說
[00:21:15.560 --> 00:21:18.160]  耶穌也許是一個歷史人物
[00:21:18.160 --> 00:21:20.160]  不過也只不過是一個
[00:21:20.160 --> 00:21:22.080]  出名的教師
[00:21:22.080 --> 00:21:24.040]  或者說拉比
[00:21:24.040 --> 00:21:25.720]  他不可能是神的兒子
[00:21:25.720 --> 00:21:28.360]  因為沒有神
[00:21:28.360 --> 00:21:30.440]  這些的偏見
[00:21:30.440 --> 00:21:33.880]  是可以令到一個人的心眼瞎了
[00:21:33.880 --> 00:21:36.920]  於是那個心靈就好像閉塞一樣
[00:21:36.920 --> 00:21:42.240]  聽到都不會明白
[00:21:42.240 --> 00:21:45.320]  又或者有一些人、有些朋友
[00:21:45.320 --> 00:21:47.440]  是很有成就的
[00:21:47.440 --> 00:21:48.240]  去到一個地步
[00:21:48.240 --> 00:21:53.000]  甚至有一種很自傲的感覺
[00:21:53.000 --> 00:21:55.520]  其實這一種的朋友
[00:21:55.520 --> 00:21:57.760]  很可能是很欠缺一個
[00:21:57.760 --> 00:22:02.880]  接受上天的一種受教的心
[00:22:02.880 --> 00:22:05.560]  這種朋友也比較難去明白
[00:22:05.560 --> 00:22:07.240]  我們基督教所說的
[00:22:07.240 --> 00:22:11.320]  要將生命主權交給上帝的這個道理
[00:22:11.320 --> 00:22:12.600]  是難的
[00:22:12.600 --> 00:22:13.520]  因為他覺得
[00:22:13.520 --> 00:22:16.160]  他自己已經好好地管理他自己
[00:22:16.160 --> 00:22:18.240]  他的人生很有成就
[00:22:18.240 --> 00:22:19.760]  他不需要將主權
[00:22:19.760 --> 00:22:24.520]  交給一位他不認知的上帝
[00:22:24.520 --> 00:22:26.920]  我有一個好朋友
[00:22:26.920 --> 00:22:30.280]  其實是一位非常成功的商界精英
[00:22:30.280 --> 00:22:31.800]  二十五年前
[00:22:31.800 --> 00:22:35.000]  已經是某個國際超級品牌的
[00:22:35.000 --> 00:22:36.840]  第一位華人董事
[00:22:36.840 --> 00:22:37.840]  我們作為朋友
[00:22:37.840 --> 00:22:41.440]  都是很欣賞他的成就
[00:22:41.440 --> 00:22:43.200]  我還記得在二十多年前
[00:22:43.200 --> 00:22:44.560]  他經常說
[00:22:44.560 --> 00:22:46.760]  他自己的人生哲學是怎樣呢?
[00:22:46.760 --> 00:22:48.840]  就是追求卓越
[00:22:48.840 --> 00:22:50.320]  努力奮鬥
[00:22:50.320 --> 00:22:53.240]  而且他自己是嚴守一個
[00:22:53.240 --> 00:22:56.040]  不騙人、不害人的宗旨
[00:22:56.040 --> 00:22:57.080]  真的很好
[00:22:57.080 --> 00:22:59.160]  我也很欣賞我這個朋友
[00:22:59.160 --> 00:23:00.400]  在我眼所見
[00:23:00.400 --> 00:23:02.040]  他真的是一個去履行
[00:23:02.040 --> 00:23:05.880]  不騙人、不害人的生活宗旨
[00:23:05.880 --> 00:23:08.200]  他自己就加了一個註腳
[00:23:08.200 --> 00:23:10.480]  因為我們這些耶穌仔、耶穌女
[00:23:10.480 --> 00:23:11.800]  很多時候都會說一下信仰
[00:23:11.800 --> 00:23:13.280]  分享一下見證
[00:23:13.280 --> 00:23:14.600]  他就會說
[00:23:14.600 --> 00:23:17.760]  如果上帝因為他不相信主
[00:23:17.760 --> 00:23:19.400]  而死了之後
[00:23:19.400 --> 00:23:21.160]  真的要落地獄的話
[00:23:21.160 --> 00:23:23.440]  他會第一個出來控訴
[00:23:23.440 --> 00:23:26.360]  這個上帝是很不公義的
[00:23:26.360 --> 00:23:28.040]  我們作為好朋友
[00:23:28.040 --> 00:23:29.640]  好言相勸一輪之後
[00:23:29.640 --> 00:23:31.480]  事件又會不了了之
[00:23:31.480 --> 00:23:33.320]  再過一段時間有機會聊天的時候
[00:23:33.320 --> 00:23:34.400]  又同樣的
[00:23:34.400 --> 00:23:35.720]  好像一個loop一樣
[00:23:35.720 --> 00:23:37.600]  就是我分享我們對人生
[00:23:37.600 --> 00:23:38.800]  對信仰的看法
[00:23:38.800 --> 00:23:40.000]  接著他又有他自己
[00:23:40.000 --> 00:23:41.760]  一套這麼堅強的哲學
[00:23:41.760 --> 00:23:44.720]  他是一個很有成就的一個人
[00:23:44.720 --> 00:23:46.400]  十五年前有一次
[00:23:46.400 --> 00:23:48.440]  他其實不是住在香港的
[00:23:48.440 --> 00:23:49.400]  十五年前有一次
[00:23:49.400 --> 00:23:52.200]  我去到他住的地方去探望他
[00:23:52.200 --> 00:23:55.800]  他們夫婦很認真的跟我聊了一次
[00:23:55.800 --> 00:23:58.680]  請我回家聊了很久
[00:23:58.680 --> 00:24:00.080]  其實是一件事
[00:24:00.080 --> 00:24:02.400]  因為我自小看著他們的兒子長大
[00:24:02.400 --> 00:24:05.760]  我作為叔叔和兒子都有聊天的
[00:24:05.760 --> 00:24:07.120]  他就心想
[00:24:07.120 --> 00:24:11.160]  你這個過客來到我住的地方
[00:24:11.160 --> 00:24:14.480]  平日和我兒子沒有什麼利益的關係
[00:24:14.480 --> 00:24:16.400]  不如你幫我做一件事
[00:24:16.400 --> 00:24:17.400]  然後做什麼呢?
[00:24:17.400 --> 00:24:20.960]  就希望我和他的兒子好好聊一次
[00:24:20.960 --> 00:24:22.600]  因為他們面對一個困局
[00:24:22.600 --> 00:24:25.720]  當時他們的兒子大概20歲、21歲左右
[00:24:25.720 --> 00:24:27.040]  開始長大
[00:24:27.040 --> 00:24:29.640]  進入一種很深層的反叛
[00:24:29.640 --> 00:24:31.360]  那種反叛就不是在家裡
[00:24:31.360 --> 00:24:32.080]  扔桌子扔椅子
[00:24:32.080 --> 00:24:34.120]  或者和爸爸媽媽吵架
[00:24:34.120 --> 00:24:37.080]  而是完全不理會父母
[00:24:37.080 --> 00:24:39.480]  並且養成了一種生活習慣
[00:24:39.480 --> 00:24:41.240]  就是和他同輩的朋友
[00:24:41.240 --> 00:24:43.320]  經常去夜店
[00:24:43.320 --> 00:24:46.200]  或者喝酒喝得比較嚴重
[00:24:46.200 --> 00:24:48.600]  吸煙當然早已經發生了
[00:24:48.600 --> 00:24:50.120]  他們發現就很擔心
[00:24:50.120 --> 00:24:51.640]  自己的兒子一直這樣下去
[00:24:51.640 --> 00:24:53.080]  怎麼辦呢?
[00:24:53.080 --> 00:24:55.240]  他們又覺得雖然自己很聰明
[00:24:55.240 --> 00:24:57.240]  但是完全束手無策
[00:24:57.240 --> 00:24:59.560]  就突然間想起有一個過客
[00:24:59.560 --> 00:25:01.680]  聽說你也是懂得輔導的
[00:25:01.680 --> 00:25:03.080]  喜歡和人聊天的
[00:25:03.080 --> 00:25:07.680]  不如將兒子交給你試試吧
[00:25:07.680 --> 00:25:09.760]  我就和他的兒子
[00:25:09.760 --> 00:25:12.040]  可以說是我的一個世侄
[00:25:12.040 --> 00:25:13.320]  和他聊天
[00:25:13.320 --> 00:25:14.680]  我和他聊天的地方
[00:25:14.680 --> 00:25:17.440]  就去了一間咖啡店
[00:25:17.440 --> 00:25:19.920]  在那裡和他聊了一個晚上
[00:25:19.920 --> 00:25:21.800]  再過幾天又和他再聊一次
[00:25:21.800 --> 00:25:23.480]  在他家裡和他聊天
[00:25:23.480 --> 00:25:25.560]  當然那個內容不說了
[00:25:25.560 --> 00:25:27.000]  簡單來說
[00:25:27.000 --> 00:25:31.240]  我就鼓勵我的朋友那位太太
[00:25:31.240 --> 00:25:33.560]  其實她自小是一個天主教徒
[00:25:33.560 --> 00:25:36.760]  我說不如你考慮一下祈禱吧
[00:25:36.760 --> 00:25:38.080]  我說很重要
[00:25:38.080 --> 00:25:39.680]  因為生命的培育
[00:25:39.680 --> 00:25:41.840]  不是單單靠三言兩語
[00:25:41.840 --> 00:25:45.480]  或者物質的豐盛能夠解決的
[00:25:45.480 --> 00:25:46.680]  其實很多時候
[00:25:46.680 --> 00:25:50.120]  都是由內心催化出來的一種生命力量
[00:25:50.120 --> 00:25:52.080]  而我相信這種內心的力量
[00:25:52.080 --> 00:25:55.000]  最有效的是來自天上的
[00:25:55.000 --> 00:25:58.080]  我鼓勵她重拾她自己的信仰
[00:25:58.080 --> 00:26:00.760]  並且多點為她自己的兒子祈禱
[00:26:00.760 --> 00:26:04.560]  事後我一直都有跟進這個情況
[00:26:04.560 --> 00:26:06.720]  因為她是我很好的朋友
[00:26:06.720 --> 00:26:08.000]  很感恩
[00:26:08.000 --> 00:26:10.320]  最後事件都解決了
[00:26:10.320 --> 00:26:14.560]  但中間還是要拖延兩三年的時間
[00:26:14.560 --> 00:26:16.760]  有了討論
[00:26:16.760 --> 00:26:21.400]  我小侄女的所謂生活上的不好的習慣
[00:26:21.400 --> 00:26:23.520]  慢慢都改變
[00:26:23.520 --> 00:26:25.680]  並且開始去找她自己的
[00:26:25.680 --> 00:26:31.760]  所謂的事業發展路向是怎樣呢
[00:26:31.760 --> 00:26:33.080]  而最感恩的就是
[00:26:33.080 --> 00:26:37.040]  最後這對夫婦都真的回到教堂
[00:26:37.040 --> 00:26:39.280]  繼續他們信仰上的追求
[00:26:39.280 --> 00:26:41.760]  並且後來那位太太
[00:26:41.760 --> 00:26:44.360]  第一位還受浸了
[00:26:44.360 --> 00:26:46.360]  我想舉一個例子
[00:26:46.360 --> 00:26:51.760]  有時候心靈太過閉塞
[00:26:51.760 --> 00:26:54.080]  當很自滿自傲的時候
[00:26:54.080 --> 00:26:56.680]  其實真的載不到上帝的道
[00:26:56.680 --> 00:26:59.880]  在很滿足的自我滿足的狀態裏
[00:26:59.880 --> 00:27:03.760]  就會將上帝的道摒諸門外
[00:27:03.760 --> 00:27:07.600]  可能直至生命很大的難關
[00:27:07.600 --> 00:27:10.680]  發現原來人真是有限的
[00:27:10.680 --> 00:27:15.480]  人再厲害也有很多生命的死穴是解不開的
[00:27:15.480 --> 00:27:16.760]  可能去到那些時候
[00:27:16.760 --> 00:27:21.200]  上帝憐憫就可以將心打開
[00:27:21.200 --> 00:27:26.800]  耶穌說到淺土地上的種子發芽很快
[00:27:26.800 --> 00:27:29.640]  初聽道理的時候很喜歡這樣接受
[00:27:29.640 --> 00:27:31.320]  覺得這個道理很好
[00:27:31.320 --> 00:27:33.560]  我也覺得耶穌十誡的愛很偉大
[00:27:33.560 --> 00:27:35.200]  很受感動
[00:27:35.200 --> 00:27:38.160]  但很可惜那個心田是沒有深度的
[00:27:38.160 --> 00:27:41.120]  當信仰面對一些的考驗
[00:27:41.120 --> 00:27:44.120]  或者生命遭逢患難
[00:27:44.120 --> 00:27:47.280]  其實經常患難都在我們身邊
[00:27:47.280 --> 00:27:52.400]  又或者受到壓迫立刻就跌倒了
[00:27:52.400 --> 00:27:53.960]  胡錦.彼得生不得生
[00:27:53.960 --> 00:27:58.240]  是這樣意譯這種的生命狀況
[00:27:58.240 --> 00:28:01.400]  So when the emotions wear off
[00:28:01.400 --> 00:28:04.240]  and some difficulties arise
[00:28:04.240 --> 00:28:07.200]  there is nothing to show for it
[00:28:07.200 --> 00:28:09.960]  是一段訊息,是這樣翻譯
[00:28:09.960 --> 00:28:10.760]  第一節是這樣的
[00:28:10.760 --> 00:28:14.880]  如果信仰只是建基於一時的熱情
[00:28:14.880 --> 00:28:17.000]  一剎那的衝動
[00:28:17.000 --> 00:28:18.680]  或者說純粹是感覺
[00:28:18.680 --> 00:28:21.360]  說feel,我feel到耶穌愛我
[00:28:21.360 --> 00:28:22.880]  純粹是一種感覺
[00:28:22.880 --> 00:28:26.400]  我就會說,是的,來得很快
[00:28:26.400 --> 00:28:29.760]  不過可能去得更快
[00:28:29.760 --> 00:28:32.240]  其實沒有根的信仰
[00:28:32.240 --> 00:28:35.160]  很多時候會成為我們真誠走窄路的
[00:28:35.160 --> 00:28:38.560]  一個最大的障礙
[00:28:38.560 --> 00:28:41.600]  看來是好像接受了神的道
[00:28:41.600 --> 00:28:44.560]  但實際沒有天天背起十字架
[00:28:44.560 --> 00:28:46.920]  去跟隨耶穌
[00:28:46.920 --> 00:28:48.280]  沒有根的信仰
[00:28:48.280 --> 00:28:51.760]  不單止難以修成果實
[00:28:51.760 --> 00:28:54.960]  更加在它的結果之前
[00:28:54.960 --> 00:28:58.160]  可能已經枯萎
[00:28:58.160 --> 00:29:00.920]  耶穌說到荊棘
[00:29:00.920 --> 00:29:02.640]  實體荊棘裏面的
[00:29:02.640 --> 00:29:04.640]  就是人聽了道之後
[00:29:04.640 --> 00:29:07.080]  後來有世上的思慮
[00:29:07.080 --> 00:29:08.680]  有潛在的迷惑
[00:29:08.680 --> 00:29:10.320]  就將道擋住
[00:29:10.320 --> 00:29:12.800]  不能夠結實
[00:29:12.800 --> 00:29:15.520]  我想我們生活在現代大都會
[00:29:15.520 --> 00:29:17.320]  我們都很理解
[00:29:17.320 --> 00:29:21.040]  其實生活是很擠迫的
[00:29:21.040 --> 00:29:23.000]  包括甚至乎在過去
[00:29:23.000 --> 00:29:25.160]  這有半年左右的時間
[00:29:25.160 --> 00:29:28.080]  接近我們的疫情的情況下
[00:29:28.080 --> 00:29:30.320]  我們似乎多了很多的空間
[00:29:30.320 --> 00:29:31.800]  少了很多活動
[00:29:31.800 --> 00:29:33.000]  不過你仍然發現
[00:29:33.000 --> 00:29:34.040]  可能你的心靈裏面
[00:29:34.040 --> 00:29:36.040]  仍然被很多東西擠壓著
[00:29:36.040 --> 00:29:37.160]  滿滿的
[00:29:37.160 --> 00:29:38.240]  滿捨的
[00:29:38.240 --> 00:29:39.920]  沒有什麼空間的
[00:29:39.920 --> 00:29:41.960]  每晚上床睡覺的時候
[00:29:41.960 --> 00:29:43.320]  不單止肉體很累
[00:29:43.320 --> 00:29:44.520]  心靈也很累
[00:29:44.520 --> 00:29:49.400]  這些都是我們偶然會有的經驗
[00:29:49.400 --> 00:29:53.160]  甚至有些朋友可能是想方設法
[00:29:53.160 --> 00:29:56.360]  希望用更快的時間獲取更多的東西
[00:29:56.360 --> 00:29:58.680]  這也是很香港的精神
[00:29:58.680 --> 00:30:00.640]  有時候也不甘心
[00:30:00.640 --> 00:30:04.440]  自己失去曾經擁有過的一些東西
[00:30:04.440 --> 00:30:09.480]  於是乎一場得與失的攻防戰
[00:30:09.480 --> 00:30:13.400]  不斷在內心裏面交織
[00:30:13.400 --> 00:30:15.760]  其實是的 弟兄姊妹
[00:30:15.760 --> 00:30:18.280]  真正的競爭者
[00:30:18.280 --> 00:30:21.240]  讀BBA的 讀Marketing的
[00:30:21.240 --> 00:30:24.480]  我們經常都說Competitor
[00:30:24.480 --> 00:30:25.520]  真正的競爭者
[00:30:25.520 --> 00:30:29.520]  從來其實不是在市場那裏
[00:30:29.520 --> 00:30:32.880]  不是你的同行
[00:30:32.880 --> 00:30:35.880]  也不是在同一間公司
[00:30:35.880 --> 00:30:39.080]  跟你鬥快上位的同事
[00:30:39.080 --> 00:30:41.960]  其實真正的競爭者在裏面
[00:30:41.960 --> 00:30:45.520]  就是那個擠著你的自己
[00:30:45.520 --> 00:30:47.240]  這個擠著你的自己
[00:30:47.240 --> 00:30:49.680]  阻礙著你在信任的路上
[00:30:49.680 --> 00:30:52.240]  去多走一步
[00:30:52.240 --> 00:30:53.800]  現代中文譯本
[00:30:53.800 --> 00:30:56.200]  張和合本的《把渡擠住了》
[00:30:56.200 --> 00:30:57.640]  怎麼譯的呢?
[00:30:57.640 --> 00:31:00.000]  很有意思 它譯為
[00:31:00.000 --> 00:31:02.840]  「窒息了信息的生機」
[00:31:02.840 --> 00:31:05.000]  信息其實就是渡
[00:31:05.000 --> 00:31:06.520]  這個渡本來有個生機的
[00:31:06.520 --> 00:31:08.240]  落在人的心田裏面
[00:31:08.240 --> 00:31:11.000]  不過被窒息了
[00:31:11.000 --> 00:31:11.440]  弟兄姊妹
[00:31:11.440 --> 00:31:13.000]  為什麼有些人的心田
[00:31:13.000 --> 00:31:17.640]  是一塊窒息的土壤呢?
[00:31:17.640 --> 00:31:19.360]  或者再問得白一點
[00:31:19.360 --> 00:31:24.240]  為什麼人類常常用物質世界的得失追逐
[00:31:24.240 --> 00:31:27.200]  將心田裏面最重要的渡種
[00:31:27.200 --> 00:31:30.560]  將它擠著呢?
[00:31:30.560 --> 00:31:32.320]  或者問回自己
[00:31:32.320 --> 00:31:33.520]  我們其實是不是有時候
[00:31:33.520 --> 00:31:36.240]  都活在這種生活狀態裏面
[00:31:36.240 --> 00:31:37.640]  有很多事情
[00:31:37.640 --> 00:31:42.960]  將我們心裏面的渡種擠著
[00:31:42.960 --> 00:31:45.160]  不過都有好消息
[00:31:45.160 --> 00:31:47.480]  耶穌說在好地上
[00:31:47.480 --> 00:31:50.320]  就是人聽了渡之後明白了
[00:31:50.320 --> 00:31:51.600]  整段經文
[00:31:51.600 --> 00:31:54.040]  無論是中文譯作「渡」或者「道理」
[00:31:54.040 --> 00:31:55.480]  其實原文都是一個字
[00:31:55.480 --> 00:31:56.960]  就是Logos這個字
[00:31:56.960 --> 00:31:59.600]  大家都很熟知這個希臘的字
[00:31:59.600 --> 00:32:01.360]  特別是在約翰福音的時候
[00:32:01.360 --> 00:32:03.280]  Logos說到「道」的時候
[00:32:03.280 --> 00:32:05.800]  其實就是直指耶穌
[00:32:05.800 --> 00:32:08.200]  而「明白」這個字
[00:32:08.200 --> 00:32:09.280]  在希臘文也好
[00:32:09.280 --> 00:32:10.840]  甚至乎我們看回舊約
[00:32:10.840 --> 00:32:12.640]  同樣的一個字彙
[00:32:12.640 --> 00:32:14.120]  希伯來文
[00:32:14.120 --> 00:32:16.440]  其實所指涉的「明白」
[00:32:16.440 --> 00:32:21.240]  從來都不是僅僅頭腦上的領悟
[00:32:21.240 --> 00:32:24.040]  其實是包含了相信和接受的意思
[00:32:24.040 --> 00:32:26.920]  所以當你用聖經裏面「明白」這個字的時候
[00:32:26.920 --> 00:32:28.760]  跟我們日常用語的「明白」
[00:32:28.760 --> 00:32:30.960]  是一種頭腦的領會和認知
[00:32:30.960 --> 00:32:33.320]  是更加有深度的
[00:32:33.320 --> 00:32:34.400]  換言之
[00:32:34.400 --> 00:32:38.000]  馬太所說的「人聽渡明白了」
[00:32:38.000 --> 00:32:39.640]  最深層的意思是甚麼?
[00:32:39.640 --> 00:32:42.880]  是一個人相信和接受主
[00:32:42.880 --> 00:32:45.280]  並且他讓自己的心田
[00:32:45.280 --> 00:32:47.400]  成為結出
[00:32:47.400 --> 00:32:52.160]  因為這個「道種」而長出來的果實
[00:32:52.160 --> 00:32:56.280]  弟兄姊妹,在一個艱難的時代
[00:32:56.280 --> 00:32:59.880]  你願不願意去耕耘你自己的心田
[00:32:59.880 --> 00:33:03.120]  為主結出生命的果實
[00:33:03.120 --> 00:33:10.800]  30倍、60倍、100倍
[00:33:10.800 --> 00:33:12.600]  我們其實都知道
[00:33:12.600 --> 00:33:14.880]  農田的土質
[00:33:14.880 --> 00:33:20.000]  是會隨著時間和環境改變的
[00:33:20.000 --> 00:33:25.200]  所以壞土是可以變成好土的
[00:33:25.200 --> 00:33:30.440]  當然好土也有可能變成壞土
[00:33:30.440 --> 00:33:32.240]  接著我問自己
[00:33:32.240 --> 00:33:34.160]  也問大家
[00:33:34.160 --> 00:33:36.000]  請問你那塊心田
[00:33:36.000 --> 00:33:39.720]  現在是甚麼光景?
[00:33:39.720 --> 00:33:42.920]  本來是一塊好土慢慢變壞?
[00:33:42.920 --> 00:33:45.040]  或者在神的恩典下
[00:33:45.040 --> 00:33:47.120]  你的土越來越好了
[00:33:47.120 --> 00:33:55.600]  所以慢慢就由30倍變60倍變100倍
[00:33:55.600 --> 00:33:57.720]  我想我們需要上帝去幫助我們
[00:33:57.720 --> 00:33:59.880]  尤其是當我們感到窒息
[00:33:59.880 --> 00:34:03.040]  缺乏水分、缺乏養料的時候
[00:34:03.040 --> 00:34:06.160]  就求上帝去改變我們的土質
[00:34:06.160 --> 00:34:08.680]  滋養我們的心田
[00:34:08.680 --> 00:34:11.040]  又或者我們是一塊好土的話
[00:34:11.040 --> 00:34:14.160]  就求上帝保守我們
[00:34:14.160 --> 00:34:19.200]  不要讓荊棘長在我們的心田裏面
[00:34:19.200 --> 00:34:21.320]  剛才羅馬書說
[00:34:21.320 --> 00:34:24.720]  「體貼肉體」
[00:34:24.720 --> 00:34:29.800]  很可能在形容的是荊棘田裏面的稻種
[00:34:29.800 --> 00:34:33.360]  我們被很多的思慮、錢財的誘惑
[00:34:33.360 --> 00:34:34.840]  將我們擋住
[00:34:34.840 --> 00:34:37.800]  因為我們是一個體貼肉體的人
[00:34:37.800 --> 00:34:40.440]  倘若你是一個體貼聖靈
[00:34:40.440 --> 00:34:42.520]  享有生命平安的人
[00:34:42.520 --> 00:34:45.920]  我們就更加努力地求上帝幫助我們
[00:34:45.920 --> 00:34:49.640]  保持著這種體貼聖靈的生命狀況
[00:34:49.640 --> 00:34:55.080]  是一個好土的心田
[00:34:55.080 --> 00:34:56.000]  我最後也想說
[00:34:56.000 --> 00:34:58.000]  在座有不少弟兄姊妹
[00:34:58.000 --> 00:35:01.240]  你是從事培育生命的工作
[00:35:01.240 --> 00:35:04.120]  無論你在教會裏面的侍奉
[00:35:04.120 --> 00:35:09.320]  又或者你本身是一個很喜歡做教育的長輩
[00:35:09.320 --> 00:35:12.160]  又或者你直接在教育界裏面工作
[00:35:12.160 --> 00:35:13.320]  無論如何
[00:35:13.320 --> 00:35:14.720]  我們當中總有不少
[00:35:14.720 --> 00:35:17.000]  甚至我也認識有弟兄姊妹
[00:35:17.000 --> 00:35:20.240]  是從事生命培育的工作
[00:35:20.240 --> 00:35:22.600]  如果你是在這些職份上
[00:35:22.600 --> 00:35:24.280]  無論是一個「Paid Job」
[00:35:24.280 --> 00:35:26.400]  或者是義務的工作也好
[00:35:26.400 --> 00:35:27.400]  如果你有份的話
[00:35:27.400 --> 00:35:28.480]  我就會說
[00:35:28.480 --> 00:35:31.680]  我感恩,你其實是一個殺種的人
[00:35:31.680 --> 00:35:33.320]  你是一個殺下生命的種
[00:35:33.320 --> 00:35:38.640]  以及看著苗圃慢慢生長的一個人
[00:35:38.640 --> 00:35:41.440]  對於殺種的人來說
[00:35:41.440 --> 00:35:43.560]  有時我們看到殺在路旁
[00:35:43.560 --> 00:35:45.720]  殺在硬地上
[00:35:45.720 --> 00:35:48.320]  又或者殺在淺土上
[00:35:48.320 --> 00:35:50.960]  或者殺在荊棘叢裏面
[00:35:50.960 --> 00:35:53.320]  看著苗圃長不大
[00:35:53.320 --> 00:35:56.040]  看著它慢慢窒息枯乾
[00:35:56.040 --> 00:35:59.320]  是,難免會失望
[00:35:59.320 --> 00:36:00.680]  不過記住
[00:36:00.680 --> 00:36:03.640]  這個比喻有一個很重要的畫面
[00:36:03.640 --> 00:36:05.960]  可能是四種土地裏面的
[00:36:05.960 --> 00:36:07.040]  只有一種
[00:36:07.040 --> 00:36:09.520]  不過這一種是很關鍵的
[00:36:09.520 --> 00:36:11.520]  耶穌這個比喻告訴我們
[00:36:11.520 --> 00:36:14.480]  是總會有收成的
[00:36:14.480 --> 00:36:16.320]  而且去到最好
[00:36:16.320 --> 00:36:19.680]  可以是一百倍的豐收
[00:36:19.680 --> 00:36:21.880]  所以弟兄姊妹
[00:36:21.880 --> 00:36:25.280]  即使我們仍然未見到果效
[00:36:25.280 --> 00:36:28.320]  其實不需要灰心
[00:36:28.320 --> 00:36:30.280]  我們求上帝給我們有智慧
[00:36:30.280 --> 00:36:32.240]  殺種殺得靈巧些
[00:36:32.240 --> 00:36:36.320]  我們懂得更加去預備人的心田
[00:36:36.320 --> 00:36:37.680]  我們帶著信心的
[00:36:37.680 --> 00:36:40.160]  努力殺種歡呼收割
[00:36:40.160 --> 00:36:43.000]  說不定我們真的會迎來
[00:36:43.000 --> 00:36:46.640]  生命的一次豐收
[00:36:46.640 --> 00:36:47.560]  在結束講道的時候
[00:36:47.560 --> 00:36:51.320]  我很想分享詩篇65篇的一個選段
[00:36:51.320 --> 00:36:54.800]  我再讀一次給大家聽
