
[00:00:00.000 --> 00:00:04.040]  好 今天要給大家分享的題目是
[00:20:12.240 --> 00:20:13.840]  祂是和平的君王
[00:20:13.840 --> 00:20:16.000]  祂做我們的平安
[00:20:16.000 --> 00:20:22.360]  那這個就是彌賽亞宣告的一個最主要的信息
[00:20:22.360 --> 00:20:25.000]  就是彌賽亞祂將要來臨
[00:20:25.000 --> 00:20:31.120]  而這個彌賽亞可能跟百姓所想像的這個救主有點不同
[00:20:31.120 --> 00:20:32.760]  這個形象方面有不同
[00:20:32.760 --> 00:20:37.200]  或者是祂要做的事情也有一點不同
[00:20:37.200 --> 00:20:38.680]  這是第一部分
[00:20:38.680 --> 00:20:40.600]  一到六節所講的
[00:20:40.600 --> 00:20:44.280]  預言彌賽亞將要來臨
[00:20:44.280 --> 00:20:46.520]  在一個絕望的境地裡面
[00:20:46.520 --> 00:20:52.480]  救主要來臨確實對他們來講是一個非常重要的消息
[00:20:52.480 --> 00:20:55.160]  也是一個極大的好消息
[00:20:55.160 --> 00:21:00.080]  因為在長期的這種受外敵侵擾的苦難裡面
[00:21:00.080 --> 00:21:03.920]  很容易失去信心、沒有盼望、也活得很苦
[00:21:03.920 --> 00:21:07.640]  但是現在情況將要發生改變了
[00:21:07.640 --> 00:21:09.760]  因為彌賽亞要來了
[00:21:09.760 --> 00:21:13.360]  那彌賽亞來到的時候會發生一些什麼改變呢?
[00:21:13.360 --> 00:21:14.600]  有什麼事情呢?
[00:21:14.600 --> 00:21:16.400]  接下來的經文會講到
[00:21:16.400 --> 00:21:18.000]  我們先看第二部分
[00:21:18.000 --> 00:21:22.600]  耶和華恩帶漁民從第七節到第八節
[00:21:22.600 --> 00:21:28.680]  這裡講到將來耶和華要恩帶以色列的漁民
[00:21:28.680 --> 00:21:30.600]  祂要賜福給他們
[00:21:30.600 --> 00:21:32.320]  怎麼樣恩帶他們呢?
[00:21:32.320 --> 00:21:35.560]  其實這裡祂做了一些的比喻
[00:21:35.560 --> 00:21:41.280]  祂這裡用露水、用甘霖、也用獅子來做比喻
[00:21:41.280 --> 00:21:44.640]  來說明神對他們的賜福
[00:21:44.640 --> 00:21:49.160]  這裡其實講到耶和華神要對以色列民賜福
[00:21:49.160 --> 00:21:51.160]  其實不只是對他們賜福而已
[00:21:51.160 --> 00:21:53.200]  乃是要使用他們
[00:21:53.200 --> 00:21:56.840]  讓他們也成為神對列伯的祝福
[00:21:56.840 --> 00:21:58.760]  所以經文第七節這樣講
[00:21:58.760 --> 00:22:01.480]  他們必在多國的民中
[00:22:01.480 --> 00:22:03.960]  如從耶和華那裡降下的露水
[00:22:03.960 --> 00:22:07.240]  又如甘霖降在草上
[00:22:07.240 --> 00:22:13.840]  其實雨水和甘霖是通常形容神的祝福的
[00:22:13.840 --> 00:22:15.440]  這個是神的恩典
[00:22:15.440 --> 00:22:19.200]  那以色列的漁民就像雨水和甘霖一樣
[00:22:19.200 --> 00:22:21.040]  成為列國的祝福
[00:22:21.040 --> 00:22:25.560]  大家還記得神曾經應許亞伯拉罕什麼嗎?
[00:22:25.560 --> 00:22:29.640]  應許他要成為多國的父
[00:22:29.640 --> 00:22:34.160]  也應許他成為其他人的祝福
[00:22:34.160 --> 00:22:36.160]  成為多國的祝福
[00:22:36.160 --> 00:22:39.680]  所以雨水和甘霖是象徵神所賜的祝福
[00:22:39.680 --> 00:22:44.440]  所以這個是從天上降下來的
[00:22:44.440 --> 00:22:45.920]  不是出於人力的
[00:22:45.920 --> 00:22:49.760]  所以神的恩惠也不是人可以促成的
[00:22:49.760 --> 00:22:52.360]  只有神才可以來成就
[00:22:52.360 --> 00:22:57.400]  不但是成為好像露水或者是甘霖一樣
[00:22:57.400 --> 00:23:02.040]  而且他們還成為勢不可擋的強大的力量
[00:23:02.040 --> 00:23:04.560]  就是第三個的比喻
[00:23:04.560 --> 00:23:06.680]  就是獅子
[00:23:06.680 --> 00:23:08.840]  林間百獸中的獅子
[00:23:08.840 --> 00:23:11.120]  又如哨撞獅子在羊群中
[00:23:11.120 --> 00:23:14.200]  其實獅子是代表以色列
[00:23:14.200 --> 00:23:16.640]  在舊約裡面常常都有提到的
[00:23:16.640 --> 00:23:17.760]  尤大支派
[00:23:17.760 --> 00:23:19.200]  特別講到尤大支派
[00:23:19.200 --> 00:23:21.240]  就是說尤大支派是獅子
[00:23:21.240 --> 00:23:24.720]  整個尤大支派其實就代表以色列
[00:23:24.720 --> 00:23:27.840]  獅子的特性就是牠是無敵的
[00:23:27.840 --> 00:23:31.840]  也是能夠抵抗一切的外敵
[00:23:31.840 --> 00:23:35.520]  所以神的百姓他們屢屢受欺壓的時候
[00:23:35.520 --> 00:23:37.360]  現在有一個改變
[00:23:37.360 --> 00:23:39.600]  因為彌賽亞來的時候
[00:23:39.600 --> 00:23:41.200]  這一切都要扭轉
[00:23:41.200 --> 00:23:45.080]  以前他們是被侵略的犧牲者
[00:23:45.080 --> 00:23:47.600]  現在他們有犧牲者
[00:23:47.600 --> 00:23:51.240]  變為一個勝利者了
[00:23:51.240 --> 00:23:54.400]  所以在這裡有露水、有甘霖
[00:23:54.400 --> 00:23:57.280]  也有獅子做一個對比
[00:23:57.280 --> 00:24:00.800]  其實說明以色列有兩種很不同的角色
[00:24:00.800 --> 00:24:02.560]  第一種角色就是
[00:24:02.560 --> 00:24:05.080]  他們要成為列國的祝福
[00:24:05.080 --> 00:24:09.120]  好像露水和甘霖一樣
[00:24:09.120 --> 00:24:13.000]  他們的命運也會影響世界各國的命運
[00:24:13.000 --> 00:24:15.640]  然後第二個就是相反的
[00:24:15.640 --> 00:24:18.000]  不是成為列國的祝福
[00:24:18.000 --> 00:24:20.720]  乃是成為列國的刑罰
[00:24:20.720 --> 00:24:24.760]  他們是代表神來執行神的公義
[00:24:24.760 --> 00:24:28.400]  會刑罰那些犯罪的列國
[00:24:28.400 --> 00:24:29.600]  好像獅子一樣
[00:24:29.600 --> 00:24:33.640]  經過羊群的時候將牠們踐踏、撕裂
[00:24:33.640 --> 00:24:36.920]  這個就是以色列民他們有的責任
[00:24:36.920 --> 00:24:42.640]  雙方、雙重的、不一樣的
[00:24:42.640 --> 00:24:46.280]  這個是神要使用他們
[00:24:46.280 --> 00:24:52.640]  但是在使用他們成為列國的祝福之前
[00:24:52.640 --> 00:24:55.280]  神要做兩件的事情
[00:24:55.280 --> 00:24:58.160]  就是第三部分所講的
[00:24:58.160 --> 00:25:01.400]  耶和華要竭盡他的愚民
[00:25:01.400 --> 00:25:03.520]  怎麼樣竭盡呢?
[00:25:03.520 --> 00:25:04.600]  兩件的事情
[00:25:04.600 --> 00:25:06.880]  第一件就是要除去
[00:25:06.880 --> 00:25:11.000]  他們自己建立的武力的保障
[00:25:11.000 --> 00:25:13.040]  從10節到11節這樣講
[00:25:13.040 --> 00:25:15.840]  我必從你中間剪除馬屁
[00:25:15.840 --> 00:25:18.880]  毀壞車輛
[00:25:18.880 --> 00:25:21.240]  也必從你國中除滅成癔
[00:25:21.240 --> 00:25:22.640]  拆毀一切的保障
[00:25:22.640 --> 00:25:25.040]  這是神首先要做的
[00:25:25.040 --> 00:25:29.200]  就是除去他們自己建立的武力保障
[00:25:29.200 --> 00:25:31.320]  使他們能夠完全的依靠神
[00:25:31.320 --> 00:25:34.520]  而非依靠他們自己的力量
[00:25:34.520 --> 00:25:37.880]  或者是依靠外部的軍事的力量
[00:25:37.880 --> 00:25:39.600]  比如說埃及
[00:25:39.600 --> 00:25:42.480]  他們當時面對外敵入侵的時候
[00:25:42.480 --> 00:25:43.960]  他們曾經想過
[00:25:43.960 --> 00:25:46.040]  因為他們自己的力量不是太夠
[00:25:46.040 --> 00:25:49.160]  他們的兵、他們的馬車也不太夠
[00:25:49.160 --> 00:25:50.560]  不足以抵抗外敵
[00:25:50.560 --> 00:25:52.400]  所以他們要尋求
[00:25:52.400 --> 00:25:54.600]  其他國家的軍事力量的幫忙
[00:25:54.600 --> 00:25:55.960]  他們尋求哪裡呢?
[00:25:55.960 --> 00:25:58.640]  就是埃及
[00:25:58.640 --> 00:26:01.640]  當時是西西加做王的時候
[00:26:01.640 --> 00:26:04.880]  他們尋求埃及做外援
[00:26:04.880 --> 00:26:06.600]  他們要建造馬兵
[00:26:06.600 --> 00:26:09.680]  也要建造這個戰車
[00:26:09.680 --> 00:26:13.160]  不過這種尋求外援的這種舉動
[00:26:13.160 --> 00:26:14.840]  其實是被先知以賽亞
[00:26:14.840 --> 00:26:17.320]  還有被彌加所指責的
[00:26:17.320 --> 00:26:20.320]  因為這是完全違背耶和華的旨意的
[00:26:20.320 --> 00:26:25.280]  他們沒有重視耶和華以色列聖者這個權柄
[00:26:25.280 --> 00:26:27.960]  他們也把他們自己的神給忘掉了
[00:26:27.960 --> 00:26:31.200]  他們首先要想到自己的軍事的實力
[00:26:31.200 --> 00:26:34.440]  不夠的時候他們沒有想到他們自己的神
[00:26:34.440 --> 00:26:37.800]  乃是要找外面的軍事的援助
[00:26:37.800 --> 00:26:40.240]  這個也是神所不喜悅的
[00:26:40.240 --> 00:26:41.840]  所以神第一件事情
[00:26:41.840 --> 00:26:46.160]  就是要除去他們自己建立的武力的保障
[00:26:46.160 --> 00:26:48.880]  我想這個也是人之常情吧 對不對
[00:26:48.880 --> 00:26:49.640]  對我們來講
[00:26:49.640 --> 00:26:52.920]  我們首先也好像這些以色列人一樣
[00:26:52.920 --> 00:26:55.040]  我們面對一個事情
[00:26:55.040 --> 00:26:57.800]  或者我們面對某一些困難的時候
[00:26:57.800 --> 00:27:00.920]  我們先自己去
[00:27:00.920 --> 00:27:02.720]  靠自己的力量去面對
[00:27:02.720 --> 00:27:05.480]  那如果自己感覺好像不太行的時候
[00:27:05.480 --> 00:27:08.040]  我們通常會找某人
[00:27:08.040 --> 00:27:10.920]  或者是某個更有權柄的人來幫忙
[00:27:10.920 --> 00:27:12.760]  很少馬上會去找神
[00:27:12.760 --> 00:27:14.120]  很少會去禱告
[00:27:14.120 --> 00:27:16.240]  到最後所有的人都幫不了你的時候
[00:27:16.240 --> 00:27:18.840]  可能你才會
[00:27:18.840 --> 00:27:20.880]  跪下來在神面前去禱告
[00:27:20.880 --> 00:27:23.320]  尋求神的幫助
[00:27:23.320 --> 00:27:26.000]  我們常常首先是依靠我們自己
[00:27:26.000 --> 00:27:30.680]  依靠自己所建立的這種所謂的武力的保障
[00:27:30.680 --> 00:27:33.400]  但我們不一定像他們那樣是武力的保障
[00:27:33.400 --> 00:27:35.320]  可能是其他方面的保障
[00:27:35.320 --> 00:27:36.800]  金錢方面的保障
[00:27:36.800 --> 00:27:40.320]  或者是可能還有別的
[00:27:40.320 --> 00:27:41.720]  各種各樣的保障
[00:27:41.720 --> 00:27:43.120]  反正是你自己所建立的
[00:27:43.120 --> 00:27:47.880]  你認為可以保障你平安安全的那種東西了
[00:27:47.880 --> 00:27:50.480]  但是神首先要拆毀這些
[00:27:50.480 --> 00:27:51.680]  這是你自己建立的
[00:27:51.680 --> 00:27:54.360]  你的能力、你的金錢、你的財富
[00:27:54.360 --> 00:27:55.880]  你的地位等等
[00:27:55.880 --> 00:27:58.960]  這些都不足以成為你的保障
[00:27:58.960 --> 00:28:01.280]  神要讓他們看到
[00:28:01.280 --> 00:28:04.560]  他們唯獨可以依靠的是誰呢?
[00:28:04.560 --> 00:28:06.440]  只有神
[00:28:06.440 --> 00:28:10.720]  然後第二點要除去什麼呢?
[00:28:10.720 --> 00:28:17.440]  要除去他們自己建立的宗教的保障
[00:28:17.440 --> 00:28:18.440]  這裡怎麼講呢?
[00:28:18.440 --> 00:28:20.120]  12節到13節
[00:28:20.120 --> 00:28:23.120]  「又必除掉你手中的邪術」
[00:28:23.120 --> 00:28:25.480]  「你那裡也不再有占卜的」
[00:28:25.480 --> 00:28:29.440]  「我必從你中間除滅雕刻的偶像和柱像」
[00:28:29.440 --> 00:28:32.600]  「你就不再跪拜自己所造的」
[00:28:32.600 --> 00:28:36.400]  其實從剛才我們所讀的這些經文可以看得出來
[00:28:36.400 --> 00:28:39.520]  以色列人他們主要靠兩個方面
[00:28:39.520 --> 00:28:40.960]  第一是他們自己的力量
[00:28:40.960 --> 00:28:43.360]  或者是找外部的軍事的力量
[00:28:43.360 --> 00:28:44.920]  第二是靠什麼呢?
[00:28:44.920 --> 00:28:47.880]  就是靠他們的這種偶像
[00:28:47.880 --> 00:28:49.680]  他們也不找神
[00:28:49.680 --> 00:28:51.440]  他們寧願去拜偶像
[00:28:51.440 --> 00:28:56.520]  他們去跪拜那些雕刻的偶像和柱像
[00:28:56.520 --> 00:28:59.600]  然後甚至他們會行邪術
[00:28:59.600 --> 00:29:03.400]  甚至他們會去找那些占卜的
[00:29:03.400 --> 00:29:07.320]  所以你看到神第二件要做的事情就是
[00:29:07.320 --> 00:29:11.200]  要除去他們自己建立的宗教的保障
[00:29:11.200 --> 00:29:16.640]  你怎麼也不曉得你自己有沒有建立一些你的宗教的保障
[00:29:16.640 --> 00:29:18.520]  可能你會說:沒有啊
[00:29:18.520 --> 00:29:21.400]  我有什麼事情馬上我想到的就是神
[00:29:21.400 --> 00:29:25.360]  我就會來到神的面前來禱告
[00:29:25.360 --> 00:29:28.040]  可是你有沒有想過
[00:29:28.040 --> 00:29:30.640]  可能很多時候你把其他的事情
[00:29:30.640 --> 00:29:32.040]  或者把其他的人
[00:29:32.040 --> 00:29:36.240]  即使已經當成了你的偶像
[00:29:36.240 --> 00:29:40.040]  代替了神
[00:29:40.040 --> 00:29:43.320]  這個是當時以色列民他們的狀況
[00:29:43.320 --> 00:29:46.760]  他們建立自己的宗教的保障
[00:29:46.760 --> 00:29:49.200]  不過這個也是神所不喜悅的
[00:29:49.200 --> 00:29:51.480]  神要拆毀這一些
[00:29:51.480 --> 00:29:54.720]  神要他們放棄或者是離棄這些的偶像
[00:29:54.720 --> 00:29:58.760]  要專心的來侍奉耶和華
[00:29:58.760 --> 00:30:00.520]  聖經裡面也常常提醒他們
[00:30:00.520 --> 00:30:03.160]  除了我以外 我就是耶和華
[00:30:03.160 --> 00:30:06.640]  除了耶和華以外就沒有別神
[00:30:06.640 --> 00:30:09.920]  但是以色列民常常違背神的心意
[00:30:09.920 --> 00:30:11.440]  他們常常去拜偶像
[00:30:11.440 --> 00:30:14.080]  特別在這種很緊要的關頭
[00:30:14.080 --> 00:30:16.200]  他們把神給丟棄了
[00:30:16.200 --> 00:30:19.320]  他們把自己手所雕刻的偶像搬來
[00:30:19.320 --> 00:30:22.720]  希望能夠幫助到他們
[00:30:22.720 --> 00:30:24.440]  其實面對疫情
[00:30:24.440 --> 00:30:28.600]  我想有很多人也會拿出一些宗教的保障出來
[00:30:28.600 --> 00:30:31.160]  甚至是那些以前沒有宗教的人
[00:30:31.160 --> 00:30:34.560]  或者是他們以前不信任何宗教的人
[00:30:34.560 --> 00:30:39.680]  他們都拿出自己所建立的宗教出來
[00:30:39.680 --> 00:30:41.040]  他們去跪拜
[00:30:41.040 --> 00:30:42.760]  很多人求神拜佛 你知道嗎
[00:30:42.760 --> 00:30:45.280]  很多人去 不信的人
[00:30:45.280 --> 00:30:47.160]  他們都要找各種的保障
[00:30:47.160 --> 00:30:51.240]  首先找的就是宗教的保障
[00:30:51.240 --> 00:30:53.880]  所以他們不是真的無神
[00:30:53.880 --> 00:30:55.200]  他們是心裡面有神
[00:30:55.200 --> 00:30:57.680]  不過那些神都是假神
[00:30:57.680 --> 00:31:00.840]  那有報導說在印度
[00:31:00.840 --> 00:31:02.160]  新冠疫情以來
[00:31:02.160 --> 00:31:04.320]  他們把他們的那些拜的神
[00:31:04.320 --> 00:31:08.600]  他們的偶像都扔到恆河裡面
[00:31:08.600 --> 00:31:10.840]  因為他們發現面對新冠的疫情
[00:31:10.840 --> 00:31:13.880]  那些他們所拜的偶像不能幫到他們什麼
[00:31:13.880 --> 00:31:17.680]  所以全部都丟到恆河裡面
[00:31:17.680 --> 00:31:18.920]  這個也是一個好的事情
[00:31:18.920 --> 00:31:20.440]  我想神藉著這個事情
[00:31:20.440 --> 00:31:21.880]  也讓他們能夠看到
[00:31:21.880 --> 00:31:25.160]  他們所建立的宗教的保障
[00:31:25.160 --> 00:31:31.280]  不能真正保障到他們
[00:31:31.280 --> 00:31:33.720]  然後最後
[00:31:33.720 --> 00:31:35.120]  有一個小節
[00:31:35.120 --> 00:31:37.560]  就是十四節到十五節
[00:31:37.560 --> 00:31:40.040]  他說我必從你中間拔出木偶
[00:31:40.040 --> 00:31:41.960]  又毀滅你的誠意
[00:31:41.960 --> 00:31:44.920]  他其實再來講到這兩方面的
[00:31:44.920 --> 00:31:46.280]  他們自己建立的保障
[00:31:46.280 --> 00:31:47.480]  一個是誠意
[00:31:47.480 --> 00:31:51.480]  誠意代表他們自己所依靠的
[00:31:51.480 --> 00:31:53.080]  所建立的武力保障
[00:31:53.080 --> 00:31:55.920]  另外木偶代表宗教的保障
[00:31:55.920 --> 00:31:58.320]  神都要拆毀這些
[00:31:58.320 --> 00:32:01.480]  不拆毀這些沒有辦法去建立他們
[00:32:01.480 --> 00:32:03.840]  所以當神要使用以色列民
[00:32:03.840 --> 00:32:06.760]  他們成為列國祝福的時候
[00:32:06.760 --> 00:32:09.800]  其實首先要做就是這兩件事情
[00:32:09.800 --> 00:32:13.120]  拆毀 沒有拆毀就沒有建造
[00:32:13.120 --> 00:32:16.120]  然後最後不單只是在他們當中
[00:32:16.120 --> 00:32:17.800]  來拆毀他們這些的保障
[00:32:17.800 --> 00:32:20.760]  神也關注整個世界的狀況
[00:32:20.760 --> 00:32:23.440]  他說他在怒氣和憤怒中
[00:32:23.440 --> 00:32:25.880]  向那不聽從的列國施暴
[00:32:25.880 --> 00:32:29.360]  他也要在世界裡面施行他的公義
[00:32:29.360 --> 00:32:33.360]  也要除去世界裡面各種各樣的
[00:32:33.360 --> 00:32:35.760]  不討神喜悅的這些事情
[00:32:35.760 --> 00:32:39.160]  或者不討神喜悅的東西
[00:32:39.160 --> 00:32:42.680]  所以最後我也來做一點點的總結
[00:32:42.680 --> 00:32:46.760]  就是雖然當時以色列的百姓
[00:32:46.760 --> 00:32:48.640]  他們飽受苦難
[00:32:48.640 --> 00:32:53.080]  但是彌加先知他的宣告使他們深信
[00:32:53.080 --> 00:32:57.720]  不管是現在的苦難如何如何的沉重
[00:32:57.720 --> 00:33:00.080]  當彌撒亞來臨的時候
[00:33:00.080 --> 00:33:02.680]  他會將成為他們的平安
[00:33:02.680 --> 00:33:04.600]  使他們安然居住
[00:33:04.600 --> 00:33:06.560]  並且帶領他們得勝
[00:33:06.560 --> 00:33:07.880]  到那個時候
[00:33:07.880 --> 00:33:11.080]  他們就不需要再依靠軍事
[00:33:11.080 --> 00:33:14.280]  或者是政治的力量作為保護了
[00:33:14.280 --> 00:33:18.200]  也不需要去跪拜那些異教的神子了
[00:33:18.200 --> 00:33:21.960]  只需要專心的來仰賴耶和華
[00:33:21.960 --> 00:33:24.080]  他們就可以得救了
[00:33:24.080 --> 00:33:25.400]  所以親愛的弟兄姊妹
[00:33:25.400 --> 00:33:28.880]  我不知道你是不是正在苦難當中
[00:33:28.880 --> 00:33:31.320]  在面對這麼長的疫情
[00:33:31.320 --> 00:33:32.360]  或許你的工作
[00:33:32.360 --> 00:33:33.600]  你的家庭
[00:33:33.600 --> 00:33:37.240]  你的其他方面也會受到一些的影響
[00:33:37.240 --> 00:33:41.800]  或許你是否曾經遭遇一些的困境呢
[00:33:41.800 --> 00:33:43.760]  我不曉得你在困境裡面
[00:33:43.760 --> 00:33:46.200]  你所依靠的是什麼
[00:33:46.200 --> 00:33:48.040]  是不是像以色列人一樣
[00:33:48.040 --> 00:33:50.480]  他們要依靠車馬
[00:33:50.480 --> 00:33:52.320]  他們要依靠誠意
[00:33:52.320 --> 00:33:56.160]  或者是異教的神子
[00:33:56.160 --> 00:33:57.720]  或者是有的人說
[00:33:57.720 --> 00:33:59.920]  不怕啦 我有很多錢
[00:33:59.920 --> 00:34:01.960]  很多錢可以依靠
[00:34:01.960 --> 00:34:04.040]  疫情在十年都沒有
[00:34:04.040 --> 00:34:05.720]  不會對我有什麼影響
[00:34:05.720 --> 00:34:08.320]  有的人可能會說
[00:34:08.320 --> 00:34:11.160]  不怕 我父母很有錢
[00:34:11.160 --> 00:34:13.840]  我可以依靠我的父母
[00:34:13.840 --> 00:34:17.120]  你知道在日本有一種族群叫做
[00:34:17.120 --> 00:34:19.480]  啃老族
[00:34:19.480 --> 00:34:21.280]  可能在中國也有
[00:34:21.280 --> 00:34:23.760]  啃老族就是他們
[00:34:23.760 --> 00:34:25.160]  就是可以靠父母了
[00:34:25.160 --> 00:34:26.520]  他們不去工作
[00:34:26.520 --> 00:34:28.000]  什麼都不需要幹
[00:34:28.000 --> 00:34:29.720]  只是靠父母就可以了
[00:34:29.720 --> 00:34:31.560]  這稱為啃老
[00:34:31.560 --> 00:34:34.760]  我不曉得會不會有人也會稱為啃老族
[00:34:34.760 --> 00:34:37.480]  他覺得他有所依靠
[00:34:37.480 --> 00:34:38.280]  其實我告訴你
[00:34:38.280 --> 00:34:42.880]  有些時候我們認為很可靠的那些事物
[00:34:42.880 --> 00:34:44.160]  或者是那些人
[00:34:44.160 --> 00:34:46.920]  實施到最後都是不可靠的
[00:34:46.920 --> 00:34:49.960]  我有一個比較簡單的經歷
[00:34:49.960 --> 00:34:50.920]  是很小的經歷
[00:34:50.920 --> 00:34:53.280]  就是有一次
[00:34:53.280 --> 00:34:57.440]  我要去一個地方去講道
[00:34:57.440 --> 00:35:01.520]  那個地方其實蠻
[00:35:01.520 --> 00:35:04.000]  不是太大的一個教會
[00:35:04.000 --> 00:35:05.600]  就是以前在
[00:35:05.600 --> 00:35:10.440]  不是在香港 在外地一個地方去講道的時候
[00:35:10.440 --> 00:35:14.920]  我需要一個人來幫忙我去弄電腦的設備
[00:35:14.920 --> 00:35:18.280]  但是因為我自己不太懂
[00:35:18.280 --> 00:35:20.800]  當時就有當地的一個弟兄就跟我講
[00:35:20.800 --> 00:35:22.680]  沒有問題 你交給我
[00:35:22.680 --> 00:35:24.000]  我這方面很熟的
[00:35:24.000 --> 00:35:26.160]  所以到時候你講的時候
[00:35:26.160 --> 00:35:29.120]  我就幫你來操作電腦各種的設備
[00:35:29.120 --> 00:35:31.680]  我幫你都弄好
[00:35:31.680 --> 00:35:33.080]  那我就很放心
[00:35:33.080 --> 00:35:34.320]  就一切都交給他了
[00:35:34.320 --> 00:35:36.320]  我說那這次靠你了
[00:35:36.320 --> 00:35:37.160]  我就很放心了
[00:35:37.160 --> 00:35:39.120]  第二天去的時候結果
[00:35:39.120 --> 00:35:43.160]  他病了 他來不了
[00:35:43.160 --> 00:35:44.480]  當我覺得很放心了
[00:35:44.480 --> 00:35:45.960]  我都靠你的時候
[00:35:45.960 --> 00:35:47.560]  結果那個人都不可靠了
[00:35:47.560 --> 00:35:49.480]  因為他不是不想幫
[00:35:49.480 --> 00:35:51.080]  可能他自己也沒有辦法
[00:35:51.080 --> 00:35:52.680]  有些時候真的是這樣
[00:35:52.680 --> 00:35:55.280]  可能我們把指望放在某一邊身上
[00:35:55.280 --> 00:35:58.480]  但是那個人有可能他自己都
[00:35:58.480 --> 00:36:00.440]  不能保障他自己
[00:36:00.440 --> 00:36:03.440]  他可能會出什麼的意外
[00:36:03.440 --> 00:36:05.200]  那人是這樣
[00:36:05.200 --> 00:36:06.560]  其他的物質也是這樣
[00:36:06.560 --> 00:36:09.000]  金錢還有房子等等
[00:36:09.000 --> 00:36:11.080]  其實也是一樣的
[00:36:11.080 --> 00:36:13.120]  可能隨時就會沒有
[00:36:13.120 --> 00:36:15.680]  所以最後我想用一節的經文
[00:36:15.680 --> 00:36:19.880]  作為總結或者是對弟兄姊妹的一個勉勵
[00:36:19.880 --> 00:36:23.080]  在詩篇二十篇七節有這樣的一節經文
[00:36:23.080 --> 00:36:25.560]  我想弟兄姊妹可以一起來念一下
[00:36:25.560 --> 00:36:27.000]  一二起
[00:36:27.000 --> 00:36:30.160]  有人靠車 有人靠馬
[00:36:30.160 --> 00:36:32.840]  但我們要提到耶和華
[00:36:32.840 --> 00:36:34.720]  我們神的名
[00:36:34.720 --> 00:36:36.880]  我想這節經文也跟
[00:36:36.880 --> 00:36:39.240]  今天我們所讀的這一章的經文
[00:36:39.240 --> 00:36:41.480]  也是非常的匹配
[00:36:41.480 --> 00:36:42.680]  就是這些以色列人
[00:36:42.680 --> 00:36:45.000]  他們可能靠車 靠馬
[00:36:45.000 --> 00:36:47.720]  但是我們卻不是靠這些
[00:36:47.720 --> 00:36:49.840]  我們要提到耶和華的名
[00:36:49.840 --> 00:36:53.760]  這跟我們剛才第四節所讀的經文有點像
[00:36:53.760 --> 00:36:55.160]  回到第四節
[00:36:55.160 --> 00:36:56.160]  第四節怎麼講呢
[00:36:56.160 --> 00:37:00.560]  他說是他必起來依靠耶和華的大能
[00:37:00.560 --> 00:37:04.760]  並耶和華他神之名的威嚴
[00:37:04.760 --> 00:37:07.200]  那個是將要來的彌賽亞
[00:37:07.200 --> 00:37:08.840]  他所依靠的
[00:37:08.840 --> 00:37:11.160]  那今天什麼人
[00:37:11.160 --> 00:37:14.840]  或者是有什麼可以成為我們的依靠呢
[00:37:14.840 --> 00:37:16.520]  就只有神
[00:37:16.520 --> 00:37:18.880]  祂是我們唯一的依靠
[00:37:18.880 --> 00:37:21.480]  祂是我們千古的保障
[00:37:21.480 --> 00:37:26.560]  假如說你不把神當作你唯一的依靠
[00:37:26.560 --> 00:37:29.920]  我想你所自己建立的那些的保障
[00:37:29.920 --> 00:37:32.120]  最終都會分崩離析
[00:37:32.120 --> 00:37:33.880]  都不可靠
[00:37:33.880 --> 00:37:38.360]  最後我們一起來禱告
[00:37:38.360 --> 00:37:40.360]  慈愛的天父上帝
[00:37:40.360 --> 00:37:43.120]  願祢潔淨我們的心思意念
[00:37:43.120 --> 00:37:46.280]  使我們能單單信靠 侍奉祢
[00:37:46.280 --> 00:37:48.760]  在世上我們雖有苦難
[00:37:48.760 --> 00:37:51.200]  但祢教我們心裡有平安
[00:37:51.200 --> 00:37:53.360]  因祢已經勝了世界
[00:37:53.360 --> 00:37:56.720]  願祢幫助我們能仰望祢的恩典
[00:37:56.720 --> 00:38:01.600]  在紛亂多難的世界裡面
[00:38:01.600 --> 00:38:03.600]  能夠平信前行
[00:38:03.600 --> 00:38:06.720]  直到主耶穌基督再來的日子
[00:38:06.720 --> 00:38:09.400]  奉耶穌基督的聖名祈求
[00:38:09.400 --> 00:38:11.400]  阿們
