
[00:00:00.000 --> 00:00:03.140]  上個禮拜Jonathan就開始了這個系列
[00:16:49.360 --> 00:16:50.560]  你要做苦工
[00:16:50.560 --> 00:16:51.360]  因爲你是奴隸
[00:16:51.360 --> 00:16:52.360]  他都不當你是人
[00:16:52.360 --> 00:16:54.360]  你只是一件物件
[00:16:54.360 --> 00:16:56.360]  被折磨
[00:16:56.360 --> 00:16:57.860]  沒有收工
[00:16:57.860 --> 00:16:59.960]  大家上班9至5
[00:16:59.960 --> 00:17:00.960]  很辛苦
[00:17:00.960 --> 00:17:03.360]  人家是上班24小時
[00:17:03.360 --> 00:17:04.560]  一個星期7天
[00:17:04.560 --> 00:17:07.360]  一年365或者366天
[00:17:07.360 --> 00:17:10.160]  直到你死了
[00:17:10.160 --> 00:17:11.160]  沒有休息
[00:17:11.160 --> 00:17:12.160]  被折磨
[00:17:12.160 --> 00:17:12.960]  沒有出路
[00:17:12.960 --> 00:17:13.760]  沒有希望
[00:17:13.760 --> 00:17:15.560]  他在世界裏面
[00:17:15.560 --> 00:17:17.360]  他的終結就是
[00:17:17.360 --> 00:17:17.860]  死亡
[00:17:17.860 --> 00:17:19.360]  死亡是他的終結
[00:17:19.360 --> 00:17:20.860]  但又很諷刺地
[00:17:20.860 --> 00:17:25.060]  他們所做的事就是希望脫離死亡
[00:17:25.060 --> 00:17:26.760]  但他又沒有辦法脫離
[00:17:26.760 --> 00:17:28.760]  他每天起牀想的就是
[00:17:28.760 --> 00:17:30.960]  如何生存
[00:17:30.960 --> 00:17:32.160]  他不是在想生活
[00:17:32.160 --> 00:17:33.760]  他不是在想一會兒喫什麼
[00:17:33.760 --> 00:17:35.860]  喫泰菜還是喫印度菜
[00:17:35.860 --> 00:17:36.760]  他不是在想
[00:17:36.760 --> 00:17:39.760]  我有沒有飽腹可以繼續活下去
[00:17:39.760 --> 00:17:41.560]  他的生命裏面只是在想
[00:17:41.560 --> 00:17:43.060]  和死亡怎樣拉腳
[00:17:43.060 --> 00:17:44.960]  但又很諷刺地
[00:17:44.960 --> 00:17:46.660]  他很怕死亡不想死
[00:17:46.660 --> 00:17:47.760]  但是
[00:17:47.760 --> 00:17:51.360]  死亡好像成爲了他唯一的出路
[00:17:51.360 --> 00:17:52.760]  在這樣的拉腳裏面
[00:17:52.760 --> 00:17:54.260]  他每天起牀只見到死亡
[00:17:54.260 --> 00:17:56.460]  和死亡在爭鬥
[00:17:56.460 --> 00:17:59.460]  生存
[00:17:59.460 --> 00:18:02.060]  剛纔那些形容詞
[00:18:02.060 --> 00:18:04.260]  不是那麼遙遠的
[00:18:04.260 --> 00:18:05.760]  今天你看看那份報紙
[00:18:05.760 --> 00:18:07.860]  看看你旁邊那個人
[00:18:07.860 --> 00:18:10.860]  其實那些字都完全合用的
[00:18:10.860 --> 00:18:14.860]  你都是非自願地被逼做很多的事
[00:18:14.860 --> 00:18:16.460]  你是被控制着的
[00:18:16.460 --> 00:18:19.660]  不論你受金錢還是政治
[00:18:19.660 --> 00:18:20.860]  你是不是在做苦工呢
[00:18:20.860 --> 00:18:22.960]  我覺得大部分的人
[00:18:22.960 --> 00:18:24.960]  是不是真的在做你想做的那份工作
[00:18:24.960 --> 00:18:26.560]  是不是在做你想做的事呢
[00:18:26.560 --> 00:18:28.360]  還是因爲
[00:18:28.360 --> 00:18:32.660]  世界說一定要做金融才能賺到錢
[00:18:32.660 --> 00:18:33.960]  一定要炒股票的
[00:18:33.960 --> 00:18:36.260]  不炒股票你就沒有發達
[00:18:36.260 --> 00:18:39.860]  接着就問一下爲什麼我一定要發達
[00:18:39.860 --> 00:18:40.860]  一定要買房子的
[00:18:40.860 --> 00:18:43.160]  不買房子就死了
[00:18:43.160 --> 00:18:44.260]  一定要買房子
[00:18:44.260 --> 00:18:46.760]  借幾百萬去買房子
[00:18:46.760 --> 00:18:48.560]  排好隊三塊錢去買房子
[00:18:48.560 --> 00:18:49.860]  兒子一定要讀名校的
[00:18:49.860 --> 00:18:51.560]  讀不到名校就沒有前途了
[00:18:51.560 --> 00:18:53.460]  就完蛋了
[00:18:53.460 --> 00:18:56.060]  其實
[00:18:56.060 --> 00:18:57.460]  今天
[00:18:57.460 --> 00:19:00.760]  奴隸真的沒有離開過
[00:19:00.760 --> 00:19:03.260]  大家都是奴隸
[00:19:03.260 --> 00:19:06.260]  你我都是跟着一個洪流
[00:19:06.260 --> 00:19:08.760]  被逼向前走的
[00:19:08.760 --> 00:19:11.860]  你每天起牀就在想
[00:19:11.860 --> 00:19:16.060]  我怎樣可以不用窮
[00:19:16.060 --> 00:19:17.860]  我怎樣可以賺多點錢
[00:19:17.860 --> 00:19:21.460]  你仍然在爲生存
[00:19:21.460 --> 00:19:25.660]  你不是在生活
[00:19:25.660 --> 00:19:27.960]  每個人都做同一件事
[00:19:27.960 --> 00:19:30.260]  走着同一個方向
[00:19:30.260 --> 00:19:31.760]  即使你不喜歡
[00:19:31.760 --> 00:19:58.940]  最後變成了,就好像這樣,全部人都一式一樣,你去中環,或者三環市好一點,每個人都不一樣,你去過中環的話,在香港,全部一模一樣,在機械行,在金鐘或者中環地鐵站,一排機械行來來來,全部一模一樣的,重重複復,交班又交班,就有一大班的奴隸,奴隸奴隸奴隸。
[00:19:58.940 --> 00:20:27.960]  奴隸有什麼不好呢?奴隸可以有車開,又可以玩遊戲機,又可以有女朋友,又有房子住,奴隸呢,我們對奴隸的結局不是很清楚,其實當我們變成了一模一樣,跟着世界的紅樓走的時候,其實和他們沒什麼分別,這些照片是意圖來的,這些照片是二次大戰德國集中營,可以穿同一種衣服的。
[00:20:27.960 --> 00:20:40.460]  他們排隊,乖乖地排隊,排隊就進去集中營,受苦,大家知道結局是什麼,就是死。
[00:20:40.460 --> 00:21:03.400]  今天我們的社會就是這樣,大家都是這樣的,跟着社會的紅樓走,跟着走,爸爸媽媽就說,很辛苦啊,兒子,上班很辛苦,供樓很辛苦,真的很辛苦,但是你都記住要多賺點錢,你記住了就買樓,你不要不買樓。
[00:21:03.400 --> 00:21:33.380]  你有沒有覺得很奇怪,你自己在受奴役的苦果的時候,苦得很堪忍,又沒有喜樂,結局好像死亡一樣,但是你又叫人跟着你走,不要走到別的地方,跟着走,你都一定要買樓的,雖然買樓我也不知道爲什麼要買,供樓很辛苦,但是你都要買的,打了一輩子工,沒有做到自己理想想做的事情,很慘,兒子,你都不要爲理想而活,都是爲錢而活好。
[00:21:33.380 --> 00:22:03.200]  大家排隊,明明知道死路一條,繼續跟着,有人說,不是啊,你不用走那條路,你有另一條路可以走,你的生命結局不是隻有死亡,你有另一條路可以走,有人跟你說,你不需要排隊,走另一條路,那些人說,你瘋了,你不要搞,不要跟我說這些,不要搞我的人,排隊多好,可能我排得好的時候不用死,但最後的結局就是走進去。
[00:22:03.200 --> 00:22:32.720]  生存,每天只爲生存,這個不是世界的真理,真相是這個,近期大家在Facebook經常看到這些漫畫,基督教漫畫,都挺有趣的,都挺準確的,我們的社會跟我們說,或者我們是一個奴隸的時候,我們世界裏面終極只有死亡,我們希望逃離死亡,希望生存,因爲我們相信這件事。
[00:22:32.720 --> 00:23:02.700]  就是我們要逃離它,這個世界被死亡控制着,我們沒有希望,我們只想着如何逃離這個死神,但事實是耶穌基督來到世上,爲我們的罪死而復活,大家經常會背這句話,背背背背,背完究竟真正的意思是什麼,意思是祂戰勝了死亡,死亡後面仍然有榮耀,祂戰勝了死亡。
[00:23:02.700 --> 00:23:28.180]  祂一下子就插死了死亡,你不需要再被這個死亡控制着,你不需要再被你的罪,你的貪婪,世界的貪婪,今天看到世界的洪流是人的罪,各方面堆積成一塊東西,在推向前行,你不需要跟着這個方向行,因爲耶穌基督已經成了死亡。
[00:23:28.180 --> 00:23:57.000]  意思是什麼呢,奴隸被罪,被死亡去控制着,就好像坐牢一樣,你坐牢的時候,在一個很小的窗戶裏有時候會聽到,見到外面很美好,生活有另一種的方法,有人有自由,但是對一個坐牢的人講自由,虛無縹緲的,對一個無牙的人講那些橡皮糖有多好喫,
[00:23:57.000 --> 00:24:25.400]  他都咬不到,你硬是在諷刺他,你怎樣可以真正體驗到天有多高,河有多深,草有多綠,是你要走出去,你已經經驗到那樣東西是怎樣的,我跟你講的,爲什麼好像講得那麼遠,剛纔講的苦楚和榮耀,如果你仍然住在一個監牢,仍然是一個奴隸,你的世界只有苦楚,你不會見到榮耀的,我不停跟你講榮耀都是沒有意思的,
[00:24:25.400 --> 00:24:51.000]  就跟你講,潛水潛到水底,海龜好像桌子那麼大,很有趣,你都不明白的,直至你離開了那個核制,你纔會知道那個榮耀有多大,坐牢你要出去,通常有個門,有個鎖,你要開門才能出去,每個鎖只有一條匙,一個鎖匙就開了那個門,
[00:24:51.000 --> 00:25:20.600]  怎樣離開那個核制,離開死亡,離開罪的核制,唯有耶穌基督的救恩,唯有祂可以打開那個門讓你出去,你說,在座的都是基督徒,我接受了耶穌基督,我有自由,問心那個從小就開始問你們的,你苦楚很認識,榮耀你有多認識,我想你的腦子是空白一片,證實了什麼呢,你接受了耶穌基督,開了那個門,但你從來沒有走出去,
[00:25:20.600 --> 00:25:50.200]  你仍然是蹲在一個監牢裏面,害怕走出去,你仍然見不到榮耀,經歷不到榮耀,所以你的腦子是空白一片,開了那個門,你推,走出去,我們經常說,你順服跟着耶穌,是這個意思,你跟着祂走出去,不需要再住在一個監牢裏面,有人恨不得開了那個門出去,門都開了,你不肯走,你又怎樣知道什麼是榮耀呢?
[00:25:50.200 --> 00:26:19.800]  我不是在這裏危言聳聽,說一些無聊的東西,我想在座很多投影節目都經歷過,我們都是曾經是一個奴僕,甚至證識了耶穌基督,都沒有認真走出去,你要經歷到喜樂,見到天有多高,海有多深,唯有你打開門,你走出去,好像他們那樣,離開了那個集中營,你的喜樂,你已經知道生命的意義了。
[00:26:19.800 --> 00:26:48.600]  不是你只是爲了生存,我們是神的兒女,門開了,你走出去,你不需要只是生存,你今天是生活,從前我們怕死,覺得死亡就是人生的終結,但耶穌告訴你,死其實很渺小,在死亡後面有更大的事情在發生,神的榮耀在那裏,要你去認識,去享受。
[00:26:48.600 --> 00:27:08.600]  你已經真真正正叫做生活,你活出你生命的意義,你一直都只是逃離死亡,不要被人炒,希望有飯喫,神給你的生命不只是這樣,神給你的生命是你有生命的意義,你經歷祂的榮耀。
[00:27:08.600 --> 00:27:31.400]  因爲跟你繼續講榮耀,你還沒明白,因爲你走了出去沒有呢?你說,是啊,我明白啊,信耶穌,得自由,有榮耀,但是這個世界沒有改變,我信耶穌,這個世界仍然是這樣,我家裏只有我一百尺三個人睡在那裏,人搭人,怎麼辦啊?
[00:27:31.400 --> 00:27:48.200]  這個世界沒有改變,但是一樣東西改變了,你從前不知道這個世界有選擇,你從前只知道我只能跟着這個世界走,跟着罪的壓迫,害怕死亡,跟着那個方向走。
[00:27:48.200 --> 00:28:12.200]  今天你有自由了,剛纔經文講得很清楚,你有自由去選擇,你有選擇,以前你沒有選擇,今天知道有選擇,你可以選擇走哪一條路,你可以自由選擇去奉獻你的生命,你真正可以選擇去享福祿,而且你有將來,你有盼望。
[00:28:12.200 --> 00:28:38.200]  你有選擇,不要被那些東西遮住你,你有另一個選擇,你不需要再跟着這個世界,你有另一個選擇,你可以跟着耶穌,不認識神,不認識耶穌的人,只要跟着這個世界,耶穌說你不需要跟着死去走,你跟着我去走,後面的是榮耀。
[00:28:38.200 --> 00:28:51.200]  所以我們不是在選擇我住哪個單位,或者做哪份工作,選擇哪個政黨,而是我們要選擇的是選擇神那邊,就是問下神想你做什麼,神今天想我做什麼。
[00:28:51.200 --> 00:29:07.200]  他說,不是啊,我很軟弱,我面對不了生活,我仍然是要上班,是我仍然要上班,我也要上班,上班仍然很辛苦,神都知道的。保羅在這裏寫了一件事,《羅馬書八章》二十八節一起讀,一二三。
[00:29:21.200 --> 00:29:38.200]  「心的,曉得聖靈的意思,因爲聖靈照着神的旨意替聖徒祈求,我們曉得萬事都互相效力,叫愛神的人得益處,就是按他旨意被照的人。」
[00:29:38.200 --> 00:30:02.200]  神都知道我們是軟弱的,我們不會動得去選擇,但是上次也說了,聖靈爲我們祈求幫助,而且到了一個誇張的地步,他說萬事都互相效力,是所有東西都在幫你去作出選擇,讓你不需要跟着世界走。
[00:30:02.200 --> 00:30:31.200]  愛神的人得益處,什麼是愛神的人呢?耶穌跟我們說了,愛他的人就必遵守他的命令,就是跟着他。原來當我們跟着他,跟着他走的時候,事情就發生了,你就會知道一件事,就是萬事都互相效力,在幫你去得益處,離開捆綁得到自由,去到榮耀裏面。
[00:30:31.200 --> 00:30:46.200]  全世界都在幫你,重點是你選擇世界,還是選擇跟着耶穌?又回到這些玩偶,非常好。
[00:30:46.200 --> 00:31:06.200]  剛纔我們說了,世界沒變,我相信耶穌,世界沒變,但是我知道了一件事,知道了一個真理,就是我不需要選擇世界,我可以跟着耶穌走,我多了一個選擇,自由的選擇。但是當我們知道自由選擇的時候,就覺得,原來我的對手,我爲什麼要面對世界的洪流,我怎麼對抗這個世界呢?我不夠打的。
[00:31:06.200 --> 00:31:23.200]  我們經常覺得,基督徒很厲害的,我應該要打怪獸,打恐龍。我們搞錯了,剛纔經文說,聖靈爲我們禱告,神像萬事互相效力,愛神人得益處,耶穌基督爲我們去打。
[00:31:23.200 --> 00:31:43.200]  原來當我們願意跟着祂走,你願意相信祂打開了監窗門,你願意踏出那一步,你需要做的就是踏出那一步,相信後面有榮耀,踏出那一步的時候,你纔會經歷到祂的大能,經歷到祂的榮耀。
[00:31:43.200 --> 00:31:54.200]  榮耀在等着你,你要踏出去,跟着祂的時候,你就會經歷到那榮耀,你就會見到,原來我們的神有多厲害。
[00:31:54.200 --> 00:32:08.200]  你現在覺得,政治環境,上班,影響着你,我沒辦法離開,原來當你願意做一個很小的跟着耶穌的時候,你發現了,可以信實祂的能力,能夠大改這個世界,能夠釋放你出來。
[00:32:08.200 --> 00:32:31.200]  再實際一點,每天起牀,上班之前,大家都會想這些的,哎呀,又要回去見那個黑口黑麪的老闆了,又要交租了,啊,我女朋友快要生日了,死了,要做些什麼,要想很多這些東西,很害怕,我們就想這些東西。
[00:32:31.200 --> 00:32:42.200]  這個意思是什麼呢?我們其實仍然跟着這個世界走,你想着這個世界,你跟着這個世界走,你結局只有很多的苦楚,你只不過是對抗着死亡。
[00:32:42.200 --> 00:33:05.200]  但是,耶穌跟我們說,叫我們跟着祂,你有選擇,你可以跟着祂,你起牀的時候不是在想我怎麼處理這個世界,而是我問神,今天你想我做什麼?我說跟着祂,你的選擇就在這裏,你的看東西的方法就不同了,不要跟着世界,跟着耶穌。
[00:33:05.200 --> 00:33:32.200]  這句話說得有趣,主要是我今天可以做些什麼來榮耀你呢?榮耀神,我們經常說的榮耀神,我們要做些榮耀神,原來最簡單的,很簡單的,不是啊,我又要在街上大聲疾呼,叫人順主,那就是榮耀神了,或者我要對抗邪惡屬心,推倒某些政權,那就是榮耀神了。
[00:33:32.200 --> 00:33:58.200]  不是那麼誇張的,很簡單的,就是剛纔羅馬師父說的,愛神的人,神會叫萬事互相合力的,你要做的就是問這個問題,你問這個問題的時候,你就會很小步,一小步跟着神的時候,神會自己做事的,會將前面的拿走,祂要祂自己的能力,祂的榮耀在你身上去顯耀出來。
[00:33:58.200 --> 00:34:18.200]  重點是你肯不肯跟,你肯跟的時候,神的榮耀在你面前顯耀出來,必然會看到你的分別,基督徒改變,由順主到一路一路的改變,因爲你跟着走,人家就見到神的榮耀了,當你看回自己的從前,你也都見到神的榮耀了,你見到祂的神奇,祂怎麼改變你呢?
[00:34:18.200 --> 00:34:40.200]  今天早上問你的問題,苦楚和榮耀,你腦子裏沒有榮耀這個概念的話,看看你信了主這麼久,你自己的改變,你見不見到神一步一步在做事,你沒有見到任何東西的話,今天就是起步的時候,你走了一小步,走了一小步,神會工作的,耶穌會工作的,祂藉着你將榮耀顯現出來。
[00:34:40.200 --> 00:35:08.200]  所以剛纔經文說什麼?所有的東西都期盼着神的兒子、兒女,因爲神的榮耀在我們身上要爆發出來,而是我們不願意讓它爆發出來,人家都在等着在你身上,你有分別,我想見到神在你身上工作的榮耀,你願不願意讓祂工作,你跟着祂走。
[00:35:08.200 --> 00:35:33.200]  剛纔說,如果你今天仍然跟着世界走的話,你天天都只是爲生存,爲交租,如果你跟着神走,你真正的生活,你會見到神準備了什麼給你,你的生命不止這麼簡單,你會明白你生命的意義,你是有榮耀的,你在黑暗裏將榮耀散發出來。
[00:35:33.200 --> 00:35:59.200]  問問自己,未認識耶穌基督,未相信耶穌基督的話,我告訴你,貼定的是你今天仍然是奴隸,仍然坐牢,你見到你周圍的基督徒,爲什麼你這麼特別,你有分別?我告訴你,因爲耶穌,跟你說你不明白,什麼是耶穌?直至你願意接受,推開洞,跟着祂出去的時候,你已經知道什麼是耶穌,耶穌的榮耀有多厲害。
[00:35:59.200 --> 00:36:14.200]  你只是聽到,哇,你的見證很厲害,神在幫你安排,我很想經歷,你要經歷,你走出去,跟着祂走出監獄,你已經經歷到榮耀,不只是一些你耳聽的故事。
[00:36:14.200 --> 00:36:43.200]  另外,弟兄姊妹,你們已經有了鎖匙,門已經開了,走出去吧,走出去吧,別人也會問的,未信主的人,爲什麼這個信了主的人好像跟我沒什麼區別?因爲你們有了鎖匙,就不出去,就在那裏叫,很辛苦啊,很辛苦啊,跟着大大道門,外面有榮耀,你不肯走出去,作出一小步。
[00:36:43.200 --> 00:37:09.200]  突然好像在說什麼,上月球,人類的一小步,一小步是人類的一大步,真的,你今天一小步,會影響到你周圍的人的一大步,因爲你要經歷到神的榮耀,神的榮耀在你身上爆發出來,也是世界所等待,也是我們今天每一個人在等待,讓我們齊心,低頭禱告。
[00:37:09.200 --> 00:37:37.200]  感慨天父,感慨天父禰的愛,耶穌基督,禰的救贖,聖靈,每天的大靈,我們等待,我們全世界所有的東西都等待,等待禰自己的榮耀,聖誕快要臨了,這是你將自己的榮耀在世界當中高舉出來的時候,也是因爲你所作的,今天我們能夠經歷到你的榮耀。
[00:37:37.200 --> 00:38:04.200]  你也直着我們,用我們將你的榮耀繼續擴散出去,求你幫助我們每一個願意去相信,去跟隨,我們不再跟隨世界,而是跟隨你,我們所等待的不是等待死亡,面前是有死亡,但是我們等待的是後面跟着的榮耀,因爲你戰勝了一切一切的死亡,一切一切的苦楚,
[00:38:04.200 --> 00:38:21.200]  後面的榮耀是我們沒有辦法用口去言喻的,唯有用心,用我們的身體去經歷,求禰祝福我們,給我們勇氣去踏出這一小步,去見證,去榮耀你自己,我們感謝你!以上禱告奉主耶穌基督之名祈求!
