
[00:00:00.000 --> 00:00:03.240]  聖母,您平安!我們一起祈禱!
[00:21:15.200 --> 00:21:21.200]  不過我們要先與上帝建立一個父子或父女的關係
[00:21:21.200 --> 00:21:23.200]  以後我們就可以無憂無慮
[00:21:23.200 --> 00:21:27.200]  向天父祈求我們心中所想得到的東西
[00:21:27.200 --> 00:21:31.200]  當我們祈禱又得不到所求的事物
[00:21:31.200 --> 00:21:36.200]  我們要深信上帝會將更好的東西賜給我們
[00:21:36.200 --> 00:21:39.200]  是超過我們所想所求的
[00:21:39.200 --> 00:21:44.200]  或者我建前鼓勵大家行節祈禱
[00:21:44.200 --> 00:21:46.200]  我自從去年做了手術之後
[00:21:46.200 --> 00:21:50.200]  左腳神經一直到現在都沒有完全恢復
[00:21:50.200 --> 00:21:52.200]  所以走路都不是很順暢
[00:21:52.200 --> 00:21:55.200]  醫生說起碼要半年到一年
[00:21:55.200 --> 00:21:58.200]  才可以完全康復
[00:21:58.200 --> 00:22:03.200]  我都要為這件事行節禱告求主憐憫
[00:22:03.200 --> 00:22:08.200]  行節向上帝祈求心中想要的東西
[00:22:08.200 --> 00:22:10.200]  其實無可厚非
[00:22:10.200 --> 00:22:13.200]  也是在進行聖經的教導
[00:22:13.200 --> 00:22:17.200]  但當我們得不到我們所求的東西的時候
[00:22:17.200 --> 00:22:20.200]  我們要相信神一定有祂的美意
[00:22:20.200 --> 00:22:23.200]  是會將更好的東西給我們
[00:22:23.200 --> 00:22:25.200]  正如這裏的經文提到
[00:22:25.200 --> 00:22:31.200]  天父會將更好的賜給他的兒女
[00:22:31.200 --> 00:22:36.200]  他還用了人類的父親來做一個對比
[00:22:36.200 --> 00:22:41.200]  做父親的都會將好的東西給兒女
[00:22:41.200 --> 00:22:44.200]  我相信我們中間的為人父母都知道
[00:22:44.200 --> 00:22:46.200]  如果到吃飯的時候
[00:22:46.200 --> 00:22:48.200]  你的小朋友告訴你
[00:22:48.200 --> 00:22:52.200]  「我不吃飯了,給我雪糕吃就行了」
[00:22:52.200 --> 00:22:54.200]  你做父母會不會這樣說呢?
[00:22:54.200 --> 00:22:56.200]  餐餐去吃飯的時候
[00:22:56.200 --> 00:22:59.200]  他不想吃飯,只想吃雪糕
[00:22:59.200 --> 00:23:02.200]  你會不會這樣說呢?
[00:23:02.200 --> 00:23:05.200]  不會吧?
[00:23:05.200 --> 00:23:06.200]  會不會告訴你
[00:23:06.200 --> 00:23:08.200]  「先吃飯,想吃雪糕,沒問題」
[00:23:08.200 --> 00:23:11.200]  「先吃完飯,吃完飯給你」
[00:23:11.200 --> 00:23:12.200]  天父也是這樣
[00:23:12.200 --> 00:23:14.200]  有時候不答應我們的行節禱告
[00:23:14.200 --> 00:23:16.200]  我們不要灰心
[00:23:16.200 --> 00:23:19.200]  一定要繼續行節禱告
[00:23:19.200 --> 00:23:24.200]  然後知道深信神會將最好的東西給我們
[00:23:24.200 --> 00:23:27.200]  讓我們一起祈禱
[00:23:27.200 --> 00:23:29.200]  天父感謝你,讓我們認識你
[00:23:29.200 --> 00:23:31.200]  不只有永生的盼望
[00:23:31.200 --> 00:23:34.200]  在世上也有你做我們的大靠山
[00:23:34.200 --> 00:23:38.200]  使我們可以充滿平安的生活
[00:23:38.200 --> 00:23:40.200]  現在我們世界是有戰亂
[00:23:40.200 --> 00:23:42.200]  時時聽到俄羅斯轟炸
[00:23:42.200 --> 00:23:45.200]  烏克蘭、以色列又殺害加沙平民的新聞
[00:23:45.200 --> 00:23:47.200]  不過求你憐憫這個世界
[00:23:47.200 --> 00:23:50.200]  讓你的國真的早日全面降臨
[00:23:50.200 --> 00:23:52.200]  奉耶穌基督的名祈禱
[00:23:52.200 --> 00:23:53.200]  阿們
