
[00:00:00.000 --> 00:00:02.240]  參與網上崇拜的弟兄姊妹
[00:25:27.040 --> 00:25:31.000]  豈不是向那些不順從的人嗎?
[00:25:31.000 --> 00:25:33.400]  這樣看來
[00:25:33.400 --> 00:25:35.320]  他們不能進入安息
[00:25:35.320 --> 00:25:38.080]  是因爲不順的緣故了
[00:25:39.120 --> 00:25:40.160]  請大家注意
[00:25:40.160 --> 00:25:41.880]  在第十五節
[00:25:41.880 --> 00:25:46.680]  這裏又是在這一章聖經第三次
[00:25:46.680 --> 00:25:48.880]  提到「今日」
[00:25:48.880 --> 00:25:54.320]  可見「今日」的教導
[00:25:54.320 --> 00:25:57.640]  在作者的心裏是多麼重要
[00:25:57.640 --> 00:26:01.200]  除此之外相信大家會覺得
[00:26:01.200 --> 00:26:05.000]  這幾節經文的內容好像熟口熟面
[00:26:05.680 --> 00:26:10.600]  沒錯,因爲它是在重複第七至第八節的內容
[00:26:10.600 --> 00:26:14.400]  透過重提上一代以色列人
[00:26:14.400 --> 00:26:17.880]  他們如何在曠野裏失敗的經歷
[00:26:17.880 --> 00:26:21.480]  作者在第十六至第十八節
[00:26:21.480 --> 00:26:25.200]  就向我們一連發出三個問題
[00:26:25.200 --> 00:26:29.480]  以及用三個反面的「豈不是」
[00:26:29.480 --> 00:26:30.800]  自問自答
[00:26:30.800 --> 00:26:33.000]  挑戰我們作出反省
[00:26:34.560 --> 00:26:36.600]  第一個問題在第十六節
[00:26:36.600 --> 00:26:39.880]  「哪時聽見他話
[00:26:39.880 --> 00:26:42.000]  耶他發露的是誰呢?
[00:26:42.000 --> 00:26:46.840]  豈不是跟着摩西從埃及出來的衆人嗎?」
[00:26:46.840 --> 00:26:49.960]  早前作者提醒我們
[00:26:49.960 --> 00:26:54.200]  要將起初確實的信心堅持到底
[00:26:54.200 --> 00:26:56.120]  但是
[00:26:56.120 --> 00:27:01.560]  如果我們單單隻有開始
[00:27:01.560 --> 00:27:03.320]  真的不夠
[00:27:04.120 --> 00:27:06.360]  以色列人出埃及過紅海的時候
[00:27:06.360 --> 00:27:07.480]  不就很有信心了嗎?
[00:27:07.480 --> 00:27:09.200]  體現了信心了
[00:27:09.200 --> 00:27:10.800]  接着呢
[00:27:10.800 --> 00:27:12.320]  之後怎麼樣?
[00:27:12.320 --> 00:27:15.480]  其實不用我多說
[00:27:15.480 --> 00:27:19.320]  即使「哪時聽他的話」
[00:27:19.320 --> 00:27:22.400]  當年聽過了
[00:27:22.400 --> 00:27:23.960]  還聽得很清楚
[00:27:23.960 --> 00:27:29.000]  上帝給過他們很寶貴的英雄
[00:27:29.000 --> 00:27:30.200]  但是衆人
[00:27:30.200 --> 00:27:32.840]  即是整個以色列民族
[00:27:33.200 --> 00:27:36.520]  仍然是觸動上帝的怒氣
[00:27:36.520 --> 00:27:39.280]  多次地來背叛神
[00:27:39.280 --> 00:27:43.840]  接着在第十七節提出第二個問題
[00:27:43.840 --> 00:27:47.400]  「神四十年之久又厭犯誰呢?
[00:27:47.400 --> 00:27:50.800]  豈不是那些犯罪廝守
[00:27:50.800 --> 00:27:53.040]  倒在曠野的人嗎?
[00:27:53.040 --> 00:27:57.240]  他們不停持續地來試探神
[00:27:57.240 --> 00:27:58.840]  不斷犯罪
[00:27:58.840 --> 00:28:02.680]  足足犯了四十年那麼久
[00:28:03.200 --> 00:28:04.600]  最終的結果
[00:28:04.600 --> 00:28:08.720]  是倒閉在曠野之中」
[00:28:08.720 --> 00:28:11.080]  接着第十八節
[00:28:11.080 --> 00:28:13.080]  「又向誰起誓
[00:28:13.080 --> 00:28:15.680]  不容他們進入他的安息
[00:28:15.680 --> 00:28:19.560]  豈不是向那些不順從的人嗎?
[00:28:19.560 --> 00:28:22.720]  對於那些不順從的人
[00:28:22.720 --> 00:28:26.320]  不順從的意思是不順從
[00:28:26.320 --> 00:28:28.200]  這是《新義本》的譯法
[00:28:28.200 --> 00:28:30.040]  順服的「順」
[00:28:31.040 --> 00:28:34.400]  作者在這裏再一次來到起誓
[00:28:34.400 --> 00:28:35.880]  嚴正地
[00:28:35.880 --> 00:28:40.440]  與他在十一節的說法重申一次
[00:28:40.440 --> 00:28:41.960]  這羣以色列人
[00:28:41.960 --> 00:28:44.640]  因爲上述的原因
[00:28:44.640 --> 00:28:48.840]  是一定不可以得享平安
[00:28:48.840 --> 00:28:51.880]  和神所賜的其他的祝福
[00:28:51.880 --> 00:28:59.040]  爲了讓讀者更加清晰收到他的信息
[00:28:59.520 --> 00:29:01.240]  他在第十九節
[00:29:01.240 --> 00:29:03.600]  就做了一個這樣的結論
[00:29:03.600 --> 00:29:05.440]  他說「這樣看來
[00:29:05.440 --> 00:29:07.400]  他們不能進入安息
[00:29:07.400 --> 00:29:10.400]  是因爲不順的緣故了」
[00:29:10.400 --> 00:29:12.360]  十六節到十八節
[00:29:12.360 --> 00:29:14.480]  分別描寫到以色列人
[00:29:14.480 --> 00:29:16.720]  他們對神背叛
[00:29:16.720 --> 00:29:17.600]  第十六節
[00:29:17.600 --> 00:29:18.640]  犯罪
[00:29:18.640 --> 00:29:19.320]  十七節
[00:29:19.320 --> 00:29:20.360]  不順從
[00:29:20.360 --> 00:29:21.000]  十八節
[00:29:21.000 --> 00:29:23.520]  這些外在的表現
[00:29:23.520 --> 00:29:28.080]  如果我們追回到最後最根源的
[00:29:29.040 --> 00:29:31.240]  其實是在說他們不順
[00:29:31.240 --> 00:29:35.160]  作爲一個總結
[00:29:35.160 --> 00:29:39.160]  有一個踩降險的特技人
[00:29:39.160 --> 00:29:41.680]  他叫Charles Blondin
[00:29:41.680 --> 00:29:44.240]  他在1859年
[00:29:44.240 --> 00:29:47.280]  他計劃做出一個很驚人的舉動
[00:29:47.280 --> 00:29:48.800]  怎麼驚人呢?
[00:29:48.800 --> 00:29:50.640]  他要踩降險
[00:29:50.640 --> 00:29:52.120]  來到黃河
[00:29:52.120 --> 00:29:53.960]  尼瓜拉瓜大瀑布
[00:29:53.960 --> 00:29:55.440]  由美國那邊
[00:29:55.440 --> 00:29:58.800]  一路走過去加拿大的另一邊
[00:30:00.040 --> 00:30:02.480]  最終他成功了
[00:30:02.480 --> 00:30:05.520]  還可以來來回回走了幾轉
[00:30:05.520 --> 00:30:07.800]  但是他覺得挑戰不夠
[00:30:07.800 --> 00:30:09.560]  於是不肯罷休
[00:30:09.560 --> 00:30:11.560]  他就想到另一個點子
[00:30:11.560 --> 00:30:14.640]  怎麼可以增加他的難度呢?
[00:30:14.640 --> 00:30:17.280]  就是揹着另外一個人
[00:30:17.280 --> 00:30:18.600]  走過去
[00:30:18.600 --> 00:30:20.520]  這個人呢
[00:30:20.520 --> 00:30:22.880]  就叫做Harry Colcourt
[00:30:22.880 --> 00:30:24.480]  是真事來的
[00:30:24.480 --> 00:30:25.520]  有名有姓
[00:30:27.360 --> 00:30:31.520]  這個Charles他在起步之前
[00:30:31.520 --> 00:30:34.440]  就千叮萬囑地和Harry說
[00:30:34.440 --> 00:30:38.960]  我和你現在是冒着生命危險
[00:30:38.960 --> 00:30:41.520]  就是踩降險走過對面
[00:30:41.520 --> 00:30:43.240]  請你記住
[00:30:43.240 --> 00:30:47.240]  你全程都要配合我的動作
[00:30:47.240 --> 00:30:49.240]  如果我向左搖
[00:30:49.240 --> 00:30:51.240]  你就跟着我向左搖
[00:30:51.240 --> 00:30:52.360]  我向右擺
[00:30:52.360 --> 00:30:54.080]  你就跟着我向右擺
[00:30:55.880 --> 00:30:59.400]  無論在什麼情況之下
[00:30:59.400 --> 00:31:02.240]  你都不要試圖平衡自己
[00:31:02.240 --> 00:31:07.800]  因爲在這一次的表演項目當中
[00:31:07.800 --> 00:31:09.760]  我們必須完全合一
[00:31:09.760 --> 00:31:12.240]  你必須順從我
[00:31:12.240 --> 00:31:14.560]  你只有一件事要做
[00:31:14.560 --> 00:31:17.680]  就是跟着我左搖右擺
[00:31:17.680 --> 00:31:20.480]  如果你不配合我的話
[00:31:20.480 --> 00:31:25.040]  我們兩個必定是必死無疑
[00:31:26.880 --> 00:31:29.080]  在背後的那個都挺害怕的
[00:31:29.080 --> 00:31:29.800]  那個Harry
[00:31:29.800 --> 00:31:33.200]  他整個過程非常緊張
[00:31:33.200 --> 00:31:38.680]  其實如果大家在電視上見過這些特技表演
[00:31:38.680 --> 00:31:43.840]  你都會知道其實在降險的頭和尾開始的時候
[00:31:43.840 --> 00:31:45.080]  會好一點
[00:31:45.080 --> 00:31:47.680]  因爲在這條線的側邊
[00:31:47.680 --> 00:31:50.200]  有一條有些牽引索
[00:31:50.200 --> 00:31:53.440]  就是幫他拉着主索
[00:31:54.640 --> 00:31:57.200]  因爲兩邊都有牽引索
[00:31:57.200 --> 00:32:01.720]  所以令到主線不會搖擺得那麼緊要
[00:32:01.720 --> 00:32:04.840]  但是去到中段就沒有了
[00:32:04.840 --> 00:32:08.600]  只有頭和尾來幫他拉着
[00:32:08.600 --> 00:32:12.840]  因爲去到中段的時候
[00:32:12.840 --> 00:32:17.120]  就沒有了這條牽引索的幫忙
[00:32:17.120 --> 00:32:19.160]  所以都挺可怕的
[00:32:19.600 --> 00:32:26.080]  那Harry整個過程就死命地來扣緊Charles
[00:32:26.080 --> 00:32:30.400]  當他們走到差不多到的時候
[00:32:30.400 --> 00:32:32.400]  Charles有點累
[00:32:32.400 --> 00:32:38.680]  他就把一隻腳踩到其中一條的牽引索上
[00:32:38.680 --> 00:32:41.360]  糟糕了,出事了
[00:32:41.360 --> 00:32:45.720]  那條的牽引索竟然啪一聲斷了
[00:32:46.640 --> 00:32:50.920]  於是整個主線就不斷地在搖擺
[00:32:50.920 --> 00:32:56.920]  當時Charles就沒辦法了
[00:32:56.920 --> 00:32:58.320]  就需要停一停
[00:32:58.320 --> 00:33:00.280]  他跟Harry說
[00:33:00.280 --> 00:33:03.440]  「你先拿下來,從他的背部下來」
[00:33:03.440 --> 00:33:08.120]  「讓他站穩,然後再爬上他的背部」
[00:33:08.120 --> 00:33:13.360]  「繼續走到最後一部分的線」
[00:33:15.640 --> 00:33:18.200]  類似的驚嚇的場景
[00:33:18.200 --> 00:33:20.200]  我專門上網找了一下
[00:33:20.200 --> 00:33:22.800]  原來一共有六次
[00:33:22.800 --> 00:33:26.720]  不行了,要停一停,要下來了
[00:33:26.720 --> 00:33:27.720]  一共有六次
[00:33:27.720 --> 00:33:30.520]  過了一段時間之後
[00:33:30.520 --> 00:33:38.600]  這個Harry就成爲了一個教會的領袖和長老
[00:33:38.600 --> 00:33:43.680]  他在回顧他的經歷的時候
[00:33:43.680 --> 00:33:44.680]  他這樣說
[00:33:46.040 --> 00:33:50.800]  「那天我在那條鋼線上學到的屬靈功課」
[00:33:50.800 --> 00:33:54.000]  「比起我一輩子學到的還多」
[00:33:54.000 --> 00:33:59.400]  「我深深明白,唯一合理和安全的生活方式」
[00:33:59.400 --> 00:34:05.080]  「就是完全依靠神,單單按照祂的帶領」
[00:34:05.080 --> 00:34:08.080]  「和祂一起去搖擺」
[00:34:10.800 --> 00:34:17.800]  「當我再想,其實我們的人生歷程不就像踩鋼線一樣」
[00:34:17.800 --> 00:34:24.200]  「就等於Harry要完全依靠Charles一樣」
[00:34:24.200 --> 00:34:28.000]  「我們必須完全去依靠神」
[00:34:28.000 --> 00:34:35.480]  「並且不是在那條鋼線單一次震盪的時候去依靠祂」
[00:34:35.960 --> 00:34:44.240]  「而是在整個踩鋼線的歷程當中,仍然是堅持信靠到底」
[00:34:44.240 --> 00:34:50.600]  「直到我們走完我們的人生路程,見主面爲止」
[00:34:50.600 --> 00:34:58.160]  「最後,我們必須謹記,堅持我們所信的」
[00:34:58.160 --> 00:35:02.560]  「其實是我們今天要做的事來的」
[00:35:02.560 --> 00:35:06.640]  「是我們每一天、每時、每刻的選擇來的」
[00:35:06.640 --> 00:35:12.000]  「以至我們的心不會逐漸變得僵硬」
[00:35:12.000 --> 00:35:21.840]  「漠視我們最終會失去平安和上帝賜給我們的祝福」
[00:35:21.840 --> 00:35:25.480]  「我們千萬不要漠視這個警告」
[00:35:25.480 --> 00:35:31.920]  「究竟我們怎樣纔不會跌入不信的陷阱呢?」
[00:35:32.320 --> 00:35:36.520]  「就是要努力不懈,持之以恆地和身邊的人」
[00:35:36.520 --> 00:35:42.920]  「在生命當中互相結連,彼此的鼓勵」
[00:35:42.920 --> 00:35:52.200]  「願意作者藉着以色列人對神的背叛、犯罪和不順從」
[00:35:52.200 --> 00:35:56.240]  「成爲我們的警惕,監察我們的內心」
[00:35:56.240 --> 00:36:07.000]  「讓我們無論在什麼情況下都能夠學習、順從、依然去相信、堅持到底」
