
[00:00:00.000 --> 00:00:07.900]  今天很高興和大家一起在這裡分享神的話語
[00:19:49.000 --> 00:19:50.000]  思想
[00:19:50.000 --> 00:19:53.000]  叫神的話語來感動你
[00:19:53.000 --> 00:19:54.000]  第二
[00:19:54.000 --> 00:19:58.000]  我們祈禱求聖靈復興教會
[00:19:58.000 --> 00:20:02.000]  我剛才提過
[00:20:02.000 --> 00:20:04.000]  聖靈是上帝
[00:20:04.000 --> 00:20:06.000]  祂不是聽你吩咐
[00:20:06.000 --> 00:20:11.000]  有些人有錯誤的觀念
[00:20:11.000 --> 00:20:14.000]  以為聖靈是由他擺佈
[00:20:14.000 --> 00:20:15.000]  這是錯誤的
[00:20:15.000 --> 00:20:16.000]  聖靈是神
[00:20:16.000 --> 00:20:18.000]  你求神復興你的教會
[00:20:18.000 --> 00:20:20.000]  這是好的
[00:20:20.000 --> 00:20:23.000]  至於聖靈什麼時候復興
[00:20:23.000 --> 00:20:24.000]  怎樣復興
[00:20:24.000 --> 00:20:27.000]  這是上帝的主權
[00:20:27.000 --> 00:20:30.000]  但耶穌基督教導我們禱告
[00:20:30.000 --> 00:20:32.000]  如果我們憑信心禱告
[00:20:32.000 --> 00:20:38.000]  神就聽我們的禱告
[00:20:38.000 --> 00:20:41.000]  耶穌說連坐山都可以移走的
[00:20:41.000 --> 00:20:42.000]  憑信心
[00:20:42.000 --> 00:20:45.000]  所以我們面對香港的情況
[00:20:45.000 --> 00:20:48.000]  面對我們個人的生命
[00:20:48.000 --> 00:20:51.000]  我們求聖靈復興我們個人的生命
[00:20:51.000 --> 00:20:53.000]  求聖靈復興我們的教會
[00:20:53.000 --> 00:20:57.000]  求聖靈復興我們的社會
[00:20:57.000 --> 00:20:59.000]  我們不單單一個人祈禱
[00:20:59.000 --> 00:21:00.000]  我們一起禱告
[00:21:00.000 --> 00:21:02.000]  所以我鼓勵各位姐妹們
[00:21:02.000 --> 00:21:04.000]  下星期開始我們有實體崇拜
[00:21:04.000 --> 00:21:07.000]  我鼓勵大家回來
[00:21:07.000 --> 00:21:10.000]  有時你習慣了Zoom太久
[00:21:10.000 --> 00:21:12.000]  你說很舒服
[00:21:12.000 --> 00:21:13.000]  又不用化妝
[00:21:13.000 --> 00:21:14.000]  又不用換衣服
[00:21:14.000 --> 00:21:16.000]  在床上拿著手機
[00:21:16.000 --> 00:21:20.000]  就功德圓滿
[00:21:20.000 --> 00:21:27.000]  這個似乎反映到你的屬靈生命
[00:21:27.000 --> 00:21:30.000]  反映到你對上帝的渴慕
[00:21:30.000 --> 00:21:33.000]  我鼓勵大家下星期開始
[00:21:33.000 --> 00:21:35.000]  實體崇拜可以開始
[00:21:35.000 --> 00:21:36.000]  你回來這裡
[00:21:36.000 --> 00:21:38.000]  在這裡我們一起見拜神
[00:21:38.000 --> 00:21:39.000]  一起祈禱
[00:21:39.000 --> 00:21:41.000]  第三件事
[00:21:41.000 --> 00:21:46.000]  每天反思認罪悔改
[00:21:46.000 --> 00:21:50.000]  我們剛才看到在歷代之下
[00:21:50.000 --> 00:21:51.000]  上帝的應許
[00:21:51.000 --> 00:21:53.000]  如果我們謙卑禱告
[00:21:53.000 --> 00:21:54.000]  尋求祂的面
[00:21:54.000 --> 00:21:56.000]  轉移我們的惡行
[00:21:56.000 --> 00:21:58.000]  祂就垂聽赦免我們的罪
[00:21:58.000 --> 00:22:02.000]  醫治我們這個地方
[00:22:02.000 --> 00:22:05.000]  你能夠為香港做到最好的
[00:22:05.000 --> 00:22:06.000]  就是這件事
[00:22:06.000 --> 00:22:07.000]  後臣醫治
[00:22:07.000 --> 00:22:11.000]  你自己首先從自己的生命開始
[00:22:11.000 --> 00:22:13.000]  我們一會兒有個回應詩
[00:22:13.000 --> 00:22:15.000]  這首回應詩是《曼土歌》
[00:22:15.000 --> 00:22:17.000]  雖然現在不是晚上
[00:22:17.000 --> 00:22:19.000]  但裡面有很多提醒
[00:22:19.000 --> 00:22:21.000]  很多反思
[00:22:21.000 --> 00:22:24.000]  若果我今日傷害他人心靈
[00:22:24.000 --> 00:22:26.000]  若果我走回世俗路程
[00:22:26.000 --> 00:22:29.000]  若果我不聽主耶穌的命令
[00:22:29.000 --> 00:22:30.000]  求主赦免
[00:22:30.000 --> 00:22:33.000]  讓我們一起唱這首詩的時候
[00:22:33.000 --> 00:22:35.000]  來做一個反思
[00:22:35.000 --> 00:22:36.000]  我們一起低頭祈禱
[00:22:36.000 --> 00:22:38.000]  真主我們多謝祢
[00:22:38.000 --> 00:22:40.000]  我們看到二千四百多年前
[00:22:40.000 --> 00:22:42.000]  在一個暗淡
[00:22:42.000 --> 00:22:44.000]  在一個危急存亡
[00:22:44.000 --> 00:22:50.000]  猶太人就快要離開神的時候
[00:22:50.000 --> 00:22:52.000]  祢呼召他們歸向祢
[00:22:52.000 --> 00:22:54.000]  祢透過以色列
[00:22:54.000 --> 00:22:57.000]  透過尼西米帶領以色列人
[00:22:57.000 --> 00:22:59.000]  回到神的話語裡面
[00:22:59.000 --> 00:23:01.000]  聖靈感動他們
[00:23:01.000 --> 00:23:04.000]  主求祢今日也同樣地感動我們
[00:23:04.000 --> 00:23:06.000]  用祢的話語來潔淨我們
[00:23:06.000 --> 00:23:07.000]  感濟我們
[00:23:07.000 --> 00:23:08.000]  感動我們
[00:23:08.000 --> 00:23:09.000]  叫我們歸向祢
[00:23:09.000 --> 00:23:12.000]  在祢面前來應罪悔改
[00:23:12.000 --> 00:23:14.000]  為自己的生命
[00:23:14.000 --> 00:23:15.000]  為我們的教會
[00:23:15.000 --> 00:23:17.000]  為我們的社會禱告
[00:23:17.000 --> 00:23:18.000]  我們多謝主
[00:23:18.000 --> 00:23:20.000]  祈禱奉耶穌基督的名
[00:23:20.000 --> 00:23:22.000]  阿們
