
[00:00:00.000 --> 00:00:05.320]  各位大兄姊妹,我們又繼續看看《士司記》的參宣
[00:22:13.400 --> 00:22:21.360]  但是超級大力,有時他就仗著這個大力,他是任性了
[00:22:21.360 --> 00:22:26.760]  或者他自小就任性了,或者他自小就由爸爸媽媽
[00:22:26.760 --> 00:22:30.960]  媽媽不懷孕不生育,生出來就縱容了他,又不知道
[00:22:30.960 --> 00:22:35.360]  或者是他天生異稟,是非常任性又不知道
[00:22:35.360 --> 00:22:38.560]  總之參孫是非常任性的
[00:22:38.560 --> 00:22:44.960]  大力厲害,有計謀厲害,勇敢厲害
[00:22:44.960 --> 00:22:49.960]  但是任性終於是招致禍患
[00:22:49.960 --> 00:22:53.960]  如果任性到不聽父母,都算了
[00:22:53.960 --> 00:22:57.760]  不聽耶和華的規則、規條,慘了
[00:22:57.760 --> 00:23:03.560]  參孫種下禍根,希望我們不要這麼任性
[00:23:03.560 --> 00:23:06.160]  跟隨著,不任性又怎樣?
[00:23:06.160 --> 00:23:10.960]  要順性,孝敬父母,順著耶和華上帝
[00:23:10.960 --> 00:23:15.360]  上主給我們的命令與心意,同心祈禱
[00:23:15.360 --> 00:23:20.160]  求主教導我們,我們見到參孫真的很令人羨慕
[00:23:20.160 --> 00:23:25.360]  這麼大力,一隻肖像獅子被他徒手撕成兩半
[00:23:25.360 --> 00:23:30.560]  比撕羊羔、小羊更容易,沒有分別
[00:23:30.560 --> 00:23:36.760]  這麼厲害,獅子都不怕,獅子轟他就把他撕開兩半
[00:23:36.760 --> 00:23:42.960]  是一個這麼厲害的人,我們很羨慕這麼強力的人
[00:23:42.960 --> 00:23:46.960]  不過,原來未必是最好的
[00:23:46.960 --> 00:23:52.560]  最重要的是將自己的任性控制住
[00:23:52.560 --> 00:23:58.360]  這個反而是更強,比能夠撕開一隻獅子更加強
[00:23:58.360 --> 00:24:03.160]  求主幫助,讓我們更加自律
[00:24:03.160 --> 00:24:07.160]  讓我們縱然有撕開獅子的能力
[00:24:07.160 --> 00:24:11.960]  但是我們是跟隨你的,是為你所用的
[00:24:11.960 --> 00:24:15.960]  隨聽祈禱,奉耶穌基督的名字,阿門
