
[00:00:00.000 --> 00:00:04.600]  多謝耶路達頓師班為我們獻唱一首美妙的詩歌
[00:19:49.560 --> 00:19:52.440]  落印在我們心裏面
[00:19:52.440 --> 00:19:55.920]  還是當我們面對危難的時候
[00:19:55.920 --> 00:19:58.160]  我們好像阿哈斯一樣
[00:19:58.160 --> 00:20:00.920]  將上帝的話語拋諸腦後
[00:20:00.920 --> 00:20:04.320]  因而拒絕祂的呼喚呢
[00:20:04.320 --> 00:20:06.120]  親愛的弟兄姊妹
[00:20:06.120 --> 00:20:09.520]  我相信我們很多時候都會面對一些危難
[00:20:09.520 --> 00:20:12.480]  或者困境之中
[00:20:12.480 --> 00:20:13.720]  過去半年
[00:20:13.720 --> 00:20:17.000]  香港都發生了很多不同的事情
[00:20:17.000 --> 00:20:19.440]  我們都會問很多的問題
[00:20:19.440 --> 00:20:23.240]  為香港哀傷的人會問哀傷的意義
[00:20:23.240 --> 00:20:25.320]  用心建設香港的人
[00:20:25.320 --> 00:20:26.360]  會問
[00:20:26.360 --> 00:20:28.680]  去思考自己身份
[00:20:28.680 --> 00:20:30.240]  找不到出路的人
[00:20:30.240 --> 00:20:32.120]  會問出路在哪裏
[00:20:32.120 --> 00:20:33.240]  受傷的人
[00:20:33.240 --> 00:20:36.280]  會問神的看顧在哪裏
[00:20:36.280 --> 00:20:38.640]  這些問題都問得很好
[00:20:38.640 --> 00:20:41.520]  都是有血有肉有靈魂
[00:20:41.520 --> 00:20:44.360]  其實這些不單止是一個問題
[00:20:44.360 --> 00:20:47.680]  是一個內心的吶喊
[00:20:47.680 --> 00:20:49.480]  但是面對這些問題
[00:20:49.480 --> 00:20:52.360]  我都不懂得怎樣去回答
[00:20:52.360 --> 00:20:54.040]  但是我看到的是
[00:20:54.040 --> 00:20:56.840]  天父在這些吶喊聲之中
[00:20:56.840 --> 00:20:59.920]  他親自去揭露他自己
[00:20:59.920 --> 00:21:04.480]  我亦都看到聖靈在人群當中去運行
[00:21:04.480 --> 00:21:07.880]  聖靈讓不同的人在不同的事裏面
[00:21:07.880 --> 00:21:10.760]  看到上帝怎樣與人同在
[00:21:10.760 --> 00:21:13.720]  然後各人又會在耶穌裏面
[00:21:13.720 --> 00:21:15.520]  明白真相
[00:21:15.520 --> 00:21:18.960]  自己領悟不出自己問題的答案
[00:21:18.960 --> 00:21:20.320]  而至於
[00:21:20.320 --> 00:21:24.880]  悲哀的人會看到耶穌同樣為這個城市去悲哀
[00:21:24.880 --> 00:21:28.720]  用心建設香港的人會看到耶穌和他們一起
[00:21:28.720 --> 00:21:31.520]  開拓天國的事業
[00:21:31.520 --> 00:21:33.160]  在困境之中的人
[00:21:33.160 --> 00:21:36.600]  會和耶穌一同從墳墓裏面復活
[00:21:36.600 --> 00:21:39.520]  體會從神而來的新生命
[00:21:39.520 --> 00:21:42.520]  盼望天國的人會看到人與人之間
[00:21:42.520 --> 00:21:44.200]  顯露了耶穌的愛
[00:21:44.200 --> 00:21:47.120]  亦都體會天國的這份愛
[00:21:47.120 --> 00:21:49.200]  願意回應神的人
[00:21:49.200 --> 00:21:52.600]  亦都看到耶穌正正回應神
[00:21:52.600 --> 00:21:56.120]  走上十字架之路
[00:21:56.120 --> 00:21:57.160]  所以
[00:21:57.160 --> 00:22:00.880]  耶穌的一生對於我們有甚麼啟示呢?
[00:22:00.880 --> 00:22:02.280]  耶穌的一生
[00:22:02.280 --> 00:22:05.880]  教曉我們看到天父的真實
[00:22:05.880 --> 00:22:11.400]  看到耶穌自己將天父的心實現在這個世間
[00:22:11.400 --> 00:22:16.280]  看到耶穌開拓天國這個真實
[00:22:16.280 --> 00:22:19.440]  我相信我們必然會在歷史之中
[00:22:19.440 --> 00:22:21.400]  藉著聖靈的引導
[00:22:21.400 --> 00:22:23.440]  我們領會這些一切
[00:22:23.440 --> 00:22:26.960]  領會上帝怎樣與人同在
[00:22:26.960 --> 00:22:28.200]  弟兄姊妹
[00:22:28.200 --> 00:22:31.640]  將臨期已經進入到最後一個星期了
[00:22:31.640 --> 00:22:34.520]  我鼓勵大家可以藉著這段時間
[00:22:34.520 --> 00:22:36.800]  去學習放下自己
[00:22:36.800 --> 00:22:39.280]  帶著信心
[00:22:39.280 --> 00:22:42.560]  將生命全然地交給上帝
[00:22:42.560 --> 00:22:45.840]  讓上帝帶我們進入一個意想不到
[00:22:45.840 --> 00:22:49.160]  又充滿希望平安的地方
[00:22:49.160 --> 00:22:51.200]  並且讓上帝的話語
[00:22:51.200 --> 00:22:53.800]  在你心上留下記號
[00:22:53.800 --> 00:22:55.840]  以至於你在危難之中
[00:22:55.840 --> 00:22:58.320]  仍然看到上帝與你同在
[00:22:58.320 --> 00:23:02.360]  為我們生命帶來最大的平安和保障
[00:23:02.360 --> 00:23:05.640]  願榮耀歸於聖父、聖子、聖靈
[00:23:05.640 --> 00:23:08.760]  三為一體的上帝
[00:23:08.760 --> 00:23:10.760]  阿們
