
[00:00:00.000 --> 00:00:05.440]  以賽亞書第54章第一節跟第二節
[00:16:51.800 --> 00:16:53.600]  我們也進入社區
[00:16:53.600 --> 00:16:56.800]  去服侍社區當中需要的人羣
[00:16:56.800 --> 00:17:00.200]  我們更進入科技媒體的領域裏面
[00:17:00.200 --> 00:17:03.400]  透過電視廣播電話音樂CD
[00:17:03.400 --> 00:17:06.800]  進入更廣大的羣體當中
[00:17:06.800 --> 00:17:09.000]  不但如此我們更是實際的
[00:17:09.000 --> 00:17:13.000]  進入世界各地做宣教職堂的工作
[00:17:13.000 --> 00:17:16.600]  第二點今天如果你仔細看我們教會的事工
[00:17:16.600 --> 00:17:18.000]  忽然間
[00:17:18.000 --> 00:17:19.000]  你會發現
[00:17:19.000 --> 00:17:22.000]  這真的是一個無強的教會
[00:17:22.000 --> 00:17:23.400]  Amen
[00:17:23.400 --> 00:17:25.200]  只要你主動的參與
[00:17:25.200 --> 00:17:29.600]  你就能夠成爲影響世代的器皿了
[00:17:29.600 --> 00:17:32.400]  你千萬不要說我不重要啦
[00:17:32.400 --> 00:17:34.200]  差我一個沒關係啦
[00:17:34.200 --> 00:17:35.400]  我們不常這樣想的嘛
[00:17:35.400 --> 00:17:36.600]  不差我一個人啦
[00:17:36.600 --> 00:17:37.600]  這麼多人
[00:17:37.600 --> 00:17:38.600]  不差我一個
[00:17:38.600 --> 00:17:40.400]  我不重要
[00:17:40.400 --> 00:17:43.600]  你還記得當以色列人去攻打耶路哥城的時候
[00:17:43.600 --> 00:17:46.600]  有一個人也是這麼想的
[00:17:46.600 --> 00:17:47.400]  他的名字是誰呢
[00:17:47.400 --> 00:17:49.200]  就是雅幹啊
[00:17:49.200 --> 00:17:52.400]  當時神吩咐他們到耶路哥城進去的時候
[00:17:52.400 --> 00:17:54.000]  什麼東西不準拿
[00:17:54.000 --> 00:17:56.800]  而且什麼東西通通要燒燬
[00:17:56.800 --> 00:17:59.200]  爲什麼呢 因爲跟拜偶像有關
[00:17:59.200 --> 00:18:00.400]  可是雅幹一想
[00:18:00.400 --> 00:18:02.400]  哎呀 有什麼關係呢
[00:18:02.400 --> 00:18:04.800]  那些童工們啊
[00:18:04.800 --> 00:18:06.400]  牧師們要這樣守守就好了
[00:18:06.400 --> 00:18:08.200]  我不必啦 我不重要啦
[00:18:08.200 --> 00:18:09.800]  差不差我一個啦
[00:18:09.800 --> 00:18:11.200]  他看那個金子銀子
[00:18:11.200 --> 00:18:14.000]  哎呀 何等可惜啊
[00:18:14.000 --> 00:18:15.000]  自己拿一點點
[00:18:15.000 --> 00:18:17.200]  沒拿很多 一點點哦
[00:18:17.200 --> 00:18:17.800]  他拿一看
[00:18:17.800 --> 00:18:20.800]  好漂亮 試拿絲綢的衣服
[00:18:20.800 --> 00:18:22.800]  他是個一定愛老婆的人
[00:18:22.800 --> 00:18:24.200]  我猜他最喜歡了
[00:18:24.200 --> 00:18:24.800]  絲綢
[00:18:24.800 --> 00:18:25.600]  拿一件 沒有很多
[00:18:25.600 --> 00:18:27.600]  一件 拿一件 很小啦
[00:18:27.600 --> 00:18:31.000]  就是一點點 算不足道啦
[00:18:31.000 --> 00:18:34.400]  拿一點點東西啦 沒有關係啦
[00:18:34.400 --> 00:18:38.600]  沒想到後來以色列人在打第二場仗的時候
[00:18:38.600 --> 00:18:41.000]  就是因爲這件事情
[00:18:41.000 --> 00:18:44.400]  就是因爲他拿了一點點的東西
[00:18:44.400 --> 00:18:47.000]  他做了神所吩咐不可以的事情
[00:18:47.000 --> 00:18:48.600]  就這麼一點點的事情
[00:18:48.600 --> 00:18:51.800]  以色列人就敗在艾成的面前
[00:18:51.800 --> 00:18:55.000]  可見得今天在教會準備向前走的時候
[00:18:55.000 --> 00:18:56.800]  每一個人都很重要的
[00:18:56.800 --> 00:18:57.600]  你們
[00:18:57.600 --> 00:19:00.800]  跟你媽說你是很重要的
[00:19:00.800 --> 00:19:02.800]  今天教會要經歷神蹟啊
[00:19:02.800 --> 00:19:05.000]  人人都要動員啦
[00:19:05.000 --> 00:19:06.800]  而且 而且
[00:19:06.800 --> 00:19:09.400]  一定要在同一個意象
[00:19:09.400 --> 00:19:11.400]  同一個心靈
[00:19:11.400 --> 00:19:14.400]  同一個信心層次上
[00:19:14.400 --> 00:19:16.000]  一同向前進
[00:19:16.000 --> 00:19:19.000]  我們才能夠經歷神偉大奇妙的作爲
[00:19:19.000 --> 00:19:20.400]  你們
[00:19:20.400 --> 00:19:21.800]  最後第四
[00:19:21.800 --> 00:19:23.400]  要兼顧你的角質
[00:19:23.400 --> 00:19:26.600]  跟你媽說要兼顧角質
[00:19:26.600 --> 00:19:28.400]  角質是爲什麼用呢
[00:19:28.400 --> 00:19:31.600]  是要穩固根基用
[00:19:31.600 --> 00:19:34.800]  今天我們若想在生命跟福祉上擴張
[00:19:34.800 --> 00:19:38.200]  我們就必須不斷在靈裏紮根啊
[00:19:38.200 --> 00:19:40.000]  免得根基不穩
[00:19:40.000 --> 00:19:42.600]  帳篷就會倒塌
[00:19:42.600 --> 00:19:45.000]  什麼是我們屬靈的根基呢
[00:19:45.000 --> 00:19:47.200]  那就是神的話語嘛
[00:19:47.200 --> 00:19:49.600]  第二點我們一定要在神的話語上
[00:19:49.600 --> 00:19:52.000]  不斷地裝備自己
[00:19:52.000 --> 00:19:55.200]  詩篇第一篇第二節跟第三節怎麼說呢
[00:19:55.200 --> 00:19:58.200]  爲喜愛夜娃律法晝夜思想的這人
[00:19:58.200 --> 00:19:59.400]  便爲有福
[00:19:59.400 --> 00:20:01.800]  他要像一棵樹怎麼樣
[00:20:01.800 --> 00:20:03.800]  栽在溪水旁
[00:20:03.800 --> 00:20:05.800]  按時候結果子
[00:20:05.800 --> 00:20:07.600]  我們看今天在這裏講到
[00:20:07.600 --> 00:20:09.400]  怎麼樣紮根呢
[00:20:09.400 --> 00:20:12.600]  就是要來喜愛神的話語嘛
[00:20:12.600 --> 00:20:15.200]  晝夜思想嘛
[00:20:15.200 --> 00:20:17.200]  換說今天在我們腦海當中
[00:20:17.200 --> 00:20:19.400]  一定要充滿神的話語
[00:20:19.400 --> 00:20:22.600]  我們的生命才能夠紮根的穩
[00:20:22.600 --> 00:20:25.600]  如果說今天在你的思想裏面
[00:20:25.600 --> 00:20:27.800]  沒有什麼神的話語
[00:20:27.800 --> 00:20:30.200]  那你就自然很容易就
[00:20:30.200 --> 00:20:32.200]  晝夜就不是思想神的話
[00:20:32.200 --> 00:20:35.400]  晝夜就亂想了嘛不是嗎
[00:20:35.400 --> 00:20:38.200]  這爲什麼今天很多人生活當中
[00:20:38.200 --> 00:20:41.200]  思想充滿了憂慮跟恐懼
[00:20:41.200 --> 00:20:42.200]  爲什麼
[00:20:42.200 --> 00:20:46.600]  因爲腦海當中沒有上帝的話語做根基嘛
[00:20:46.600 --> 00:20:47.400]  弟兄姐妹
[00:20:47.400 --> 00:20:49.000]  我今天看見很多人
[00:20:49.000 --> 00:20:51.200]  特別我們中國人每次我們談話的時候
[00:20:51.200 --> 00:20:53.000]  最注意的話題
[00:20:53.000 --> 00:20:55.800]  一講這話題就知道你年齡多少了
[00:20:55.800 --> 00:20:57.400]  就是健康飲食啊
[00:20:57.400 --> 00:20:59.000]  飲食健康
[00:20:59.000 --> 00:21:01.600]  隨便一談一定是跟喫有關
[00:21:01.600 --> 00:21:04.800]  要跟飲食健康要什麼都organic
[00:21:04.800 --> 00:21:07.200]  我們最怕食物污染
[00:21:07.200 --> 00:21:09.600]  我們講來講去就講這些題目
[00:21:09.600 --> 00:21:13.400]  可是我們卻常常忽略一個更嚴重的污染
[00:21:13.400 --> 00:21:14.400]  什麼是更嚴重
[00:21:14.400 --> 00:21:16.800]  我們的心靈的污染
[00:21:16.800 --> 00:21:19.000]  我們從來很少去關心
[00:21:19.000 --> 00:21:21.400]  我們只關心我們身體
[00:21:21.400 --> 00:21:23.800]  我們卻沒有關心我們的心靈
[00:21:23.800 --> 00:21:25.600]  我看見今天多少人
[00:21:25.600 --> 00:21:28.000]  他們的心靈向世界敞開
[00:21:28.000 --> 00:21:30.200]  完全地敞開
[00:21:30.200 --> 00:21:34.400]  每天手機平板看個不停
[00:21:34.400 --> 00:21:37.800]  我們容許這個世界在任何時候
[00:21:37.800 --> 00:21:38.800]  我真的說
[00:21:38.800 --> 00:21:42.200]  你容許這個世界在任何的時候
[00:21:42.200 --> 00:21:44.400]  任何的資訊可以進來
[00:21:44.400 --> 00:21:45.800]  你都隨時要看
[00:21:45.800 --> 00:21:46.800]  你不看都不行
[00:21:46.800 --> 00:21:48.200]  好像一種addiction一樣
[00:21:48.200 --> 00:21:50.000]  一定要看隨時世界向你說話
[00:21:50.000 --> 00:21:51.800]  你都得聽
[00:21:51.800 --> 00:21:53.400]  你說多可怕
[00:21:53.400 --> 00:21:57.800]  你容許這個世界隨時隨地來影響
[00:21:57.800 --> 00:22:02.000]  你打開大門毫不過慮
[00:22:02.000 --> 00:22:05.800]  你通通裝進你的心靈裏面
[00:22:05.800 --> 00:22:09.800]  可是我們卻很少願意讓神的話
[00:22:09.800 --> 00:22:11.600]  進入我們的生命當中
[00:22:11.600 --> 00:22:15.400]  來影響我們來塑造我們
[00:22:15.400 --> 00:22:18.000]  所以我常說如果你天天只看連續劇
[00:22:18.000 --> 00:22:20.600]  你腦海就充滿連續劇劇情
[00:22:20.600 --> 00:22:23.000]  你活出來就是連續劇的樣子
[00:22:23.000 --> 00:22:25.000]  一定的
[00:22:25.000 --> 00:22:27.200]  可是如果你每天來親近神
[00:22:27.200 --> 00:22:29.200]  花點時間研讀神的話
[00:22:29.200 --> 00:22:29.800]  那我告訴你
[00:22:29.800 --> 00:22:35.000]  你活出來就自然而然會有主的樣式
[00:22:35.000 --> 00:22:37.600]  我們思想裏充滿的是什麼
[00:22:37.600 --> 00:22:39.600]  你活出來就是什麼
[00:22:39.600 --> 00:22:42.800]  我們一定要花時間來讀神的話
[00:22:42.800 --> 00:22:43.800]  在教會里面
[00:22:43.800 --> 00:22:47.400]  我們有爲你預備各式各樣研讀神話語的工具
[00:22:47.400 --> 00:22:51.800]  在週報裏面有每週讀經的進度幫助你
[00:22:51.800 --> 00:22:53.400]  我們主日裝備課程
[00:22:53.400 --> 00:22:55.600]  這學期剛剛開課不久
[00:22:55.600 --> 00:22:56.800]  鼓勵你來參加
[00:22:56.800 --> 00:22:57.800]  不但來參加
[00:22:57.800 --> 00:22:59.600]  結伴來參加
[00:22:59.600 --> 00:23:01.800]  有時候一個人上課有點辛苦
[00:23:01.800 --> 00:23:03.200]  要吆喝一下
[00:23:03.200 --> 00:23:05.600]  小組裏面幾個地方一同來參加
[00:23:05.600 --> 00:23:07.000]  大家彼此接觸
[00:23:07.000 --> 00:23:07.600]  一同掌握
[00:23:07.600 --> 00:23:08.600]  就像打球一樣
[00:23:08.600 --> 00:23:09.600]  一個人打不下去
[00:23:09.600 --> 00:23:11.000]  兩三個人就會打得很好了
[00:23:11.000 --> 00:23:12.000]  不是嗎
[00:23:12.000 --> 00:23:13.600]  一樣上裝備課也是這樣
[00:23:13.600 --> 00:23:14.600]  一起來上
[00:23:14.600 --> 00:23:18.400]  就算你再忙真的沒有時間來讀神的話
[00:23:18.400 --> 00:23:19.600]  來上課
[00:23:19.600 --> 00:23:21.200]  我們還有靈脩專線
[00:23:21.200 --> 00:23:23.000]  記得嗎
[00:23:23.000 --> 00:23:24.800]  靈脩專線
[00:23:24.800 --> 00:23:26.000]  或者是手機app
[00:23:26.000 --> 00:23:28.000]  你喜歡用手機app
[00:23:28.000 --> 00:23:31.800]  用每天五分鐘的信息
[00:23:31.800 --> 00:23:34.200]  就能夠使你心靈重新得力
[00:23:34.200 --> 00:23:36.000]  不要忘記
[00:23:36.000 --> 00:23:39.400]  所以你在我們教育生沒有理由是淋漓餓死
[00:23:39.400 --> 00:23:40.000]  是沒有理由
[00:23:40.000 --> 00:23:43.600]  那絕對是你自己的責任
[00:23:43.600 --> 00:23:45.200]  弟兄姐妹今天教會
[00:23:45.200 --> 00:23:47.600]  我們若是要復興成長
[00:23:47.600 --> 00:23:49.200]  我們一定要必須從
[00:23:49.200 --> 00:23:50.600]  人人學習
[00:23:50.600 --> 00:23:53.800]  人人從做門徒開始
[00:23:53.800 --> 00:23:55.000]  只有當我們透過
[00:23:55.000 --> 00:23:56.200]  人人學習
[00:23:56.200 --> 00:23:57.600]  人人做門徒的時候
[00:23:57.600 --> 00:23:59.600]  我們纔可能真正建立一個
[00:23:59.600 --> 00:24:01.200]  服事這個世代
[00:24:01.200 --> 00:24:03.400]  影響世代的教會
[00:24:03.400 --> 00:24:04.600]  Amen
[00:24:04.600 --> 00:24:07.000]  弟兄姐妹當我們面對前面一年
[00:24:07.000 --> 00:24:09.400]  一方面我們真的期待神
[00:24:09.400 --> 00:24:12.600]  在我們中間做偉大奇妙的事情
[00:24:12.600 --> 00:24:15.000]  以下是54章第三節
[00:24:15.000 --> 00:24:16.600]  接下去主就應許
[00:24:16.600 --> 00:24:19.400]  當我們做了這四件事情之後
[00:24:19.400 --> 00:24:20.800]  第三節我們從哪裏來
[00:24:20.800 --> 00:24:23.400]  因爲你要向左向右開展
[00:24:23.400 --> 00:24:25.600]  你的後裔必得多國爲業
[00:24:25.600 --> 00:24:29.000]  又使荒涼的誠意有人居住
[00:24:29.000 --> 00:24:31.000]  多麼寶貴的應許
[00:24:31.000 --> 00:24:34.000]  神要我們向左向右擴展
[00:24:34.000 --> 00:24:37.000]  使得多國爲業
[00:24:37.000 --> 00:24:38.400]  神要成就的
[00:24:38.400 --> 00:24:41.400]  還是遠遠超過我們所能想象
[00:24:41.400 --> 00:24:42.400]  Amen
[00:24:42.400 --> 00:24:43.800]  但另一方面我告訴你
[00:24:43.800 --> 00:24:48.200]  擴張也是需要我們付上僞身的代價的
[00:24:48.200 --> 00:24:52.400]  禱告 動員 裝備
[00:24:52.400 --> 00:24:55.800]  都是不可少的要素
[00:24:55.800 --> 00:25:00.000]  不只是一些牧養的童工需要僞身
[00:25:00.000 --> 00:25:03.200]  不只是少數弟兄姐妹需要僞身
[00:25:03.200 --> 00:25:06.400]  每一位弟兄姐妹我們都要僞身
[00:25:06.400 --> 00:25:07.200]  Amen
[00:25:07.200 --> 00:25:09.800]  求神幫助我們在這未來一年裏面
[00:25:09.800 --> 00:25:13.200]  讓我們一同來經歷神偉大奇妙的作爲
[00:25:13.200 --> 00:25:15.200]  也讓我們在未來一年裏面
[00:25:15.200 --> 00:25:17.000]  讓我們同心合意
[00:25:17.000 --> 00:25:20.800]  再一次能夠成爲神奇的器皿
[00:25:20.800 --> 00:25:23.200]  Amen 我們一起禱告
[00:25:23.200 --> 00:25:25.600]  親愛的我們再次來到現場我們感謝
[00:25:25.600 --> 00:25:27.400]  真的是看見主
[00:25:27.400 --> 00:25:29.600]  你定義要在我們生命當中
[00:25:29.600 --> 00:25:32.400]  你幫助我們來擴張我們的境界
[00:25:32.400 --> 00:25:36.000]  就求你讓我們在你的事工當中
[00:25:36.000 --> 00:25:38.200]  在生命成長的過程當中
[00:25:38.200 --> 00:25:40.800]  讓我們再次願意在你們僞身
[00:25:40.800 --> 00:25:44.000]  讓你的聖靈能夠在我們心中幫助我們
[00:25:44.000 --> 00:25:46.200]  能夠成長 能夠被建造
[00:25:46.200 --> 00:25:48.200]  而且不斷擴張出去
[00:25:48.200 --> 00:25:49.800]  我們再次謝謝你在我們身上
[00:25:49.800 --> 00:25:51.200]  過去所有的恩典
[00:25:51.200 --> 00:25:53.600]  也再次幫助我們在這一個時刻
[00:25:53.600 --> 00:25:56.000]  重新把我們自己擺在你手中
[00:25:56.000 --> 00:25:57.800]  也願意在這樣一個世代
[00:25:57.800 --> 00:26:01.600]  成爲神奇的器皿來影響世代
[00:26:01.600 --> 00:26:04.600]  我們再感謝禱告奉耶穌得聖的名祈求
[00:26:04.600 --> 00:26:05.600]  Amen
