
[00:00:00.000 --> 00:00:09.000]  上禮拜日,我們從《馬可福音》看到主耶穌考問門徒有關祂的身份後
[00:26:44.000 --> 00:26:48.000]  好像那位侮辱耶穌的囚犯
[00:26:48.000 --> 00:26:52.000]  還是我們願意認罪
[00:26:52.000 --> 00:26:56.000]  求主耶穌紀念我們呢?
[00:26:56.000 --> 00:27:00.000]  主耶穌已經為世人的罪而死
[00:27:00.000 --> 00:27:05.000]  沒有什麼罪是祂不能夠赦免的
[00:27:05.000 --> 00:27:11.000]  我們只要願意承認耶穌是天國的王
[00:27:11.000 --> 00:27:15.000]  願意向祂承認我們自己的罪
[00:27:15.000 --> 00:27:20.000]  願意為耶穌而活出餘下的人生
[00:27:20.000 --> 00:27:25.000]  主耶穌也一定會拯救我們
[00:27:25.000 --> 00:27:29.000]  今天就可以拯救我們
[00:27:29.000 --> 00:27:32.000]  你願意帶著罪去地獄
[00:27:32.000 --> 00:27:37.000]  還是你向罪死而去天堂呢?
[00:27:37.000 --> 00:27:40.000]  我們一起祈禱
[00:27:40.000 --> 00:27:41.000]  親愛的主耶穌
[00:27:41.000 --> 00:27:44.000]  感謝祢的恩典和憐憫
[00:27:44.000 --> 00:27:47.000]  感謝祢為我們的罪而死
[00:27:47.000 --> 00:27:50.000]  求祢幫助我們帶著天堂的盼望
[00:27:50.000 --> 00:27:54.000]  在地上為祢而活
[00:27:54.000 --> 00:27:56.000]  幫助我們當中未信祢的人
[00:27:56.000 --> 00:27:59.000]  願意認罪
[00:27:59.000 --> 00:28:01.000]  向罪死
[00:28:01.000 --> 00:28:03.000]  跟隨基督
[00:28:03.000 --> 00:28:05.000]  奉耶穌基督的名祈禱
[00:28:05.000 --> 00:28:06.000]  阿門
