
[00:00:00.000 --> 00:00:04.000]  今天禮拜有很多特別的新聞
[00:17:52.000 --> 00:17:54.000]  會改變歷史
[00:17:54.000 --> 00:17:56.000]  改變這個世界
[00:17:56.000 --> 00:17:57.000]  這麼嚴重
[00:17:57.000 --> 00:18:01.000]  牧師是真的還是假的
[00:18:01.000 --> 00:18:02.000]  大家有沒有聽過
[00:18:02.000 --> 00:18:03.000]  一個人的名字
[00:18:03.000 --> 00:18:05.000]  叫做馬丁路德
[00:18:05.000 --> 00:18:08.000]  不是馬丁路德金
[00:18:08.000 --> 00:18:09.000]  真是馬丁路德
[00:18:09.000 --> 00:18:11.000]  馬丁路德
[00:18:11.000 --> 00:18:16.000]  馬丁路德在Worms
[00:18:16.000 --> 00:18:18.000]  Worms是一個地方名
[00:18:18.000 --> 00:18:19.000]  不是一條蟲
[00:18:19.000 --> 00:18:22.000]  不過是Worms
[00:18:22.000 --> 00:18:24.000]  在Worms
[00:18:24.000 --> 00:18:26.000]  當時歐洲大陸的
[00:18:26.000 --> 00:18:28.000]  國家裡面的元首
[00:18:28.000 --> 00:18:32.000]  開了一個皇帝的會議
[00:18:32.000 --> 00:18:33.000]  帝國的會議
[00:18:33.000 --> 00:18:36.000]  拉了他來受審
[00:18:36.000 --> 00:18:37.000]  拉了馬丁路德
[00:18:37.000 --> 00:18:38.000]  在Worms這個地方
[00:18:38.000 --> 00:18:42.000]  有一個帝國會議受審
[00:18:42.000 --> 00:18:44.000]  當時的皇帝
[00:18:44.000 --> 00:18:47.000]  還有很多分封的皇帝
[00:18:47.000 --> 00:18:52.000]  還有教皇都坐在那裡
[00:18:52.000 --> 00:18:54.000]  當時的皇帝和教皇
[00:18:54.000 --> 00:18:56.000]  都很想馬丁路德
[00:18:56.000 --> 00:18:57.000]  做一件事
[00:18:57.000 --> 00:18:58.000]  做什麼呢
[00:18:58.000 --> 00:18:59.000]  大家知道馬丁路德
[00:18:59.000 --> 00:19:00.000]  做了些什麼事嗎
[00:19:00.000 --> 00:19:02.000]  在一個教堂的門口
[00:19:02.000 --> 00:19:06.000]  貼了九十五條的條文
[00:19:06.000 --> 00:19:08.000]  《九十五條論文》
[00:19:08.000 --> 00:19:10.000]  看了之後
[00:19:10.000 --> 00:19:12.000]  把當時教會的弊病
[00:19:12.000 --> 00:19:13.000]  指出來
[00:19:13.000 --> 00:19:15.000]  所以當時的皇帝和教皇
[00:19:15.000 --> 00:19:17.000]  這樣搞亂社會不行
[00:19:17.000 --> 00:19:21.000]  所以這九十五條論文當中
[00:19:21.000 --> 00:19:22.000]  《九十五條論文》
[00:19:22.000 --> 00:19:24.000]  有四十一句
[00:19:24.000 --> 00:19:29.000]  你要取消
[00:19:29.000 --> 00:19:34.000]  取消不要再講這件事
[00:19:34.000 --> 00:19:36.000]  你覺得是說錯的
[00:19:36.000 --> 00:19:38.000]  如果你不這樣做
[00:19:38.000 --> 00:19:40.000]  有什麼結果
[00:19:40.000 --> 00:19:42.000]  第一,趕你出教會
[00:19:42.000 --> 00:19:43.000]  很重要的
[00:19:43.000 --> 00:19:44.000]  excommunication
[00:19:44.000 --> 00:19:46.000]  趕你出教會
[00:19:46.000 --> 00:19:48.000]  第二,更加重要
[00:19:48.000 --> 00:19:51.000]  我們就會宣佈你是異端
[00:19:51.000 --> 00:19:52.000]  那就大件事了
[00:19:52.000 --> 00:19:54.000]  當時如果被宣佈為
[00:19:54.000 --> 00:19:55.000]  異端的時候
[00:19:55.000 --> 00:19:57.000]  任何一個教女的人
[00:19:57.000 --> 00:19:59.000]  看到你都可以殺你
[00:19:59.000 --> 00:20:02.000]  不需要負任何刑事的責任
[00:20:02.000 --> 00:20:04.000]  馬丁路德在那個時候
[00:20:04.000 --> 00:20:07.000]  已經是第二次被抓到議會裡面
[00:20:07.000 --> 00:20:10.000]  要他recant his belief
[00:20:10.000 --> 00:20:13.000]  要否定他以前所講過
[00:20:13.000 --> 00:20:16.000]  他的信仰的宣言
[00:20:16.000 --> 00:20:19.000]  馬丁路德知道後果嗎
[00:20:19.000 --> 00:20:20.000]  當然了
[00:20:20.000 --> 00:20:22.000]  他是天主教的神父
[00:20:22.000 --> 00:20:23.000]  開始的時候
[00:20:23.000 --> 00:20:26.000]  他當然清楚知道後果
[00:20:26.000 --> 00:20:29.000]  一旦被宣佈為異端的話
[00:20:29.000 --> 00:20:32.000]  必死無疑
[00:20:32.000 --> 00:20:33.000]  但是他看不到
[00:20:33.000 --> 00:20:37.000]  任何足以令他推翻
[00:20:37.000 --> 00:20:38.000]  自己的信仰
[00:20:38.000 --> 00:20:40.000]  自己的觀點的證據
[00:20:40.000 --> 00:20:42.000]  看不到
[00:20:42.000 --> 00:20:44.000]  於是在那個時候
[00:20:44.000 --> 00:20:45.000]  他只能夠在皇帝
[00:20:45.000 --> 00:20:50.000]  和當時最有權柄的人面前
[00:20:50.000 --> 00:20:53.000]  大聲宣告他自己的信念
[00:20:53.000 --> 00:20:56.000]  說些什麼呢
[00:20:56.000 --> 00:20:58.000]  他說除非我被聖經
[00:20:58.000 --> 00:21:01.000]  和明顯的理由說服
[00:21:01.000 --> 00:21:03.000]  我不接受教皇
[00:21:03.000 --> 00:21:05.000]  和議會的權位
[00:21:05.000 --> 00:21:07.000]  因為他們互相矛盾
[00:21:07.000 --> 00:21:12.000]  我的良心是上帝話語的俘虜
[00:21:12.000 --> 00:21:13.000]  我不能夠
[00:21:13.000 --> 00:21:16.000]  也不會放棄任何事
[00:21:16.000 --> 00:21:18.000]  因為違背我的良心
[00:21:18.000 --> 00:21:22.000]  既不正確也不安全
[00:21:22.000 --> 00:21:24.000]  上帝幫助我
[00:21:24.000 --> 00:21:26.000]  God helps me
[00:21:26.000 --> 00:21:30.000]  Amen
[00:21:30.000 --> 00:21:31.000]  這個就是馬丁路德利亞
[00:21:31.000 --> 00:21:32.000]  當時站在這麼多
[00:21:32.000 --> 00:21:34.000]  有權勢的人面前
[00:21:34.000 --> 00:21:37.000]  所作出的一個宣告
[00:21:37.000 --> 00:21:39.000]  歷史告訴我們
[00:21:39.000 --> 00:21:41.000]  當他離開議會的時候
[00:21:41.000 --> 00:21:43.000]  他跟朋友說
[00:21:43.000 --> 00:21:45.000]  I am finished
[00:21:45.000 --> 00:21:46.000]  我完蛋了
[00:21:46.000 --> 00:21:48.000]  我玩完了
[00:21:48.000 --> 00:21:50.000]  他知道我打算沒命了
[00:21:50.000 --> 00:21:52.000]  感謝主
[00:21:52.000 --> 00:21:54.000]  大家現在都知道
[00:21:54.000 --> 00:21:55.000]  他不單沒有完蛋
[00:21:55.000 --> 00:21:57.000]  不單沒有玩完
[00:21:57.000 --> 00:22:01.000]  而且他成為宗教改革之父
[00:22:01.000 --> 00:22:04.000]  是不是改變了歷史
[00:22:04.000 --> 00:22:06.000]  為基督教的信仰
[00:22:06.000 --> 00:22:09.000]  帶來了一個更新改變
[00:22:09.000 --> 00:22:11.000]  把他拉回正軌
[00:22:11.000 --> 00:22:15.000]  拉回聖經的教導裡面
[00:22:15.000 --> 00:22:17.000]  所以我剛才說
[00:22:17.000 --> 00:22:19.000]  誠信所帶來的影響
[00:22:19.000 --> 00:22:21.000]  可以有powerful
[00:22:21.000 --> 00:22:23.000]  他就是對自己誠實
[00:22:23.000 --> 00:22:25.000]  對上帝誠實
[00:22:25.000 --> 00:22:29.000]  於是帶來這樣的效果
[00:22:29.000 --> 00:22:30.000]  不知道我們在座裡面
[00:22:30.000 --> 00:22:32.000]  有多少人聽過先母的見證
[00:22:32.000 --> 00:22:34.000]  先母有很多見證
[00:22:34.000 --> 00:22:35.000]  我今早還沒有跟她
[00:22:35.000 --> 00:22:36.000]  有機會說
[00:22:36.000 --> 00:22:40.000]  不過分享一個其中一個見證
[00:22:40.000 --> 00:22:42.000]  是先母在香港
[00:22:42.000 --> 00:22:45.000]  做報館的時候的見證
[00:22:45.000 --> 00:22:46.000]  先母在報館裡面
[00:22:46.000 --> 00:22:51.000]  入行的時候是做婦女版的記者
[00:22:51.000 --> 00:22:54.000]  感謝主 神好恩典
[00:22:54.000 --> 00:22:58.000]  半年之後她就做婦女版的編輯
[00:22:58.000 --> 00:23:00.000]  到我們結婚沒多久
[00:23:00.000 --> 00:23:04.000]  她就再升做富汗的編輯
[00:23:04.000 --> 00:23:06.000]  她是當時全香港
[00:23:06.000 --> 00:23:08.000]  富汗編輯最年輕的那個
[00:23:08.000 --> 00:23:09.000]  都未到三十歲
[00:23:09.000 --> 00:23:10.000]  她做富汗編輯
[00:23:10.000 --> 00:23:12.000]  這個是amazing
[00:23:12.000 --> 00:23:16.000]  我都很欣賞我老婆
[00:23:16.000 --> 00:23:18.000]  OK 做了富汗編輯
[00:23:18.000 --> 00:23:19.000]  今天很好
[00:23:19.000 --> 00:23:20.000]  不過大家知不知道
[00:23:20.000 --> 00:23:21.000]  那間報館
[00:23:21.000 --> 00:23:22.000]  不要說名字
[00:23:22.000 --> 00:23:24.000]  那間報館有兩樣東西
[00:23:24.000 --> 00:23:26.000]  是很出名的
[00:23:26.000 --> 00:23:29.000]  第一樣就是賽馬貼士
[00:23:29.000 --> 00:23:32.000]  就是點進率很高
[00:23:32.000 --> 00:23:34.000]  第二樣東西就是
[00:23:34.000 --> 00:23:38.000]  富汗裡面有很多色情的文章
[00:23:38.000 --> 00:23:43.000]  以及一些有味的故事
[00:23:43.000 --> 00:23:44.000]  這兩樣東西
[00:23:44.000 --> 00:23:45.000]  一說那份報章
[00:23:45.000 --> 00:23:46.000]  你猜到是哪一份了嗎
[00:23:46.000 --> 00:23:50.000]  不說了
[00:23:50.000 --> 00:23:52.000]  很出名
[00:23:52.000 --> 00:23:56.000]  師母接手我做富汗編輯
[00:23:56.000 --> 00:24:03.000]  越做就越覺得心裡不太自在
[00:24:03.000 --> 00:24:04.000]  為甚麼呢
[00:24:04.000 --> 00:24:06.000]  心裡覺得很不舒服
[00:24:06.000 --> 00:24:08.000]  她要審閱
[00:24:08.000 --> 00:24:10.000]  她要編輯
[00:24:10.000 --> 00:24:12.000]  要排版
[00:24:12.000 --> 00:24:14.000]  要看那些故事
[00:24:14.000 --> 00:24:16.000]  長短 修改
[00:24:16.000 --> 00:24:18.000]  還要排版
[00:24:18.000 --> 00:24:21.000]  每天都要做這些事
[00:24:21.000 --> 00:24:24.000]  越做心裡就越不舒服
[00:24:24.000 --> 00:24:26.000]  她曾經跟她的老總
[00:24:26.000 --> 00:24:27.000]  跟她的同事
[00:24:27.000 --> 00:24:31.000]  反映過她心裡不太舒服
[00:24:31.000 --> 00:24:34.000]  好像很不妥當
[00:24:34.000 --> 00:24:36.000]  她就安慰她
[00:24:36.000 --> 00:24:38.000]  又不是叫她寫
[00:24:38.000 --> 00:24:39.000]  叫她寫就說
[00:24:39.000 --> 00:24:44.000]  你是看編輯而已
[00:24:44.000 --> 00:24:46.000]  你不是作者
[00:24:46.000 --> 00:24:47.000]  沒甚麼所謂
[00:24:47.000 --> 00:24:49.000]  就安慰她
[00:24:49.000 --> 00:24:52.000]  但是這些說話
[00:24:52.000 --> 00:24:56.000]  不能搞到師母心裡的結
[00:24:56.000 --> 00:24:58.000]  始終都要看
[00:24:58.000 --> 00:24:59.000]  不是我寫
[00:24:59.000 --> 00:25:02.000]  但是我參與在出版
[00:25:02.000 --> 00:25:04.000]  這個過程裡
[00:25:04.000 --> 00:25:07.000]  要經過我的手才出版
[00:25:07.000 --> 00:25:08.000]  所以就覺得
[00:25:08.000 --> 00:25:11.000]  真是越來越不舒服
[00:25:11.000 --> 00:25:14.000]  有沒有聽過這故事
[00:25:14.000 --> 00:25:18.000]  有些老會有可能聽過
[00:25:18.000 --> 00:25:22.000]  我記得有一晚
[00:25:22.000 --> 00:25:27.000]  有一個早上凌晨三點鐘
[00:25:27.000 --> 00:25:29.000]  師母沒有驚醒
[00:25:29.000 --> 00:25:31.000]  很不安心
[00:25:31.000 --> 00:25:32.000]  就叫她驚醒
[00:25:32.000 --> 00:25:34.000]  一定要推醒我
[00:25:34.000 --> 00:25:35.000]  醒來之後
[00:25:35.000 --> 00:25:38.000]  又拉著我叫我起床
[00:25:38.000 --> 00:25:39.000]  她告訴我
[00:25:39.000 --> 00:25:40.000]  我受不了
[00:25:40.000 --> 00:25:41.000]  我心裡很不安心
[00:25:41.000 --> 00:25:42.000]  很不舒服
[00:25:42.000 --> 00:25:44.000]  很不平安
[00:25:44.000 --> 00:25:46.000]  覺得基督徒不應該參與
[00:25:46.000 --> 00:25:48.000]  在這個過程裡
[00:25:48.000 --> 00:25:51.000]  這些工作
[00:25:51.000 --> 00:25:53.000]  她很想辭職
[00:25:53.000 --> 00:25:55.000]  不做了
[00:25:55.000 --> 00:25:56.000]  但是她說
[00:25:56.000 --> 00:26:00.000]  如果傳了出去
[00:26:00.000 --> 00:26:01.000]  她辭職為什麼
[00:26:01.000 --> 00:26:03.000]  因為她要審閱和編輯
[00:26:03.000 --> 00:26:06.000]  這些色情文章
[00:26:06.000 --> 00:26:08.000]  雅有味的故事
[00:26:08.000 --> 00:26:11.000]  她擔心以後找不到工作
[00:26:11.000 --> 00:26:14.000]  因為報館的行頭很窄
[00:26:14.000 --> 00:26:17.000]  對面什麼都傳開了
[00:26:17.000 --> 00:26:20.000]  那時候還有一件事
[00:26:20.000 --> 00:26:23.000]  我剛剛申請來美國讀書
[00:26:23.000 --> 00:26:24.000]  大家正在存錢
[00:26:24.000 --> 00:26:26.000]  正在存錢來美國讀書
[00:26:26.000 --> 00:26:27.000]  找不到工作
[00:26:27.000 --> 00:26:28.000]  沒有工作怎麼辦
[00:26:28.000 --> 00:26:33.000]  所以她心裡有很多掙扎
[00:26:33.000 --> 00:26:34.000]  我們男人
[00:26:34.000 --> 00:26:36.000]  沒有多少句說話要說
[00:26:36.000 --> 00:26:37.000]  聽完她說
[00:26:37.000 --> 00:26:39.000]  我就跟她說
[00:26:39.000 --> 00:26:41.000]  如果你心裡覺得不舒服
[00:26:41.000 --> 00:26:42.000]  不平安
[00:26:42.000 --> 00:26:45.000]  那就辭職吧
[00:26:45.000 --> 00:26:46.000]  我有沒有別的東西要說
[00:26:46.000 --> 00:26:47.000]  好像沒有
[00:26:47.000 --> 00:26:49.000]  我是共產黨文化師
[00:26:49.000 --> 00:26:51.000]  就辭職吧
[00:26:51.000 --> 00:26:52.000]  我沒想過要存錢
[00:26:52.000 --> 00:26:54.000]  所以就辭職吧
[00:26:54.000 --> 00:26:56.000]  我記得那一晚
[00:26:56.000 --> 00:26:57.000]  我跟師母說完之後
[00:26:57.000 --> 00:27:02.000]  就一起跪在床前面祈禱
[00:27:02.000 --> 00:27:04.000]  一起跪在床前面祈禱
[00:27:04.000 --> 00:27:05.000]  很少跪在床前面祈禱
[00:27:05.000 --> 00:27:07.000]  不過那一晚就一起跪在床前面祈禱
[00:27:07.000 --> 00:27:08.000]  祈禱睡覺
[00:27:08.000 --> 00:27:12.000]  翌日師母就回去辭職
[00:27:12.000 --> 00:27:15.000]  她老了當然很驚訝
[00:27:15.000 --> 00:27:16.000]  為什麼呢
[00:27:16.000 --> 00:27:19.000]  因為報界的行頭很窄
[00:27:19.000 --> 00:27:21.000]  富漢編輯
[00:27:21.000 --> 00:27:23.000]  不是你想做就做到的
[00:27:23.000 --> 00:27:25.000]  這個位置很難上的
[00:27:25.000 --> 00:27:28.000]  去到那個位置真的不容易
[00:27:28.000 --> 00:27:30.000]  你這樣就放棄
[00:27:30.000 --> 00:27:32.000]  為了這樣的視覺你就走嗎
[00:27:32.000 --> 00:27:35.000]  不過師母去意已決
[00:27:35.000 --> 00:27:36.000]  去意就沒辦法
[00:27:36.000 --> 00:27:38.000]  那就沒辦法了
[00:27:38.000 --> 00:27:39.000]  就辭職吧
[00:27:39.000 --> 00:27:44.000]  就讓她辭職吧
[00:27:44.000 --> 00:27:45.000]  大家猜猜
[00:27:45.000 --> 00:27:48.000]  師母要等多久才找工作呢
[00:27:48.000 --> 00:27:51.000]  要等多久才找工作
[00:27:51.000 --> 00:27:52.000]  我都不記得
[00:27:52.000 --> 00:27:54.000]  因為很快
[00:27:54.000 --> 00:27:57.000]  很快她立刻在社會服務機構裡
[00:27:57.000 --> 00:27:59.000]  找了一份做promotion的
[00:27:59.000 --> 00:28:01.000]  即是宣傳主任的工作
[00:28:01.000 --> 00:28:04.000]  人工比在報館做好
[00:28:04.000 --> 00:28:05.000]  不單如此
[00:28:05.000 --> 00:28:07.000]  那個時候全香港
[00:28:07.000 --> 00:28:09.000]  第一份彩色報紙
[00:28:09.000 --> 00:28:10.000]  不過現在倒閉了
[00:28:10.000 --> 00:28:12.000]  全香港第一份彩色報紙
[00:28:12.000 --> 00:28:14.000]  知道她離開了以前的報館
[00:28:14.000 --> 00:28:17.000]  立刻拉她去做副領班編輯
[00:28:17.000 --> 00:28:18.000]  還有
[00:28:18.000 --> 00:28:20.000]  我們都是從香港來的
[00:28:20.000 --> 00:28:21.000]  姐妹
[00:28:21.000 --> 00:28:24.000]  全香港那時候最大的
[00:28:24.000 --> 00:28:26.000]  最popular的婦女雜誌
[00:28:26.000 --> 00:28:27.000]  叫什麼名字
[00:28:27.000 --> 00:28:29.000]  有沒有人知道
[00:28:29.000 --> 00:28:31.000]  你們是不是香港來的
[00:28:31.000 --> 00:28:34.000]  姐妹有沒有聽過
[00:28:34.000 --> 00:28:38.000]  就請師母寫專欄
[00:28:38.000 --> 00:28:40.000]  忽然之間三份工作
[00:28:40.000 --> 00:28:43.000]  在那時候
[00:28:43.000 --> 00:28:48.000]  賺的錢比以前在報館多很多
[00:28:48.000 --> 00:28:51.000]  你看看上帝是不是很恩典
[00:28:51.000 --> 00:28:52.000]  當你嘗試
[00:28:52.000 --> 00:28:54.000]  按照上帝的心意
[00:28:54.000 --> 00:28:57.000]  忠誠地去跟隨神的時候
[00:28:57.000 --> 00:29:00.000]  原來神是會祝福我們的
[00:29:00.000 --> 00:29:04.000]  所以主要是提醒自己的朋友
[00:29:04.000 --> 00:29:06.000]  做一個誠實
[00:29:06.000 --> 00:29:11.000]  有信譽言行一致的人
[00:29:11.000 --> 00:29:13.000]  不容易
[00:29:13.000 --> 00:29:15.000]  很難的
[00:29:15.000 --> 00:29:19.000]  但是我們一定要這樣做
[00:29:19.000 --> 00:29:21.000]  特別是基督徒
[00:29:21.000 --> 00:29:23.000]  因為這個對我們來說是十分重要
[00:29:23.000 --> 00:29:25.000]  無論是對個人對自己
[00:29:25.000 --> 00:29:27.000]  對我們的信仰
[00:29:27.000 --> 00:29:29.000]  都會帶來一個很正面
[00:29:29.000 --> 00:29:31.000]  很積極的影響
[00:29:31.000 --> 00:29:33.000]  聖經裡面怎麼說
[00:29:33.000 --> 00:29:36.000]  你們又聽見有話說
[00:29:36.000 --> 00:29:37.000]  不可背誓
[00:29:37.000 --> 00:29:38.000]  所起的誓
[00:29:38.000 --> 00:29:40.000]  總要去遵守
[00:29:40.000 --> 00:29:41.000]  說得出有做得到
[00:29:41.000 --> 00:29:42.000]  不要上口開河
[00:29:42.000 --> 00:29:44.000]  以免得罪上帝
[00:29:44.000 --> 00:29:46.000]  只是我告訴你們
[00:29:46.000 --> 00:29:48.000]  什麼誓都不可起
[00:29:48.000 --> 00:29:49.000]  耶穌是針對說什麼
[00:29:49.000 --> 00:29:51.000]  那些發假誓的人
[00:29:51.000 --> 00:29:54.000]  當事人隨便發誓
[00:29:54.000 --> 00:29:56.000]  發誓之後又不遵守
[00:29:56.000 --> 00:29:58.000]  耶穌是針對那個問題
[00:29:58.000 --> 00:29:59.000]  而不是說
[00:29:59.000 --> 00:30:01.000]  連在法庭裡面宣誓行不行
[00:30:01.000 --> 00:30:02.000]  不行不是這個意思
[00:30:02.000 --> 00:30:03.000]  也不是說
[00:30:03.000 --> 00:30:04.000]  你宣誓入席行不行
[00:30:04.000 --> 00:30:06.000]  我不可以宣誓入席
[00:30:06.000 --> 00:30:08.000]  耶穌不是說這些問題
[00:30:08.000 --> 00:30:10.000]  然後最後那一句
[00:30:10.000 --> 00:30:14.000]  你們說是就說是
[00:30:14.000 --> 00:30:16.000]  不是就說不是
[00:30:16.000 --> 00:30:18.000]  我們要在日常生活裡面
[00:30:18.000 --> 00:30:21.000]  去遵守承諾
[00:30:21.000 --> 00:30:23.000]  要言出必行
[00:30:23.000 --> 00:30:26.000]  真是難的
[00:30:26.000 --> 00:30:28.000]  我明白的
[00:30:28.000 --> 00:30:29.000]  因為我們
[00:30:29.000 --> 00:30:30.000]  不要說你你
[00:30:30.000 --> 00:30:32.000]  牧師在抗台上說
[00:30:32.000 --> 00:30:34.000]  我自己也面對這些掙扎
[00:30:34.000 --> 00:30:37.000]  跟大家一樣
[00:30:37.000 --> 00:30:39.000]  但為什麼會有這些掙扎呢
[00:30:39.000 --> 00:30:40.000]  我們要明白
[00:30:40.000 --> 00:30:42.000]  否則你就很難堅守
[00:30:42.000 --> 00:30:43.000]  例如師母
[00:30:43.000 --> 00:30:45.000]  為何會有這些掙扎
[00:30:45.000 --> 00:30:47.000]  這麼不安
[00:30:47.000 --> 00:30:50.000]  要睡覺也會驚醒
[00:30:50.000 --> 00:30:52.000]  因為害怕
[00:30:52.000 --> 00:30:53.000]  害怕什麼呢
[00:30:53.000 --> 00:30:55.000]  害怕被人取笑
[00:30:55.000 --> 00:30:56.000]  為了這樣的事
[00:30:56.000 --> 00:30:57.000]  你辭職
[00:30:57.000 --> 00:30:58.000]  這個職位也不做
[00:30:58.000 --> 00:30:59.000]  害怕什麼
[00:30:59.000 --> 00:31:00.000]  害怕被人不上班
[00:31:00.000 --> 00:31:01.000]  行頭責任
[00:31:01.000 --> 00:31:02.000]  剛才說過
[00:31:02.000 --> 00:31:03.000]  是不是
[00:31:03.000 --> 00:31:04.000]  害怕被人取笑
[00:31:04.000 --> 00:31:07.000]  害怕被人不上班
[00:31:07.000 --> 00:31:08.000]  除此之外
[00:31:08.000 --> 00:31:10.000]  為什麼難呢
[00:31:10.000 --> 00:31:12.000]  有時社會有壓力給我們
[00:31:12.000 --> 00:31:13.000]  或者你老闆
[00:31:13.000 --> 00:31:15.000]  你上司有壓力給你
[00:31:15.000 --> 00:31:16.000]  是不是
[00:31:16.000 --> 00:31:20.000]  喂
[00:31:20.000 --> 00:31:22.000]  這個客人很麻煩
[00:31:22.000 --> 00:31:23.000]  幫我搞定他
[00:31:23.000 --> 00:31:24.000]  怎樣搞
[00:31:24.000 --> 00:31:26.000]  你想方法
[00:31:26.000 --> 00:31:28.000]  有時我們受工作
[00:31:28.000 --> 00:31:29.000]  社會的壓力
[00:31:29.000 --> 00:31:32.000]  要我們做一些違背良心
[00:31:32.000 --> 00:31:35.000]  違背自己價值觀的事情
[00:31:35.000 --> 00:31:36.000]  做假數
[00:31:36.000 --> 00:31:37.000]  報大數
[00:31:37.000 --> 00:31:40.000]  欺騙你的客人
[00:31:40.000 --> 00:31:41.000]  我搞定他
[00:31:41.000 --> 00:31:42.000]  請你做什麼
[00:31:42.000 --> 00:31:44.000]  那你做還是不做
[00:31:44.000 --> 00:31:48.000]  你到底要聽你老闆說的話
[00:31:48.000 --> 00:31:50.000]  還是寧可
[00:31:50.000 --> 00:31:56.000]  沒有一個被人取笑的危險
[00:31:56.000 --> 00:31:58.000]  有時很多時候
[00:31:58.000 --> 00:32:01.000]  我們人都是有軟弱的
[00:32:01.000 --> 00:32:02.000]  自私
[00:32:02.000 --> 00:32:03.000]  是不是
[00:32:03.000 --> 00:32:04.000]  自私
[00:32:04.000 --> 00:32:06.000]  我們把我們自己個人的利益
[00:32:06.000 --> 00:32:10.000]  放在一些倫理道德價值觀上
[00:32:10.000 --> 00:32:11.000]  有意無意
[00:32:11.000 --> 00:32:15.000]  會做出一些誤導人
[00:32:15.000 --> 00:32:16.000]  不誠實
[00:32:16.000 --> 00:32:20.000]  甚至是一些不道德的行為
[00:32:20.000 --> 00:32:23.000]  我們個個都想做工作成功
[00:32:23.000 --> 00:32:24.000]  是不是
[00:32:24.000 --> 00:32:25.000]  我們個個都想上位
[00:32:25.000 --> 00:32:26.000]  是不是
[00:32:26.000 --> 00:32:27.000]  想升職
[00:32:27.000 --> 00:32:28.000]  所以
[00:32:28.000 --> 00:32:30.000]  有新同事來
[00:32:30.000 --> 00:32:32.000]  明知他這樣做下去會撞板
[00:32:32.000 --> 00:32:34.000]  你又不說
[00:32:34.000 --> 00:32:36.000]  不讓他撞板
[00:32:36.000 --> 00:32:37.000]  是不是
[00:32:37.000 --> 00:32:39.000]  明知有一些事情
[00:32:39.000 --> 00:32:41.000]  他不需要花那麼多時間
[00:32:41.000 --> 00:32:42.000]  讓他自己去找
[00:32:42.000 --> 00:32:44.000]  為什麼我要幫他
[00:32:44.000 --> 00:32:45.000]  是不是
[00:32:45.000 --> 00:32:47.000]  甚至有時有意無意
[00:32:47.000 --> 00:32:49.000]  我們給一些香蕉皮給別人踩
[00:32:49.000 --> 00:32:50.000]  知不知道為什麼
[00:32:50.000 --> 00:32:51.000]  我們說是煽他一鑊
[00:32:51.000 --> 00:32:52.000]  是不是
[00:32:52.000 --> 00:32:53.000]  給他一些陷阱
[00:32:53.000 --> 00:32:54.000]  讓他踩下去
[00:32:54.000 --> 00:32:55.000]  讓他犯錯
[00:32:55.000 --> 00:32:57.000]  那你自己就聰明
[00:32:57.000 --> 00:32:58.000]  有時你無意過
[00:32:58.000 --> 00:33:00.000]  有時不經意地
[00:33:00.000 --> 00:33:02.000]  我們會做出這樣的事情
[00:33:02.000 --> 00:33:03.000]  因為為什麼
[00:33:03.000 --> 00:33:05.000]  想自己上位
[00:33:05.000 --> 00:33:06.000]  想自己能夠出頭
[00:33:06.000 --> 00:33:09.000]  想自己能夠在公司裡扎積
[00:33:09.000 --> 00:33:12.000]  我們就這樣做
[00:33:12.000 --> 00:33:15.000]  所以是頗大的挑戰
[00:33:15.000 --> 00:33:16.000]  是不是
[00:33:16.000 --> 00:33:19.000]  還有有時什麼呢
[00:33:19.000 --> 00:33:21.000]  我想很多這樣的例子
[00:33:21.000 --> 00:33:25.000]  有時我們怕後果
[00:33:25.000 --> 00:33:27.000]  怕要承擔責任
[00:33:27.000 --> 00:33:28.000]  是不是
[00:33:28.000 --> 00:33:30.000]  有沒有試過受誘惑去
[00:33:30.000 --> 00:33:31.000]  在停車場
[00:33:31.000 --> 00:33:34.000]  不經意碰到別人的車
[00:33:34.000 --> 00:33:36.000]  到處看看
[00:33:36.000 --> 00:33:37.000]  沒有人
[00:33:37.000 --> 00:33:39.000]  馬上駕車去別處
[00:33:39.000 --> 00:33:41.000]  沒有留下聯絡電話
[00:33:41.000 --> 00:33:42.000]  自調
[00:33:42.000 --> 00:33:43.000]  我碰到你的車
[00:33:43.000 --> 00:33:44.000]  什麼事就打給我
[00:33:44.000 --> 00:33:45.000]  我有保險
[00:33:45.000 --> 00:33:47.000]  我見過有人這樣做
[00:33:47.000 --> 00:33:48.000]  我自己也試過
[00:33:48.000 --> 00:33:50.000]  不是走了
[00:33:50.000 --> 00:33:51.000]  不過留下了一張自調
[00:33:51.000 --> 00:33:53.000]  撞到你的車
[00:33:53.000 --> 00:33:54.000]  不好意思
[00:33:54.000 --> 00:33:55.000]  你打給我
[00:33:55.000 --> 00:33:57.000]  但是有時
[00:33:57.000 --> 00:33:58.000]  很多人
[00:33:58.000 --> 00:33:59.000]  我見過有些人
[00:33:59.000 --> 00:34:02.000]  撞到別人之後就走了
[00:34:02.000 --> 00:34:03.000]  OK
[00:34:03.000 --> 00:34:06.000]  因為怕承擔後果
[00:34:06.000 --> 00:34:08.000]  所以
[00:34:08.000 --> 00:34:11.000]  我剛才說
[00:34:11.000 --> 00:34:14.000]  做一個完全誠實
[00:34:14.000 --> 00:34:16.000]  就是說得出
[00:34:16.000 --> 00:34:19.000]  做得到言出必行的人
