
[00:00:00.000 --> 00:00:02.020]  禮堂的弟兄姊妹平安
[00:21:49.660 --> 00:21:52.300]  拆船過去在教會的時候
[00:21:52.300 --> 00:21:54.980]  每年的拆船年會
[00:21:54.980 --> 00:21:56.700]  我都非常非常的重視
[00:21:56.700 --> 00:21:59.300]  哪怕我不是在當中服侍的人
[00:21:59.300 --> 00:22:01.740]  但是我知道教會的拆船年會
[00:22:01.740 --> 00:22:03.740]  我一定預留那個時間
[00:22:03.740 --> 00:22:06.260]  我一定不會離開香港
[00:22:06.260 --> 00:22:10.500]  還有就是如果我知道教會有那些的短訓的時候
[00:22:10.500 --> 00:22:11.940]  我每年的年假
[00:22:11.940 --> 00:22:15.380]  我都一定把那個年假預留下來
[00:22:15.380 --> 00:22:19.260]  來配合那些的服侍
[00:22:19.260 --> 00:22:22.340]  當我在做團企的導師的時候
[00:22:22.340 --> 00:22:25.980]  我也不會輕易來隨便走開
[00:22:25.980 --> 00:22:27.820]  就好像放假等等
[00:22:27.820 --> 00:22:33.460]  因為我知道上帝的事對我來說是最重要的
[00:22:33.460 --> 00:22:37.340]  今天我們人生的次序又怎麼樣呢
[00:22:37.340 --> 00:22:39.860]  這值得我們去反思
[00:22:39.860 --> 00:22:43.860]  第三就是你的生命有沒有轉化性的改變
[00:22:43.860 --> 00:22:45.500]  那撒瑪利亞夫人告訴人
[00:22:45.500 --> 00:22:48.740]  耶穌把他一切所做的都說出來了
[00:22:48.740 --> 00:22:53.700]  表現出他真正的為他自己所做的悔改
[00:22:53.700 --> 00:22:56.260]  當一個人真心相信耶穌之後
[00:22:56.260 --> 00:22:58.420]  他必定認真的悔改
[00:22:58.420 --> 00:23:01.380]  在主裡成為一個新造的人
[00:23:01.380 --> 00:23:04.020]  就好像聖經說的
[00:23:04.020 --> 00:23:07.340]  如果有人在基督裡他就是新造的人
[00:23:07.340 --> 00:23:09.300]  但舊事已經過去
[00:23:09.300 --> 00:23:14.100]  你看都變成新的了
[00:23:14.100 --> 00:23:17.940]  我們信主之後有沒有改變呢
[00:23:17.940 --> 00:23:20.580]  我們的舊我還在嗎
[00:23:20.580 --> 00:23:26.820]  我知道有時候改變不是一下子可以改變的事情
[00:23:26.820 --> 00:23:28.660]  但是我們有沒有這個心
[00:23:28.660 --> 00:23:37.140]  我們願意讓上帝逐漸地來把我們的舊我來拿走了
[00:23:37.140 --> 00:23:38.020]  第四點
[00:23:38.020 --> 00:23:40.500]  一個對上帝充滿激情的人
[00:23:40.500 --> 00:23:44.020]  他樂於親近上帝
[00:23:44.020 --> 00:23:46.100]  那撒瑪利亞人認識耶穌之後
[00:23:46.100 --> 00:23:50.540]  他們就要求耶穌到他們那裡住下來
[00:23:50.540 --> 00:23:55.860]  他們的心可慕認識主更多
[00:23:55.860 --> 00:23:58.820]  那如果你愛一個人
[00:23:58.820 --> 00:24:00.220]  比如說你談戀愛
[00:24:00.220 --> 00:24:02.700]  那你們兩個人都會很想
[00:24:02.700 --> 00:24:05.180]  兩個人長長地黏在一起
[00:24:05.180 --> 00:24:07.060]  走在一起
[00:24:07.060 --> 00:24:09.500]  所以如果我們對上帝也充滿激情
[00:24:09.500 --> 00:24:11.060]  也愛上帝的話
[00:24:11.060 --> 00:24:14.860]  我們也很樂於來親近上帝
[00:24:14.860 --> 00:24:20.220]  我們會無時無刻不想沉浸在與主的同在裡
[00:24:20.220 --> 00:24:23.620]  除了我們每天的靈修、讀經、禱告
[00:24:23.620 --> 00:24:26.020]  我們也會可慕和地中姊妹
[00:24:26.020 --> 00:24:30.660]  一起在神的殿中來敬拜神
[00:24:30.660 --> 00:24:33.820]  好像詩人在詩篇42篇這樣說
[00:24:33.820 --> 00:24:35.380]  我們一起讀
[00:24:35.380 --> 00:24:37.900]  神啊我的心可慕你
[00:24:37.900 --> 00:24:40.260]  好像露可慕溪水
[00:24:40.260 --> 00:24:42.260]  我的心可想神
[00:24:42.260 --> 00:24:44.060]  就是永活的神
[00:24:44.060 --> 00:24:49.220]  我什麼時候可以來朝見神的面呢
[00:24:49.220 --> 00:24:51.620]  很多時候香港的基督徒
[00:24:51.620 --> 00:24:53.020]  我們都很忙
[00:24:53.020 --> 00:24:54.620]  很多時候我們問
[00:24:54.620 --> 00:24:57.580]  你有沒有定期的靈修、禱告
[00:24:57.580 --> 00:24:59.980]  很多都告訴我太忙了
[00:24:59.980 --> 00:25:04.460]  有時候只能在車上就看一下
[00:25:04.460 --> 00:25:08.860]  有時候甚至沒有
[00:25:08.860 --> 00:25:11.500]  我想每個人都有他忙的時候
[00:25:11.500 --> 00:25:12.940]  但是會不會忙到
[00:25:12.940 --> 00:25:18.340]  就是你給上帝一點時間的時間都沒有呢
[00:25:18.340 --> 00:25:19.620]  我們說沒有時間
[00:25:19.620 --> 00:25:23.820]  但是我們上網打遊戲的時間卻很多
[00:25:23.820 --> 00:25:28.300]  我們做別的事情的時間卻很多
[00:25:28.300 --> 00:25:30.540]  總是有時間
[00:25:30.540 --> 00:25:33.620]  所以也求神幫助我們
[00:25:33.620 --> 00:25:37.060]  好好地來親近上帝
[00:25:37.060 --> 00:25:40.900]  《迦南詩選》的作者呂小敏姊妹
[00:25:40.900 --> 00:25:48.300]  她曾經在一個錄像光盆裡面有她的故事
[00:25:48.300 --> 00:25:53.060]  這個姊妹她常常來親近主、渴慕主
[00:25:53.060 --> 00:25:55.580]  當她安靜尋求主的時候
[00:25:55.580 --> 00:26:00.940]  聖靈就在不斷地來感動她
[00:26:00.940 --> 00:26:04.500]  寫出了過千首的讚美詩歌
[00:26:04.500 --> 00:26:09.220]  成為了全球華人教會的祝福
[00:26:09.220 --> 00:26:11.100]  你和我都可以
[00:26:11.100 --> 00:26:13.620]  當我們親近神的時候
[00:26:13.620 --> 00:26:15.780]  上帝會親自對你說話
[00:26:15.780 --> 00:26:18.940]  會親自來給你有力量
[00:26:18.940 --> 00:26:23.740]  親自地來帶領你
[00:26:23.740 --> 00:26:25.940]  還有一個對上帝充滿激情的人
[00:26:25.940 --> 00:26:28.140]  他樂於侍奉上帝
[00:26:28.140 --> 00:26:32.260]  耶穌說我的食物就是遵行差我來者的旨意
[00:26:32.260 --> 00:26:37.780]  並且完成他的工作
[00:26:37.780 --> 00:26:40.100]  那我們要完成神的工作
[00:26:40.100 --> 00:26:44.660]  那就是藉著侍奉來完成他的工作
[00:26:44.660 --> 00:26:47.620]  這個愛上帝的人
[00:26:47.620 --> 00:26:52.260]  他願意除了每週來敬拜上帝之外
[00:26:52.260 --> 00:26:56.820]  他願意額外的付出時間來侍奉上帝
[00:26:56.820 --> 00:26:58.460]  而且不是說
[00:26:58.460 --> 00:27:02.100]  媽媽呼呼隨隨便便的來侍奉上帝
[00:27:02.100 --> 00:27:11.180]  而是謙卑的按著上帝喜悅的心意來侍奉上帝
[00:27:11.180 --> 00:27:14.540]  宣道會已故牧師藤靖輝牧師
[00:27:14.540 --> 00:27:16.420]  曾經有人問他
[00:27:16.420 --> 00:27:18.540]  藤牧師你侍奉這麼忙
[00:27:18.540 --> 00:27:21.860]  你起飛沒有休息的時間嗎
[00:27:21.860 --> 00:27:23.340]  藤牧師說
[00:27:23.340 --> 00:27:27.100]  對我來說侍奉就是我的休息
[00:27:27.100 --> 00:27:29.740]  因為在他的侍奉當中
[00:27:29.740 --> 00:27:32.620]  侍奉是他與神同在
[00:27:32.620 --> 00:27:35.100]  享受與神同在的時候
[00:27:35.100 --> 00:27:42.820]  所以對他來說更是一種真正的安息
[00:27:42.820 --> 00:27:44.940]  那藤牧師
[00:27:44.940 --> 00:27:48.540]  你會不會很想向人傳福音呢
[00:27:48.540 --> 00:27:51.420]  那撒瑪利亞人一得到基督之後
[00:27:51.420 --> 00:27:54.460]  就迫不及待的進城裡去告訴人
[00:27:54.460 --> 00:27:58.260]  然後吸引了一大群的撒瑪利亞人來認識耶穌
[00:27:58.260 --> 00:28:01.900]  那些人也因此也信了耶穌
[00:28:01.900 --> 00:28:04.260]  你信了耶穌之後
[00:28:04.260 --> 00:28:06.860]  你是不是有機會
[00:28:06.860 --> 00:28:09.780]  你就願意跟人來分享你的信仰
[00:28:09.780 --> 00:28:13.180]  是不是也求神為你來預備機會
[00:28:13.180 --> 00:28:16.300]  和人分享福音呢
[00:28:16.300 --> 00:28:19.140]  那去年我們的拆傳年會
[00:28:19.140 --> 00:28:21.900]  就是用福音改變生命
[00:28:21.900 --> 00:28:24.260]  我也鼓勵我們弟兄姊妹
[00:28:24.260 --> 00:28:25.820]  在未來的一年
[00:28:25.820 --> 00:28:28.820]  就是今天
[00:28:28.820 --> 00:28:30.620]  我們把這個月也歸在
[00:28:30.620 --> 00:28:31.660]  如果你還沒達標
[00:28:31.660 --> 00:28:33.740]  你這個月還可以努力
[00:28:33.740 --> 00:28:34.980]  我們鼓勵大家
[00:28:34.980 --> 00:28:38.100]  你最少向一個人來傳福音
[00:28:38.100 --> 00:28:39.740]  不管他信還是不信
[00:28:39.740 --> 00:28:41.900]  因為這個在上帝
[00:28:41.900 --> 00:28:43.340]  只要我們做了
[00:28:43.340 --> 00:28:45.100]  上帝就負責任
[00:28:45.100 --> 00:28:48.500]  我們有沒有曾經向一個人
[00:28:48.500 --> 00:28:51.820]  分享信仰、傳福音
[00:28:51.820 --> 00:28:54.340]  甚至你可以更多
[00:28:54.340 --> 00:28:55.580]  如果還沒有的話
[00:28:55.580 --> 00:28:57.780]  你這個月還可以求神
[00:28:57.780 --> 00:28:59.900]  給你預備一個好的機會
[00:28:59.900 --> 00:29:01.060]  你跟人來分享
[00:29:01.060 --> 00:29:02.580]  你為什麼信耶穌
[00:29:02.580 --> 00:29:03.780]  信耶穌有多好
[00:29:03.780 --> 00:29:08.060]  你把這個好消息告訴他們
[00:29:08.060 --> 00:29:11.820]  耶穌對門徒說了一段話
[00:29:11.820 --> 00:29:12.820]  他說你們不是說
[00:29:12.820 --> 00:29:15.260]  還有四個月才到收割的時候嗎
[00:29:15.260 --> 00:29:16.300]  我告訴你們
[00:29:16.300 --> 00:29:18.140]  舉目向前觀看
[00:29:18.140 --> 00:29:19.540]  莊稼已經熟了
[00:29:19.540 --> 00:29:22.060]  可以收割了
[00:29:22.060 --> 00:29:24.940]  那在這裡提到收割的人
[00:29:24.940 --> 00:29:27.380]  一般可能農夫會比較理解
[00:29:27.380 --> 00:29:30.780]  收割的人是按照自然界的規律
[00:29:30.780 --> 00:29:34.500]  等到一定的時候才有收割的
[00:29:34.500 --> 00:29:36.900]  但是耶穌提醒我們
[00:29:36.900 --> 00:29:38.700]  只要我們舉目觀看
[00:29:38.700 --> 00:29:40.620]  你看看你身邊的事情
[00:29:40.620 --> 00:29:42.460]  看看身邊的人
[00:29:42.460 --> 00:29:46.500]  你就發現樹林的莊稼已經熟了
[00:29:46.500 --> 00:29:47.740]  今天這個世代
[00:29:47.740 --> 00:29:53.260]  很多人都跌入痛苦、黑暗、絕望
[00:29:53.260 --> 00:29:56.460]  失去平安和方向的深淵
[00:29:56.460 --> 00:29:58.740]  我們過去香港所發生的事情
[00:29:58.740 --> 00:30:00.620]  你看到我們人
[00:30:00.620 --> 00:30:03.700]  很多人現在更加是人心惶惶
[00:30:03.700 --> 00:30:05.460]  我們沒有安全感
[00:30:05.460 --> 00:30:06.860]  我們生命的保障
[00:30:06.860 --> 00:30:09.300]  只建基於一塊的口罩
[00:30:09.300 --> 00:30:13.820]  建基於一瓶的酒精搓手液
[00:30:13.820 --> 00:30:15.980]  這是何等悲哀的事情
[00:30:15.980 --> 00:30:19.900]  那我們真正人生的保障是什麼
[00:30:19.900 --> 00:30:23.020]  我還記得兩年前
[00:30:23.020 --> 00:30:26.340]  我為Rosa的姐姐還妹妹
[00:30:26.340 --> 00:30:27.540]  我忘了
[00:30:27.540 --> 00:30:31.180]  姐姐她去世之前在醫院
[00:30:31.180 --> 00:30:32.620]  她病得很重
[00:30:32.620 --> 00:30:34.460]  其實很痛很辛苦
[00:30:34.460 --> 00:30:38.340]  我問她你是不是還願意信上帝
[00:30:38.340 --> 00:30:41.180]  你的病可能最後也治不好
[00:30:41.180 --> 00:30:43.220]  你還是不是願意信
[00:30:43.220 --> 00:30:44.820]  她說我願意
[00:30:44.820 --> 00:30:46.180]  因為她知道
[00:30:46.180 --> 00:30:49.340]  哪怕她今生她的生命沒有了
[00:30:49.340 --> 00:30:52.940]  但是她知道她的生命在永恆裡面
[00:30:52.940 --> 00:30:59.300]  是在耶穌裡面
[00:30:59.300 --> 00:31:03.980]  所以我們真正的保障是在耶穌裡面
[00:31:03.980 --> 00:31:07.580]  所以很多人他需要這份真正的保障
[00:31:07.580 --> 00:31:09.420]  他需要這個福音
[00:31:09.420 --> 00:31:11.940]  像剛才巔峰帶我們唱的那首詩歌
[00:31:11.940 --> 00:31:13.660]  我們要把這個故事
[00:31:13.660 --> 00:31:18.620]  要把這個好消息傳出去
[00:31:18.620 --> 00:31:23.260]  最後我想我們思想一下
[00:31:23.260 --> 00:31:26.980]  我們今天的生命處於什麼光景呢
[00:31:26.980 --> 00:31:32.540]  那富蘭克林他也說過一句很妙的話
[00:31:32.540 --> 00:31:36.140]  他說大部分的人在25歲已經死亡
[00:31:36.140 --> 00:31:39.700]  直到75歲才被埋葬
[00:31:39.700 --> 00:31:43.460]  那到底25歲到75歲這段時間
[00:31:43.460 --> 00:31:45.580]  他們是怎麼過的呢
[00:31:45.580 --> 00:31:47.900]  可能只有生活
[00:31:47.900 --> 00:31:49.980]  沒有生命
[00:31:49.980 --> 00:31:52.180]  那我們又怎麼樣
[00:31:52.180 --> 00:31:56.060]  我們是不是一條咸魚呢
[00:31:56.060 --> 00:31:59.580]  還是我們過著一個行屍走肉的
[00:31:59.580 --> 00:32:02.060]  沒有使命的人生
[00:32:02.060 --> 00:32:10.020]  或者是我們還是對上帝充滿激情的門徒
[00:32:10.020 --> 00:32:13.460]  那如果我們失去對上帝激情的愛
[00:32:13.460 --> 00:32:17.500]  什麼偉大的宣教意象都只是空談
[00:32:17.500 --> 00:32:21.580]  這也是我常常跟少方說的
[00:32:21.580 --> 00:32:25.060]  傳唐我們說我們是一個以拆傳為主的教會
[00:32:25.060 --> 00:32:28.620]  我們很想讓更多的人認識福音
[00:32:28.620 --> 00:32:31.820]  但是如果我們傳唐每個弟兄姊妹
[00:32:31.820 --> 00:32:35.780]  我們都是一條咸魚
[00:32:35.780 --> 00:32:37.900]  那哪怕有多偉大的意象
[00:32:37.900 --> 00:32:40.180]  我們要向猶太人傳福音
[00:32:40.180 --> 00:32:44.940]  我們要向過億的穆斯林來傳福音
[00:32:44.940 --> 00:32:47.340]  都是空想
[00:32:47.340 --> 00:32:49.340]  我們都無法做
[00:32:49.340 --> 00:32:53.020]  除非我們每個人都被神來興起
[00:32:53.020 --> 00:32:56.780]  我們重燃對上帝的那份激情
[00:32:56.780 --> 00:32:58.460]  因著我們愛上帝
[00:32:58.460 --> 00:33:00.980]  我們希望神的名得榮耀
[00:33:00.980 --> 00:33:05.820]  不然的話這些的意象都只是空談
[00:33:05.820 --> 00:33:09.180]  現在我希望我們每個人在上帝面前
[00:33:09.180 --> 00:33:13.420]  我們有一段安靜反思和認罪的時間
[00:33:13.420 --> 00:33:16.540]  然後我會帶領大家做一個結束的禱告
[00:33:16.540 --> 00:33:27.780]  我們低頭安靜
[00:33:27.780 --> 00:33:32.340]  我們一同禱告
[00:33:32.340 --> 00:33:34.700]  現在主當我們來到你面前
[00:33:34.700 --> 00:33:39.300]  我們再一次思想
[00:33:39.300 --> 00:33:43.020]  你在實際架上
[00:33:43.020 --> 00:33:45.860]  向我們所彰顯的愛的時候
[00:33:45.860 --> 00:33:52.500]  你為我們成就的那份救恩的時候
[00:33:52.500 --> 00:33:54.940]  主啊願我們的心
[00:33:54.940 --> 00:33:58.060]  再一次的被你來
[00:33:58.060 --> 00:34:01.860]  被聖靈深深的來感動
[00:34:01.860 --> 00:34:04.140]  以致我們也被你的愛
[00:34:04.140 --> 00:34:07.420]  來激發我們對上帝的熱情
[00:34:07.420 --> 00:34:08.780]  主啊過去的日子
[00:34:08.780 --> 00:34:13.060]  如果我們已經對你覺得麻木
[00:34:13.060 --> 00:34:15.460]  已經失去對你的熱情
[00:34:15.460 --> 00:34:17.060]  對你的愛的話
[00:34:17.060 --> 00:34:19.340]  主啊求你赦免我們
[00:34:19.340 --> 00:34:22.140]  聖靈啊求你在我們每個人的心裡
[00:34:22.140 --> 00:34:25.820]  你重點我們對你那份的激情
[00:34:25.820 --> 00:34:29.660]  好讓我們的心願意被你來興起的時候
[00:34:29.660 --> 00:34:33.420]  我們願意被你來大大的來使用
[00:34:33.420 --> 00:34:38.140]  讓我們一同的來
[00:34:38.140 --> 00:34:40.780]  領受你對我們的心意的時候
[00:34:40.780 --> 00:34:43.860]  我們一起來把你的好消息
[00:34:43.860 --> 00:34:44.780]  你愛世人
[00:34:44.780 --> 00:34:48.340]  你拯救世人的好消息傳出去
[00:34:48.340 --> 00:34:50.740]  讓更多的人的生命
[00:34:50.740 --> 00:34:54.140]  因著耶穌基督不再一樣
[00:34:54.140 --> 00:34:56.260]  我們就求你兼顧我們
[00:34:56.260 --> 00:34:57.300]  你幫助我們
[00:34:57.300 --> 00:34:58.540]  你鼓勵我們
[00:34:58.540 --> 00:34:59.700]  我們同心的禱告
[00:34:59.700 --> 00:35:01.900]  奉主耶穌基督的名酒
[00:35:01.900 --> 00:35:02.420]  Amen
