
[00:00:00.000 --> 00:00:09.280]  上星期我們看圖畫就知道我們在講耶穌所講的一個很重要的故事
[00:21:53.120 --> 00:21:57.360]  Amen?
[00:21:57.360 --> 00:22:00.000]  在這裏我們又看見
[00:22:00.000 --> 00:22:01.040]  馬大有優點
[00:22:01.040 --> 00:22:02.080]  不過亦都有缺點
[00:22:02.080 --> 00:22:03.680]  是我們需要防備的
[00:22:03.680 --> 00:22:07.040]  第二個在這故事裏面的記載裏面
[00:22:07.040 --> 00:22:07.920]  我們發覺
[00:22:07.920 --> 00:22:10.800]  他的問題就是事很多
[00:22:10.800 --> 00:22:14.000]  不過心就很煩
[00:22:14.000 --> 00:22:15.120]  所以在這裏記載
[00:22:15.120 --> 00:22:17.200]  他說:「馬大事後的事多」
[00:22:17.200 --> 00:22:18.320]  接著怎樣?
[00:22:18.320 --> 00:22:21.120]  「心裏亡亂」
[00:22:21.120 --> 00:22:22.960]  又可能是太少人做事
[00:22:22.960 --> 00:22:24.880]  令到他很亡亂
[00:22:24.880 --> 00:22:27.920]  耶穌回答說:「馬大,馬大」
[00:22:27.920 --> 00:22:31.760]  你留意耶穌用重複稱呼的字眼
[00:22:31.760 --> 00:22:35.920]  很多時候都是一種語重心長
[00:22:35.920 --> 00:22:36.960]  很仁慈
[00:22:36.960 --> 00:22:39.520]  很體恤的一種表達
[00:22:39.520 --> 00:22:44.400]  所以耶穌說:「馬大,我明白你,馬大」
[00:22:44.400 --> 00:22:49.200]  「你為許多的事思慮煩擾」
[00:22:49.200 --> 00:22:50.720]  我們發覺
[00:22:50.720 --> 00:22:57.360]  這就是馬大需要留意防備的地方
[00:22:57.360 --> 00:23:00.240]  做事很需要
[00:23:00.240 --> 00:23:01.680]  很好
[00:23:01.680 --> 00:23:04.880]  但不要失去平衡
[00:23:04.880 --> 00:23:06.560]  多了的情況
[00:23:06.560 --> 00:23:09.040]  就成為心裏亡亂
[00:23:09.040 --> 00:23:12.080]  思慮煩擾
[00:23:12.080 --> 00:23:13.120]  所以我們發覺
[00:23:13.120 --> 00:23:14.960]  很可能馬大
[00:23:14.960 --> 00:23:16.160]  其實可能未必需要
[00:23:16.160 --> 00:23:18.880]  不過他煮了很多街頭牛尾食
[00:23:18.880 --> 00:23:20.400]  做過不停
[00:23:20.400 --> 00:23:22.080]  其實可能簡單簡單就可以了
[00:23:22.080 --> 00:23:22.720]  快點完成
[00:23:22.720 --> 00:23:27.520]  一起和瑪莉亞來聽道
[00:23:27.520 --> 00:23:28.400]  我們都是這樣的
[00:23:28.400 --> 00:23:29.840]  盡量東西簡化一點
[00:23:29.840 --> 00:23:30.720]  不要太複雜
[00:23:30.720 --> 00:23:32.400]  不過是要有的
[00:23:32.400 --> 00:23:35.200]  但是我們把握最重要的那些
[00:23:35.200 --> 00:23:38.240]  也有些弟兄姊妹犧牲了各段時間
[00:23:38.240 --> 00:23:40.080]  為了其他人的好處
[00:23:40.080 --> 00:23:41.280]  事後補回
[00:23:41.280 --> 00:23:41.920]  很好的
[00:23:41.920 --> 00:23:43.120]  找些時間安靜
[00:23:43.120 --> 00:23:43.920]  或者現在更好
[00:23:43.920 --> 00:23:46.320]  有錄影聽道
[00:23:46.320 --> 00:23:47.920]  所以我們發覺真的
[00:23:47.920 --> 00:23:51.200]  我們要留意一下
[00:23:51.200 --> 00:23:52.160]  參與
[00:23:52.160 --> 00:23:52.880]  侍奉
[00:23:52.880 --> 00:23:54.000]  或者日常
[00:23:54.000 --> 00:23:55.280]  我們的生活裏面
[00:23:55.280 --> 00:23:57.200]  會不會有很多的事情
[00:23:57.200 --> 00:24:00.400]  令我們沒有時間親近
[00:24:00.400 --> 00:24:04.240]  沒有時間把上好的一部分
[00:24:04.240 --> 00:24:05.760]  把握住
[00:24:05.760 --> 00:24:07.440]  以前我們忙碌在人世間
[00:24:07.440 --> 00:24:10.560]  很多很多的事情當中
[00:24:10.560 --> 00:24:16.240]  卻沒有能夠把握最好的
[00:24:16.240 --> 00:24:17.680]  因為失去了平衡
[00:24:17.680 --> 00:24:20.000]  這真是很多時候我們有的毛病
[00:24:20.000 --> 00:24:20.640]  有沒有
[00:24:20.640 --> 00:24:21.680]  有沒有這個毛病
[00:24:21.680 --> 00:24:23.360]  在我們這些忙碌的生活當中
[00:24:23.360 --> 00:24:24.480]  在我們忙碌的
[00:24:24.480 --> 00:24:26.160]  甚至侍奉當中
[00:24:26.160 --> 00:24:28.400]  我們有時會有這個毛病
[00:24:28.400 --> 00:24:31.920]  有失去平衡的問題
[00:24:31.920 --> 00:24:33.680]  心裏忙亂
[00:24:33.680 --> 00:24:35.920]  當然每一個人不同的
[00:24:35.920 --> 00:24:38.240]  有些人真的很能幹
[00:24:38.240 --> 00:24:39.840]  他可以同時間做很多事情
[00:24:39.840 --> 00:24:41.600]  他都不會忙亂的
[00:24:41.600 --> 00:24:43.200]  我不知道你是否屬於這種
[00:24:43.200 --> 00:24:45.120]  那些叫做multitasked
[00:24:45.120 --> 00:24:48.320]  他真是很厲害的
[00:24:48.320 --> 00:24:50.080]  同時間可以兼顧好幾樣東西
[00:24:50.080 --> 00:24:52.240]  他很清楚
[00:24:52.240 --> 00:24:53.440]  很好的
[00:24:53.440 --> 00:24:55.440]  仍然很有條理的
[00:24:55.440 --> 00:24:57.360]  但事實上並不是很多這些人
[00:24:57.360 --> 00:24:58.160]  你是不是
[00:24:58.160 --> 00:24:58.880]  我不知道你是不是
[00:24:58.880 --> 00:25:02.240]  有沒有哪一個是這樣的
[00:25:02.240 --> 00:25:06.240]  有人知道
[00:25:06.240 --> 00:25:07.840]  包括我自己都是
[00:25:07.840 --> 00:25:09.840]  沒有可能很多時候
[00:25:09.840 --> 00:25:12.000]  同時間兼顧好多樣東西
[00:25:12.000 --> 00:25:13.440]  如果我萬一跟別人聊天
[00:25:13.440 --> 00:25:14.560]  你跟我打招呼
[00:25:14.560 --> 00:25:16.000]  有時我看不到你
[00:25:16.000 --> 00:25:17.600]  請你原諒我
[00:25:17.600 --> 00:25:19.280]  因為我有時無法兼顧
[00:25:19.280 --> 00:25:20.160]  那麼多一起
[00:25:20.160 --> 00:25:21.840]  同時間那麼多人
[00:25:21.840 --> 00:25:24.560]  所以我做一件事的時候
[00:25:24.560 --> 00:25:25.520]  專心做
[00:25:25.520 --> 00:25:27.520]  盡量兼顧其他東西
[00:25:27.520 --> 00:25:29.360]  但沒有可能
[00:25:29.360 --> 00:25:31.120]  這是我們的限制
[00:25:31.120 --> 00:25:32.560]  所以我們都需要有這個平衡
[00:25:32.560 --> 00:25:34.560]  留意我們沒有辦法
[00:25:34.560 --> 00:25:36.720]  我們不是萬能事
[00:25:36.720 --> 00:25:39.920]  我們沒有可能做所有的一切
[00:25:39.920 --> 00:25:41.920]  另外也有一個問題
[00:25:41.920 --> 00:25:46.240]  就是有些人用了事情做事
[00:25:46.240 --> 00:25:50.320]  來代替了他在神面前的那種
[00:25:50.320 --> 00:25:53.360]  安靜得力和跟神的關係
[00:25:53.360 --> 00:25:55.520]  因為他用事多
[00:25:55.520 --> 00:25:57.520]  就覺得自己的重要性
[00:25:57.520 --> 00:25:59.840]  事多就覺得自己
[00:25:59.840 --> 00:26:03.920]  是做了我的基督徒的本份
[00:26:03.920 --> 00:26:08.480]  用事情代替了信仰
[00:26:08.480 --> 00:26:11.280]  用事情代替了跟主的關係
[00:26:11.280 --> 00:26:13.760]  這也是我們需要留意的
[00:26:13.760 --> 00:26:15.760]  可能這是一種虛榮心
[00:26:15.760 --> 00:26:18.960]  因為做事多就有人稱讚
[00:26:18.960 --> 00:26:21.360]  做事多就顯明
[00:26:21.360 --> 00:26:24.320]  所以也可能是一個問題
[00:26:24.320 --> 00:26:26.960]  我們也需要去避免
[00:26:26.960 --> 00:26:27.920]  但反過來
[00:26:27.920 --> 00:26:29.520]  魔鬼也用這個方法
[00:26:29.520 --> 00:26:33.680]  很多時候成為我們的試探
[00:26:33.680 --> 00:26:35.840]  也有時成為我們的難助
[00:26:35.840 --> 00:26:36.640]  試探是什麼呢
[00:26:36.640 --> 00:26:38.800]  就是可能虛榮心
[00:26:38.800 --> 00:26:40.960]  試探就是說我多能過
[00:26:40.960 --> 00:26:45.040]  試探就是我能做事
[00:26:45.040 --> 00:26:48.480]  魔鬼有時真的
[00:26:48.480 --> 00:26:50.320]  要麼就踩油
[00:26:50.320 --> 00:26:51.520]  等我們衝
[00:26:51.520 --> 00:26:53.200]  如果車子不斷踩油
[00:26:53.200 --> 00:26:55.200]  沒有煞車怎麼辦
[00:26:55.200 --> 00:26:56.720]  那就撞車
[00:26:56.720 --> 00:26:58.240]  一定出問題
[00:26:58.240 --> 00:27:00.160]  所以我們需要有時踩油
[00:27:00.160 --> 00:27:01.280]  有時煞車
[00:27:01.280 --> 00:27:02.320]  有時踩油
[00:27:02.320 --> 00:27:03.040]  有時煞車
[00:27:03.040 --> 00:27:05.360]  這種就是平衡的生活
[00:27:05.360 --> 00:27:07.200]  有時需要付出多一點
[00:27:07.200 --> 00:27:09.520]  不過需要休息一點
[00:27:09.520 --> 00:27:11.840]  回憶又再來過
[00:27:11.840 --> 00:27:14.240]  這種是人生的智慧
[00:27:14.240 --> 00:27:15.520]  生活習慣
[00:27:15.520 --> 00:27:17.760]  耶穌也是這樣
[00:27:17.760 --> 00:27:18.720]  給我們的榜樣
[00:27:18.720 --> 00:27:21.120]  神創造的時候有安息日
[00:27:21.120 --> 00:27:23.520]  所以我們體會到這件事是重要的
[00:27:23.520 --> 00:27:24.800]  但魔鬼有時就是
[00:27:24.800 --> 00:27:27.120]  以為衝啊衝啊衝啊衝啊
[00:27:27.120 --> 00:27:29.360]  擔很多東西
[00:27:29.360 --> 00:27:32.000]  可能有時出了問題
[00:27:32.000 --> 00:27:34.800]  而很多時候可能是內心有些問題
[00:27:34.800 --> 00:27:38.400]  是有不對的地方
[00:27:38.400 --> 00:27:40.480]  所以另外一個
[00:27:40.480 --> 00:27:43.520]  魔鬼有時叫你猛踩煞車
[00:27:43.520 --> 00:27:45.120]  猛踩煞車又怎樣
[00:27:45.120 --> 00:27:47.600]  猛踩煞車就是永遠沒有前進
[00:27:47.600 --> 00:27:50.240]  所以又不會長進
[00:27:50.240 --> 00:27:52.560]  又不會去追求
[00:27:52.560 --> 00:27:54.240]  又不會去進步
[00:27:54.240 --> 00:27:56.400]  又不會去侍奉
[00:27:56.400 --> 00:27:57.840]  如果這樣
[00:27:57.840 --> 00:27:59.760]  又是另外一個魔鬼
[00:27:59.760 --> 00:28:03.040]  難阻我們親近神
[00:28:03.040 --> 00:28:04.720]  去長進的機會
[00:28:04.720 --> 00:28:08.480]  所以有一位基督徒的心理學家A.D. Hart
[00:28:08.480 --> 00:28:09.680]  他講得很好
[00:28:09.680 --> 00:28:13.760]  他說神將來交賬的時候
[00:28:13.760 --> 00:28:15.600]  論功行賞
[00:28:15.600 --> 00:28:16.720]  賞賜我們的時候
[00:28:16.720 --> 00:28:19.520]  不是按著我們做了多少事
[00:28:19.520 --> 00:28:21.440]  或者我們有多少才幹
[00:28:21.440 --> 00:28:22.240]  很明顯
[00:28:22.240 --> 00:28:23.920]  就是因為他得五千那個
[00:28:23.920 --> 00:28:25.440]  和得二千那個
[00:28:25.440 --> 00:28:28.560]  只要他們都是忠心
[00:28:28.560 --> 00:28:31.840]  神給他們的評語
[00:28:31.840 --> 00:28:34.640]  稱讚和賞賜是一樣的
[00:28:34.640 --> 00:28:37.600]  所以有些人才幹多一點
[00:28:37.600 --> 00:28:38.320]  就做多一點
[00:28:38.320 --> 00:28:39.920]  有些人可能不是那麼多
[00:28:39.920 --> 00:28:40.960]  就做少一點
[00:28:40.960 --> 00:28:41.840]  但是不要緊
[00:28:41.840 --> 00:28:44.400]  最重要是你忠心盡你的能力
[00:28:44.400 --> 00:28:46.160]  靠著主
[00:28:46.160 --> 00:28:48.480]  做好神所交託給我們
[00:28:48.480 --> 00:28:50.640]  這個就是最重要
[00:28:50.640 --> 00:28:53.600]  所以這個真是一個最重要的秘訣
[00:28:53.600 --> 00:28:56.160]  有時可能有些人踩油多一點
[00:28:56.160 --> 00:28:56.960]  煞車少一點
[00:28:56.960 --> 00:28:58.720]  有些人踩油少一點
[00:28:58.720 --> 00:28:59.440]  煞車多一點
[00:28:59.440 --> 00:29:00.640]  看看那條是什麼路
[00:29:00.640 --> 00:29:03.040]  看看你的眼力和能力是多少
[00:29:03.040 --> 00:29:04.960]  什麼年紀
[00:29:04.960 --> 00:29:06.960]  但是無論如何
[00:29:06.960 --> 00:29:09.760]  都是一個很重要的平衡的生活
[00:29:09.760 --> 00:29:12.000]  一個能夠最重要的
[00:29:12.000 --> 00:29:14.240]  我們在主面前不要失卻了
[00:29:14.240 --> 00:29:18.640]  我們親近主和神友好的關係
[00:29:18.640 --> 00:29:20.880]  這種基本的
[00:29:20.880 --> 00:29:24.080]  一種最重要的我們的基礎
[00:29:24.080 --> 00:29:25.600]  所以求神幫助我們
[00:29:25.600 --> 00:29:28.560]  讓我們不要懸懶
[00:29:28.560 --> 00:29:29.360]  不追求
[00:29:29.360 --> 00:29:30.080]  不侍奉
[00:29:30.080 --> 00:29:31.600]  不結果子
[00:29:31.600 --> 00:29:33.600]  怎樣向神交獎
[00:29:33.600 --> 00:29:35.600]  但是我們也不要過份
[00:29:35.600 --> 00:29:37.680]  用這些來代替和神的關係
[00:29:37.680 --> 00:29:38.720]  以致神說
[00:29:38.720 --> 00:29:40.720]  你做了這些
[00:29:40.720 --> 00:29:42.240]  全部都是
[00:29:42.240 --> 00:29:45.920]  好像很虛的
[00:29:45.920 --> 00:29:47.920]  好像草木和階
[00:29:47.920 --> 00:29:50.080]  不能夠真的得到
[00:29:50.080 --> 00:29:54.160]  和神在神面前得到的喜悅
[00:29:54.160 --> 00:29:57.120]  有價值的一種工作
[00:29:57.120 --> 00:29:59.200]  所以這個也是一種平衡
[00:29:59.200 --> 00:30:00.960]  所以求神幫助我們
[00:30:00.960 --> 00:30:03.440]  在這個記載當中
[00:30:03.440 --> 00:30:05.200]  神提醒我們
[00:30:05.200 --> 00:30:07.120]  叫我們留意這個
[00:30:07.120 --> 00:30:09.120]  不要多到一個情況
[00:30:09.120 --> 00:30:12.000]  你的心遠離了
[00:30:12.000 --> 00:30:13.920]  第三也是
[00:30:13.920 --> 00:30:16.720]  馬大一個需要留意的地方
[00:30:16.720 --> 00:30:17.840]  不要學校
[00:30:17.840 --> 00:30:19.680]  也是得到改善的
[00:30:19.680 --> 00:30:21.120]  就是第四十節
[00:30:21.120 --> 00:30:23.040]  他說馬大事後歷時多
[00:30:23.040 --> 00:30:24.080]  心裡忙亂
[00:30:24.080 --> 00:30:25.680]  這個就是他另一個問題
[00:30:25.680 --> 00:30:27.120]  就進前來說
[00:30:27.120 --> 00:30:28.800]  主啊我的妹子留下
[00:30:28.800 --> 00:30:30.320]  我一個人事後
[00:30:30.320 --> 00:30:33.680]  你不在意嗎?
[00:30:33.680 --> 00:30:36.400]  所以現在他還罵誰?
[00:30:36.400 --> 00:30:38.800]  罵耶穌
[00:30:38.800 --> 00:30:42.320]  請吩咐他來幫助我
[00:30:42.320 --> 00:30:43.200]  請吩咐他來幫助我
[00:30:43.200 --> 00:30:44.960]  還罵我妹妹
[00:30:44.960 --> 00:30:47.360]  又罵瑪麗亞
[00:30:47.360 --> 00:30:49.200]  又罵耶穌
[00:30:49.200 --> 00:30:50.800]  廣東話有一句說法
[00:30:50.800 --> 00:30:51.520]  我覺得很好
[00:30:51.520 --> 00:30:52.320]  很精彩
[00:30:52.320 --> 00:30:57.600]  叫做「發呼氣」
[00:30:57.600 --> 00:30:59.440]  即是做到發呼氣
[00:30:59.440 --> 00:31:00.640]  又指你
[00:31:00.640 --> 00:31:02.000]  你又不來幫我
[00:31:02.000 --> 00:31:07.120]  讓我自己做到一條命
[00:31:07.120 --> 00:31:09.040]  最不合適的也是主耶穌
[00:31:09.040 --> 00:31:10.320]  這個時候來港島
[00:31:10.320 --> 00:31:12.640]  還罵他
[00:31:12.640 --> 00:31:16.240]  又不叫他來幫我
[00:31:16.240 --> 00:31:20.320]  本來侍奉主是一件美事
[00:31:20.320 --> 00:31:23.040]  但是因為他態度不好
[00:31:23.040 --> 00:31:25.760]  開始抱怨
[00:31:25.760 --> 00:31:28.880]  開始批評
[00:31:28.880 --> 00:31:30.800]  很有趣的
[00:31:30.800 --> 00:31:31.920]  有些人做了很多事
[00:31:31.920 --> 00:31:34.240]  開始批評別人
[00:31:34.240 --> 00:31:36.160]  雖然做了很多事
[00:31:36.160 --> 00:31:37.520]  有時又被人批評
[00:31:37.520 --> 00:31:38.400]  這也是真的
[00:31:38.400 --> 00:31:41.120]  不過我們總之盡了主
[00:31:41.120 --> 00:31:41.840]  在神面前
[00:31:41.840 --> 00:31:44.080]  我們不怕任何事
[00:31:44.080 --> 00:31:45.840]  但是反過來
[00:31:45.840 --> 00:31:48.960]  有時又開始批評別人
[00:31:48.960 --> 00:31:51.600]  開始埋怨別人
[00:31:51.600 --> 00:31:52.480]  總括來說
[00:31:52.480 --> 00:31:55.680]  都是態度出了問題
[00:31:55.680 --> 00:31:58.880]  本來好事變成壞事
[00:31:58.880 --> 00:32:01.760]  因為那個本質開始不對了
[00:32:01.760 --> 00:32:04.000]  開始自我作祟
[00:32:04.000 --> 00:32:06.080]  開始不甘心了
[00:32:06.080 --> 00:32:08.080]  本來做得很甘心
[00:32:08.080 --> 00:32:09.920]  但是開始不甘心了
[00:32:09.920 --> 00:32:11.360]  因為問題在哪裡呢
[00:32:11.360 --> 00:32:13.520]  問題是他沒有對準主
[00:32:13.520 --> 00:32:15.120]  即是連主他都埋怨的時候
[00:32:15.120 --> 00:32:16.160]  他沒有對準主
[00:32:16.160 --> 00:32:16.800]  現在做什麼
[00:32:16.800 --> 00:32:19.040]  做所有的事為主耶穌
[00:32:19.040 --> 00:32:20.320]  主耶穌認為那些最好
[00:32:20.320 --> 00:32:21.680]  最重要的事
[00:32:21.680 --> 00:32:25.520]  那你又用其他的事來反過來說
[00:32:25.520 --> 00:32:26.800]  主耶穌你不對
[00:32:26.800 --> 00:32:28.800]  那就本末倒置
[00:32:28.800 --> 00:32:29.920]  還有沒有對準
[00:32:29.920 --> 00:32:33.280]  我們侍奉應該有的態度
[00:32:33.280 --> 00:32:35.360]  神不是看你做多少
[00:32:35.360 --> 00:32:37.680]  甚至不是看你做多厲害
[00:32:37.680 --> 00:32:40.720]  神是看你的態度如何
[00:32:40.720 --> 00:32:42.320]  如果態度不對
[00:32:42.320 --> 00:32:43.680]  你做多少做多厲害
[00:32:43.680 --> 00:32:44.400]  我們都知道
[00:32:44.400 --> 00:32:45.760]  如果你是老闆
[00:32:45.760 --> 00:32:48.080]  你的員工很厲害
[00:32:48.080 --> 00:32:50.000]  別人做十個小時才做完
[00:32:50.000 --> 00:32:51.600]  他兩分鐘就搞定了
[00:32:51.600 --> 00:32:53.360]  有時Telecom那些
[00:32:53.360 --> 00:32:54.400]  搞十個小時搞不定
[00:32:54.400 --> 00:33:00.160]  他一走過去兩秒就搞定了
[00:33:00.160 --> 00:33:01.360]  不過他態度很差
[00:33:01.360 --> 00:33:03.760]  很囂張
[00:33:03.760 --> 00:33:06.240]  連你老闆又怎樣
[00:33:06.240 --> 00:33:09.600]  說了算
[00:33:09.600 --> 00:33:13.520]  你請不請他做你的員工
[00:33:13.520 --> 00:33:15.200]  我寧願請一個
[00:33:15.200 --> 00:33:17.920]  能夠很好的夾當
[00:33:17.920 --> 00:33:19.440]  態度很好
[00:33:19.440 --> 00:33:20.320]  見到你的時候
[00:33:20.320 --> 00:33:22.160]  有一個親切的感覺
[00:33:22.160 --> 00:33:24.720]  有一個友誼的關係
[00:33:24.720 --> 00:33:25.760]  做慢點無所謂
[00:33:25.760 --> 00:33:27.120]  大家做得開心
[00:33:27.120 --> 00:33:28.080]  多一點不要緊
[00:33:28.080 --> 00:33:29.360]  密一點來
[00:33:29.360 --> 00:33:30.560]  多一點來什麼
[00:33:30.560 --> 00:33:32.640]  密一點受
[00:33:32.640 --> 00:33:34.720]  但如果那個人經常看見你
[00:33:34.720 --> 00:33:36.800]  嘴臉黑
[00:33:36.800 --> 00:33:39.920]  說兩句就頂你一句
[00:33:39.920 --> 00:33:42.320]  那你有什麼可能
[00:33:42.320 --> 00:33:50.640]  不會不解僱他
[00:33:50.640 --> 00:33:52.400]  所以神看我們
[00:33:52.400 --> 00:33:54.320]  神看我們的就是
[00:33:54.320 --> 00:33:57.840]  究竟我們的態度如何
[00:33:57.840 --> 00:33:59.680]  有一位宣教士
[00:33:59.680 --> 00:34:03.440]  他是在非洲
[00:34:03.440 --> 00:34:06.960]  這位叫做Helen Rosseville
[00:34:06.960 --> 00:34:10.320]  她1925年出生
[00:34:10.320 --> 00:34:12.880]  做了我們很多早母級的
[00:34:12.880 --> 00:34:14.400]  可能過世了
[00:34:14.400 --> 00:34:17.280]  事實上她在2016年過世
[00:34:17.280 --> 00:34:19.680]  多少歲
[00:34:19.680 --> 00:34:21.440]  91歲
[00:34:21.440 --> 00:34:23.840]  活了91年
[00:34:23.840 --> 00:34:26.560]  她大部份早期的時間
[00:34:26.560 --> 00:34:28.240]  她50歲之前
[00:34:28.240 --> 00:34:29.280]  奉獻了
[00:34:29.280 --> 00:34:30.560]  由這麼年輕你看見
[00:34:30.560 --> 00:34:33.520]  她去了非洲做宣教士
[00:34:33.520 --> 00:34:34.880]  做醫療宣教士
[00:34:34.880 --> 00:34:36.880]  因為她是一位醫生
[00:34:36.880 --> 00:34:40.480]  所以她將她20多年的人生
[00:34:40.480 --> 00:34:43.120]  奉獻了去做
[00:34:43.120 --> 00:34:45.440]  在非洲服務當地的
[00:34:45.440 --> 00:34:48.240]  這些貧富的人
[00:34:48.240 --> 00:34:49.760]  真的很偉大
[00:34:49.760 --> 00:34:51.200]  我們看到事實上
[00:34:51.200 --> 00:34:53.120]  是一個很好的開始
[00:34:53.120 --> 00:34:55.840]  不過她都不是一帆風順
[00:34:55.840 --> 00:34:57.840]  因為事實上我們不斷成長
[00:34:57.840 --> 00:34:58.800]  在學習
[00:34:58.800 --> 00:35:00.480]  在她早期曾經
[00:35:00.480 --> 00:35:02.160]  頭一段時間
[00:35:02.160 --> 00:35:05.120]  這間醫院是基督教醫院
[00:35:05.120 --> 00:35:08.080]  所以她在那裡做醫療宣教士
[00:35:08.080 --> 00:35:12.480]  她因為當時很需要
[00:35:12.480 --> 00:35:15.280]  所以很多很多的人來看她
[00:35:15.280 --> 00:35:17.520]  當時非洲的人很需要
[00:35:17.520 --> 00:35:19.040]  很需要醫藥等等
[00:35:19.040 --> 00:35:20.320]  她真的很忙
[00:35:20.320 --> 00:35:21.600]  事很多
[00:35:21.600 --> 00:35:23.360]  但其實都應該設定一些
[00:35:23.360 --> 00:35:24.880]  Boundaries
[00:35:24.880 --> 00:35:26.000]  設定一些Boundaries
[00:35:26.000 --> 00:35:27.120]  即是甚麼時候工作
[00:35:27.120 --> 00:35:28.880]  甚麼時候休息
[00:35:28.880 --> 00:35:31.440]  但她慢慢開始過龍
[00:35:31.440 --> 00:35:33.440]  亦都態度出問題
[00:35:33.440 --> 00:35:34.640]  因為開頭的時候
[00:35:34.640 --> 00:35:35.760]  很有愛心
[00:35:35.760 --> 00:35:37.600]  很有善
[00:35:37.600 --> 00:35:39.520]  慢慢慢慢開始煩
[00:35:39.520 --> 00:35:40.560]  煩起來又怎樣
[00:35:40.560 --> 00:35:42.400]  煩起來就負氣了
[00:35:42.400 --> 00:35:46.000]  煩起來就態度好不好
[00:35:46.000 --> 00:35:48.560]  結果那位牧師
[00:35:48.560 --> 00:35:52.640]  這個醫院的院牧牧師
[00:35:52.640 --> 00:35:55.600]  有一天知道她越來越有這種情況
[00:35:55.600 --> 00:35:56.880]  很關心她
[00:35:56.880 --> 00:35:57.680]  所以她約她
[00:35:57.680 --> 00:35:58.480]  不如你take a break
[00:35:58.480 --> 00:35:59.120]  好不好
[00:35:59.120 --> 00:36:02.240]  我們出去有兩天退休
[00:36:02.240 --> 00:36:04.960]  所以鼓勵她去兩天退休
[00:36:04.960 --> 00:36:06.240]  好好親近主
[00:36:06.240 --> 00:36:06.800]  讀經
[00:36:06.800 --> 00:36:07.840]  祈禱
[00:36:07.840 --> 00:36:13.360]  重新恢復她對神侍奉的意象等等
[00:36:13.360 --> 00:36:16.080]  在最後迎火的時候
[00:36:16.080 --> 00:36:17.440]  牧師就跟她說
[00:36:17.440 --> 00:36:19.600]  你覺得最近這段時間
[00:36:19.600 --> 00:36:22.800]  你的侍奉如何
[00:36:22.800 --> 00:36:24.000]  這位先教士Helen
[00:36:24.000 --> 00:36:24.880]  她亦都很坦誠
[00:36:24.880 --> 00:36:27.280]  她說我覺得有點不對勁
[00:36:27.280 --> 00:36:29.040]  她覺得我有些地方
[00:36:29.040 --> 00:36:29.760]  好像跟神
[00:36:29.760 --> 00:36:32.080]  好像是很大距離
[00:36:32.080 --> 00:36:33.440]  還有侍奉好像
[00:36:33.440 --> 00:36:34.720]  她知道自己有些問題
[00:36:34.720 --> 00:36:36.960]  特別在這兩天安靜的時候
[00:36:36.960 --> 00:36:39.600]  更加感受到
[00:36:39.600 --> 00:36:43.920]  牧師用的方法很好
[00:36:43.920 --> 00:36:46.640]  你知道非洲人不穿鞋的
[00:36:46.640 --> 00:36:49.920]  他們在地上又不是紅無泥石屎
[00:36:49.920 --> 00:36:50.960]  就是沙地
[00:36:50.960 --> 00:36:53.120]  所以她就用她的腳
[00:36:53.120 --> 00:36:54.640]  腳趾公
[00:36:54.640 --> 00:36:57.040]  在沙地上
[00:36:57.040 --> 00:37:00.480]  由上到下畫了一幢
[00:37:00.480 --> 00:37:02.800]  這是什麼字
[00:37:02.800 --> 00:37:03.520]  這是什麼字
[00:37:03.520 --> 00:37:05.040]  英文
[00:37:05.040 --> 00:37:07.520]  I字
[00:37:07.520 --> 00:37:11.920]  她說可能是這個問題
[00:37:11.920 --> 00:37:13.920]  當時這位Helen先教士
[00:37:13.920 --> 00:37:16.160]  的確她是有很好的基礎
[00:37:16.160 --> 00:37:17.520]  她一看就明白
[00:37:17.520 --> 00:37:18.800]  她說是
[00:37:18.800 --> 00:37:21.760]  這個是我的ego的問題
[00:37:21.760 --> 00:37:24.000]  是我的自我的問題
[00:37:24.000 --> 00:37:26.400]  因為自我開始出現問題
[00:37:26.400 --> 00:37:28.800]  自己開始高過主
[00:37:28.800 --> 00:37:31.920]  自己開始用自己的意思
[00:37:31.920 --> 00:37:35.280]  用自己的能力來做事
[00:37:35.280 --> 00:37:38.320]  是這個I的問題
[00:37:38.320 --> 00:37:42.160]  弟兄姊妹會不會這也是我們的寫照
[00:37:42.160 --> 00:37:42.960]  會不會很多時候
[00:37:42.960 --> 00:37:44.880]  我們出了很多東西
[00:37:44.880 --> 00:37:46.800]  開始亂的時候
[00:37:46.800 --> 00:37:50.400]  一個寫照
[00:37:50.400 --> 00:37:51.680]  有些時候
[00:37:51.680 --> 00:37:53.840]  有些弟兄姊妹
[00:37:53.840 --> 00:37:55.760]  很多牧者都有這個經驗
[00:37:55.760 --> 00:37:57.600]  她很多問題來到你面前
[00:37:57.600 --> 00:37:58.720]  告訴你
[00:37:58.720 --> 00:37:59.360]  最近怎樣怎樣
[00:37:59.360 --> 00:38:01.040]  很多問題
[00:38:01.040 --> 00:38:01.760]  信仰也好
[00:38:01.760 --> 00:38:03.520]  生活也好
[00:38:03.520 --> 00:38:06.960]  很多時候牧者都會關心一下他們
[00:38:06.960 --> 00:38:10.480]  最近你跟神的關係怎樣
[00:38:10.480 --> 00:38:14.640]  你有沒有時間靈修每天
[00:38:14.640 --> 00:38:17.120]  很多牧者都有這個看法
