
[00:00:00.000 --> 00:00:07.040]  我們都是生活在一個資訊氾濫的世俗的時代
[00:23:38.880 --> 00:23:41.280]  真理就是說
[00:23:41.280 --> 00:23:47.200]  神真的在耶穌基督裡來到這個世界
[00:23:47.200 --> 00:23:48.640]  是叫人和好
[00:23:48.640 --> 00:23:50.720]  叫神和人和好
[00:23:50.720 --> 00:23:52.840]  叫人和人和好
[00:23:52.840 --> 00:23:54.600]  真理就是說
[00:23:54.600 --> 00:23:55.800]  我們這樣相信
[00:23:55.800 --> 00:23:58.440]  我們活在基礎的上面
[00:23:58.440 --> 00:24:02.760]  這個基礎不是一個強傲、驕傲的基礎
[00:24:02.760 --> 00:24:05.840]  也不是一個假設性的基礎
[00:24:05.840 --> 00:24:07.280]  祂是真實的
[00:24:07.280 --> 00:24:11.840]  祂是一個真實的犧牲的愛的生命
[00:24:11.840 --> 00:24:13.200]  祂是真實的
[00:24:13.200 --> 00:24:16.400]  祂就是神
[00:24:16.400 --> 00:24:19.920]  神就是愛
[00:24:19.920 --> 00:24:20.880]  所以弟兄姊妹們
[00:24:20.880 --> 00:24:25.040]  當我們今天要一起歡喜快樂的來到主餐桌的前面
[00:24:25.040 --> 00:24:28.880]  我們一起喝這個杯子和吃這個餅的時候
[00:24:28.880 --> 00:24:30.120]  我們會這樣做
[00:24:30.120 --> 00:24:32.680]  因為你和我都相信
[00:24:32.680 --> 00:24:34.400]  神在我們當中
[00:24:34.400 --> 00:24:36.000]  神愛我們
[00:24:36.000 --> 00:24:37.640]  神和我們在一起
[00:24:37.640 --> 00:24:40.440]  神將祂的生命給我們
[00:24:40.440 --> 00:24:41.920]  並且我們知道
[00:24:41.920 --> 00:24:43.160]  我們有這樣的看法
[00:24:43.160 --> 00:24:44.440]  這個是異象
[00:24:44.440 --> 00:24:47.240]  這個異象是充滿著約翰的心
[00:24:47.240 --> 00:24:52.840]  這個異象都應該充滿你們的心
[00:24:52.840 --> 00:24:56.240]  很希望我們城鎮家的弟兄姊妹們
[00:24:56.240 --> 00:24:57.720]  有這個異象
[00:24:57.720 --> 00:25:00.080]  每次來去首主餐的時候
[00:25:00.080 --> 00:25:01.480]  有這個異象
[00:25:01.480 --> 00:25:06.160]  我們看見耶穌基督是以人的方式來到這個世界上面
[00:25:06.160 --> 00:25:07.640]  祂是我們的救主
[00:25:07.640 --> 00:25:09.000]  祂是我們的主人
[00:25:09.000 --> 00:25:11.640]  祂不是遠遠地站在遠處
[00:25:11.640 --> 00:25:14.360]  祂不是站在一些特別的位置當中
[00:25:14.360 --> 00:25:16.440]  祂是來到我們的當中
[00:25:16.440 --> 00:25:19.920]  祂是破碎祂的生命
[00:25:19.920 --> 00:25:22.680]  分享祂的生命
[00:25:22.680 --> 00:25:27.520]  這種生命是沒有一個人可以給你們的
[00:25:27.520 --> 00:25:31.840]  是沒有一個機構可以給你們的
[00:25:31.840 --> 00:25:36.200]  是沒有一個權勢可以給你們的
[00:25:36.200 --> 00:25:40.240]  這個是耶穌基督犧牲的愛
[00:25:40.240 --> 00:25:43.040]  是祂的救恩
[00:25:43.040 --> 00:25:44.880]  所以弟兄姊妹們
[00:25:44.880 --> 00:25:48.080]  真的要知道耶穌基督是我們的主人
[00:25:48.080 --> 00:25:50.520]  是我們的救主
[00:25:50.520 --> 00:25:52.520]  知道嗎?
[00:25:52.520 --> 00:25:53.920]  看到嗎?
[00:25:53.920 --> 00:25:56.240]  你來到主餐桌的時候
[00:25:56.240 --> 00:25:57.920]  你們有沒有歡喜
[00:25:57.920 --> 00:26:02.360]  但是又敬畏
[00:26:02.360 --> 00:26:07.680]  抑或你都是和那些傳假訊息的人一樣
[00:26:07.680 --> 00:26:10.240]  你說那些傳假訊息的人
[00:26:10.240 --> 00:26:13.800]  那些假老師他們是不是真的怕神
[00:26:13.800 --> 00:26:15.040]  他們敬畏神
[00:26:15.040 --> 00:26:18.000]  他們以神為主和救主
[00:26:18.000 --> 00:26:22.480]  那些弄權的人是不是真的會以神為主和救主
[00:26:22.480 --> 00:26:24.440]  你是不是喜歡弄權?
[00:26:24.440 --> 00:26:28.720]  你的主人是誰?
[00:26:28.720 --> 00:26:31.560]  你的憂慮成為你的主人?
[00:26:31.560 --> 00:26:34.920]  你的工作、你的老闆成為你的主人?
[00:26:34.920 --> 00:26:39.880]  你生命當中有沒有一些權勢的人成為你的主人?
[00:26:39.880 --> 00:26:42.720]  政治的權勢是不是成為你的主人?
[00:26:42.720 --> 00:26:44.720]  你的爸爸媽媽是不是你的主人?
[00:26:44.720 --> 00:26:46.720]  你的子女是不是你的主人?
[00:26:46.720 --> 00:26:48.720]  你的愛人是不是你的主人?
[00:26:48.720 --> 00:26:51.360]  抑或耶穌基督
[00:26:51.360 --> 00:26:56.480]  耶穌基督是你的主人
[00:26:56.480 --> 00:27:00.280]  你相信耶穌基督是救恩嗎?
[00:27:00.280 --> 00:27:02.760]  你相信祂愛世人嗎?
[00:27:02.760 --> 00:27:07.240]  你相信祂愛那些受欺壓微小的人嗎?
[00:27:07.240 --> 00:27:10.360]  你相信祂愛那些有病的人嗎?
[00:27:10.360 --> 00:27:13.840]  你聽不聽見神也叫你們
[00:27:13.840 --> 00:27:22.040]  愛那些有病、被欺壓微小的人嗎?
[00:27:22.040 --> 00:27:24.960]  所以今天當我們傳歡喜、發樂的心
[00:27:24.960 --> 00:27:27.720]  來到主餐桌的面前
[00:27:27.720 --> 00:27:32.440]  我們都要敬畏各位唯一的主
[00:27:32.440 --> 00:27:35.600]  我們知道主在我們當中
[00:27:35.600 --> 00:27:40.920]  祂的愛是可以被聽見、可以被看見
[00:27:40.920 --> 00:27:43.120]  是可以被觸摸
[00:27:43.120 --> 00:27:45.680]  祂著實在我們中間
[00:27:45.680 --> 00:27:47.920]  祂為我們死
[00:27:47.920 --> 00:27:49.920]  釘在十字架上
[00:27:49.920 --> 00:27:51.680]  我們要記得
[00:27:51.680 --> 00:27:57.480]  祂為你、為我、為所有的人
[00:27:57.480 --> 00:28:01.600]  去犧牲祂的生命
[00:28:01.600 --> 00:28:03.840]  所以待會當國牧師帶領你們
[00:28:03.840 --> 00:28:05.560]  牽手主餐的時候
[00:28:05.560 --> 00:28:07.160]  你們的心要好好祈禱
[00:28:07.160 --> 00:28:08.560]  敬畏這位主
[00:28:08.560 --> 00:28:10.920]  祂是你的主、祂是你的救主
[00:28:10.920 --> 00:28:12.960]  你們來到主餐桌的前面
[00:28:12.960 --> 00:28:15.200]  你就去領受歡喜、快樂
[00:28:15.200 --> 00:28:17.200]  領受主給你的生命
[00:28:17.200 --> 00:28:19.040]  來到主餐桌上
[00:28:19.040 --> 00:28:21.920]  你不是單單領受自己的生命、神的生命
[00:28:21.920 --> 00:28:26.800]  你並且要記得周圍的人的需要
[00:28:26.800 --> 00:28:30.080]  當你吃喝主的愛的時候
[00:28:30.080 --> 00:28:33.480]  你同樣被呼召去愛周圍的人
[00:28:33.480 --> 00:28:35.360]  愛你的家人
[00:28:35.360 --> 00:28:38.280]  愛你的同事
[00:28:38.280 --> 00:28:39.720]  愛周圍的人
[00:28:39.720 --> 00:28:46.880]  愛當你走出去見到任何一個人
[00:28:46.880 --> 00:28:49.120]  就是這樣的緣故
[00:28:49.120 --> 00:28:52.320]  你就經歷到神的愛
[00:28:52.320 --> 00:28:54.520]  在神的愛當中
[00:28:54.520 --> 00:28:58.240]  所以今天來到主餐桌的前面
[00:28:58.240 --> 00:29:00.520]  讓我們看清楚這張桌子
[00:29:00.520 --> 00:29:02.800]  是一張什麼樣的桌子
[00:29:02.800 --> 00:29:06.360]  這張桌子是一個很奇妙的桌子
[00:29:06.360 --> 00:29:08.480]  是謙卑的桌子
[00:29:08.480 --> 00:29:10.640]  是敬畏的桌子
[00:29:10.640 --> 00:29:13.280]  是真理的桌子
[00:29:13.280 --> 00:29:16.280]  是自由的桌子
[00:29:16.280 --> 00:29:22.200]  讓我們遠離欺騙和謊言
[00:29:22.200 --> 00:29:25.760]  我們奉主耶穌基督的名字禱告
[00:29:25.760 --> 00:29:26.760]  阿門
