
[00:00:00.000 --> 00:00:03.000]  27年前的晚上
[00:14:38.000 --> 00:14:40.000]  在你心裡面記掛
[00:14:40.000 --> 00:14:41.000]  或者你不知道
[00:14:41.000 --> 00:14:44.000]  你就看看你前後左右的頂梓梅
[00:14:44.000 --> 00:14:47.000]  你告訴神聽
[00:14:47.000 --> 00:14:54.000]  你要紀念祂什麼
[00:14:54.000 --> 00:14:57.000]  耶穌願意每一個的陳明
[00:14:57.000 --> 00:14:58.000]  求你月立
[00:14:58.000 --> 00:14:59.000]  奉耶穌的名禱告
[00:14:59.000 --> 00:15:01.000]  Amen
[00:15:01.000 --> 00:15:02.000]  好 第二件事
[00:15:02.000 --> 00:15:04.000]  就是耶穌在這個關鍵晚上
[00:15:04.000 --> 00:15:05.000]  最核心的一樣就是
[00:15:05.000 --> 00:15:09.000]  祂面對一個試探和馴服
[00:15:09.000 --> 00:15:10.000]  在試探和馴服
[00:15:10.000 --> 00:15:13.000]  都同出一節的經文
[00:15:13.000 --> 00:15:15.000]  是祂心情最狡雜
[00:15:15.000 --> 00:15:19.000]  也是最艱深一段的禱告
[00:15:19.000 --> 00:15:21.000]  既人性化
[00:15:21.000 --> 00:15:24.000]  但是又帶滿充滿的愛
[00:15:24.000 --> 00:15:25.000]  我們看看如果有聖經
[00:15:25.000 --> 00:15:27.000]  我都說你有聖經就好了
[00:15:27.000 --> 00:15:29.000]  在三十六節十四章
[00:15:29.000 --> 00:15:30.000]  我讀給大家聽
[00:15:30.000 --> 00:15:31.000]  我將它拆了兩節
[00:15:31.000 --> 00:15:32.000]  在我當中
[00:15:32.000 --> 00:15:34.000]  第一個是試探 第二個是馴服
[00:15:34.000 --> 00:15:35.000]  我讀給大家聽
[00:15:35.000 --> 00:15:36.000]  如果有聖經
[00:15:36.000 --> 00:15:38.000]  你可以看著聖經
[00:15:38.000 --> 00:15:39.000]  有沒有 有誰有
[00:15:39.000 --> 00:15:40.000]  真的不習慣
[00:15:40.000 --> 00:15:42.000]  求主耶穌幫助我們
[00:15:42.000 --> 00:15:43.000]  三十六節這樣說
[00:15:43.000 --> 00:15:45.000]  他說耶穌說
[00:15:45.000 --> 00:15:47.000]  阿爸 父啊
[00:15:47.000 --> 00:15:49.000]  在你凡事都能
[00:15:49.000 --> 00:15:52.000]  求你將這杯撤去
[00:15:52.000 --> 00:15:54.000]  然而不要從我的意思
[00:15:54.000 --> 00:15:56.000]  只要從你的意思
[00:15:56.000 --> 00:15:58.000]  大家一定明白這個經文
[00:15:58.000 --> 00:16:01.000]  不過有一個最親暱的名詞
[00:16:01.000 --> 00:16:02.000]  我們不習慣
[00:16:02.000 --> 00:16:04.000]  因為其實我們已經習慣了
[00:16:04.000 --> 00:16:05.000]  不過在耶穌
[00:16:05.000 --> 00:16:06.000]  特別是馬科音詩
[00:16:06.000 --> 00:16:07.000]  強調這些
[00:16:07.000 --> 00:16:09.000]  阿爸 阿爸
[00:16:09.000 --> 00:16:11.000]  你凡事都能
[00:16:11.000 --> 00:16:14.000]  請舉手
[00:16:14.000 --> 00:16:15.000]  阿爸 是不是
[00:16:15.000 --> 00:16:17.000]  我不知道其他廣東人怎樣
[00:16:17.000 --> 00:16:19.000]  我們潮州人就叫阿爸
[00:16:19.000 --> 00:16:20.000]  我都叫
[00:16:20.000 --> 00:16:21.000]  我老爸叫阿爸
[00:16:21.000 --> 00:16:23.000]  不過現在叫了爺爺
[00:16:23.000 --> 00:16:26.000]  阿爸 是很親切的
[00:16:26.000 --> 00:16:27.000]  然後這個是什麼
[00:16:27.000 --> 00:16:30.000]  是我的父
[00:16:30.000 --> 00:16:32.000]  在你裡面什麼都能
[00:16:32.000 --> 00:16:33.000]  其實耶穌知道
[00:16:33.000 --> 00:16:35.000]  剛才好像大家唱的那首歌
[00:16:35.000 --> 00:16:36.000]  在當中裡面
[00:16:36.000 --> 00:16:37.000]  愛是不保留
[00:16:37.000 --> 00:16:39.000]  祂知道那種難處
[00:16:39.000 --> 00:16:41.000]  所以祂很想
[00:16:41.000 --> 00:16:44.000]  能夠這個大難拿走
[00:16:44.000 --> 00:16:45.000]  你會說
[00:16:45.000 --> 00:16:47.000]  哇 耶穌 祢是這樣的
[00:16:47.000 --> 00:16:49.000]  你想著耶穌是一個
[00:16:49.000 --> 00:16:51.000]  完完全全一個人
[00:16:51.000 --> 00:16:53.000]  祂也是一個完全一個神
[00:16:53.000 --> 00:16:54.000]  當然祂在神聖裡面
[00:16:54.000 --> 00:16:56.000]  可以救贖一個人的死
[00:16:56.000 --> 00:16:57.000]  可以救贖這麼多人
[00:16:57.000 --> 00:17:00.000]  但是祂的人性 祂會肚餓
[00:17:00.000 --> 00:17:02.000]  祂會痛
[00:17:02.000 --> 00:17:04.000]  因為認為耶穌不會痛
[00:17:04.000 --> 00:17:06.000]  會的 你們可能有個錯覺
[00:17:06.000 --> 00:17:08.000]  特別有些人覺得
[00:17:08.000 --> 00:17:10.000]  牧師經常都穿得這麼漂亮
[00:17:10.000 --> 00:17:12.000]  有一次有個人
[00:17:12.000 --> 00:17:14.000]  去探望牧師的晚上
[00:17:14.000 --> 00:17:16.000]  他覺得牧師穿著睡衣
[00:17:16.000 --> 00:17:18.000]  牧師 為什麼你穿著睡衣
[00:17:18.000 --> 00:17:23.000]  你不是穿西裝嗎
[00:17:23.000 --> 00:17:25.000]  晚上睡覺的時候
[00:17:27.000 --> 00:17:29.000]  有些形象
[00:17:29.000 --> 00:17:32.000]  我們以為耶穌的形象
[00:17:32.000 --> 00:17:33.000]  真的是
[00:17:33.000 --> 00:17:36.000]  逢夜就過夜
[00:17:36.000 --> 00:17:38.000]  逢痛都變不痛
[00:17:38.000 --> 00:17:39.000]  不是的
[00:17:39.000 --> 00:17:41.000]  祂真的痛
[00:17:41.000 --> 00:17:43.000]  所以我這個信仰是真實的
[00:17:43.000 --> 00:17:45.000]  祂是一個道道地地的人
[00:17:45.000 --> 00:17:46.000]  經歷過痛苦
[00:17:46.000 --> 00:17:48.000]  所以你的痛苦祂明白
[00:17:48.000 --> 00:17:50.000]  就因為你明白的時候
[00:17:50.000 --> 00:17:51.000]  當祂死去的時候
[00:17:51.000 --> 00:17:53.000]  祂再道成肉身
[00:17:53.000 --> 00:17:54.000]  或者聖靈來到的時候
[00:17:54.000 --> 00:17:55.000]  祂就明白
[00:17:55.000 --> 00:17:57.000]  在在中每一個人的難處
[00:17:57.000 --> 00:17:59.000]  痛苦
[00:17:59.000 --> 00:18:01.000]  所以當大家的時候
[00:18:01.000 --> 00:18:02.000]  你如果面對大艱難
[00:18:02.000 --> 00:18:03.000]  你會不會就問
[00:18:03.000 --> 00:18:07.000]  為什麼是我
[00:18:07.000 --> 00:18:09.000]  Why me
[00:18:09.000 --> 00:18:11.000]  不過耶穌在這裡安靜的時候
[00:18:11.000 --> 00:18:13.000]  祂知道這個很艱難
[00:18:13.000 --> 00:18:15.000]  不過祂就知道
[00:18:15.000 --> 00:18:19.000]  這個是一個關鍵的時刻
[00:18:19.000 --> 00:18:21.000]  只要祂承受得上
[00:18:21.000 --> 00:18:23.000]  人就可以被得救
[00:18:23.000 --> 00:18:24.000]  救贖就完成
[00:18:24.000 --> 00:18:26.000]  如果祂承受得不上
[00:18:26.000 --> 00:18:28.000]  可能一切都窩殼
[00:18:28.000 --> 00:18:30.000]  所以第二點祂就是
[00:18:30.000 --> 00:18:31.000]  第一個就是面對試探
[00:18:31.000 --> 00:18:32.000]  祂真的很不想
[00:18:32.000 --> 00:18:33.000]  聖經告訴我們
[00:18:33.000 --> 00:18:35.000]  如果在這十一節裡面
[00:18:35.000 --> 00:18:37.000]  祂來回三次禱告
[00:18:37.000 --> 00:18:38.000]  都是同一個經文
[00:18:38.000 --> 00:18:40.000]  Abaphu
[00:18:40.000 --> 00:18:41.000]  如果可能
[00:18:41.000 --> 00:18:42.000]  你是可以的
[00:18:42.000 --> 00:18:43.000]  如果可能將這個杯拿開
[00:18:43.000 --> 00:18:44.000]  不過然而
[00:18:44.000 --> 00:18:45.000]  不要照我的意思
[00:18:45.000 --> 00:18:48.000]  照你的意思
[00:18:48.000 --> 00:18:52.000]  所以當祂第二下半節就說
[00:18:52.000 --> 00:18:54.000]  然而我用了紅色在這裡
[00:18:54.000 --> 00:18:55.000]  不要跟從我的意思
[00:18:55.000 --> 00:18:57.000]  要照你的意思
[00:18:57.000 --> 00:18:59.000]  這個不容易
[00:18:59.000 --> 00:19:03.000]  這個將所有的主權交出來
[00:19:03.000 --> 00:19:05.000]  男士你有沒有給太太
[00:19:05.000 --> 00:19:08.000]  一出糧就拿了你的薪水
[00:19:08.000 --> 00:19:10.000]  以前我有一個童工
[00:19:10.000 --> 00:19:11.000]  如果有些人才知道
[00:19:11.000 --> 00:19:12.000]  以前我們出糧
[00:19:12.000 --> 00:19:14.000]  就是還在收浸
[00:19:14.000 --> 00:19:15.000]  我就在當中
[00:19:15.000 --> 00:19:17.000]  他拿一張支票
[00:19:17.000 --> 00:19:18.000]  我們通常大部分
[00:19:18.000 --> 00:19:19.000]  都是自己拿去入的
[00:19:19.000 --> 00:19:21.000]  唯有這個童工
[00:19:21.000 --> 00:19:22.000]  他拿一張支票
[00:19:22.000 --> 00:19:23.000]  他說我完完全滿
[00:19:23.000 --> 00:19:25.000]  將祂給了太太
[00:19:25.000 --> 00:19:27.000]  所以他一毛錢都沒有
[00:19:27.000 --> 00:19:28.000]  他靠太太
[00:19:28.000 --> 00:19:30.000]  每天給他幾多元
[00:19:30.000 --> 00:19:31.000]  這個叫劉先生
[00:19:31.000 --> 00:19:32.000]  認識就認識
[00:19:32.000 --> 00:19:33.000]  不認識不要緊
[00:19:33.000 --> 00:19:35.000]  他就是當中
[00:19:35.000 --> 00:19:36.000]  完全馴服的時候
[00:19:36.000 --> 00:19:38.000]  他就是將他裡面
[00:19:38.000 --> 00:19:40.000]  所有的交給神
[00:19:40.000 --> 00:19:43.000]  等由神來按他的意思
[00:19:43.000 --> 00:19:47.000]  去處理
[00:19:47.000 --> 00:19:49.000]  如果你是符
[00:19:49.000 --> 00:19:50.000]  耶穌這樣祈禱
[00:19:50.000 --> 00:19:52.000]  我們轉一個角度去想
[00:19:52.000 --> 00:19:54.000]  你會怎樣
[00:19:54.000 --> 00:19:55.000]  我看過家榮
[00:19:55.000 --> 00:19:56.000]  如果女兒說
[00:19:56.000 --> 00:19:58.000]  爸爸我很痛苦
[00:19:58.000 --> 00:19:59.000]  你怎樣
[00:19:59.000 --> 00:20:00.000]  家榮就說
[00:20:00.000 --> 00:20:02.000]  不如我代你死
[00:20:02.000 --> 00:20:05.000]  所有父母都是
[00:20:05.000 --> 00:20:07.000]  沒有一個父母沒有試過
[00:20:07.000 --> 00:20:08.000]  沒有這個經歷
[00:20:08.000 --> 00:20:09.000]  當他們的小朋友
[00:20:09.000 --> 00:20:11.000]  一歲以前的時候
[00:20:11.000 --> 00:20:14.000]  他們的傷風鼻塞很辛苦
[00:20:14.000 --> 00:20:16.000]  你真是不如我傷風
[00:20:16.000 --> 00:20:17.000]  不如我咳
[00:20:17.000 --> 00:20:18.000]  不如我痛
[00:20:18.000 --> 00:20:20.000]  是否有這樣的經歷
[00:20:20.000 --> 00:20:22.000]  這是符
[00:20:22.000 --> 00:20:23.000]  要換回去
[00:20:23.000 --> 00:20:24.000]  天父
[00:20:24.000 --> 00:20:25.000]  不如耶穌你不用了
[00:20:25.000 --> 00:20:27.000]  我差派別人代贖
[00:20:27.000 --> 00:20:29.000]  就好像阿伯拉罕
[00:20:29.000 --> 00:20:30.000]  賤仔的時候
[00:20:30.000 --> 00:20:31.000]  不用了
[00:20:31.000 --> 00:20:33.000]  給一隻羔羊行不行
[00:20:33.000 --> 00:20:34.000]  我真的想過這個問題
[00:20:34.000 --> 00:20:36.000]  行不行
[00:20:36.000 --> 00:20:37.000]  為什麼不行
[00:20:37.000 --> 00:20:39.000]  因為耶穌上帝說
[00:20:39.000 --> 00:20:41.000]  罪若不流血
[00:20:41.000 --> 00:20:43.000]  罪就不能赦免
[00:20:43.000 --> 00:20:44.000]  找隻羔羊
[00:20:44.000 --> 00:20:45.000]  你都習慣了
[00:20:45.000 --> 00:20:47.000]  又有先例
[00:20:47.000 --> 00:20:48.000]  阿伯拉罕也試過
[00:20:48.000 --> 00:20:49.000]  為什麼不行
[00:20:49.000 --> 00:20:51.000]  他要告訴別人
[00:20:51.000 --> 00:20:52.000]  這個不是隨便
[00:20:52.000 --> 00:20:53.000]  我是極大的愛
[00:20:53.000 --> 00:20:55.000]  這個是我三合一裡面
[00:20:55.000 --> 00:20:57.000]  我生命的一部分
[00:20:57.000 --> 00:20:58.000]  父指令
[00:20:58.000 --> 00:20:59.000]  父就說
[00:20:59.000 --> 00:21:01.000]  我是一個信神
[00:21:01.000 --> 00:21:03.000]  我既然猜到你去就去
[00:21:03.000 --> 00:21:04.000]  其實為什麼信神
[00:21:04.000 --> 00:21:06.000]  保羅有這個很深的體會
[00:21:06.000 --> 00:21:07.000]  如果大家有聖經
[00:21:07.000 --> 00:21:09.000]  你和我翻一翻
[00:21:09.000 --> 00:21:10.000]  以弗所書一章四節
[00:21:10.000 --> 00:21:11.000]  你就明白
[00:21:11.000 --> 00:21:14.000]  當時耶穌這種狀況
[00:21:14.000 --> 00:21:16.000]  以弗所書一章四一節
[00:21:16.000 --> 00:21:18.000]  就如神創立世界以前
[00:21:18.000 --> 00:21:20.000]  在基督耶穌裡
[00:21:20.000 --> 00:21:22.000]  揀選了我們
[00:21:22.000 --> 00:21:24.000]  使我們在他面前
[00:21:24.000 --> 00:21:25.000]  成為聖傑
[00:21:25.000 --> 00:21:26.000]  沒有瑕疵
[00:21:26.000 --> 00:21:28.000]  這經文非常之深
[00:21:28.000 --> 00:21:30.000]  你明白嗎
[00:21:30.000 --> 00:21:32.000]  你們沒有看聖經
[00:21:32.000 --> 00:21:33.000]  如果聖經你看
[00:21:33.000 --> 00:21:35.000]  就如神創立世界以前
[00:21:35.000 --> 00:21:37.000]  杜牧師剛剛說完創世紀
[00:21:37.000 --> 00:21:38.000]  杜牧師說完了嗎
[00:21:38.000 --> 00:21:39.000]  沒有
[00:21:39.000 --> 00:21:40.000]  繼續說
[00:21:40.000 --> 00:21:41.000]  創世紀的時候
[00:21:41.000 --> 00:21:43.000]  原來混沌一切的時候
[00:21:43.000 --> 00:21:45.000]  父指令三個在那裡
[00:21:45.000 --> 00:21:47.000]  怎樣享受
[00:21:47.000 --> 00:21:48.000]  經歷人生
[00:21:48.000 --> 00:21:50.000]  經歷上帝的時候
[00:21:50.000 --> 00:21:52.000]  在耶穌基督
[00:21:52.000 --> 00:21:53.000]  已經特意
[00:21:53.000 --> 00:21:55.000]  耶穌就是要揀選我們
[00:21:55.000 --> 00:21:57.000]  而且
[00:21:57.000 --> 00:21:59.000]  使我們在他面前成為聖傑
[00:21:59.000 --> 00:22:01.000]  他都預了可能會有軟弱
[00:22:01.000 --> 00:22:03.000]  就因為耶穌的緣故
[00:22:03.000 --> 00:22:04.000]  成為聖傑
[00:22:04.000 --> 00:22:05.000]  沒有瑕疵
[00:22:05.000 --> 00:22:07.000]  你明不明白這句話
[00:22:07.000 --> 00:22:08.000]  沒有人明白
[00:22:08.000 --> 00:22:10.000]  試試像黃安平牧師那樣
[00:22:10.000 --> 00:22:11.000]  你跟我說一個
[00:22:11.000 --> 00:22:12.000]  做一個口號
[00:22:12.000 --> 00:22:13.000]  你就會明白一點
[00:22:13.000 --> 00:22:15.000]  哇
[00:22:15.000 --> 00:22:16.000]  一起一二三
[00:22:16.000 --> 00:22:18.000]  哇
[00:22:18.000 --> 00:22:20.000]  牧師哇是什麼意思
[00:22:20.000 --> 00:22:23.000]  原來你要看時間
[00:22:23.000 --> 00:22:24.000]  上帝看時間
[00:22:24.000 --> 00:22:25.000]  哇一聲的時候
[00:22:25.000 --> 00:22:27.000]  就由創世以前
[00:22:27.000 --> 00:22:28.000]  到耶穌末後
[00:22:28.000 --> 00:22:29.000]  就是這個
[00:22:29.000 --> 00:22:31.000]  哇
[00:22:31.000 --> 00:22:33.000]  那你就明白了
[00:22:33.000 --> 00:22:35.000]  因為彼得前書提醒我們一點
[00:22:35.000 --> 00:22:37.000]  上帝看千年
[00:22:37.000 --> 00:22:38.000]  如一日
[00:22:38.000 --> 00:22:39.000]  一日如千年
[00:22:39.000 --> 00:22:42.000]  為什麼你不可以像彼得那麼厲害
[00:22:42.000 --> 00:22:43.000]  上帝看億年
[00:22:43.000 --> 00:22:44.000]  而薄
[00:22:44.000 --> 00:22:46.000]  薄如一年
[00:22:46.000 --> 00:22:47.000]  那你就明白
[00:22:47.000 --> 00:22:49.000]  當他們在
[00:22:49.000 --> 00:22:51.000]  兩個父子靈溝通的時候
[00:22:51.000 --> 00:22:53.000]  已經知道所有的人
[00:22:53.000 --> 00:22:54.000]  在當中軟弱
[00:22:54.000 --> 00:22:55.000]  包括什麼
[00:22:55.000 --> 00:22:56.000]  保羅寫的時候
[00:22:56.000 --> 00:22:57.000]  不只是對當時
[00:22:57.000 --> 00:23:00.000]  對我們今天都有用
[00:23:00.000 --> 00:23:01.000]  已經揀選了我們
[00:23:01.000 --> 00:23:02.000]  好
[00:23:02.000 --> 00:23:03.000]  我不想說那麼多了
[00:23:03.000 --> 00:23:04.000]  因為再說
[00:23:04.000 --> 00:23:05.000]  那些人很混亂
[00:23:05.000 --> 00:23:06.000]  可能很累
[00:23:06.000 --> 00:23:08.000]  不過我想說
[00:23:08.000 --> 00:23:12.000]  耶穌這個掙扎這個馴服
[00:23:12.000 --> 00:23:17.000]  是回應上帝極大救贖的愛
[00:23:17.000 --> 00:23:19.000]  Amen
[00:23:19.000 --> 00:23:21.000]  所以在這個掙扎的時候
[00:23:21.000 --> 00:23:24.000]  如果沒有了第四十二節
[00:23:24.000 --> 00:23:26.000]  昂然面對
[00:23:26.000 --> 00:23:28.000]  就真的有些難處了
[00:23:28.000 --> 00:23:30.000]  所以在第四十二節
[00:23:30.000 --> 00:23:32.000]  聖經所說
[00:23:32.000 --> 00:23:34.000]  我很喜歡這一節這樣記載
[00:23:34.000 --> 00:23:38.000]  起來我們就走了
[00:23:38.000 --> 00:23:40.000]  經過一個怎樣艱難都好
[00:23:40.000 --> 00:23:41.000]  就是要起來
[00:23:41.000 --> 00:23:43.000]  所以人生不怕跌
[00:23:43.000 --> 00:23:45.000]  是不是
[00:23:45.000 --> 00:23:46.000]  有一句話
[00:23:46.000 --> 00:23:48.000]  在哪裡跌倒
[00:23:48.000 --> 00:23:49.000]  就在哪裡起來
[00:23:49.000 --> 00:23:50.000]  那你就行了
[00:23:50.000 --> 00:23:51.000]  Amen
[00:23:51.000 --> 00:23:52.000]  認不認同
[00:23:52.000 --> 00:23:54.000]  OK
[00:23:54.000 --> 00:23:57.000]  我想在當耶穌面對死亡的時候
[00:23:57.000 --> 00:23:59.000]  這本書去年介紹過一次
[00:23:59.000 --> 00:24:01.000]  今年也繼續去介紹
[00:24:01.000 --> 00:24:02.000]  如果你有
[00:24:02.000 --> 00:24:03.000]  除了聖經之外
[00:24:03.000 --> 00:24:05.000]  這本書是很值得
[00:24:05.000 --> 00:24:06.000]  你買一本書
[00:24:06.000 --> 00:24:08.000]  在家裡每年看一次
[00:24:08.000 --> 00:24:10.000]  特別過了四十以上
[00:24:10.000 --> 00:24:11.000]  或者五十
[00:24:11.000 --> 00:24:12.000]  或者登錄
[00:24:12.000 --> 00:24:13.000]  已經值得買
[00:24:13.000 --> 00:24:15.000]  就是再給我一個月
[00:24:15.000 --> 00:24:17.000]  再給我一個月
[00:24:17.000 --> 00:24:20.000]  其中一個寫評論的
[00:24:20.000 --> 00:24:21.000]  叫做凱波斯
[00:24:21.000 --> 00:24:22.000]  Bill Hybel
[00:24:22.000 --> 00:24:23.000]  是一間很大
[00:24:23.000 --> 00:24:26.000]  很有深度生命的教會的主任牧師
[00:24:26.000 --> 00:24:27.000]  他說
[00:24:27.000 --> 00:24:29.000]  不論你的生命光景如何
[00:24:29.000 --> 00:24:31.000]  我最喜歡聽這句
[00:24:31.000 --> 00:24:33.000]  這裡大概二百人左右
[00:24:33.000 --> 00:24:35.000]  有人天天看聖經
[00:24:35.000 --> 00:24:37.000]  有人十天也不看一次聖經
[00:24:37.000 --> 00:24:39.000]  這叫做生命光景
[00:24:39.000 --> 00:24:41.000]  所以無論你一天看十次
[00:24:41.000 --> 00:24:42.000]  十天看一次
[00:24:42.000 --> 00:24:43.000]  或者一天看一次也好
[00:24:43.000 --> 00:24:45.000]  這本書都激勵你
[00:24:45.000 --> 00:24:46.000]  熱情地活出
[00:24:46.000 --> 00:24:48.000]  神做你的目的
[00:24:48.000 --> 00:24:50.000]  以至你留下永恆的遺產
[00:24:50.000 --> 00:24:52.000]  我不知道有多少人知道自己
[00:24:52.000 --> 00:24:54.000]  有一個月的生命
[00:24:54.000 --> 00:24:55.000]  如果有
[00:24:55.000 --> 00:24:56.000]  這本書提醒我們
[00:24:56.000 --> 00:24:58.000]  繼續仍然這樣生活
[00:24:58.000 --> 00:24:59.000]  不用特別
[00:24:59.000 --> 00:25:00.000]  因為有一個月你就辭工了
[00:25:00.000 --> 00:25:01.000]  不過大部分
[00:25:01.000 --> 00:25:02.000]  我估計
[00:25:02.000 --> 00:25:03.000]  如果我告訴你
[00:25:03.000 --> 00:25:04.000]  有一個月的生命
[00:25:04.000 --> 00:25:05.000]  你一定會辭工
[00:25:05.000 --> 00:25:09.000]  坐在你最想玩的地方
[00:25:09.000 --> 00:25:11.000]  特別是香港
[00:25:11.000 --> 00:25:12.000]  不知道有多少人說
[00:25:12.000 --> 00:25:13.000]  如果有一個月的生命
[00:25:13.000 --> 00:25:14.000]  你會辭工
[00:25:14.000 --> 00:25:17.000]  不斷去探問傳福音
[00:25:17.000 --> 00:25:18.000]  我不需要這樣的
[00:25:18.000 --> 00:25:19.000]  如果你是這樣的
[00:25:19.000 --> 00:25:20.000]  你不需要一個月都做得到
[00:25:20.000 --> 00:25:22.000]  不過我想說的是
[00:25:22.000 --> 00:25:24.000]  留下一個月的生命的時候
[00:25:24.000 --> 00:25:25.000]  這本書提醒我們
[00:25:25.000 --> 00:25:26.000]  好好把握時間
[00:25:26.000 --> 00:25:30.000]  耶穌在馬方十四章四十二節提醒我們
[00:25:30.000 --> 00:25:32.000]  起來去走吧
[00:25:32.000 --> 00:25:34.000]  去面對
[00:25:34.000 --> 00:25:36.000]  買我的恩就來了
[00:25:36.000 --> 00:25:38.000]  它就是一個承擔
[00:25:38.000 --> 00:25:40.000]  我覺得耶穌這個承擔
[00:25:40.000 --> 00:25:42.000]  很值得我們去學習
[00:25:42.000 --> 00:25:44.000]  在關鍵晚晚上
[00:25:44.000 --> 00:25:47.000]  耶穌禱告了三次
[00:25:47.000 --> 00:25:48.000]  我不知道要用多久
[00:25:48.000 --> 00:25:49.000]  有人說一個小時
[00:25:49.000 --> 00:25:52.000]  就當它是一個小時
[00:25:52.000 --> 00:25:53.000]  祂的結論
[00:25:53.000 --> 00:25:55.000]  就是祂面對承擔
[00:25:55.000 --> 00:25:57.000]  所以我在下面
[00:25:57.000 --> 00:25:59.000]  我想舉幾個人物
[00:25:59.000 --> 00:26:01.000]  去幫助我們
[00:26:01.000 --> 00:26:02.000]  在現代化裡面
[00:26:02.000 --> 00:26:06.000]  怎樣去承擔這個生命
[00:26:06.000 --> 00:26:08.000]  在右邊這個
[00:26:08.000 --> 00:26:10.000]  是一個
[00:26:10.000 --> 00:26:12.000]  現在應該叫婆婆
[00:26:12.000 --> 00:26:13.000]  不過她死的時候
[00:26:13.000 --> 00:26:16.000]  是一個中年的姐妹
[00:26:16.000 --> 00:26:19.000]  有多少人認識這個姐妹舉手
[00:26:19.000 --> 00:26:20.000]  真的很少
[00:26:20.000 --> 00:26:21.000]  不要緊
[00:26:21.000 --> 00:26:22.000]  教會是舊的
[00:26:22.000 --> 00:26:24.000]  舊一代不認識的
[00:26:24.000 --> 00:26:26.000]  不過精的寶
[00:26:26.000 --> 00:26:27.000]  這個叫蘇欣沛
[00:26:27.000 --> 00:26:28.000]  蘇欣沛是誰呢
[00:26:28.000 --> 00:26:32.000]  蘇欣沛是一個突破的發起人
[00:26:32.000 --> 00:26:34.000]  他在加拿大讀書的時候
[00:26:34.000 --> 00:26:36.000]  生命被神呼召
[00:26:36.000 --> 00:26:38.000]  我是青少年
[00:26:38.000 --> 00:26:39.000]  所以他回到亞洲
[00:26:39.000 --> 00:26:41.000]  無論新加坡
[00:26:41.000 --> 00:26:42.000]  台灣
[00:26:42.000 --> 00:26:43.000]  都有他的足跡
[00:26:43.000 --> 00:26:46.000]  他最後在香港
[00:26:46.000 --> 00:26:48.000]  他當時有一個童工
[00:26:48.000 --> 00:26:50.000]  就是這個年輕人
[00:26:50.000 --> 00:26:52.000]  知道這個是誰嗎
[00:26:52.000 --> 00:26:54.000]  這個認識的你們
[00:26:54.000 --> 00:26:55.000]  這個是蔡元文醫生
[00:26:55.000 --> 00:26:57.000]  他今天已經白髮蒼老
[00:26:57.000 --> 00:26:59.000]  已經是一個爺爺
[00:26:59.000 --> 00:27:00.000]  在當時
[00:27:00.000 --> 00:27:03.000]  蘇欣沛和蔡醫是一個童工
[00:27:03.000 --> 00:27:06.000]  他們真的想將這個生命
[00:27:06.000 --> 00:27:08.000]  一個精髓
[00:27:08.000 --> 00:27:10.000]  去面對這個生命
[00:27:10.000 --> 00:27:11.000]  無論什麼狀況都好
[00:27:11.000 --> 00:27:13.000]  叫年輕人去面對
[00:27:13.000 --> 00:27:14.000]  所以當時他們有多突破
[00:27:14.000 --> 00:27:16.000]  就是他們有一個輔導機構
[00:27:16.000 --> 00:27:17.000]  幫了很多青少年
[00:27:17.000 --> 00:27:20.000]  其中一個是我
[00:27:20.000 --> 00:27:22.000]  不過我想介紹的就是
[00:27:22.000 --> 00:27:24.000]  蘇欣沛姐姐
[00:27:24.000 --> 00:27:27.000]  或者我們的長輩
[00:27:27.000 --> 00:27:29.000]  當他去傳授生命的時候
[00:27:29.000 --> 00:27:31.000]  其實他和蔡醫差不多大
[00:27:31.000 --> 00:27:33.000]  他有癌症
[00:27:33.000 --> 00:27:34.000]  但他寫了一本書
[00:27:34.000 --> 00:27:36.000]  就叫《死亡別狂傲》
[00:27:36.000 --> 00:27:37.000]  是用羅馬書畫的
[00:27:37.000 --> 00:27:39.000]  糟了!你的毒鉤在哪裡
[00:27:39.000 --> 00:27:41.000]  你鉤不到我
[00:27:41.000 --> 00:27:42.000]  所有基督徒會怕死的時候
[00:27:42.000 --> 00:27:44.000]  因為他不知道去哪裡
[00:27:44.000 --> 00:27:46.000]  但你知道的時候
[00:27:46.000 --> 00:27:48.000]  你就會去宣告
[00:27:48.000 --> 00:27:49.000]  這個是蘇欣沛
[00:27:49.000 --> 00:27:52.000]  他能夠去坦誠的面對
[00:27:52.000 --> 00:27:55.000]  另一個就是左手邊這個
[00:27:55.000 --> 00:27:57.000]  這個叫潘霍華
[00:27:57.000 --> 00:28:01.000]  這個更值得我去提醒
[00:28:01.000 --> 00:28:04.000]  潘霍華有什麼特別呢
[00:28:04.000 --> 00:28:06.000]  他特別之處就是
[00:28:06.000 --> 00:28:09.000]  當在希特拉去統治
[00:28:09.000 --> 00:28:12.000]  去扭曲人生的生命的時候
[00:28:12.000 --> 00:28:14.000]  他當時是一個
[00:28:14.000 --> 00:28:16.000]  應該是一個牧者
[00:28:16.000 --> 00:28:18.000]  他被壓迫的時候
[00:28:18.000 --> 00:28:21.000]  他曾經想過離開
[00:28:21.000 --> 00:28:22.000]  他也離開了
[00:28:22.000 --> 00:28:23.000]  他當時有兩個
[00:28:23.000 --> 00:28:25.000]  照我的認識當中
[00:28:25.000 --> 00:28:28.000]  離開德國去美國過生活
