
[00:00:00.000 --> 00:00:03.800]  各位良法紀念禮拜堂的弟兄姊妹大家好
[00:20:00.680 --> 00:20:03.800]  但上帝讓這份愛在我生命裏面湧流
[00:20:03.800 --> 00:20:04.960]  我們就知道
[00:20:04.960 --> 00:20:08.080]  這一切不是出於我們自己的能力
[00:20:08.080 --> 00:20:10.920]  是上帝介入了
[00:20:10.920 --> 00:20:14.720]  我們就能夠歸榮耀給上帝
[00:20:14.720 --> 00:20:16.240]  弟兄姊妹
[00:20:16.240 --> 00:20:19.800]  沒有愛就不能夠合一
[00:20:19.800 --> 00:20:22.320]  唯有當我們學習彼此去相愛
[00:20:22.320 --> 00:20:25.160]  合一的難阻才能夠除去
[00:20:25.160 --> 00:20:28.320]  合一才會有機會出現
[00:20:28.320 --> 00:20:29.400]  弟兄姊妹
[00:20:29.400 --> 00:20:31.840]  你願不願意為了合一
[00:20:31.840 --> 00:20:34.280]  去走出一步呢?
[00:20:34.280 --> 00:20:35.760]  想一想
[00:20:35.760 --> 00:20:38.720]  聖靈最近有沒有感動你
[00:20:38.720 --> 00:20:40.160]  要去愛
[00:20:40.160 --> 00:20:42.160]  要去接納
[00:20:42.160 --> 00:20:45.240]  要去寬恕
[00:20:45.240 --> 00:20:46.840]  哪一個人呢?
[00:20:46.840 --> 00:20:49.160]  又或者聖靈有沒有感動你
[00:20:49.160 --> 00:20:50.520]  要去愛
[00:20:50.520 --> 00:20:51.840]  要去接納
[00:20:51.840 --> 00:20:54.680]  要去寬恕你身邊
[00:20:54.680 --> 00:20:57.200]  哪一位弟兄姊妹呢?
[00:20:57.200 --> 00:21:03.440]  你願意馴服聖靈的感動嗎?
[00:21:03.440 --> 00:21:05.200]  剛才我們思想過
[00:21:05.200 --> 00:21:06.760]  合一的基礎
[00:21:06.760 --> 00:21:10.560]  是我們有共同的主
[00:21:10.560 --> 00:21:12.160]  合一的難阻
[00:21:12.160 --> 00:21:14.720]  是因為我們信徒之間
[00:21:14.720 --> 00:21:16.920]  缺乏相愛
[00:21:16.920 --> 00:21:19.680]  現在我們去思想第三方面
[00:21:19.680 --> 00:21:22.560]  是合一的實踐
[00:21:22.560 --> 00:21:24.080]  合一的實踐
[00:21:24.080 --> 00:21:27.320]  是要一心一意
[00:21:27.320 --> 00:21:30.240]  在哥倫多前書的一章第十節
[00:21:30.240 --> 00:21:32.120]  聖經裡面這樣說
[00:21:32.120 --> 00:21:35.680]  弟兄們 我藉我們主耶穌基督的名
[00:21:35.680 --> 00:21:38.920]  勸你們說話要一致
[00:21:38.920 --> 00:21:41.200]  你們中間不可分裂
[00:21:41.200 --> 00:21:47.960]  只要一心一意彼此團結
[00:21:47.960 --> 00:21:49.760]  事實上
[00:21:49.760 --> 00:21:52.720]  若果信徒在侍奉上
[00:21:52.720 --> 00:21:57.480]  我們每一個只會堅持自己說的話
[00:21:57.480 --> 00:22:00.280]  只會堅持自己想的意見
[00:22:00.280 --> 00:22:02.120]  堅持自己的喜好
[00:22:02.120 --> 00:22:04.440]  堅持自己的主張
[00:22:04.440 --> 00:22:07.880]  結果一定不可能合一
[00:22:07.880 --> 00:22:09.280]  大家若信徒
[00:22:09.280 --> 00:22:12.440]  我們都能夠有一樣的心思
[00:22:12.440 --> 00:22:13.720]  一樣的意念
[00:22:13.720 --> 00:22:15.360]  去思考
[00:22:15.360 --> 00:22:17.440]  去感受
[00:22:17.440 --> 00:22:21.360]  去處理教會上各樣的事情
[00:22:21.360 --> 00:22:25.480]  合一的效果就會產生出來
[00:22:25.480 --> 00:22:27.320]  弟兄姊妹
[00:22:27.320 --> 00:22:28.840]  合一的實踐
[00:22:28.840 --> 00:22:31.840]  是要一心一意
[00:22:31.840 --> 00:22:34.480]  那一心是怎樣的呢?
[00:22:34.480 --> 00:22:39.800]  我知道梁法堂2020至2022年的事工總體
[00:22:39.800 --> 00:22:42.200]  就是心意根深
[00:22:42.200 --> 00:22:44.040]  聚焦基督
[00:22:44.040 --> 00:22:46.640]  邁步向前
[00:22:46.640 --> 00:22:48.480]  很有意思
[00:22:48.480 --> 00:22:49.520]  實踐合一
[00:22:49.520 --> 00:22:52.040]  其實我們真的要心意根深
[00:22:52.040 --> 00:22:56.120]  而當中我們要聚焦基督
[00:22:56.120 --> 00:22:57.360]  一心一意
[00:22:57.360 --> 00:23:00.480]  就是要以基督的心
[00:23:00.480 --> 00:23:03.360]  為我們的心
[00:23:03.360 --> 00:23:06.480]  耶穌的心是怎樣的呢?
[00:23:06.480 --> 00:23:08.720]  在《肥勒比書》二章五至八節
[00:23:08.720 --> 00:23:10.400]  都是我們很熟悉的經文
[00:23:10.400 --> 00:23:13.600]  大家可以聽我讀就可以了
[00:23:13.600 --> 00:23:15.640]  《肥勒比書》二章五至八節說
[00:23:15.640 --> 00:23:18.600]  「你們當以基督耶穌的心為心
[00:23:18.600 --> 00:23:20.760]  他本有上帝的形象
[00:23:20.760 --> 00:23:24.600]  卻不堅持自己與上帝同等
[00:23:24.600 --> 00:23:26.240]  反倒虛己
[00:23:26.240 --> 00:23:28.240]  取了奴僕的形象
[00:23:28.240 --> 00:23:29.960]  成為人的樣式
[00:23:29.960 --> 00:23:31.560]  既有人的樣子
[00:23:31.560 --> 00:23:33.880]  就謙卑自己
[00:23:33.880 --> 00:23:35.520]  全心臣服
[00:23:35.520 --> 00:23:37.000]  以至於死
[00:23:37.000 --> 00:23:40.960]  且死在十字架上」
[00:23:40.960 --> 00:23:43.200]  耶穌的心是怎樣的呢?
[00:23:43.200 --> 00:23:46.920]  耶穌的心是一個虛己
[00:23:46.920 --> 00:23:50.880]  以至於捨己的心
[00:23:50.880 --> 00:23:51.960]  聖經說
[00:23:51.960 --> 00:23:54.320]  耶穌本有上帝的形象
[00:23:54.320 --> 00:23:57.880]  他具備上帝一切的豐盛尊貴榮耀
[00:23:57.880 --> 00:24:03.600]  但是耶穌卻不以自己與上帝同等
[00:24:03.600 --> 00:24:04.960]  聖經說
[00:24:04.960 --> 00:24:08.800]  耶穌他反倒虛己
[00:24:08.800 --> 00:24:11.000]  取了奴僕的形象
[00:24:11.000 --> 00:24:13.800]  成為人的樣式
[00:24:13.800 --> 00:24:16.240]  弟兄姊妹
[00:24:16.240 --> 00:24:20.120]  今天我們在教會當中侍奉的時候
[00:24:20.120 --> 00:24:24.440]  今天我們在教會當中與弟兄姊妹一同相處的時候
[00:24:24.440 --> 00:24:26.560]  想一想
[00:24:26.560 --> 00:24:31.560]  我們有沒有反倒虛己呢?
[00:24:31.560 --> 00:24:36.040]  我們有沒有甘願去取奴僕的形象呢?
[00:24:36.040 --> 00:24:37.840]  連耶穌自己
[00:24:37.840 --> 00:24:41.120]  他也甘願去取奴僕的形象
[00:24:41.120 --> 00:24:42.240]  我們呢?
[00:24:42.240 --> 00:24:44.120]  我們有沒有心存謙卑呢?
[00:24:44.120 --> 00:24:45.960]  我們有沒有追求
[00:24:45.960 --> 00:24:47.960]  不是要人的服侍
[00:24:47.960 --> 00:24:52.400]  但是我們真的渴慕要學校主的虛己
[00:24:52.400 --> 00:24:57.200]  我們甘心去服侍人呢?
[00:24:57.200 --> 00:24:58.360]  耶穌的心
[00:24:58.360 --> 00:25:01.040]  祂不僅願意虛己
[00:25:01.040 --> 00:25:03.640]  祂是一個以至於捨己的心
[00:25:03.640 --> 00:25:04.680]  因為聖經說
[00:25:04.680 --> 00:25:05.920]  耶穌為了我們
[00:25:05.920 --> 00:25:08.120]  祂是全心順服
[00:25:08.120 --> 00:25:09.760]  以至於死
[00:25:09.760 --> 00:25:14.160]  且死在十字架上
[00:25:14.160 --> 00:25:19.080]  十字架是最殘酷的刑罰工具
[00:25:19.080 --> 00:25:23.520]  當時羅馬人會將人釘在十字架上
[00:25:23.520 --> 00:25:27.880]  但是他們不會釘自己羅馬公民上十字架
[00:25:27.880 --> 00:25:29.360]  因為他們自己都知道
[00:25:29.360 --> 00:25:32.560]  這個刑罰太過殘忍了
[00:25:32.560 --> 00:25:34.080]  而猶太人呢
[00:25:34.080 --> 00:25:38.240]  他們也是千不願萬不願被懲罰
[00:25:38.240 --> 00:25:39.840]  被釘上十字架
[00:25:39.840 --> 00:25:44.840]  因為猶太人認為被掛在木頭上的死
[00:25:44.840 --> 00:25:46.520]  是一種咒詛
[00:25:46.520 --> 00:25:49.640]  會連命運都得不到安息
[00:25:49.640 --> 00:25:53.720]  所以十字架在耶穌的時代
[00:25:53.720 --> 00:25:56.880]  是一個很可怕的刑罰
[00:25:56.880 --> 00:25:59.160]  但是耶穌為了世人
[00:25:59.160 --> 00:26:02.480]  耶穌為了拯救你和我
[00:26:02.480 --> 00:26:05.960]  祂甘願被釘在十字架上
[00:26:05.960 --> 00:26:09.440]  所以保羅當寫《斐納比書》寫到這裏的時候
[00:26:09.440 --> 00:26:10.760]  其實保羅是有些激動的
[00:26:10.760 --> 00:26:13.400]  他說:耶穌是已至於死
[00:26:13.400 --> 00:26:15.640]  且死在十字架上
[00:26:15.640 --> 00:26:17.320]  如果我們直接翻譯的話
[00:26:17.320 --> 00:26:19.360]  保羅寫到這裏
[00:26:19.360 --> 00:26:20.040]  他有些激動
[00:26:20.040 --> 00:26:22.920]  他說:耶穌甚至為了我們
[00:26:22.920 --> 00:26:26.160]  死在十字架上
[00:26:26.160 --> 00:26:29.120]  這是保羅想表達的
[00:26:29.120 --> 00:26:31.440]  耶穌祂因為愛
[00:26:31.440 --> 00:26:35.120]  祂願意為了讓別人得益
[00:26:35.120 --> 00:26:37.640]  祂放下自己的好處
[00:26:37.640 --> 00:26:39.640]  祂為了讓別人得益
[00:26:39.640 --> 00:26:42.400]  甚至願意自己受苦
[00:26:42.400 --> 00:26:44.960]  犧牲自己
[00:26:44.960 --> 00:26:47.160]  弟兄姊妹
[00:26:47.160 --> 00:26:49.680]  你和我
[00:26:49.680 --> 00:26:51.760]  讓我們想一想
[00:26:51.760 --> 00:26:53.760]  今天我們是帶著一個
[00:26:53.760 --> 00:26:57.480]  為己的侍奉態度去侍奉
[00:26:57.480 --> 00:26:59.080]  還是帶著一個
[00:26:59.080 --> 00:27:03.280]  捨己的侍奉態度去侍奉呢?
[00:27:03.280 --> 00:27:06.120]  今天我們希望從別人的身上
[00:27:06.120 --> 00:27:09.400]  讓自己得到更多的好處
[00:27:09.400 --> 00:27:12.760]  還是希望能夠貢獻我們自己
[00:27:12.760 --> 00:27:17.080]  讓別人可以體會到福音的好處
[00:27:17.080 --> 00:27:20.360]  讓別人可以因為透過我們
[00:27:20.360 --> 00:27:22.880]  可以認識到耶穌
[00:27:22.880 --> 00:27:24.920]  我們會是怎樣呢?
[00:27:24.920 --> 00:27:26.320]  耶穌基督的心
[00:27:26.320 --> 00:27:28.400]  是一個願意虛己
[00:27:28.400 --> 00:27:31.480]  以至於捨己的心
[00:27:31.480 --> 00:27:32.000]  弟兄姊妹
[00:27:32.000 --> 00:27:35.560]  當我們能夠如此一心一意
[00:27:35.560 --> 00:27:37.000]  聚焦基督
[00:27:37.000 --> 00:27:40.240]  以基督的心腸去侍奉
[00:27:40.240 --> 00:27:41.840]  去思考
[00:27:41.840 --> 00:27:44.000]  去感受
[00:27:44.000 --> 00:27:47.440]  去處理教會裏面各樣的事情
[00:27:47.440 --> 00:27:48.960]  我們就能夠為主
[00:27:48.960 --> 00:27:54.280]  去作出美好合一的見證
[00:27:54.280 --> 00:27:55.480]  最後
[00:27:55.480 --> 00:27:56.560]  大家還記不記得
[00:27:56.560 --> 00:27:58.600]  我在講道的最開初
[00:27:58.600 --> 00:28:03.400]  我提過有一對表演魔術的孿生兄弟
[00:28:03.400 --> 00:28:08.360]  雖然他們的身形、外貌真的很相似
[00:28:08.360 --> 00:28:10.480]  但當天我看完節目之後
[00:28:10.480 --> 00:28:12.600]  我心裏想
[00:28:12.600 --> 00:28:14.920]  其實那一對孿生兄弟
[00:28:14.920 --> 00:28:17.040]  他們為了那個比賽
[00:28:17.040 --> 00:28:20.240]  我相信他們都要下了很多苦功
[00:28:20.240 --> 00:28:23.240]  他們是要經過無數的排練
[00:28:23.240 --> 00:28:25.840]  他們才能夠讓彼此的神態
[00:28:25.840 --> 00:28:27.320]  彼此的動作
[00:28:27.320 --> 00:28:31.200]  可以配合得一致
[00:28:31.200 --> 00:28:32.720]  中華基督教會
[00:28:32.720 --> 00:28:36.480]  創會至今已經超過一百年
[00:28:36.480 --> 00:28:38.960]  未來教會的合一
[00:28:38.960 --> 00:28:42.320]  其實同樣都需要我們繼續一同付出
[00:28:42.320 --> 00:28:44.440]  一同去努力
[00:28:44.440 --> 00:28:47.240]  以免對香港社會
[00:28:47.240 --> 00:28:50.280]  正在急劇的變化
[00:28:50.280 --> 00:28:52.160]  面對香港的雷頭
[00:28:52.160 --> 00:28:54.600]  我們有種種的風風雨雨
[00:28:54.600 --> 00:28:56.000]  可能在前面
[00:28:56.000 --> 00:28:59.000]  我們仍然要去面對和經歷
[00:28:59.000 --> 00:29:00.360]  弟兄姊妹
[00:29:00.360 --> 00:29:02.800]  我們眾信徒在這個時間
[00:29:02.800 --> 00:29:05.520]  我們其實更加是要彼此的扶持
[00:29:05.520 --> 00:29:09.360]  我們更加是要互相的走位和補足
[00:29:09.360 --> 00:29:11.360]  我們是要合而為一
[00:29:11.360 --> 00:29:15.200]  我們才能夠去迎向未來的風浪
[00:29:15.200 --> 00:29:17.640]  能夠攜手向前邁進
[00:29:17.640 --> 00:29:18.960]  弟兄姊妹
[00:29:18.960 --> 00:29:21.920]  盼望我們都由自身去做起
[00:29:21.920 --> 00:29:24.400]  首先我們要提醒自己
[00:29:24.400 --> 00:29:26.360]  我們要去學習
[00:29:26.360 --> 00:29:28.320]  追求彼此相愛
[00:29:28.320 --> 00:29:30.400]  不再是一個口號
[00:29:30.400 --> 00:29:33.400]  而是我們要切實地去學習
[00:29:33.400 --> 00:29:35.600]  去實踐彼此相愛
[00:29:35.600 --> 00:29:39.200]  我們要以耶穌基督的心為心
[00:29:39.200 --> 00:29:40.400]  同時間
[00:29:40.400 --> 00:29:43.880]  要我們學習更多去認識和欣賞
[00:29:43.880 --> 00:29:46.480]  其他的宗派與堂會
[00:29:46.480 --> 00:29:48.200]  尋求合作
[00:29:48.200 --> 00:29:49.360]  在社區裡
[00:29:49.360 --> 00:29:52.800]  我們繼續一同去服侍榮耀基督
[00:29:52.800 --> 00:29:56.800]  因為基督是他們的主
[00:29:56.800 --> 00:30:00.120]  也是我們的主
[00:30:00.120 --> 00:30:02.120]  我們一同去禱告
[00:30:02.120 --> 00:30:09.480]  至愛的天父上帝
[00:30:09.480 --> 00:30:12.320]  感謝祢帶領中華基督教會
[00:30:12.320 --> 00:30:15.480]  走過了不同的歲月
[00:30:15.480 --> 00:30:19.640]  經過了不同的風浪
[00:30:19.640 --> 00:30:21.400]  面對前路
[00:30:21.400 --> 00:30:23.280]  迎向未來
[00:30:23.280 --> 00:30:25.720]  願主引導我們
[00:30:25.720 --> 00:30:29.080]  叫我們能夠與主祢的忠信徒
[00:30:29.080 --> 00:30:30.880]  合而為一
[00:30:30.880 --> 00:30:33.360]  好讓我們在這個世代裡
[00:30:33.360 --> 00:30:36.000]  能夠為主祢作光作炎
[00:30:36.000 --> 00:30:38.120]  延續基督祢的使命
[00:30:38.120 --> 00:30:40.240]  能夠將真理
[00:30:40.240 --> 00:30:42.040]  將盼望
[00:30:42.040 --> 00:30:43.520]  將愛
[00:30:43.520 --> 00:30:46.440]  帶到香港社會當中
[00:30:46.440 --> 00:30:50.360]  帶到每個人的心靈裡
[00:30:50.360 --> 00:30:51.520]  我們就是這樣
[00:30:51.520 --> 00:30:53.360]  願主祢繼續賜福
[00:30:53.360 --> 00:30:55.000]  賜福祢的教會
[00:30:55.000 --> 00:30:56.120]  繼續帶領我們
[00:30:56.120 --> 00:30:58.000]  我們這樣祈禱交託
[00:30:58.000 --> 00:31:00.080]  奉靠我們同一的救主
[00:31:00.080 --> 00:31:02.480]  耶穌基督的聖名祈求
[00:31:02.480 --> 00:31:04.480]  阿門
