
[00:00:00.000 --> 00:00:12.000]  好!「人生旅途的仰望,尚處職守」,詩篇第 123 篇,大家有聖經,你打開聖篇。
[00:25:04.000 --> 00:25:18.000]  佢今日站出嚟,為了信仰嘅緣故,講一句你自己心中的說話,會俾人罵你㗎喎,譬如同性戀嘅問題。係咪呀?係呀。
[00:25:18.000 --> 00:25:36.000]  因為歧視佢哋同性,有同性吸引嘅人,但我哋認為,聖經所講嘅係一男一女,一夫一妻,一生一世嘅關係,係咪呀?呢個聖經,係用上,係道理。
[00:25:36.000 --> 00:25:47.000]  但你而家再咁講呀,俾人罵到你狗屁淫頭呀,係咪呀?係咪呀?
[00:25:47.000 --> 00:25:59.000]  好多時候你提出顛簸嘅立場,人哋話你迂腐呀,話你out呀,話你站喺道德高地想壓倒人呀,壓死人呀,係咪呀?
[00:25:59.000 --> 00:26:13.000]  唔係呀,我哋只不過係乎一河心,認為呢啲係對於我哋嘅國家,對於我哋嘅家庭,對於我哋嘅社會,係有利嘅事情。
[00:26:13.000 --> 00:26:38.000]  但係咁,人哋鬧你㗎,饑草嚟㗎,阮事嚟㗎。當我哋嘅少女被人哋喝倒彩嘅時候,我哋求啲乜呢?我哋求天上面嘅掌聲。
[00:26:38.000 --> 00:26:52.000]  喺《希伯來書》有一段經文,雖然大家都熟㗎啦,我讀俾大家聽,《希伯來書》第十二章,第一節。
[00:26:52.000 --> 00:27:09.000]  所以既然我哋有這許多見證人如同雲彩圍掩著我哋,就該卸下各樣重擔,僅僅係前來嘅罪,以堅忍嘅心不那擺在我哋前頭嘅路程,堅忍唔好猶豫。
[00:27:09.000 --> 00:27:23.000]  仰望我哋信心創始成中嘅耶穌,睇一那擺在眼前嘅喜樂,輕看羞辱,忍受以十字架嘅苦難,如今已坐在上帝寶座嘅右邊。
[00:27:23.000 --> 00:27:43.000]  你哋要仔細想想這位忍受於罪人如此頂撞嘅耶穌,你哋就不致心灰意冷了。第四節,你哋與罪惡爭鬥,還沒有抵抗到流血的地步,你哋又忘了上帝勸你哋如同圈兒裡嘅嗰一啲嘅話。
[00:27:43.000 --> 00:28:02.000]  各位聽眾,如果有人輕視我哋,藐視我哋為咗我哋嘅信仰,為咗我信耶穌嘅緣故,我哋諗諗我哋嘅救主,亦都好似嗰個避疾力羔羊,俾人輕視,俾人藐視,俾人拉到去宰殺嘅地方,係咪呀?佢俾人辱罵,俾人羞辱。
[00:28:02.000 --> 00:28:28.000]  而今日我哋對神為咗望呀,為我哋信心創始成終嘅主,就係天上嘅掌上。有啲故事我諗大家都聽過啦吓,有一個少年嘅小提琴學生,佢參加過國際性嘅音樂比賽,咁佢都係初出大場面,咁佢師父教咗佢好多㗎啦,話你去啦咁。
[00:28:28.000 --> 00:28:52.000]  咁師父同佢講啦,我就坐喺上面Balcony嗰度,睇住你彈㗎啦,你唔使驚㗎啦,佢話你彈嘅時候唔好望咁多人啦,因為下面啲人對你嘅反應,係佢讚你未必話你好,彈你你又唔使驚,你望住我啦。
[00:28:52.000 --> 00:29:15.000]  咁於是佢又上個台到佢,嘩!原來好多人喺場見到嘩!喺外面,佢喺後場嘅時候喺後面,唔知咁多人行到,嘩!咁多人坐喺度,睇住佢嗰啲小燈泡射住佢,佢咁沉咗啲眼,又知道佢老師坐喺嗰度,於是佢就拎起個小提琴就拉咁。
[00:29:15.000 --> 00:29:42.000]  結果呢,呢一個嘅小表演呢,就搵到獎啦,係咪呀?佢話搵到好高嘅榮譽嘅獎喎,咁完咗之後呢,佢訪問吓佢喎,話你拉得咁好,但係一樣嘢唔,我想問吓你,點解你拉小提琴嘅時候呢,成日嗰頭眼神望嘅呢,唔望吓下面嘅呢,係咪怯場啦,佢話我唔係呀,我真係望住我嘅老師佢坐喺上面,我望左佢。
[00:29:42.000 --> 00:29:57.000]  如果佢望住佢,完咗之後,台下嘅掌聲我聽唔到,我只係望到佢對我點頭,老師話點啦啦,咁佢嗰種嘅點頭,咁你就知道得㗎啦,係咪呀?
[00:29:57.000 --> 00:30:12.000]  係咪即係,嗰日嗰個老師話,點頭呢,都係唔得嘅,係咪呀?佢話我知係,呢次嘅比賽,我只係希望我嘅老師話我好,話我好。
[00:30:12.000 --> 00:30:23.000]  你知唔知如果世界人話我好,我老師話我未得嘅話呢,我都係未得嘅,即係我跟住佢學,我知佢咩叫做得唔得。
[00:30:23.000 --> 00:30:34.000]  你知唔知,我哋都係,我生活世界上嘅生活,都係求地上啲人嘅讚譽,委譽由人啦。
[00:30:34.000 --> 00:30:45.000]  但係我哋仰望呀,對我哋信心創造成中嘅主,我哋只求天上嘅賞賜,天上嘅仰賞,向天仰望啦。
[00:30:45.000 --> 00:31:10.000]  如果神Heaven點睇你嘅,聖經講,求你唔好以怨不恨我哋,神以怨不恨我哋,一個咩料整呀?冇眼睇,憂傷,唔掂,你唔掂喎,你犯咗罪喎,人不開心,所以神以怨不恨我哋。
[00:31:10.000 --> 00:31:19.000]  求你向我哋養念,上一集都講過咗呀,喺曠野路上,求主向我哋養念。
[00:31:19.000 --> 00:31:45.000]  喺度養念呀,到佢笑,當佢抬起頭養念嘅時候,佢面上嘅明光就光照我哋,或者光彩,咪知道,佢向我哋施恩,佢看顧,佢帶領,尋求天上嘅獎賞。
[00:31:45.000 --> 00:31:54.000]  最後,我哋喺聖經裡面,呢個世界裡面,都咁上下,好多時候,我哋嘅心靈都俾人踐踏過好多遍呀,係咪呀?
[00:31:54.000 --> 00:32:01.000]  咩人會踐踏你嘅心靈?最愛你嘅人,你嘅上司,你嘅朋友,等等等等。
[00:32:01.000 --> 00:32:21.000]  當敵人對你苛待嘅時候,求主救我哋出嚟自辯,復仇同埋反擊嘅情慾,奧古斯丁講嘅,呢個時候係奧古斯丁嘅,情慾嚟嘅。當敵人苛待你嘅時候,你想自辯,復仇同埋反擊,係個情慾,你求主救你出嚟嘅。
[00:32:21.000 --> 00:32:35.000]  當保守我哋自衛,自我尊嚴嘅防衛,最佳嘅方法係咩?求主俾我哋睇見,主耶穌愛我,我敢,耶穌都愛我。
[00:32:35.000 --> 00:32:58.000]  整個嘅詩篇第123篇講到,你睇落成個氣氛,呢一個唱呢首詩歌嘅人,佢對人嘅勇士同埋無害,冇一啲嘅怨憤,係咪呀?佢知求神嘅恩典。佢冇對上帝得耐煩喎,佢只係好似一個僕人咁睇住主耶穌嘅手,直至佢私恩,係咪呀?佢一啲都冇耐煩喎,係咪呀?
[00:32:58.000 --> 00:33:23.000]  佢係咁樣等待,佢知道神終於要介入,會替佢超時,神一定會介入,神會替佢超時,因為神有一道除咗吩咐嘅手之外,仲有咩呀?仲有一道私恩嘅手,仲有一道WOW燈嘅手。阿們。
