
[00:00:00.000 --> 00:00:02.000]  農曆新年快要到了
[00:15:40.440 --> 00:15:42.440]  你越來越認識多的時候
[00:15:42.440 --> 00:15:44.440]  你就按你認識到神的時候
[00:15:44.440 --> 00:15:46.440]  有實在的
[00:15:46.440 --> 00:15:48.440]  當我們說讚美的時候
[00:15:48.440 --> 00:15:50.440]  我是有實在的
[00:15:50.440 --> 00:15:52.440]  不是在你獻什麼祭
[00:15:52.440 --> 00:15:54.440]  我們要做什麼動作
[00:15:54.440 --> 00:15:56.440]  當我們說
[00:15:56.440 --> 00:15:58.440]  按靈
[00:15:58.440 --> 00:16:00.440]  和真氣去敬拜父的
[00:16:00.440 --> 00:16:02.440]  我們都可以檢討我們的敬拜
[00:16:02.440 --> 00:16:04.440]  是否全心全意
[00:16:04.440 --> 00:16:06.440]  以神為中心
[00:16:06.440 --> 00:16:08.440]  不讓任何的東西
[00:16:08.440 --> 00:16:10.440]  搶走了我們的專注力呢?
[00:16:10.440 --> 00:16:12.440]  有些東西是可以幫助我們
[00:16:12.440 --> 00:16:14.440]  引導我們集中的專注力
[00:16:14.440 --> 00:16:16.440]  有些東西
[00:16:16.440 --> 00:16:18.440]  是剛剛相反將我們的專注力帶走的
[00:16:18.440 --> 00:16:20.440]  最起碼
[00:16:20.440 --> 00:16:22.440]  不要把手機關掉
[00:16:22.440 --> 00:16:24.440]  不要把你的專注力帶走
[00:16:24.440 --> 00:16:26.440]  不要只顧著外面
[00:16:26.440 --> 00:16:28.440]  一如既往的崇拜
[00:16:28.440 --> 00:16:30.440]  哪條路可以不斷地走出去呢?
[00:16:30.440 --> 00:16:32.440]  已經搶走了你的專注力
[00:16:32.440 --> 00:16:34.440]  當我們說
[00:16:34.440 --> 00:16:36.440]  用靈
[00:16:36.440 --> 00:16:38.440]  和真理去敬拜神的時候
[00:16:38.440 --> 00:16:40.440]  我們思想到
[00:16:40.440 --> 00:16:42.440]  祂是神
[00:16:42.440 --> 00:16:44.440]  我不是
[00:16:44.440 --> 00:16:46.440]  祂是主,我不是
[00:16:46.440 --> 00:16:48.440]  如果祂是神,祂是主的時候
[00:16:48.440 --> 00:16:50.440]  什麼樣的心情
[00:16:50.440 --> 00:16:52.440]  什麼樣的態度來呢?
[00:16:52.440 --> 00:16:54.440]  夥計,牛河
[00:16:54.440 --> 00:16:56.440]  牛肉放在一旁,洋蔥放在一旁
[00:16:56.440 --> 00:16:58.440]  你下命令嗎?
[00:16:58.440 --> 00:17:00.440]  我們知道不是這樣
[00:17:00.440 --> 00:17:02.440]  但往往不小心耶穌的人
[00:17:02.440 --> 00:17:04.440]  一味求
[00:17:04.440 --> 00:17:06.440]  求這個,求那個
[00:17:06.440 --> 00:17:08.440]  求什麼時候來
[00:17:08.440 --> 00:17:10.440]  還要用款式,甚至乎給人按碼
[00:17:10.440 --> 00:17:12.440]  這樣的時候,怎麼可能按心靈
[00:17:12.440 --> 00:17:14.440]  怎麼可以按靈
[00:17:14.440 --> 00:17:16.440]  和真理去敬拜神呢?
[00:17:18.440 --> 00:17:20.440]  這個
[00:17:20.440 --> 00:17:22.440]  這個撒瑪利亞婦人
[00:17:22.440 --> 00:17:24.440]  無論她的
[00:17:24.440 --> 00:17:26.440]  宗教背景是如何
[00:17:26.440 --> 00:17:28.440]  撒瑪利亞人都有敬拜的
[00:17:28.440 --> 00:17:30.440]  但他們的敬拜體系
[00:17:30.440 --> 00:17:32.440]  有沒有幫到這個婦人呢?
[00:17:32.440 --> 00:17:34.440]  沒有啊
[00:17:34.440 --> 00:17:36.440]  她的道德的罪
[00:17:36.440 --> 00:17:38.440]  力責到她起不到身
[00:17:38.440 --> 00:17:40.440]  抬不起頭
[00:17:40.440 --> 00:17:42.440]  解釋了為什麼日正當空
[00:17:42.440 --> 00:17:44.440]  曬到沒人出街的時候會走來打水
[00:17:44.440 --> 00:17:46.440]  不想撞到任何人
[00:17:46.440 --> 00:17:48.440]  撞到的時候當然會被人
[00:17:48.440 --> 00:17:50.440]  一翻上去,兜口兜面
[00:17:50.440 --> 00:17:52.440]  吃一餐飽的
[00:17:52.440 --> 00:17:54.440]  沒有啊,她的敬拜
[00:17:54.440 --> 00:17:56.440]  沒有幫到她
[00:17:56.440 --> 00:17:58.440]  所以當耶穌基督說
[00:17:58.440 --> 00:18:00.440]  不是什麼禮儀敬拜
[00:18:00.440 --> 00:18:02.440]  是用靈和真理去敬拜的時候
[00:18:02.440 --> 00:18:04.440]  這個婦人
[00:18:04.440 --> 00:18:06.440]  其實看到一個新的敬拜系統
[00:18:06.440 --> 00:18:08.440]  是她過往沒有經歷過的
[00:18:08.440 --> 00:18:10.440]  我們怎麼知道她在經歷呢?
[00:18:10.440 --> 00:18:12.440]  再看下文
[00:18:12.440 --> 00:18:14.440]  耶穌基督
[00:18:14.440 --> 00:18:16.440]  跟她說了一大堆的時候
[00:18:16.440 --> 00:18:18.440]  跟你說的那個就是
[00:18:18.440 --> 00:18:20.440]  因為婦人問她
[00:18:20.440 --> 00:18:22.440]  你是不是尼釵雅
[00:18:22.440 --> 00:18:24.440]  我說我就是
[00:18:24.440 --> 00:18:26.440]  跟你說的那個就是
[00:18:26.440 --> 00:18:28.440]  婦人沒有機會再問多一些
[00:18:28.440 --> 00:18:30.440]  在這個時候去買糧食的回頭回來
[00:18:30.440 --> 00:18:32.440]  我們可能會誤會了
[00:18:32.440 --> 00:18:34.440]  是啦,一堆大男人回來
[00:18:34.440 --> 00:18:36.440]  所以那個婦人
[00:18:36.440 --> 00:18:38.440]  怕被人叫,所以走,不是啊
[00:18:38.440 --> 00:18:40.440]  看下經文說什麼
[00:18:40.440 --> 00:18:42.440]  那個婦人來幹什麼的
[00:18:42.440 --> 00:18:44.440]  拿著打水的器具來
[00:18:44.440 --> 00:18:46.440]  打井水的
[00:18:46.440 --> 00:18:48.440]  但是她扔下了那些井水,扔下了那些器具
[00:18:48.440 --> 00:18:50.440]  所以我們就思想到
[00:18:50.440 --> 00:18:52.440]  她扔下了所有的重擔
[00:18:52.440 --> 00:18:54.440]  她舊有的敬拜的思想
[00:18:54.440 --> 00:18:56.440]  扔下了,她帶走的是
[00:18:56.440 --> 00:18:58.440]  耶穌基督賜給她的活水
[00:18:58.440 --> 00:19:00.440]  已經成為全員
[00:19:00.440 --> 00:19:02.440]  她急不及待走回去
[00:19:02.440 --> 00:19:04.440]  不是逃避別人的鄙視
[00:19:04.440 --> 00:19:06.440]  而是走到鄙視她的人
[00:19:06.440 --> 00:19:08.440]  當中是跟她講述
[00:19:08.440 --> 00:19:10.440]  這一位先知
[00:19:10.440 --> 00:19:12.440]  知道了我的底細
[00:19:12.440 --> 00:19:14.440]  她不會傳福音的
[00:19:14.440 --> 00:19:16.440]  她只是講了這件事,她知道了我的底細
[00:19:16.440 --> 00:19:18.440]  你們一起來看吧
[00:19:18.440 --> 00:19:20.440]  就是將人帶到神的面前
[00:19:20.440 --> 00:19:22.440]  那個活水
[00:19:22.440 --> 00:19:24.440]  為什麼她成為一個全員
[00:19:24.440 --> 00:19:26.440]  她壓抑不住
[00:19:26.440 --> 00:19:28.440]  那種熱切
[00:19:28.440 --> 00:19:30.440]  已經改變了這個
[00:19:30.440 --> 00:19:32.440]  怕得要死,羞愧無地的人
[00:19:32.440 --> 00:19:34.440]  生命已經
[00:19:34.440 --> 00:19:36.440]  跟著更生的敬拜
[00:19:36.440 --> 00:19:38.440]  她已經改變了
[00:19:40.440 --> 00:19:42.440]  這群撒瑪利人
[00:19:42.440 --> 00:19:44.440]  來到耶穌的面前
[00:19:44.440 --> 00:19:46.440]  他們求耶穌跟他們住
[00:19:46.440 --> 00:19:48.440]  耶穌在他們當中
[00:19:48.440 --> 00:19:50.440]  生活了兩天,過了兩晚
[00:19:50.440 --> 00:19:52.440]  當然不是吃飯睡覺
[00:19:52.440 --> 00:19:54.440]  你可以想像到
[00:19:54.440 --> 00:19:56.440]  耶穌親自跟他們說,因為撒瑪利人作見證
[00:19:56.440 --> 00:19:58.440]  是不是
[00:19:58.440 --> 00:20:00.440]  他們親自聽見耶穌
[00:20:00.440 --> 00:20:02.440]  告訴撒瑪利亞婦人
[00:20:02.440 --> 00:20:04.440]  我不是相信你
[00:20:04.440 --> 00:20:06.440]  不過我們見到耶穌
[00:20:06.440 --> 00:20:08.440]  我們信祂就是救世主
[00:20:08.440 --> 00:20:10.440]  在整個過程當中
[00:20:10.440 --> 00:20:12.440]  我們看到撒瑪利亞婦人
[00:20:12.440 --> 00:20:14.440]  那個轉變
[00:20:14.440 --> 00:20:16.440]  不是這樣就解決了
[00:20:16.440 --> 00:20:18.440]  是有一個很長的過程當中
[00:20:18.440 --> 00:20:20.440]  我們去看看
[00:20:20.440 --> 00:20:22.440]  在第九節的時候
[00:20:22.440 --> 00:20:24.440]  撒瑪利亞婦人只見到一個
[00:20:24.440 --> 00:20:26.440]  問祂拿水喝口渴的猶太男人
[00:20:26.440 --> 00:20:28.440]  十一節
[00:20:28.440 --> 00:20:30.440]  很客氣的稱呼他先生
[00:20:30.440 --> 00:20:32.440]  所以不要緊的
[00:20:32.440 --> 00:20:34.440]  十九節的時候
[00:20:34.440 --> 00:20:36.440]  他認識耶穌,是一個先知,知道了他的底細
[00:20:36.440 --> 00:20:38.440]  十五節,他猜測
[00:20:38.440 --> 00:20:40.440]  難道你就是彌賽雅基督
[00:20:40.440 --> 00:20:42.440]  二十六節,耶穌說
[00:20:42.440 --> 00:20:44.440]  我跟你說的就是
[00:20:44.440 --> 00:20:46.440]  耶穌的宣稱是基督
[00:20:46.440 --> 00:20:48.440]  二十九節,他轉變了
[00:20:48.440 --> 00:20:50.440]  他邀請人
[00:20:50.440 --> 00:20:52.440]  親自經歷和認識基督
[00:20:52.440 --> 00:20:54.440]  四十二節,城裡面的人
[00:20:54.440 --> 00:20:56.440]  向婦人確認
[00:20:56.440 --> 00:20:58.440]  我們看到了,救世主
[00:20:58.440 --> 00:21:00.440]  我們聽到什麼呢?
[00:21:00.440 --> 00:21:02.440]  我們其實
[00:21:02.440 --> 00:21:04.440]  信了耶穌一段時間
[00:21:04.440 --> 00:21:06.440]  我們其實回教會一段時間
[00:21:06.440 --> 00:21:08.440]  但是我們的敬拜是如何的呢?
[00:21:08.440 --> 00:21:10.440]  如果我們說
[00:21:10.440 --> 00:21:12.440]  我們認祂是耶穌基督的主的時候
[00:21:12.440 --> 00:21:14.440]  我們會不會
[00:21:14.440 --> 00:21:16.440]  停留在光裡面呢?
[00:21:16.440 --> 00:21:18.440]  我們會不會停留在聖經的真理
[00:21:18.440 --> 00:21:20.440]  當中,以致我們的生活
[00:21:20.440 --> 00:21:22.440]  和我們星期日的崇拜
[00:21:22.440 --> 00:21:24.440]  是以靈和真理
[00:21:24.440 --> 00:21:26.440]  的敬拜,而不是我們
[00:21:26.440 --> 00:21:28.440]  用各樣的東西,將我們
[00:21:28.440 --> 00:21:30.440]  以神為中心的敬拜
[00:21:30.440 --> 00:21:32.440]  是拉開了
[00:21:32.440 --> 00:21:34.440]  我們的專注力呢?
[00:21:34.440 --> 00:21:40.440]  我們再想想
[00:21:40.440 --> 00:21:44.440]  在第二、第三
[00:21:44.440 --> 00:21:46.440]  到第四章的
[00:21:46.440 --> 00:21:48.440]  段落當中
[00:21:48.440 --> 00:21:50.440]  我們看到的
[00:21:50.440 --> 00:21:52.440]  滿有學識
[00:21:52.440 --> 00:21:54.440]  滿有神學知識、聖經知識的
[00:21:54.440 --> 00:21:56.440]  尼哥底姆
[00:21:56.440 --> 00:21:58.440]  耶媽媽
[00:21:58.440 --> 00:22:00.440]  和那個婦人一樣,不想被人見到
[00:22:00.440 --> 00:22:02.440]  靜悄悄走來找耶穌
[00:22:02.440 --> 00:22:04.440]  來到真光
[00:22:04.440 --> 00:22:06.440]  之中,耶穌基督
[00:22:06.440 --> 00:22:08.440]  真光和她說
[00:22:08.440 --> 00:22:10.440]  說話,說了一隻水
[00:22:10.440 --> 00:22:12.440]  和靈
[00:22:12.440 --> 00:22:14.440]  重生
[00:22:14.440 --> 00:22:16.440]  光照在黑暗裡
[00:22:16.440 --> 00:22:18.440]  黑暗卻
[00:22:18.440 --> 00:22:20.440]  不接受光
[00:22:20.440 --> 00:22:22.440]  尼哥底姆不明白
[00:22:22.440 --> 00:22:24.440]  她回到
[00:22:24.440 --> 00:22:26.440]  黑暗中
[00:22:26.440 --> 00:22:28.440]  撒瑪利亞婦人
[00:22:28.440 --> 00:22:30.440]  什麼都不知道
[00:22:30.440 --> 00:22:32.440]  什麼都不明白
[00:22:32.440 --> 00:22:34.440]  來到靜光旁邊,她沒有求什麼
[00:22:34.440 --> 00:22:36.440]  但當她逐步
[00:22:36.440 --> 00:22:38.440]  去認識耶穌的時候
[00:22:38.440 --> 00:22:40.440]  她繼續選擇
[00:22:40.440 --> 00:22:42.440]  停留在光的當中
[00:22:42.440 --> 00:22:44.440]  接受光所賜
[00:22:44.440 --> 00:22:46.440]  水和聖靈
[00:22:46.440 --> 00:22:48.440]  馬上發生更生
[00:22:48.440 --> 00:22:50.440]  由一個無地自容
[00:22:50.440 --> 00:22:52.440]  羞愧的婦人
[00:22:52.440 --> 00:22:54.440]  轉化為一個充滿熱誠
[00:22:54.440 --> 00:22:56.440]  要將這麼好的訊息
[00:22:56.440 --> 00:22:58.440]  帶給一路鄙視她的人
[00:22:58.440 --> 00:23:00.440]  以致多人
[00:23:00.440 --> 00:23:02.440]  一起能夠
[00:23:02.440 --> 00:23:04.440]  信耶穌
[00:23:04.440 --> 00:23:06.440]  撒瑪利亞婦人第四章
[00:23:06.440 --> 00:23:08.440]  鏡頭其實一轉
[00:23:08.440 --> 00:23:10.440]  分割鏡頭
[00:23:10.440 --> 00:23:12.440]  轉到門徒那裡
[00:23:12.440 --> 00:23:14.440]  門徒回來幹什麼?
[00:23:14.440 --> 00:23:16.440]  仍然專注地上的事情
[00:23:16.440 --> 00:23:18.440]  買食物
[00:23:18.440 --> 00:23:20.440]  不再說了
[00:23:20.440 --> 00:23:22.440]  他們專注什麼?
[00:23:22.440 --> 00:23:24.440]  搞錯耶穌,你和這樣的婦人聊天
[00:23:24.440 --> 00:23:26.440]  當這群門徒
[00:23:26.440 --> 00:23:28.440]  這群門徒什麼時候信主的?
[00:23:28.440 --> 00:23:30.440]  約翰夫人告訴你,當迦拿水變酒的時候
[00:23:30.440 --> 00:23:32.440]  門徒就信了他
[00:23:32.440 --> 00:23:34.440]  來到這段時間
[00:23:34.440 --> 00:23:36.440]  門徒已經跟隨耶穌一段時間
[00:23:36.440 --> 00:23:38.440]  去看耶穌所說的見證
[00:23:38.440 --> 00:23:40.440]  和耶穌所說的比喻
[00:23:40.440 --> 00:23:42.440]  去看到耶穌行的神蹟
[00:23:42.440 --> 00:23:44.440]  但撒瑪利亞呢?
[00:23:44.440 --> 00:23:46.440]  當他們還在撒撒撒
[00:23:46.440 --> 00:23:48.440]  還在醞釀成為門徒的當中
[00:23:48.440 --> 00:23:50.440]  撒瑪利亞婦人
[00:23:50.440 --> 00:23:52.440]  已經受到活水的轉化
[00:23:52.440 --> 00:23:54.440]  去做耶穌跟他們說
[00:23:54.440 --> 00:23:56.440]  應該做而沒做的事情
[00:23:56.440 --> 00:23:58.440]  去殺種
[00:23:58.440 --> 00:24:00.440]  帶了這群人來到耶穌收割
[00:24:00.440 --> 00:24:02.440]  誰喜樂?
[00:24:02.440 --> 00:24:04.440]  當然撒瑪利亞婦人喜樂
[00:24:04.440 --> 00:24:06.440]  生命的轉化
[00:24:06.440 --> 00:24:08.440]  撒瑪利亞城的人當然喜樂
[00:24:08.440 --> 00:24:10.440]  認識彌賽救世主
[00:24:10.440 --> 00:24:12.440]  收割的一同喜樂
[00:24:12.440 --> 00:24:14.440]  耶穌一同喜樂
[00:24:14.440 --> 00:24:16.440]  父神一樣喜樂
[00:24:16.440 --> 00:24:18.440]  因為遵行父神旨意的
[00:24:18.440 --> 00:24:20.440]  才是令到神喜悅
[00:24:22.440 --> 00:24:26.440]  盼望撒瑪利亞人
[00:24:26.440 --> 00:24:28.440]  成為我們學校的對象
[00:24:28.440 --> 00:24:30.440]  讓我們能夠
[00:24:30.440 --> 00:24:32.440]  接受活水的改變
[00:24:32.440 --> 00:24:34.440]  讓活水在我們生命當中
[00:24:34.440 --> 00:24:36.440]  成為一個湧泉
[00:24:36.440 --> 00:24:38.440]  讓我們所做的
[00:24:38.440 --> 00:24:40.440]  價值觀的改變
[00:24:40.440 --> 00:24:42.440]  人生觀的改變
[00:24:42.440 --> 00:24:44.440]  侍奉觀的改變
[00:24:44.440 --> 00:24:46.440]  就是遵行父神的旨意
[00:24:46.440 --> 00:24:48.440]  既做殺種
[00:24:48.440 --> 00:24:50.440]  亦做收割
[00:24:50.440 --> 00:24:52.440]  讓我們的福音對象
[00:24:52.440 --> 00:24:54.440]  讓我們的主
[00:24:54.440 --> 00:24:58.440]  一同得到更大的滿足
[00:24:58.440 --> 00:25:00.440]  第三點
[00:25:00.440 --> 00:25:02.440]  去到一個大神
[00:25:02.440 --> 00:25:04.440]  四章四十三至五十四節
[00:25:04.440 --> 00:25:06.440]  一個大神、一個官長出於信
[00:25:06.440 --> 00:25:08.440]  以至進入信
[00:25:08.440 --> 00:25:10.440]  令到全家得到最大的滿足
[00:25:10.440 --> 00:25:12.440]  耶穌的目的地
[00:25:12.440 --> 00:25:14.440]  不是撒瑪利亞
[00:25:14.440 --> 00:25:16.440]  所以祂經過外邦人的地方之後
[00:25:16.440 --> 00:25:18.440]  去到自己人
[00:25:18.440 --> 00:25:20.440]  猶太人的加利利地
[00:25:20.440 --> 00:25:22.440]  又輾轉回到
[00:25:22.440 --> 00:25:24.440]  水面走第一個神蹟的地方
[00:25:24.440 --> 00:25:26.440]  加拿大
[00:25:26.440 --> 00:25:28.440]  出場的不再是一個
[00:25:28.440 --> 00:25:30.440]  律法師,不再是一個先知
[00:25:30.440 --> 00:25:32.440]  也不是一個卑微的婦人
[00:25:32.440 --> 00:25:34.440]  他是一個位高權重
[00:25:34.440 --> 00:25:36.440]  羅馬的
[00:25:36.440 --> 00:25:38.440]  大神
[00:25:38.440 --> 00:25:40.440]  這個人
[00:25:40.440 --> 00:25:42.440]  聽到耶穌在附近
[00:25:42.440 --> 00:25:44.440]  他就來找耶穌
[00:25:44.440 --> 00:25:46.440]  四十八節是一個很奇怪的經文
[00:25:46.440 --> 00:25:48.440]  很容易忽略了的
[00:25:48.440 --> 00:25:50.440]  耶穌對他說什麼?
[00:25:50.440 --> 00:25:52.440]  四十八節
[00:25:52.440 --> 00:25:54.440]  若不看見神跡其事,你們總不信
[00:25:54.440 --> 00:25:56.440]  這個大神
[00:25:56.440 --> 00:25:58.440]  為什麼會是你們?
[00:25:58.440 --> 00:26:00.440]  很明顯這句話
[00:26:00.440 --> 00:26:02.440]  不單止是對這個大神說的
[00:26:02.440 --> 00:26:04.440]  也都是在當時
[00:26:04.440 --> 00:26:06.440]  在現場
[00:26:06.440 --> 00:26:08.440]  的猶太人說的
[00:26:08.440 --> 00:26:10.440]  是不是?
[00:26:10.440 --> 00:26:12.440]  四十五節已經說了
[00:26:12.440 --> 00:26:14.440]  這班加利利人
[00:26:14.440 --> 00:26:16.440]  他們來接待耶穌
[00:26:16.440 --> 00:26:18.440]  不是接受耶穌基督
[00:26:18.440 --> 00:26:20.440]  是彌賽,救世主
[00:26:20.440 --> 00:26:22.440]  他們來接待耶穌
[00:26:22.440 --> 00:26:24.440]  只不過是因為
[00:26:24.440 --> 00:26:26.440]  耶穌之前在耶路撒冷
[00:26:26.440 --> 00:26:28.440]  他們所見過,所聽過的東西
[00:26:28.440 --> 00:26:30.440]  經文沒有詳細說
[00:26:30.440 --> 00:26:32.440]  這些是什麼來的
[00:26:32.440 --> 00:26:34.440]  會不會是他們見到耶穌基督清理門戶
[00:26:34.440 --> 00:26:36.440]  回到買賣的人
[00:26:36.440 --> 00:26:38.440]  潔淨聖殿呢?
[00:26:38.440 --> 00:26:40.440]  還是他們聽到耶穌基督的道呢?
[00:26:40.440 --> 00:26:42.440]  不知道
[00:26:42.440 --> 00:26:44.440]  馬上想起
[00:26:44.440 --> 00:26:46.440]  他們接待耶穌
[00:26:46.440 --> 00:26:48.440]  卻不是像撒瑪利亞人
[00:26:48.440 --> 00:26:50.440]  來找耶穌的那種心態
[00:26:50.440 --> 00:26:52.440]  他們不是要尋求認識
[00:26:52.440 --> 00:26:54.440]  以致確定他就是彌賽
[00:26:54.440 --> 00:26:56.440]  他們只不過和
[00:26:56.440 --> 00:26:58.440]  羅馬大神一樣
[00:26:58.440 --> 00:27:00.440]  都是來看東西
[00:27:00.440 --> 00:27:02.440]  是找神蹟
[00:27:02.440 --> 00:27:06.440]  這個羅馬大神很明顯
[00:27:06.440 --> 00:27:08.440]  約翰福音宗常侍一直說的
[00:27:08.440 --> 00:27:10.440]  什麼光啊
[00:27:10.440 --> 00:27:12.440]  什麼屬身啊
[00:27:12.440 --> 00:27:14.440]  什麼水啊,靈啊,重生啊
[00:27:14.440 --> 00:27:16.440]  耶穌是不是彌賽啊
[00:27:16.440 --> 00:27:18.440]  什麼遵行天父的旨意
[00:27:18.440 --> 00:27:20.440]  什麼殺種收割啊
[00:27:20.440 --> 00:27:22.440]  他一直都沒有興趣
[00:27:22.440 --> 00:27:24.440]  其實都和現代不少
[00:27:24.440 --> 00:27:26.440]  所謂信耶穌的人都一樣
[00:27:26.440 --> 00:27:28.440]  他們信耶穌是為了求平安
[00:27:28.440 --> 00:27:30.440]  為了求永生
[00:27:30.440 --> 00:27:32.440]  為了求祝福
[00:27:32.440 --> 00:27:34.440]  希望我們都不是
[00:27:34.440 --> 00:27:36.440]  這個大神來只是求一件事
[00:27:36.440 --> 00:27:38.440]  求神蹟
[00:27:38.440 --> 00:27:40.440]  求兒子
[00:27:40.440 --> 00:27:42.440]  其實很可憐的
[00:27:42.440 --> 00:27:44.440]  加伯隆離開
[00:27:44.440 --> 00:27:46.440]  加拿大
[00:27:46.440 --> 00:27:48.440]  是大概16至20公里
[00:27:48.440 --> 00:27:50.440]  的路程
[00:27:50.440 --> 00:27:52.440]  這個大神
[00:27:52.440 --> 00:27:54.440]  這麼遠的水路來到
[00:27:54.440 --> 00:27:56.440]  耶穌只是說了一句話
[00:27:56.440 --> 00:27:58.440]  行了,你回去吧
[00:27:58.440 --> 00:28:00.440]  你的兒子活了
[00:28:00.440 --> 00:28:02.440]  大神要
[00:28:02.440 --> 00:28:04.440]  信得過這句話才走的
[00:28:04.440 --> 00:28:06.440]  你去看醫生,行了,你回家吧
[00:28:06.440 --> 00:28:08.440]  喂,不是啊
[00:28:08.440 --> 00:28:10.440]  醫生,Panadol你都弄了兩顆
[00:28:10.440 --> 00:28:12.440]  頂住啊,正在發燒啊
[00:28:12.440 --> 00:28:14.440]  針都不打一支叫我走?
[00:28:14.440 --> 00:28:16.440]  是啊,經文就是交代
[00:28:16.440 --> 00:28:18.440]  一句說話你就走了
[00:28:18.440 --> 00:28:20.440]  大神只是信了一句說話
[00:28:20.440 --> 00:28:22.440]  很簡單地相信就走了
[00:28:22.440 --> 00:28:24.440]  路程當中
[00:28:24.440 --> 00:28:26.440]  遇上由加伯隆回來他的家僕
[00:28:26.440 --> 00:28:28.440]  本來是想著不用找了
[00:28:28.440 --> 00:28:30.440]  不用搞那麼多了,搞定了
[00:28:30.440 --> 00:28:32.440]  你的兒子好了,退了燒
[00:28:32.440 --> 00:28:34.440]  當代退燒很嚴重的
[00:28:34.440 --> 00:28:36.440]  死得人的
[00:28:36.440 --> 00:28:38.440]  罪魂之下
[00:28:38.440 --> 00:28:40.440]  這個大神就知道了
[00:28:40.440 --> 00:28:42.440]  兒子什麼時候退燒的
[00:28:42.440 --> 00:28:44.440]  就是耶穌跟他說,行了
[00:28:44.440 --> 00:28:46.440]  你的兒子活了那段時間
[00:28:46.440 --> 00:28:48.440]  由起初一個很簡單
[00:28:48.440 --> 00:28:50.440]  莫名其妙的信,進展到
[00:28:50.440 --> 00:28:52.440]  看到事實的印證,他更加相信
[00:28:52.440 --> 00:28:54.440]  回到家裡
[00:28:54.440 --> 00:28:56.440]  他將他的經歷跟家人說
[00:28:56.440 --> 00:28:58.440]  全家都相信了
[00:28:58.440 --> 00:29:02.440]  他不經不覺地
[00:29:02.440 --> 00:29:04.440]  跟瑪利亞夫人一樣,是經歷了
[00:29:04.440 --> 00:29:06.440]  信心的歷程
[00:29:06.440 --> 00:29:10.440]  滿足的不再是
[00:29:10.440 --> 00:29:12.440]  兒子康復,那麼簡單
[00:29:12.440 --> 00:29:14.440]  而是他滿足的
[00:29:14.440 --> 00:29:16.440]  是見證到一個神蹟
[00:29:16.440 --> 00:29:18.440]  耶穌的真實
[00:29:18.440 --> 00:29:20.440]  整家人信了主
[00:29:20.440 --> 00:29:24.440]  我們再想想
[00:29:30.440 --> 00:29:32.440]  日法師
[00:29:32.440 --> 00:29:34.440]  尼哥底姆
[00:29:34.440 --> 00:29:38.440]  撒瑪利亞夫人
[00:29:38.440 --> 00:29:40.440]  大神,無論他的背景
[00:29:40.440 --> 00:29:42.440]  無論他的學識,無論他的地位
[00:29:42.440 --> 00:29:44.440]  無論他的身份,他們需要什麼
[00:29:44.440 --> 00:29:46.440]  同樣都需要
[00:29:46.440 --> 00:29:48.440]  活水的靈,都需要耶穌
[00:29:48.440 --> 00:29:50.440]  都需要生命的轉化
[00:29:50.440 --> 00:29:52.440]  都需要經過信心
[00:29:52.440 --> 00:29:54.440]  的驗證
[00:29:54.440 --> 00:29:56.440]  心化的信仰
[00:29:56.440 --> 00:29:58.440]  以致他們的生命得著改變
[00:29:58.440 --> 00:30:00.440]  一起去遵行
[00:30:00.440 --> 00:30:02.440]  父神的旨意,以致
[00:30:02.440 --> 00:30:04.440]  殺種的,收割的
[00:30:04.440 --> 00:30:06.440]  都同得著最大的滿足
[00:30:06.440 --> 00:30:08.440]  這個不單止是個人的滿足
[00:30:08.440 --> 00:30:10.440]  而是因為神都在當中滿足
[00:30:10.440 --> 00:30:14.440]  所以當我們看到
[00:30:14.440 --> 00:30:16.440]  有人福音的時候
[00:30:16.440 --> 00:30:18.440]  我們還可以看到,耶穌出了
[00:30:18.440 --> 00:30:20.440]  次活水,使人得到更大的滿足
[00:30:20.440 --> 00:30:22.440]  另一方面
[00:30:22.440 --> 00:30:24.440]  要認識活水者
[00:30:24.440 --> 00:30:26.440]  使得最大的滿足
[00:30:26.440 --> 00:30:28.440]  我們要知道
[00:30:28.440 --> 00:30:30.440]  為著信次因的主
[00:30:30.440 --> 00:30:32.440]  祂賜下的
[00:30:32.440 --> 00:30:34.440]  聖靈,使人得著
[00:30:34.440 --> 00:30:36.440]  重生,才可以得到
[00:30:36.440 --> 00:30:38.440]  進入永生,更加聖靈
[00:30:38.440 --> 00:30:40.440]  在我們心裡面產生生命
[00:30:40.440 --> 00:30:42.440]  心的
[00:30:42.440 --> 00:30:44.440]  轉化,所以
[00:30:44.440 --> 00:30:46.440]  第三樣東西,我們就要持續
[00:30:46.440 --> 00:30:48.440]  接受光,使我們本於
[00:30:48.440 --> 00:30:50.440]  信,以致於信的信心
[00:30:50.440 --> 00:30:52.440]  得著進心
[00:30:52.440 --> 00:30:54.440]  也都靠著神的
[00:30:54.440 --> 00:30:56.440]  聖靈,使我們心意更生
[00:30:56.440 --> 00:30:58.440]  而變化,既察驗
[00:30:58.440 --> 00:31:00.440]  也都予以遵行天父的
[00:31:00.440 --> 00:31:02.440]  旨意,讓我們
[00:31:02.440 --> 00:31:04.440]  能夠直著遵行神的旨意
[00:31:04.440 --> 00:31:06.440]  將更加多人帶到
[00:31:06.440 --> 00:31:08.440]  神的面前,讓我們都認識神
[00:31:08.440 --> 00:31:10.440]  進行這個殺種
