
[00:00:00.000 --> 00:00:03.440]  弟兄姊妹, 二零二六年新年快樂, 主內平安
[00:13:50.000 --> 00:13:51.000]  你是否一次得救
[00:13:51.000 --> 00:13:52.000]  所以
[00:13:52.000 --> 00:13:53.000]  麻煩你
[00:13:53.000 --> 00:13:54.000]  你是一次得救永遠得救
[00:13:54.000 --> 00:13:55.000]  你就問回
[00:13:55.000 --> 00:13:56.000]  第二句
[00:13:56.000 --> 00:13:57.000]  全都說不要回答你
[00:13:57.000 --> 00:13:58.000]  那你覺得
[00:13:58.000 --> 00:14:00.000]  你的生命是怎樣呢
[00:14:00.000 --> 00:14:01.000]  是這樣回答你
[00:14:01.000 --> 00:14:03.000]  那人家就把球還給你
[00:14:03.000 --> 00:14:05.000]  你怎樣回答他呢
[00:14:05.000 --> 00:14:09.000]  所以生命成長
[00:14:09.000 --> 00:14:10.000]  在加以民主來說
[00:14:10.000 --> 00:14:11.000]  一次得救永遠得救來說
[00:14:11.000 --> 00:14:15.000]  都是一個非常非常重要的認證
[00:14:16.000 --> 00:14:17.000]  非常重要
[00:14:17.000 --> 00:14:19.000]  那另一邊呢
[00:14:19.000 --> 00:14:21.000]  加以民主的另一邊
[00:14:21.000 --> 00:14:22.000]  是我們所熟悉的
[00:14:22.000 --> 00:14:23.000]  或者有些人熟悉的
[00:14:23.000 --> 00:14:25.000]  叫做亞米尼主義
[00:14:25.000 --> 00:14:27.000]  當時亞米尼其實本身
[00:14:27.000 --> 00:14:29.000]  都是屬於加以民主的一個人
[00:14:29.000 --> 00:14:31.000]  但是因為他們開始有些
[00:14:31.000 --> 00:14:32.000]  加以民主裡面有些人
[00:14:32.000 --> 00:14:34.000]  有些不同的看法
[00:14:34.000 --> 00:14:36.000]  所以亞米尼是被委任
[00:14:36.000 --> 00:14:39.000]  因為他是非常厲害的一個神學家
[00:14:39.000 --> 00:14:42.000]  被委任去抵擋這種
[00:14:42.000 --> 00:14:44.000]  他們覺得不合乎聖經的看法
[00:14:44.000 --> 00:14:46.000]  就差派亞米尼去抵擋他們
[00:14:46.000 --> 00:14:48.000]  為什麼亞米尼要研究聖經
[00:14:48.000 --> 00:14:50.000]  研究完之後亞米尼說
[00:14:50.000 --> 00:14:51.000]  不是啊
[00:14:51.000 --> 00:14:53.000]  聖經所說的可能是更加像這句話
[00:14:53.000 --> 00:14:54.000]  是什麼呢
[00:14:54.000 --> 00:14:56.000]  是堅忍到底的
[00:14:56.000 --> 00:14:58.000]  才得救
[00:14:58.000 --> 00:14:59.000]  不是一次
[00:14:59.000 --> 00:15:01.000]  而是要堅忍到底
[00:15:01.000 --> 00:15:03.000]  那麼問題是
[00:15:03.000 --> 00:15:05.000]  亞米尼有沒有經文支持呢
[00:15:05.000 --> 00:15:06.000]  又是希伯來書
[00:15:06.000 --> 00:15:08.000]  所以希伯來書是這麼精彩這麼好看
[00:15:08.000 --> 00:15:10.000]  所有的叫做普通書論當中
[00:15:10.000 --> 00:15:11.000]  他最長
[00:15:11.000 --> 00:15:13.000]  但是兩邊的人都用希伯來書
[00:15:13.000 --> 00:15:15.000]  作為引證
[00:15:15.000 --> 00:15:17.000]  希伯來書第十章二十六節
[00:15:17.000 --> 00:15:18.000]  三十一節說什麼
[00:15:18.000 --> 00:15:20.000]  如果我們領受了真理的知識之後
[00:15:20.000 --> 00:15:22.000]  領受了真理的知識之後
[00:15:22.000 --> 00:15:23.000]  還是故意犯錯
[00:15:23.000 --> 00:15:24.000]  剛才說了
[00:15:24.000 --> 00:15:26.000]  那就沒得救了
[00:15:26.000 --> 00:15:27.000]  不僅如此
[00:15:27.000 --> 00:15:28.000]  他也再說
[00:15:28.000 --> 00:15:30.000]  第三十八節
[00:15:30.000 --> 00:15:32.000]  我的義人必因信得生
[00:15:32.000 --> 00:15:34.000]  這段好聽
[00:15:34.000 --> 00:15:36.000]  我的義人必因信得生
[00:15:36.000 --> 00:15:37.000]  即是因信稱義
[00:15:37.000 --> 00:15:38.000]  一次得救永得救
[00:15:38.000 --> 00:15:39.000]  我信了就得生了
[00:15:39.000 --> 00:15:41.000]  就停在這裡了
[00:15:41.000 --> 00:15:43.000]  但亞米尼說不是
[00:15:43.000 --> 00:15:44.000]  如果他後退
[00:15:44.000 --> 00:15:46.000]  我的心就不喜悅他
[00:15:46.000 --> 00:15:54.000]  但我們不是那些後退以致滅亡的
[00:15:54.000 --> 00:15:58.000]  後退以致滅亡
[00:15:58.000 --> 00:16:00.000]  即是想起之前那句
[00:16:00.000 --> 00:16:02.000]  義人是因信得生
[00:16:02.000 --> 00:16:03.000]  但如果他後退
[00:16:03.000 --> 00:16:05.000]  他是會滅亡
[00:16:05.000 --> 00:16:06.000]  那我已經因信得生了
[00:16:06.000 --> 00:16:08.000]  我得過永生了
[00:16:08.000 --> 00:16:09.000]  但得過永生之後
[00:16:09.000 --> 00:16:10.000]  我後退
[00:16:10.000 --> 00:16:12.000]  我的永生會怎樣
[00:16:12.000 --> 00:16:14.000]  會變成滅亡
[00:16:14.000 --> 00:16:15.000]  即是有沒有失去
[00:16:15.000 --> 00:16:17.000]  是不是經文說
[00:16:17.000 --> 00:16:24.000]  而有信心以致保存生命的人
[00:16:24.000 --> 00:16:28.000]  但我們不是
[00:16:28.000 --> 00:16:31.000]  而是有信心以致保存生命的人
[00:16:31.000 --> 00:16:32.000]  換句說話
[00:16:32.000 --> 00:16:34.000]  因信稱義的人
[00:16:34.000 --> 00:16:38.000]  他的信是要延續下去
[00:16:38.000 --> 00:16:41.000]  這樣他就能夠保持生命
[00:16:41.000 --> 00:16:42.000]  什麼意思呢
[00:16:42.000 --> 00:16:43.000]  基督教信仰
[00:16:43.000 --> 00:16:45.000]  我覺得大家要揣摩一件事
[00:16:45.000 --> 00:16:48.000]  基督教信仰不是說一次的信
[00:16:48.000 --> 00:16:54.000]  而是說那個信是一次過一生一世的信
[00:16:54.000 --> 00:16:57.000]  當你去決志信耶穌的時候
[00:16:57.000 --> 00:16:58.000]  其實是很難的
[00:16:58.000 --> 00:17:01.000]  我不是決志這一剎那這一天我信耶穌
[00:17:01.000 --> 00:17:04.000]  我是決志我從今天開始
[00:17:04.000 --> 00:17:07.000]  永生一生終身去信耶穌
[00:17:07.000 --> 00:17:08.000]  你明白分別嗎
[00:17:08.000 --> 00:17:10.000]  你說我都不明白
[00:17:10.000 --> 00:17:12.000]  結婚那一天
[00:17:12.000 --> 00:17:14.000]  當你結婚的時候
[00:17:14.000 --> 00:17:15.000]  你受過承諾的時候
[00:17:15.000 --> 00:17:18.000]  你說我愛你
[00:17:18.000 --> 00:17:20.000]  今天
[00:17:20.000 --> 00:17:22.000]  只是今天
[00:17:22.000 --> 00:17:23.000]  只是此刻
[00:17:23.000 --> 00:17:24.000]  就不是下一刻
[00:17:24.000 --> 00:17:26.000]  我只愛這一刻
[00:17:26.000 --> 00:17:27.000]  那我看你都很難結婚
[00:17:27.000 --> 00:17:29.000]  因為全部誓詞都是什麼
[00:17:29.000 --> 00:17:32.000]  Till death do we part
[00:17:32.000 --> 00:17:33.000]  即是什麼
[00:17:33.000 --> 00:17:35.000]  誓詞本身就是一生一世
[00:17:35.000 --> 00:17:37.000]  誓詞本身就是一生一世
[00:17:37.000 --> 00:17:40.000]  這個就是我們所說基督教的信
[00:17:40.000 --> 00:17:41.000]  是一生一世
[00:17:41.000 --> 00:17:43.000]  Continue the faith
[00:17:43.000 --> 00:17:45.000]  將它不要變成是那一天的faith
[00:17:45.000 --> 00:17:47.000]  如果那一天有faith
[00:17:47.000 --> 00:17:49.000]  我跟著那一天沒有faith
[00:17:49.000 --> 00:17:50.000]  神看你都是沒有faith
[00:17:50.000 --> 00:17:51.000]  因為那一天你沒有faith
[00:17:51.000 --> 00:17:53.000]  所以你那一天失去了
[00:17:53.000 --> 00:17:55.000]  那你說
[00:17:55.000 --> 00:17:57.000]  比較這兩個的看法
[00:17:57.000 --> 00:17:59.000]  你會發現
[00:17:59.000 --> 00:18:01.000]  最重要分別是什麼呢
[00:18:01.000 --> 00:18:04.000]  其實兩者都是覺得是要成長的
[00:18:04.000 --> 00:18:05.000]  是要成性
[00:18:05.000 --> 00:18:06.000]  或者基督教這樣說
[00:18:06.000 --> 00:18:07.000]  基督徒這樣說
[00:18:07.000 --> 00:18:08.000]  要成性
[00:18:08.000 --> 00:18:10.000]  而都是要堅忍到底的信
[00:18:10.000 --> 00:18:11.000]  堅忍到底就是說
[00:18:11.000 --> 00:18:13.000]  無論發生什麼事都好
[00:18:13.000 --> 00:18:14.000]  有什麼患難都好
[00:18:14.000 --> 00:18:15.000]  你都要堅忍到底
[00:18:15.000 --> 00:18:17.000]  兩者都一致的
[00:18:17.000 --> 00:18:19.000]  那有什麼分別呢
[00:18:19.000 --> 00:18:20.000]  唯一的分別
[00:18:20.000 --> 00:18:22.000]  就是嘉義文覺得
[00:18:22.000 --> 00:18:24.000]  連這個堅忍到底
[00:18:24.000 --> 00:18:26.000]  希伯來書的教導都好
[00:18:26.000 --> 00:18:28.000]  是神選了你
[00:18:28.000 --> 00:18:30.000]  神在未創天造地之前
[00:18:30.000 --> 00:18:32.000]  選了你的時候
[00:18:32.000 --> 00:18:34.000]  而是你得到永生之後
[00:18:34.000 --> 00:18:36.000]  就必然的後果
[00:18:36.000 --> 00:18:37.000]  因為你被揀選
[00:18:37.000 --> 00:18:39.000]  因為你重生了
[00:18:39.000 --> 00:18:40.000]  是必然後果會重生的
[00:18:40.000 --> 00:18:42.000]  是會成性的
[00:18:42.000 --> 00:18:43.000]  阿彌陀佛就說
[00:18:43.000 --> 00:18:44.000]  這個不是必然後果
[00:18:44.000 --> 00:18:47.000]  因為神都很注重自由的意志
[00:18:47.000 --> 00:18:49.000]  所以你信那一剎那
[00:18:49.000 --> 00:18:51.000]  是你自己的自由意志
[00:18:51.000 --> 00:18:53.000]  雖然你本身是有原罪
[00:18:53.000 --> 00:18:54.000]  或者是一個死人
[00:18:54.000 --> 00:18:55.000]  神就給了你一個恩典
[00:18:55.000 --> 00:18:56.000]  但是這個恩典
[00:18:56.000 --> 00:18:58.000]  讓你能夠有足夠的能力去決定
[00:18:58.000 --> 00:19:00.000]  我信不信
[00:19:00.000 --> 00:19:02.000]  所以決定信不信
[00:19:02.000 --> 00:19:04.000]  神也都繼續很多恩典
[00:19:04.000 --> 00:19:05.000]  聖經、聖靈都好
[00:19:05.000 --> 00:19:06.000]  去幫助你
[00:19:06.000 --> 00:19:07.000]  但是最終來說
[00:19:07.000 --> 00:19:09.000]  你都要自己行使自由意志
[00:19:09.000 --> 00:19:12.000]  決定是否繼續信下去
[00:19:12.000 --> 00:19:14.000]  這個就是亞敏廉主義
[00:19:14.000 --> 00:19:16.000]  覺得神最偉大的愛
[00:19:16.000 --> 00:19:18.000]  就是給你一個自由意志的愛
[00:19:18.000 --> 00:19:20.000]  因為祂不是當你扯皮公仔那樣
[00:19:20.000 --> 00:19:21.000]  祂給你自由主義
[00:19:21.000 --> 00:19:23.000]  給你自由選擇愛不愛祂
[00:19:23.000 --> 00:19:25.000]  去回應祂的大愛
[00:19:25.000 --> 00:19:26.000]  這個最主要的分別
[00:19:26.000 --> 00:19:28.000]  但是有什麼是一樣的呢
[00:19:28.000 --> 00:19:30.000]  大家都是要
[00:19:30.000 --> 00:19:32.000]  根據希伯來書所講
[00:19:32.000 --> 00:19:34.000]  你的信是要堅持到底
[00:19:34.000 --> 00:19:41.000]  博學道會靈福堂的立場是什麼呢
[00:19:41.000 --> 00:19:46.000]  我們大部分
[00:19:46.000 --> 00:19:48.000]  無論傳道人或者傳統都好
[00:19:48.000 --> 00:19:49.000]  都是加以民主義
[00:19:49.000 --> 00:19:50.000]  都是改革中的
[00:19:50.000 --> 00:19:51.000]  所以大部分我們的學習
[00:19:51.000 --> 00:19:53.000]  尤其是這一間教訓耶穌的話
[00:19:53.000 --> 00:19:54.000]  你所信的
[00:19:54.000 --> 00:19:55.000]  你所學的東西
[00:19:55.000 --> 00:19:58.000]  大部分都是會偏向
[00:19:58.000 --> 00:19:59.000]  一次得救永遠得救的
[00:19:59.000 --> 00:20:01.000]  所以我們偏向加以民主義
[00:20:01.000 --> 00:20:02.000]  但是實際上
[00:20:02.000 --> 00:20:06.000]  當你看播道中裡面的信仰的內容
[00:20:06.000 --> 00:20:07.000]  無論是香港
[00:20:07.000 --> 00:20:08.000]  無論澳洲
[00:20:08.000 --> 00:20:09.000]  無論美國
[00:20:09.000 --> 00:20:11.000]  或者是北歐
[00:20:11.000 --> 00:20:13.000]  其實都是保持著大原則的
[00:20:13.000 --> 00:20:15.000]  在基要事情是要合一
[00:20:15.000 --> 00:20:17.000]  但是在非基要的信仰
[00:20:17.000 --> 00:20:19.000]  是可以有不同的自由的
[00:20:19.000 --> 00:20:20.000]  隱身是什麼呢
[00:20:20.000 --> 00:20:21.000]  隱身就是不同的堂會
[00:20:21.000 --> 00:20:23.000]  有不同的自由
[00:20:23.000 --> 00:20:25.000]  教導一次得救
[00:20:25.000 --> 00:20:27.000]  還是堅忍到底得救
[00:20:27.000 --> 00:20:29.000]  我以前是回恩福堂的
[00:20:29.000 --> 00:20:31.000]  香港播道的恩福堂
[00:20:31.000 --> 00:20:34.000]  恩福堂是主講一次得救永遠得救
[00:20:34.000 --> 00:20:36.000]  在這裡成長的弟兄姊妹
[00:20:36.000 --> 00:20:37.000]  都會偏向覺得
[00:20:37.000 --> 00:20:38.000]  我從小到大在這裡學的
[00:20:38.000 --> 00:20:40.000]  都是一次得救永遠得救
[00:20:40.000 --> 00:20:41.000]  但是記住
[00:20:41.000 --> 00:20:43.000]  也有很多弟兄姊妹是移民過來
[00:20:43.000 --> 00:20:45.000]  他可能有其他不同的教會的背景
[00:20:45.000 --> 00:20:46.000]  例如宣道會
[00:20:46.000 --> 00:20:48.000]  傳道衛理會的背景
[00:20:48.000 --> 00:20:49.000]  或者是神教會的背景
[00:20:49.000 --> 00:20:51.000]  他們是偏向堅忍到底
[00:20:51.000 --> 00:20:53.000]  才是得救
[00:20:53.000 --> 00:20:54.000]  這兩件事
[00:20:54.000 --> 00:20:55.000]  如果在查經的時候
[00:20:55.000 --> 00:20:56.000]  查希伯來書
[00:20:56.000 --> 00:20:57.000]  很容易有爭拗
[00:20:57.000 --> 00:20:58.000]  我不是這樣學的
[00:20:58.000 --> 00:21:00.000]  我不是這樣理解的
[00:21:00.000 --> 00:21:01.000]  大家拿著希伯來書
[00:21:01.000 --> 00:21:02.000]  就可以互相爭拗
[00:21:02.000 --> 00:21:04.000]  但是爭拗的其實是最無謂的
[00:21:04.000 --> 00:21:06.000]  因為整本希伯來書的內容
[00:21:06.000 --> 00:21:07.000]  你根本看完之後
[00:21:07.000 --> 00:21:09.000]  是沒得爭拗的
[00:21:09.000 --> 00:21:10.000]  沒得爭拗什麼呢
[00:21:10.000 --> 00:21:12.000]  不是爭拗這兩個主義哪個是對的
[00:21:12.000 --> 00:21:13.000]  而是沒得爭拗
[00:21:13.000 --> 00:21:15.000]  你是需要成長
[00:21:15.000 --> 00:21:16.000]  但是結果兩個人
[00:21:16.000 --> 00:21:17.000]  是在爭拗不是你成不成長
[00:21:17.000 --> 00:21:18.000]  我成不成長
[00:21:18.000 --> 00:21:20.000]  而是爭拗哪個主義是對的
[00:21:20.000 --> 00:21:23.000]  其實這個就是一個最不成長的行為
[00:21:23.000 --> 00:21:24.000]  是要你去成長
[00:21:24.000 --> 00:21:25.000]  不是要你去爭拗
[00:21:25.000 --> 00:21:27.000]  爭拗你什麼都做得到
[00:21:27.000 --> 00:21:28.000]  世界和平
[00:21:28.000 --> 00:21:29.000]  爭拗什麼叫做世界和平
[00:21:29.000 --> 00:21:30.000]  什麼都做得到
[00:21:30.000 --> 00:21:31.000]  要你帶來自己和平
[00:21:31.000 --> 00:21:32.000]  人的和平
[00:21:32.000 --> 00:21:34.000]  是難做的
[00:21:34.000 --> 00:21:36.000]  所以說到這件事的時候
[00:21:36.000 --> 00:21:38.000]  就說今天的經文
[00:21:38.000 --> 00:21:40.000]  還有十多分鐘
[00:21:40.000 --> 00:21:41.000]  今天都很多時間了
[00:21:41.000 --> 00:21:42.000]  還沒到尾
[00:21:42.000 --> 00:21:45.000]  所以我們應當離開
[00:21:45.000 --> 00:21:47.000]  接著又說因為
[00:21:47.000 --> 00:21:48.000]  一開始說所以
[00:21:48.000 --> 00:21:50.000]  因為
[00:21:50.000 --> 00:21:52.000]  之後再說一個情況是如果
[00:21:52.000 --> 00:21:54.000]  所以記得說所以
[00:21:54.000 --> 00:21:56.000]  一定要在上文下理
[00:21:56.000 --> 00:21:58.000]  特別這個經文最難解
[00:21:58.000 --> 00:22:00.000]  第四節所說
[00:22:00.000 --> 00:22:02.000]  曾經蒙了光照
[00:22:02.000 --> 00:22:04.000]  常過屬天恩賜的滋味
[00:22:04.000 --> 00:22:06.000]  與聖靈有份
[00:22:06.000 --> 00:22:10.000]  這些人是什麼人
[00:22:10.000 --> 00:22:11.000]  OK
[00:22:11.000 --> 00:22:12.000]  是什麼人
[00:22:12.000 --> 00:22:14.000]  整本希伯來書
[00:22:14.000 --> 00:22:15.000]  是和信徒說的
[00:22:15.000 --> 00:22:17.000]  和聖徒說的
[00:22:17.000 --> 00:22:19.000]  不是未信的人
[00:22:19.000 --> 00:22:20.000]  OK
[00:22:20.000 --> 00:22:22.000]  他也都是
[00:22:22.000 --> 00:22:23.000]  既然不是未信
[00:22:23.000 --> 00:22:24.000]  即是信了的人
[00:22:24.000 --> 00:22:26.000]  是和信了的什麼人
[00:22:26.000 --> 00:22:27.000]  只有兩種看法
[00:22:27.000 --> 00:22:28.000]  如果用一次得救
[00:22:28.000 --> 00:22:29.000]  遠得救的看法
[00:22:29.000 --> 00:22:31.000]  就是你真心相信的人
[00:22:31.000 --> 00:22:33.000]  和你以為你真的相信
[00:22:33.000 --> 00:22:34.000]  你以為真的得救
[00:22:34.000 --> 00:22:36.000]  其實你未得救的人
[00:22:36.000 --> 00:22:38.000]  只有兩種
[00:22:38.000 --> 00:22:41.000]  但其實經文是沒有這樣分化
[00:22:41.000 --> 00:22:42.000]  經文沒有完全這樣分化
[00:22:42.000 --> 00:22:43.000]  經文
[00:22:43.000 --> 00:22:45.000]  你看回經文的上文下理
[00:22:45.000 --> 00:22:46.000]  你就會知道
[00:22:46.000 --> 00:22:47.000]  什麼樣的分化
[00:22:47.000 --> 00:22:48.000]  或者這些是什麼人
[00:22:48.000 --> 00:22:49.000]  所說的是什麼人
[00:22:49.000 --> 00:22:50.000]  你看回上文下理
[00:22:50.000 --> 00:22:51.000]  上文下理當中
[00:22:51.000 --> 00:22:52.000]  你看希伯來書
[00:22:52.000 --> 00:22:53.000]  他的對象
[00:22:53.000 --> 00:22:55.000]  他的語境和目的
[00:22:55.000 --> 00:22:56.000]  剛才說了
[00:22:56.000 --> 00:22:58.000]  這些都是聖徒說的
[00:22:58.000 --> 00:23:00.000]  但是在第五節
[00:23:00.000 --> 00:23:01.000]  第五章
[00:23:01.000 --> 00:23:02.000]  今天說第六章
[00:23:02.000 --> 00:23:03.000]  你可以說
[00:23:03.000 --> 00:23:04.000]  希伯來書
[00:23:04.000 --> 00:23:05.000]  整本書
[00:23:05.000 --> 00:23:07.000]  其實想達到什麼目的呢
[00:23:07.000 --> 00:23:08.000]  就是第六章
[00:23:08.000 --> 00:23:10.000]  說到的情況
[00:23:10.000 --> 00:23:12.000]  他們那些人是什麼情況
[00:23:12.000 --> 00:23:13.000]  看什麼人
[00:23:13.000 --> 00:23:14.000]  這些是什麼人
[00:23:14.000 --> 00:23:15.000]  論到這些事
[00:23:15.000 --> 00:23:17.000]  我們有很多話要和你說
[00:23:17.000 --> 00:23:18.000]  但是太難了
[00:23:18.000 --> 00:23:22.000]  因為你們已經遲鈍了
[00:23:22.000 --> 00:23:23.000]  聽不進去
[00:23:23.000 --> 00:23:24.000]  你們成了
[00:23:24.000 --> 00:23:26.000]  或者已經成了
[00:23:26.000 --> 00:23:27.000]  只能吃奶
[00:23:27.000 --> 00:23:29.000]  而不能吃乾糧的人
[00:23:29.000 --> 00:23:31.000]  對公義的道理
[00:23:31.000 --> 00:23:32.000]  沒有經驗
[00:23:32.000 --> 00:23:34.000]  他們沒有經歷
[00:23:34.000 --> 00:23:36.000]  他們的功能
[00:23:36.000 --> 00:23:37.000]  官能
[00:23:37.000 --> 00:23:38.000]  因為操練
[00:23:38.000 --> 00:23:43.000]  他說只有長大成人的人
[00:23:43.000 --> 00:23:44.000]  才能吃乾糧
[00:23:44.000 --> 00:23:45.000]  他們的功能
[00:23:45.000 --> 00:23:47.000]  是因為操練純熟
[00:23:47.000 --> 00:23:48.000]  就能夠分辨是非
[00:23:48.000 --> 00:23:49.000]  所以你要知道
[00:23:49.000 --> 00:23:51.000]  那一群對象是什麼人
[00:23:51.000 --> 00:23:54.000]  是一群
[00:23:54.000 --> 00:23:58.000]  曾經對聖經的話語
[00:23:58.000 --> 00:23:59.000]  是較為熟悉的
[00:23:59.000 --> 00:24:01.000]  但是現在是心煩意亂
[00:24:01.000 --> 00:24:02.000]  是不想聽了
[00:24:02.000 --> 00:24:03.000]  聽不進去
[00:24:03.000 --> 00:24:05.000]  原文那兩個字
[00:24:05.000 --> 00:24:06.000]  如果大家用英文來說
[00:24:06.000 --> 00:24:07.000]  是perfect tense
[00:24:07.000 --> 00:24:10.000]  perfect tense即是已經完成了
[00:24:10.000 --> 00:24:11.000]  是have become
[00:24:11.000 --> 00:24:13.000]  他have become一個小朋友
[00:24:13.000 --> 00:24:14.000]  即是他之前不是小朋友
[00:24:14.000 --> 00:24:16.000]  他have become一個小朋友
[00:24:16.000 --> 00:24:18.000]  他之前是較為成熟
[00:24:18.000 --> 00:24:20.000]  他現在倒過來是沒那麼成熟
[00:24:20.000 --> 00:24:21.000]  這個就是意思
[00:24:21.000 --> 00:24:22.000]  這個很重要
[00:24:22.000 --> 00:24:24.000]  兩個都是have become
[00:24:24.000 --> 00:24:27.000]  而是分辨不了是非
[00:24:27.000 --> 00:24:30.000]  而這群人在第十章
[00:24:30.000 --> 00:24:31.000]  會更加講多一點
[00:24:31.000 --> 00:24:32.000]  是什麼呢
[00:24:32.000 --> 00:24:35.000]  你們要回想從前的日子
[00:24:35.000 --> 00:24:36.000]  是什麼日子呢
[00:24:36.000 --> 00:24:39.000]  那時你們蒙了光照
[00:24:39.000 --> 00:24:41.000]  是不是大家都用蒙了光照
[00:24:41.000 --> 00:24:43.000]  大家用蒙了光照
[00:24:43.000 --> 00:24:46.000]  希伯來說蒙了光照是說什麼人呢
[00:24:46.000 --> 00:24:49.000]  這群蒙了光照的人
[00:24:49.000 --> 00:24:51.000]  他忍受了很多痛苦的煎熬
[00:24:51.000 --> 00:24:54.000]  也在眾人面前被侮辱
[00:24:54.000 --> 00:24:56.000]  遭患難等等等等
[00:24:56.000 --> 00:24:58.000]  換句話說
[00:24:58.000 --> 00:25:01.000]  這群人在這方面曾經有經歷
[00:25:01.000 --> 00:25:03.000]  不是假訊號
[00:25:03.000 --> 00:25:08.000]  是很真心很獻上生命的基督徒
[00:25:08.000 --> 00:25:09.000]  他對這群人說
[00:25:09.000 --> 00:25:12.000]  但這群人現在變成了像嬰兒一樣
[00:25:12.000 --> 00:25:18.000]  要理解這個希伯來書
[00:25:18.000 --> 00:25:20.000]  你要明白他整個結構
[00:25:20.000 --> 00:25:22.000]  他的結構是說什麼呢
[00:25:22.000 --> 00:25:24.000]  他的結構一開始希伯來書
[00:25:24.000 --> 00:25:26.000]  上次我說第一節第四章
[00:25:26.000 --> 00:25:29.000]  如果你還記得第一節第四章說什麼呢
[00:25:29.000 --> 00:25:34.000]  他說耶穌基督是一位更加尊貴的大祭司
[00:25:34.000 --> 00:25:37.000]  所以一開始他的focus在耶穌基督
[00:25:37.000 --> 00:25:40.000]  第一二章是叫你要想一想耶穌基督
[00:25:40.000 --> 00:25:43.000]  因為這個就是你生命的答案
[00:25:43.000 --> 00:25:44.000]  你要解決的問題
[00:25:44.000 --> 00:25:46.000]  因為你已經停滯了
[00:25:46.000 --> 00:25:48.000]  要解決你停滯的問題
[00:25:48.000 --> 00:25:49.000]  後退的問題
[00:25:49.000 --> 00:25:50.000]  你就要想一想耶穌基督
[00:25:50.000 --> 00:25:51.000]  耶穌基督就是答案
[00:25:51.000 --> 00:25:53.000]  整本希伯來書想說什麼呢
[00:25:53.000 --> 00:25:55.000]  是你要靠著耶穌基督
[00:25:55.000 --> 00:25:57.000]  堅忍到底你的信仰
[00:25:57.000 --> 00:25:58.000]  你不明白嗎
[00:25:58.000 --> 00:25:59.000]  因為他是大祭司
[00:25:59.000 --> 00:26:02.000]  一至四章就是說他是一個很偉大的大祭司
[00:26:02.000 --> 00:26:07.000]  到第五章即是今天第五章還是第六章
[00:26:07.000 --> 00:26:09.000]  就先講起其實信徒的問題
[00:26:09.000 --> 00:26:10.000]  處境是什麼處境呢
[00:26:10.000 --> 00:26:11.000]  就是他們很大的問題
[00:26:11.000 --> 00:26:13.000]  因為他們在倒退
[00:26:13.000 --> 00:26:16.000]  到第十章到十三章
[00:26:16.000 --> 00:26:20.000]  才講回其實怎樣維持一個成長的基督徒呢
[00:26:20.000 --> 00:26:21.000]  就我下一次會講
[00:26:21.000 --> 00:26:24.000]  就是你生活行為上面應該有什麼改變
[00:26:24.000 --> 00:26:26.000]  好了你明白了這個道理
[00:26:26.000 --> 00:26:28.000]  這個就是我今天時間當然不講了
[00:26:28.000 --> 00:26:33.000]  但在十至十三章就會詳細講有什麼成熟的表現我們要做
[00:26:33.000 --> 00:26:36.000]  所以你說二零二六年我有什麼要追求呢
[00:26:36.000 --> 00:26:37.000]  你可以看看這個list
[00:26:37.000 --> 00:26:40.000]  我的powerpoint可以send給同工
[00:26:40.000 --> 00:26:41.000]  你看看你剩下一件事
[00:26:41.000 --> 00:26:44.000]  你可以作為一個立志
[00:26:44.000 --> 00:26:46.000]  一至四章我已經講了
[00:26:46.000 --> 00:26:47.000]  時間關係我不講了
[00:26:47.000 --> 00:26:49.000]  大致上focus在耶穌基督
[00:26:49.000 --> 00:26:50.000]  他有什麼特別
[00:26:50.000 --> 00:26:54.000]  而當中特別講耶穌基督是我們的大祭司
[00:26:54.000 --> 00:26:55.000]  因為他是一個很特別的大祭司
[00:26:55.000 --> 00:26:58.000]  他是一個默基釋德類別的大祭司
[00:26:58.000 --> 00:27:00.000]  而也用到舊約的情況
[00:27:00.000 --> 00:27:02.000]  發生的情況就提升他們
[00:27:02.000 --> 00:27:04.000]  你們今天如果有今天的話
[00:27:04.000 --> 00:27:06.000]  你們今天你就要信
[00:27:06.000 --> 00:27:07.000]  你今天就要馴服
[00:27:07.000 --> 00:27:10.000]  不要好像昨天他們那些抗疫那些以色列民
[00:27:10.000 --> 00:27:12.000]  他昨天就不馴服不信
[00:27:12.000 --> 00:27:13.000]  硬著心
[00:27:13.000 --> 00:27:14.000]  所以今天
[00:27:14.000 --> 00:27:15.000]  所以還有今天
[00:27:15.000 --> 00:27:17.000]  你們就要竭力進入安息
[00:27:17.000 --> 00:27:18.000]  還有今天
[00:27:18.000 --> 00:27:19.000]  你今天有今天嗎
[00:27:19.000 --> 00:27:20.000]  今天有今天
[00:27:20.000 --> 00:27:22.000]  你今天就要竭力進入安息
[00:27:22.000 --> 00:27:23.000]  竭力要馴服
[00:27:23.000 --> 00:27:24.000]  明天有沒有今天
[00:27:24.000 --> 00:27:26.000]  明天又是今天
[00:27:26.000 --> 00:27:27.000]  意思是什麼
[00:27:27.000 --> 00:27:28.000]  就是天天
[00:27:28.000 --> 00:27:31.000]  你天天都要努力竭力去馴服
[00:27:31.000 --> 00:27:33.000]  因為這個是你信的表現
[00:27:33.000 --> 00:27:35.000]  整個希伯來書就是這樣
